Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),H2OX(23),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),COX(50),CO2X(24),H2X(49),CHOX(53),CH4OX(60)
2.161454374981849e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33265725572755567,0.11417070784723887,0.022616653580624712,5.545951138813287e-13,5.3318236614177661e-09,8.0451026035149351e-09,2.152576900514874e-07,1.4610642519498359e-15,1.4070112280695449e-23,3.0607072146277253e-09,7.414202877362937e-32,2.1435082647311458e-09,3.1537037221654299e-23,4.3292958720756956e-13,3.9812575718644332e-19,2.0795521935594126e-21,2.8235305714711096e-09,1.5885920465680731e-23,0.0044988276755196632,0.00040959007378150411,9.0799397045374816e-10,1.4661188198446312e-08,9.2961637114259726e-13,1.6627792294115133e-06,6.3511712284293625e-14,7.6973471490895285e-10,2.1043565449721602e-07,7.4194953852159128e-11,1.7637667168789067e-13,9.7702308780094066e-16,9.3976518648224754e-11,5.4677714390440264e-17,7.4639540428029632e-18
2.176617701643274e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33264096788174358,0.11415725872508529,0.022615238967922675,5.7308347513626811e-13,5.5246089583645919e-09,8.2735088105353205e-09,2.1943187739956355e-07,1.4849553291139621e-15,1.4655721008440061e-23,3.0864441116778414e-09,7.6799424109131799e-32,2.1594644746384159e-09,3.2206881515185445e-23,4.4581811472696628e-13,4.1001834155407479e-19,2.136962041251928e-21,2.8924851340503468e-09,1.6318918803043382e-23,0.0045122719404168156,0.0004124146009698667,9.1279145155654914e-10,1.492255334714396e-08,9.6060315070017503e-13,1.6809114382050614e-06,6.3860420084547176e-14,7.8053328536807474e-10,2.1107651637294913e-07,7.5033977173532877e-11,1.7978875308350659e-13,1.0021550856175219e-15,9.6797435164001136e-11,5.5901763766819707e-17,7.6858523842393747e-18
2.1917810283046992e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33262482225859463,0.11414395135697587,0.022613824582371229,5.9204543968339632e-13,5.7231360188887873e-09,8.5068628560582723e-09,2.2364737526144043e-07,1.5091002625247887e-15,1.5260877860990254e-23,3.1122567246907887e-09,7.9535872229766248e-32,2.1754480866187788e-09,3.2887426878102228e-23,4.590047461861531e-13,4.2216071636380373e-19,2.1954731792869088e-21,2.9626473961453788e-09,1.676109014148902e-23,0.0045255744259909397,0.00041523862274445644,9.1758851540497898e-10,1.5186769314989952e-08,9.9244846823625965e-13,1.6991189122206313e-06,6.4209358908715509e-14,7.9135843933548107e-10,2.1170124425491405e-07,7.5872676280730714e-11,1.8323443936953754e-13,1.0277280204843628e-15,9.968325174284533e-11,5.7141682150270765e-17,7.9128745227577171e-18
2.2069443549661242e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33260881736526821,0.11413078425225932,0.022612410422734205,6.1148927717350666e-13,5.9275390359268227e-09,8.7452379157252904e-09,2.2790402835515321e-07,1.5335003876920903e-15,1.5886065357774747e-23,3.1381455654245951e-09,8.2353298744751327e-32,2.1914593261714432e-09,3.3578808795436063e-23,4.7249440317391903e-13,4.3455564141636317e-19,2.2550963143594516e-21,3.0340300576206671e-09,1.721258078330199e-23,0.004538736622895328,0.00041806214157683123,9.2238517306586827e-10,1.5453845279869252e-08,1.0251707905925393e-12,1.7174012041461248e-06,6.4558530265791401e-14,8.0220891566562768e-10,2.1230999220053515e-07,7.6710989764816579e-11,1.867136020012631e-13,1.0537456169326913e-15,1.0263499985296793e-10,5.8397484741811576e-17,8.1451048839842086e-18
2.2221076816275492e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33259295172463471,0.11411775593596844,0.022610996487788537,6.3142332666864135e-13,6.1379544335185227e-09,8.9887076724732918e-09,2.3220167797062066e-07,1.558157040723825e-15,1.6531773292407824e-23,3.1641111508929089e-09,8.5253668294532901e-32,2.2074984164767578e-09,3.4281164631260478e-23,4.8629205451642383e-13,4.4720586948447063e-19,2.3158421113342428e-21,3.1066458506425313e-09,1.7673538884185248e-23,0.0045517600060991413,0.00042088515991365639,9.2718143541651726e-10,1.5723790261052155e-08,1.0587888425635121e-12,1.735757861568068e-06,6.490793561489443e-14,8.1308347033601555e-10,2.1290291774489533e-07,7.7548858448061578e-11,1.9022610967856896e-13,1.0802115913555935e-15,1.0565371920625817e-10,5.9669185761480285e-17,8.3826287020367791e-18
2.2372710082889742e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33257722387510991,0.11410486494865471,0.022609582776324147,6.5185599648647858e-13,6.3545208856903784e-09,9.2373463120158719e-09,2.3654016212598623e-07,1.5830715583323437e-15,1.7198498742482454e-23,3.1901540033755771e-09,8.8238985276683805e-32,2.2235655783856269e-09,3.4994633661555544e-23,5.0040271630436421e-13,4.6011414614775339e-19,2.3777211924096915e-21,3.1805075388788328e-09,1.8144114479011748e-23,0.0045646460350526547,0.0004237076801768138,9.319773131467143e-10,1.5996613117859668e-08,1.0933216129266761e-12,1.7541884269396338e-06,6.5257576349809576e-14,8.2398087700291327e-10,2.1348018174261414e-07,7.8386225374494208e-11,1.9377182847358959e-13,1.1071296508253301e-15,1.0874045771009092e-10,6.0956797555586954e-17,8.6255320199722084e-18
2.2524343349503993e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33256163237049197,0.11409210984622514,0.022608169287143758,6.7279576405908672e-13,6.5773793351957989e-09,9.4912285181832749e-09,2.4091931572295979e-07,1.6082452778404956e-15,1.7886746085294063e-23,3.2162746504288889e-09,9.1311294586276448e-32,2.2396610304088104e-09,3.5719357107464987e-23,5.1483145191561577e-13,4.7328320964274344e-19,2.4407441363225917e-21,3.2556279166907755e-09,1.8624459508024929e-23,0.0045773961538507829,0.00042652970476350898,9.3677281676069415e-10,1.627232254808531e-08,1.1287883589021025e-12,1.7726924375494141e-06,6.5607453824163676e-14,8.3489992769066122e-10,2.1404194821059309e-07,7.9223035814361742e-11,1.9735062195756679e-13,1.1345034964064762e-15,1.1189627141715496e-10,6.2260331816510489e-17,8.8739016901557458e-18
2.2675976616118243e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33254617577979945,0.11407948919978003,0.022606756019062806,6.9425117580496636e-13,6.8066730120663757e-09,9.7504294681213104e-09,2.453389707011038e-07,1.633679537187634e-15,1.8597027042347415e-23,3.2424736248954557e-09,9.4472682371026299e-32,2.2557849887061141e-09,3.6455478168945722e-23,5.2958337203198305e-13,4.8671579072778189e-19,2.5049214775932566e-21,3.332019808316965e-09,1.9114727843493776e-23,0.0045900117913948713,0.00042935123604637669,9.4156795657911899e-10,1.6550927085533626e-08,1.1652085973108175e-12,1.791269425492465e-06,6.5957569348188392e-14,8.4583943284716238e-10,2.1458838417248643e-07,8.0059237246417465e-11,2.0096235132626229e-13,1.1623368235394951e-15,1.1512222447328654e-10,6.3579799712273919e-17,9.1278253745514292e-18
2.2827609882732493e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33253085268711102,0.11406700159545323,0.022605342970909263,7.1623084700396955e-13,7.0425474519565413e-09,1.0015024827348277e-08,2.4979895619094494e-07,1.6593756749355346e-15,1.93298606840651e-23,3.268751464913733e-09,9.7725276801510465e-32,2.2719376670754641e-09,3.7203142058810128e-23,5.4466363465044933e-13,5.0041461255997315e-19,2.5702637058100151e-21,3.4096960670494178e-09,1.9615075316827616e-23,0.0046024943615527864,0.00043217227637358546,9.4636274274100485e-10,1.6832435098593419e-08,1.2026021099672161e-12,1.8099189176406838e-06,6.6307924161079558e-14,8.5679822177116968e-10,2.1511965950399007e-07,8.0894779339501966e-11,2.0460687552481685e-13,1.190633318556377e-15,1.1841938906329288e-10,6.4915210351316593e-17,9.387391544900077e-18
2.2979243149346743e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33251566169140817,0.11405464563425348,0.022603930141523527,7.3874346168451606e-13,7.2851505143274932e-09,1.0285090744667857e-08,2.5429909866576128e-07,1.6853350302742051e-15,2.0085773433872344e-23,3.2951087139271881e-09,1.0107124885677e-31,2.2881192769418842e-09,3.7962496037160666e-23,5.6007744508998636e-13,5.1438239058661562e-19,2.6367812649531753e-21,3.4886695744015939e-09,2.0125659746156179e-23,0.0046148452633172901,0.00043499282806893827,9.5115718520557405e-10,1.7116854788869223e-08,1.2409889519253852e-12,1.8286404356134695e-06,6.6658519466322703e-14,8.6777514337101612e-10,2.1563594677911547e-07,8.1729613955037275e-11,2.0828405137175875e-13,1.2193966634435448e-15,1.217888453547491e-10,6.6266572326976824e-17,9.6526894828097017e-18
2.3130876415960993e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3325006014064173,0.11404241993190797,0.022602517529758257,7.6179777252807492e-13,7.5346324004269207e-09,1.0560703846938421e-08,2.5883922209201461e-07,1.7115589430276122e-15,2.0865299124923677e-23,3.3215459206930901e-09,1.0451281312560985e-31,2.3043300273463562e-09,3.8733689446216791e-23,5.7583005599235193e-13,5.2862183245186748e-19,2.7044845527587422e-21,3.5689532392687005e-09,2.0646640964380059e-23,0.004627065880962772,0.00043781289343197558,9.5595129375414034e-10,1.7404194188606828e-08,1.2803894393618634e-12,1.8474334957512544e-06,6.7009356434318162e-14,8.7876906605472852e-10,2.1613742111872529e-07,8.2563695126478078e-11,2.1199373368114193e-13,1.2486305380529797e-15,1.2523168143975359e-10,6.7633894354594156e-17,9.9238092797732731e-18
2.3282509682575244e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33248567046045574,0.11403032311870702,0.022601105134478307,7.8540260077767998e-13,7.7911456710246624e-09,1.0841941233698403e-08,2.6341914807832809e-07,1.7380487536593162e-15,2.1668979001985242e-23,3.3480636392909522e-09,1.0805222862391579e-31,2.3205701249345982e-09,3.9516873745534075e-23,5.9192676731690084e-13,5.4313563791428729e-19,2.773383920120201e-21,3.6505599970799625e-09,2.1178180847697064e-23,0.0046391575842003006,0.00044063247473807409,9.6074507799195415e-10,1.7694461159108417e-08,1.3208241528498547e-12,1.8662976090885041e-06,6.7360436155353205e-14,8.8977887797916962e-10,2.1662426004018418e-07,8.339697903135353e-11,2.1573577538384574e-13,1.2783386133033572e-15,1.2874899327462764e-10,6.9017182809867522e-17,1.0200841837072101e-17
2.3434142949189494e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33247086749627774,0.11401835383935095,0.022599692954560505,8.0956683615500215e-13,8.054845263965973e-09,1.1128880471645067e-08,2.6803869602284918e-07,1.7648058032780156e-15,2.2497361705870995e-23,3.3746624291305789e-09,1.1169179962831307e-31,2.3368397739457309e-09,4.031220254761496e-23,6.0837292633102896e-13,5.5792649877780023e-19,2.8434896705284023e-21,3.7335028089428217e-09,2.1720443344609651e-23,0.0046511217283310598,0.0004434515742385452,9.6553854734995497e-10,1.7987663389599908e-08,1.3623139510174751e-12,1.8852322813263318e-06,6.7711759687132787e-14,9.0080348793403863e-10,2.1709664330797562e-07,8.4229423991558396e-11,2.1951002764805301e-13,1.3085245565786927e-15,1.3234188461754291e-10,7.0416443523563707e-17,1.0483878865577416e-17
2.3585776215803744e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33245619117092301,0.11400651075279787,0.022598280988893604,8.342994367975656e-13,8.3258885115105363e-09,1.1421599588967422e-08,2.7269768325897827e-07,1.7918314336430026e-15,2.335100334780794e-23,3.401342854959752e-09,1.1543387652649715e-31,2.3531391762008666e-09,4.1119831653911109e-23,6.2517392759460042e-13,5.7299709883852991e-19,2.9148120595503951e-21,3.8177946607794428e-09,2.2273594505418891e-23,0.0046629596543981394,0.0004462701941607339,9.7033171108656281e-10,1.8283808394604961e-08,1.4048799554121334e-12,1.9042370128085935e-06,6.8063328070687007e-14,9.1184182507636634e-10,2.1755475278713614e-07,8.506099045208718e-11,2.2331633999746593e-13,1.3391920376308119e-15,1.3601146696406456e-10,7.1831683362589256e-17,1.0773012885484772e-17
2.3737409482417994e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33244164015556699,0.11399479253211391,0.022596869236378117,8.596094292033009e-13,8.6044351573884064e-09,1.1720177069533539e-08,2.7739592519940492e-07,1.8191269871695393e-15,2.423046751423974e-23,3.4281054868715368e-09,1.1928085668457114e-31,2.3694685310915909e-09,4.193991909121655e-23,6.4233521293782465e-13,5.8835011384126e-19,2.9873612943448311e-21,3.9034485624552416e-09,2.2837802512210175e-23,0.0046746726893367391,0.00044908833670811554,9.7512457828945312e-10,1.8582903512135635e-08,1.4485435494226665e-12,1.9233112984978008e-06,6.8415142253630321e-14,9.2289283892704618e-10,2.1799877229814968e-07,8.5891640943271189e-11,2.2715456042833421e-13,1.370344717842699e-15,1.397588594805942e-10,7.3262906509428348e-17,1.1068337225937749e-17
2.3889042749032244e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33242721313537127,0.11398319786432431,0.022595457695926177,8.8550590817880181e-13,8.890647373645465e-09,1.2024691846929114e-08,2.8213323547826427e-07,1.8466938069341482e-15,2.5136325219108942e-23,3.4549509003111972e-09,1.232351853317325e-31,2.3858280355683772e-09,4.2772625148451567e-23,6.5986227143478823e-13,6.039882114476407e-19,3.0611475332137104e-21,3.9904775468992685e-09,2.3413237709336001e-23,0.0046862621461227919,0.00045190600406039099,9.7991715787721511e-10,1.888495590279834e-08,1.4933263990712095e-12,1.9424546279497745e-06,6.8767203150536243e-14,9.3395550044616236e-10,2.1842888747262084e-07,8.6721340077977111e-11,2.3102453552578756e-13,1.4019862545147466e-15,1.4358518893570038e-10,7.4710116268427077e-17,1.1369946024532555e-17
2.4040676015646494e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33241290880933783,0.11397172545026653,0.022594046366461444,9.1199803680831184e-13,9.1846897772700557e-09,1.2335223298347928e-08,2.8690942609140968e-07,1.8745332366798157e-15,2.6069155001016854e-23,3.4818796760827342e-09,1.2729935646265421e-31,2.402217884128906e-09,4.361811241383631e-23,6.7776063937110021e-13,6.1991405122123977e-19,3.136180885192246e-21,4.0788946692169144e-09,2.4000072634401211e-23,0.0046977293239199901,0.00045472319837358338,9.8470945860104886e-10,1.9189972547197537e-08,1.5392504359290273e-12,1.9616664852923378e-06,6.9119511685108486e-14,9.450288016447308e-10,2.1884528561232459e-07,8.7550054531988948e-11,2.3492611057758022e-13,1.4341203126386453e-15,1.4749158962932261e-10,7.6173318248999771e-17,1.167793422675702e-17
2.4192309282260745e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33239872589016273,0.11396037400444471,0.022592635246918968,9.390950464358113e-13,9.4867294464988106e-09,1.2651851238335553e-08,2.9172430753478836e-07,1.9026466208211301e-15,2.7029542942830867e-23,3.508892400355029e-09,1.3147591375791394e-31,2.4186382688063116e-09,4.4476545812453779e-23,6.9603590020437964e-13,6.3613028462115695e-19,3.2124714096737465e-21,4.168713005794776e-09,2.4598482049755831e-23,0.0047090755082252926,0.00045753992178013391,9.8950148904648033e-10,1.9497960243846039e-08,1.5863378485925197e-12,1.9809463492044512e-06,6.9472068669648358e-14,9.5611175522130429e-10,2.1924815555016745e-07,8.8377752996778802e-11,2.3885912968620032e-13,1.4667505504383411e-15,1.5147920331983666e-10,7.7652515049093087e-17,1.199239758532938e-17
2.4343942548874995e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33238466310409259,0.11394914225488564,0.02259122433624506,9.6680623664600776e-13,9.7969359368747714e-09,1.2974655912382538e-08,2.9657768894070998e-07,1.9310353044493289e-15,2.8018082573545848e-23,3.5359896646675945e-09,1.3576745152282869e-31,2.4350893791573563e-09,4.5348092644201437e-23,7.1469368452032011e-13,6.5263955500478827e-19,3.2900291160685014e-21,4.2599456533972868e-09,2.5208642974500939e-23,0.0047203019710128757,0.00046035617638899508,9.9429325763493505e-10,1.9808925608482924e-08,1.6346111121507328e-12,2.0002936928930265e-06,6.9824874875359332e-14,9.6720339590078175e-10,2.1963768751152735e-07,8.920440617195049e-11,2.4282343588050525e-13,1.4998806197260553e-15,1.5554917914896824e-10,7.9147707555257446e-17,1.2313432659399934e-17
2.4495575815489245e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33237071919078215,0.11393802894299652,0.022589813633397193,9.9514097526298052e-13,1.0115481297086999e-08,1.3303717990367281e-08,3.0146937821199904e-07,1.9597006333372727e-15,2.903537499087612e-23,3.5631720659359282e-09,1.4017661564505931e-31,2.4515714022505277e-09,4.6232922622130426e-23,7.3373966998314138e-13,6.6944449764878844e-19,3.3688639635000809e-21,4.3526057282557364e-09,2.583073471701277e-23,0.0047314099708765604,0.00046317196428572621,9.9908477262533848e-10,2.0122875071600894e-08,1.6840929714124313e-12,2.0197079840741934e-06,7.0177931122311985e-14,9.7830277999319044e-10,2.2001407297950736e-07,9.0029986749602797e-11,2.4681887122454191e-13,1.5335141856265719e-15,1.597026735645437e-10,8.065890066258857e-17,1.2641136813681519e-17
2.4647209082103495e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33235689290315357,0.11392703282342381,0.022588403137343845,1.0241086983699629e-12,1.0442540084456443e-08,1.3639118559851524e-08,3.0639918215408762e-07,1.9886439539443522e-15,3.0082028917536005e-23,3.5904402064564705e-09,1.4470610457135428e-31,2.4680845226540763e-09,4.7131207911171958e-23,7.5317958127827569e-13,6.8654773977805379e-19,3.4489858605351163e-21,4.446706365149563e-09,2.6464938907990307e-23,0.0047424007531707557,0.00046598728753258824,1.0038760421157801e-09,2.043981487604282e-08,1.7348064209642465e-12,2.0391886849559998e-06,7.0531238097098902e-14,9.8940898452150634e-10,2.2037750456273369e-07,9.0854469358951217e-11,2.5084527692417093e-13,1.5676549099598701e-15,1.6394085024106565e-10,8.2186096114517908e-17,1.2975608217497305e-17
2.4798842348717745e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33234318300725674,0.11391615266391397,0.022586992847064408,1.0537189103250484e-12,1.0778289380126094e-08,1.3980939119223941e-08,3.1136690660480785e-07,2.0178666134213205e-15,3.1158660527844646e-23,3.6177946939111517e-09,1.4935867030380889e-31,2.4846289224239788e-09,4.8043123167249389e-23,7.7301919005041392e-13,7.0395190060005253e-19,3.5304046649440996e-21,4.5422607164794361e-09,2.7111439534031618e-23,0.0047532755501498939,0.00046880214816863734,1.0086670740450091e-09,2.0759751076474133e-08,1.7867747442482305e-12,2.0587352522175213e-06,7.0884796422854277e-14,1.0005211088934137e-09,2.2072817586287931e-07,9.1677830551569126e-11,2.549024934334953e-13,1.6023064438492415e-15,1.6826487999810288e-10,8.3729292339458188e-17,1.3316945843675964e-17
2.4950475615331996e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33232958828213138,0.11390538724517532,0.022585582761549081,1.0839811837865708e-12,1.1122908804034789e-08,1.4329261570691394e-08,3.1637235656185733e-07,2.0473699596150453e-15,3.2265893591591401e-23,3.6452361413715385e-09,1.5413711941602141e-31,2.5012047810918579e-09,4.8968845576775514e-23,7.9326431483634181e-13,7.2165959135893988e-19,3.6131301834989465e-21,4.6392819513326946e-09,2.7770422971744241e-23,0.0047640355811064032,0.00047161654820981896,1.0134578761939445e-09,2.1082689537127505e-08,1.8400215009596242e-12,2.0783471369926463e-06,7.1238606831107997e-14,1.0116382745329754e-09,2.2106628134656206e-07,9.2500048791569498e-11,2.5899036055841697e-13,1.6374724567081177e-15,1.7267594071648366e-10,8.5288493953305172e-17,1.3665249467360344e-17
2.5102108881946246e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33231610751967083,0.11389473536074174,0.02258417287979872,1.1149051597688703e-12,1.1476580529514386e-08,1.4684168213122516e-08,3.2141533630807488e-07,2.0771553410732043e-15,3.3404359604062646e-23,3.6727651673025625e-09,1.5904431408953439e-31,2.5178122756528348e-09,4.9908554896533557e-23,8.1392082098945539e-13,7.3967341539823959e-19,3.6971721718028628e-21,4.7377832545412947e-09,2.8442078022394732e-23,0.0047746820525072196,0.00047443048964906378,1.0182484561872853e-09,2.1408635929087361e-08,1.89457049096751e-12,2.0980237848566734e-06,7.1592669896565959e-14,1.0227596233011412e-09,2.2139201622070506e-07,9.332110439478328e-11,2.6310871755728209e-13,1.6731566208525642e-15,1.7717521725228251e-10,8.6863702767923844e-17,1.4020619664756157e-17
