Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),CO2X(24),CHOX(50),COX(47),C2H6X(49)
2.5848319348253197e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574944546847,0.099999999335993073,0.099999999854740326,2.9412452847274269e-58,8.3042034535643641e-37,6.0516817245557362e-31,5.3789696731864363e-45,2.0666649917317437e-32,3.0559015936486727e-82,8.6836933259409424e-27,1.8511945534944906e-91,8.5438762972620193e-29,1.0417610285079227e-58,3.6832900380117927e-41,8.080011488676271e-73,1.077943004463322e-76,3.343424240988563e-37,1.5352470285520728e-70,6.6400169837211466e-10,2.9051938098849792e-10,5.2162157049826168e-15,1.6969293118263871e-21,5.2162921761472931e-15,3.0633869309329849e-21,2.1517013625951971e-20,1.8725666469810145e-21,1.9177339882107161e-34,5.0109605173252786e-30,3.0355691508222475e-53,2.4898322542966017e-52,5.7930809517943939e-54,3.0500277123018792e-41
3.231039920671483e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574920683561,0.099999999169991388,0.099999999818425403,1.1728995928273646e-57,1.7679367909963869e-36,9.4567432035212488e-31,1.611834966471363e-44,3.8773389613517968e-32,1.463515105917528e-81,1.3242988034430023e-26,6.8505302657369493e-91,1.0680660377446811e-28,2.2777836978963266e-58,8.2742038751366578e-41,3.2182367031838355e-72,3.6052224407601581e-76,6.0864421658630445e-37,3.8306827572275257e-70,8.3000210474388916e-10,3.6314922598854783e-10,6.520262746319591e-15,2.5924438309813026e-21,6.5203809686348079e-15,3.8838280435480278e-21,3.3074121890897915e-20,3.4561799257948194e-21,5.0939347022276819e-34,9.1220612012599918e-30,1.0995308768873848e-52,9.0137040127869426e-52,1.9354249495296363e-53,6.6688068890114782e-41
4.523455892363809e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574872956991,0.099999998837987977,0.099999999745795556,2.8589388084521781e-56,6.5004694520696217e-36,1.8711429952722485e-30,1.3874311539955473e-43,1.0609065431329979e-31,7.051462989956216e-80,2.5409924805903794e-26,9.0794562109705887e-90,1.4955268765324765e-28,8.7613399910121891e-58,3.2083942612871444e-40,7.8011512420561882e-71,4.8461368746188529e-75,1.6069036915370263e-36,2.1017046093910496e-69,1.1620028935294008e-09,5.0840891536633351e-10,9.1283480360778424e-15,4.9848172630319337e-21,9.1285798531922264e-15,5.5242626022631562e-21,6.3008848024068078e-20,9.1817080913514567e-21,2.8970377102617496e-33,2.4083483141743733e-29,1.6249215216247264e-51,1.3270009679712724e-50,2.5774856527252483e-52,2.5651108369335159e-40
7.108287835748462e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574777503862,0.09999999817398128,0.099999999600535863,1.712287145457634e-54,4.1257142250710183e-35,4.698366440644339e-30,2.6218291696941014e-42,4.2133384679378612e-31,6.7091713481521641e-78,6.1862538518405961e-26,2.7428331917867045e-88,2.3508621065310635e-28,5.7832014284867197e-57,2.0632113805374894e-39,4.6266406353466495e-69,1.7492393636669176e-73,6.2127864295526552e-36,2.3915688652566112e-68,1.8260043758544079e-09,7.989282916478728e-10,1.4344483659270322e-14,1.2159551325715417e-20,1.4345065953816983e-14,8.8046333003275887e-21,1.4633665851667846e-19,3.4458697296759223e-20,3.0099065922763145e-32,9.3114175243507404e-29,5.0374976178281257e-50,4.0771330381864784e-49,9.1061122803074827e-51,1.693182522800287e-39
9.693119779133115e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574682050747,0.099999997509974708,0.09999999945527617,1.2822614581327469e-53,1.3451047266009197e-34,8.8344795987707618e-30,1.3537827793960886e-41,1.0548606874026759e-30,5.8086524812873195e-77,1.144872659872157e-25,1.8291265638846119e-87,3.2067492226758679e-28,1.9068543461353452e-56,6.8080963248048573e-39,3.453450337516048e-68,1.1166829832972652e-72,1.5416885848793712e-35,1.0118069470099529e-67,2.4900057310755556e-09,1.0894476646278678e-09,1.9560572634262632e-14,2.2522752875480392e-20,1.9561674258842639e-14,1.2084897116971651e-20,2.566402278102977e-19,8.2514194407049396e-20,1.2412612935614227e-31,2.31060641156478e-28,3.1691482188526449e-49,2.5559390286858841e-48,5.7408321591768847e-50,5.5828104403687058e-39
1.486278366590242e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574491144554,0.099999996181961939,0.099999999164756798,5.0779103225302261e-52,7.6985858561206014e-34,2.1077713508450907e-29,1.8618224419486622e-40,3.8559425269423762e-30,4.053964792085248e-75,2.6823769754444096e-25,4.5918281634345305e-86,4.920178684149612e-28,1.1030106768441707e-55,3.8909995879611842e-38,1.3461109015291406e-66,2.8141074908945609e-71,5.5979358119413698e-35,9.4395711749143984e-67,3.8180080603213098e-09,1.6704864006862195e-09,2.9992610684109047e-14,5.2804766872745689e-20,2.9995282124229149e-14,1.8645387920578518e-20,5.3339730760351297e-19,2.7169049300512744e-19,1.0346284701644121e-30,8.3899058940046117e-28,7.370835669536488e-48,5.8542609431577799e-47,1.3239050985861648e-48,3.2293477044070195e-38
2.520211143944103e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574109332322,0.099999993525937955,0.09999999858371808,4.2459253063230494e-50,6.903707013335732e-33,6.1741559965424434e-29,4.5878622127541397e-39,1.9329948612198545e-29,5.6015818059757324e-73,7.6973442433657754e-25,2.3111823170079091e-84,8.3536588945129651e-28,9.9628721395466529e-55,3.4165162737098867e-37,1.086766026496917e-64,1.6646750604718081e-69,2.7957529149294769e-34,1.5827950778822088e-65,6.4740111940529966e-09,2.8325638331970898e-09,5.085612720737154e-14,1.5154611247780369e-19,5.086415201740385e-14,3.1766024081995642e-20,1.2223405301038798e-18,1.1114504588309449e-18,1.3391671774629197e-29,4.1901314977251104e-27,3.1417510465220102e-46,2.4099295720103722e-45,6.3126574863223987e-47,2.9168832243945983e-37
4.588076698651825e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289573345708488,0.099999988213896052,0.099999997421640729,4.8558399340888351e-48,8.1883214076476986e-32,2.1015217367315756e-28,1.441277764642567e-37,1.1996289425641026e-28,1.0924370320125052e-70,2.5486588630297651e-24,1.8074218965710509e-82,1.5247108073656839e-27,1.1873022348811237e-53,3.9474243939570955e-36,1.1624746221430945e-62,1.6927048671554327e-67,1.7310343086273825e-33,3.6853696538516418e-64,1.1786011362591366e-08,5.1567185397987727e-09,9.2580922106985776e-14,5.013765736247286e-19,9.2608826471008821e-14,5.8005891739840883e-20,2.8238001723958125e-18,4.9545814776393212e-18,2.1287140717962951e-28,2.5943818926646499e-26,1.8038725327171938e-44,1.2940850917125517e-43,3.9406282253404199e-45,3.4761180696609737e-36
6.655942253359547e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289572582085485,0.09999998290186228,0.099999996259563489,4.0375378811994629e-47,3.2201734774950343e-31,4.5109864072581395e-28,8.1249900091949414e-37,3.5280247048931664e-28,1.0529339560443206e-69,5.3621067973848103e-24,1.5164924677238679e-81,2.2175880988281013e-27,4.6668793326931781e-53,1.585341957877805e-35,9.4725002805293984e-62,1.4277546631175288e-66,5.0855275842568653e-33,1.8565397802732176e-63,1.7098003399243844e-08,7.4808730351744727e-09,1.3430273296797555e-13,1.0538714144883918e-18,1.3436292081991638e-13,8.424388230651106e-20,4.5496838381931566e-18,1.1856043435942275e-17,9.5641502639601129e-28,7.621909609680225e-26,1.2735916297272254e-43,8.9265141717785985e-43,2.7008099541843561e-44,1.3663409387268384e-35
1.0791673362774991e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289571054841984,0.099999972277819149,0.099999993935409301,1.7682171284822531e-45,2.2659389751720954e-30,1.2339540635588459e-27,1.1250832454955015e-35,1.5116271480290616e-27,8.166390991993398e-68,1.4092185487977906e-23,5.6531282487656169e-80,3.6139439088239339e-27,3.2899829054246136e-52,1.1201873084509464e-34,3.7366649219563827e-60,8.3688597332962676e-65,2.1741877977420929e-32,2.1792236775813046e-62,2.7721963077010237e-08,1.2129181392253962e-08,2.1773740376559411e-13,2.7633526600959715e-18,2.1789974254410995e-13,1.3671423428239669e-19,8.0012790155289628e-18,3.5206211333481052e-17,7.8199655905672625e-27,3.2585447664810317e-25,3.2189844790478707e-42,2.0331675370953948e-41,6.3902309813324135e-43,9.6321659578194981e-35
1.4927404472190434e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289569527601813,0.09999996165380852,0.099999991611255543,1.2254091140341758e-44,7.6608701809659504e-30,2.4423570207475897e-27,5.1727222717311797e-35,3.9021535831188345e-27,6.4750541312627808e-67,2.6959446456279615e-23,3.9461355341465328e-79,5.024438991261777e-27,1.1126207659509827e-51,3.8438096617375353e-34,2.485985748736744e-59,6.365279658441025e-64,5.6032631231031922e-32,9.3781878720310568e-62,3.8345890227457903e-08,1.6777488904442344e-08,3.0116014121228004e-13,5.2752131470586011e-18,3.0147474179544859e-13,1.8917708162093279e-19,1.1452459855050438e-17,7.1285007586016229e-17,2.8450588977846709e-26,8.3978237245691399e-25,1.8607062543589457e-41,1.1211897929929966e-40,3.6155267269786841e-42,3.257436635881734e-34
2.3198866691021324e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289566473131473,0.099999940405884863,0.099999986962949289,3.69121357318834e-43,4.5863236983435603e-29,6.3243895432985204e-27,5.4437043326555712e-34,1.4764101821657586e-26,2.9454641103055572e-65,6.5102448221821402e-23,1.0760263197441439e-77,7.8878803601904918e-27,6.6855878504349252e-51,2.3017743254817437e-33,6.3097767460885709e-58,2.7056365407155771e-62,2.1115427407829059e-31,9.0971511502389064e-61,5.9593646946934121e-08,2.6074101394183016e-08,4.6796982548961971e-13,1.2678301404191412e-17,4.6873930049639387e-13,2.9408026832561612e-19,1.83254181204016e-17,1.8164720658461065e-16,1.8289542545258099e-25,3.164633385297058e-24,3.312081875179999e-40,1.6834786305328207e-39,6.3164391070773423e-41,1.9573302642668027e-33
3.97417911286831e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928956036423079,0.09999989791042789,0.09999997766634186,2.2798226764991173e-41,4.2383647118154713e-28,2.1161812591919504e-26,9.8261881752115161e-33,7.6078910788185551e-26,2.3147849923033921e-63,1.9100275122615647e-22,5.7382145632459338e-76,1.3784781878957844e-26,6.2393327240491983e-50,2.0824826863285515e-32,2.8569699990512782e-56,2.0722948381375316e-60,1.0786367076708948e-30,1.5812507914267418e-59,1.0208877006349831e-07,4.4667316235351387e-08,8.0144609195149382e-13,3.6827770153803181e-17,8.0372655076522666e-13,5.0379664780193287e-19,3.2054660427712467e-17,5.550287089912245e-16,1.7564644048754417e-24,1.6165680525885117e-23,1.0486725479878538e-38,3.911977167390431e-38,2.1854635197946759e-39,1.82663973993204e-32
5.628471556634487e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928955425538344,0.099999855415491321,0.099999968369741191,1.6681118072638514e-40,1.5534096165504098e-27,4.7040126504910227e-26,4.7633860220894229e-32,2.1033320702668671e-25,1.8517511421484078e-62,3.8302953147915741e-22,4.4275060138196915e-75,1.9908657906759216e-26,2.2962659826464229e-49,7.7297995222245611e-32,1.8991816069151501e-55,1.648549728168028e-59,2.9631259025365718e-30,7.472414450429765e-59,1.4458337275455597e-07,6.3260517559074695e-08,1.1347316353865217e-12,7.3208947316367285e-17,1.1393246189334389e-12,7.1339308552914391e-19,4.5774274355439667e-17,1.1318606349638795e-15,6.6737142652997785e-24,4.4408435703702059e-23,6.4090907697707386e-38,2.1405700121999896e-37,1.3103647315774519e-38,6.7225017445642684e-32
7.282764000400665e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289548146589414,0.099999812921075168,0.099999959073147252,7.5982062091773953e-40,4.0460869657362622e-27,8.6207019431870422e-26,1.5341908945237906e-31,4.4552830208261771e-25,9.526086082319723e-62,6.4114674250097742e-22,2.1867386363704602e-74,2.6259901853663342e-26,6.0027160637874969e-49,2.0414261506384188e-31,8.0114059003007646e-55,8.4399400833565237e-59,6.2392314689131576e-30,2.3537757687741867e-58,1.8707745502614559e-07,8.1853705365765398e-08,1.4678265667115639e-12,1.2151298681886636e-16,1.4755334778030676e-12,9.2286965126056431e-19,5.9487464810232675e-17,1.9120288413299266e-15,1.791437624803672e-23,9.3506827258323889e-23,2.5582793730754216e-37,7.8484572230427548e-37,4.9628559241068982e-38,1.7573202456175074e-31
8.937056444166843e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928954203784872,0.099999770427179391,0.099999949776560085,2.661135732192518e-39,8.708023643617021e-27,1.4099667459942535e-25,3.9416180948459068e-31,8.105520685337245e-25,3.8113518915872298e-61,9.6531715814250116e-22,8.2094106333416976e-74,3.2838920210892288e-26,1.2967205109456482e-48,4.4424617543202061e-31,2.6179588313072207e-54,3.3634112279437735e-58,1.1284853988374196e-29,5.935551986423917e-58,2.2957101688450507e-07,1.004468796558412e-07,1.800731000473231e-12,1.8142851988123496e-16,1.8123530959761163e-12,1.1322264170321845e-18,7.3193263183341198e-17,2.8954197269160123e-15,3.9503756170244336e-23,1.6912395768529947e-22,7.9969902176837829e-37,2.27113771852427e-36,1.4628927329947642e-37,3.7961549446699092e-31
1e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289538112786969,0.099999743123567783,0.099999943803165486,5.7671558439664125e-39,1.3309295999558714e-26,1.8545881097032902e-25,6.7224799877582602e-31,1.1260159028468991e-24,9.484469846611066e-61,1.2084484610927513e-21,1.8657913992358304e-73,3.7186551268951909e-26,1.9872511571866178e-48,6.8304411271083309e-31,5.3292468821569552e-54,8.3417628214445999e-58,1.5617436994502126e-29,1.0007143224253032e-57,2.5687441394436393e-07,1.123936687918201e-07,2.0145338310181623e-12,2.259246910840231e-16,2.0290943272120323e-12,1.2666826290397896e-18,8.1995781222444469e-17,3.6344747710056651e-15,6.1232141753853908e-23,2.340545153427802e-22,1.5740290884442365e-36,4.1897744045812685e-36,2.7443750064620299e-37,5.8176340337927676e-31
1.2245641331699197e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289529820527321,0.099999685440949046,0.099999931183405985,2.0663410086146336e-38,2.8507679105167507e-26,3.0616786189582465e-25,1.7295882965763626e-30,2.0369036916907216e-24,3.9319050824510681e-60,1.8116797160730758e-21,7.0274196809992451e-73,4.6681786963636526e-26,4.2789824059233037e-48,1.4772720100392208e-30,1.7679863112952364e-53,3.4476750465926494e-57,2.8034169920944077e-29,2.5288302358724262e-57,3.1455657938465572e-07,1.3763318768764913e-07,2.4659687995908113e-12,3.3498323890342159e-16,2.4878244483429976e-12,1.5505808155196712e-18,1.0058217402755524e-16,5.4714456686689568e-15,1.3434277149536676e-22,4.2013717259891021e-22,5.0010241100076854e-36,1.2125469436885225e-35,8.1524612955242216e-37,1.2526410932626971e-30
1.5554226219231552e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289517603419234,0.099999600456800231,0.099999912590278905,9.1284595616692928e-38,7.0494026011395705e-26,5.614927176349709e-25,5.2972594109416415e-30,4.1201756342137849e-24,1.9363296732058031e-59,2.9218190630238327e-21,3.2284552133194766e-72,6.1440517334464334e-26,1.066124086114336e-47,3.6880812417081187e-30,7.0693324352407102e-53,1.6928592618659106e-56,5.6079802551469373e-29,7.5972441707317902e-57,3.9954006030502259e-07,1.7481944165772477e-07,3.1304459501340395e-12,5.3151289276589455e-16,3.1657382824676452e-12,1.9684568579221849e-18,1.2794188482790047e-16,8.8590199817689773e-15,3.4135566624461758e-22,8.4043569103921939e-22,1.9055789726805593e-35,4.0969037512986276e-35,2.9445809304861249e-36,3.1209257405853231e-30
1.886281110676391e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289505386524447,0.099999515474732889,0.099999893997178832,3.0892337775240286e-37,1.474189989458278e-25,9.2709949014350293e-25,1.3236618393577828e-29,7.3026006423545929e-24,7.0563773601735617e-59,4.2954216640136663e-21,1.1306739743084269e-71,7.7118541953509351e-26,2.2469258236316341e-47,7.7484803123684251e-30,2.1823904612808281e-52,6.1532065088558961e-56,9.829883300322777e-29,1.8718488331261594e-56,4.8452145969825891e-07,2.1200564156935145e-07,3.7941634168590314e-12,7.6865362086123861e-16,3.8460940682396344e-12,2.3858551509548753e-18,1.5527137487921921e-16,1.3057178696972689e-14,7.2861133433842629e-22,1.4731303405764008e-21,5.6756776945145806e-35,1.101753507441279e-34,8.4645560281010746e-36,6.5773955956677691e-30
2.2171395994296264e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289493169842961,0.099999430494746966,0.099999875404105765,8.9217708454464737e-37,2.753132510119909e-25,1.4231913199943747e-24,2.8973160692217103e-29,1.1823418508901092e-23,2.1891841896674405e-58,5.9321770794701808e-21,3.3485812049527606e-71,9.3719261593932242e-26,4.2312786070948779e-47,1.4487014961586015e-29,5.7627456432320798e-52,1.9040857890530814e-55,1.5736501762082655e-28,4.0544872657441212e-56,5.695007776165705e-07,2.4919178742562918e-07,4.4571221549936243e-12,1.0442128620578483e-15,4.5288911286262467e-12,2.8027762953407545e-18,1.8257381397681805e-16,1.8064963162415088e-14,1.3832472741013698e-21,2.3582829217169353e-21,1.4518528003437056e-34,2.5440883036058917e-34,2.1092968476890542e-35,1.2385852871797631e-29
2.8788565769360976e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289468737119872,0.099999260541019236,0.099999838218040649,6.6292591266482214e-36,7.6691663809316268e-25,2.8861129182424244e-24,1.1049072188484991e-28,2.5791399817172212e-23,1.7434654143089749e-57,9.9939583590230474e-21,2.3633246346719601e-70,1.2970182550634544e-25,1.2030646425520446e-46,4.023242575553196e-29,3.2128106826789449e-51,1.5070866521494576e-54,3.3517386432950002e-28,1.5241850713110037e-55,7.3945316922872126e-07,3.2356391698308347e-07,5.7807671009483765e-12,1.7031246651419728e-15,5.9018055717294092e-12,3.6351894370131455e-18,2.3709203503718681e-16,3.0505758258676119e-14,3.9696742725682885e-21,5.02282242854561e-21,7.5531511445756862e-34,1.0058288319740914e-33,1.0927788201732245e-34,3.521405501449123e-29
3.473059985940101e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289446797942303,0.099999107934401296,0.099999804826082339,2.4510860739416484e-35,1.5940632541969754e-24,4.8447512266071407e-24,2.8352113120709403e-28,4.51909892501147e-23,6.6531445156230707e-57,1.4535328169238463e-20,8.6412813965156506e-70,1.6519116736934699e-25,2.5440907771872926e-46,8.32472822055573e-29,1.0225248026759248e-50,5.7295866519995686e-54,5.7512786371984554e-28,3.8853569326495489e-55,8.9205858715371564e-07,3.9034783293664217e-07,6.9667863506033377e-12,2.4070949407092188e-15,7.1429569791540339e-12,4.3810526033952291e-18,2.8595563625555783e-16,4.4427765831140724e-14,8.4319695823801403e-21,8.6185424115734316e-21,2.3277424705317181e-33,2.6460039372191415e-33,3.3724985640089359e-34,7.4462305025008713e-29
4.067263394944105e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289424859452634,0.09999895533449607,0.099999771434211127,7.2786213949852335e-35,2.9410295634725699e-24,7.5370992371189737e-24,6.2364212838208112e-28,7.2453250951482295e-23,2.0131631786468446e-56,1.9920841876941979e-20,2.5527975918177936e-69,2.0370747905903282e-25,4.7731800695852024e-46,1.5279133374154327e-28,2.6744036699387876e-50,1.7274312909011143e-53,9.0343013599559244e-28,8.5110965138595671e-55,1.0446572922386467e-06,4.5713157458046084e-07,8.150372641838339e-12,3.2072481271436547e-15,8.3919674605632689e-12,5.1253857327762376e-18,3.3473485130236896e-16,6.0946888760186884e-14,1.5866015388351808e-20,1.3538058690622506e-20,5.9444824866802016e-33,5.9233947402221907e-33,8.6418256777238318e-34,1.3969748840756706e-28
4.661466803948108e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289402921650836,0.099998802741303211,0.099999738042426997,1.8467438302461384e-34,4.9781030866855319e-24,1.1084271143551683e-23,1.2283484618576812e-27,1.0889445118137209e-22,5.2261356485667472e-56,2.6148767645151736e-20,6.5000269115753025e-69,2.4526982853858057e-25,8.2124209412479862e-46,2.5719776382648471e-28,6.1032619183471081e-50,4.4679445001742629e-53,1.3309042439870919e-27,1.6716043887050523e-54,1.1972492847769329e-06,5.2391514192844504e-07,9.3315313034552387e-12,4.0948175818604568e-15,9.6488297896720701e-12,5.8681921763293051e-18,3.8343187202169239e-16,8.0057793966464862e-14,2.7356191513130852e-20,1.99435115110012e-20,1.3318712886907503e-32,1.1899810177014099e-32,1.9368676966828446e-33,2.4034158630839665e-28
5.255670212952112e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289380984536891,0.099998650154822441,0.099999704650729992,4.1821948951383219e-34,7.8950633590713792e-24,1.5609662695681901e-23,2.2282304730474265e-27,1.5582276895011916e-22,1.2142083555217009e-55,3.3217377164286909e-20,1.4811328528675457e-68,2.8989726885093726e-25,1.3235163280321218e-45,4.0561000642688415e-28,1.2599980896454909e-49,1.0341791029248669e-52,1.8673607846949979e-27,3.0258380683626807e-54,1.3498345650620404e-06,5.9069853499361231e-07,1.0510267653378127e-11,5.0618942758621318e-15,1.0913535913900428e-11,6.6094752783867663e-18,4.3205017661999747e-16,1.0175515777102782e-13,4.4162011465970101e-20,2.7981859894983264e-20,2.7078161975503345e-32,2.1977683704716948e-32,3.9336158563669909e-33,3.8731456581423795e-28
5.849873621956115e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289359048110755,0.099998497575053469,0.099999671259120057,8.6841038274261798e-34,1.1899131137366502e-23,2.1238951648769541e-23,3.7917727869345004e-27,2.1453854914736616e-22,2.5823268893060064e-55,4.1124945438905783e-20,3.0949009981671893e-68,3.3760883812165792e-25,2.0265231601078226e-45,6.0786162831223935e-28,2.4072460504353935e-49,2.1912599991136214e-52,2.5217100083283961e-27,5.1403155339353598e-54,1.5024131333875113e-06,6.5748175378821364e-07,1.1686586999311774e-11,6.1013318282628058e-15,1.218607704896202e-11,7.3492383768542412e-18,4.8059293307005293e-16,1.2603366683763733e-13,6.7715996750803527e-20,3.7786571087793005e-20,5.104891124185277e-32,3.7969780007030821e-32,7.4048760152699582e-33,5.9301088275194456e-28
