Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),CH4OX(60),CHOX(53),C2H4X(210),C2H4X(65)
3.433627959608944e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4451833457765666,0.1113890331536628,0.022727363220050846,0.0,5.6465613470957917e-06,4.3997287327111138e-05,6.034417535399531e-06,9.0684773310714772e-08,5.0807816242515388e-18,0.00030393738718446505,6.649654979030712e-16,0.00020219881288012582,3.370164497418333e-12,5.5799700234405575e-08,2.1221798266276726e-13,2.0724228696640535e-15,6.0297965786434389e-05,8.0728103369815326e-11,0.0069528471148336529,0.00011608109344574318,3.6042357972997773e-05,2.8824562896903446e-07,1.7182137284004898e-09,3.1660475853440903e-09,2.8492530282514208e-10,1.7295278260068686e-12,3.7850064177318293e-08,1.7832484217523704e-05,1.1215715549456758e-09,7.9728148985329988e-07,1.2682641628682781e-10,1.8787806281277643e-11,6.2135100350613614e-13,1.5269578877848512e-14,2.0830102047762492e-12,2.2901107215761402e-17
3.449681223176382e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44517359572772169,0.11137783799518143,0.022727068915426456,0.0,5.7253121426310186e-06,4.4416748254276617e-05,6.1086053190869629e-06,9.1937103817060674e-08,5.1898706903421472e-18,0.00030536507515289621,6.8083368176693265e-16,0.00020280735690248047,3.4195305220273358e-12,5.6856981132403837e-08,2.1552630743005726e-13,2.1082719894886437e-15,6.0818473561323157e-05,8.2285343104029376e-11,0.0069623982799904439,0.00011599426372152755,3.6180631912417787e-05,2.8915156901996302e-07,1.7262637637185563e-09,3.1800829616021322e-09,2.8865794596162735e-10,1.7402883996832667e-12,3.8290191670512067e-08,1.7970559848204856e-05,1.1308908779662937e-09,8.0527187574016892e-07,1.2927716968270851e-10,1.9018407353853937e-11,6.3311198722717777e-13,1.5455863135868143e-14,2.1311066025975719e-12,2.3342358013769276e-17
3.46573448674382e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44516393879588734,0.11136673514828367,0.022726773460533423,0.0,5.8046941612773338e-06,4.4838149831352383e-05,6.1833102792988725e-06,9.3200676561038498e-08,5.3007090976458454e-18,0.00030679279007146378,6.9700395235947465e-16,0.00020341364617128792,3.4693876111696236e-12,5.7928261085110931e-08,2.1886728562057537e-13,2.1445508652933825e-15,6.134009744067706e-05,8.3865245453669164e-11,0.0069718561332485834,0.00011590745976719751,3.6318619937962158e-05,2.9005370961524703e-07,1.7343136548386549e-09,3.1941186421845905e-09,2.9241879611280475e-10,1.751092952860933e-12,3.8733164304441627e-08,1.8109052183079461e-05,1.1402441987069795e-09,8.1330147870380801e-07,1.3176365141068759e-10,1.9250612994412799e-11,6.4502851203725917e-13,1.5643469134999985e-14,2.1800760964980948e-12,2.3790023166468309e-17
3.4817877503112575e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44515437407403119,0.1113557237131967,0.022726476856274682,0.0,5.8847084120514507e-06,4.5261490436739823e-05,6.2585332998522753e-06,9.447553728163322e-08,5.4133153397184421e-18,0.00030822053079513219,7.1348060762866104e-16,0.00020401768961548442,3.5197383444743781e-12,5.9013642470161294e-08,2.2224104101595526e-13,2.1812623694092629e-15,6.1862827608027586e-05,8.5468033882797276e-11,0.0069812215753009858,0.00011582068756827861,3.6456323256640217e-05,2.9095208057115063e-07,1.7423633941252146e-09,3.2081546162940917e-09,2.962078976915438e-10,1.761941673227854e-12,3.9178984686229557e-08,1.824796036565943e-05,1.1496315225290928e-09,8.2137026961197021e-07,1.3428621439146734e-10,1.9484425957308455e-11,6.5710171438318832e-13,1.5832399754776634e-14,2.2299302127078745e-12,2.4244165876441025e-17
3.497841013878695e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44514490066406104,0.11134480279885954,0.022726179103638548,0.0,5.9653558936349771e-06,4.5686768439031512e-05,6.3342752614233297e-06,9.5761731650298757e-08,5.527708003044729e-18,0.00030964829617357095,7.3026798583027245e-16,0.00020461949612168414,3.5705853022363564e-12,6.0113227733869286e-08,2.256476968389605e-13,2.2184093784727742e-15,6.2386654324373338e-05,8.7093933010528777e-11,0.0069904954981345616,0.00011573395287586401,3.6593743073851765e-05,2.9184671130429054e-07,1.7504129739209446e-09,3.2221908730106934e-09,3.0002529467275166e-10,1.7728347480039792e-12,3.9627655396614272e-08,1.8387283542068092e-05,1.1590528545472463e-09,8.2947821910076445e-07,1.3684521337345325e-10,1.971984898737665e-11,6.6933273148967043e-13,1.6022657873649274e-14,2.280680571506737e-12,2.4704849673321222e-17
3.513894277446133e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44513551767673232,0.11133397152283887,0.022725880203695238,0.0,6.0466375944678778e-06,4.6113982197207054e-05,6.4105370415363572e-06,9.705930527080005e-08,5.6439057669628094e-18,0.00031107608505125204,7.4737046570016402e-16,0.00020521907453446996,3.6219310653886447e-12,6.1227119389200196e-08,2.2908737575355915e-13,2.2559947734108832e-15,6.291156792722514e-05,8.8743168611212713e-11,0.0069996787851145156,0.0001156472612144904,3.6730880593509958e-05,2.9273763084019521e-07,1.7584623865471019e-09,3.2362274012966756e-09,3.0387103059593492e-10,1.7837723638699358e-12,4.0079178989858076e-08,1.8527020861039838e-05,1.1685081996056131e-09,8.3762529757780268e-07,1.3944100493304791e-10,1.9956884819891939e-11,6.8172270133688158e-13,1.6214246364392857e-14,2.332338887481829e-12,2.5172138413853618e-17
3.529947541013571e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44512622423155734,0.11132322901124524,0.022725580157593461,0.0,6.1285544928408976e-06,4.6543130060829428e-05,6.4873195145530447e-06,9.8368303679055685e-08,5.7619274035662785e-18,0.00031250389626754775,7.6479246662605482e-16,0.00020581643365668169,3.6737782154754534e-12,6.2355420013755318e-08,2.3256019986500486e-13,2.2940214394258192e-15,6.3437558829670414e-05,9.0415967614600961e-11,0.0070087723110678103,0.00011556061788975382,3.6867737018147966e-05,2.9362486782161458e-07,1.7665116243040094e-09,3.2502641899991411e-09,3.0774514856800173e-10,1.7947547068982023e-12,4.0533557994424639e-08,1.8667171473919153e-05,1.1779975622610781e-09,8.4581147522539582e-07,1.4207394747492652e-10,2.0195536180528107e-11,6.9427276263815745e-13,1.6407168079668418e-14,2.3849169697836155e-12,2.5646096281949032e-17
3.5460008045810087e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44511701945671478,0.11131257439865049,0.022725278966557134,0.0,6.2111075569869378e-06,4.697421037024181e-05,6.5646235516617794e-06,9.9688772342980217e-08,5.8817917776147804e-18,0.00031393172865682584,7.8253844881884978e-16,0.00020641158224970108,3.7261293346249787e-12,6.3498232247771231e-08,2.3606629071992675e-13,2.3324922659797046e-15,6.396461751945663e-05,9.2112558106005337e-11,0.0070177769423658189,0.00011547402799567452,3.7004313549010052e-05,2.94508450516492e-07,1.7745606794716045e-09,3.2643012278531684e-09,3.1164769126971273e-10,1.805781962746819e-12,4.0990794914382952e-08,1.8807734534658962e-05,1.1875209468325961e-09,8.540367220038052e-07,1.4474440123229319e-10,2.0435805785320518e-11,7.0698405481784936e-13,1.660142587288158e-14,2.4384267223803084e-12,2.6126787788727329e-17
3.5620540681484465e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44510790248896048,0.11130200682800577,0.022724976631882284,0.0,6.2942977451714062e-06,4.7407221456764536e-05,6.6424500208672879e-06,1.010207566623267e-07,6.0035178464660067e-18,0.00031535958104854405,8.006129134834846e-16,0.00020700452903373546,3.7789870055223019e-12,6.4655658792132755e-08,2.3960576930642866e-13,2.3714101467790131e-15,6.4492734558092648e-05,9.3833169326442862e-11,0.0070266935370061857,0.00011538749642181892,3.7140611386130315e-05,2.9538840682573858e-07,1.7826095443096761e-09,3.2783385034867326e-09,3.1557870095822506e-10,1.8168543165817925e-12,4.1450892229107904e-08,1.8948709199820796e-05,1.1970783573803437e-09,8.6230100765454009e-07,1.4745272826711848e-10,2.0677696340625481e-11,7.19857717989351e-13,1.6797022596735878e-14,2.4928801443107489e-12,2.6614277772566566e-17
3.578107331715884e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44509887247354013,0.11129152545056044,0.022724673154933931,0.0,6.3781260057815414e-06,4.78421616428922e-05,6.7207997869804914e-06,1.0236430196852918e-07,6.1271246599741198e-18,0.00031678745226734338,8.1902040298929657e-16,0.00020759528268809757,3.8323538113823507e-12,6.5827802406400011e-08,2.4317875605419535e-13,2.4107779797588563e-15,6.5021900579967953e-05,9.5578031672769065e-11,0.0070355229446938733,0.00011530102786018669,3.7276631728397438e-05,2.9626476429082008e-07,1.7906582110583122e-09,3.2923760054229991e-09,3.1953821946885414e-10,1.8279719529248329e-12,4.1913852393719257e-08,1.9090094628574211e-05,1.2066697976725804e-09,8.7060430170369804e-07,1.5019929247035755e-10,2.0921210543082324e-11,7.3289489293323429e-13,1.699396107779139e-14,2.5482893299357199e-12,2.7108631399149763e-17
3.594160595283322e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44508992856410107,0.11128112942578164,0.022724368537143214,0.0,6.4625932774147563e-06,4.8279029242490729e-05,6.7996737116085003e-06,1.0371945352454537e-07,6.2526313603928491e-18,0.00031821534113314143,8.377655010399098e-16,0.00020818385185148404,3.8862323359229008e-12,6.7014765906848948e-08,2.4678537083460884e-13,2.4505986670671184e-15,6.5552106291489159e-05,9.7347376697799227e-11,0.0070442660069214499,0.00011521462681187084,3.7412375773605639e-05,2.9713755010104688e-07,1.7987066719385095e-09,3.3064137220826749e-09,3.2352628822207555e-10,1.8391350559389025e-12,4.2379677840846132e-08,1.9231889982694941e-05,1.2162952712478237e-09,8.7894657346534818e-07,1.5298445956215028e-10,2.1166351079578849e-11,7.4609672107553948e-13,1.7192244144079323e-14,2.6046664691877076e-12,2.7609914161495283e-17
3.61021385885076e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44508106992260787,0.11127081792127473,0.022724062780004519,0.0,6.5477004889659582e-06,4.8717822560994302e-05,6.8790726531449059e-06,1.0508625652469924e-07,6.3800571823191141e-18,0.00031964324646122224,8.5685283284263828e-16,0.00020877024512225029,3.9406251633376464e-12,6.8216652164525539e-08,2.5042573296087707e-13,2.4908751150484176e-15,6.6083342470232956e-05,9.9141437110417796e-11,0.0070529235570485748,0.00011512829759349833,3.7547844718496172e-05,2.9800679110064034e-07,1.8067549191523913e-09,3.3204516417891225e-09,3.2754294822632743e-10,1.8503438093672656e-12,4.2848370980138106e-08,1.9374094426565377e-05,1.2259547814020874e-09,8.8732779204494979e-07,1.5580859709200186e-10,2.1413120627213175e-11,7.594643444662477e-13,1.7391874631233293e-14,2.6620238478191127e-12,2.8118191879994975e-17
3.6262671224181976e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44507229571925588,0.11126059011270459,0.022723755885072729,0.0,6.6334485597139035e-06,4.9158539895601932e-05,6.9589974667603651e-06,1.064647560945238e-07,6.509421452588947e-18,0.000321071167062327,8.7628706527739645e-16,0.00020935447105868392,3.995534878269303e-12,6.9433564103313606e-08,2.5409996118816953e-13,2.5316102342279206e-15,6.6615599964115415e-05,1.0096044677567628e-10,0.0070614964203807055,0.00011504204434345854,3.7683039758787176e-05,2.9887251379564731e-07,1.8148029448835671e-09,3.3344897527705534e-09,3.3158824007840825e-10,1.86159839624203e-12,4.3319934198319813e-08,1.9516707127174433e-05,1.2356483311336063e-09,8.9574792634280583e-07,1.5867207443894502e-10,2.1661521853257322e-11,7.7299890575785491e-13,1.7592855340793134e-14,2.7203738476488953e-12,2.8633530702453582e-17
3.6423203859856354e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44506360513238841,0.11125044518371748,0.022723447853960594,0.0,6.7198383994065611e-06,4.9601179535473715e-05,7.0394490043932801e-06,1.0785499729060407e-07,6.6407435901666582e-18,0.00032249910174274375,8.9607290706511977e-16,0.0002099365381792748,4.0509640657827893e-12,7.0665604698016001e-08,2.5780817371376378e-13,2.5728069392949905e-15,6.7148869690576894e-05,1.0280464071487876e-10,0.0070699854142470767,0.00011495587102792635,3.7817962089190888e-05,2.9973474436061999e-07,1.8228507412977957e-09,3.3485280431613794e-09,3.3566220397101943e-10,1.8728989992873331e-12,4.3794369861440127e-08,1.965972725411531e-05,1.2453759232169212e-09,9.0420694505754642e-07,1.6157526281168322e-10,2.1911557415125908e-11,7.8670154818408507e-13,1.7795189074021484e-14,2.7797289468076747e-12,2.9155997104106341e-17
3.658373649553073e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44505499734841247,0.11124038232586381,0.022723138688336211,0.0,6.8068709083455216e-06,5.0045739761926459e-05,7.1204281147408097e-06,1.0925702510042005e-07,6.7740431061049581e-18,0.00032392704930439445,9.1621510893568447e-16,0.00021051645496298303,4.1069153113384374e-12,7.191287697244895e-08,2.6155048817720713e-13,2.6144681490866939e-15,6.768314263578225e-05,1.0467425510565602e-10,0.0070783913480778841,0.00011486978144668712,3.7952612903424192e-05,3.005935086450529e-07,1.8308983005432222e-09,3.3625665010075589e-09,3.3976487969624232e-10,1.8842458009222415e-12,4.4271680314254443e-08,1.9803153979586063e-05,1.2551375602058314e-09,9.127048166896401e-07,1.6451853524871546e-10,2.2163229960340927e-11,8.0057341553879969e-13,1.7998878652911768e-14,2.8401017199812716e-12,2.9685657887645276e-17
3.674426913120511e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44504647156171795,0.11123040073852157,0.022722828389920485,0.0,6.8945469774694463e-06,5.0492218848628764e-05,7.2019356432502028e-06,1.1067088444218974e-07,6.9093396034421556e-18,0.0003253550085449223,9.3671846379532957e-16,0.00021109422984950463,4.1633912007652757e-12,7.3175483997549905e-08,2.6532702166048551e-13,2.6565967865711423e-15,6.821840985383604e-05,1.0656952728202761e-10,0.0070867150234807368,0.00011478377923876985,3.8086993394209687e-05,3.0144883217967743e-07,1.8389456147506186e-09,3.3766051142689624e-09,3.4389630664420428e-10,1.8956389827487667e-12,4.4751867879686024e-08,1.9946986478390093e-05,1.2649332443497066e-09,9.2124150954492899e-07,1.6750226661844235e-10,2.2416542126496691e-11,8.1461565215500333e-13,1.820392685579085e-14,2.9015048386527045e-12,3.0222580183252547e-17
3.690480176687949e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44503802697459538,0.11122049962882068,0.022722516960484829,0.0,6.9828674884365653e-06,5.0940615061795417e-05,7.2839724321102244e-06,1.1209662016471261e-07,7.0466527770672698e-18,0.00032678297825777797,9.5758780689357328e-16,0.00021166987123953418,4.2203943202343573e-12,7.4453528889498105e-08,2.6913789068820363e-13,2.6991957788306972e-15,6.875466246601168e-05,1.0849069573445264e-10,0.0070949572343163674,0.00011469786788789473,3.8221104753265075e-05,3.0230074018258561e-07,1.8469926760340941e-09,3.3906438708194976e-09,3.4805652381102503e-10,1.9070787260924233e-12,4.5234934861694631e-08,2.0091223927933211e-05,1.2747629776761685e-09,9.2981699173818719e-07,1.7052683361925336e-10,2.2671496541231702e-11,8.2882940288396932e-13,1.8410336454281702e-14,2.9639510713426253e-12,3.0766831448605183e-17
3.7065334402553866e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44502966279715661,0.1112106782115677,0.022722204401848804,0.0,7.0718333137062423e-06,5.1390926660380693e-05,7.3665393202428799e-06,1.1353427704721296e-07,7.1860024137017598e-18,0.00032821095723230455,9.7882801598961983e-16,0.00021224338749502563,4.2779272562321453e-12,7.5747114807848687e-08,2.7298321122778279e-13,2.7422680570450283e-15,6.9291891659994955e-05,1.1043800010986818e-10,0.0071031187667736006,0.00011461205072774174,3.8354948171287943e-05,3.0314925756511647e-07,1.8550394764913829e-09,3.4046827584526608e-09,3.5224556980355759e-10,1.918565212155653e-12,4.5720883544658115e-08,2.0235865508224134e-05,1.2846267620201909e-09,9.3843123119669512e-07,1.7359261477959554e-10,2.2928095822196879e-11,8.432158130745744e-13,1.8618110260458158e-14,3.0274532838482168e-12,3.1318479468888363e-17
3.7225867038228244e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44502137824725457,0.11120093570917186,0.022721890715877963,0.0,7.1614453166196099e-06,5.1843151896271099e-05,7.4496371432955539e-06,1.1498389979918344e-07,7.3274083918063645e-18,0.0003296389442538209,1.0004440115182551e-15,0.00021281478693945032,4.3359925955339572e-12,7.705634495367895e-08,2.7686309868966666e-13,2.785816556474018e-15,6.9830088689140939e-05,1.1241168121171628e-10,0.0071112003994436004,0.00011452633094704578,3.8488524837934114e-05,3.0399440893758306e-07,1.8630860082039575e-09,3.4187217648844328e-09,3.5646348283594512e-10,1.9300986211723857e-12,4.62097161919533e-08,2.0380910401875816e-05,1.2945245989059678e-09,9.4708419566383026e-07,1.7669999045802431e-10,2.3186342577021738e-11,8.5777602855273117e-13,1.8827251032619471e-14,3.092024439480531e-12,3.1877592356824188e-17
3.738639967390262e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44501317255040568,0.11119127135157107,0.022721575904481664,0.0,7.2517043514792764e-06,5.2297289014476784e-05,7.5332667336331926e-06,1.1644553306022905e-07,7.4708906814072042e-18,0.0003310669381037057,1.0224407567552283e-15,0.00021338407785805255,4.3945929251774592e-12,7.8381322567748406e-08,2.8077766792753661e-13,2.8298442164405392e-15,7.0369244871744155e-05,1.1441198099995971e-10,0.007119202903393399,0.00011444071159452417,3.8621835941783881e-05,3.048362186148868e-07,1.8711322632377541e-09,3.4327608777519632e-09,3.607103007376369e-10,1.9416791330859516e-12,4.6701435049573264e-08,2.052635779410158e-05,1.3044564896313336e-09,9.5577585270267152e-07,1.7984934284323456e-10,2.3446239403289181e-11,8.7251119560091574e-13,1.9037761507936416e-14,3.1576775993002874e-12,3.2444238552663737e-17
3.7546932309577e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44500504493971194,0.11118168437615929,0.022721259969611052,0.0,7.342611263628139e-06,5.2753336253321968e-05,7.6174289203307681e-06,1.1791922139991093e-07,7.6164693441029642e-18,0.00033249493755947864,1.0448232579821095e-15,0.00021395126849810291,4.4537308324362171e-12,7.9722150928670491e-08,2.847270332385494e-13,2.8743539803130866e-15,7.0909351590321495e-05,1.164391425910853e-10,0.0071271270422386982,0.00011435519558364241,3.8754882670306097e-05,3.0567471062192219e-07,1.8791782336435526e-09,3.4468000846191487e-09,3.6498606096017861e-10,1.9533069280005675e-12,4.7196042345739547e-08,2.0672206872715299e-05,1.3144224353365193e-09,9.6450616969961372e-07,1.8304105595407453e-10,2.3707788888507735e-11,8.8742246093791564e-13,1.9249644492195642e-14,3.2244259223521176e-12,3.30184868241855e-17
