Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2OX(23),H2X(49),C2H4(47),C2H6X(52),CH4OX(60),C2H4X(205),C2H4X(65),CH2OH(40),OCX(25),CH2OX(54),CH2(T)(34),CH2O2(181),O(29),COX(50),C3H6O(210),C2H3(46),C2H2(308),C2H2(331),C2H2X(333),C4H6(347),acetyl(43),C3H5(340)
3.032575642841818e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44548114874364986,0.11170259233150875,0.022743022835292625,0.0,1.8579951320293609e-06,2.6514034916607248e-05,8.8029324517030368e-13,6.9541634799166358e-08,5.5484779716450698e-10,0.00028586452958419387,4.1338310904368656e-16,0.00018333715260316152,2.5596558506431334e-12,2.0052879766055041e-08,1.5618045990849078e-15,1.7292261208201199e-19,2.7435603618284378e-05,5.3314730948757885e-11,0.0066813388182904131,0.00012676159030808974,1.7392385234039176e-05,1.5240157693547768e-07,1.6171048798822826e-09,2.8983447917493304e-09,9.2848677832988545e-11,4.7969158254899339e-07,8.3667963944081422e-11,1.7582755550234246e-10,2.2342612169111612e-13,1.2307193456125345e-12,1.5134508847474175e-17,1.3977416617872304e-12,2.5969347295825788e-22,8.8195298627462553e-13,5.5075264209774054e-09,1.5437800483826268e-16,8.5818671834819459e-07,2.7411500821277432e-18,6.3906483546113614e-27,1.6625557035903838e-16,1.0316590076078658e-14,2.0084508902546309e-18,3.8085648906365581e-17,5.0104813381120303e-32,6.2963064402861464e-22,3.3958333572694984e-22
3.0454777084635554e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44547129203989955,0.11169149058733691,0.022742903128687524,0.0,1.883247552352477e-06,2.671970221287919e-05,9.0085669665028584e-13,7.0441001328024513e-08,5.6565232258012512e-10,0.00028714605199551884,4.2257649775906803e-16,0.0001838532905982282,2.5947534659695937e-12,2.041669663598992e-08,1.604217845415383e-15,1.7908943228763395e-19,2.7670622521326122e-05,5.4266543876344052e-11,0.0066911567531065495,0.00012673374519877714,1.7454514975095339e-05,1.5292133103603721e-07,1.6243471367405088e-09,2.9105089662365791e-09,9.40438668869889e-11,4.8364038532913347e-07,8.5164561622131957e-11,1.7816596749521377e-10,2.2747531035455883e-13,1.2570022183017199e-12,1.5404360958792245e-17,1.4238385282900724e-12,2.6575397366717202e-22,8.9939691825367742e-13,5.5919447896666376e-09,1.5674326957227112e-16,8.6426359108824928e-07,2.8051299114743094e-18,6.6316308611181835e-27,1.695121663475405e-16,1.0561546222428539e-14,2.0561427901130533e-18,3.9025584013376716e-17,5.2212019385358673e-32,6.472276993975009e-22,3.4920754583796106e-22
3.058379774085293e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44546151262359335,0.11168046525495597,0.022742783102857392,0.0,1.9087057785559497e-06,2.6926006426546377e-05,9.2182287966558567e-13,7.1348145287468485e-08,5.7662435875396625e-10,0.000288428081514694,4.3193502776084143e-16,0.00018436777638684444,2.6301870766622538e-12,2.0785233381242606e-08,1.6476038205431642e-15,1.854508656408006e-19,2.790626280194019e-05,5.5231330222495085e-11,0.0067008977475269673,0.00012670569581810459,1.751649045475019e-05,1.534392993204049e-07,1.6315921637960537e-09,2.9226779963240361e-09,9.524830153006269e-11,4.8760242260145236e-07,8.6681597263449169e-11,1.8052518747876611e-10,2.3157696227639842e-13,1.2837304469295578e-12,1.5677886470774337e-17,1.4502881415911374e-12,2.7193305683946929e-22,9.1711600558268754e-13,5.6772991457782351e-09,1.5913473985306698e-16,8.7035288436782738e-07,2.8703617870460783e-18,6.8806861304788721e-27,1.7281905755526228e-16,1.0811288380247381e-14,2.1047665718567705e-18,3.9984629954624015e-17,5.4398688854629088e-32,6.6524845727540391e-22,3.5906375870431579e-22
3.0712818397070305e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4454518098879009,0.1116695157372149,0.02274266275519338,0.0,1.9343702673647289e-06,2.7132945798380451e-05,9.4319810570569918e-13,7.2263100931504627e-08,5.8776578794016248e-10,0.00028971061741135727,4.4146097022231949e-16,0.00018488061545598482,2.6659585526950381e-12,2.1158525949725665e-08,1.6919804570961269e-15,1.9201222367173253e-19,2.8142520578588303e-05,5.6209213227587892e-11,0.006710562399319938,0.00012667745083775128,1.75783120866568e-05,1.5395549382565655e-07,1.6388399563778831e-09,2.9348518791484905e-09,9.6462001739219383e-11,4.9157765892874477e-07,8.82192653807303e-11,1.8290530996958101e-10,2.35731476506272e-13,1.3109096248696566e-12,1.5955120244026992e-17,1.4770933968414109e-12,2.782325793077034e-22,9.3511340288822994e-13,5.763595418912916e-09,1.6155258132992469e-16,8.7645451912186938e-07,2.9368653172649574e-18,7.1380502309617645e-27,1.7617681608396035e-16,1.1065890262849169e-14,2.1543365891736334e-18,4.0963093431621182e-17,5.6667476348571878e-32,6.8370144675160365e-22,3.6915659952815887e-22
3.084183905328768e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4454421832308838,0.11165864144161476,0.02274254208319542,0.0,1.9602414722800964e-06,2.7340518571019167e-05,9.6498875880342395e-13,7.3185902519359489e-08,5.9907850456236978e-10,0.00029099365895337941,4.5115661815559196e-16,0.00018539181327017533,2.7020697672957616e-12,2.1536610353993678e-08,1.7373659309998552e-15,1.987789391906706e-19,2.8379391994889962e-05,5.7200316809407023e-11,0.0067201513016033939,0.00012664901868963919,1.7639980282817626e-05,1.5446992644419268e-07,1.6460905098094646e-09,2.9470306117154174e-09,9.7684987350490354e-11,4.9556605891454071e-07,8.977776155777915e-11,1.8530642950313977e-10,2.3993925281437218e-13,1.3385453912629459e-12,1.6236097330947385e-17,1.504257196521207e-12,2.846544192340241e-22,9.5339228573691577e-13,5.8508395412950233e-09,1.6399695971969968e-16,8.8256841660660753e-07,3.0046603358392508e-18,7.4039651869606674e-27,1.7958601825526332e-16,1.1325426419346344e-14,2.2048673585127297e-18,4.1961284775475394e-17,5.9021114763148334e-32,7.0259533347289456e-22,3.7949076674547652e-22
3.0970859709505056e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44543263205545275,0.11164784178027221,0.022742421084469243,0.0,1.986319843602783e-06,2.7548722988966741e-05,9.8720129603501517e-13,7.4116584315390085e-08,6.1056441522125337e-10,0.00029227720540688553,4.6102428653251008e-16,0.00018590137527162159,2.7385225969378467e-12,2.1919522670690035e-08,1.7837786634446252e-15,2.0575656848604658e-19,2.8616873219346171e-05,5.820476556427621e-11,0.0067296650428811822,0.00012662040757219765,1.7701495453705585e-05,1.5498260892633261e-07,1.653343819408569e-09,2.9592141909207658e-09,9.8917278058063334e-11,4.9956758720286386e-07,9.135728245129947e-11,1.8772864063356671e-10,2.4420069168536321e-13,1.3666434311891845e-12,1.6520852976037068e-17,1.531782450396871e-12,2.9120047625776739e-22,9.719558506505354e-13,5.9390374476595121e-09,1.6646804080393542e-16,8.8869449839832001e-07,3.0737669033178219e-18,7.6786791889973539e-27,1.8304724462496967e-16,1.1589972240786985e-14,2.2563735602780497e-18,4.2979517974788636e-17,6.1462418341836048e-32,7.2193892312102357e-22,3.9007103289073124e-22
3.109988036572243e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44542315576932562,0.11163711616988373,0.022742299756723403,0.0,2.0126058284558219e-06,2.7757557298594719e-05,1.009842248021104e-12,7.5055180588994019e-08,6.2222543870174353e-10,0.00029356125603627889,4.7106631240583323e-16,0.00018640930688033661,2.7753189213319998e-12,2.2307299039996471e-08,1.831237322854299e-15,2.1295079355133539e-19,2.8854960445068093e-05,5.9222684768187049e-11,0.006739104207079045,0.00012659162545646815,1.7762858008380457e-05,1.5549355288287207e-07,1.6605998804875236e-09,2.9714026135448144e-09,1.001588934321209e-10,5.0358220847800047e-07,9.2958025792683173e-11,1.9017203793337174e-10,2.4851619431237261e-13,1.3952094758382599e-12,1.6809422616073947e-17,1.559672075477601e-12,2.9787267164260646e-22,9.9080731512079491e-13,6.0281950751396322e-09,1.6896599042469305e-16,8.9483268639208983e-07,3.144205308646297e-18,7.9624463379595345e-27,1.8656107999732867e-16,1.1859603966312581e-14,2.3088700400285916e-18,4.4018110703658134e-17,6.3994279888991874e-32,7.417411600698129e-22,4.0090224546517438e-22
3.122890102193981e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44541375378498521,0.11162646403168981,0.022742178097766474,0.0,2.0390998708071939e-06,2.796701974814344e-05,1.0329182194283782e-12,7.6001725614519772e-08,6.3406350598006425e-10,0.00029484581010426282,4.8128505503053629e-16,0.00018691561349426744,2.8124606234178873e-12,2.2699975665085228e-08,1.8797608268570356e-15,2.203674243407991e-19,2.9093649889510328e-05,6.0254200377924585e-11,0.006748469373580303,0.00012656268009205281,1.7824068354600681e-05,1.5600276978760745e-07,1.6678586883534497e-09,2.9835958762405172e-09,1.0140985290604977e-10,5.0760988746428575e-07,9.458019038979394e-11,1.9263671599319239e-10,2.5288616259096089e-13,1.4242493026812679e-12,1.7101841880594575e-17,1.5879289959723858e-12,3.0467294842370039e-22,1.0099499176236477e-12,6.1183183631553137e-09,1.7149097448203422e-16,9.0098290280056996e-07,3.2159960707260533e-18,8.2555270346647358e-27,1.9012811343930485e-16,1.2134398689336353e-14,2.3623718096826047e-18,4.5077384349775716e-17,6.6619676169271566e-32,7.6201112959723437e-22,4.1198932781540271e-22
3.135792167815718e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44540442551963855,0.11161588479143957,0.022742056105504234,0.0,2.0658024114922258e-06,2.8177108587723975e-05,1.0564358894720066e-12,7.69562536711767e-08,6.460805602305335e-10,0.00029613086687186268,4.9168289598527692e-16,0.00018742030048942096,2.8499495893557657e-12,2.3097588811574001e-08,1.9293683442577599e-15,2.2801240105432964e-19,2.9332937794208848e-05,6.1299439032189815e-11,0.0067577611172612686,0.00012653357901291004,1.7885126898930626e-05,1.5651027097982266e-07,1.6751202383080311e-09,2.9957939755593661e-09,1.0267017577019503e-10,5.1165058892589915e-07,9.6223976128746035e-11,1.9512276942153526e-10,2.5731099911311063e-13,1.4537687356413777e-12,1.7398146592242377e-17,1.6165561432470563e-12,3.1160327155610654e-22,1.0293869176332266e-12,6.2094132533022677e-09,1.7404315893150502e-16,9.071450701527557e-07,3.2891599399756293e-18,8.5581883108201211e-27,1.937489382948249e-16,1.2414434363742075e-14,2.4168940487228472e-18,4.6157664042626088e-17,6.9341672479978053e-32,7.8275806252477008e-22,4.2333728001926137e-22
3.148694233437456e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44539517039517568,0.11160537787935551,0.022741933777936992,0.0,2.0927138882357355e-06,2.8387822069320637e-05,1.0804020124188132e-12,7.7918799042944858e-08,6.5827855683214147e-10,0.00029741642559844846,5.0226223929401879e-16,0.00018792337321998901,2.8877877085181044e-12,2.350017480698347e-08,1.9800792970122833e-15,2.358917964515992e-19,2.9572820424523522e-05,6.2358528052718917e-11,0.0067669800085263746,0.00012650432954300239,1.794603404684347e-05,1.5701606766673742e-07,1.6823845256476716e-09,3.0079969079490587e-09,1.0393988119576404e-10,5.1570427766667713e-07,9.7889583975678269e-11,1.9763029284451698e-10,2.6179110716130845e-13,1.4837736452644856e-12,1.7698372766865232e-17,1.6455564557814554e-12,3.1866562806266612e-22,1.0491215956353724e-12,6.3014856892417591e-09,1.7662270977965784e-16,9.1331911129276315e-07,3.3637178998939584e-18,8.8707034340240005e-27,1.9742415219900749e-16,1.2699789810103409e-14,2.4724521054084251e-18,4.725927868178378e-17,7.2163418149550371e-32,8.0399133326700807e-22,4.3495117977455058e-22
3.1615962990591934e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44538598783812899,0.11159494273009873,0.022741811113156912,0.0,2.1198347356739815e-06,2.8599158446793987e-05,1.1048234180911782e-12,7.8889396018485058e-08,6.7065946337490084e-10,0.00029870248554175684,5.130255115478152e-16,0.00018842483701847268,2.9259768734811755e-12,2.3907770040197481e-08,2.0319133622030011e-15,2.4401181819572661e-19,2.9813294069385115e-05,6.3431595445400109e-11,0.006776126613343046,0.00012647493880179852,1.8006790202819686e-05,1.5752017092591816e-07,1.6896515456638482e-09,3.0202046697330381e-09,1.052189882226571e-10,5.197709185299351e-07,9.9577215978522891e-11,2.0015938090560446e-10,2.6632689070260873e-13,1.5142699488896431e-12,1.8002556614020175e-17,1.6749328791267169e-12,3.2586202718157164e-22,1.0691572531407722e-12,6.3945416165910939e-09,1.7922979308156726e-16,9.1950494937861261e-07,3.439691168626262e-18,9.193352305496959e-27,2.0115435709237595e-16,1.2990544721923694e-14,2.5290614979917233e-18,4.8382560965308688e-17,7.5088152116502257e-32,8.2572046133520478e-22,4.4683618329702926e-22
3.174498364680931e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44537687727963404,0.11158457878273428,0.02274168810934549,0.0,2.1471653853763948e-06,2.8811115975884294e-05,1.1297070123716716e-12,7.9868078891048461e-08,6.832252596659791e-10,0.00029998904595791273,5.2397516202674476e-16,0.00018892469719580544,2.9645189800166224e-12,2.4320410960925904e-08,2.084890474016095e-15,2.5237881122666655e-19,3.005435504104671e-05,6.4518769901386463e-11,0.0067852014932762751,0.00012644541370963419,1.8067395770441293e-05,1.5802259170765204e-07,1.6969212936428777e-09,3.032417257139451e-09,1.0650751574538174e-10,5.2385047639830623e-07,1.0128707526877017e-10,2.0271012826535498e-10,2.7091875438269153e-13,1.5452636108192753e-12,1.8310734537381803e-17,1.704688365862664e-12,3.3319450051559103e-22,1.0894972126976994e-12,6.4885869828147786e-09,1.8186457493884782e-16,9.2570250788102139e-07,3.5171012005325018e-18,9.526421972890663e-27,2.0494015923505364e-16,1.3286779671896191e-14,2.5867379159352686e-18,4.9527847418240256e-17,7.8119209834245722e-32,8.4795511750005447e-22,4.5899752622759785e-22
3.1874004303026685e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44536783815538833,0.11157428548069682,0.022741564764771002,0.0,2.1747062658670465e-06,2.9023692914215534e-05,1.1550597777084032e-12,8.0854881958386436e-08,6.9597793773560552e-10,0.00030127610610145104,5.3511366282200431e-16,0.00018942295904147611,3.0034159270830106e-12,2.4738134079170015e-08,2.1390308257201438e-15,2.6099926016453023e-19,3.0295999674839484e-05,6.562018079820652e-11,0.006794205205522934,0.00012641576099293515,1.8127851152481928e-05,1.5852334083728027e-07,1.7041937648659473e-09,3.0446346663057468e-09,1.0780548254351088e-10,5.2794291619359001e-07,1.030193660632274e-10,2.0528262960115545e-10,2.7556710352002953e-13,1.576760642489174e-12,1.8622943134744874e-17,1.7348258755553139e-12,3.4066510218074613e-22,1.1101448179043612e-12,6.583627737116356e-09,1.845272214947985e-16,9.3191171058219936e-07,3.5959696877574537e-18,9.8702060659559052e-27,2.0878216922094182e-16,1.3588576118184723e-14,2.6454972211350014e-18,5.0695478421189867e-17,8.1260016670418128e-32,8.7070512133735302e-22,4.714405245420902e-22
3.200302495924406e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44535886990561396,0.11156406227175659,0.022741441077786126,0.0,2.2024578026459508e-06,2.9236887521299782e-05,1.180888773621084e-12,8.1849839522659993e-08,7.089195018427601e-10,0.00030256366522533889,5.4644350895815192e-16,0.00018991962782365012,3.0426696168173486e-12,2.516097596469054e-08,2.194354871646074e-15,2.6987979174304484e-19,3.0538224328932815e-05,6.6735958200871235e-11,0.0068031383029458284,0.00012638598718930571,1.8188156750992875e-05,1.5902242901749316e-07,1.7114689546095713e-09,3.0568568932477201e-09,1.091129072725924e-10,5.3204820287661514e-07,1.0477429366577367e-10,2.0787697960696141e-10,2.8027234410004948e-13,1.6087671026382774e-12,1.8939219198539958e-17,1.7653483747145042e-12,3.4827590895418492e-22,1.1311034334208568e-12,6.6796698303309403e-09,1.8721789893182391e-16,9.3813248157465314e-07,3.6763185618032649e-18,1.0225005158174567e-26,2.1268100199187998e-16,1.389601641072471e-14,2.7053554491500184e-18,5.188579823903151e-17,8.4514093119713316e-32,8.939804414877745e-22,4.8417057546882388e-22
3.2132045615461436e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44534997197501763,0.11155390860798556,0.022741317046825537,0.0,2.2304204182101603e-06,2.9450698058542167e-05,1.2072011372077954e-12,8.285298589034953e-08,7.2205196848064467e-10,0.00030385172258099656,5.5796721851550427e-16,0.00019041470878929085,3.0822819545265908e-12,2.5588973246478216e-08,2.2508833291683637e-15,2.790271772733582e-19,3.0781025384098492e-05,6.7866232862978123e-11,0.0068120013341074759,0.00012635609865248578,1.8248312967385005e-05,1.5951986683058551e-07,1.7187468581454079e-09,3.0690839338895189e-09,1.1042980843933689e-10,5.3616630144711459e-07,1.0655206446910925e-10,2.1049327299303556e-10,2.8503488276925653e-13,1.6412890974782234e-12,1.925959971633856e-17,1.7962588367516219e-12,3.5602902042419699e-22,1.152376444980752e-12,6.7767192148183988e-09,1.8993677347019301e-16,9.4436474525999488e-07,3.7581699951047134e-18,1.0591127542493514e-26,2.1663727685178923e-16,1.4209183797544575e-14,2.7663288104311325e-18,5.3099155049690768e-17,8.7885065069431921e-32,9.1779120373407845e-22,4.9719315841689856e-22
3.226106627167881e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44534114381275225,0.11154382394572386,0.022741192670403587,0.0,2.2585945320746074e-06,2.9665122789246156e-05,1.2340040836524489e-12,8.3864355372164141e-08,7.3537736638193533e-10,0.00030514027741831881,5.6968733275268268e-16,0.00019090820716427949,3.1222548486791201e-12,2.6022162612226939e-08,2.3086371806874241e-15,2.8844833513839649e-19,3.1024399243479178e-05,6.9011136227812235e-11,0.0068207948433036117,0.00012632610155718037,1.8308320202506953e-05,1.6001566474067408e-07,1.7260274707401281e-09,3.081315784079063e-09,1.1175620443842557e-10,5.4029717694361383e-07,1.0835288595650051e-10,2.1313160448568562e-10,2.8985512682947911e-13,1.6743327808626884e-12,1.9584121870738672e-17,1.8275602419374533e-12,3.6392655913977611e-22,1.173967259402259e-12,6.8747818443572331e-09,1.9268401136275625e-16,9.5060842634775734e-07,3.841546402605968e-18,1.096888847272124e-26,2.2065161748079715e-16,1.4528162431107482e-14,2.8284336915552091e-18,5.4335900973031531e-17,9.1376654776536151e-32,9.4214768831251449e-22,5.1051383590772399e-22
3.239008692789619e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44533238487237936,0.11153380774554669,0.022741067947112083,0.0,2.2869805607927801e-06,2.9880159978619329e-05,1.2613049067329415e-12,8.4883982282951179e-08,7.4889773652381962e-10,0.00030642932898569664,5.8160641622931001e-16,0.00019140012815353451,3.1625902108962069e-12,2.6460580807809435e-08,2.3676376756130691e-15,2.9815033331798172e-19,3.1268342332360836e-05,7.0170800429443841e-11,0.0068295193705964537,0.00012629600190376398,1.8368178856719319e-05,1.6050983309587325e-07,1.7333107876559506e-09,3.093552439545449e-09,1.1309211355011287e-10,5.4444079444332857e-07,1.101769667035195e-10,2.1579206882700196e-10,2.9473348423213145e-13,1.7079043544564973e-12,1.9912823039868414e-17,1.8592555773601411e-12,3.7197067075867133e-22,1.1958793045990434e-12,6.97386367403909e-09,1.9545977889206326e-16,9.5686344985421724e-07,3.9264704433395667e-18,1.135861041501776e-26,2.2472465194934534e-16,1.4853037374673365e-14,2.8916866564678055e-18,5.5596392099840879e-17,9.4992684794750283e-32,9.6706032819794414e-22,5.2413825451242213e-22
3.251910758411356e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44532369461183124,0.11152385947223108,0.022740942875618092,0.0,2.3155789179772295e-06,3.0095807893779594e-05,1.2891109793299859e-12,8.5911900941605357e-08,7.6261513213281843e-10,0.00030771887653003818,5.937270569288528e-16,0.00019189047694112983,3.2032899559434419e-12,2.6904264636755439e-08,2.4279063323490151e-15,3.0814039194491381e-19,3.1512851097949251e-05,7.134535829382342e-11,0.006838175451847687,0.00012626580552286382,1.8427889329965296e-05,1.6100238213043213e-07,1.7405968041505613e-09,3.1057938959265423e-09,1.1443755390153896e-10,5.4859711906207858e-07,1.1202451637977887e-10,2.1847476077459483e-10,2.9967036357240516e-13,1.742010067904515e-12,2.0245740798037187e-17,1.891347836883252e-12,3.8016352419813694e-22,1.2181160295906442e-12,7.0739706601639759e-09,1.9826424237012713e-16,9.6312974110122016e-07,4.0129650220082327e-18,1.176062419063344e-26,2.2885701273227938e-16,1.518389460868126e-14,2.9561044477236401e-18,5.6880988520911434e-17,9.8737092923105038e-32,9.925397194745203e-22,5.3807214580096425e-22
