Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),OX(20),CH3X(22),HOX(23),HX(19),H2OX(30),HO2X(48),CH3OHX(41)
2.5421838259168767,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,9.2134331017286494e-06,0.099999989816468113,0.0048179513192732042,0.0,4.1004453100943008e-11,1.4501406527573597e-13,0.0,3.087357146817491e-16,0.0,8.4229356904267457e-09,0.0,2.3755616708930503e-20,0.0,2.9578652483105867e-11,0.0,0.0,8.5594834340825294e-17,0.0,1.7310168784054291e-09,0.19036408061563148,8.6447840576272172e-17,5.9565213766424024e-12,5.0029861949066762e-14,7.0979407635956396e-19,8.3346308217542178e-09,5.120115190389206e-19
2.553161268158191,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,9.1740472884752534e-06,0.099999989818517473,0.0048179316199799737,0.0,4.1004490625120268e-11,1.4500546286414583e-13,0.0,3.0876635291700726e-16,0.0,8.4282832659648666e-09,0.0,2.1563619706712268e-20,0.0,2.9581522983455893e-11,0.0,0.0,8.5642118963401553e-17,0.0,1.7236170843832844e-09,0.19036412000349701,8.613291622753594e-17,5.934333368965764e-12,4.9630418585613228e-14,7.0676047773988551e-19,8.3400009266071752e-09,5.0987223588667766e-19
2.5641387103995052,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,9.1349969577443841e-06,0.099999989820526602,0.0048179120884710228,0.0,4.1004527736808833e-11,1.449969341417631e-13,0.0,3.0879676879440991e-16,0.0,8.4336080404402319e-09,0.0,4.43559450201552e-20,0.0,2.9584372417302363e-11,0.0,0.0,8.5689201786253482e-17,0.0,1.716280320709699e-09,0.19036415905583978,8.5820442691147433e-17,5.9123204685811987e-12,4.9235835016115878e-14,7.0375271178737632e-19,8.345348051085063e-09,5.0775081350042541e-19
2.5751161526408195,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,9.0962778399954842e-06,0.099999989822496166,0.0048178927226110828,0.0,4.1004564442331981e-11,1.4498847816560703e-13,0.0,3.0882696484120046e-16,0.0,8.4389102075835834e-09,0.0,3.7295281053883141e-20,0.0,2.9587201026078573e-11,0.0,0.0,8.573608469622059e-17,0.0,1.7090057852247762e-09,0.19036419777692995,8.5510390734447905e-17,5.890480574250898e-12,4.8846032078487321e-14,7.0077044984885263e-19,8.3506723911430674e-09,5.0564702869438316e-19
2.5860935948821338,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,9.057885737848087e-06,0.099999989824426691,0.0048178735203009719,0.0,4.1004600747889431e-11,1.449800940087194e-13,0.0,3.0885694354553279e-16,0.0,8.4441899586661475e-09,0.0,7.2964456701944861e-21,0.0,2.9590009047461662e-11,0.0,0.0,8.5782769494082799e-17,0.0,1.7017926893260316e-09,0.19036423617096551,8.5202731594126294e-17,5.8688115756573554e-12,4.8460932048224429e-14,6.9781336882363981e-19,8.355974140222983e-09,5.0356066199106096e-19
2.597071037123448,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,9.0198165245613006e-06,0.099999989826318816,0.0048178544794768357,0.0,4.1004636659560218e-11,1.4497178075982569e-13,0.0,3.0888670735723528e-16,0.0,8.4494474825411542e-09,0.0,2.9689952432239862e-20,0.0,2.9592796715439197e-11,0.0,0.0,8.5829257561528283e-17,0.0,1.6946402576827223e-09,0.19036427424207378,8.4897436966736587e-17,5.8473114291294303e-12,4.8080458571057963e-14,6.948811510466275e-19,8.361253489212368e-09,5.0149149754435467e-19
2.6080484793647623,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,8.9820661425551574e-06,0.099999989828173097,0.0048178355981094096,0.0,4.1004672183305256e-11,1.4496353752300456e-13,0.0,3.0891625868855738e-16,0.0,8.4546829656843876e-09,0.0,6.4514355269571423e-20,0.0,2.9595564260381727e-11,0.0,0.0,8.5875550512892834e-17,0.0,1.6875477279580361e-09,0.19036431199431286,8.4594478999482887e-17,5.8259781711314693e-12,4.7704537156303485e-14,6.9197348417453532e-19,8.3665106266548407e-09,4.9943932306465875e-19
2.6190259216060765,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,8.9446306019699859e-06,0.099999989829990088,0.0048178168742032956,0.0,4.1004707324970425e-11,1.4495536341736596e-13,0.0,3.0894559991489761e-16,0.0,8.4598965922339597e-09,0.0,1.6849276187406895e-20,0.0,2.9598311909123154e-11,0.0,0.0,8.5921650411143923e-17,0.0,1.6805143505384288e-09,0.19036434943167324,8.4293830281235062e-17,5.8048098064401105e-12,4.733309500028393e-14,6.8909006107510294e-19,8.3717457388415052e-09,4.9740392974601649e-19
2.6300033638473908,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,8.9075059792563177e-06,0.099999989831770386,0.0048177983057962554,0.0,4.100474209028945e-11,1.4494725757673723e-13,0.0,3.0897473337551595e-16,0.0,8.465088544029221e-09,0.0,-1.7663585497938252e-20,0.0,2.9601039885025358e-11,0.0,0.0,8.5967558743854037e-17,0.0,1.6735393882686967e-09,0.19036438655807902,8.3995463833702136e-17,5.7838043268733594e-12,4.6966060269101568e-14,6.8623057971863373e-19,8.3769590095863314e-09,4.9538511219483146e-19
2.640980806088705,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,8.8706884158003085e-06,0.099999989833514491,0.0048177798909585338,0.0,4.1004776484886126e-11,1.4493921914935692e-13,0.0,3.0900366137422782e-16,0.0,8.4702590006488824e-09,0.0,6.8307982145573234e-20,0.0,2.9603748408032873e-11,0.0,0.0,8.601327649888927e-17,0.0,1.6666221161937165e-09,0.19036442337738937,8.3699353102827587e-17,5.7629598631698283e-12,4.6603362471881793e-14,6.8339474307226631e-19,8.3821506202908813e-09,4.9338266836014248e-19
2.6519582483300193,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,8.834174116590812e-06,0.099999989835222944,0.0048177616277921761,0.0,4.1004810514276564e-11,1.4493124729757649e-13,0.0,3.0903238618008383e-16,0.0,8.4754081394483501e-09,0.0,8.9605817283566457e-20,0.0,2.9606437694748938e-11,0.0,0.0,8.6058805658652269e-17,0.0,1.6597618213080223e-09,0.19036445989339976,8.3405471950469741e-17,5.7422746044071494e-12,4.6244933259927929e-14,6.8058225899744094e-19,8.3873207503656136e-09,4.9139639946598718e-19
2.6629356905713335,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,8.7979593489158245e-06,0.099999989836896314,0.0048177435144303856,0.0,4.1004844183872562e-11,1.4492334119756884e-13,0.0,3.09060910028032e-16,0.0,8.4805361355962496e-09,0.0,-5.3610620562566852e-20,0.0,2.9609107958514466e-11,0.0,0.0,8.6104148540475587e-17,0.0,1.6529578023108899e-09,0.19036449610984349,8.3113794646235589e-17,5.7217465990542159e-12,4.5890705553872564e-14,6.777928401496302e-19,8.3924695770884031e-09,4.8942610994552604e-19
2.6739131328126478,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,8.7620404410807669e-06,0.099999989838535072,0.0048177255490368847,0.0,4.1004877498983998e-11,1.4491550003904488e-13,0.0,3.0908923511956641e-16,0.0,8.4856431621102785e-09,0.0,-3.6984487100102655e-20,0.0,2.9611759409449947e-11,0.0,0.0,8.6149305752363954e-17,0.0,1.6462093693655282e-09,0.1903645320303928,8.2824295859404901e-17,5.7013739383752013e-12,4.554061254731774e-14,6.7502620387975722e-19,8.3975972751191144e-09,4.874716073761368e-19
2.684890575053962,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,8.7264137811667273e-06,0.099999989840139733,0.0048177077298052892,0.0,4.1004910464819958e-11,1.4490772302497622e-13,0.0,3.0911736362335988e-16,0.0,8.4907293898922875e-09,0.0,1.8729042892011547e-19,0.0,2.9614392254501312e-11,0.0,0.0,8.6194277926577294e-17,0.0,1.6395158438657804e-09,0.19036456765866006,8.2536950651144539e-17,5.6811549980144446e-12,4.5194589194270625e-14,6.7228207213867576e-19,8.4027040169923453e-09,4.8553270241612709e-19
2.6958680172952763,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,8.6910758158313981e-06,0.09999998984171081,0.0048176900549585051,0.0,4.1004943086491437e-11,1.4490000937132497e-13,0.0,3.0914529767588242e-16,0.0,8.4957949877626152e-09,0.0,8.4327515252846087e-20,0.0,2.9617006697536143e-11,0.0,0.0,8.6239068330655809e-17,0.0,1.6328765582108404e-09,0.19036460299819913,8.2251734467029266e-17,5.6610880801329087e-12,4.4852573190281483e-14,6.6956017138492146e-19,8.4077899738147879e-09,4.8360920874386097e-19
2.7068454595365905,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,8.6560230491218083e-06,0.099999989843248774,0.0048176725227481445,0.0,4.1004975369015194e-11,1.4489235830678017e-13,0.0,3.0917303938200567e-16,0.0,8.5008401224937621e-09,0.0,-2.506854463309302e-19,0.0,2.9619602939414216e-11,0.0,0.0,8.6283679257955854e-17,0.0,1.6262908555821959e-09,0.19036463805250647,8.1968623129543178e-17,5.6411711444726565e-12,4.4514502358093975e-14,6.6686023249339151e-19,8.4128553143576824e-09,4.8170094299795783e-19
2.7178229017779048,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,8.6212520413017385e-06,0.099999989844754139,0.0048176551314539325,0.0,4.100500731731497e-11,1.4488476907250104e-13,0.0,3.092005908155935e-16,0.0,8.5058649588434303e-09,0.0,2.6960377109119412e-20,0.0,2.962218117798408e-11,0.0,0.0,8.6328109009133101e-17,0.0,1.6197580897233155e-09,0.19036467282502226,8.168759283062396e-17,5.6214024484864397e-12,4.4180313760129456e-14,6.641819906651626e-19,8.4179002043311616e-09,4.798077247176657e-19
2.728800344019219,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,8.5867594077386639e-06,0.099999989846227336,0.0048176378793831597,0.0,4.1005038936221042e-11,1.4487724092186558e-13,0.0,3.0922795402008001e-16,0.0,8.5108696595868726e-09,0.0,5.0210774685658062e-19,0.0,2.9624741608137364e-11,0.0,0.0,8.6372358685529781e-17,0.0,1.6132776247305357e-09,0.19036470731913166,8.1408620124724865e-17,5.6017807904210086e-12,4.3849947915528125e-14,6.6152518534185166e-19,8.4229248081786685e-09,4.7792937628562861e-19
2.7397777862605333,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,8.5525418178302907e-06,0.099999989847668877,0.0048176207648701203,0.0,4.1005070230474775e-11,1.4486977312022505e-13,0.0,3.0925513100903318e-16,0.0,8.5158543855484597e-09,0.0,-1.1159715306775258e-19,0.0,2.9627284421960884e-11,0.0,0.0,8.6416435063128898e-17,0.0,1.6068488348513724e-09,0.19036474153816563,8.1131681922144415e-17,5.5823044106830407e-12,4.3523349041085091e-14,6.5888956012301467e-19,8.4279292898182819e-09,4.7606572287366219e-19
2.7507552285018475,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,8.5185959939026036e-06,0.099999989849079166,0.0048176037862755839,0.0,4.100510120473385e-11,1.4486236494466573e-13,0.0,3.0928212376670712e-16,0.0,8.5208192956328017e-09,0.0,-7.441656588633765e-19,0.0,2.9629809808764417e-11,0.0,0.0,8.6460338506589219e-17,0.0,1.6004711042774906e-09,0.19036477548540248,8.0856755481923966e-17,5.5629708918842602e-12,4.3200458197446067e-14,6.5627486268141423e-19,8.43291380955306e-09,4.7421659238773937e-19
2.7617326707431618,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,8.4849187101282452e-06,0.099999989850458673,0.0048175869419862724,0.0,4.1005131863569408e-11,1.4485501568377597e-13,0.0,3.0930893424858148e-16,0.0,8.5257645468552991e-09,0.0,4.935797883124663e-19,0.0,2.9632317954980759e-11,0.0,0.0,8.6504061632960794e-17,0.0,1.5941438269414882e-09,0.19036480916406831,8.0583818404896007e-17,5.5437789885604062e-12,4.288121447094433e-14,6.5368084467983666e-19,8.4378785238078629e-09,4.7238181541222102e-19
2.772710112984476,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,8.4515067915606715e-06,0.099999989851807858,0.0048175702304143371,0.0,4.1005162211463768e-11,1.4484772463741717e-13,0.0,3.0933556438188885e-16,0.0,8.5306902943719253e-09,0.0,1.2535090354144171e-18,0.0,2.9634809044298503e-11,0.0,0.0,8.6547610074279052e-17,0.0,1.5878664063354331e-09,0.19036484257733857,8.0312848627855499e-17,5.5247283269939753e-12,4.2565565779491502e-14,6.5110726169673432e-19,8.4428235905049938e-09,4.7056122515929584e-19
2.7836875552257903,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,8.4183571131771386e-06,0.09999998985312715,0.004817553649996871,0.0,4.1005192252821259e-11,1.4484049111650086e-13,0.0,3.0936201606613042e-16,0.0,8.5355966915082316e-09,0.0,-1.1216290683076106e-18,0.0,2.9637283257944767e-11,0.0,0.0,8.6590999171515287e-17,0.0,1.5816382553310622e-09,0.19036487572833874,8.0043824417630799e-17,5.5058164106337154e-12,4.2253464421498123e-14,6.4855387315257023e-19,8.4477491681640815e-09,4.6875465742187358e-19
2.7946649974671045,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,8.385466598796835e-06,0.099999989854416937,0.0048175371991954156,0.0,4.1005221991975059e-11,1.4483331444277321e-13,0.0,3.0938829117358067e-16,0.0,8.5404838897882414e-09,0.0,-1.8558804855303926e-18,0.0,2.9639740774538392e-11,0.0,0.0,8.6634219147404946e-17,0.0,1.5754587959765171e-09,0.19036490862014549,7.97767243637334e-17,5.4870398385103094e-12,4.1944850017907976e-14,6.4602044222669692e-19,8.4526554069872366e-09,4.6696195052049128e-19
2.8045446954842874,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,8.3560842172097433e-06,0.099999989855552918,0.0048175225030435854,0.0,4.1005248502339179e-11,1.4482690348875111e-13,0.0,3.0941178932301397e-16,0.0,8.5448660770235233e-09,0.0,3.8605299138616049e-19,0.0,2.9641938408766804e-11,0.0,0.0,8.6672959107433612e-17,0.0,1.5699384434921956e-09,0.1903649380036653,7.9537962028320766e-17,5.4702576378709392e-12,4.167002520139202e-14,6.4375722539522553e-19,8.4570546085812545e-09,4.6536023369267045e-19
2.8144243935014703,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,8.3269071299244617e-06,0.099999989856665653,0.0048175079095659308,0.0,4.1005274774400739e-11,1.4482053756055434e-13,0.0,3.0943514726767459e-16,0.0,8.5492329424640918e-09,0.0,7.920704529717945e-19,0.0,2.9644122787309288e-11,0.0,0.0,8.6711565240875531e-17,0.0,1.564456661635481e-09,0.19036496718186754,7.9300726008343007e-17,5.4535856958888994e-12,4.1397959512961297e-14,6.4150981790245617e-19,8.4614383775865714e-09,4.637695007810723e-19
2.8243040915186532,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,8.2979331922618263e-06,0.099999989857755461,0.0048174934176898384,0.0,4.1005300811152053e-11,1.4481421618541123e-13,0.0,3.0945836631782049e-16,0.0,8.5535845929386469e-09,0.0,-6.6265199591312801e-19,0.0,2.9646294035113683e-11,0.0,0.0,8.6750048302527941e-17,0.0,1.5590130474647437e-09,0.19036499615689723,7.9065001343613762e-17,5.4370200785446335e-12,4.1128596550734852e-14,6.3927805463701714e-19,8.4658068248420908e-09,4.6218963898131144e-19
2.833195819734118,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,8.2720285927044554e-06,0.099999989858716901,0.0048174804609961873,0.0,4.1005324045470426e-11,1.4480856465521403e-13,0.0,3.0947914577763271e-16,0.0,8.5574881569662167e-09,0.0,-2.0878834087074057e-19,0.0,2.9648237033137934e-11,0.0,0.0,8.6784565022922554e-17,0.0,1.5541460995583737e-09,0.19036502206246017,7.8854129148568445e-17,5.4222011672161924e-12,4.0888449385385675e-14,6.3728270889438783e-19,8.4697254121088778e-09,4.6077696617491882e-19
2.8420875479495824,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,8.2462853093725447e-06,0.099999989859660202,0.004817467584981935,0.0,4.1005347093690888e-11,1.4480294849995765e-13,0.0,3.0949981471256239e-16,0.0,8.5613795588198455e-09,0.0,8.0754439231317e-19,0.0,2.9650169583813391e-11,0.0,0.0,8.681896693924021e-17,0.0,1.5493094596927357e-09,0.19036504780668875,7.8644458563294083e-17,5.4074694271391434e-12,4.0650447572514701e-14,6.3529978592585088e-19,8.473631747625164e-09,4.5937292876892675e-19
2.850979276165047,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,8.220701839666905e-06,0.099999989860585559,0.0048174547888956021,0.0,4.1005369957903343e-11,1.4479736738848178e-13,0.0,3.0952037404366095e-16,0.0,8.5652588740927949e-09,0.0,6.923214478209226e-20,0.0,2.9652091775092288e-11,0.0,0.0,8.6853267732857231e-17,0.0,1.5445028455599779e-09,0.19036507339108583,7.8435979085761235e-17,5.3928230338498646e-12,4.0414562690701561e-14,6.3332917004994518e-19,8.4775259111506785e-09,4.5797744767949476e-19
2.8598710043805116,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,8.1952766995982793e-06,0.099999989861493208,0.0048174420719950158,0.0,4.1005392640157349e-11,1.4479182099374324e-13,0.0,3.0954082468152659e-16,0.0,8.5691261776757975e-09,0.0,-6.2871264325979898e-19,0.0,2.9654003693671761e-11,0.0,0.0,8.6887467652060094e-17,0.0,1.5397259783486788e-09,0.19036509881713548,7.8228680337617264e-17,5.3782590327698755e-12,4.0180760341321056e-14,6.3137074701767427e-19,8.4814079787666519e-09,4.565904447900927e-19
2.868762732595976,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,8.1700084234714809e-06,0.099999989862383343,0.0048174294335471676,0.0,4.1005415142477478e-11,1.4478630899275857e-13,0.0,3.0956116752645369e-16,0.0,8.5729815437655165e-09,0.0,1.7021455747676262e-18,0.0,2.9655905425172637e-11,0.0,0.0,8.692155134669568e-17,0.0,1.5349785826845e-09,0.19036512408630366,7.8022552062137952e-17,5.3637776725019794e-12,3.9949014075912909e-14,6.2942440398852797e-19,8.485278021455757e-09,4.5521184293755121e-19
2.8776544608114407,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,8.1448955636672433e-06,0.099999989863256117,0.0048174168728280647,0.0,4.1005437466848206e-11,1.4478083106653591e-13,0.0,3.0958140346858204e-16,0.0,8.5768250458731737e-09,0.0,2.9646032703784011e-18,0.0,2.9657797054150434e-11,0.0,0.0,8.6955523623958915e-17,0.0,1.5302603865891976e-09,0.19036514920003814,7.7817584122928191e-17,5.3493818028175224e-12,3.971930540927689e-14,6.2749002951171527e-19,8.4891361139917959e-09,4.5384156587060512e-19
2.885657016205359,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,8.1224256886795978e-06,0.099999989864027014,0.004817405634047733,0.0,4.1005457408274214e-11,1.4477592980638431e-13,0.0,3.0959952514223628e-16,0.0,8.5802741142760201e-09,0.0,1.3761080643089223e-19,0.0,2.9659490952290252e-11,0.0,0.0,8.6986026460262392e-17,0.0,1.5260387536385643e-09,0.19036517167068576,7.7634096783006301e-17,5.3364957119776521e-12,3.951431590353179e-14,6.2575923458552582e-19,8.4925982460473543e-09,4.5261537194802312e-19
2.8936595715992772,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,8.1000795122665629e-06,0.099999989864784145,0.0048173944571330849,0.0,4.100547720859026e-11,1.4477105566455479e-13,0.0,3.0961756157242953e-16,0.0,8.5837136844892194e-09,0.0,-1.3410704674360284e-18,0.0,2.9661176796284768e-11,0.0,0.0,8.701645177956768e-17,0.0,1.5218403611364946e-09,0.190365194017621,7.7451533976954248e-17,5.3236722974844139e-12,3.9310924848142978e-14,6.2403796568631116e-19,8.496050814518972e-09,4.5139580583082333e-19
2.9016621269931955,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,8.0778560154376793e-06,0.099999989865527661,0.0048173833415745358,0.0,4.1005496869199482e-11,1.4476620841656892e-13,0.0,3.096355133875444e-16,0.0,8.5871438087113936e-09,0.0,3.6086922361338108e-18,0.0,2.9662854645686062e-11,0.0,0.0,8.7046769979990648e-17,0.0,1.517665017635383e-09,0.19036521624186309,7.7269888557138883e-17,5.3109130481277164e-12,3.9109084580111571e-14,6.2232614436268405e-19,8.49949386508163e-09,4.5018281382415371e-19
2.9096646823871137,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,8.055754190436167e-06,0.099999989866257757,0.0048173722868680739,0.0,4.1005516391477551e-11,1.4476138784040744e-13,0.0,3.0965338120965287e-16,0.0,8.5905645387115141e-09,0.0,4.2173851660459815e-18,0.0,2.9664524559838939e-11,0.0,0.0,8.7077002512415018e-17,0.0,1.5135125337982233e-09,0.19036523834441979,7.7089153451207904e-17,5.2982246918248382e-12,3.8908904071615945e-14,6.2062369302789954e-19,8.5029274534346038e-09,4.4897634281309413e-19
2.9156022344791146,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,8.0394336250982549e-06,0.099999989866790831,0.0048173641237808113,0.0,4.1005530787575141e-11,1.4475782828642418e-13,0.0,3.0966658445085848e-16,0.0,8.5930965328498127e-09,0.0,-2.4006674723396173e-19,0.0,2.9665758471317277e-11,0.0,0.0,8.7099404807924335e-17,0.0,1.5104462311839705e-09,0.19036525466551943,7.6955639906426927e-17,5.288851093321382e-12,3.8761379784781713e-14,6.1936655712136907e-19,8.5054689513530546e-09,4.4808537619575478e-19
2.9215397865711155,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,8.0231790879590342e-06,0.099999989867316619,0.004817355993716424,0.0,4.1005545108810481e-11,1.4475428320552127e-13,0.0,3.0967974204239277e-16,0.0,8.5956234045627667e-09,0.0,-1.7515856485686646e-18,0.0,2.9666988070444167e-11,0.0,0.0,8.7121761701776156e-17,0.0,1.5073923339265357e-09,0.19036527092058367,7.6822620802438242e-17,5.2795087744162368e-12,3.8614676402992853e-14,6.1811450608832414e-19,8.5080052919209543e-09,4.4719794920207048e-19
2.9274773386631163,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,8.0069901789766954e-06,0.099999989867835218,0.0048173478964748636,0.0,4.1005559355727282e-11,1.4475075250959395e-13,0.0,3.0969285423175606e-16,0.0,8.5981451745464269e-09,0.0,2.6620604465119695e-19,0.0,2.9668213380461208e-11,0.0,0.0,8.714405188451823e-17,0.0,1.5043507668661917e-09,0.19036528711001244,7.6690093327643689e-17,5.2702031078361841e-12,3.8468832836910569e-14,6.1686750912942249e-19,8.5105364898382106e-09,4.4631404073390394e-19
2.933414890755117,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,7.9908665014034947e-06,0.0999999898683466,0.0048173398318576977,0.0,4.1005573528875605e-11,1.4474723611125065e-13,0.0,3.0970592126461971e-16,0.0,8.6006618633710116e-09,0.0,1.0138525327706391e-18,0.0,2.9669434425036362e-11,0.0,0.0,8.7166293474957676e-17,0.0,1.5013214554621002e-09,0.19036530323420267,7.6558054692659444e-17,5.2609350732027748e-12,3.8323849997069409e-14,6.1562553569907028e-19,8.5130625694933358e-09,4.4543362987523465e-19
2.938758687637918,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,7.9764106391050098e-06,0.099999989868800765,0.0048173326014333854,0.0,4.1005586222085813e-11,1.4474408350551393e-13,0.0,3.0971764318697707e-16,0.0,8.6029225558232327e-09,0.0,-1.7223013713208651e-19,0.0,2.9670529737712687e-11,0.0,0.0,8.7186287490528685e-17,0.0,1.4986054926602259e-09,0.19036531769052026,7.6439635591021599e-17,5.2526216459016626e-12,3.8194067697588133e-14,6.1451202968086248e-19,8.5153316871473871e-09,4.446442334066035e-19
2.944102484520719,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,7.9620070106798693e-06,0.099999989869249239,0.0048173253971329757,0.0,4.1005598856364676e-11,1.4474094234788159e-13,0.0,3.0972932890664872e-16,0.0,8.6051791639195637e-09,0.0,-5.3514695779513857e-19,0.0,2.9671621631135419e-11,0.0,0.0,8.7206247886318794e-17,0.0,1.4958993435417443e-09,0.19036533209459824,7.6321608203675003e-17,5.2443342636205754e-12,3.8064943968102154e-14,6.1340254625171768e-19,8.5175966930140703e-09,4.4385763817239909e-19
2.94944628140352,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,7.9476553334391042e-06,0.099999989869691983,0.0048173182188150964,0.0,4.1005611432088464e-11,1.4473781257609635e-13,0.0,3.097409785989963e-16,0.0,8.6074317024000472e-09,0.0,2.2262562932331972e-19,0.0,2.9672710121726917e-11,0.0,0.0,8.7226160779559757e-17,0.0,1.4932029549951438e-09,0.19036534644671935,7.6203970540806489e-17,5.2360763375679725e-12,3.7936495518778774e-14,6.1229706364706095e-19,8.5198575981072507e-09,4.4307382925760894e-19
2.954790078286321,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,7.9333553267599877e-06,0.099999989870129091,0.0048173110663393961,0.0,4.100562394964084e-11,1.4473469412835343e-13,0.0,3.0975259243822335e-16,0.0,8.6096801859246331e-09,0.0,4.102412748800719e-19,0.0,2.9673795226190005e-11,0.0,0.0,8.7246034846975442e-17,0.0,1.4905162742971157e-09,0.19036536074716423,7.6086720626536214e-17,5.2278475904260896e-12,3.7808722111351499e-14,6.1119556026149935e-19,8.5221144190548087e-09,4.4229279185975707e-19
2.960133875169122,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,7.9191067120321905e-06,0.099999989870560593,0.0048173039395665281,0.0,4.1005636409405739e-11,1.4473158694329517e-13,0.0,3.0976417059738471e-16,0.0,8.6119246290740572e-09,0.0,-1.1669590419291119e-19,0.0,2.9674876961244511e-11,0.0,0.0,8.7265882455047711e-17,0.0,1.4878392491024417e-09,0.19036537499621153,7.5969856498444883e-17,5.2196447036407588e-12,3.7681599002576173e-14,6.1009801464457933e-19,8.524367173924589e-09,4.4151451128285505e-19
2.965477672051923,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,7.9049092126244033e-06,0.09999998987098653,0.0048172968383581524,0.0,4.1005648811755184e-11,1.4472849096000473e-13,0.0,3.0977571324839684e-16,0.0,8.614165046350867e-09,0.0,-2.1847651229825749e-19,0.0,2.9675955343170216e-11,0.0,0.0,8.7285697270706973e-17,0.0,1.4851718274377219e-09,0.19036538919413801,7.5853376207298243e-17,5.2114678091120008e-12,3.7555113676217534e-14,6.0900440549806515e-19,8.5266158759593215e-09,4.4073897293010748e-19
2.970821468934724,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,7.8907625538912717e-06,0.099999989871406902,0.0048172897625769163,0.0,4.1005661157054184e-11,1.4472540611800343e-13,0.0,3.0978722056204629e-16,0.0,8.6164014521797638e-09,0.0,1.4392585905194916e-19,0.0,2.9677030388016673e-11,0.0,0.0,8.7305469302592809e-17,0.0,1.4825139577026733e-09,0.19036540334121826,7.5737277817192917e-17,5.2033194268122555e-12,3.7429284237198238e-14,6.0791471167649394e-19,8.5288605370059364e-09,4.3996616230470079e-19
2.976165265817525,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,7.8766664631670471e-06,0.099999989871821793,0.0048172827120864488,0.0,4.1005673445671814e-11,1.4472233235724771e-13,0.0,3.0979869270799991e-16,0.0,8.618633860907757e-09,0.0,1.8742032553998099e-19,0.0,2.9678102112002146e-11,0.0,0.0,8.7325203794420851e-17,0.0,1.4798655886689439e-09,0.19036541743772489,7.5621559405539024e-17,5.1951990349399125e-12,3.7304113418515935e-14,6.0682891218684797e-19,8.5311011727130532e-09,4.3919606501585378e-19
