Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),CO2X(34),CH3X(22),HX(19),H2X(36),CH2X(134),CHX(26),C2H6X(39),C2H5X(38),C2H4X(51),CH2(T)(29),C2H3X(50),C3H6(141),C3H6X(151),C3H5X(149),C4H8(196),C4H8X(205),C4H7X(204),C3H5X(150),C5H10(233),SX(254),C4H8(240),C4H8X(315),C3H8X(43),C4H7X(251),C5H9X(252),C6H12(377),SX(388),HOCXO(25),OCX(21),HOX(23),OX(20),COX(37),H2OX(35),CH3OHX(46),C4H7X(197),C4H7(208),C4H7X(463)
0.1774998552961749,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103764618559301,0.09995262112016523,-4.7058161021501551e-32,0.099965259940856227,1.194820040567082e-13,1.73059580375363e-07,9.6309950031532245e-10,1.3977443031808376e-06,4.9335045486819582e-23,9.6705054500135721e-06,1.8665998992802958e-13,9.4515670853197613e-13,9.5597359376903174e-10,6.321130418443185e-14,1.6502404866844357e-23,2.0534801410109164e-22,1.8832132994371771e-21,1.1766328115170018e-10,3.4734703571711779e-05,3.4739095709558674e-05,2.6519685930270742e-10,1.2520109774573611e-05,6.0140226003815719e-11,5.8339934443154208e-12,9.3146546707024298e-11,4.8573247440589686e-10,1.1290180949729981e-16,4.0889364805647825e-14,1.2977571320710163e-11,5.0017656677808474e-09,1.8189247031591283e-10,6.320975838037195e-14,5.8929863904331359e-09,1.8368322317175011e-10,6.3832065888154643e-14,1.1877994201739746e-08,8.2618666137363137e-09,2.8490662000300576e-10,9.9008378644679789e-14,5.665440597786158e-11,1.9688067914245547e-14,6.4866527037931865e-17,3.9386017681448496e-09,1.1058187168324783e-08,8.0895982892250343e-11,2.8112298979256381e-14,5.4480859310153823e-21,3.0399801127227951e-21,7.8018059362400174e-16,9.6325065166554446e-10,3.3468832768567385e-13,4.1521392242901365e-17,2.1966666660160683e-17,7.1476825783013252e-18,6.0518258605397093e-11,7.1476500499622888e-18
0.17802055361101438,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103763647017118,0.099952612989830741,5.5442375184544199e-32,0.099965259938223347,1.2016386199657368e-13,1.7331880777264623e-07,9.6713210882893708e-10,1.4031675187146071e-06,4.965642670134023e-23,9.6663719900107943e-06,1.8803998776746875e-13,9.4586848457478484e-13,9.5927423124503789e-10,6.3498044944887097e-14,1.6578705616740373e-23,2.0688414884784721e-22,1.8926903210195297e-21,1.180201032786851e-10,3.4734699346285882e-05,3.4739094308426886e-05,2.6508349527470801e-10,1.2529482729893998e-05,6.0230308125217055e-11,5.8271369294344676e-12,9.2967472214887491e-11,4.8761708550899531e-10,1.1329161764940478e-16,4.101336301049132e-14,1.2967399693992271e-11,5.0203559820524784e-09,1.8249251748841244e-10,6.3418279227151131e-14,5.9186339053626986e-09,1.8440611350024625e-10,6.4083276140066059e-14,1.1962879044994382e-08,8.3121318262969974e-09,2.8686346099380802e-10,9.9688399732253213e-14,5.6975607580988679e-11,1.9799688425859492e-14,6.534608977501764e-17,3.9693924885922604e-09,1.1190390038294768e-08,8.1829617671229287e-11,2.8436746825242396e-14,5.4521645425559123e-21,3.0527087287370772e-21,7.8403320355880068e-16,9.6728368875628172e-10,3.3608969270958123e-13,4.1758344159777306e-17,2.2066311534941605e-17,7.1714256137253891e-18,6.071929144158455e-11,7.1713932127966811e-18
0.17854125192585385,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103762677398968,0.099952604886733937,2.4614708134482442e-32,0.099965259935584694,1.2084734113285486e-13,1.7357766702967231e-07,9.7116772184702011e-10,1.4085847286071892e-06,4.997905776493189e-23,9.6622181379059674e-06,1.8942414513474491e-13,9.4657867728090554e-13,9.6257022145749065e-10,6.3784874061087811e-14,1.6655158274052527e-23,2.0842670416706734e-22,1.9021813143658957e-21,1.1837575638457807e-10,3.4734695133098242e-05,3.4739092910066055e-05,2.649695720659432e-10,1.2538835381733843e-05,6.0320262311141145e-11,5.8202878077903607e-12,9.2788933573252173e-11,4.8949960946893519e-10,1.1368087691850439e-16,4.1136954960167953e-14,1.2957181159541382e-11,5.0389207907710359e-09,1.8309067453174194e-10,6.3626143220283055e-14,5.9442489632119555e-09,1.851269162501248e-10,6.4333760918961506e-14,1.2047880881242928e-08,8.3624245185185427e-09,2.8882100303325357e-10,1.0036866439560234e-13,5.7296585665003328e-11,1.9911231254568945e-14,6.5827097963102428e-17,4.0002394014972329e-09,1.1323497659246368e-08,8.2768885684461595e-11,2.8763152261928581e-14,5.4562343191009651e-21,3.0654468275412971e-21,7.8789186434077697e-16,9.7131972967930388e-10,3.3749210174777837e-13,4.1995859445552809e-17,2.2165987108110379e-17,7.1950613213299975e-18,6.0919415555738903e-11,7.1950290475653208e-18
0.17906195024069332,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103761709672908,0.099952596810520836,-1.4553537917667643e-32,0.099965259932940323,1.215324445134396e-13,1.7383616583615923e-07,9.7520633290613176e-10,1.413995914286724e-06,5.0302940317224894e-23,9.658044297525222e-06,1.9081244835854926e-13,9.4728731172761723e-13,9.6586155928665095e-10,6.4071791968517865e-14,1.6731762707559695e-23,2.0997568483311722e-22,1.9116862951042504e-21,1.1873024296171669e-10,3.4734690931979819e-05,3.4739091514430203e-05,2.6485510075022629e-10,1.2548168053022045e-05,6.0410091233811527e-11,5.8134461230225208e-12,9.2610927028996651e-11,4.913800398318321e-10,1.1406958669982744e-16,4.1260141520818048e-14,1.2946916761032311e-11,5.0574600582250155e-09,1.8368694471899491e-10,6.3833351497250457e-14,5.969831467376626e-09,1.8584563238190574e-10,6.4583520558694844e-14,1.2132997828555275e-08,8.4127438007030241e-09,2.9077919349191412e-10,1.0104915434538779e-13,5.7617334077202915e-11,2.0022694262247629e-14,6.6309546851100073e-17,4.0311417233648525e-09,1.1457510336680643e-08,8.371377799157219e-11,2.909151218223398e-14,5.460295401172016e-21,3.0781943887318058e-21,7.9175658064522047e-16,9.753587679654363e-10,3.3889555255390626e-13,4.2233939159337438e-17,2.2265693530993395e-17,7.2185898895555148e-18,6.1118632543243891e-11,7.2185577427037528e-18
0.1795826485555328,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103760743807498,0.099952588760842523,1.556193319789278e-31,0.099965259930290262,1.2221917520289181e-13,1.7409431177385548e-07,9.7924793564537035e-10,1.4194010576830944e-06,5.0628075993781387e-23,9.6538508665234777e-06,1.9220488379713255e-13,9.4799441260908829e-13,9.6914823983235006e-10,6.4358799112960652e-14,1.6808518788107255e-23,2.1153109561018274e-22,1.9212052791071629e-21,1.1908356552947826e-10,3.4734686742764059e-05,3.4739090121473984e-05,2.6474009223213969e-10,1.2557481061727488e-05,6.0499797527931072e-11,5.8066119180520968e-12,9.2433448888751153e-11,4.9325837031815919e-10,1.1445774641453681e-16,4.1382923567978337e-14,1.2936607525908832e-11,5.0759737500376989e-09,1.8428133138099904e-10,6.4039905215599051e-14,5.9953813240041006e-09,1.8656226297487637e-10,6.4832555434392417e-14,1.221822801854986e-08,8.4630887913835553e-09,2.9273798028019488e-10,1.0172985147986991e-13,5.7937846750404299e-11,2.0134075340488453e-14,6.6793431698197124e-17,4.0620986758125195e-09,1.1592428351850106e-08,8.4664285496862921e-11,2.9421823425101316e-14,5.4643479271322115e-21,3.0909513922286144e-21,7.9562735721699009e-16,9.7940079724805054e-10,3.4030004291723905e-13,4.2472584366035335e-17,2.2365430958496125e-17,7.2420115109066802e-18,6.1316944033897585e-11,7.2419794907120554e-18
0.18010334687037227,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103759779771786,0.099952580737355329,8.3478655449100855e-32,0.099965259927634595,1.2290753628191157e-13,1.7435211231734138e-07,9.8329252380511672e-10,1.424800141221484e-06,5.0954466426129393e-23,9.6496382364560986e-06,1.9360143783854596e-13,9.4870000424080191e-13,9.7243025841112609e-10,6.4645895950107995e-14,1.6885426388591566e-23,2.1309294125239979e-22,1.9307382824781334e-21,1.1943572663336401e-10,3.4734682565286955e-05,3.4739088731152824e-05,2.6462455724900233e-10,1.2566774720917367e-05,6.0589383790960862e-11,5.7997852350242229e-12,9.22564955164882e-11,4.9513459482051496e-10,1.1484535550939091e-16,4.150530198626369e-14,1.2926254465569743e-11,5.0944618331498619e-09,1.848738379046396e-10,6.4245805552354292e-14,6.0208984419536987e-09,1.872768092243644e-10,6.5080865961505905e-14,1.2303569596363974e-08,8.5134586172817308e-09,2.9469731184532516e-10,1.024107378838634e-13,5.8258117702148275e-11,2.0245372410327028e-14,6.7278747773936433e-17,4.0931094855699632e-09,1.1728251961956321e-08,8.5620398951481943e-11,2.9754082776250765e-14,5.4683920332117721e-21,3.1037178182714115e-21,7.9950419886655736e-16,9.8344581126180809e-10,3.4170557066224617e-13,4.2711796136157953e-17,2.2465199548967276e-17,7.2653263818664889e-18,6.1514351691183138e-11,7.2652944880686696e-18
0.18062404518521175,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103758817535326,0.099952572739720497,-2.7690095959917274e-31,0.099965259924973363,1.2359753084707548e-13,1.7460957483496738e-07,9.8734009122521973e-10,1.4301931478131107e-06,5.1282113241821598e-23,9.6454067928819096e-06,1.9500209690099083e-13,9.4940411056588585e-13,9.7570761055198262e-10,6.4933082945324834e-14,1.6962485382735307e-23,2.1466122650403905e-22,1.9402853215281004e-21,1.1978672884416075e-10,3.4734678399386793e-05,3.4739087343422887e-05,2.6450850637369534e-10,1.2576049338841501e-05,6.0678852583446973e-11,5.7929661152360803e-12,9.2080063331217565e-11,4.9700870740040611e-10,1.1523241345624302e-16,4.1627277669076295e-14,1.2915858575635419e-11,5.1129242757941656e-09,1.8546446773122022e-10,6.4451053703453118e-14,6.0463827327388735e-09,1.879892724387006e-10,6.5328452594756188e-14,1.2389020720608207e-08,8.5638524132453196e-09,2.9665713716835145e-10,1.0309179582769228e-13,5.8578141033830769e-11,2.0356583421939699e-14,6.7765490358338341e-17,4.1241733844780998e-09,1.1864981400437932e-08,8.6582108956296697e-11,3.0088286969178763e-14,5.4724278535446145e-21,3.1164936474138793e-21,8.0338711046235271e-16,9.8749380384085109e-10,3.4311213364796666e-13,4.2951575545733974e-17,2.2564999464117099e-17,7.2885347027774756e-18,6.1710857211263321e-11,7.2885029351117234e-18
0.18114474350005122,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103757857068098,0.099952564767604335,5.8556601437862065e-32,0.099965259922306593,1.2428916201003671e-13,1.7486670659049493e-07,9.9139063184393338e-10,1.4355800608497565e-06,5.1611018064471546e-23,9.6411569154242642e-06,1.9640684743300569e-13,9.501067551589082e-13,9.7898029199403355e-10,6.5220360573148907e-14,1.7039695645271586e-23,2.1623595609961581e-22,1.9498464127849896e-21,1.2013657475685885e-10,3.4734674244904473e-05,3.4739085958240946e-05,2.6439195001633377e-10,1.2585305218980179e-05,6.0768206429588599e-11,5.786154599316795e-12,9.1904148809218596e-11,4.9888070228633358e-10,1.1561891975176477e-16,4.1748851518228929e-14,1.2905420836102238e-11,5.1313610474810049e-09,1.8605322435457107e-10,6.4655650883086692e-14,6.0718341104944691e-09,1.8869965403640269e-10,6.5575315827154966e-14,1.2474579563337905e-08,8.6142693222104712e-09,2.986174057603631e-10,1.0377300776587769e-13,5.8897910929816013e-11,2.0467706354335341e-14,6.825365474196612e-17,4.1552896094872177e-09,1.2002616877142012e-08,8.7549405963713089e-11,3.0424432685790013e-14,5.4764555201891833e-21,3.1292788605203213e-21,8.0727609693501948e-16,9.9154476891773262e-10,3.4451972976763799e-13,4.3191923676030957e-17,2.2664830868843328e-17,7.3116366777675774e-18,6.1906462322352849e-11,7.3116050359648954e-18
0.1816654418148907,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103756898340598,0.099952556820678023,5.0706077473481277e-31,0.099965259919634342,1.2498243289707448e-13,1.751235147456406e-07,9.9544413969604283e-10,1.440960864194184e-06,5.1941182513792364e-23,9.6368889778777245e-06,1.9781567591381754e-13,9.5080796123252514e-13,9.8224829868214998e-10,6.5507729316943689e-14,1.7117057052808892e-23,2.1781713476408105e-22,1.9594215730081309e-21,1.2048526698986032e-10,3.4734670101683293e-05,3.4739084575564319e-05,2.6427489842719136e-10,1.2594542660128296e-05,6.0857447818123079e-11,5.779350727265781e-12,9.1728748482402263e-11,5.007505738704634e-10,1.16004873916929e-16,4.1870024443669665e-14,1.2894942211613884e-11,5.1497721189719192e-09,1.8664011131953913e-10,6.4859598323172443e-14,6.0972524919170601e-09,1.8940795554334949e-10,6.5821456189023171e-14,1.2560244310002539e-08,8.6647084951356187e-09,3.0057806765926534e-10,1.0445435633601678e-13,5.9217421656584002e-11,2.057873921505918e-14,6.8743236226048684e-17,4.1864574026540252e-09,1.2141158578625824e-08,8.852228028059337e-11,3.0762516557410972e-14,5.480475163165186e-21,3.1420734387596988e-21,8.1117116328253938e-16,9.9559870052155015e-10,3.4592835694803884e-13,4.3432841613398283e-17,2.2764693931110558e-17,7.3346325146268353e-18,6.2101168783675281e-11,7.334600998414085e-18
0.18218614012973017,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103755941323751,0.099952548898617516,-4.6600372449726061e-31,0.099965259916956692,1.2567734664839473e-13,1.753800063587108e-07,9.9950060891169516e-10,1.4463355421741349e-06,5.2272608205641918e-23,9.6326033482752601e-06,1.9922856885353622e-13,9.5150775164154494e-13,9.8551162676438467e-10,6.5795189668368103e-14,1.7194569483596569e-23,2.194047672129415e-22,1.9690108191222437e-21,1.20832808184162e-10,3.4734665969568463e-05,3.4739083195351311e-05,2.6415736169855017e-10,1.260376195645435e-05,6.094657920185438e-11,5.7725545380913726e-12,9.1553858931463351e-11,5.0261831670656936e-10,1.1639027549670514e-16,4.1990797363199242e-14,1.2884423651644287e-11,5.1681574622635135e-09,1.8722513222045825e-10,6.5062897272825088e-14,6.1226377962286495e-09,1.901141785902727e-10,6.606687424711907e-14,1.2646013159411044e-08,8.7151690909586842e-09,3.0253907342671414e-10,1.0513582435771881e-13,5.953666756195937e-11,2.0689680039924985e-14,6.9234230122546258e-17,4.2176760111382519e-09,1.228060666834632e-08,8.9500722070350113e-11,3.110253516551805e-14,5.4844869104791524e-21,3.1548773636019896e-21,8.1507231454907836e-16,9.9965559277676988e-10,3.473380131490876e-13,4.3674330449025667e-17,2.2864588821766362e-17,7.3575224247233072e-18,6.2294978384749972e-11,7.3574910338232873e-18
0.18270683844456964,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103754985988951,0.099952541001103554,-6.5456445794238969e-31,0.09996525991427363,1.2637390641783873e-13,1.7563618838646229e-07,1.003560033714495e-09,1.4517040795725874e-06,5.260529675207794e-23,9.6283003889967409e-06,2.0064551279350454e-13,9.5220614888960195e-13,9.8877027258750001e-10,6.6082742127172727e-14,1.7272232816810714e-23,2.2099885815245322e-22,1.9786141682121834e-21,1.2117920100260475e-10,3.4734661848407836e-05,3.4739081817560851e-05,2.6403934976767221e-10,1.2612963397587496e-05,6.1035602998296194e-11,5.765766070052805e-12,9.1379476790375463e-11,5.0448392550662229e-10,1.167751240595374e-16,4.2111171202209587e-14,1.2873866090774447e-11,5.1865170505604226e-09,1.8780829069964583e-10,6.5265548997838265e-14,6.1479899451164538e-09,1.9081832490984918e-10,6.631157060362679e-14,1.2731884323676722e-08,8.7656502765282885e-09,3.0450037414493373e-10,1.0581739483149708e-13,5.9855643074233708e-11,2.0800526892709395e-14,6.9726631754272731e-17,4.2489446871978583e-09,1.2420961286971442e-08,9.0484721355920966e-11,3.1444485042772344e-14,5.4884908881621504e-21,3.1676906168122575e-21,8.1897955582366548e-16,1.0037154399013323e-09,3.4874869636319256e-13,4.3916391278841522e-17,2.2964515714470217e-17,7.380306622881675e-18,6.2487892944363561e-11,7.3802753570133121e-18
0.18322753675940912,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103754032308042,0.099952533127821638,1.3927620715683034e-30,0.099965259911585239,1.2707211537237704e-13,1.7589206768955677e-07,1.0076224084204315e-09,1.4570664616222323e-06,5.2939249761394473e-23,9.6239804568310333e-06,2.0206649430646189e-13,9.5290317513318852e-13,9.9202423269459469e-10,6.637038720075273e-14,1.735004693288722e-23,2.225994122797323e-22,1.9882316376285051e-21,1.2152444812895347e-10,3.4734657738052089e-05,3.4739080442151916e-05,2.6392087241849036e-10,1.2622147268658645e-05,6.1124521591563692e-11,5.758985361205027e-12,9.1205598752055287e-11,5.0634739513883295e-10,1.1715941919706019e-16,4.2231146893362119e-14,1.2863270448839112e-11,5.2048508582608631e-09,1.8838959044577303e-10,6.5467554780110617e-14,6.1733088627000978e-09,1.9152039633421041e-10,6.6555545895292311e-14,1.2817856028181803e-08,8.8161512265626484e-09,3.0646192141314778e-10,1.0649905093752817e-13,6.0174342701344246e-11,2.0911277864867051e-14,7.0220436454955486e-17,4.2802626881840363e-09,1.2562222552558432e-08,9.1474268021673208e-11,3.1788362673679546e-14,5.4924872202880015e-21,3.1805131804470829e-21,8.228928922758163e-16,1.0077782362055683e-09,3.5016040461485687e-13,4.4159025203334268e-17,2.3064474785537588e-17,7.4029853273071235e-18,6.2679914309927527e-11,7.4029541861856404e-18
0.1837482350742486,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103753080253296,0.099952525278461726,3.2275986199577227e-31,0.099965259908891588,1.2777197669185405e-13,1.7614765103081773e-07,1.0116877274360772e-09,1.4624226739962536e-06,5.3274468838160872e-23,9.6196439030787435e-06,2.0349149999686645e-13,9.5359885218794304e-13,9.9527350382087225e-10,6.6658125403919509e-14,1.7428011713999402e-23,2.2420643428293776e-22,1.997863244900647e-21,1.2186855226718824e-10,3.4734653638353088e-05,3.4739079069084607e-05,2.6380193928444257e-10,1.2631313850389892e-05,6.1213337331777486e-11,5.7522124485569935e-12,9.1032221551243077e-11,5.0820872062452522e-10,1.1754316052358925e-16,4.2350725376343777e-14,1.2852637631203962e-11,5.2231588609310711e-09,1.8896903519250156e-10,6.5668915917168651e-14,6.1985944754750126e-09,1.9222039479233534e-10,6.6798800792518486e-14,1.2903926511520971e-08,8.866671123582415e-09,3.0842366734425674e-10,1.0718077603450164e-13,6.0492761030037966e-11,2.102193107524075e-14,7.0715639569343762e-17,4.3116292765345173e-09,1.2704390560854246e-08,9.2469351816241729e-11,3.2134164495575742e-14,5.4964760290123131e-21,3.1933450368488939e-21,8.2681232912627264e-16,1.0118439760904053e-09,3.5157313596004979e-13,4.4402233327466725e-17,2.3164466213861432e-17,7.425558759473626e-18,6.2871044356532674e-11,7.4255277428104721e-18
0.18426893338908806,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103752129797421,0.099952517452718451,-2.9450955690819703e-30,0.099965259906192677,1.2847349356810842e-13,1.7640294506926748e-07,1.0157559852575946e-09,1.4677727028032251e-06,5.361095558326713e-23,9.6152910736098512e-06,2.0492051650103005e-13,9.5429320153187589e-13,9.9851808289146743e-10,6.6945957258493181e-14,1.7506127043758251e-23,2.2581992884137277e-22,2.0075090075566832e-21,1.2221151614072902e-10,3.4734649549164553e-05,3.4739077698320509e-05,2.636825598500626e-10,1.2640463419154702e-05,6.1302052532992309e-11,5.7454473676789766e-12,9.0859341964332688e-11,5.1006789713638274e-10,1.1792634767587979e-16,4.2469907597600315e-14,1.2841968528934261e-11,5.2414410352919226e-09,1.8954662871705131e-10,6.5869633721687213e-14,6.2238467122824922e-09,1.9291832230775936e-10,6.7041335998564863e-14,1.2990094025464566e-08,8.9172091578709257e-09,3.1038556456166117e-10,1.0786255365851393e-13,6.081089272512173e-11,2.1132484669799474e-14,7.1212236453252533e-17,4.3430437197669757e-09,1.2847465385463218e-08,9.3469962354426335e-11,3.248188689929098e-14,5.5004574345979003e-21,3.2061861686431248e-21,8.3073787158878169e-16,1.015912654046373e-09,3.5298688848590247e-13,4.4646016760373375e-17,2.3264490180771048e-17,7.4480271440534122e-18,6.3061284986346956e-11,7.4479962515564409e-18
0.18478963170392754,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103751180913571,0.099952509650290899,9.3532199765922634e-32,0.099965259903488562,1.2917666920467558e-13,1.766579563760044e-07,1.0198271764690613e-09,1.473116534578525e-06,5.3948711593973014e-23,9.6109223089595704e-06,2.0635353048740417e-13,9.549862443117859e-13,1.001757967017551e-09,6.7233883293008193e-14,1.7584392806828557e-23,2.2743990062565546e-22,2.0171689434674095e-21,1.2255334249166275e-10,3.473464547034505e-05,3.4739076329819805e-05,2.6356274345356278e-10,1.264959624702648e-05,6.1390669478691022e-11,5.7386901549566716e-12,9.0686956840995472e-11,5.1192491999526979e-10,1.1830898031267314e-16,4.2588694510059216e-14,1.2831264019004098e-11,5.2596973591953606e-09,1.9012237483869254e-10,6.6069709520955485e-14,6.2490655042576744e-09,1.9361418099582726e-10,6.7283152248594916e-14,1.3076356834902531e-08,8.967764527410053e-09,3.1234756619563149e-10,1.0854436752179906e-13,6.1128732528559769e-11,2.1242936821324514e-14,7.1710222473672712e-17,4.3745052904710073e-09,1.2991447078130715e-08,9.4476089119766903e-11,3.2831526230041237e-14,5.5044315554363872e-21,3.2190365587326714e-21,8.3466952498553436e-16,1.0199842646519283e-09,3.5440166031009803e-13,4.4890376615247426e-17,2.3364546869927489e-17,7.4703907088124253e-18,6.3250638127734349e-11,7.47035994018631e-18
0.185310330018767,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.241037502335753,0.09995250187088256,6.1187682763718844e-31,0.099965259900779313,1.2988150681658839e-13,1.7691269142734878e-07,1.023901295741102e-09,1.4784541562773138e-06,5.428773846394769e-23,9.6065379444071584e-06,2.0779052865679042e-13,9.5567800134802821e-13,1.0049931534932063e-09,6.7521904042357662e-14,1.7662808889259698e-23,2.2906635429785801e-22,2.0268430706528587e-21,1.2289403408002062e-10,3.4734641401752325e-05,3.4739074963544724e-05,2.6344249928904089e-10,1.2658712601858132e-05,6.1479190419434843e-11,5.7319408451101784e-12,9.0515063055427125e-11,5.1377978466803301e-10,1.1869105811429116e-16,4.2707087072885954e-14,1.2820524964518193e-11,5.2779278116053658e-09,1.9069627741741065e-10,6.626914465639424e-14,6.2742507847874779e-09,1.9430797306140695e-10,6.7524250308886039e-14,1.3162713217794259e-08,9.0183364378257599e-09,3.1430962587992858e-10,1.0922620151156904e-13,6.1446275258690662e-11,2.1353285729140254e-14,7.2209593008834432e-17,4.4060132662994351e-09,1.3136335668977495e-08,9.5487721466908424e-11,3.3183078788246697e-14,5.5083985080835614e-21,3.2318961902933803e-21,8.386072946804874e-16,1.0240588025720872e-09,3.558174495803593e-13,4.5135314009279657e-17,2.3464636467202324e-17,7.4926496845212936e-18,6.3439105734504418e-11,7.4926190394671838e-18
0.18583102833360648,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103749287756585,0.099952494114201262,-6.9235873520706265e-30,0.099965259898064943,1.3058800962975142e-13,1.7716715660110749e-07,1.0279783378297039e-09,1.4837855552684477e-06,5.462803778331059e-23,9.6021383100445465e-06,2.0923149774250606e-13,9.5636849313847526e-13,1.0082236397927467e-09,6.7810020047491648e-14,1.7741375178666359e-23,2.3069929451162714e-22,2.0365314071490912e-21,1.2323359368307174e-10,3.4734637343245837e-05,3.4739073599458905e-05,2.6332183640836007e-10,1.2667812747347034e-05,6.1567617571556227e-11,5.7251994716723861e-12,9.0343657525137143e-11,5.1563248676533414e-10,1.1907258078234697e-16,4.2825086251238952e-14,1.2809752214907226e-11,5.2961323725816121e-09,1.9126834035260267e-10,6.6467940483128191e-14,6.2994024894746197e-09,1.9499970079669103e-10,6.7764630976059964e-14,1.3249161465121991e-08,9.0689241023394411e-09,3.1627169774848097e-10,1.0990803968885235e-13,6.1763515809468629e-11,2.1463529618848083e-14,7.2710343448264219e-17,4.4375669299591879e-09,1.3282131166704804e-08,9.650484862371964e-11,3.3536540830273786e-14,5.51235840728659e-21,3.2447650467707076e-21,8.4255118603752854e-16,1.0281362625572392e-09,3.5723425447409489e-13,4.5380830063441749e-17,2.3564759160572612e-17,7.5148043048772654e-18,6.362668978524461e-11,7.5147737830928979e-18
0.18635172664844596,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103748343431813,0.099952486379959182,-8.4337846162740801e-31,0.099965259895345507,1.3129618088044764e-13,1.7742135818760555e-07,1.0320582975748094e-09,1.4891107193272805e-06,5.4969611138677432e-23,9.5977237308570296e-06,2.1067642451059766e-13,9.5705773986365938e-13,1.0114494235674885e-09,6.8098231855136169e-14,1.782009156400397e-23,2.3233872591232676e-22,2.0462339712302523e-21,1.2357202409461033e-10,3.4734633294692461e-05,3.4739072237523377e-05,2.6320076372331127e-10,1.2676896943080683e-05,6.1655953120958201e-11,5.7184660694324045e-12,9.0172737250643229e-11,5.1748302203888944e-10,1.1945354803939947e-16,4.2942693016013812e-14,1.2798946606119374e-11,5.3143110232599403e-09,1.9183856758169746e-10,6.666609836952334e-14,6.3245205560947426e-09,1.9568936657874111e-10,6.8004295076225626e-14,1.3335699880837873e-08,9.1195267417114059e-09,3.1823373643180119e-10,1.1058986628723337e-13,6.2080449149620314e-11,2.15736667420306e-14,7.3212469192870602e-17,4.4691655692016091e-09,1.3428833558837387e-08,9.7527459693524044e-11,3.3891908569213509e-14,5.5163113660032398e-21,3.2576431118754264e-21,8.4650120449723472e-16,1.0322166394417452e-09,3.5865207319794051e-13,4.5626925902305883e-17,2.3664915140020637e-17,7.536854806416123e-18,6.3813392282572307e-11,7.5368244075967403e-18
0.18687242496328543,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103747400575784,0.099952478667872657,1.2275931960697976e-29,0.099965259892621033,1.3200602381522332e-13,1.7767530239174143e-07,1.0361411698990715e-09,1.4944296366292565e-06,5.5312460113204949e-23,9.5932945267955485e-06,2.1212529576001323e-13,9.5774576139160869e-13,1.0146705026429303e-09,6.8386540017390777e-14,1.7898957935440087e-23,2.3398465313716448e-22,2.0559507814497449e-21,1.2390932812423962e-10,3.4734629255957287e-05,3.4739070877701359e-05,2.6307929000763935e-10,1.2685965444592862e-05,6.1744199223872929e-11,5.7117406715441521e-12,9.0002299244232005e-11,5.1933138637954533e-10,1.1983395962854107e-16,4.3059908343599934e-14,1.2788108960794511e-11,5.3324637458351778e-09,1.9240696307880676e-10,6.6863619696657609e-14,6.3496049245587314e-09,1.96376972867215e-10,6.8243243464202168e-14,1.3422326781812961e-08,9.1701435841887766e-09,3.2019569705343688e-10,1.1127166571164387e-13,6.2397070321839046e-11,2.1683695375978292e-14,7.3715965654994961e-17,4.5008084768118935e-09,1.357644281194249e-08,9.8555543657234041e-11,3.4249178175610013e-14,5.5202574954287976e-21,3.2705303695788312e-21,8.5045735558523993e-16,1.0362999281426875e-09,3.600709039871957e-13,4.5873602654010459e-17,2.3765104597396553e-17,7.5588014284309644e-18,6.3999215252460568e-11,7.5587711522686749e-18
