Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2X(49),C2H4(47),H2OX(23),C2H6X(52),C2H4X(205),C2H4X(65)
7.192765482077001e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727322961145,0.11866996249915467,0.022821567641729639,0.0,1.2699776728547251e-30,1.9381842074649206e-18,0.0,1.00538885302101e-27,0.0,6.3482517332024607e-11,6.84842486304583e-54,6.3481871012374646e-11,5.2156396914934726e-37,9.0477033053135208e-35,0.0,0.0,8.7795614402250129e-27,8.120219472106061e-42,3.4669178548270005e-09,1.026492973027658e-10,4.1094324728166925e-13,5.7219802977863189e-20,2.1759435627493094e-19,4.1030064362161015e-13,5.8955986280793664e-26,4.2872937348640999e-46,8.8937941398238537e-28,6.7586917208748426e-36,2.5838222620253236e-54,4.8990757178392104e-50
1.2946977871549466e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727037330271,0.11866995967450721,0.022821567600669921,0.0,1.4143870989632745e-29,6.2673777224269563e-18,0.0,6.0405576629749467e-27,0.0,1.1426944637617911e-10,2.7746838457022728e-52,1.1426735842470455e-10,5.9733007657610641e-36,9.7991212656270581e-34,0.0,0.0,5.1437388270287927e-26,1.8080659699303052e-40,6.2404510527248502e-09,1.847687337904956e-10,7.3970313298209061e-13,1.809059356943193e-19,7.0335946001471762e-19,7.3762719380592128e-13,3.5255746854740181e-25,1.8793927257139497e-44,5.2039611221221183e-27,7.740604885885035e-35,2.2463095242541559e-52,2.1052346860907644e-48
1.870119026102193e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726751699574,0.11866995684986072,0.022821567559610203,0.0,5.426545029875092e-29,1.307021640552529e-17,0.0,1.7578931252538484e-26,0.0,1.6505718813964492e-10,1.7631038854595357e-51,1.6505283744105611e-10,2.3228930647206721e-35,3.831347401284271e-33,0.0,0.0,1.473932606671177e-25,9.0172836444937661e-40,9.0139832822257169e-09,2.6688816902796612e-10,1.0684677297965945e-12,3.7009186336462306e-19,1.4663445691363172e-18,1.0641420753821234e-12,1.0249190308794581e-24,1.1598673071485863e-43,1.4898154933353295e-26,3.0101830649056145e-34,1.6652873965114903e-51,1.288858574922858e-47
2.4455402650494395e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726466069054,0.1186699540252152,0.022821567518550485,0.0,1.4452985405436664e-28,2.2346763682471574e-17,0.0,3.8285443370822265e-26,0.0,2.1584574072516922e-10,7.1697462211661957e-51,2.1583830806121349e-10,6.2603976520243428e-35,1.038583187589269e-32,0.0,0.0,3.1657698074867918e-25,2.9297967552930328e-39,1.1787514543304811e-08,3.4900760301867594e-10,1.3972370414094718e-12,6.2121526353137568e-19,2.5063069978073769e-18,1.3898471858801039e-12,2.2312786134036474e-24,4.4427814763548024e-43,3.1970858329513055e-26,8.1127589267085127e-34,7.3803170254384672e-51,4.9000880983735323e-47
3.020961503996686e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726180438713,0.11866995120057065,0.022821567477490767,0.0,3.150119093649632e-28,3.4097040186075233e-17,0.0,7.0914580031533961e-26,0.0,2.6663510216102833e-10,2.2635854178514795e-50,2.666237702851062e-10,1.3800720289491064e-34,2.2924403919060908e-32,0.0,0.0,5.7853896720878674e-25,7.5467358862592941e-39,1.4561044835954098e-08,4.3112703576606134e-10,1.7260110713553253e-12,9.307804270723752e-19,3.8229910361766328e-18,1.7147444972908363e-12,4.1321125651076152e-24,1.3158776688466634e-42,5.8375301696358286e-26,1.7884274575204852e-33,2.478996164006433e-50,1.4406987158281287e-46
4.171803981891179e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725609178568,0.11866994555128445,0.02282156739537133,0.0,1.0426797276785675e-27,6.5018790393970402e-17,0.0,1.8215186023024837e-25,0.0,3.6821624427613225e-10,1.4284595552445478e-49,3.6819466954406313e-10,4.6723234519661033e-34,7.7030240861414275e-32,0.0,0.0,1.4475888052011428e-24,3.3074457875671513e-38,2.0108102515959684e-08,5.9536589754253482e-10,2.3835732982027086e-12,1.7132919867385098e-18,7.2855695101193854e-18,2.3621230314318626e-12,1.0612225573601623e-23,7.3459425316835451e-42,1.4580901833867172e-25,6.0549205053074321e-33,1.7362136083748158e-49,7.9177204415135839e-46
5.322646459785672e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725037919123,0.11866993990200211,0.022821567313251894,0.0,2.5852602020856563e-27,1.0583548960747498e-16,0.0,3.7337630939388691e-25,0.0,4.6980059870448312e-10,5.4552547685547289e-49,4.6976553521784627e-10,1.1822080901866955e-33,1.924456133088802e-31,0.0,0.0,2.8936858416838625e-24,1.0101008872450306e-37,2.5655156322233998e-08,7.5960475438220354e-10,3.0411544352664447e-12,2.6927444260863538e-18,1.1852016953166512e-17,3.0062934603559483e-12,2.1752336946167634e-23,2.650091062408198e-41,2.9096676415972103e-25,1.5320569366843132e-32,7.2579920730000562e-49,2.8217490785979521e-45
6.473488937680165e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724466660388,0.11866993425272365,0.022821567231132465,0.0,5.3987924874538222e-27,1.5654714425654994e-16,0.0,6.6783426474201655e-25,0.0,5.7138814890074827e-10,1.626296039340874e-48,5.7133636730642931e-10,2.5183320517709653e-33,4.0257721543541907e-31,0.0,0.0,5.0483812419466655e-24,2.5176903473235742e-37,3.1202206254774881e-08,9.2384360630870346e-10,3.6987545060897133e-12,3.8456138431894195e-18,1.7520163038350305e-17,3.6472723315708924e-12,3.8907484491746872e-23,7.6036024543309114e-41,5.0673777497246628e-25,3.2636183026155261e-32,2.3636597609245698e-48,8.0002331950482015e-45
7.624331415574658e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230723895402358,0.11866992860344906,0.022821567149013032,0.0,1.0041781558178904e-26,2.1715374436428843e-16,0.0,1.0885693050639231e-24,0.0,6.7297887854984667e-10,4.1664183082248913e-48,6.7290716580984176e-10,4.7807099889502944e-33,7.470430312485985e-31,0.0,0.0,8.0242633049606346e-24,5.5026978123411667e-37,3.67492523135866e-08,1.0880824533422123e-09,4.3563735307901079e-12,5.1517681962468803e-18,2.4287858567723756e-17,4.285075962302901e-12,6.3421282578353253e-23,1.8914568283866008e-40,8.0398510884632518e-25,6.1956143372308729e-32,6.6215677856889924e-48,1.9653525443946696e-44
9.926016371363644e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230722752888392,0.11866991730491146,0.022821566984774177,0.0,2.7531493672893676e-26,3.6805173190466784e-16,0.0,2.3972384661842935e-24,0.0,8.7616981427192047e-10,2.1848916142248219e-47,8.7604866206130432e-10,1.3757329097056164e-32,2.028174590730446e-30,0.0,0.0,1.6772861775452917e-23,2.0999678097930324e-36,4.7843332810043178e-08,1.4165601327903512e-09,5.6716685013399762e-12,8.1643469277105114e-18,4.1113683189043987e-17,5.5512194451392152e-12,1.3968010421630701e-22,9.7912983428973756e-40,1.6740024413164768e-24,1.7829535699393526e-31,4.7847913612611688e-47,9.7524582173251111e-44
1.1997532831573732e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230721724628214,0.11866990713624084,0.022821566836959208,0.0,5.6421468230344524e-26,5.3770054234236897e-16,0.0,4.2304270358631169e-24,0.0,1.059052373638722e-09,6.7866557336687886e-47,1.0588758938266066e-09,2.9346811821265959e-32,4.1154482958591693e-30,0.0,0.0,2.8291994964496231e-23,5.4079013377517408e-36,5.7827992008739849e-08,1.7121900277098183e-09,6.8554989465976702e-12,1.1250271480761288e-17,5.9996615752933277e-17,6.6800457897365235e-12,2.4652000371618666e-22,3.0314583023429745e-39,2.8136776609618268e-24,3.8034575615837125e-31,1.768091530863176e-46,2.9345887684769404e-43
1.406904929178382e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230720696370291,0.11866989696758279,0.022821566689144243,0.0,1.0252144392818429e-25,7.3940885486595333e-16,0.0,6.8195860891603162e-24,0.0,1.2419449925018996e-09,1.7443894970937489e-46,1.2417030167763018e-09,5.5414539261556754e-32,7.4015589179981931e-30,0.0,0.0,4.3664873899973436e-23,1.193290972825637e-35,6.7812638656606981e-08,2.0078199069908265e-09,8.0393910155314448e-12,1.4619544738743859e-17,8.240990570404614e-17,7.7988263181231533e-12,3.9744052860880522e-22,7.7902896451428753e-39,4.327087745776027e-24,7.1821241043464697e-31,5.269807986083825e-46,7.3375771251845562e-43
1.6140565751993906e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230719668114622,0.11866988679893725,0.022821566541329281,0.0,1.7082999838453466e-25,9.731766357170426e-16,0.0,1.0294925517975055e-23,0.0,1.424847581350202e-09,3.9301507127826262e-46,1.4245300309104802e-09,9.5823596747402406e-32,1.2207284114167744e-29,0.0,0.0,6.3200345350689618e-23,2.3567832507900744e-35,7.7797272753659846e-08,2.3034497706877192e-09,9.2233447633009367e-12,1.8216971120574377e-17,1.0834153143274362e-16,8.9076505535673931e-12,6.0004530035637099e-22,1.7505891212970053e-38,6.2405649057210233e-24,1.2419754501735345e-30,1.3412646496006502e-45,1.6067542819198066e-42
1.8212082212203994e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230718639861184,0.11866987663030425,0.02282156639351433,0.0,2.6666618192368799e-25,1.2390038502482959e-15,0.0,1.4786626076106572e-23,0.0,1.607760051470412e-09,8.0297179106976128e-46,1.6073569362292342e-09,1.5506904575103175e-31,1.8864849975644236e-29,0.0,0.0,8.7144676945901191e-23,4.2853492554153839e-35,8.7781894299914062e-08,2.5990796188441798e-09,1.0407360233864048e-11,2.1998550400742572e-17,1.3777950950129575e-16,1.0006607221262549e-11,8.6193945244514564e-22,3.5636785851302333e-38,8.573772460010667e-24,2.0099115482358941e-30,3.0439689138219928e-45,3.1904609903305176e-42
2.0283598672414081e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230717611609972,0.11866986646168377,0.022821566245699379,0.0,3.9558217884226363e-25,1.5368904631327987e-15,0.0,2.0424853132598394e-23,0.0,1.7906823149241673e-09,1.5205001997139662e-45,1.7901837327326592e-09,2.3827206481750557e-31,2.7712690922744501e-29,0.0,0.0,1.1569525662655879e-22,7.3074043124284045e-35,9.776650329538551e-08,2.8947094514953048e-09,1.1591437462431772e-11,2.5929026898103033e-17,1.7071189307299488e-16,1.1095784271511113e-11,1.1907303187824538e-21,6.7226848092771588e-38,1.1341181936103721e-23,3.0884190552187098e-30,6.3291386913429866e-45,5.8745276189437693e-42
2.4426631592834256e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230715555114209,0.11866984612448044,0.02282156595006949,0.0,7.7551568030098164e-25,2.2288417420165855e-15,0.0,3.5661354486654001e-23,0.0,2.156555873716421e-09,4.5890743638261167e-45,2.1558369992939055e-09,4.9993521526772745e-31,5.3337479546711117e-29,0.0,0.0,1.8724321516316541e-22,1.835831140897997e-34,1.1773568363404387e-07,3.4859690703929148e-09,1.3959777305533811e-11,3.4124540518468288e-17,2.4701227085949056e-16,1.3245147683139495e-11,2.0794340291869667e-21,2.014144854935311e-37,1.8219456212839234e-23,6.4803626029436129e-30,2.2519208758067554e-44,1.678441236984077e-41
2.856966451325443e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230713498627251,0.11866982578732724,0.022821565654439619,0.0,1.3576039470498436e-24,3.0490301868064088e-15,0.0,5.704494463088112e-23,0.0,2.5224675694863759e-09,1.1637017098244222e-44,2.5214898305949939e-09,9.3398401171445755e-31,9.1796218914930564e-29,0.0,0.0,2.7877414487534111e-22,3.9931860996284471e-34,1.3770481376976317e-07,4.0772286275469375e-09,1.6328364458133839e-11,4.2637604411564937e-17,3.3714785309844537e-16,1.5356429123795414e-11,3.3270256191751933e-21,5.0783335000501657e-37,2.6922747273211344e-23,1.2107303621251822e-29,6.5435122764503523e-44,4.0478361685236135e-41
3.2712697433674606e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230711442149035,0.11866980545022418,0.022821565358809765,0.0,2.18982047748511e-24,3.997455511175249e-15,0.0,8.5615367998037708e-23,0.0,2.8884167267692835e-09,2.6025142558474513e-44,2.8871422266366963e-09,1.6038879528243521e-30,1.4577834220119818e-28,0.0,0.0,3.9084997636852107e-22,7.8258633884690298e-34,1.5767389370267182e-07,4.6684881230581502e-09,1.8697199019921736e-11,5.1368144832241553e-17,4.4102448093883056e-16,1.743030415232654e-11,4.9943758729288734e-21,1.1309110607694141e-36,3.7460083233536329e-23,2.079239220865411e-29,1.6462078878025546e-43,8.6410424933515194e-41
3.8481620103139446e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230708578641982,0.11866977713212214,0.0228215649471631,0.0,3.8544250512766219e-24,5.5316793608750575e-15,0.0,1.3932554450019117e-22,0.0,3.3980399369464439e-09,6.8967457745141823e-44,3.3962903395076004e-09,3.0690753576090599e-30,2.5165954530064182e-28,0.0,0.0,5.8196802020278099e-22,1.7594469932384611e-33,1.8547954566888615e-07,5.4917810941634667e-09,2.1996070070868558e-11,6.3738017125881952e-17,6.0837829169559622e-16,2.0256991367154688e-11,8.1298748421246967e-21,2.9859449930188909e-36,5.5183462500685477e-23,3.9789613183473912e-29,5.1004059742496003e-43,2.1478222542660632e-40
4.4250542772604286e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230705715151587,0.11866974881411731,0.022821564535516481,0.0,6.2233509606112207e-24,7.3145388040523763e-15,0.0,2.1178715810805422e-22,0.0,3.9077327414723893e-09,1.5976765622486837e-43,3.9054376084629897e-09,5.3638315425248101e-30,3.9941998843362806e-28,0.0,0.0,8.1445193719650866e-22,3.5353809215586757e-33,2.1328510029807887e-07,6.3150739460275968e-09,2.5295421090567898e-11,7.6257659488948809e-17,8.0194263861514096e-16,2.3014191499066817e-11,1.2361562210631487e-20,6.9077852938197697e-36,7.6398857294619333e-23,6.9545529704137335e-29,1.3637281940532112e-42,4.6836926450682551e-40
5.188675508042466e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230701924829553,0.11866971133026685,0.022821563990627784,0.0,1.0654118680087142e-23,1.0056852490025031e-14,0.0,3.4131185795873047e-22,0.0,4.5825074521680591e-09,4.158106335028928e-43,4.5793847866806148e-09,1.0134781867812722e-29,6.7036636523868291e-28,0.0,0.0,1.1864694821743039e-21,7.8327131360695495e-33,2.5009063004327088e-07,7.4048507226135524e-09,2.9663447026308593e-11,9.294291074166875e-17,1.098046746455048e-15,2.6559890180612519e-11,1.9928749745466903e-20,1.7962187965876989e-35,1.0970734423158461e-22,1.3141677949459571e-28,4.166814372550894e-42,1.1319785436494028e-39
5.952296738824504e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230698134536002,0.11866967384658671,0.02282156344573915,0.0,1.6817602157546269e-23,1.3234805157123921e-14,0.0,5.1508587899877575e-22,0.0,5.2573972520468828e-09,9.4718803472693702e-43,5.2533304862562314e-09,1.7544113358903814e-29,1.0402802905392462e-27,0.0,0.0,1.6320336899468728e-21,1.5549305567513171e-32,2.8689598924266162e-07,8.4946272904559301e-09,3.403231411212067e-11,1.0970447937429431e-16,1.4390708829719289e-15,2.9990688626495701e-11,3.0085552549807846e-20,4.0894421040049309e-35,1.4874398141063278e-22,2.2751502181081695e-28,1.087777476577109e-41,2.4081320325323112e-39
6.715917969606542e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230694344270572,0.1186696363630769,0.022821562900850575,0.0,2.4982451342755251e-23,1.684839502066833e-14,0.0,7.3959112202503778e-22,0.0,5.9323984110368552e-09,1.9513514588721417e-42,5.9272747071946662e-09,2.8420295549639194e-29,1.5227675857698296e-27,0.0,0.0,2.1513427068006794e-21,2.8404297950936844e-32,3.237011778970512e-07,9.5844036495823024e-09,3.8402022378260978e-11,1.265097707914567e-16,1.82445245363392e-15,3.331031747096139e-11,4.3213017347928337e-20,8.4197815887802148e-35,1.9326020470277439e-22,3.6859495642499489e-28,2.5217516364419018e-41,4.6542888232436704e-39
7.47953920038858e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230690554032887,0.11866959887973738,0.022821562355962065,0.0,3.5405167095484072e-23,2.0897620295681088e-14,0.0,1.0213036947063132e-21,0.0,6.607507320295972e-09,3.7176205379338189e-42,6.6012174495007457e-09,4.3704688752179503e-29,2.1306148297489418e-27,0.0,0.0,2.7445339771918235e-21,4.8616571407981022e-32,3.6050619600723918e-07,1.0674179800023806e-08,4.2772571844082959e-11,1.4333705071383236e-16,2.2536357531008943e-15,3.6522386111362997e-11,5.9692174020622159e-20,1.6029832003584894e-34,2.4301344389980781e-22,5.668797311830462e-28,5.3338788698026635e-41,8.3494895924050402e-39
8.243160431170617e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230686763822586,0.11866956139656817,0.022821561811073612,0.0,4.8330602646171571e-23,2.5382479197551511e-14,0.0,1.3666944489827323e-21,0.0,7.2827204881051751e-09,6.6522931819007758e-42,7.2751587131792941e-09,6.4451267530034824e-29,2.8759522407938727e-27,0.0,0.0,3.4117006387004631e-21,7.8968483857842829e-32,3.9731104357402494e-07,1.1763955741799494e-08,4.7143962521021291e-11,1.6017251215407287e-16,2.7260718817482126e-15,3.9630386815307216e-11,7.9904033301748105e-20,2.8662579313024647e-34,2.9776828449948795e-22,8.3605807526544021e-28,1.0487408192062994e-40,1.4112826294788481e-38
9.006781661952655e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230682973639363,0.11866952391356927,0.022821561266185227,0.0,6.3992543033188437e-23,3.0302969941853204e-14,0.0,1.7822295032190875e-21,0.0,7.9580345360578239e-09,1.1306471297858615e-41,7.9490984982351379e-09,9.1826439706959182e-29,3.7702924591466117e-27,0.0,0.0,4.1528880469116348e-21,1.2286807436501654e-31,4.3411572059820771e-07,1.2853731474916009e-08,5.1516194411973013e-11,1.770108971134924e-16,3.2412186650643341e-15,4.263769853125111e-11,1.0422958744479014e-19,4.8680124928204044e-34,3.5729553560525648e-22,1.1912826547178093e-27,1.9424627602737742e-40,2.2721456778820297e-38
9.770402892734694e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230679183482858,0.11866948643074068,0.022821560721296895,0.0,8.261405412820642e-23,3.5659090744248419e-14,0.0,2.2743706605280961e-21,0.0,8.633446195847312e-09,1.8403078647118923e-41,8.6230368046731046e-09,1.2710892189082226e-28,4.8245628202938867e-27,0.0,0.0,4.9681113198445129e-21,1.8440358243199118e-31,4.7092022708058604e-07,1.3943506999372311e-08,5.5889267514431989e-11,1.9385235789642282e-16,3.798540585618595e-15,4.5547590100971073e-11,1.3304981054699515e-19,7.9177735533492653e-34,4.213736606254156e-22,1.6491690747887027e-27,3.4205137546609713e-40,3.5126376040311153e-38
1e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230678043906097,0.11866947516085552,0.022821560557465967,0.0,8.8823835064747945e-23,3.7354690139568693e-14,0.0,2.4382898653151035e-21,0.0,8.8365400436168372e-09,2.1148463803076325e-41,8.8256687622678911e-09,1.3946905215954434e-28,5.1743907728892809e-27,0.0,0.0,5.227701497619867e-21,2.0705931432299602e-31,4.8198616188924239e-07,1.4271168497954726e-08,5.7204278803671023e-11,1.989168541119734e-16,3.9742771576868185e-15,4.6403931761375723e-11,1.4265114629495034e-19,9.0970274697269631e-34,4.4149777364182819e-22,1.8095877447347805e-27,4.0201788399080109e-40,3.9764962724983514e-38
1.0534024123516733e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230675393352776,0.1186694489480824,0.022821560176408628,0.0,1.0440794369968446e-22,4.145083982037818e-14,0.0,2.8495759673638371e-21,0.0,9.3089523048321829e-09,2.8878289992169565e-41,9.2969736324980141e-09,1.7168958719233477e-28,6.049138695291202e-27,0.0,0.0,5.8573815945829536e-21,2.6842109588852674e-31,5.0772456302195835e-07,1.5033282315167262e-08,6.0263181825177855e-11,2.1069775981679757e-16,4.3975086879393046e-15,4.8363224694519934e-11,1.6674565892022286e-19,1.2416018495993285e-33,4.8979097970885445e-22,2.2277947844770618e-27,5.7738987524308018e-40,5.2474872234780111e-38
1.1297645354298771e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230671603248807,0.11866941146559443,0.022821559631520424,0.0,1.295771360116854e-22,4.7678215385866804e-14,0.0,3.5143000769782923e-21,0.0,9.9845498029240969e-09,4.3915371997574335e-41,9.9709089817146973e-09,2.2707136006892574e-28,7.4538502566357735e-27,0.0,0.0,6.8207154566132503e-21,3.8058112286137419e-31,5.4452872842312298e-07,1.6123057422302404e-08,6.46379373419594e-11,2.2754699429377727e-16,5.0376005100828733e-15,5.1087662922347014e-11,2.0569807107324956e-19,1.8868470659642452e-33,5.6234625159555575e-22,2.946698354998649e-27,9.3996617355126529e-40,7.6126890807879157e-38
1.206126658508081e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230667813170655,0.11866937398327676,0.02282155908663229,0.0,1.5831514461242907e-22,5.4341215656347773e-14,0.0,4.2749946161025527e-21,0.0,1.0660235729288925e-08,6.4984783518289499e-41,1.0644842852327975e-08,2.9486910287973937e-28,9.0480233166773198e-27,0.0,0.0,7.8581321687509548e-21,5.2742057705757669e-31,5.8133272328487768e-07,1.7212832320780138e-08,6.9013534063002225e-11,2.4439947459782262e-16,5.7183000089441395e-15,5.3723866134267704e-11,2.5028796762310014e-19,2.7903244378671216e-33,6.3884791962836876e-22,3.8268787137600869e-27,1.4828317237694774e-39,1.0767297002256882e-37
1.3588509046644886e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230660233090647,0.11866929901915232,0.022821557996856208,0.0,2.2722711562247591e-22,6.8974083175027748e-14,0.0,6.1100880778362789e-21,0.0,1.20118615024783e-08,1.3278924311374619e-40,1.1992706157763623e-08,4.7473100127878699e-28,1.2839607914125024e-26,0.0,0.0,1.0155277733133315e-20,9.5600624823370388e-31,6.5494020139334866e-07,1.9392381491770119e-08,7.7767251108362654e-11,2.7811423812859171e-16,7.1994895506066536e-15,5.8742933900490841e-11,3.5790380638621542e-19,5.6948864152221551e-33,8.0296741190542062e-22,6.1623629051774245e-27,3.4072106534097589e-39,2.0206046379049339e-37
1.4963027262052554e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230653411104138,0.11866923155202277,0.022821557016057956,0.0,3.0321687331548294e-22,8.3633482532954829e-14,0.0,8.154562591996754e-21,0.0,1.3228599345582527e-08,2.3660633312833391e-40,1.3205778075880473e-08,6.9755766968153849e-28,1.6983882729378896e-26,0.0,0.0,1.2476225588600666e-20,1.545945071678014e-30,7.2118634845419156e-07,2.1353975032064306e-08,8.5648473342845336e-11,3.0846986706164423e-16,8.6663903625382254e-15,6.2986113639750202e-11,4.7785928516401684e-19,1.0137084880707005e-32,9.6242364041168153e-22,9.0564007368839632e-27,6.6767924457370935e-39,3.3528795440246121e-37
1.6337545477460223e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230646589197088,0.11866916408544501,0.02282155603525992,0.0,3.9339317277282397e-22,9.9704278186268582e-14,0.0,1.0610210653844919e-20,0.0,1.4445581865757712e-08,4.0070943516286296e-40,1.4418845203397339e-08,9.9083128028977187e-28,2.1866069060293836e-26,0.0,0.0,1.5037438371827963e-20,2.3962935912455172e-30,7.8743194297974629e-07,2.3315567896323921e-08,9.3532421040240974e-11,3.3883821058139396e-16,1.0257120332743721e-14,6.6985250194968516e-11,6.2200346892189227e-19,1.7151417441121696e-32,1.1320667432509786e-21,1.2866222483380141e-26,1.2333219111247647e-38,5.31198944254563e-37
1.7712063692867891e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523063976736808,0.11866909661941902,0.022821555054462102,0.0,4.9859768449619257e-22,1.1718645972965849e-13,0.0,1.3514587148825894e-20,0.0,1.5662794988235053e-08,6.5032855583828004e-40,1.5631907540342355e-08,1.3680034534591155e-27,2.7524956781910467e-26,0.0,0.0,1.7839013512626528e-20,3.5848594639319788e-30,8.5367698497465839e-07,2.5277160084556033e-08,1.0141909418751362e-10,3.6921854419492596e-16,1.1968892457123863e-14,7.0754421119885665e-11,7.9255723725052095e-19,2.7809868528889494e-32,1.3110650195172646e-21,1.7767011076290444e-26,2.1678457428244792e-38,8.0972025836640636e-37
