Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),HX(19),CH3X(22),H2X(31),CH2X(58),CHX(26),C2H6X(34),C2H5X(33),CH2(48),C3H8X(38),HOCXO(25),OCX(21),HOX(23),OX(20),COX(32),CH4OX(41),H2OX(30),CH3OX(40)
0.3211716261515306,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103337973714176,0.099948199630371132,3.9054554458108879e-33,0.09996492717439541,4.7274095833396029e-13,2.8675204782948503e-07,2.2955546175664875e-09,4.6294711115575952e-06,0.0,7.4068743592621127e-06,4.5817370994717367e-12,1.2163847913181872e-12,6.6923926637502224e-09,1.4923522976541161e-13,0.0,0.0,5.7832818686601724e-21,0.0,3.5117637170474175e-05,3.5070529245678188e-05,1.6115820363425975e-05,2.0311538540118744e-10,1.0068643893317441e-10,3.4712544306894184e-12,4.3055619992219322e-11,1.6292060678546331e-09,8.0262546694969765e-16,9.1280836631192482e-12,1.6200540985607284e-15,7.0127234939299484e-21,7.2456263494434263e-21,2.3932867083162853e-15,2.2957272428865468e-09,8.0450595703944369e-13,5.2457060794758009e-17,1.6597736407061779e-16,7.2925057917784883e-15
0.32229954498197744,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103335975996215,0.099948178256591164,-4.9014672344825192e-32,0.099964927166062784,4.762381082264354e-13,2.8746334910986836e-07,2.3067929153595265e-09,4.6440185073790424e-06,0.0,7.3991268685057622e-06,4.6100705872746295e-12,1.2178956986223352e-12,6.7058756124998032e-09,1.4999553978079129e-13,0.0,0.0,5.8190769320703053e-21,0.0,3.5117626750019772e-05,3.5070526336060993e-05,1.6135794633883675e-05,2.0290291279147856e-10,1.0093618778269722e-10,3.4633304305334516e-12,4.2904155010936532e-11,1.6343254600895627e-09,8.0424241808978208e-16,9.1089985952300501e-12,1.6300723870492422e-15,7.0214152032641923e-21,7.2810979938055507e-21,2.4079825024292057e-15,2.3069651774833886e-09,8.0844449269484399e-13,5.2724309866096227e-17,1.6720518484522664e-16,7.3205868736286961e-15
0.3245553826428711,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103331990243654,0.099948135607341379,7.4251125575496243e-32,0.099964927149341881,4.8327421261854626e-13,2.8888513360801948e-07,2.3293111067548454e-09,4.6730224098883811e-06,0.0,7.383715754112427e-06,4.6668189518157688e-12,1.2209101824572004e-12,6.732646751765558e-09,1.5151934821321162e-13,0.0,0.0,5.8909541203901507e-21,0.0,3.5117605957765162e-05,3.5070520530896213e-05,1.6175646263946221e-05,2.0248026760593044e-10,1.0143539815434167e-10,3.4476009598092438e-12,4.2604067292106421e-11,1.6445322569273483e-09,8.0745296241219504e-16,9.071094442721826e-12,1.6501377379724169e-15,7.0387564516220818e-21,7.3521725596254833e-21,2.4374901009727204e-15,2.3294826119462856e-09,8.1633614014532019e-13,5.325992863892101e-17,1.6967550327029119e-16,7.3767403834356541e-15
0.3264258208479149,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103328695165807,0.099948100343281734,2.2586401135245112e-32,0.099964927135421544,4.8915055134106647e-13,2.9006318832740212e-07,2.3480241212264231e-09,4.6969798924501442e-06,0.0,7.3710216679355684e-06,4.7139530785077247e-12,1.2234022918577481e-12,6.7546494743193191e-09,1.5278603836667779e-13,0.0,0.0,5.9508414657531803e-21,0.0,3.5117588766648529e-05,3.5070515731650766e-05,1.6208592076288579e-05,2.0213213610652183e-10,1.0184903116396273e-10,3.4346772792797155e-12,4.2358082829798162e-11,1.6529631595531519e-09,8.1009165014986317e-16,9.0399322768816945e-12,1.6668036379392759e-15,7.0530926660464487e-21,7.4112367655718541e-21,2.4620736664743324e-15,2.3481949678425276e-09,8.2289423705574965e-13,5.3705170223924395e-17,1.7173863711445075e-16,7.4232918119582277e-15
0.3281092152324543,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103325737082157,0.099948068681644436,2.1105771654515982e-32,0.099964927122849948,4.9447210429349583e-13,2.911228006780734e-07,2.364898263379537e-09,4.7184714661017543e-06,0.0,7.3596616006830665e-06,4.7564354213344134e-12,1.2256395231208389e-12,6.7743028948329011e-09,1.5392854785639769e-13,0.0,0.0,6.0049647241747725e-21,0.0,3.5117573332262751e-05,3.5070511423207414e-05,1.6238168383202878e-05,2.0182058967737536e-10,1.0222107717601723e-10,3.4231366559015726e-12,4.2138861098556371e-11,1.6605262794970775e-09,8.1244859551746936e-16,9.0120904053979751e-12,1.6818247358222949e-15,7.0659626561110698e-21,7.464496897750648e-21,2.4842896443759085e-15,2.3650684932085253e-09,8.2880788818928356e-13,5.4106762232923292e-17,1.7360698997060544e-16,7.4651816960291251e-15
0.3297926096169937,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103322786045914,0.099948037091570852,6.1111702789181732e-32,0.099964927110237439,4.9982481362576963e-13,2.9218181139839731e-07,2.3818030517319341e-09,4.7398970457135798e-06,0.0,7.3483622439589499e-06,4.7989752044933068e-12,1.2278714196743052e-12,6.7938167130023443e-09,1.5507340994636121e-13,0.0,0.0,6.0593006546755237e-21,0.0,3.5117557933292018e-05,3.5070507125003701e-05,1.6267674159448795e-05,2.0151070821797978e-10,1.0259291187811003e-10,3.4116809795734077e-12,4.1921662100718706e-11,1.6680661734274714e-09,8.1478879795362736e-16,8.9844399301145684e-12,1.6968661407996182e-15,7.0788019550806662e-21,7.517853749774776e-21,2.5065915448401938e-15,2.3819726419121698e-09,8.3473227845415883e-13,5.4509181111585452e-17,1.754862812866312e-16,7.5070656790069211e-15
0.3314760040015331,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103319842014365,0.099948005572632045,1.1692002080071092e-32,0.099964927097584172,5.0520871484387664e-13,2.9324022207872203e-07,2.398738413329115e-09,4.7612570837630902e-06,0.0,7.3371231185667191e-06,4.8415715311065902e-12,1.2300980139881957e-12,6.8131924343702078e-09,1.5622061999105356e-13,0.0,0.0,6.1138491099917135e-21,0.0,3.5117542569523336e-05,3.5070502836977658e-05,1.6297109832337107e-05,2.0120247858632408e-10,1.029645358288766e-10,3.4003093288930836e-12,4.1706459634339733e-11,1.6755830005925172e-09,8.1711243802563156e-16,8.9569789963414463e-12,1.711927535747609e-15,7.0916107488976021e-21,7.5713070913708426e-21,2.5289793012064382e-15,2.3989073409424371e-09,8.4066738228233604e-13,5.491242522693838e-17,1.7737652352583938e-16,7.5489439143423851e-15
0.3331593983860725,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103316904945443,0.099947974124405717,1.4409128989049967e-32,0.099964927084890284,5.1062384317485946e-13,2.9429803422494765e-07,2.4157042756565915e-09,4.7825520283470851e-06,0.0,7.3259437476380225e-06,4.8842235178719023e-12,1.2323193380439102e-12,6.8324315437387273e-09,1.5737017331791236e-13,0.0,0.0,6.1686099422016147e-21,0.0,3.5117527240746961e-05,3.5070498559067987e-05,1.6326475822850487e-05,2.0089588770425677e-10,1.0333594955729962e-10,3.3890207948566282e-12,4.1493227928560785e-11,1.6830769186986183e-09,8.1941969381326789e-16,8.9297057658536821e-12,1.7270086083429021e-15,7.1043892207504343e-21,7.6248566936543681e-21,2.5514528467731317e-15,2.4158725177287762e-09,8.4661317425999372e-13,5.5316492936502865e-17,1.7927772905360699e-16,7.5908165514793355e-15
0.3348427927706119,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103313974797674,0.09994794274647574,4.3768419174550154e-32,0.099964927072155874,5.1607023357195139e-13,2.9535524926399025e-07,2.4327005666333112e-09,4.803782323221422e-06,0.0,7.3148236567858654e-06,4.9269302948125659e-12,1.2345354233515618e-12,6.8515355054870041e-09,1.585220652295956e-13,0.0,0.0,6.22358300276536e-21,0.0,3.5117511946756353e-05,3.5070494291214406e-05,1.6355772545866253e-05,2.0059092256168948e-10,1.0370715356462802e-10,3.377814480697981e-12,4.1281941635283462e-11,1.6905480839243891e-09,8.2171074094686014e-16,8.9026184171382959e-12,1.7421090509740673e-15,7.1171375511710839e-21,7.6785023291090778e-21,2.5740121148064331e-15,2.432868100134528e-09,8.525696291252256e-13,5.5721382589090432e-17,1.8118991013918332e-16,7.6326837359883498e-15
0.3365261871551513,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410331105153018,0.099947911438432027,1.28798909820646e-32,0.09996492705938112,5.215479207186788e-13,2.964118685485399e-07,2.4497272146055305e-09,4.8249484078405558e-06,0.0,7.3037623742378125e-06,4.9696910050405884e-12,1.236746300965875e-12,6.8705057638769188e-09,1.5967629100576797e-13,0.0,0.0,6.2787681425614672e-21,0.0,3.5117496687347782e-05,3.5070490033357569e-05,1.6385000410360012e-05,2.0028757022024937e-10,1.0407814832604715e-10,3.3666895017152392e-12,4.1072575820696396e-11,1.6979966509345705e-09,8.239857526439594e-16,8.8757151455843105e-12,1.7572285606578108e-15,7.1298559181234344e-21,7.7322437715675309e-21,2.5966570385479434e-15,2.4498940164507878e-09,8.5853672176589033e-13,5.6127092525431131e-17,1.831130789571294e-16,7.6745456096817144e-15
0.3382095815396907,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103308135102663,0.099947880199870318,2.1560809482696357e-32,0.099964927046566121,5.270569390335839e-13,2.9746789336146634e-07,2.4667841483409099e-09,4.8460507173973617e-06,0.0,7.2927594309578963e-06,5.0125048045252432e-12,1.2389520015013573e-12,6.8893437433561458e-09,1.6083284590520652e-13,0.0,0.0,6.3341652119273874e-21,0.0,3.5117481462320454e-05,3.50704857854388e-05,1.641415981959934e-05,1.9998581781661951e-10,1.0444893429222614e-10,3.3556449851016008e-12,4.0865105957224987e-11,1.7054227728940422e-09,8.2624489974568436e-16,8.8489941636220602e-12,1.7723668389571579e-15,7.1425444970874206e-21,7.7860807961924708e-21,2.6193875512233089e-15,2.4669501953904919e-09,8.6451442721754515e-13,5.6533621078913725e-17,1.8504724758897485e-16,7.7164023107293872e-15
0.3398929759242301,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103305225475369,0.099947849030391972,3.879102902900269e-32,0.099964927033711015,5.3259732267506928e-13,2.9852332492029054e-07,2.4838712970226925e-09,4.867089682863606e-06,0.0,7.2818143607618493e-06,5.0553708618632383e-12,1.2411525551469596e-12,6.9080508488619213e-09,1.6199172516789889e-13,0.0,0.0,6.3897740606938127e-21,0.0,3.5117466271476429e-05,3.5070481547400325e-05,1.6443251171331904e-05,1.9968565256570079e-10,1.0481951189088771e-10,3.3446800697797014e-12,4.0659507915492998e-11,1.7128266014820658e-09,8.2848835075315566e-16,8.8224537008698123e-12,1.7875235919001593e-15,7.1552034611410823e-21,7.8400131794584865e-21,2.642203586049142e-15,2.4840365660825895e-09,8.7050272066140117e-13,5.6940966576323129e-17,1.8699242802492051e-16,7.758253973786845e-15
0.34157637030876953,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103302322609069,0.099947817929603805,1.637450884662396e-32,0.099964927020815955,5.3816910554560654e-13,2.9957816438137468e-07,2.5009885902440251e-09,4.8880657310309058e-06,0.0,7.2709267004242551e-06,5.0982883580517481e-12,1.2433479916802582e-12,6.9266284661226274e-09,1.6315292401683628e-13,0.0,0.0,6.4455945382204958e-21,0.0,3.5117451114620332e-05,3.5070477319185168e-05,1.6472274857967096e-05,1.993870617635492e-10,1.0518988152827926e-10,3.3337939062359736e-12,4.045575795659989e-11,1.7202082869067066e-09,8.3071627186366673e-16,8.7960920042561164e-12,1.8026985298996543e-15,7.1678329810395756e-21,7.894040699134043e-21,2.6651050762403896e-15,2.5011530580663505e-09,8.7650157742233537e-13,5.7349127338470715e-17,1.8894863216531515e-16,7.8001007301074552e-15
0.34325976469330893,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103299426465066,0.099947786897117877,2.5512089522081393e-32,0.099964927007881024,5.4377232129597382e-13,3.0063241284384045e-07,2.5181359580024717e-09,4.9089792845519179e-06,0.0,7.260095989775229e-06,5.1412564862669377e-12,1.2455383404809214e-12,6.9450779619537661e-09,1.6431643765975975e-13,0.0,0.0,6.5016264934327682e-21,0.0,3.5117435991559468e-05,3.5070473100736973e-05,1.6501231266748116e-05,1.990900327900258e-10,1.0556004359054908e-10,3.3229856563570907e-12,4.0253832724497854e-11,1.7275679779193243e-09,8.3292882700618e-16,8.769907338101224e-12,1.817891367674949e-15,7.1804332252899097e-21,7.9481631342641821e-21,2.6880919550182782e-15,2.5182996012858752e-09,8.8251097296696979e-13,5.7758101680808154e-17,1.9091587182214285e-16,7.8419427076446034e-15
0.34494315907784834,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103296537005164,0.099947755932551369,3.511068208502712e-32,0.099964926994906361,5.494070033296482e-13,3.0168607135333226e-07,2.53531333069475e-09,4.9298307619816111e-06,0.0,7.2493217717866917e-06,5.184274451648515e-12,1.2477236305433445e-12,6.9634006845483559e-09,1.6548226129098894e-13,0.0,0.0,6.5578697748525165e-21,0.0,3.5117420902103721e-05,3.5070468892000268e-05,1.6530120779914156e-05,1.987945531111639e-10,1.059299984450674e-10,3.3122544932670175e-12,4.0053709238574439e-11,1.7349058218291002e-09,8.3512617787615829e-16,8.7438979841881388e-12,1.8331018241756307e-15,7.1930043602216885e-21,8.002380265153924e-21,2.711164155616603e-15,2.5354761260848238e-09,8.8853088290182097e-13,5.8167887914070133e-17,1.9289415872056647e-16,7.8837800311608874e-15
0.34662655346238774,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103293654191627,0.099947725035526347,1.9675958279570956e-32,0.099964926981892119,5.5507318480689299e-13,3.0273914090546845e-07,2.552520639111645e-09,4.9506205778186168e-06,0.0,7.2386035926500342e-06,5.227341471089176e-12,1.2499038904887053e-12,6.9815979637635907e-09,1.666503900931107e-13,0.0,0.0,6.6143242306309121e-21,0.0,3.5117405846065219e-05,3.5070464692920213e-05,1.6558943774854721e-05,1.9850061028129716e-10,1.0629974644163794e-10,3.3015996011658704e-12,3.9855364886396293e-11,1.7422219645175918e-09,8.3730848396994179e-16,8.7180622418095025e-12,1.8483296225071174e-15,7.2055465500542246e-21,8.0566918733521503e-21,2.7343216112882646e-15,2.5526825632013186e-09,8.9456128297152008e-13,5.8578484344867901e-17,1.9488350450036125e-16,7.925612822333741e-15
0.34830994784692715,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103290777987221,0.099947694205669665,2.8133861615731967e-32,0.09996492696883838,5.607708986486631e-13,3.0379162244912122e-07,2.5697578144330582e-09,4.9713491425466902e-06,0.0,7.227941001846572e-06,5.2704567730280058e-12,1.2520791485765035e-12,6.9996711114045724e-09,1.6782081923847545e-13,0.0,0.0,6.6709897085799267e-21,0.0,3.5117390823258633e-05,3.5070460503442604e-05,1.6587700624257309e-05,1.9820819194499171e-10,1.0666928791365035e-10,3.2910201751702085e-12,3.9658777416618725e-11,1.7495165504533242e-09,8.3947590261878276e-16,8.6923984277883583e-12,1.8635744898576067e-15,7.2180599569606884e-21,8.1110977416360589e-21,2.7575642553119833e-15,2.5699188437629856e-09,9.0060214905708089e-13,5.8989889276215441e-17,1.9688392071728666e-16,7.9674411998505358e-15
0.34999334223146655,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103287908355145,0.099947663442612869,3.3016728547164303e-32,0.099964926955745284,5.6650017754046902e-13,3.0484351688959992e-07,2.5870247882231938e-09,4.9920168626762789e-06,0.0,7.2173335522111078e-06,5.3136195972477983e-12,1.2542494327155624e-12,7.0176214215044961e-09,1.6899354389071024e-13,0.0,0.0,6.7278660561994289e-21,0.0,3.5117375833500893e-05,3.5070456323513984e-05,1.6616391696248612e-05,1.9791728583878924e-10,1.0703862317919714e-10,3.2805154211551288e-12,3.9463924932050334e-11,1.7567897227064199e-09,8.4162858902244503e-16,8.6669048764929901e-12,1.8788361574263988e-15,7.2305447411296966e-21,8.1655976539958962e-21,2.7808920209978413e-15,2.5871848992821376e-09,9.0665345717420526e-13,5.9402101008060926e-17,1.9889541884444324e-16,8.0092652795013911e-15
0.35167673661600596,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103285045259054,0.09994763274599186,2.2703656657189924e-32,0.099964926942612956,5.7226105393616765e-13,3.0589482509158658e-07,2.6043214924258934e-09,5.0126241407860915e-06,0.0,7.2067807999885337e-06,5.3568291946766289e-12,1.2564147704745424e-12,7.0354501706005231e-09,1.7016855920622595e-13,0.0,0.0,6.7849531207067111e-21,0.0,3.511736087661104e-05,3.5070452153081525e-05,1.6645017354529147e-05,1.9762787979275859e-10,1.0740775254210464e-10,3.2700845555979609e-12,3.9270785882875909e-11,1.764041622963231e-09,8.4376669628229311e-16,8.6415799398325847e-12,1.8941143603537409e-15,7.2430010608238593e-21,8.220191395620258e-21,2.8043048416931938e-15,2.6044806616510965e-09,9.1271518347165366e-13,5.9815117837816933e-17,2.0091801027360295e-16,8.0510851742728601e-15
0.35336013100054536,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103282188663025,0.099947602115447023,2.989984983935023e-32,0.099964926929441519,5.7805356006170761e-13,3.0694554788192168e-07,2.6216478593601075e-09,5.0331713755646207e-06,0.0,7.1962823048836639e-06,5.4000848271937784e-12,1.2585751890919514e-12,7.053158618005312e-09,1.7134586033558719e-13,0.0,0.0,6.8422507490647929e-21,0.0,3.5117345952410385e-05,3.5070447992092948e-05,1.6673577958501497e-05,1.9733996173186199e-10,1.0777667629291164e-10,3.2597268054236295e-12,3.9079339060031459e-11,1.7712723915409495e-09,8.4589037543385965e-16,8.6164219872313114e-12,1.9094088376521959e-15,7.2554290724354768e-21,8.2748787528818112e-21,2.8278026507885657e-15,2.6218060631376659e-09,9.1878730422965722e-13,6.0228938060841648e-17,2.0295170631652421e-16,8.0929009944371407e-15
0.35504352538508477,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410327933853155,0.099947571550622893,3.2023962833153349e-32,0.099964926916231059,5.8387772791867693e-13,3.0799568605225995e-07,2.639003821715507e-09,5.0536589618515926e-06,0.0,7.1858376301049645e-06,5.4433857674397823e-12,1.2607307154856533e-12,7.0707480060746291e-09,1.7252544242481106e-13,0.0,0.0,6.8997587880067692e-21,0.0,3.511733106072233e-05,3.5070443840496665e-05,1.6702073863392349e-05,1.9705351967715389e-10,1.0814539470980105e-10,3.2494414078516371e-12,3.8889563588724573e-11,1.7784821674021977e-09,8.4799977547893798e-16,8.5914294055953008e-12,1.9247193321394736e-15,7.2678289305397978e-21,8.3296595133234025e-21,2.8513853817225307e-15,2.6391610363807274e-09,9.248697958583753e-13,6.0643559970895381e-17,2.0499651820619803e-16,8.1347128476358985e-15
0.3567269197696242,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103276494829531,0.099947541051168182,2.5392558276751993e-32,0.099964926902981741,5.8973358928773956e-13,3.0904524036153301e-07,2.6563893125482128e-09,5.0740872906793311e-06,0.0,7.1754463424026631e-06,5.4867312986303871e-12,1.2628813762619757e-12,7.0882195604712571e-09,1.7370730061665578e-13,0.0,0.0,6.9574770840618729e-21,0.0,3.5117316201372245e-05,3.5070439698241685e-05,1.673050542036922e-05,1.9676854174682629e-10,1.0851390805946515e-10,3.2392276102449101e-12,3.8701438922100411e-11,1.7856710881695876e-09,8.5009504341723851e-16,8.5666005992650208e-12,1.9400455903726548e-15,7.280200787945742e-21,8.3845334656445997e-21,2.8750529679869523e-15,2.6565455143859684e-09,9.3096263489640359e-13,6.1058981860593895e-17,2.0705245709805383e-16,8.176520838962291e-15
0.3584103141541636,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103273657522276,0.099947510616735499,3.1206724143697005e-32,0.09996492688969362,5.9562117573210787e-13,3.1009421153829814e-07,2.6738042652766389e-09,5.0944567493139703e-06,0.0,7.16510801210165e-06,5.5301207143742183e-12,1.2650271977244069e-12,7.1055744904250718e-09,1.7489143005182405e-13,0.0,0.0,7.0154054835801024e-21,0.0,3.511730137418751e-05,3.5070435565277484e-05,1.6758872976651926e-05,1.9648501615710993e-10,1.0888221659793043e-10,3.2290846699603327e-12,3.8514944835044401e-11,1.7928392901402234e-09,8.5217632427757987e-16,8.541933989952412e-12,1.9553873625837053e-15,7.2925447957443522e-21,8.4395003996885863e-21,2.8988053431320436e-15,2.6739594305217213e-09,9.3706579800931611e-13,6.1475202021830795e-17,2.0911953407117902e-16,8.2183250710407226e-15
0.360093708538703,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103270826575454,0.099947480246981454,3.1820108539686816e-32,0.099964926876366891,6.015405186008416e-13,3.1114260028296732e-07,2.6912486136774548e-09,5.1147677212965588e-06,0.0,7.1548222131294153e-06,5.5735533184942311e-12,1.2671682058818789e-12,7.1228139889891248e-09,1.7607782587010444e-13,0.0,0.0,7.0735438327541854e-21,0.0,3.5117286578997467e-05,3.5070431441554224e-05,1.6787176875618996e-05,1.962029312230408e-10,1.0925032057133966e-10,3.2190118542011674e-12,3.8330061418124795e-11,1.7999869083001672e-09,8.5424376114859811e-16,8.517428016671751e-12,1.9707444026163457e-15,7.3048611033552062e-21,8.4945601064293676e-21,2.922642440770684e-15,2.6914027185149123e-09,9.4317926198824683e-13,6.189221874617919e-17,2.1119776012947721e-16,8.2601256441036185e-15
0.3617771029232424,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103268001955122,0.099947449941566277,2.7756588394811346e-32,0.09996492686300161,6.0749164903201957e-13,3.121904072698785e-07,2.7087222918816492e-09,5.1350205864839522e-06,0.0,7.1445885230393016e-06,5.6170284248528227e-12,1.2693044264567006e-12,7.1399392332917757e-09,1.7726648321147957e-13,0.0,0.0,7.1318919776428293e-21,0.0,3.5117271815633243e-05,3.5070427327022544e-05,1.6815417456909333e-05,1.9592227535909716e-10,1.096182202166796e-10,3.2090084398711922e-12,3.8146769071663408e-11,1.8071140763388367e-09,8.5629749520899301e-16,8.4930811356588444e-12,1.9861164678642154e-15,7.3171498585705825e-21,8.5497123779593877e-21,2.946564194583057e-15,2.7088753124471281e-09,9.4930300374851245e-13,6.2310030325281115e-17,2.1328714620278153e-16,8.3019226560645395e-15
0.3634604973077818,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103265183627701,0.099947419700154028,3.2290996467595165e-32,0.099964926849597943,6.1347459795593345e-13,3.1323763314926759e-07,2.7262252343707066e-09,5.1552157210895102e-06,0.0,7.134406523029364e-06,5.6605453571805589e-12,1.271435884892121e-12,7.1569513847849269e-09,1.7845739721716776e-13,0.0,0.0,7.1904497641921361e-21,0.0,3.5117257083927872e-05,3.5070423221633603e-05,1.6843595056519319e-05,1.9564303707971676e-10,1.0998591576247352e-10,3.1990737134307738e-12,3.7965048499942511e-11,1.8142209266633203e-09,8.5833766575729778e-16,8.468891820278605e-12,2.0015033192103014e-15,7.329411207597716e-21,8.6049570074774483e-21,2.9705705383210042e-15,2.7263771467507793e-09,9.5543700032827428e-13,6.2728635051213439e-17,2.1538770314797617e-16,8.343716202589621e-15
0.3651438916923212,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103262371559958,0.099947389522412264,3.2163910849887698e-32,0.09996492683615596,6.1948939609814177e-13,3.1428427854912891e-07,2.7437573759728703e-09,5.1753534977235794e-06,0.0,7.1242757979572166e-06,5.7041034489083767e-12,1.2735626063595531e-12,7.1738515894885123e-09,1.7965056303062182e-13,0.0,0.0,7.2492170382552517e-21,0.0,3.5117242383716108e-05,3.5070419125339125e-05,1.6871710006895604e-05,1.9536520499970347e-10,1.1035340742943383e-10,3.1892069707546201e-12,3.778488070552792e-11,1.8213075904126306e-09,8.6036441024119791e-16,8.4448585609273713e-12,2.0169047209676081e-15,7.3416452950992279e-21,8.6602937892768937e-21,2.994661405811826e-15,2.7439081562053656e-09,9.6158122888722273e-13,6.3148031216839206e-17,2.1749944175006858e-16,8.3855063771662514e-15
0.3668272860768606,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103259565719024,0.099947359408012013,2.9842901411609545e-32,0.099964926822675756,6.2553607398241692e-13,3.1533034407695166e-07,2.7613186518595096e-09,5.1954342854337182e-06,0.0,7.1141959363510775e-06,5.747702043003171e-12,1.2756846157654915e-12,7.190640978231155e-09,1.8084597579848226e-13,0.0,0.0,7.3081936456130047e-21,0.0,3.5117227714834439e-05,3.5070415038091271e-05,1.6899762637023894e-05,1.9508876783453018e-10,1.1072069543107256e-10,3.1794075169915942e-12,3.7606246983728541e-11,1.8283741974718636e-09,8.6237786428640235e-16,8.4209798649263775e-12,2.0323204408210253e-15,7.3538522642316938e-21,8.7157225187341612e-21,3.0188367309623422e-15,2.7614682759338317e-09,9.6773566670530868e-13,6.3568217116142678e-17,2.1962237272322404e-16,8.427293271169461e-15
0.3685106804614,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103256766072345,0.099947329356627701,3.3295309691297713e-32,0.099964926809157487,6.3161466193368081e-13,3.1637583032137049e-07,2.7789089975415737e-09,5.2154584497446798e-06,0.0,7.104166530417312e-06,5.7913404918067164e-12,1.2778019377581252e-12,7.2073206668870668e-09,1.8204363067147168e-13,0.0,0.0,7.3673794319924754e-21,0.0,3.5117213077121075e-05,3.5070410959842756e-05,1.6927753272513839e-05,1.9481371440054537e-10,1.1108777997428047e-10,3.1696746664261361e-12,3.7429128917157463e-11,1.8354208764862625e-09,8.6437816172505065e-16,8.3972542564067833e-12,2.0477502497703592e-15,7.3660322566826321e-21,8.7712429922976067e-21,3.0430964477626078e-15,2.7790574413990171e-09,9.739002911815017e-13,6.3989191044543362e-17,2.217565067117966e-16,8.4690769739252375e-15
0.3701940748459394,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103253972587707,0.09994729936793717,3.28814596244387e-32,0.099964926795601275,6.3772519008082411e-13,3.1742073785371823e-07,2.796528348866131e-09,5.2354263526981074e-06,0.0,7.0941871760446495e-06,5.8350181568778275e-12,1.2799145967336522e-12,7.22389175660916e-09,1.8324352280525979e-13,0.0,0.0,7.426774243084556e-21,0.0,3.5117198470415852e-05,3.5070406890546763e-05,1.6955682235680316e-05,1.9454003361508837e-10,1.1145466125987219e-10,3.1600077423418245e-12,3.7253508370434965e-11,1.8424477548751954e-09,8.6636543462367119e-16,8.3736802761902984e-12,2.0631939220745306e-15,7.3781854127058535e-21,8.826855007476516e-21,3.0674404902892764e-15,2.7966755884001912e-09,9.8007507983256987e-13,6.4410951299200561e-17,2.2390185429131814e-16,8.5108575727727357e-15
0.3718774692304788,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103251185233224,0.099947269441621356,3.170993488906711e-32,0.099964926782007191,6.4386768835944575e-13,3.1846506722947617e-07,2.8141766420129885e-09,5.2553383528919482e-06,0.0,7.0842574728053538e-06,5.8787344088376967e-12,1.2820226168423375e-12,7.24035533405846e-09,1.8444564736128377e-13,0.0,0.0,7.4863779245621344e-21,0.0,3.5117183894560173e-05,3.5070402830156867e-05,1.6983549845621108e-05,1.942677144965214e-10,1.1182133948309568e-10,3.1504060768864616e-12,3.7079367484970887e-11,1.8494549588460266e-09,8.6833981331070107e-16,8.3502564816631377e-12,2.0786512351968813e-15,7.3903118711552602e-21,8.8825583628304977e-21,3.0918687927091054e-15,2.81432265306967e-09,9.8626001029190162e-13,6.4833496179301371e-17,2.260584259694614e-16,8.5526351531231376e-15
