Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),CO2X(34),CH3X(22),HX(19),CH2X(134),CHX(26),H2X(36),C2H6X(39),CX(24),C2H3X(136),C2H5X(38),C2H4X(51),C2H3X(50),CH2(T)(29),C3H8X(43),C3H6(143),C3H6X(157),C3H5X(155),HOCXO(25),OCX(21),HOX(23),OX(20),COX(37),C3H5X(156),H2OX(35),C3H5X(144),allyl(160),CH3OHX(46),C4H8(202),C4H8X(300),C4H7X(299),C4H7X(203),C4H7(303),C4H7X(360),C4H8(148),C4H8X(467)
0.0025309113225873165,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104666323163065,0.099962167065622332,1.9747397280832579e-40,0.099965259579934837,8.1863652362340539e-18,1.2665373411323037e-08,4.959619880159192e-11,4.2139223526022415e-08,9.3965579811268872e-26,2.846016101449596e-06,6.762570884462711e-16,2.5248471105291966e-13,3.5893222462962414e-11,3.7029973831120036e-18,1.9402961194341273e-24,1.4223400350443031e-25,4.8754641227636771e-25,9.5797402409662194e-13,3.4739320423873145e-05,3.474039514889136e-05,5.7364106152835108e-10,3.3875704608408835e-06,3.4770873414547283e-10,1.5078966299907209e-07,4.4015297600928321e-12,1.4644417334173162e-11,2.4631156964707104e-11,5.7252202396926983e-09,3.1175059296650635e-17,3.329195114613089e-16,2.1866996817264552e-12,1.2435447610021737e-12,2.3501592007805585e-19,2.020278416927231e-15,7.0209619970650348e-19,1.3423836939013608e-15,1.0832660638098711e-20,8.4549814429435357e-21,2.7380279701867914e-19,2.1906932562151113e-13,1.7235901421737817e-14,6.7195281605358615e-16,2.8449636646233917e-21,1.6211425877909218e-22,1.8669096599240088e-16,1.286882765858783e-21,9.2397542604312695e-19,3.2110397361607354e-22,4.1280514885761375e-19,1.2679969371656035e-25,1.4557155950749141e-19,1.2625100152860194e-25,4.2891277981008929e-20,1.4905762381549346e-23
0.002536238269142672,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104665769675218,0.099962160868937028,1.9953912127802109e-40,0.099965259580643173,8.2245770205549948e-18,1.2708293353905094e-08,4.977325109633303e-11,4.2414009087422242e-08,9.4552683202154927e-26,2.8518473557876927e-06,6.8471914842680149e-16,2.52913157698918e-13,3.6181479829905183e-11,3.7232801912518344e-18,1.9468255047485777e-24,1.4304314776953473e-25,4.8885916877422233e-25,9.6832101240373992e-13,3.4739317472700114e-05,3.4740394351443335e-05,5.7481618287820206e-10,3.3933045840593299e-06,3.4781149096423542e-10,1.5057933016542079e-07,4.4164453979452979e-12,1.4739911748689553e-11,2.4541043566825833e-11,5.7387285503488713e-09,3.1425374595004482e-17,3.3651533669210851e-16,2.2156895412841966e-12,1.2485909083595797e-12,2.3795668821391196e-19,2.0530884062246398e-15,7.1349845874712039e-19,1.3674392016628627e-15,1.0850997027519123e-20,8.485163428529638e-21,2.7451658337710228e-19,2.202098302334537e-13,1.7297431064330494e-14,6.8449777986583388e-16,2.858243136147859e-21,1.6489009792893834e-22,1.8988808403351443e-16,1.2939315118024891e-21,9.440367005236772e-19,3.2807574850101417e-22,4.2276950798318607e-19,1.2970329267958233e-25,1.489058541100728e-19,1.2914258163512322e-25,4.3945875532284889e-20,1.5272260368827534e-23
0.002541565215698027,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104665216257959,0.099962154674049106,2.0162234550218101e-40,0.099965259581351273,8.262917871702303e-18,1.2751277503016041e-08,4.9950576033683928e-11,4.2689919429685915e-08,9.5141755429858401e-26,2.8576741678221219e-06,6.9326651512750315e-16,2.5334152591602945e-13,3.6471307026888678e-11,3.7436361198194558e-18,1.9533521119893068e-24,1.4385517760297531e-25,4.9017823041690567e-25,9.7875189974615848e-13,3.4739314522239864e-05,3.4740393554075948e-05,5.7599040884400895e-10,3.3990375882385291e-06,3.4791349706525906e-10,1.5036943197980146e-07,4.431383348476784e-12,1.4835797047945399e-11,2.4451406511791357e-11,5.7522150134035113e-09,3.1677052767235924e-17,3.4014031873864122e-16,2.2449917872080823e-12,1.2536428888913551e-12,2.4092710239668557e-19,2.086347061792095e-15,7.2505663979980999e-19,1.3929009666050085e-15,1.0869329838510123e-20,8.515391888839118e-21,2.7523200680817595e-19,2.2135434528381673e-13,1.735905545415941e-14,6.9724621939635341e-16,2.8715674609744915e-21,1.6770581238813235e-22,1.9313113636587692e-16,1.3010056685762868e-21,9.6448283292188529e-19,3.3518127059306126e-22,4.3294994316369886e-19,1.326657531488385e-25,1.5230775860434471e-19,1.3209279037164922e-25,4.5023843323580905e-20,1.5646880067485017e-23
0.0025468921622533824,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104664662911668,0.099962148480960952,2.0372377119982323e-40,0.09996525958205911,8.3013882194268031e-18,1.2794325790939525e-08,5.0128173553258212e-11,4.2966955987068496e-08,9.5732795625783674e-26,2.863496532769944e-06,7.0189982314311891e-16,2.5376981545648506e-13,3.6762707615982373e-11,3.7640653541810498e-18,1.9598759066624966e-24,1.4467009744405298e-25,4.9149751018864895e-25,9.8926710510519054e-13,3.4739311572521846e-05,3.4740392756836015e-05,5.7716373846035871e-10,3.4047694700354966e-06,3.4801475598923311e-10,1.5015996784958601e-07,4.4463435881565684e-12,1.4932073730350028e-11,2.4362242577676388e-11,5.7656796678040988e-09,3.1930096904467902e-17,3.4379460320541177e-16,2.2746089437400978e-12,1.2587006732034336e-12,2.4392738316159208e-19,2.120059286013148e-15,7.3677244655281529e-19,1.4187745338268888e-15,1.0887659060388244e-20,8.5456668135767307e-21,2.7594907268266374e-19,2.2250287715369877e-13,1.7420774570280242e-14,7.1020091332020168e-16,2.8849367884464887e-21,1.7056185454780195e-22,1.9642064421702065e-16,1.3081053005984134e-21,9.8532019313662373e-19,3.4242275357867872e-22,4.4335059425238112e-19,1.3568810616983915e-25,1.5577845759146072e-19,1.351026548862267e-25,4.6125640030928176e-20,1.6029780878085893e-23
0.0025522191088087377,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104664109636753,0.099962142289675038,2.0584352471636423e-40,0.099965259582766752,8.3399884946555449e-18,1.2837438149962993e-08,5.0306043594518121e-11,4.3245120187636015e-08,9.6325802911013356e-26,2.8693144458735396e-06,7.1061970983569748e-16,2.5419802607428854e-13,3.7055685144770724e-11,3.784568080363426e-18,1.9663968548820254e-24,1.4548791173108339e-25,4.9282320457024312e-25,9.998670477160089e-13,3.473930862351564e-05,3.4740391959669057e-05,5.7833617077107563e-10,3.4105002260988657e-06,3.4811527192825252e-10,1.4995093717450782e-07,4.4613260934471969e-12,1.5028742292170396e-11,2.427354856878319e-11,5.779122552531488e-09,3.2184510085195728e-17,3.4747833578482956e-16,2.3045435476350981e-12,1.2637642319252052e-12,2.469577520056603e-19,2.154230019736249e-15,7.4864759606131481e-19,1.4450655088671136e-15,1.0905984682428714e-20,8.5759881924173849e-21,2.7666778632331126e-19,2.2365543221366735e-13,1.7482588391593364e-14,7.233646706241026e-16,2.8983512683220546e-21,1.7345868034070177e-22,1.9975713289625821e-16,1.3152304725153908e-21,1.0065552386832894e-18,3.4980244159310289e-22,4.5397566951550236e-19,1.3877139780162236e-25,1.5931915292729144e-19,1.3817321728565994e-25,4.7251732097178899e-20,1.6421124900334531e-23
0.002557546055364093,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104663556433581,0.099962136100193694,2.0798173302383958e-40,0.099965259583474089,8.3787191295002088e-18,1.2880614511929646e-08,5.048418609677216e-11,4.3524413453267377e-08,9.6920776396494059e-26,2.8751279024019718e-06,7.1942681533415075e-16,2.5462615752010836e-13,3.7350243146305248e-11,3.8051444850538736e-18,1.972914923366764e-24,1.463086249013944e-25,4.9414936292638334e-25,1.0105521470579153e-12,3.4739305675260244e-05,3.4740391162639215e-05,5.7950770482056168e-10,3.4162298530685612e-06,3.4821504825276096e-10,1.4974233934678877e-07,4.4763308406662412e-12,1.5125803227513308e-11,2.4185321314568292e-11,5.7925437065977087e-09,3.2440295375358273e-17,3.5119166225448956e-16,2.3347981481675472e-12,1.2688335357097121e-12,2.5001843138730604e-19,2.1888642424302212e-15,7.6068381880234279e-19,1.4717795581812631e-15,1.092430669389589e-20,8.6063560150145412e-21,2.7738815311752783e-19,2.2481201682538892e-13,1.7544496897065773e-14,7.3674033084630197e-16,2.9118110507637723e-21,1.7639674925253231e-22,2.0314113180726865e-16,1.3223812492047844e-21,1.0281945156401695e-18,3.5732260954904133e-22,4.6482944658128633e-19,1.4191668928837712e-25,1.629310639190043e-19,1.4130553480760522e-25,4.8402593841830353e-20,1.6821076971253589e-23
0.0025628730019194483,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104663003302573,0.099962129912519376,2.1013852372633794e-40,0.099965259584181218,8.4175805572542981e-18,1.2923854808649165e-08,5.0662600999173503e-11,4.3804837199655643e-08,9.7517715183220744e-26,2.8809368976487702e-06,7.2832178253371004e-16,2.5505420954689056e-13,3.7646385139057398e-11,3.825794755601286e-18,1.9794300794378497e-24,1.4713224139132347e-25,4.9548119894602599e-25,1.0213228228446593e-12,3.4739302727714011e-05,3.4740390365674541e-05,5.8067833966360555e-10,3.4219583475776881e-06,3.4831408922048405e-10,1.49534173751639e-07,4.4913578061087715e-12,1.5223257028347253e-11,2.4097557670713427e-11,5.8059431690438088e-09,3.2697455828166444e-17,3.5493472847303929e-16,2.3653753071379009e-12,1.2739085552338667e-12,2.5310964472645821e-19,2.223966972337889e-15,7.728828587271452e-19,1.4989224096195323e-15,1.0942625084012848e-20,8.636770270989768e-21,2.7811017838767059e-19,2.2597263734314012e-13,1.7606500065472438e-14,7.5033076431652802e-16,2.9253162863533267e-21,1.7937652433222152e-22,2.0657317446049767e-16,1.3295576957723382e-21,1.050244659597711e-18,3.6498556346677558e-22,4.7591627339602495e-19,1.451250572304092e-25,1.6661542752244523e-19,1.4450067998970656e-25,4.9578707571666049e-20,1.7229804703620566e-23
0.0025681999484748036,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104662450244099,0.099962123726654389,2.1231402506381537e-40,0.099965259584888083,8.4565732123999585e-18,1.2967158971578459e-08,5.0841288240719849e-11,4.4086392836310127e-08,9.8116618362418808e-26,2.8867414269338368e-06,7.3730525709536219e-16,2.5548218190397804e-13,3.7944114626872472e-11,3.8465190800157342e-18,1.9859422910159547e-24,1.4795876563621533e-25,4.9681400112383855e-25,1.0321794950148242e-12,3.4739299780927608e-05,3.4740389568859061e-05,5.8184807435412778e-10,3.4276857062513475e-06,3.4841239801531731e-10,1.4932643976733014e-07,4.5064069659597094e-12,1.532110418447855e-11,2.4010254517665497e-11,5.8193209789379182e-09,3.2955994484213112e-17,3.587076803777198e-16,2.3962775988786373e-12,1.2789892611985841e-12,2.5623161640400126e-19,2.2595432666287026e-15,7.8524647331540361e-19,1.5264998529024972e-15,1.0960939841999401e-20,8.6672309499443433e-21,2.7883386754001652e-19,2.2713730011328352e-13,1.7668597875692465e-14,7.6413887239501241e-16,2.9388671260758475e-21,1.823984722030137e-22,2.100537984853232e-16,1.3367598775555592e-21,1.0727123966076592e-18,3.7279364080376447e-22,4.8724056918318253e-19,1.4839759375661269e-25,1.7037349853945529e-19,1.4775974084289025e-25,5.0780563691728995e-20,1.7647478524549119e-23
0.002573526895030159,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104661897258584,0.099962117542601217,2.1450836591283438e-40,0.099965259585594768,8.495697530607739e-18,1.3010526932076098e-08,5.1020247760253729e-11,4.4369081766557387e-08,9.8717485015724737e-26,2.8925414856004615e-06,7.463778874451717e-16,2.5591007434347871e-13,3.8243435098924049e-11,3.8673176469700608e-18,1.9924515266185238e-24,1.4878820207041928e-25,4.9815218236155279e-25,1.0431225837222387e-12,3.4739296834845665e-05,3.4740388772097227e-05,5.8301690795778444e-10,3.4334119257098335e-06,3.4850997900147237e-10,1.491191367659182e-07,4.5214782963554847e-12,1.5419345183579954e-11,2.3923408762071462e-11,5.8326771753734506e-09,3.3215914371261437e-17,3.6251066398002082e-16,2.4275076102599814e-12,1.284075624328875e-12,2.5938457176195384e-19,2.2955982215494636e-15,7.9777643362625177e-19,1.5545177400978238e-15,1.0979250957034271e-20,8.6977380414459337e-21,2.7955922589342373e-19,2.2830601147399734e-13,1.773079030636903e-14,7.7816758771199278e-16,2.9524637213405236e-21,1.8546306307226392e-22,2.1358354564206801e-16,1.3439878601199861e-21,1.095604544136184e-18,3.8074921078615239e-22,4.9880682541081222e-19,1.5173540669605377e-25,1.74206549816232e-19,1.5108382102072074e-25,5.2008660817247401e-20,1.807427171436757e-23
0.0025788538415855143,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104661344346395,0.099962111360362163,2.1672167578696268e-40,0.099965259586301133,8.5349539487408589e-18,1.3053958621193096e-08,5.1199479496462635e-11,4.4652905387543602e-08,9.9320314215366576e-26,2.8983370690189172e-06,7.5554032477360766e-16,2.5633788661344827e-13,3.8544350029668966e-11,3.8881906457988655e-18,1.9989577553569902e-24,1.4962055512728661e-25,4.9949173721709097e-25,1.0541525093263474e-12,3.4739293889534921e-05,3.4740387975500071e-05,5.841848395377025e-10,3.4391370025644916e-06,3.486068351284926e-10,1.4891226411226615e-07,4.536571773342127e-12,1.5517980511158947e-11,2.3837017334290823e-11,5.846011797467299e-09,3.3477218504404038e-17,3.66343825363501e-16,2.4590679406953563e-12,1.2891676153739365e-12,2.6256873710275927e-19,2.3321369725762389e-15,8.1047452435264061e-19,1.5829819860998831e-15,1.0997558418297148e-20,8.7282915350440399e-21,2.8028625887627257e-19,2.2947877775443207e-13,1.7793077336300896e-14,7.9241987440867952e-16,2.9661062239582809e-21,1.8857077074248265e-22,2.171629618339125e-16,1.3512417092637694e-21,1.1189280120268018e-18,3.8885467474308704e-22,5.1061960677116037e-19,1.5513961975322192e-25,1.781158724435326e-19,1.5447403999592288e-25,5.3263505886975169e-20,1.8510360446028129e-23
0.0025841807881408696,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104660791507956,0.099962105179939684,2.1895408483832702e-40,0.099965259587007319,8.5743429048573425e-18,1.3097453969845975e-08,5.1378983387878084e-11,4.4937865090235434e-08,9.9925105024343782e-26,2.9041281725817837e-06,7.6479322303472765e-16,2.567656184652336e-13,3.8846862878802717e-11,3.9091382665006918e-18,2.0054609469339476e-24,1.5045582923916836e-25,5.0083632584826039e-25,1.0652696923825953e-12,3.4739290944921652e-05,3.4740387178941153e-05,5.8535186817051213e-10,3.4448609334237091e-06,3.4870297091739489e-10,1.4870582116571548e-07,4.5516873728999876e-12,1.5617010650595449e-11,2.375107719089785e-11,5.8593248843579864e-09,3.3739909885796161e-17,3.7020731067910225e-16,2.4909612021465668e-12,1.2942652051072984e-12,2.6578433968954721e-19,2.369164694564322e-15,8.2334254387163829e-19,1.6118985691119934e-15,1.1015862214924255e-20,8.7588914202520592e-21,2.8101497179997488e-19,2.3065560527584694e-13,1.7855458943991819e-14,8.0689872837954854e-16,2.9797947861698864e-21,1.9172207262074502e-22,2.2079259711869773e-16,1.3585214910127526e-21,1.1426898034702322e-18,3.9711246644412787e-22,5.2268355217210616e-19,1.5861137268241946e-25,1.8210277595862175e-19,1.5793153323200455e-25,5.4545614277890361e-20,1.8955923824942794e-23
0.002589507734696225,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410466023874365,0.099962099001336027,2.2120572391467775e-40,0.099965259587713198,8.6138648383583409e-18,1.3141012908687649e-08,5.155875937285976e-11,4.522396225866439e-08,1.0053185649551349e-25,2.9099147917115926e-06,7.7413723928440662e-16,2.57193269646012e-13,3.9150977089394976e-11,3.9301606998177371e-18,2.0119610717121631e-24,1.5129402883728898e-25,5.0218311593012352e-25,1.0764745536541222e-12,3.4739288001078654e-05,3.4740386382541789e-05,5.8651799292961182e-10,3.4505837148864704e-06,3.4879838919686991e-10,1.4849980727799036e-07,4.5668250709375708e-12,1.5716436082838367e-11,2.3665585313955091e-11,5.8726164752068204e-09,3.4003991503286776e-17,3.7410126615068342e-16,2.5231900206705402e-12,1.2993683643298756e-12,2.6903160786308175e-19,2.4066866067252079e-15,8.3638230597603875e-19,1.6412735390134319e-15,1.1034162336057231e-20,8.7895376865640769e-21,2.8174537010558869e-19,2.3183650034644403e-13,1.7917935108137063e-14,8.2160718146937962e-16,2.9935295606676115e-21,1.9491745017683684e-22,2.2447300623558882e-16,1.3658272716543854e-21,1.1668970275688839e-18,4.0552505646532121e-22,5.3500338507875745e-19,1.6215182348351575e-25,1.8616859086673719e-19,1.6145745437436642e-25,5.5855510977252551e-20,1.9411144296328716e-23
0.00259483468125158,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104659686053889,0.09996209282455365,2.2347672437453394e-40,0.099965259588418898,8.6535201895494725e-18,1.3184635368187001e-08,5.1738807389643786e-11,4.5511198272207875e-08,1.0114056767507713e-25,2.9156969218481316e-06,7.8357303265991155e-16,2.5762083990536024e-13,3.9456696093316252e-11,3.9512581369929581e-18,2.0184581004951798e-24,1.5213515835211483e-25,5.0353368458844768e-25,1.0877675140359695e-12,3.4739285057956075e-05,3.4740385586215906e-05,5.8768321289955406e-10,3.4563053435486375e-06,3.4889309416515215e-10,1.4829422179603187e-07,4.5819848432828869e-12,1.5816257287236595e-11,2.3580538705183888e-11,5.8858866091877142e-09,3.426946633489454e-17,3.7802583804730027e-16,2.5557570317891502e-12,1.3044770638611538e-12,2.7231077068769292e-19,2.4447079582177082e-15,8.4959563486502379e-19,1.6711129942099991e-15,1.1052458770798024e-20,8.8202303234446647e-21,2.8247745913494287e-19,2.3302146927397428e-13,1.7980505807178637e-14,8.365482898626794e-16,3.0073107004708064e-21,1.9815738761235022e-22,2.2820474707343655e-16,1.3731591176474805e-21,1.1915568654550472e-18,4.1409494041476313e-22,5.4758388658014447e-19,1.6576214254678216e-25,1.9031466191563208e-19,1.6505296941091694e-25,5.7193727529528265e-20,1.9876206584161798e-23
0.0026001616278069355,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104659133439069,0.099962086649594842,2.2576721828433237e-40,0.09996525958912425,8.693309400014893e-18,1.3228321278626683e-08,5.1919127376298426e-11,4.5799574503677359e-08,1.0175123759995497e-25,2.9214745584585325e-06,7.9310126523503537e-16,2.5804832899024293e-13,3.9764023306606614e-11,3.9724307699753168e-18,2.0249520047066862e-24,1.529792222130407e-25,5.0488684602897903e-25,1.0991489946032744e-12,3.4739282115607975e-05,3.4740384790053129e-05,5.8884752716397441e-10,3.4620258159986995e-06,3.4898708881772054e-10,1.480890640601986e-07,4.5971666657132497e-12,1.5916474740842423e-11,2.3495934391590977e-11,5.8991353254916879e-09,3.4536337344986505e-17,3.819811727011215e-16,2.5886648843831216e-12,1.3095912745469571e-12,2.7562205824799924e-19,2.4832340405709483e-15,8.629843694631303e-19,1.7014231018912281e-15,1.107075150825017e-20,8.850969320337059e-21,2.8321124432133654e-19,2.3421051835850206e-13,1.8043171019678478e-14,8.5172514424450222e-16,3.0211383590323186e-21,2.0144237299214376e-22,2.3198838197191496e-16,1.3805170956984541e-21,1.2166766005770562e-18,4.2282464945760131e-22,5.6042991972474662e-19,1.6944351786174988e-25,1.945423540770952e-19,1.6871926186879004e-25,5.8560804809984188e-20,2.0351298655097917e-23
0.002605488574362291,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104658580899604,0.099962080476462031,2.2807733839864976e-40,0.099965259589829478,8.7332329126410595e-18,1.3272070570055199e-08,5.2099719270725783e-11,4.6089092319216184e-08,1.0236386529782165e-25,2.9272476970339709e-06,8.0272260206525509e-16,2.5847573664975742e-13,4.0072962129183595e-11,3.9936787914324798e-18,2.031442756397204e-24,1.5382622484837004e-25,5.0624423167845304e-25,1.1106194166037281e-12,3.4739279173957715e-05,3.4740383993922023e-05,5.900109348193286e-10,3.4677451288225165e-06,3.4908037760512874e-10,1.4788433340520353e-07,4.6123705139069619e-12,1.601708891840934e-11,2.3411769427075017e-11,5.9123626633261279e-09,3.480460748381747e-17,3.8596741650359167e-16,2.6219162409070205e-12,1.3147109672599536e-12,2.7896570166506482e-19,2.5222701884771117e-15,8.7655036369393359e-19,1.7322100996203745e-15,1.108904053747713e-20,8.8817546666470305e-21,2.8394673099225309e-19,2.3540365388800305e-13,1.8105930723916466e-14,8.671408705983836e-16,3.035012690271167e-21,2.0477289831382395e-22,2.3582447780484286e-16,1.3879012727606469e-21,1.2422636212832527e-18,4.3171675121410721e-22,5.7354643187800483e-19,1.7319715547980797e-25,1.988530530842079e-19,1.7245753326798346e-25,5.9957293291309442e-20,2.0836611811092185e-23
