Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),OX(20),CH3X(22),HOX(23),HX(19),H2OX(30),CH3OHX(41),HO2X(48),H2X(31),C2H6X(34)
0.00044641667242841475,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.013116927122121542,0.099997529604642532,0.011373046429034386,0.0,3.8154232933285119e-12,4.7883782757235234e-13,0.0,1.6582908973272248e-13,0.0,6.0461225809638355e-09,0.0,2.3907516208999647e-18,0.0,3.9137274908175212e-12,0.0,0.0,4.2764620470358912e-18,0.0,2.4643439137533475e-06,0.17725390661434948,1.0760206984571227e-12,4.3314443979348102e-10,5.5624439001968943e-09,9.402739008146612e-17,9.645000002790272e-17,4.3353187459992045e-11,1.1800498133543039e-17,4.0866982750428529e-18
0.0004468790333617141,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.01310896119529551,0.099997531097565762,0.011369062718775776,0.0,3.8263057487102482e-12,4.7992252210753558e-13,0.0,1.6602974548416252e-13,0.0,6.0497527941740761e-09,0.0,2.393495128570768e-18,0.0,3.9228084409899928e-12,0.0,0.0,4.2842008829725858e-18,0.0,2.4628473508413095e-06,0.17726187403413179,1.0760086095853907e-12,4.33660208339001e-10,5.5654351997458267e-09,9.4238311844750832e-17,9.6615081161406942e-17,4.345278703207479e-11,1.1820046698810403e-17,4.0891583841591688e-18
0.0004473413942950135,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0131010077215387,0.099997532588151528,0.011365085236220332,0.0,3.8372070132251105e-12,4.8100844999268977e-13,0.0,1.6623039670598683e-13,0.0,6.0533809293514836e-09,0.0,2.3962387181435633e-18,0.0,3.9319000958687461e-12,0.0,0.0,4.2919453670903285e-18,0.0,2.4613531274500572e-06,0.17726982899850746,1.0759963967109972e-12,4.3417600532075839e-10,5.5684242342813269e-09,9.4449460614982056e-17,9.6780245958084718e-17,4.355250493000786e-11,1.1839604408088454e-17,4.0916162648670637e-18
0.00044780375522831287,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.013093066668787887,0.099997534076405881,0.011361113965333427,0.0,3.8481270970766892e-12,4.8209561108966829e-13,0.0,1.6643104335207024e-13,0.0,6.0570069895392711e-09,0.0,2.3989823891617885e-18,0.0,3.9410024547566626e-12,0.0,0.0,4.2996954970205743e-18,0.0,2.4598612375560617e-06,0.17727777153954577,1.0759840602328294e-12,4.3469183056289135e-10,5.5714110070006316e-09,9.4660836333316657e-17,9.694549432164559e-17,4.3652341155808664e-11,1.1859171249869493e-17,4.0940719202928927e-18
0.00044826611616161224,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.013085138005095063,0.099997535562334788,0.011357148890138063,0.0,3.8590660104568027e-12,4.8318400525999229e-13,0.0,1.6663168537643767e-13,0.0,6.0606309777732073e-09,0.0,2.4017261411705483e-18,0.0,3.9501155169537464e-12,0.0,0.0,4.3074512703883118e-18,0.0,2.4583716751574362e-06,0.17728570168920063,1.075971600548258e-12,4.3520768392413613e-10,5.5743955210589781e-09,9.4872438940877968e-17,9.7110826155943955e-17,4.3752295711465972e-11,1.1878747212659809e-17,4.0965253535565052e-18
0.0004491908380282109,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.013069317717662817,0.099997538527240179,0.011349237263199724,0.0,3.8810003665145086e-12,4.8536449226490842e-13,0.0,1.670329553768697e-13,0.0,6.0678727504855866e-09,0.0,2.4072138863447136e-18,0.0,3.9683737484627213e-12,0.0,0.0,4.3229797379526976e-18,0.0,2.4553995089461186e-06,0.17730152494160487,1.0759463131418136e-12,4.3623947475598242e-10,5.5803577854599177e-09,9.5296324587803499e-17,9.7441739852781761e-17,4.3952559820183645e-11,1.1917926455374352e-17,4.1014255660438451e-18
0.0004501155598948096,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.013053546605941387,0.099997541482915314,0.011341350228731249,0.0,3.903010162709135e-12,4.8754990989232375e-13,0.0,1.6743420634246228e-13,0.0,6.0751062716268643e-09,0.0,2.4127019500457407e-18,0.0,3.9866747847439012e-12,0.0,0.0,4.3385307508234125e-18,0.0,2.4524365812300063e-06,0.17731729900906812,1.0759205376407718e-12,4.3727137699213687e-10,5.5863110522731654e-09,9.5721117083710657e-17,9.7772986282120593e-17,4.4153297271572178e-11,1.1957142044585183e-17,4.1063169271590304e-18
0.0004510402817614083,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.013037824418440515,0.099997544429407365,0.011333487660963894,0.0,3.9250954801741251e-12,4.8974025702126579e-13,0.0,1.6783543791076142e-13,0.0,6.0823315652177643e-09,0.0,2.4181903286661506e-18,0.0,4.0050186201048262e-12,0.0,0.0,4.3541042900900711e-18,0.0,2.4494828447630899e-06,0.17733302414312793,1.0758942771706385e-12,4.3830338978214594e-10,5.5922553461972556e-09,9.6146815955890358e-17,9.8104564679707679e-17,4.4354508080652538e-11,1.199639388887814e-17,4.1111994616297204e-18
0.000451965003628007,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.013022150905462901,0.099997547366763251,0.011325649435025563,0.0,3.9472563998658322e-12,4.9193553252492854e-13,0.0,1.6823664972166211e-13,0.0,6.0895486551623295e-09,0.0,2.4236790186111122e-18,0.0,4.0234052488125772e-12,0.0,0.0,4.369700336891398e-18,0.0,2.4465382526361908e-06,0.17734870059352853,1.075867534833474e-12,4.3933551229850596e-10,5.5981906917918284e-09,9.6573420730975288e-17,9.8436474283500415e-17,4.4556192262056981e-11,1.2035681897069495e-17,4.1160731940815866e-18
0.0004528897254946057,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.013006525819087426,0.099997550295029478,0.011317835426932432,0.0,3.9694930025631815e-12,4.9413573527074211e-13,0.0,1.6863784141739045e-13,0.0,6.0967575652487359e-09,0.0,2.4291680163000349e-18,0.0,4.0418346650936638e-12,0.0,0.0,4.3853188724023981e-18,0.0,2.4436027582738024e-06,0.17736432860823761,1.0758403137080916e-12,4.4036774370601147e-10,5.6041171135090921e-09,9.7000930934929685e-17,9.8768714333649142e-17,4.4758349830026359e-11,1.2075005978206039e-17,4.120938149038796e-18
0.00045381444736120437,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.012990948913153085,0.099997553214252299,0.011310045513580877,0.0,3.9918053688677853e-12,4.9634086412041216e-13,0.0,1.6903901264248692e-13,0.0,6.103958319150072e-09,0.0,2.434657318166889e-18,0.0,4.06030686313413e-12,0.0,0.0,4.4009598778299415e-18,0.0,2.4406763154310804e-06,0.17737990843346235,1.0758126168502714e-12,4.4140008317803767e-10,5.6100346356783352e-09,9.7429346093043939e-17,9.9101284072481877e-17,4.4960980798410142e-11,1.2114366041564334e-17,4.1257943509245671e-18
0.00045566389109440175,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.012959938666672789,0.099997559025751026,0.011294537483043385,0.0,4.0366577138221809e-12,5.0076589554958095e-13,0.0,1.6984129227042205e-13,0.0,6.1183354525189444e-09,0.0,2.4456368202384949e-18,0.0,4.097379581037018e-12,0.0,0.0,4.4323092234447637e-18,0.0,2.4348504009613395e-06,0.17741092449157703,1.0757558080468815e-12,4.4346508302384364e-10,5.6218430781079168e-09,9.828888936964576e-17,9.9767409596394715e-17,4.5367662989880889e-11,1.2193193753197494e-17,4.1354805926748395e-18
0.0004575133348275991,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.012929118231337088,0.099997564801622627,0.011279124375888988,0.0,4.0818140760134044e-12,5.0521061759230891e-13,0.0,1.706434858074483e-13,0.0,6.1326802423811959e-09,0.0,2.4566174965725142e-18,0.0,4.1346233552105532e-12,0.0,0.0,4.4637482240890612e-18,0.0,2.429060145768803e-06,0.17744175070292087,1.0756971324173491e-12,4.4553050528203187e-10,5.6336162113979378e-09,9.9152046749989257e-17,1.0043484483716597e-16,4.5776238939526657e-11,1.2272164310741785e-17,4.1451321127225983e-18
0.0004593627785607965,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.012898485699617853,0.099997570542225328,0.011263805238174537,0.0,4.1272750939175101e-12,5.0967502093817571e-13,0.0,1.7144559049151627e-13,0.0,6.1469928740568546e-09,0.0,2.467599319128661e-18,0.0,4.1720381377132965e-12,0.0,0.0,4.4952767307033757e-18,0.0,2.4233051914970309e-06,0.17747238897538006,1.0756366136006077e-12,4.4759634345173884e-10,5.645354226032148e-09,1.0001881441295363e-16,1.0110358381102279e-16,4.6186708744284491e-11,1.2351276996577268e-17,4.1547491028785684e-18
0.0004612122222939939,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.012868039190657751,0.099997576247912251,0.01124857912929479,0.0,4.1730414032143162e-12,5.1415909618722223e-13,0.0,1.7224760359603014e-13,0.0,6.1612735310976666e-09,0.0,2.4785822600790888e-18,0.0,4.2096238799802657e-12,0.0,0.0,4.5268945948106544e-18,0.0,2.4175851848000091e-06,0.17750284119016524,1.0755742748871923e-12,4.4966259108272497e-10,5.6570573106869409e-09,1.0088918852731573e-16,1.0177362056825381e-16,4.6599072495027446e-11,1.2430531096668019e-17,4.1643317533928505e-18
0.000463694784024121,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.012827459162051491,0.09999758385253911,0.01122828531058493,0.0,4.2349558947666157e-12,5.2020910920975336e-13,0.0,1.7332402026594631e-13,0.0,6.1803929206688464e-09,0.0,2.4933266887520887e-18,0.0,4.2603449847371312e-12,0.0,0.0,4.5694763856750761e-18,0.0,2.4099613857572498e-06,0.17754342882358515,1.0754877749378332e-12,4.5243680745357561e-10,5.6727121132508153e-09,1.0206317976423826e-16,1.0267506012914586e-16,4.7155577862822721e-11,1.2537137235628751e-17,4.1771411672522514e-18
0.00046617734575424817,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.012787206566085924,0.099997591395708629,0.011208155238919134,0.0,4.2974231375998682e-12,5.2629452768173707e-13,0.0,1.7440026066486613e-13,0.0,6.1994554590929105e-09,0.0,2.5080730166598339e-18,0.0,4.3113739234291645e-12,0.0,0.0,4.612218562380526e-18,0.0,2.4023991005893733e-06,0.17758368896290846,1.0753980916789602e-12,4.5521173475083112e-10,5.6883047609370008e-09,1.0324365303315418e-16,1.0357881322695726e-16,4.7715496171719582e-11,1.2643995193178339e-17,4.1898894982750748e-18
0.0004686599074843753,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0127472770711466,0.099997598878234159,0.011188186748083521,0.0,4.3604446456710704e-12,5.3241532812196996e-13,0.0,1.7547631848960673e-13,0.0,6.2184615757457663e-09,0.0,2.5228211782577192e-18,0.0,4.3627105734253123e-12,0.0,0.0,4.6551207704776846e-18,0.0,2.3948975155399972e-06,0.17762362594056308,1.0753052786010846e-12,4.5798735779846435e-10,5.7038356951881472e-09,1.0443059898427057e-16,1.0448486575474863e-16,4.8278827590962815e-11,1.2751103272153281e-17,4.2025771936729789e-18
0.00047114246921450245,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.012707666425237105,0.09999760630091406,0.011168377711680708,0.0,4.4240219240343776e-12,5.3857148676990946e-13,0.0,1.7655218754459648e-13,0.0,6.2374116946103405e-09,0.0,2.53757110865321e-18,0.0,4.4143548101735453e-12,0.0,0.0,4.6981826572918882e-18,0.0,2.3874558318099257e-06,0.17766324400934372,1.075209388153812e-12,4.6076366157439523e-10,5.7193053519363996e-09,1.0562400823704085e-16,1.05393203711542e-16,4.8845572270904191e-11,1.2858459786545293e-17,4.2152046958352503e-18
0.0004736250309446296,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.012668370454107637,0.099997613664532137,0.011148726042193902,0.0,4.4881564688885531e-12,5.4476297958904102e-13,0.0,1.7762786173982755e-13,0.0,6.2563062343711642e-09,0.0,2.5523227435981977e-18,0.0,4.4663065072284193e-12,0.0,0.0,4.7414038718873447e-18,0.0,2.3800732652056069e-06,0.1777025473442839,1.0751104717730954e-12,4.6354063121631108e-10,5.7347141616918923e-09,1.0682387138061271e-16,1.0630381320097519e-16,4.9415730343212855e-11,1.2966063061360749e-17,4.2277724424047209e-18
0.00047610759267475674,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.012629385059447194,0.099997620969857856,0.011129229690082856,0.0,4.552849767629266e-12,5.5098978226961585e-13,0.0,1.7870333508888258e-13,0.0,6.275145608506713e-09,0.0,2.5670760194758623e-18,0.0,4.5185655362808307e-12,0.0,0.0,4.7847840650552937e-18,0.0,2.3727490457995543e-06,0.17774154004446427,1.0750085799059378e-12,4.6631825202025098e-10,5.7500625496361632e-09,1.0803017897504371e-16,1.0721668043062324e-16,4.9989301921111666e-11,1.3073911432566847e-17,4.2402808663545155e-18
0.0004785901544048839,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.012590706217112136,0.099997628217646808,0.01110988664289797,0.0,4.6181032988926723e-12,5.5725187023215846e-13,0.0,1.7977860170696814e-13,0.0,6.2939302253799097e-09,0.0,2.5818308732893899e-18,0.0,4.5711317671831399e-12,0.0,0.0,4.8283228892653548e-18,0.0,2.3654824175975061e-06,0.17778022613478403,1.0749037620265406e-12,4.6909650941650103e-10,5.7653509357364987e-09,1.0924292155181316e-16,1.0813179171072991e-16,5.0566287099563506e-11,1.3182003246992144e-17,4.2527303960322459e-18
0.000481072716135011,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.012552329975419625,0.099997635408641011,0.011090694924426823,0.0,4.6839185326090225e-12,5.6354921862985041e-13,0.0,1.8085365580904228e-13,0.0,6.3126604883265114e-09,0.0,2.5965872426515725e-18,0.0,4.624005067979148e-12,0.0,0.0,4.8720199986532552e-18,0.0,2.3582726382177578e-06,0.1778186095676679,1.0747960666625067e-12,4.7187538897215195e-10,5.7805797348314372e-09,1.1046208961343049e-16,1.0904913345212013e-16,5.1146685955512487e-11,1.3290336862015185e-17,4.2651214552244554e-18
0.00048355527786513817,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.01251425245346531,0.099997642543569132,0.011071652593852918,0.0,4.7502969300423281e-12,5.69881802352286e-13,0.0,1.819284917079119e-13,0.0,6.3313367957417921e-09,0.0,2.611345065778255e-18,0.0,4.6771853049267587e-12,0.0,0.0,4.9158750489961771e-18,0.0,2.3511189785753114e-06,0.17785669422474909,1.0746855414305466e-12,4.7465487644215033e-10,5.7957493566661772e-09,1.1168767363410095e-16,1.0996869216530337e-16,5.1730498548047735e-11,1.3398910645505123e-17,4.277454463267388e-18
0.0004860378395952653,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.012476469839504185,0.099997649623146875,0.011052757744945893,0.0,4.8172399438448018e-12,5.7624959602766248e-13,0.0,1.8300310381244018e-13,0.0,6.3499595411654415e-09,0.0,2.6261042814779746e-18,0.0,4.7306723425279473e-12,0.0,0.0,4.9598876977103529e-18,0.0,2.344020722577756e-06,0.17789448391848814,1.0745722330374729e-12,4.7743495771527208e-10,5.8108602060311368e-09,1.1291966406356302e-16,1.1089045446210521e-16,5.231772491864855e-11,1.3507722976175261e-17,4.2897298350816455e-18
0.0004885204013253924,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.012438978389391351,0.099997656648077221,0.011034008505281811,0.0,4.8847490181033711e-12,5.8265257402558509e-13,0.0,1.8407748662578692e-13,0.0,6.3685291133636672e-09,0.0,2.6408648291403874e-18,0.0,4.7844660435543936e-12,0.0,0.0,5.0040576038203468e-18,0.0,2.3369771668318569e-06,0.17793198239373303,1.0744561872992434e-12,4.8021561875612855e-10,5.8259126829017779e-09,1.141580513226374e-16,1.1181440704998688e-16,5.2908365091383425e-11,1.3616772242695391e-17,4.3019479811710056e-18
0.0004910029630555195,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.012401774425054761,0.099997663619050783,0.011015403035479356,0.0,4.952825588378866e-12,5.8909071046043582e-13,0.0,1.8515163474365773e-13,0.0,6.3870458964096094e-09,0.0,2.6556266487264769e-18,0.0,4.8385662690691513e-12,0.0,0.0,5.0483844279158656e-18,0.0,2.329987620356972e-06,0.17796919332924646,1.0743374491848329e-12,4.8299684569907008e-10,5.8409071824249136e-09,1.1540282580446371e-16,1.1274053673181064e-16,5.3502419073067264e-11,1.3726056843710294e-17,4.3141093077686328e-18
0.0004934855247856466,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.01236485433297716,0.099997670536746047,0.010996939528440662,0.0,5.0214710817588211e-12,5.9556397919369444e-13,0.0,1.8622554285258838e-13,0.0,6.4055102697638717e-09,0.0,2.6703896807603333e-18,0.0,4.8929728784553595e-12,0.0,0.0,5.0928678321777829e-18,0.0,2.3230514043006261e-06,0.17800612033922406,1.0742160628374846e-12,4.857786249515137e-10,5.8558440948955664e-09,1.1665397788282806e-16,1.1366883041177703e-16,5.4099886853497898e-11,1.3835575188887154e-17,4.3262142169898286e-18
0.0004959680865157737,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.012328214562745802,0.099997677401829577,0.010978616208626054,0.0,5.090686916896531e-12,6.0207235383711478e-13,0.0,1.8729920572827013e-13,0.0,6.423922608351899e-09,0.0,2.6851538663247458e-18,0.0,4.9476857294373238e-12,0.0,0.0,5.1375074803302911e-18,0.0,2.3161678516645646e-06,0.17804276697474528,1.0740920715276615e-12,4.8856094283649793e-10,5.8707238061915293e-09,1.179114979036e-16,1.1459927508572582e-16,5.4700768405610605e-11,1.3945325697503498e-17,4.3382631065773268e-18
0.0004984506482459008,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.012291851625664573,0.099997684214956487,0.010960431331359958,0.0,5.1604745040559047e-12,6.0861580775529735e-13,0.0,1.8837261823394987e-13,0.0,6.4422832826388752e-09,0.0,2.6999191470545085e-18,0.0,5.0027046781045215e-12,0.0,0.0,5.1823030376002645e-18,0.0,2.3093363070444982e-06,0.17807913672516118,1.073965517760905e-12,4.9134378583432537e-10,5.8855466976064205e-09,1.1917537618144633e-16,1.1553185783720684e-16,5.5305063685664958e-11,1.4055306797668053e-17,4.3502563701994888e-18
0.0005009332099760278,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.012255762093393716,0.099997690976770456,0.010942383182150663,0.0,5.2308352451612027e-12,6.1519431406789348e-13,0.0,1.8944577531886195e-13,0.0,6.4605926587035877e-09,0.0,2.7146854651152935e-18,0.0,5.0580295789382874e-12,0.0,0.0,5.2272541707441143e-18,0.0,2.3025561263757718e-06,0.17811523301945534,1.0738364432951043e-12,4.9412714080376645e-10,5.9003131457020511e-09,1.2044560301328755e-16,1.1646656584818162e-16,5.591277263346053e-11,1.4165516928174652e-17,4.3621943976528689e-18
0.0005034157717061549,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.012219942596588375,0.099997697687904064,0.010924470076009418,0.0,5.3017705338403731e-12,6.2180784565238941e-13,0.0,1.9051867201663569e-13,0.0,6.4788510983121514e-09,0.0,2.7294527631944917e-18,0.0,5.1136602848340139e-12,0.0,0.0,5.2723605480571858e-18,0.0,2.2958266766768885e-06,0.17815105922760519,1.0737048890205455e-12,4.9691099459530962e-10,5.9150235227684934e-09,1.217221686849553e-16,1.1740338640270321e-16,5.6523895172517346e-11,1.4275954539479427e-17,4.3740775745508822e-18
0.000505898333436282,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.012184389823614585,0.099997704348979116,0.010906690356808368,0.0,5.3732817554591094e-12,6.284563751471024e-13,0.0,1.9159130344380125e-13,0.0,6.4970589589885118e-09,0.0,2.7442209845217796e-18,0.0,5.1695966471191955e-12,0.0,0.0,5.3176218391727018e-18,0.0,2.2891473358059634e-06,0.17818661866186641,1.0735708950542178e-12,4.9969533364927893e-10,5.9296781972963808e-09,1.230050634391803e-16,1.1834230685697112e-16,5.7138431210193555e-11,1.4386618088579451e-17,4.3859062822530715e-18
0.0005083808951664091,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.012149100519260098,0.099997710960606834,0.010889042396635792,0.0,5.4453702871638969e-12,6.3513987495398049e-13,0.0,1.9266366479824581e-13,0.0,6.5152165940844678e-09,0.0,2.7589900728605479e-18,0.0,5.2258385155774607e-12,0.0,0.0,5.3630377151050571e-18,0.0,2.2825174922212358e-06,0.17822191457806255,1.0734345010377601e-12,5.0248014509165733e-10,5.9442775329511145e-09,1.2429427747614575e-16,1.1928331464018374e-16,5.7756380637866229e-11,1.4497506038650886e-17,4.3976808988134998e-18
0.0005108634568965362,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.01211407148352758,0.099997717523387972,0.01087152459519262,0.0,5.518037497947451e-12,6.4185831723955012e-13,0.0,1.9373575135779992e-13,0.0,6.5333243528474515e-09,0.0,2.7737599724124838e-18,0.0,5.2823857384807765e-12,0.0,0.0,5.4086078486572716e-18,0.0,2.275936544759009e-06,0.17825695017679166,1.0732957457056568e-12,5.0526541733858311e-10,5.9588218880352784e-09,1.2558980104816535e-16,1.2022639733619482e-16,5.837774333124244e-11,1.4608616873768145e-17,4.4094017986896654e-18
