Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),H2X(49),CH3OO(77),C2H6X(52),C2H4(47)
3.7896944079878007e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32540436451507038,0.11291710314220316,0.019590635430396013,0.0,1.5931095291882579e-07,2.5311077821042144e-05,0.0,6.8208668174445309e-08,0.0,7.2980426764335902e-05,1.4459715497297604e-17,3.6079479746491174e-08,2.6751811137592294e-14,2.7035303398511218e-10,0.0,0.0,2.5279688450060369e-10,1.2353002016435792e-13,0.005679708944085848,0.0064616655274571085,2.5401063695201945e-08,1.7004047212800606e-08,2.1403704817620061e-05,8.0111976584119647e-12,3.7791944270068289e-07,1.1075849126275641e-08,1.7600452257994615e-10,4.9409021821056004e-17
3.80744072823649e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32537733942672625,0.11291697089264041,0.01957691744105754,0.0,1.6202725507365422e-07,2.5576443004610843e-05,0.0,6.9700847746110398e-08,0.0,7.3590098278036105e-05,1.5091432512086874e-17,3.6208977822744509e-08,2.7554949000842187e-14,2.75237469348845e-10,0.0,0.0,2.554841827387357e-10,1.2784562042651746e-13,0.0056792283072252901,0.0064890984843245011,2.5534252945372698e-08,1.7132306342465336e-08,2.1472252768512129e-05,8.1440627327640359e-12,3.8187440056516933e-07,1.116062095315361e-08,1.7985187286774126e-10,5.1135989284981873e-17
3.82518704848518e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32535033800778024,0.11291683646310795,0.019563211332456094,0.0,1.6477522482765782e-07,2.5842797365340568e-05,0.0,7.1217993700565503e-08,0.0,7.4201595152129378e-05,1.5747487953267569e-17,3.6338019818041134e-08,2.8378090512026028e-14,2.8018448245812245e-10,0.0,0.0,2.5818321069529567e-10,1.3229046027813794e-13,0.0056787479746780766,0.0065165076474025998,2.5667459854553308e-08,1.7260828715406598e-08,2.1540606098989412e-05,8.2784267389369174e-12,3.8584370997734232e-07,1.1245547086689372e-08,1.8376341780327005e-10,5.291470000213219e-17
3.8429333687338693e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32532336023006286,0.11291669986325607,0.019549517090909435,0.0,1.6755506503678801e-07,2.6110135413981829e-05,0.0,7.2760388520111121e-08,0.0,7.4814907164586172e-05,1.6428691454126983e-17,3.6466609690627694e-08,2.9221626935833743e-14,2.8519453922098388e-10,0.0,0.0,2.6089392436411656e-10,1.3686775027442753e-13,0.0056782679464525776,0.0065438930438580989,2.580068281844335e-08,1.7389612747013002e-08,2.1608765891837331e-05,8.4142987191887483e-12,3.8982728517182396e-07,1.1330625555696534e-08,1.8773987825844859e-10,5.4746440042328257e-17
3.860679688982559e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32529640606546817,0.11291656110273676,0.01953583470275649,0.0,1.7036697868997864e-07,2.6378451670930431e-05,0.0,7.4328316118058999e-08,0.0,7.5430024087665457e-05,1.7135875171961064e-17,3.6594751342122869e-08,3.0085954899413359e-14,2.9026810604600649e-10,0.0,0.0,2.6361627969750123e-10,1.4158076358836239e-13,0.005677788222558427,0.0065712547008152473,2.59339202384655e-08,1.7518656852523205e-08,2.167673320714565e-05,8.5516877160406434e-12,3.9382504056517557e-07,1.1415854393217833e-08,1.9178197864268529e-10,5.6632520572931714e-17
3.8784260092312485e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32526947548595303,0.11291642019120328,0.019522164154357282,0.0,1.7321116890324166e-07,2.6647740665971762e-05,0.0,7.5922061830018986e-08,0.0,7.6046935688178763e-05,1.7869894284203202e-17,3.6722448618075501e-08,3.0971476427017746e-14,2.9540564982489975e-10,0.0,0.0,2.6635023260667364e-10,1.4643283686585513e-13,0.0056773088030064927,0.0065985926453559461,2.6067170521783425e-08,1.7647959447236699e-08,2.1744509083085661e-05,8.6906027720179825e-12,3.9783689075168421e-07,1.1501231636557303e-08,1.9589044687919652e-10,5.8574278201846037e-17
3.896172329479938e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32524256846353644,0.11291627713831005,0.019508505432092912,0.0,1.7608783891381033e-07,2.6917996938040604e-05,0.0,7.7541912405084817e-08,0.0,7.6665631727753115e-05,1.8631627492241448e-17,3.6849705308539001e-08,3.1878598974359053e-14,3.0060763791515221e-10,0.0,0.0,2.6909573896229125e-10,1.5142737108640985e-13,0.0056768296878088329,0.0066259069045198436,2.6200432081318874e-08,1.7777518946714975e-08,2.1812094536655106e-05,8.8310529293936745e-12,4.0186275049939395e-07,1.1586755327312177e-08,2.0006601438107073e-10,6.0573075322721497e-17
3.9139186497286276e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32521568497029851,0.11291613195371236,0.019494858522365502,0.0,1.7899719207432934e-07,2.7189215034995625e-05,0.0,7.9188155996920245e-08,0.0,7.728610196309364e-05,1.9421977532977567e-17,3.6976525148660441e-08,3.2807735462664509e-14,3.0587453812273253e-10,0.0,0.0,2.7185275459501699e-10,1.5656783242921447e-13,0.0056763508769786834,0.0066531975053044116,2.63337033357694e-08,1.7907333766973639e-08,2.1879490564392143e-05,8.9730472299336845e-12,4.059025347463728e-07,1.1672423511404539e-08,2.0430941602708462e-10,6.2630300462344587e-17
3.931664969977317e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3251888249783802,0.11291598464706636,0.019481223411598133,0.0,1.8193943184709131e-07,2.7461389513407971e-05,0.0,8.0861082154745897e-08,0.0,7.7908336146245686e-05,2.0241871698180488e-17,3.7102911819282771e-08,3.3759304312427899e-14,3.112068186848458e-10,0.0,0.0,2.7462123529614638e-10,1.6185775314462425e-13,0.005675872370530413,0.0066804644746650587,2.6466982709625184e-08,1.8037402324665793e-08,2.19466981430599e-05,9.116594714644855e-12,4.0995615859720221e-07,1.1758234239112769e-08,2.0862139013727301e-10,6.4747368630193029e-17
3.9494112902260067e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32516198845998184,0.11291583522802852,0.019467600086234826,0.0,1.8491476179831722e-07,2.7734514938363267e-05,0.0,8.2560981814228702e-08,0.0,7.8532324024855937e-05,2.1092262361685973e-17,3.7228868947558585e-08,3.4733729476850234e-14,3.1660494825274246e-10,0.0,0.0,2.7740113681828643e-10,1.6730073243098596e-13,0.005675394168479498,0.0067077078395152076,2.6600268633186559e-08,1.8167723037256941e-08,2.2013718230302795e-05,9.2617044235245632e-12,4.1402353731967983e-07,1.1844185565102717e-08,2.130026784482561e-10,6.6925721670136142e-17
3.9671576104746963e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32513517538736347,0.11291568370625577,0.01945398853274051,0.0,1.8792338559248107e-07,2.8008585883276383e-05,0.0,8.4288147288273936e-08,0.0,7.9158055342433208e-05,2.1974127514493682e-17,3.7354400107573945e-08,3.5731440474963687e-14,3.2206939587458271e-10,0.0,0.0,2.8019241487608415e-10,1.7290043731675473e-13,0.0056749162708425033,0.0067349276267263877,2.6733559542580439e-08,1.8298294323191923e-08,2.2080551765276036e-05,9.4083853953126953e-12,4.1810458634172653e-07,1.1930275548458638e-08,2.1745402608832618e-10,6.9166828614261655e-17
3.984903930723386e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32510838573284301,0.11291553009140495,0.019440388737600945,0.0,1.909655069866775e-07,2.8283596929718434e-05,0.0,8.6042872257722014e-08,0.0,7.9785519838608502e-05,2.2888471307811726e-17,3.7479508820981149e-08,3.6752872424433157e-14,3.276006309783548e-10,0.0,0.0,2.8299502514699974e-10,1.7866060354785092e-13,0.0056744386776370476,0.0067621238631283337,2.6866853879777839e-08,1.8429114602053975e-08,2.2147199669249355e-05,9.5566466672454154e-12,4.2219922124848579e-07,1.2016502252713915e-08,2.2197618155229728e-10,7.147218603880741e-17
4.0026502509720754e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32508161946879666,0.11291537439313287,0.019426800687322703,0.0,1.9404132982503083e-07,2.8559542667255379e-05,0.0,8.7825451761950091e-08,0.0,8.0414707249394432e-05,2.3836324604098256e-17,3.7604198557638887e-08,3.7798466074028972e-14,3.3319912335484812e-10,0.0,0.0,2.8580892327212319e-10,1.8458503648020685e-13,0.0056739613888817713,0.0067892965755090651,2.7000150092609783e-08,1.8560182294716515e-08,2.221366284618627e-05,9.7064972748111035e-12,4.2630735777960902e-07,1.2102863745881486e-08,2.2656989667612057e-10,7.3843318422178265e-17
4.020396571220765e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32505487656765741,0.1129152166210959,0.019413224368433114,0.0,1.9715105803314547e-07,2.8836417693297691e-05,0.0,8.9636182189380216e-08,0.0,8.1045607307443965e-05,2.4818745536148615e-17,3.7728472736258928e-08,3.8868667835765372e-14,3.3886534314068e-10,0.0,0.0,2.8863406485703184e-10,1.9067761197744949e-13,0.0056734844045963203,0.0068164457906149849,2.7133446634784754e-08,1.8691495823487748e-08,2.227994218329993e-05,9.8579462515080463e-12,4.3042891182671669e-07,1.2189358100484067e-08,2.3123592661126738e-10,7.6281778505026399e-17
4.0381428914694545e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32502815700191534,0.11291505678494991,0.019399659767480235,0.0,2.0029489561259614e-07,2.91142166129606e-05,0.0,9.1475361267894594e-08,0.0,8.1678209742308753e-05,2.5836820074275831e-17,3.7852334725058033e-08,3.996392981669857e-14,3.4459976080137841e-10,0.0,0.0,2.9147040547268344e-10,1.9694227731366622e-13,0.0056730077248013195,0.0068435715351509649,2.7266741965904144e-08,1.8823053612248513e-08,2.2346038551586618e-05,1.0011002628604161e-11,4.3456379943102723e-07,1.2275983393584159e-08,2.3597502979888384e-10,7.8789147652373821e-17
4.055889211718144e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32500146074411607,0.11291489489434992,0.019386106871032812,0.0,2.0347304663545742e-07,2.9392934038934378e-05,0.0,9.3343288055159358e-08,0.0,8.2312504280696459e-05,2.6891662601631176e-17,3.7975787842414034e-08,4.1084709850378858e-14,3.5040284711451917e-10,0.0,0.0,2.9431790065634623e-10,2.0338305208119892e-13,0.0056725313495183368,0.0068706738357804395,2.7400034551479579e-08,1.8954854086583635e-08,2.2411952806337873e-05,1.0165675434898495e-11,4.387119367811453e-07,1.2362737706813773e-08,2.4078796794371896e-10,8.1367036217755293e-17
4.0736355319668337e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32497478776686101,0.11291473095895005,0.019372565665680203,0.0,2.0668571523887147e-07,2.967256459136422e-05,0.0,9.5240262928857741e-08,0.0,8.2948480646727638e-05,2.7984416497710922e-17,3.8098835357525413e-08,4.2231471527950778e-14,3.5627507315291791e-10,0.0,0.0,2.9717650591255997e-10,2.1000402910341105e-13,0.0056720552787698731,0.0068977527191254866,2.7533322862947848e-08,1.908689567390702e-08,2.2477685787632328e-05,1.032197369648456e-11,4.4287324021100326e-07,1.2449619126403891e-08,2.4567550598783011e-10,8.4017083909359224e-17
4.091381852215523e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32494813804280642,0.11291456498840308,0.019359036138032387,0.0,2.0993310561965353e-07,2.9953102897739201e-05,0.0,9.7166587576833695e-08,0.0,8.3586128562192124e-05,2.9116254730094176e-17,3.8221480491073131e-08,4.340468422889593e-14,3.6221691026787759e-10,0.0,0.0,3.0004617671412826e-10,2.1680937535237102e-13,0.0056715795125793292,0.006924808211766928,2.7666605377688195e-08,1.9219176803580949e-08,2.2543238320808045e-05,1.0479906436515521e-11,4.4704762619794661e-07,1.2536625743213779e-08,2.5063841208406752e-10,8.6740960158144356e-17
4.109128172464213e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32492151154466309,0.11291439699236049,0.019345518274719892,0.0,2.132154220289344e-07,3.0234543592789978e-05,0.0,9.9122564987147166e-08,0.0,8.4225437746804422e-05,3.0288380454455992e-17,3.8343726415884033e-08,4.4604823151412526e-14,3.6822883007249146e-10,0.0,0.0,3.0292686850313797e-10,2.2380333287139494e-13,0.0056711040509709841,0.0069518403402444064,2.7799880579036539e-08,1.9351695907029504e-08,2.2608611216916304e-05,1.0639482674971054e-11,4.5123501136095829e-07,1.2623755652760002e-08,2.5567745756934202e-10,8.9540364487908557e-17
4.1268744927129024e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32489490824519568,0.11291422698047203,0.019332012062393742,0.0,2.1653286876683817e-07,3.0516881318394759e-05,0.0,1.0110849943804196e-07,0.0,8.4866397918458719e-05,3.1502027622898901e-17,3.8465576257595166e-08,4.5832369342426314e-14,3.7431130442500194e-10,0.0,0.0,3.0581853669200598e-10,2.3099021970239057e-13,0.0056706288939699758,0.0069788491310564813,2.7933146956302943e-08,1.9484451417846808e-08,2.2673805273157734e-05,1.0800711428425958e-11,4.5543531245901451e-07,1.2711006955245172e-08,2.6079341693767736e-10,9.2417026887287321e-17
4.144620812961592e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32486832811722216,0.11291405496238566,0.019318517487725447,0.0,2.1988565017719677e-07,3.0800110723493081e-05,0.0,1.0312469648782709e-07,0.0,8.5508998793483055e-05,3.2758461600644994e-17,3.8587033095317981e-08,4.7087809727227248e-14,3.8046480541221439e-10,0.0,0.0,3.087211366645483e-10,2.3837443081794319e-13,0.0056701540416022704,0.0070058346106607111,2.8066403004784728e-08,1.9617441771899978e-08,2.2738821273301449e-05,1.0963601709820592e-11,4.5964844638956468e-07,1.2798377755586518e-08,2.6598706781305156e-10,9.537270818365769e-17
4.1623671332102815e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32484177113361362,0.11291388094774729,0.019305034537406941,0.0,2.2327397064229771e-07,3.108422646400719e-05,0.0,1.0517146296467336e-07,0.0,8.6153230086892925e-05,3.4058979791129931e-17,3.8708099962302127e-08,4.8371637138726417e-14,3.8668980533296826e-10,0.0,0.0,3.1163462377707293e-10,2.4596043905808364e-13,0.0056696794938946487,0.0070327968054737511,2.8199647225784534e-08,1.9750665407427141e-08,2.2803659988088125e-05,1.1128162528232718e-11,4.6387433018713183e-07,1.2885866163444195e-08,2.7125919092202805e-10,9.8409200418923747e-17
4.180113453458971e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32481523726729367,0.11291370494620055,0.01929156319815056,0.0,2.2669803457766681e-07,3.1369223202770466e-05,0.0,1.0724910695632526e-07,0.0,8.6799081512644162e-05,3.5404912269538887e-17,3.8828779846597833e-08,4.9684350346327812e-14,3.929867766816644e-10,0.0,0.0,3.1455895335949182e-10,2.5375279607167813e-13,0.0056692052508746796,0.0070597357418714247,2.8332878126621996e-08,1.9884120765130959e-08,2.2868322175617627e-05,1.1294402888651317e-11,4.6811288102202561e-07,1.2973470293249352e-08,2.7661057006618292e-10,1.015283272271595e-16
4.1978597737076606e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32478872649123797,0.11291352696738657,0.019278103456688969,0.0,2.3015804642688438e-07,3.1655095609462704e-05,0.0,1.0935793779973026e-07,0.0,8.7446542783885101e-05,3.6797622424823865e-17,3.8949075691716613e-08,5.1026454084409605e-14,3.9935619213184709e-10,0.0,0.0,3.1749408071645249e-10,2.6175613326237713e-13,0.0056687313125707035,0.0070866514461888248,2.8466094220652561e-08,2.0017806288267337e-08,2.29328085817219e-05,1.1462331791751833e-11,4.7236401619916358e-07,1.3061188264231937e-08,2.8204199209432749e-10,1.0473194421408412e-16
4.21560609395635e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32476223877847382,0.11291334702094383,0.019264655299775141,0.0,2.3365421065643349e-07,3.1941838360551843e-05,0.0,1.1149826607058575e-07,0.0,8.8095603613208247e-05,3.8238507610240345e-17,3.9068990397289542e-08,5.239845908040968e-14,4.0579852451984712e-10,0.0,0.0,3.2043996112848587e-10,2.6997516273906233e-13,0.0056682576790118054,0.0071135439447203947,2.8599294027277387e-08,2.0151720422730345e-08,2.2997119940323861e-05,1.16319582336729e-11,4.7662765315699524e-07,1.3149018200448314e-08,2.8755424687453111e-10,1.0802193933834494e-16
4.23335241420504e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3247357741020801,0.11291316511650787,0.019251218714182335,0.0,2.3718673175058151e-07,3.2229446139241821e-05,0.0,1.1367040357280536e-07,0.0,8.8746253712900956e-05,3.9728999802440542e-17,3.9188526819722642e-08,5.3800882082509973e-14,4.1231424682847652e-10,0.0,0.0,3.2339654985317056e-10,2.7841467827072661e-13,0.0056677843502277968,0.0071404132637200137,2.8732476071963491e-08,2.0285861617132548e-08,2.3061256973782824e-05,1.1803291205795213e-11,4.8090370946652333e-07,1.3236958230808628e-08,2.9314812726594671e-10,1.1140023329458212e-16
4.2510987344537293e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3247093324351859,0.11291298126371119,0.01923779368670402,0.0,2.4075581420629265e-07,3.2517913635426388e-05,0.0,1.1587466332790532e-07,0.0,8.9398482795195682e-05,4.1270566269159243e-17,3.9307687772849133e-08,5.5234245886914695e-14,4.1890383217078716e-10,0.0,0.0,3.263638021263109e-10,2.8707955624572508e-13,0.0056673113262491947,0.0071672594294010846,2.8865638886251055e-08,2.0420228322882097e-08,2.3125220393227126e-05,1.1976339694520932e-11,4.8519210283041868e-07,1.3325006489103903e-08,2.9882442909044217e-10,1.1486877989825043e-16
4.268845054702419e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32468291375097141,0.11291279547218294,0.019224380204153853,0.0,2.4436166252817263e-07,3.2807235545648368e-05,0.0,1.1811135956431201e-07,0.0,9.005228057251929e-05,4.2864710245527334e-17,3.9426476028577732e-08,5.6699079364717075e-14,4.255677537738805e-10,0.0,0.0,3.293416731631271e-10,2.9597475663532962e-13,0.0056668386071072113,0.0071940824679366184,2.8998781007775759e-08,2.0554818994255459e-08,2.318901089887451e-05,1.2151112681056098e-11,4.8949275108222403e-07,1.341316111403291e-08,3.0458395110404031e-10,1.1842956647217061e-16
4.2865913749511084e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32465651802266648,0.11291260775154872,0.019210978253365627,0.0,2.4800448122344263e-07,3.3097406573064263e-05,0.0,1.2038080770659233e-07,0.0,9.0707636757741841e-05,4.4512971619046797e-17,3.9544894317536982e-08,5.8195917488349648e-14,4.3230648496278192e-10,0.0,0.0,3.3233011815945861e-10,3.0510532396152369e-13,0.0056663661928337177,0.0072208824054593229,2.9131900980272398e-08,2.0689632088467414e-08,2.3252629180340779e-05,1.2327619141192704e-11,4.9380557218564011e-07,1.3501420249228815e-08,3.1042749496816967e-10,1.2208461423478533e-16
4.304337695199798e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32463014522355099,0.11291241811143049,0.019197587821193261,0.0,2.5168447479694574e-07,3.3388421427414043e-05,0.0,1.2268332436460687e-07,0.0,9.1364541064424684e-05,4.6216927623259936e-17,3.9662945329715061e-08,5.9725301357613237e-14,4.3912049914436736e-10,0.0,0.0,3.3532909229297557e-10,3.1447638826896851e-13,0.0056658940834612356,0.0072476592680616849,2.9264997353600912e-08,2.0824666065736906e-08,2.3316075916937326e-05,1.2505868045094515e-11,4.9813048423389437e-07,1.3589782043285618e-08,3.1635586522073115e-10,1.2583597869009213e-16
4.3220840154484876e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32460379532695405,0.11291222656144616,0.019184208894510717,0.0,2.5540184774618102e-07,3.3680274824995446e-05,0.0,1.2501922732258828e-07,0.0,9.2022983207067487e-05,4.7978193540144742e-17,3.978063171509469e-08,6.128777822527928e-14,4.4601026979135621e-10,0.0,0.0,3.383385507244015e-10,3.2409316610107525e-13,0.0056654222790229218,0.0072744130817960556,2.939806868374421e-08,2.095991938935066e-08,2.3379351777957882e-05,1.2685868357081819e-11,5.0246740544918473e-07,1.3678244649784263e-08,3.2236986924698035e-10,1.296857500192268e-16
4.339830335697177e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32457746830625395,0.11291203311120956,0.019170841460211991,0.0,2.5915680455636883e-07,3.3972961488643212e-05,0.0,1.2738883552814491e-07,0.0,9.268295290135509e-05,4.9798423411266576e-17,3.9897956084283157e-08,6.2883901522261151e-14,4.529762704263535e-10,0.0,0.0,3.41358448598742e-10,3.3396096148011369e-13,0.0056649507795525382,0.007301143872674741,2.9531113532840523e-08,2.1095390525722731e-08,2.3442457422955145e-05,1.286762903542045e-11,5.0681625418219514e-07,1.3766806227318589e-08,3.2847031725023139e-10,1.336360534736696e-16
4.3575766559458667e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32455116413487728,0.11291183777033023,0.019157485505211073,0.0,2.629495496955444e-07,3.4266476147712364e-05,0.0,1.2979246908119158e-07,0.0,9.3344439864403018e-05,5.1679310757715799e-17,4.0014921009136596e-08,6.451423088234913e-14,4.6001897460596472e-10,0.0,0.0,3.4438874104652255e-10,3.440851668912891e-13,0.0056644795850844479,0.0073278516666700757,2.9664130469171991e-08,2.1231077944452527e-08,2.3505393502007535e-05,1.305115903210928e-11,5.1117694891168083e-07,1.3855464939521029e-08,3.3465802222238324e-10,1.3768904977004707e-16
4.375322976194556e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32452488278629948,0.11291164054841304,0.019144141016441879,0.0,2.6678028760968028e-07,3.4560813538065765e-05,0.0,1.3223044922280778e-07,0.0,9.4007433815002702e-05,5.3622589308859472e-17,4.0131529023379059e-08,6.6179332166504678e-14,4.6713885590495376e-10,0.0,0.0,3.4742938318503066e-10,3.544712642707175e-13,0.0056640086956535798,0.0073545364897145138,2.9797118067207872e-08,2.1366980118378346e-08,2.3568160655976754e-05,1.323646729267245e-11,5.1554940824411898e-07,1.3944218955088043e-08,3.4093379991427271e-10,1.4184693548650094e-16
4.393069296443246e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32449862423404402,0.11291144145505819,0.019130807980858245,0.0,2.7064922271783712e-07,3.4855968402065641e-05,0.0,1.3470309832402552e-07,0.0,9.4671924473865748e-05,5.5630033739934058e-17,4.0247782623215371e-08,6.7879777486709097e-14,4.7433638790048272e-10,0.0,0.0,3.5048033011956357e-10,3.6512482599722855e-13,0.0056635381112954295,0.0073811983677007165,2.9930074907577957e-08,2.1503095523630651e-08,2.3630759516756131e-05,1.3423562755949201e-11,5.1993355091342385e-07,1.4033066447805321e-08,3.4729846880585688e-10,1.4611194346059646e-16
4.4108156166919354e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3244723884516818,0.11291124049986091,0.019117486385433858,0.0,2.7455655940734286e-07,3.5151935488568753e-05,0.0,1.3721073987454641e-07,0.0,9.5337901563867451e-05,5.7703460418505254e-17,4.0363684267938169e-08,6.9616145229362107e-14,4.8161204415638565e-10,0.0,0.0,3.535415369446809e-10,3.7605151588792526e-13,0.0056630678320460284,0.007407837326481626,3.0062999577134222e-08,2.1639422639679991e-08,2.369319070751081e-05,1.3612454353889914e-11,5.2432929578071638e-07,1.4122005596572776e-08,3.5375285007622663e-10,1.5048634318874107e-16
4.428561936940625e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32444617541283138,0.11291103769241126,0.019104176217162254,0.0,2.7850250202899937e-07,3.5448709552925161e-05,0.0,1.3975369847139079e-07,0.0,9.6005354810289574e-05,5.9844728159819027e-17,4.0479236380528463e-08,7.1389020078225567e-14,4.8896629820753723e-10,0.0,0.0,3.5661295874545975e-10,3.872570901974288e-13,0.005662597857941932,0.0074344533918705609,3.0195890668899092e-08,2.1775959949386284e-08,2.3755454842909236e-05,1.3803151011347309e-11,5.2873656183415506e-07,1.421103458542925e-08,3.6029776757345516e-10,1.5497244122708523e-16
4.4463082571893145e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32441998509115882,0.11291083304229389,0.019090877463056731,0.0,2.8248725489231689e-07,3.5746285356980436e-05,0.0,1.423322998074789e-07,0.0,9.6674273941062383e-05,6.2055738991067925e-17,4.0594441348250024e-08,7.319899303690813e-14,4.9639962354423889e-10,0.0,0.0,3.5969455059875327e-10,3.9874739862073561e-13,0.0056621281890202073,0.0074610465896412861,3.0328746782158858e-08,2.1912705939040979e-08,2.3817552529347449e-05,1.3995661645877337e-11,5.3315526818881845e-07,1.4300151603577056e-08,3.669340477842864e-10,1.5957258159387571e-16
4.464054577438004e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32439381746037643,0.11291062655908798,0.019077590110150346,0.0,2.8651102226077497e-07,3.6044657669081049e-05,0.0,1.4494687066014525e-07,0.0,9.7344648687005704e-05,6.4338438924594207e-17,4.0709301523237084e-08,7.5046661450886218e-14,5.0391249359672544e-10,0.0,0.0,3.627862675744502e-10,4.1052838529961248e-13,0.0056616588253184082,0.0074876169455281097,3.0461566522368897e-08,2.2049659098413707e-08,2.387948436516497e-05,1.4189995167530521e-11,5.375853340866376e-07,1.4389354845406145e-08,3.7366251980366169e-10,1.6428914617323211e-16
4.4818008976866936e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32436767249424342,0.11291041825236686,0.019064314145495882,0.0,2.9057400834711158e-07,3.6343821264082769e-05,0.0,1.4759773887958776e-07,0.0,9.8016468782069632e-05,6.6694818740051244e-17,4.0823819223075385e-08,7.6932629029057023e-14,5.1150538171965713e-10,0.0,0.0,3.6588806473673687e-10,4.2260608983245754e-13,0.0056611897668745591,0.007514164485225956,3.0594348501302614e-08,2.2186817920788282e-08,2.3941250940854718e-05,1.4386160478659076e-11,5.4202667889637924e-07,1.4478642510518232e-08,3.8048401530409254e-10,1.6912455512031713e-16
4.499547217935383e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32434155016656552,0.11291020813169791,0.019051049556165763,0.0,2.9467641730863759e-07,3.6643770923362109e-05,0.0,1.502852333772528e-07,0.0,9.8689723963573596e-05,6.9126914775542204e-17,4.093799673137636e-08,7.8857505864819393e-14,5.191787611767759e-10,0.0,0.0,3.6899989714535849e-10,4.3498664828755067e-13,0.0056607210137271475,0.0075406892343904486,3.0727091336881957e-08,2.2324180903007941e-08,2.4002852839264424e-05,1.4584166473706469e-11,5.4647922211367414e-07,1.4568012803750426e-08,3.8739936850487834e-10,1.7408126726787014e-16
4.517293538184073e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32431545045119431,0.11290999620664241,0.019037796329252052,0.0,2.9881845324257957e-07,3.6944501434830402e-05,0.0,1.5300968411415652e-07,0.0,9.9364403972446104e-05,7.1636809727755053e-17,4.1051836298344575e-08,8.0821908456677889e-14,5.2693310512549016e-10,0.0,0.0,3.7212171985688153e-10,4.4767629421961917e-13,0.0056602525659151083,0.0075671912186379975,3.0859793653424558e-08,2.2461746545504327e-08,2.4064290635793527e-05,1.4784022039023239e-11,5.5094288336108899e-07,1.4657463935198956e-08,3.9440941614117591e-10,1.7916178053407489e-16
4.5350398584327623e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32428937332202745,0.11290978248675518,0.019024554451866425,0.0,3.0300032018144584e-07,3.724600759295063e-05,0.0,1.5577142208914455e-07,0.0,0.00010004049855346128,7.4226633461110634e-17,4.1165340141338023e-08,8.282645972836686e-14,5.3476888660170281e-10,0.0,0.0,3.7525348792595464e-10,4.6068135968964164e-13,0.0056597844234777877,0.0075936704635458808,3.099245408134151e-08,2.2599513352343833e-08,2.4125564898580909e-05,1.4985736052651515e-11,5.5541758238823972e-07,1.4746994120242207e-08,4.0151499743292048e-10,1.8436863233172914e-16
