Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),HX(19),CH3X(22),CH2X(58),CHX(26),H2X(31),C2H6X(34),CX(24),C2H5X(33),C3H8X(38),CH2(48),HOCXO(25),OCX(21),COX(32),HOX(23),OX(20),H2OX(30),CH4OX(41),CH3OX(39),CH3O(51),CH3OX(40)
0.0026167793005532035,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104587601729591,0.099961681083768961,6.3976903473907441e-37,0.099964927625988631,7.4902439964370224e-18,1.3264602078880513e-08,5.2758141651754468e-11,9.0613169270198967e-08,0.0,2.8645108703271742e-06,3.7664159199859568e-15,2.5837088435621031e-13,1.08397162725878e-10,4.1441974632970203e-18,0.0,0.0,4.3367450081631306e-25,0.0,3.5124194897643771e-05,3.5072347621833248e-05,3.4667277923551319e-06,5.7735471677768898e-10,3.42773858176988e-10,1.4525349930858193e-07,4.6578037767252851e-12,3.1890289793581064e-11,2.5021894812398769e-09,9.5606446755675902e-17,1.3318340795877968e-18,1.3335730482193274e-12,1.1085748757147511e-20,8.9939000041657241e-21,1.849071122740712e-14,2.3157108332387414e-19,2.2310114293344322e-15,2.6299294550441827e-21,1.4567852660771483e-21,1.371499356762048e-24,6.534903060993238e-20,8.9983135542494214e-19
0.0026332523549800427,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104585919373245,0.099961661971524687,6.9143487257955182e-37,0.099964927628153066,7.5777276735006136e-18,1.3398901171437642e-08,5.3323219017773669e-11,9.2340389740092761e-08,0.0,2.8808394127423234e-06,3.9085715145320004e-15,2.596786230871542e-13,1.1104785126644413e-10,4.1990755823217484e-18,0.0,0.0,4.3597772300197385e-25,0.0,3.512418573058978e-05,3.5072345174752088e-05,3.484230702443649e-06,5.8064513559359111e-10,3.4293435470131851e-10,1.4459146541266026e-07,4.7049619549849083e-12,3.2498163425768347e-11,2.4923846920950041e-09,9.7943839992624946e-17,1.3821013118448701e-18,1.3491103210768012e-12,1.1141718788904561e-20,9.0902271899441648e-21,1.8688758648411542e-14,2.327446127705294e-19,2.250187537645763e-15,2.660646012766084e-21,1.4760761445115483e-21,1.3827053665492244e-24,6.5883143027080524e-20,9.0780514774837374e-19
0.002649725409406882,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104584237701648,0.099961642875766296,1.940771738161326e-37,0.099964927630315212,7.6656733834389532e-18,1.3533795411658475e-08,5.3890901521989615e-11,9.4087247323940945e-08,0.0,2.8971084277318157e-06,4.0550151936152535e-15,2.6098562027270716e-13,1.1374262709887229e-10,4.2542115200684217e-18,0.0,0.0,4.3828136741343379e-25,0.0,3.5124176570327293e-05,3.507234272866645e-05,3.5017230929191965e-06,5.8392355685136587e-10,3.4308735767990368e-10,1.4393333844284061e-07,4.7523291101254162e-12,3.3112948035492082e-11,2.4823496839657297e-09,1.0032009902987436e-16,1.4338848371192976e-18,1.3646811457505253e-12,1.1197655181510837e-20,9.186998443083305e-21,1.8887719092929341e-14,2.3391756458114041e-19,2.2697193066962606e-15,2.6915247924655864e-21,1.4954576497798715e-21,1.3938874190153765e-24,6.6416122360748482e-20,9.1576139166623291e-19
0.0026661984638337213,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104582556721027,0.099961623796544524,2.2034185121444769e-37,0.099964927632475026,7.7540806722209009e-18,1.3669283157567821e-08,5.4461187462849098e-11,9.5853780460018699e-08,0.0,2.9133177946902032e-06,4.2058410865472185e-15,2.6229187184265954e-13,1.1648180337492603e-10,4.30960261739201e-18,0.0,0.0,4.4058543219289753e-25,0.0,3.512416741688317e-05,3.5072340283585366e-05,3.5192049092631571e-06,5.8718995626464906e-10,3.4323297694345928e-10,1.4327910230864557e-07,4.7999046655364565e-12,3.3734657149285353e-11,2.4720927168372522e-09,1.0273549977578255e-16,1.4872179399521409e-18,1.3802844295104175e-12,1.125355776062911e-20,9.2842134734440012e-21,1.9087591964429803e-14,2.3508993675273635e-19,2.289608857532202e-15,2.7225656346954561e-21,1.5149288471115836e-21,1.4050471262942195e-24,6.6948025579099309e-20,9.2369981311115279e-19
0.0026826715182605605,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104580876437715,0.099961604733909526,4.0079010838003232e-38,0.09996492763463255,7.8429490622797897e-18,1.3805362754724742e-08,5.5034075135125727e-11,9.7640026228434762e-08,0.0,2.9294673969676898e-06,4.3611444785096663e-15,2.6359737367837572e-13,1.1926568949109576e-10,4.3652464087578757e-18,0.0,0.0,4.4288991530605061e-25,0.0,3.5124158270284273e-05,3.5072337839518065e-05,3.5366760963451482e-06,5.9044431034409705e-10,3.4337132031523627e-10,1.4262874045785311e-07,4.8476880402306597e-12,3.4363303815688093e-11,2.4616219318537169e-09,1.0519031482740459e-16,1.5421343136001622e-18,1.3959190842387361e-12,1.1309426349965878e-20,9.3818719902610566e-21,1.9288376665095471e-14,2.3626172724392484e-19,2.309858347544595e-15,2.7537683717449101e-21,1.5344888697957934e-21,1.4161810071831823e-24,6.7478717000365726e-20,9.3162014768358894e-19
0.0026991445726873998,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104579196858167,0.099961585687910831,1.0948536719835622e-36,0.099964927636787729,7.9322780502565816e-18,1.3942032536551451e-08,5.5609562829709538e-11,9.9446020357291688e-08,0.0,2.9455571218283101e-06,4.5210218070695631e-15,2.6490212161693033e-13,1.2209459103473022e-10,4.4211401236251966e-18,0.0,0.0,4.45194814607948e-25,0.0,3.5124149130557408e-05,3.5072335396473919e-05,3.5541365984783191e-06,5.9368659638896506e-10,3.4350249366298073e-10,1.4198223590667536e-07,4.8956786489591277e-12,3.4998900607415371e-11,2.4509453500672302e-09,1.0768481342304206e-16,1.598668058803349e-18,1.4115840265216759e-12,1.1365260771448178e-20,9.4799737021072643e-21,1.9490072595748397e-14,2.3743293401369123e-19,2.3304700275342647e-15,2.7851328268472122e-21,1.554136743903804e-21,1.4272937029099232e-24,6.8008370475244971e-20,9.3952213755423893e-19
0.002715617627114239,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104577517988932,0.09996156665859729,6.7729634253838252e-37,0.099964927638940604,8.0220671106277385e-18,1.4079290824654654e-08,5.6187648833453137e-11,1.0127179722895621e-07,0.0,2.9615868604091677e-06,4.6855706584014846e-15,2.6620611145504987e-13,1.249688097312831e-10,4.4772814976288596e-18,0.0,0.0,4.4750012786297816e-25,0.0,3.5124139997729275e-05,3.5072332954462482e-05,3.5715863594720256e-06,5.9691679247889456e-10,3.4362660094908365e-10,1.4133957126845161e-07,4.9438759023242719e-12,3.5641459623564309e-11,2.44007087131497e-09,1.1021926139577588e-16,1.6568536824490007e-18,1.4272781777395912e-12,1.1421060845392061e-20,9.5785183168675656e-21,1.969267915579622e-14,2.3860355502873421e-19,2.3514462496413876e-15,2.8166588154534849e-21,1.5738716734419656e-21,1.4383766277721899e-24,6.8536652838691028e-20,9.4740553487134698e-19
0.0027320906815410783,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104575839836667,0.099961547646017043,-4.3742210175448075e-37,0.09996492764109112,8.1123156989247962e-18,1.4217135929139452e-08,5.6768331429123079e-11,1.0311738988643735e-07,0.0,2.9775565076807066e-06,4.8548897632187855e-15,2.6750933895286672e-13,1.2788864339267883e-10,4.5336674308443181e-18,0.0,0.0,4.4980585265856153e-25,0.0,3.512413087182651e-05,3.5072330513493418e-05,3.5890253226820068e-06,6.001348774659111e-10,3.4374374427898236e-10,1.4070072878092849e-07,4.9922792068900511e-12,3.6290992491859023e-11,2.4290062732206391e-09,1.1279392112798584e-16,1.7167260961328374e-18,1.4430004641558242e-12,1.1476826390662994e-20,9.677505541730594e-21,1.9896195743215116e-14,2.3977358821731345e-19,2.3727893770901877e-15,2.8483461463631628e-21,1.5936925686945881e-21,1.4494433138706368e-24,6.9064083784850896e-20,9.5527009373385141e-19
0.0027485637359679176,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104574162408107,0.099961528650217693,-1.6826511849565483e-36,0.099964927643239276,8.2030232518006675e-18,1.4355566148916461e-08,5.7351608895205289e-11,1.0498283003987119e-07,0.0,2.9934659624079253e-06,5.0290789924149883e-15,2.6881179983750119e-13,1.3085438586680304e-10,4.5902962771290914e-18,0.0,0.0,4.5211198647622782e-25,0.0,3.5124121752875629e-05,3.5072328073576517e-05,3.6064534310582075e-06,6.0334083096661047e-10,3.43854023947905e-10,1.4006569033220083e-07,5.0408879652897995e-12,3.6947510370933018e-11,2.4177592103167632e-09,1.1540905150686123e-16,1.7783206146176304e-18,1.4587498170041353e-12,1.1532557224828832e-20,9.7769350831551561e-21,2.0100621754481643e-14,2.409430315106151e-19,2.3945018467606167e-15,2.8801946217472632e-21,1.6135988509910743e-21,1.4604695102388485e-24,6.9589718720800542e-20,9.6311558366424476e-19
0.002765036790394757,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410457248571008,0.099961509671246174,-1.0032175281432746e-36,0.099964927645385102,8.2941891860515496e-18,1.4494579772002226e-08,5.7937479505713981e-11,1.0686814807310978e-07,0.0,3.0093151271124877e-06,5.2082393524169559e-15,2.7011348980647484e-13,1.338663269881211e-10,4.6471638534939368e-18,0.0,0.0,4.544185267713846e-25,0.0,3.5124112640903079e-05,3.5072325634721728e-05,3.6238706271903707e-06,6.0653463335452718e-10,3.4395753848602531e-10,1.3943443748538132e-07,5.0897015763317351e-12,3.7611023952648307e-11,2.4063372132839322e-09,1.1806490788090619e-16,1.8416729541899321e-18,1.4745251725747162e-12,1.1588253164305594e-20,9.876806646838203e-21,2.0305956584505692e-14,2.4211188288072904e-19,2.4165862346832719e-15,2.9122040368049639e-21,1.6335890498887702e-21,1.471497038211202e-24,7.0115186310750915e-20,9.709417659835921e-19
0.002781509844821596,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104570809749459,0.09996149070914874,-9.7412969705351403e-37,0.09996492764752854,8.3858128987027027e-18,1.4634175075813431e-08,5.8525941530227587e-11,1.0877337305041293e-07,0.0,3.0251039080356675e-06,5.3924729802515268e-15,2.7141440453096841e-13,1.3692475252942874e-10,4.704270540626333e-18,0.0,0.0,4.5672547082390056e-25,0.0,3.5124103535935133e-05,3.5072323196939025e-05,3.6412768533515131e-06,6.0971626575266792e-10,3.4405438470209898e-10,1.3880695150206386e-07,5.1387194351022488e-12,3.8281543464450593e-11,2.3947476883031309e-09,1.2076174201744279e-16,1.9068192309154683e-18,1.4903254722987694e-12,1.164391402449647e-20,9.9771199377209959e-21,2.0512199626643144e-14,2.4328014025862816e-19,2.4390451008264499e-15,2.9443741797937196e-21,1.6536632992050656e-21,1.4824497334413898e-24,7.0637499746956059e-20,9.7874843682392693e-19
0.0027979828992484353,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410456913453323,0.099961471763970994,-2.6480871735480978e-37,0.099964927649669591,8.47789376802037e-18,1.4774350327455031e-08,5.9116993233747361e-11,1.1069853272324051e-07,0.0,3.0408322151020698e-06,5.5818831383273507e-15,2.7271453965893004e-13,1.4002994415473861e-10,4.7616083791678947e-18,0.0,0.0,4.5903281576513942e-25,0.0,3.5124094437997981e-05,3.5072320760238593e-05,3.658672051539403e-06,6.1288571002620473e-10,3.4414465772565469e-10,1.3818321336464087e-07,5.1879409330671104e-12,3.8959078671760094e-11,2.3829979165179588e-09,1.234998020611158e-16,1.9737959587938432e-18,1.5061496628316437e-12,1.1699539619924485e-20,1.0077874659964257e-20,2.0719350272646336e-14,2.4444780155649333e-19,2.4618810172448239e-15,2.9767048323845734e-21,1.673818800998272e-21,1.4934666065443413e-24,7.1162124856965197e-20,9.8653534637490206e-19
0.0028144559536752746,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104567460068396,0.099961452835757941,2.0858835322915983e-36,0.099964927651808283,8.5704311545272731e-18,1.4915103784002835e-08,5.9710632876380252e-11,1.1264365353714404e-07,0.0,3.0564999618840898e-06,5.7765742089337811e-15,2.7401389081804235e-13,1.4318217937330624e-10,4.8191850002928863e-18,0.0,0.0,4.6134055880019053e-25,0.0,3.5124085347117649e-05,3.5072318324630604e-05,3.6760561635161249e-06,6.160429487753137e-10,3.4422845104779127e-10,1.3756320379752956e-07,5.2373654581706636e-12,3.9643638880396985e-11,2.3710950536032226e-09,1.2627933249340088e-16,2.0426400478131749e-18,1.5219966961345055e-12,1.1755129764359005e-20,1.0179070516894602e-20,2.0927407912552827e-14,2.4561486478357824e-19,2.4850967776744596e-15,3.0091957700187073e-21,1.6940582378358583e-21,1.5042863333654676e-24,7.1678740444586832e-20,9.9430235095098845e-19
0.002830929008102114,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410456578636205,0.09996143392455388,1.3503785421868455e-36,0.09996492765394456,8.6634244014603206e-18,1.5056433692780444e-08,6.0306858713462257e-11,1.1460876063875491e-07,0.0,3.0721070655670635e-06,5.9766516884587814e-15,2.7531245361855512e-13,1.4638173149479841e-10,4.8769783743719719e-18,0.0,0.0,4.6364869699676889e-25,0.0,3.5124076263320018e-05,3.5072315890125383e-05,3.6934291308458455e-06,6.1918796532815448e-10,3.4430585656064504e-10,1.3694690328736197e-07,5.2869923949331052e-12,4.0335232939041107e-11,2.3590461294357619e-09,1.2910057409312108e-16,2.1133888019053951e-18,1.5378655295545435e-12,1.1810684270936498e-20,1.028070721102639e-20,2.1136371934728701e-14,2.4678132792296542e-19,2.5086951722292487e-15,3.041846762068161e-21,1.7143738656811687e-21,1.5154071465105354e-24,7.2207086898284443e-20,1.0020491190489609e-18
0.002847402062528953,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410456411342132,0.099961415030402553,-1.398724130736357e-36,0.099964927656078423,8.7568728347776248e-18,1.51983382916312e-08,6.0905668995625843e-11,1.1659387788286803e-07,0.0,3.0876534469150501e-06,6.1822221813278731e-15,2.7661022365599079e-13,1.4962886958560615e-10,4.935024018567182e-18,0.0,0.0,4.65957227123828e-25,0.0,3.512406718663087e-05,3.5072313456733293e-05,3.7107908949308692e-06,6.223207437339769e-10,3.4437696459558522e-10,1.3633429210218961e-07,5.3368211245459575e-12,4.1033869241725074e-11,2.3468580478645688e-09,1.3196376389797114e-16,2.1860799168028836e-18,1.5537551259036959e-12,1.1866202952275835e-20,1.0382784444071803e-20,2.1346241725892185e-14,2.4794718885675705e-19,2.5326788235361114e-15,3.0746575718382868e-21,1.7347781698111343e-21,1.5258587256376018e-24,7.2708585304390088e-20,1.0097757086810066e-18
0.0028638751169557924,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104562441253374,0.09996139615334701,6.7741408522480971e-36,0.099964927658209898,8.8507757635462977e-18,1.5340815809185052e-08,6.150706196820602e-11,1.1859902783961856e-07,0.0,3.1031390302372339e-06,6.3933933936663176e-15,2.7790719651372929e-13,1.529238584263053e-10,4.9932438063530487e-18,0.0,0.0,4.6826614613318225e-25,0.0,3.5124058117075759e-05,3.5072311024464768e-05,3.7281413970460596e-06,6.2544126875635125e-10,3.4444186396018128e-10,1.3572535030975053e-07,5.3868510249657811e-12,4.1739555730360315e-11,2.3345375865773858e-09,1.3486913516705386e-16,2.26075147779726e-18,1.5696644535358887e-12,1.192168562058838e-20,1.0485301916839379e-20,2.1557016670905465e-14,2.4911244562966815e-19,2.5570506885028748e-15,3.1076279567039174e-21,1.7552436865514109e-21,1.5375628006495684e-24,7.3259872495783452e-20,1.0174814124884411e-18
0.0028803481713826316,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104560769865438,0.099961377293429673,1.3324575022593948e-35,0.099964927660338904,8.9451324808201465e-18,1.5483864465120629e-08,6.2111035871275442e-11,1.2062423180175009e-07,0.0,3.1185637433548767e-06,6.610274126686744e-15,2.792033677654776e-13,1.5626695847026581e-10,5.0517880911956857e-18,0.0,0.0,4.7057545109338475e-25,0.0,3.5124049054680116e-05,3.5072308593330291e-05,3.7454805783717171e-06,6.2854952586650997e-10,3.445006419740029e-10,1.3512005779484513e-07,5.437081471006215e-12,4.2452299897295112e-11,2.3220913970591366e-09,1.3781691734442916e-16,2.3374419574010808e-18,1.5855924864227757e-12,1.1977132087783071e-20,1.0588259329242512e-20,2.1768696152787034e-14,2.502770963913676e-19,2.5818139389342873e-15,3.1407576684175369e-21,1.7758232693762688e-21,1.5466431891967952e-24,7.3705910735234652e-20,1.0251671066082388e-18
0.002896821225809471,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104559099264766,0.099961358450692331,2.5854328939708221e-36,0.099964927662465508,9.0399422639299467e-18,1.5627482470422858e-08,6.2717588940351439e-11,1.2266950979197241e-07,0.0,3.1339275175688093e-06,6.8329742698045466e-15,2.8049873297762946e-13,1.596584258034127e-10,5.1103399534035565e-18,0.0,0.0,4.7288513837844473e-25,0.0,3.5124039999469202e-05,3.5072306163340461e-05,3.7628083800249842e-06,6.3164550123680014e-10,3.4455338450329448e-10,1.3451839427586295e-07,5.4875118344284229e-12,4.3172108787904293e-11,2.309526004638876e-09,1.4080733602367773e-16,2.4161902129132765e-18,1.6015382042279752e-12,1.2032542165566923e-20,1.0691656380418499e-20,2.1981279552959427e-14,2.5144113896440859e-19,2.6069711678239674e-15,3.1740464532112063e-21,1.7964055120791146e-21,1.5610510052991892e-24,7.4365597590384315e-20,1.0328303913220254e-18
0.00291329428023631,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104557429458634,0.099961339625176157,1.0521501797292503e-35,0.099964927664589656,9.1352043744958329e-18,1.5771668027636274e-08,6.3326719405523798e-11,1.2473488057040631e-07,0.0,3.1492302876274212e-06,7.0616047934835026e-15,2.8179328771152325e-13,1.6309851210513797e-10,5.1695543340890567e-18,0.0,0.0,4.7519520450208573e-25,0.0,3.5124030951468064e-05,3.5072303734505814e-05,3.7801247430898618e-06,6.3472918173422955e-10,3.4460017599456571e-10,1.3392033932050139e-07,5.5381414840300489e-12,4.3898989003209548e-11,2.2968478086242373e-09,1.438406129134795e-16,2.4970354838891915e-18,1.6175005923797994e-12,1.2087915665540942e-20,1.0795492768576685e-20,2.219476625094361e-14,2.5260457133255426e-19,2.6325251946909273e-15,3.2074940518009113e-21,1.8172206449356622e-21,1.5641989248977088e-24,7.4571916259877033e-20,1.0404758077166802e-18
0.0029297673346631494,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410455576045436,0.099961320816921634,1.4476468953688752e-35,0.099964927666711348,9.2309180595526224e-18,1.591641933111394e-08,6.39384254905046e-11,1.2682036164211448e-07,0.0,3.1644719916951071e-06,7.2962777418140794e-15,2.8308702752559876e-13,1.6658746461036688e-10,5.2280315750063927e-18,0.0,0.0,4.7750564678549654e-25,0.0,3.5124021910701624e-05,3.5072301306837023e-05,3.7974296086458847e-06,6.3780055491411446e-10,3.4464109950715235e-10,1.3332587236071573e-07,5.5889697857326232e-12,4.4632946702530019e-11,2.2840630825186654e-09,1.469169658042098e-16,2.5800173895161133e-18,1.6334786421424616e-12,1.2143252399291858e-20,1.089976819084116e-20,2.2409155624025901e-14,2.5376739195183896e-19,2.658479922585024e-15,3.2411001997816808e-21,1.8377766485509831e-21,1.5912569670704647e-24,7.5742632801123697e-20,1.0480930115147546e-18
0.0029462403890899887,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410455409225927,0.099961302025968687,1.9200176377309529e-36,0.099964927668830569,9.3270825521018518e-18,1.6061734567262689e-08,6.4552705414730087e-11,1.2892596926471589e-07,0.0,3.1796525713211604e-06,7.5371062248270847e-15,2.8437994797746148e-13,1.7012552607277721e-10,5.2887855781128005e-18,0.0,0.0,4.7981646179424515e-25,0.0,3.5124012877194568e-05,3.5072298880344735e-05,3.8147229177955343e-06,6.4085960901380779e-10,3.4467623674477183e-10,1.3273497270693604e-07,5.6399961026676845e-12,4.5373987606162181e-11,2.2711779743151695e-09,1.5003660853555108e-16,2.665175925895202e-18,1.6494713506857693e-12,1.21985521784798e-20,1.1004482343611855e-20,2.2624447047994619e-14,2.5492959889681328e-19,2.6848382123695015e-15,3.2748646278214166e-21,1.8591329946272912e-21,1.5664561773445954e-24,7.4816190618654143e-20,1.0557041304714389e-18
0.002962713443516828,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104552424880715,0.099961283252356536,-1.3105727793934573e-35,0.099964927670947334,9.4236970700648739e-18,1.6207611914784096e-08,6.5169557393358531e-11,1.310517184560821e-07,0.0,3.1947719714090686e-06,7.7842044105452431e-15,2.8567204462585699e-13,1.7371293472917332e-10,5.3452004246819863e-18,0.0,0.0,4.8212764421435029e-25,0.0,3.5124003850971372e-05,3.5072296455039647e-05,3.8320046116904621e-06,6.4390633294651504e-10,3.4470566808612971e-10,1.3214761956158731e-07,5.6912197952613876e-12,4.6122116998088688e-11,2.2581985068687009e-09,1.5319975096512335e-16,2.752551463230768e-18,1.665477721153288e-12,1.2253814814922105e-20,1.1109634922553276e-20,2.2840639897139425e-14,2.5609118929248476e-19,2.7116017214212917e-15,3.3087870612933201e-21,1.8789640006426455e-21,1.6555833706123269e-24,7.8506383605190528e-20,1.0632594351904144e-18
