Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),OX(20),CH3X(22),HOX(23),HX(19),H2OX(35),CH3OHX(46),H2X(36),HO2X(135)
0.10898098736912926,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00026377094616641505,0.099999886742381167,0.0036840061010701788,0.0,5.4324243519382172e-09,1.6471579811050441e-11,0.0,7.9523593990955886e-12,0.0,6.0375774707057919e-08,0.0,2.0367014514176616e-18,9.5734126784132173e-17,3.9566205534008043e-09,0.0,0.0,2.9353863778619058e-18,2.8196070688268931e-17,4.8909104740651854e-08,0.19263188105041881,2.118911144537011e-13,1.1047546081652545e-09,2.6252141850214311e-10,2.6569531254324955e-15,1.9351498823527748e-15,8.0561113416516697e-18,4.8126818491800557e-08
0.10912193005230644,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00026346128627783915,0.09999988677690555,0.0036838512301822081,0.0,5.4328192558520258e-09,1.6463889787500849e-11,0.0,7.954698241224496e-12,0.0,6.0397293445244403e-08,0.0,2.0341460453328515e-18,9.5834085044599003e-17,3.9579908820344066e-09,0.0,0.0,2.9331104296508294e-18,2.8281541077267473e-17,4.8851686803937782e-08,0.19263219074697668,2.1171774622812095e-13,1.1038473230586301e-09,2.6199746007771593e-10,2.6540268524438836e-15,1.9335474986323571e-15,8.0428969764598133e-18,4.8148998556579178e-08
0.10926287273548363,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00026315236558578902,0.099999886811319397,0.0036836967289762966,0.0,5.4332130518212646e-09,1.6456218616945811e-11,0.0,7.9570332594620778e-12,0.0,6.0418787888381749e-08,0.0,2.0315976048790555e-18,9.5933919462118258e-17,3.9593589663625676e-09,0.0,0.0,2.9308388391069609e-18,2.836713107797983e-17,4.8794405930901286e-08,0.19263249970422305,2.1154471000943808e-13,1.1029417779311543e-09,2.6147515759687009e-10,2.6511070323310125e-15,1.9319478730474136e-15,8.0297231968752805e-18,4.8171153101240383e-08
0.10940381541866082,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00026284418141656751,0.099999886845623137,0.0036835425961153079,0.0,5.4336057442244125e-09,1.6448566230554208e-11,0.0,7.9593644642462028e-12,0.0,6.0440258093226564e-08,0.0,2.0290560928930479e-18,9.6033630189848021e-17,3.9607248125178299e-09,0.0,0.0,2.9285715899698224e-18,2.8452840608963455e-17,4.8737261625778739e-08,0.19263280792483212,2.1137200477876803e-13,1.1020379667283585e-09,2.6095450455588179e-10,2.6481936438098009e-15,1.930350998429186e-15,8.0165898238925434e-18,4.8193282186499646e-08
0.109544758101838,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00026253673110946334,0.099999886879817271,0.0036833888302686018,0.0,5.4339973374175382e-09,1.6440932559829469e-11,0.0,7.9616918659744329e-12,0.0,6.0461704116332882e-08,0.0,2.0265214734795674e-18,9.613321738114241e-17,3.9620884266089861e-09,0.0,0.0,2.9263086664878018e-18,2.8538669588767965e-17,4.8680253395212677e-08,0.19263311541146505,2.1119962952044134e-13,1.101135885683563e-09,2.6043549222555932e-10,2.6452866656775048e-15,1.928756867620859e-15,8.0034966795786214e-18,4.8215385872851503e-08
0.10968570078501519,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0002622300120166667,0.099999886913902145,0.0036832354301119881,0.0,5.4343878357344543e-09,1.6433317536607716e-11,0.0,7.9640154750041937e-12,0.0,6.0483126014053104e-08,0.0,2.0239937370075958e-18,9.6232681189547997e-17,3.9634498147212018e-09,0.0,0.0,2.9240500613735894e-18,2.8624617935935775e-17,4.8623380748241867e-08,0.19263342216677004,2.110275832264705e-13,1.100235528795823e-09,2.5991811417275704e-10,2.6423860768580339e-15,1.9271654735270398e-15,7.9904435868251603e-18,4.823746422057088e-08
0.10982664346819238,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00026192402150319324,0.099999886947878244,0.0036830823943276927,0.0,5.4347772434868234e-09,1.6425721093051938e-11,0.0,7.9663353016529931e-12,0.0,6.0504523842538817e-08,0.0,2.0214728587984509e-18,9.63320217688004e-17,3.9648089829162171e-09,0.0,0.0,2.9217957587469551e-18,2.8710685569002815e-17,4.856664319628132e-08,0.19263372819338259,2.1085586489116141e-13,1.0993368894989739e-09,2.5940236459319283e-10,2.6394918563479131e-15,1.9255768090548955e-15,7.9774303696564203e-18,4.8259517289711882e-08
0.10996758615136956,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0002616187569468093,0.099999886981745945,0.0036829297216043146,0.0,5.4351655649643344e-09,1.6418143161654286e-11,0.0,7.9686513561986455e-12,0.0,6.0525897657742014e-08,0.0,2.0189587985662778e-18,9.6431239272820851e-17,3.9661659372323685e-09,0.0,0.0,2.9195457410681121e-18,2.8796872406499167e-17,4.8510040253107264e-08,0.1926340334939253,2.1068447351089183e-13,1.0984399646496434e-09,2.5888823432060318e-10,2.6366039832125366e-15,1.9239908671113655e-15,7.9644568532065923e-18,4.8281545140111345e-08
0.11010852883454675,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00026131421573794884,0.099999887015505717,0.0036827774106367923,0.0,5.4355528044348374e-09,1.6410583675234951e-11,0.0,7.9709636488794206e-12,0.0,6.0547247515415937e-08,0.0,2.0164515385683713e-18,9.65303338557127e-17,3.9675206836846803e-09,0.0,0.0,2.9173000028649023e-18,2.8883178366949779e-17,4.8453571434850076e-08,0.19263433807100822,2.1051340809085898e-13,1.0975447485282769e-09,2.5837571682483982e-10,2.6337224366544879e-15,1.9224076406777239e-15,7.9515228633420424e-18,4.8303547831390391e-08
0.11024947151772393,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00026101039527963703,0.099999887049157923,0.0036826254601263603,0.0,5.4359389661444292e-09,1.64030425669324e-11,0.0,7.9732721898942808e-12,0.0,6.0568573471115865e-08,0.0,2.0139510637560402e-18,9.6629305671758183e-17,3.9688732282651734e-09,0.0,0.0,2.9150585291280979e-18,2.8969603368875064e-17,4.839723625997336e-08,0.19263464192722868,2.1034266763862829e-13,1.0966512337156991e-09,2.5786480733936968e-10,2.6308471959492764e-15,1.9208271227393047e-15,7.9386282270380917e-18,4.8325525422950983e-08
0.11039041420090112,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00026070729298742132,0.099999887082703048,0.0036824738687805119,0.0,5.4363240543176393e-09,1.6395519770208491e-11,0.0,7.9755769894030592e-12,0.0,6.0589875580200256e-08,0.0,2.0114573367653578e-18,9.6728154875414885e-17,3.9702235769428048e-09,0.0,0.0,2.9128212998364252e-18,2.905614733079163e-17,4.8341034249257597e-08,0.19263494506517168,2.1017225116215422e-13,1.0957594177649438e-09,2.5735549618505872e-10,2.6279782404233577e-15,1.9192493062630396e-15,7.9257727724490204e-18,4.834747797398109e-08
0.11053135688407831,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00026040490628928699,0.099999887116141467,0.0036823226353129646,0.0,5.4367080731576051e-09,1.6388015218850625e-11,0.0,7.9778780575266675e-12,0.0,6.0611153897831841e-08,0.0,2.0089703299888643e-18,9.6826881621312533e-17,3.971571735663495e-09,0.0,0.0,2.9105883114670739e-18,2.9142810171212852e-17,4.8284964925796298e-08,0.19263524748740954,2.1000215767955212e-13,1.0948692955753089e-09,2.5684777639335644e-10,2.6251155495528689e-15,1.9176741843052943e-15,7.9129563283559047e-18,4.836940554345814e-08
0.11065820529893777,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0002601333679780989,0.099999887146145161,0.0036821868301199893,0.0,5.4370527792903278e-09,1.6381276667943365e-11,0.0,7.979945836837292e-12,0.0,6.0630284087442843e-08,0.0,2.0067377607789861e-18,9.691563111917393e-17,3.9727832109949763e-09,0.0,0.0,2.9085822351902207e-18,2.9220908301362705e-17,4.8234615589966919e-08,0.19263551905761198,2.0984934889524283e-13,1.094069626573933e-09,2.5639218646796481e-10,2.6225444671444346e-15,1.9162588726204448e-15,7.9014547420239114e-18,4.8389119045330158e-08
0.11078505371379724,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00025986240536717367,0.099999887176063076,0.0036820513128425448,0.0,5.4373966256844477e-09,1.6374552794572909e-11,0.0,7.9820106092161784e-12,0.0,6.064939509044007e-08,0.0,2.0045106058368006e-18,9.700428166459792e-17,3.9739929215619077e-09,0.0,0.0,2.9065795664904664e-18,2.9299102597688231e-17,4.8184373001926907e-08,0.19263579005202491,2.0969680022802208e-13,1.093271320690678e-09,2.5593787593978605e-10,2.6199784276590855e-15,1.9148457327963647e-15,7.889984493195179e-18,4.8408812402431382e-08
0.1109119021286567,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00025959201660706572,0.099999887205895477,0.0036819160825557057,0.0,5.4377396153600286e-09,1.6367843551126987e-11,0.0,7.9840723819613457e-12,0.0,6.0668486946633778e-08,0.0,2.0022888351957789e-18,9.7092833370654009e-17,3.9752008716517341e-09,0.0,0.0,2.9045803055393814e-18,2.9377393000781651e-17,4.8134236818748335e-08,0.19263606047249809,2.0954451097017541e-13,1.0924743772474342e-09,2.5548483681201778e-10,2.6174174163133764e-15,1.9134347598142074e-15,7.8785454590568759e-18,4.8428485657316018e-08
0.11103875054351617,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00025932219985629762,0.099999887235642682,0.0036817811383385397,0.0,5.4380817513233625e-09,1.6361148890194313e-11,0.0,7.9861311623457553e-12,0.0,6.0687559695707913e-08,0.0,2.0000724392926854e-18,9.7181286350516359e-17,3.9764070655372496e-09,0.0,0.0,2.9025844438036227e-18,2.9455779451234683e-17,4.8084206698983726e-08,0.19263633032087329,2.0939248041775927e-13,1.0916787870007714e-09,2.5503306969398352e-10,2.614861418395041e-15,1.9120259486837209e-15,7.8671375174026133e-18,4.8448138852398195e-08
0.11114264919133297,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00025910162395348667,0.099999887259944686,0.0036816708210782342,0.0,5.4383613531941181e-09,1.635567627654575e-11,0.0,7.9878152382915883e-12,0.0,6.0703167543349144e-08,0.0,1.9982610382773278e-18,9.7253662701952752e-17,3.9773937261196692e-09,0.0,0.0,2.9009521911637516e-18,2.9520055519659366e-17,4.8043306944568461e-08,0.19263655092261317,2.0926814788817767e-13,1.0910281436575847e-09,2.5466398074104032e-10,2.612771583299063e-15,1.91087363055856e-15,7.8578166107644022e-18,4.8464221422316689e-08
0.11124654783914978,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0002588814295707495,0.099999887284189903,0.0036815606946213331,0.0,5.438640385965657e-09,1.6350213388609355e-11,0.0,7.9894973155334845e-12,0.0,6.0718762620479122e-08,0.0,1.9964532216500853e-18,9.7325972957510809e-17,3.9783792136761189e-09,0.0,0.0,2.8993222027111988e-18,2.9584395952555659e-17,4.8002477932563706e-08,0.1926367711427738,2.0914398806021106e-13,1.0903784071358343e-09,2.5429573571284638e-10,2.6106850937282567e-15,1.9097227566607542e-15,7.8485164159015233e-18,4.8480290585893352e-08
0.11135044648696658,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00025866161570802383,0.099999887308378457,0.0036814507584676981,0.0,5.4389188512695813e-09,1.6344760200637805e-11,0.0,7.9911773980307148e-12,0.0,6.0734344948716682e-08,0.0,1.9946489743515933e-18,9.7398217179532668e-17,3.9793635305325778e-09,0.0,0.0,2.8976944878204656e-18,2.9648800717278476e-17,4.7961719477540992e-08,0.19263699098235559,2.09020000554813e-13,1.0897295735967003e-09,2.5392833376037079e-10,2.6086019417207828e-15,1.9085733243121531e-15,7.83923686634317e-18,4.8496346366230786e-08
0.11145434513478339,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0002584421813687636,0.099999887332510556,0.003681341012118952,0.0,5.439196750731402e-09,1.6339316686970372e-11,0.0,7.9928554897314705e-12,0.0,6.0749914549624701e-08,0.0,1.9928482928668933e-18,9.7470395430404284e-17,3.9803466790085975e-09,0.0,0.0,2.8960690269544158e-18,2.9713269781183152e-17,4.7921031394715212e-08,0.19263721044235513,2.0889618498526433e-13,1.0890816385501141e-09,2.535617747049804e-10,2.6065221192530335e-15,1.907425330744913e-15,7.8299778964340362e-18,4.8512388786368318e-08
0.1115582437826002,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00025822312555993655,0.099999887356586353,0.0036812314550784672,0.0,5.4394740859706236e-09,1.6333882822039603e-11,0.0,7.9945315945728744e-12,0.0,6.0765471444710326e-08,0.0,1.9910511718643701e-18,9.7542507772555185e-17,3.9813286614171413e-09,0.0,0.0,2.8944457998634966e-18,2.9777803111625487e-17,4.7880413499948967e-08,0.19263742952376561,2.0877254096340114e-13,1.0884346035733441e-09,2.5319605231592373e-10,2.6044456182989133e-15,1.9062787731683227e-15,7.820739440917212e-18,4.8528417869286217e-08
0.111662142430417,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00025800444729199656,0.099999887380605973,0.0036811220868513653,0.0,5.4397508586007686e-09,1.6328458580370047e-11,0.0,7.9962057164810247e-12,0.0,6.0781015655425235e-08,0.0,1.9892575942853012e-18,9.7614554268457485e-17,3.9823094800646469e-09,0.0,0.0,2.8928248334426012e-18,2.9842400675961981e-17,4.7839865609767998e-08,0.19263764822757684,2.0864906811865174e-13,1.0877884677348563e-09,2.5283116288672436e-10,2.6023724310204863e-15,1.9051336489779451e-15,7.8115214338213754e-18,4.8544433637905605e-08
0.1117660410782338,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00025778614557885943,0.099999887404569623,0.0036810129069445008,0.0,5.4400270702293791e-09,1.6323043936573805e-11,0.0,7.9978778593710639e-12,0.0,6.0796547203165838e-08,0.0,1.9874675496354272e-18,9.7686534980624983e-17,3.9832891372511304e-09,0.0,0.0,2.8912061207610016e-18,2.9907062441549944e-17,4.7799387541331336e-08,0.19263786655477497,2.0852576607192209e-13,1.0871432254973701e-09,2.5246710733436825e-10,2.6003025495107899e-15,1.9039899554710967e-15,7.8023238100608118e-18,4.8560436115086293e-08
0.11186993972605061,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0002575682194379098,0.099999887428477402,0.0036809039148664579,0.0,5.4403027224580255e-09,1.6317638865350531e-11,0.0,7.9995480271471895e-12,0.0,6.0812066109273183e-08,0.0,1.985681035921075e-18,9.7758449971613154e-17,3.9842676352702058e-09,0.0,0.0,2.8895896137539133e-18,2.9971788375747582e-17,4.7758979112425255e-08,0.19263808450634284,2.0840263442999381e-13,1.0864988754112938e-09,2.5210388250580346e-10,2.5982359657356618e-15,1.902847689784326e-15,7.7931465057261242e-18,4.8576425323626915e-08
0.11197383837386742,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00025735066788997227,0.099999887452329544,0.003680795110127544,0.0,5.4405778168823749e-09,1.6312243341489576e-11,0.0,8.0012162237027093e-12,0.0,6.0827572395033485e-08,0.0,1.98389804249015e-18,9.7830299304017839e-17,3.9852449764090547e-09,0.0,0.0,2.8879753307878451e-18,3.0036578445914179e-17,4.7718640141495844e-08,0.1926383020832598,2.0827967282330334e-13,1.0858554176654904e-09,2.5174148362536515e-10,2.5961726719074452e-15,1.9017068493060383e-15,7.7839894557947163e-18,4.8592401286267002e-08
0.11207773702168422,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00025713348995930153,0.099999887476126148,0.0036806864922397809,0.0,5.4408523550921857e-09,1.6306857339868204e-11,0.0,8.0028824529200378e-12,0.0,6.0843066081678076e-08,0.0,1.9821185527943349e-18,9.7902083040475137e-17,3.9862211629484697e-09,0.0,0.0,2.8863633199251982e-18,3.0101432619410177e-17,4.7678370447636939e-08,0.19263851928650166,2.0815688089470261e-13,1.0852128487757924e-09,2.5137990960723379e-10,2.5941126603757121e-15,1.9005674315547775e-15,7.7748525948440342e-18,4.8608364025686001e-08
0.11218163566950103,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00025691668467356626,0.099999887499867407,0.0036805780607169006,0.0,5.4411263386713275e-09,1.6301480835449281e-11,0.0,8.0045467186707823e-12,0.0,6.0858547190383639e-08,0.0,1.9803425611469112e-18,9.7973801243660515e-17,3.9871961971629211e-09,0.0,0.0,2.8847535048805521e-18,3.0166350863597301e-17,4.7638169850531362e-08,0.19263873611704102,2.0803425824345048e-13,1.0845711649477381e-09,2.5101915969363263e-10,2.5920559230731588e-15,1.899429433567591e-15,7.7657358604431684e-18,4.8624313564502563e-08
0.11228553431731783,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00025670025106383206,0.099999887523553446,0.0036804698150743284,0.0,5.4413997691978534e-09,1.6296113803284169e-11,0.0,8.0062090248158117e-12,0.0,6.0874015742272595e-08,0.0,1.9785700650746506e-18,9.8045453976287848e-17,3.9881700813205407e-09,0.0,0.0,2.8831458274175166e-18,3.0231333145838791e-17,4.7598038170497097e-08,0.19263895257584698,2.0791180447630343e-13,1.0839303674726156e-09,2.5065922805659589e-10,2.59000245201822e-15,1.8982928524565951e-15,7.7566391900094244e-18,4.8640249925276889e-08
0.11238943296513464,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00025648418816454272,0.099999887547184432,0.0036803617548291836,0.0,5.4416726482440104e-09,1.6290756218512932e-11,0.0,8.0078693752052235e-12,0.0,6.0889471758413063e-08,0.0,1.9768010447456058e-18,9.8117041301108962e-17,3.989142817683086e-09,0.0,0.0,2.8815405025995732e-18,3.0296379433499446e-17,4.7557975228580387e-08,0.19263916866388514,2.0778951930382172e-13,1.0832904544057304e-09,2.5030011211942691e-10,2.5879522402685067e-15,1.897157686461246e-15,7.7475625149838945e-18,4.8656173130511142e-08
0.11249333161295144,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00025626849501350933,0.099999887570760518,0.0036802538795002678,0.0,5.441944977376261e-09,1.6285408056362033e-11,0.0,8.0095277736783912e-12,0.0,6.0904915259819347e-08,0.0,1.9750354923899805e-18,9.8188563280913069e-17,3.9901144085060154e-09,0.0,0.0,2.8799373485855377e-18,3.0361489693945824e-17,4.7517980846300366e-08,0.19263938438211795,2.0766740228348103e-13,1.0826514207354635e-09,2.4994181238889442e-10,2.5859052793844592e-15,1.8960239321452785e-15,7.7385057764820921e-18,4.8672083202648368e-08
0.11259755944226658,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00025605248902599943,0.099999887594356324,0.0036801458477042134,0.0,5.4422176183670235e-09,1.6280052392275874e-11,0.0,8.0111894690946453e-12,0.0,6.0920395137593484e-08,0.0,1.9732678269414618e-18,9.8260246270699597e-17,3.9910879288874712e-09,0.0,0.0,2.878331268757995e-18,3.0426870487174326e-17,4.7477928457025051e-08,0.19263960041320943,2.0754506693620094e-13,1.0820112462185457e-09,2.4958319281488076e-10,2.5838550916586682e-15,1.8948880014440804e-15,7.7294403118257554e-18,4.8688030509514004e-08
0.11270178727158173,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.000255836853203889,0.099999887617897174,0.0036800380010330188,0.0,5.4424897090941649e-09,1.6274706160933677e-11,0.0,8.0128492079140845e-12,0.0,6.0935862463406365e-08,0.0,1.971503637676007e-18,9.8331863627434875e-17,3.9920603009867484e-09,0.0,0.0,2.876727446903394e-18,3.0492315593420338e-17,4.7437944704771639e-08,0.19263981607407843,2.074229001013866e-13,1.0813719561851747e-09,2.4922538608875626e-10,2.5818081602828169e-15,1.8937534864563226e-15,7.7203947811741282e-18,4.8703964644997543e-08
0.11280601510089687,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00025562158658594479,0.099999887641383275,0.0036799303390059653,0.0,5.4427612511216423e-09,1.6269369337582819e-11,0.0,8.0145069939804619e-12,0.0,6.0951317258309672e-08,0.0,1.969742910992882e-18,9.8403415414616326e-17,3.9930315270619349e-09,0.0,0.0,2.8751258574770933e-18,3.0557824979745134e-17,4.7398029411290954e-08,0.19264003136568614,2.0730090139159941e-13,1.0807335451531955e-09,2.4886839319569815e-10,2.5797644773623591e-15,1.8926203843427139e-15,7.7113691224575239e-18,4.8719885631576533e-08
0.11291024293021201,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00025540668821429129,0.099999887664814713,0.0036798228611440117,0.0,5.4430322460076631e-09,1.626404189755756e-11,0.0,8.0161628311268905e-12,0.0,6.0966759543301152e-08,0.0,1.9679856401117024e-18,9.8474901695776626e-17,3.9940016093648341e-09,0.0,0.0,2.8735263811890924e-18,3.0623398613212206e-17,4.735818239893005e-08,0.19264024628899085,2.0717907039477201e-13,1.0800960125165122e-09,2.4851221026062995e-10,2.577724034771327e-15,1.8914886919886652e-15,7.702363275409037e-18,4.8735793491670079e-08
0.11301447075952716,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00025519215713438439,0.099999887688191694,0.0036797155669697811,0.0,5.4433026953047525e-09,1.6258723816282731e-11,0.0,8.0178167231758559e-12,0.0,6.0982189339324926e-08,0.0,1.966231817287977e-18,9.8546322534482728e-17,3.9949705501408813e-09,0.0,0.0,2.8719290923803739e-18,3.0689036460887511e-17,4.731840349073143e-08,0.19264046084494707,2.0705740677892565e-13,1.0794593588564811e-09,2.4815683223423121e-10,2.5756868251872567e-15,1.8903584071474562e-15,7.6933771752043969e-18,4.8751688247641688e-08
0.1131186985888423,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00025497799239500204,0.099999887711514357,0.0036796084560075611,0.0,5.4435726005597118e-09,1.6253415069266585e-11,0.0,8.0194686739391292e-12,0.0,6.0997606667271448e-08,0.0,1.9644814307948182e-18,9.8617677994335717e-17,3.9959383516292886e-09,0.0,0.0,2.8703341229753324e-18,3.0754738489839427e-17,4.7278692510365902e-08,0.19264067503450624,2.0693591022473273e-13,1.0788235797674539e-09,2.4780225907150563e-10,2.5736528414272006e-15,1.8892295277055131e-15,7.6844107565972324e-18,4.8767569921795154e-08
0.11322292641815744,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00025476419304823337,0.099999887734782855,0.0036795015277832966,0.0,5.4438419633136249e-09,1.624811563209929e-11,0.0,8.021118687217959e-12,0.0,6.1013011547977661e-08,0.0,1.9627344716411481e-18,9.8688968138970044e-17,3.9969050160631416e-09,0.0,0.0,2.8687412583011616e-18,3.0820504667138954e-17,4.7239049281979527e-08,0.19264088885861641,2.0681458027368547e-13,1.0781886715974378e-09,2.4744848999166006e-10,2.5716220749468996e-15,1.888102050024848e-15,7.67546396313738e-18,4.8783438536374066e-08
0.11332715424747258,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00025455075814946062,0.099999887757997369,0.0036793947818245742,0.0,5.4441107851019523e-09,1.6242825480457812e-11,0.0,8.0227667668031332e-12,0.0,6.102840400222745e-08,0.0,1.9609909322724872e-18,9.8760193032052628e-17,3.9978705456693031e-09,0.0,0.0,2.8671505528684794e-18,3.0886334959859893e-17,4.7199473630457277e-08,0.19264110231822246,2.0669341659931113e-13,1.0775546367569392e-09,2.4709551816588121e-10,2.5695945185168965e-15,1.8869759719014929e-15,7.6665367306233869e-18,4.8799294113565532e-08
0.11343138207678773,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00025433768675733859,0.099999887781158009,0.0036792882176606197,0.0,5.4443790674545464e-09,1.6237544590105154e-11,0.0,8.0244129164749173e-12,0.0,6.1043784050751618e-08,0.0,1.9592508029366249e-18,9.883135273728221e-17,3.9988349426684206e-09,0.0,0.0,2.8655620746774899e-18,3.0952229335078925e-17,4.715996538127488e-08,0.19264131541426571,2.0657241885901003e-13,1.076921471306393e-09,2.4674334313021264e-10,2.5675701647633244e-15,1.8858512909508699e-15,7.6576289961876368e-18,4.8815136675499942e-08
0.11352518712317136,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00025414623252722731,0.099999887801956663,0.0036791924649598111,0.0,5.4446200616142277e-09,1.6232799687225322e-11,0.0,8.0258928042195172e-12,0.0,6.1057615504619438e-08,0.0,1.9576875943514986e-18,9.8895340789047055e-17,3.9997019334190078e-09,0.0,0.0,2.8641342847679769e-18,3.1011589036103187e-17,4.712446544220808e-08,0.19264150689063408,2.0646366243620294e-13,1.0763523630222087e-09,2.4642706593418759e-10,2.565750978125075e-15,1.8848402701896083e-15,7.6496286572093755e-18,4.8829383871440188e-08
0.113618992169555,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00025395507129601211,0.099999887822711894,0.0036790968587918642,0.0,5.4448606211729661e-09,1.6228062248872501e-11,0.0,8.0273711345289112e-12,0.0,6.1071436941637063e-08,0.0,1.9561271338537815e-18,9.8959276136752846e-17,4.0005680101618817e-09,0.0,0.0,2.8627082090441564e-18,3.1071000593288639e-17,4.708901983171903e-08,0.19264169807395834,2.0635503982780724e-13,1.0757839562920693e-09,2.4611143004931904e-10,2.5639343736929421e-15,1.8838303767470402e-15,7.6416440195631198e-18,4.8843620558951723e-08
0.11371279721593863,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00025376420238421487,0.099999887843423854,0.0036790013988169654,0.0,5.4451007472344424e-09,1.6223332257554239e-11,0.0,8.0288479101372124e-12,0.0,6.108524837680796e-08,0.0,1.9545694147877452e-18,9.9023158826900235e-17,4.0014331745030837e-09,0.0,0.0,2.8612839359186332e-18,3.11304639826406e-17,4.7053628423860547e-08,0.19264188896491816,2.0624655081417353e-13,1.0752162507991921e-09,2.4579643261359392e-10,2.5621203464145864e-15,1.882821609201232e-15,7.633675036232327e-18,4.8857846754049545e-08
0.11380660226232227,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00025357362511446615,0.09999988786409264,0.0036789060846963593,0.0,5.4453404408986701e-09,1.6218609695827205e-11,0.0,8.0303231337717611e-12,0.0,6.1099049825100898e-08,0.0,1.9530144305403715e-18,9.9086988906009162e-17,4.0022974280447982e-09,0.0,0.0,2.8598614747968312e-18,3.1189979180166627e-17,4.7018291093029041e-08,0.19264207956419099,2.0613819512776032e-13,1.0746492427525669e-09,2.4548207425222123e-10,2.5603088907741871e-15,1.8818139656047224e-15,7.6257216633362347e-18,4.887206247270845e-08
0.1139004073087059,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00025338333881150921,0.099999887884718364,0.0036788109160923459,0.0,5.4455797032620352e-09,1.6213894546301726e-11,0.0,8.0317968081531755e-12,0.0,6.1112841301450653e-08,0.0,1.9514621751384324e-18,9.9150766420618785e-17,4.0031607723852472e-09,0.0,0.0,2.8584406647860112e-18,3.1249546161876537e-17,4.6983007713942575e-08,0.19264226987245223,2.0602997243100337e-13,1.0740829294195292e-09,2.4516835454282467e-10,2.5585000005726444e-15,1.8808074432422688e-15,7.6177838614588717e-18,4.8886267730865238e-08
0.11399421235508954,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.00025319334280218749,0.099999887905301135,0.00367871589266827,0.0,5.4458185354173572e-09,1.6209186791644633e-11,0.0,8.0332689359953641e-12,0.0,6.1126622820757728e-08,0.0,1.9499126419385417e-18,9.9214491417286885e-17,4.0040232091186453e-09,0.0,0.0,2.8570215092734064e-18,3.1309164903782475e-17,4.6947778161803569e-08,0.19264245989037512,2.0592188248413744e-13,1.0735173138293504e-09,2.4485526730937838e-10,2.5566936705830967e-15,1.8798020404611451e-15,7.6098615854066878e-18,4.8900462544421476e-08
