Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2X(49),C2H4(47),H2OX(23),C2H6X(52),C2H4X(205),CH2X(27),CHX(28),CX(26),OCX(25),C2H4X(65),COX(50)
6.222786347979267e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45200398961255844,0.11837008408980522,0.022817130760886081,0.0,4.9670754455499172e-16,1.4308924511258173e-08,2.9603722090769354e-13,5.8313631556669131e-13,1.8441260468733063e-29,5.5340976631672591e-06,6.596593532398725e-25,5.4434459687182782e-06,1.0303398448768835e-17,6.5877569803644096e-20,7.0752601163001953e-23,1.8332993161352465e-24,4.8115795605054114e-15,5.0454757820283965e-18,0.00029434654919428436,8.873801452014742e-06,6.5544406080305842e-08,3.5815577639944641e-13,3.1112484566980846e-11,5.0064748127791315e-10,3.1303394988610789e-11,5.4942225803624524e-18,3.3408424139341725e-18,2.37224459166694e-16,1.813461913760584e-21,2.2943568960111243e-13,4.3969859330506138e-13,7.5941062626535882e-10,1.2847383609842927e-19,1.4523019323261119e-24,9.1265658915462631e-19
6.790339880854678e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4519768749737077,0.11834328135352552,0.022816726424309042,0.0,6.3032407433239028e-16,1.7021640319000016e-08,3.8993534007394437e-13,7.5772947583630468e-13,3.0485844146988306e-29,6.039623036969939e-06,1.0666753340575132e-24,5.9351231391159244e-06,1.3930911364746562e-17,8.5482284048652441e-20,1.0733839395251836e-22,2.6297295432918166e-24,6.0857542191673652e-15,7.3714522579137111e-18,0.00032064365980659669,9.6824687079496308e-06,7.4299309428465282e-08,4.2310023979573621e-13,3.3981428536295673e-11,5.1435874285073182e-10,4.0336163596527103e-11,8.2608761850693798e-18,3.9499341325572064e-18,3.3269247348584705e-16,2.9934653798489107e-21,2.3572004333643767e-13,5.4906828432662429e-13,8.4256505059655789e-10,1.5560067304326219e-19,2.1218099336260614e-24,1.2045314019928422e-18
7.357893413730089e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45194985039109647,0.11831656889820689,0.022816322143324626,0.0,7.8809144978890949e-16,1.9966795856754642e-08,5.0274547458602172e-13,9.6410357264310025e-13,4.84324434222092e-29,6.5452736421465822e-06,1.6564380689856651e-24,6.4260069229395835e-06,1.8350318525442309e-17,1.0925429302774153e-19,1.5755915061427976e-22,3.6664568109264789e-24,7.5835592932049942e-15,1.0434941734509983e-17,0.00034685036191337508,1.0491024751026522e-05,8.3513927904809954e-08,4.952790567264788e-13,3.6850981829079591e-11,5.280716109283126e-10,5.0895514087604775e-11,1.1986718529124693e-17,4.6275334208836091e-18,4.5371523835371787e-16,4.7326001674587218e-21,2.4200523884986008e-13,6.7598988646792373e-13,9.2793026661460575e-10,1.8575803993098038e-19,3.0035737119387093e-24,1.5556130414423366e-18
7.925446946605501e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45192291555433073,0.11828994641304894,0.022815917917766416,0.0,9.7280716888886007e-16,2.3143751484652008e-08,6.3649101456067859e-13,1.204918310722287e-12,7.4376638951651403e-29,7.0510493388261993e-06,2.4855509073887638e-24,6.9160992324084904e-06,2.3644336671098407e-17,1.3781646470133285e-19,2.2485541337443095e-22,4.989737944108564e-24,9.329229668379471e-15,1.4380982491147447e-17,0.00037296696644954666,1.1299469911612253e-05,9.3187291162973701e-08,5.7511349483804246e-13,3.9721143634043679e-11,5.417860899291402e-10,6.3081922382392493e-11,1.6878623421412619e-17,5.3777452817171859e-18,6.0421598143002163e-16,7.2140603807154705e-21,2.4829130159129409e-13,8.2197354801698474e-13,1.0155027519349232e-09,2.1905080932369672e-19,4.1393173141317466e-24,1.9722698430414291e-18
8.493000479480912e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45189607015409672,0.11826341358832514,0.022815513747468586,0.0,1.1874601824756699e-15,2.655187448993117e-08,7.932621242059875e-13,1.4828339503849386e-12,1.1092004065820477e-28,7.5569499875952784e-06,3.6214862856759752e-24,7.4054019740172405e-06,2.989598960907984e-17,1.7185418474712451e-19,3.1318440608868061e-22,6.6505746286087773e-24,1.134836056645722e-14,1.9368192252640534e-17,0.00039899378327572205,1.21078045188165e-05,1.033184282977078e-07,6.6302360200790621e-13,4.2591913142460429e-11,5.5550218427955299e-10,7.6992288277457845e-11,2.316486005494402e-17,6.2046815832745488e-18,7.8832380560283041e-16,1.065842377640481e-20,2.545782603726227e-13,9.8857725062625776e-13,1.1052788714768899e-09,2.5558373195088531e-19,5.5746654688983675e-24,2.4610798600185383e-18
9.060554012356323e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45186931388215618,0.11823697011537899,0.022815109632265906,0.0,1.4352356557560761e-15,3.0190539026343324e-08,9.7521556106898604e-13,1.8005113167354199e-12,1.6124312091726289e-28,8.0629754494943969e-06,5.1435712575757809e-24,7.8939170485551716e-06,3.7188549778913765e-17,2.1211875741320375e-19,4.2705196436436522e-22,8.7048623932085373e-24,1.3667902800535128e-14,2.5568806714282768e-17,0.00042493112118193707,1.291602890049634e-05,1.1390636771057592e-07,7.5942820463729265e-13,4.546328954816303e-11,5.6921989838652455e-10,9.2720051951663955e-11,3.1095173341933787e-17,7.1124619821902692e-18,1.0103617385409692e-15,1.5327278939781839e-20,2.6086614762711844e-13,1.1774064482034042e-12,1.1972548779960915e-09,2.954614279751835e-19,7.359153601815737e-24,3.0288302431731005e-18
9.628107545231735e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45184264643134342,0.11821061568662053,0.022814705571993738,0.0,1.7195199688162142e-15,3.4059126056572061e-08,1.1845744893856015e-12,2.1606118082386343e-12,2.2918249858959424e-28,8.5691255860148359e-06,7.1439776319014815e-24,8.3816463511256298e-06,4.5605500427425743e-17,2.5943087708472113e-19,5.7154398105591937e-22,1.1213539368655012e-23,1.6316158014872108e-14,3.3168712759103024e-17,0.0004507792878913915,1.3724143383260869e-05,1.2495013697635604e-07,8.647449057083095e-13,4.8335272047539093e-11,5.8293923661579409e-10,1.1035530717190707e-10,4.0940849014117744e-17,8.1052148497544004e-18,1.2748354311331244e-15,2.1526865451128451e-20,2.6715499967951405e-13,1.3901136990910892e-12,1.2914269126290886e-09,3.3878837829326801e-19,9.5462363352834357e-24,3.6825166027155161e-18
9.999999999999999e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45182522046451518,0.11819339494990977,0.022814440839073379,0.0,1.9273135979181569e-15,3.6718432674759909e-08,1.3377163766888888e-12,2.4208536291519473e-12,2.8541624704544573e-28,8.9008506861808041e-06,8.7644321919673081e-24,8.7008083339115483e-06,5.1770672542397129e-17,2.9468013310888275e-19,6.8553919912518988e-22,1.3135303674841758e-23,1.8243879744516839e-14,3.9002660382941341e-17,0.00046766822490214939,1.425360523023742e-05,1.3243335793879169e-07,9.3878723507127726e-13,5.0217482077472304e-11,5.91929788424593e-10,1.2298716905990113e-10,4.8570678495135978e-17,8.8037883869813722e-18,1.4733848690763723e-15,2.6587367183858457e-20,2.7127634573563817e-13,1.5432542117906677e-12,1.3543226578315626e-09,3.6909923276811271e-19,1.1225043432966107e-23,4.1609007403957471e-18
1.0195661078107146e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45181606749556152,0.11818434999552234,0.022814301566488025,0.0,2.0439059473540821e-15,3.8157023297906907e-08,1.4236282879428267e-12,2.5657974046104894e-12,3.1931256180642593e-28,9.0754002590951961e-06,9.7287140066924892e-24,8.8685917711650571e-06,5.5230515949014022e-17,3.1468416174114461e-19,7.5235725138146906e-22,1.4242734313963986e-23,1.9322773923649159e-14,4.23674769221445e-17,0.00047653859006417269,1.4532148292475786e-05,1.3644876271061852e-07,9.7939008260520233e-13,5.1207859839498975e-11,5.9666020331141518e-10,1.299849107667071e-10,5.2994765177918596e-17,9.187078200728484e-18,1.5864225404833942e-15,2.9611714524591185e-20,2.7344485704349473e-13,1.6283982916044331e-12,1.3877910054495802e-09,3.8566891588177832e-19,1.219329462375465e-23,4.4293423534669406e-18
1.0763214610982557e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45178957676977816,0.118158172736616,0.022813897615585305,0.0,2.4121983159578798e-15,4.2483625171103555e-08,1.694732352690836e-12,3.018730674065277e-12,4.3703126300469141e-28,9.5817993311180464e-06,1.3018618324436464e-23,9.3547551924618547e-06,6.6147450750005564e-17,3.7884874431725976e-19,9.7582972615110868e-22,1.7863913742312705e-23,2.2718739552886519e-14,5.3378371571066458e-17,0.00050220933330095974,1.5340043952267958e-05,1.4840127043862763e-07,1.1037788846962783e-12,5.4081052125455758e-11,6.1038280279838177e-10,1.5169258837330818e-10,6.7571437427205537e-17,1.0362200624446454e-17,1.9499627668921572e-15,3.9988283294712427e-20,2.7973576471900338e-13,1.8940058629612489e-12,1.4863430760367565e-09,4.362072171915794e-19,1.5361642237975925e-23,5.2767180442531411e-18
1.1330768143857968e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45176317395002263,0.11813208360548834,0.0228134937191227,0.0,2.8284193726750948e-15,4.7038332752156179e-08,2.0003078940401495e-12,3.5220747799891064e-12,5.8864999221425474e-28,1.0088322664906618e-05,1.7150351731270866e-23,9.8401384931750773e-06,7.8440329714324932e-17,4.5297492442574698e-19,1.2489702723416846e-21,2.2154028323471464e-23,2.653638047915345e-14,6.642840062051739e-17,0.00052779182214671226,1.6147830685529992e-05,1.6080668446538985e-07,1.2383252306829587e-12,5.695484810931252e-11,6.2410703937316861e-10,1.7555903680473354e-10,8.5007062685169615e-17,1.1634742218184069e-17,2.3704484725941493e-15,5.3118584961680886e-20,2.8602777249146849e-13,2.1887280116369079e-12,1.5870789340558099e-09,4.9050729358798184e-19,1.9116532124084156e-23,6.2322606712133258e-18
1.189832167673338e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45173685873338149,0.11810608229877786,0.022813089876937909,0.0,3.2968148857415931e-15,5.1820553726778738e-08,2.3428417287389476e-12,4.0784934870898165e-12,7.8148750068735298e-28,1.0594970123721499e-05,2.2277394983726953e-23,1.0324743545852989e-05,9.2193340053594572e-17,5.3819688318561041e-19,1.5794880089497337e-21,2.7195658712019241e-23,3.0809354059416971e-14,8.1758324857754687e-17,0.00055328636009435001,1.6955508813924739e-05,1.7366402774670328e-07,1.383441805720537e-12,5.9829246997441815e-11,6.3783291730610284e-10,2.0166202329874619e-10,1.0565956197135234e-16,1.3008875522834733e-17,2.8530158291504117e-15,6.952381851956146e-20,2.9232093524403325e-13,2.5144019031931173e-12,1.6899942798501884e-09,5.486729828377073e-19,2.3527162659573361e-23,7.3037929746861484e-18
1.2465875209608791e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45171063081799562,0.11808016851417096,0.022812686088869206,0.0,3.821860211016262e-15,5.6829702347533083e-08,2.7248860663620383e-12,4.6906511670453577e-12,1.0239678442122274e-27,1.1101741571257371e-05,2.8571047636001071e-23,1.0808572217451417e-05,1.0749082638698789e-16,6.3573646075851988e-19,1.9758212223653927e-21,3.3077160765204331e-23,3.5572644652023506e-14,9.9622686395894846e-17,0.00057869324958841962,1.7763078657889893e-05,1.8697232176123829e-07,1.5395400583120071e-12,6.2704247998665315e-11,6.5156044084481959e-10,2.3007648169783704e-10,1.2990862071694386e-16,1.4488786460820638e-17,3.4029364720427016e-15,8.978799806232143e-20,2.9861531327755136e-13,2.8729098696372654e-12,1.7950847050456992e-09,6.108079406463444e-19,2.8666683665778856e-23,8.4993427198033315e-18
1.3033428742484202e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45168448990305587,0.11805434195039823,0.022812282354755457,0.0,4.408266626625324e-15,6.2065199393567547e-08,3.1490582905212507e-12,5.3612128036682838e-12,1.3257222836696977e-27,1.1608636871639754e-05,3.6221429391537493e-23,1.1291626369351979e-05,1.2441728860649782e-16,7.469069947228232e-19,2.4471658522130616e-21,3.9892810050182103e-23,4.086255883083684e-14,1.2028983235449321e-16,0.00060401279202874848,1.8570540536642454e-05,2.0073058638373783e-07,1.7070301969754268e-12,6.5579850324236872e-11,6.6528961421210015e-10,2.6087460555904504e-10,1.58155726932671e-16,1.6078675276058058e-17,4.0256096466154203e-15,1.145615793937383e-19,3.049109726350184e-13,3.2661790023486702e-12,1.902345693166448e-09,6.7701563224658251e-19,3.4612202205360079e-23,9.8271419611282258e-18
1.3600982275359614e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45165843568880026,0.11802860230723106,0.022811878674436094,0.0,5.0609878816268495e-15,6.7526472132872997e-08,3.618040734871942e-12,6.0928439976145602e-12,1.6976950703123776e-27,1.2115655889421763e-05,4.5438483168777242e-23,1.1773907857380132e-05,1.4305738051511156e-16,8.7311721838317854e-19,3.0035035632701859e-21,4.7742945606594193e-23,4.6716720592581337e-14,1.4404193828270756e-16,0.00062924528777408588,1.9377894768183284e-05,2.1493783975936164e-07,1.8863211866871051e-12,6.8456053187824404e-11,6.7902044160524623e-10,2.9412593827551217e-10,1.9082420871189892e-16,1.7782757475819804e-17,4.7265548176866853e-15,1.4456508271665531e-19,3.1120798543363128e-13,3.69618073861637e-12,2.0117726202623693e-09,7.4739932403783801e-19,4.1444788313830151e-23,1.129562629156701e-17
1.4168535808235025e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45163246787650962,0.11800294928547779,0.02281147504775112,0.0,5.7852269566540426e-15,7.3212954286929023e-08,4.1345804539372083e-12,6.8882109706698254e-12,2.1522530578037777e-27,1.2622798489580939e-05,5.6452980059105147e-23,1.2255418531823018e-05,1.6349590820207259e-16,1.0158752192531702e-18,3.6556294336222616e-21,5.6734112990571169e-23,5.3174066555601768e-14,1.7117503159639233e-16,0.00065439103614572882,2.0185141669301579e-05,2.2959309817914458e-07,2.0778207451042247e-12,7.1332855805491318e-11,6.9275292719738473e-10,3.2989746034842065e-10,2.283592718424348e-16,1.9605264774405452e-17,5.5114047092480013e-15,1.8059271190550673e-19,3.1750643020447292e-13,4.1649304418482307e-12,2.1233607555482575e-09,8.2206207527938804e-19,4.9249480743644462e-23,1.2913434075627166e-17
1.4736089341110436e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45160658616850452,0.11797738258698011,0.022811071474541113,0.0,6.5864430348163264e-15,7.9124085997631466e-08,4.7014889887675673e-12,7.749980569640902e-12,2.7032990973564093e-27,1.3130064537516047e-05,6.9517526565424175e-23,1.2736160237447209e-05,1.8581782854424504e-16,1.1767924579319501e-18,4.4151792802060911e-21,6.6979206618293128e-23,6.0274841148480407e-14,2.0199901493082487e-16,0.00067945033543113681,2.099228155557938e-05,2.4469537595654623e-07,2.2819353385697897e-12,7.4210257395678467e-11,7.0648707513739812e-10,3.6825367392622359e-10,2.7122803724267276e-16,2.1550446038535653e-17,6.3858987460154164e-15,2.2351597113381118e-19,3.2380639223808746e-13,4.6744869755058384e-12,2.2371052620542699e-09,9.0110672983821108e-19,5.8115292692210667e-23,1.468940566707871e-17
1.5303642873985848e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45158079026814135,0.11795190191460966,0.022810667954647222,0.0,7.4703586806861532e-15,8.5259313796420485e-08,5.3216421274797562e-12,8.6808202698740978e-12,3.3663891733990241e-27,1.3637453899043917e-05,8.490757419900318e-23,1.321613481351623e-05,2.1010824832900051e-16,1.3575878470181104e-18,5.2946566296643233e-21,7.8597611393788359e-23,6.8060591787982155e-14,2.3683768927851727e-16,0.00070442348288753359,2.1799314741396048e-05,2.6024368530510247e-07,2.499070177901804e-12,7.7088257179186589e-11,7.2022288954950004e-10,4.0925668468700908e-10,3.1991957785092079e-16,2.362256823435419e-17,7.3558768754877887e-15,2.7428727887116784e-19,3.3010796393623609e-13,5.2269522708159405e-12,2.3530011972878071e-09,9.846359079922798e-19,6.8135217475827794e-23,1.6632582611152285e-17
1.5871196406861259e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45155507987980903,0.11792650697226427,0.022810264487911167,0.0,8.4429672248392472e-15,9.1618090575533479e-08,5.9979796607318345e-12,9.6833981784203372e-12,4.1588532321073265e-27,1.4144966440396305e-05,1.029224312200396e-22,1.3695344093807973e-05,2.3645242381617979e-16,1.5600918894671882e-18,6.3074593398795825e-21,9.1715343595699697e-23,7.6574164046123981e-14,2.7602877695550039e-16,0.00072931077474549719,2.2606241539932718e-05,2.7623703621719718e-07,2.7296292139686393e-12,7.9966854379158412e-11,7.3396037453354234e-10,4.5296628113058861e-10,3.749449550970101e-16,2.5825917375903654e-17,8.4272737508625124e-15,3.3394357880889483e-19,3.3641124517016151e-13,5.8244708883152893e-12,2.4710435139066267e-09,1.0727519982907664e-18,7.9406234162061624e-23,1.8752206831455645e-17
1.643874993973667e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45152945470892558,0.11790119746486431,0.022809861074175212,0.0,9.5105403514808e-15,9.8199875561298865e-08,6.7335051321853719e-12,1.0760383036868228e-11,5.0999196538649584e-27,1.4652602028216812e-05,1.2388627637033934e-22,1.4173789906631915e-05,2.6493576029561719e-16,1.7862508759832933e-18,7.4679058817817767e-21,1.0646519101049556e-22,8.5859696805791505e-14,3.1992394450888957e-16,0.00075411250621253536,2.3413062263176773e-05,2.9267443634396101e-07,2.9740151330531056e-12,8.2846048221061159e-11,7.4769953416521854e-10,4.9944001136083549e-10,4.3683725528201256e-16,2.8164799474948106e-17,9.6061132538081554e-15,4.0360994748577615e-19,3.4271634364477382e-13,6.4692295732889212e-12,2.5912270604030935e-09,1.1655571494725739e-18,9.2029313193239845e-23,2.1057719801768873e-17
1.7006303472612082e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.451503914461934,0.11787597309834939,0.022809457713282213,0.0,1.0679635886887293e-14,1.0500413428938179e-07,7.5312855839967849e-12,1.1914444223866097e-11,6.2108433242421049e-27,1.5160360529557747e-05,1.4814917466400691e-22,1.4651474074846204e-05,2.9564381151195518e-16,2.0381311412287493e-18,8.7912612926858943e-21,1.2298685231006717e-22,9.5962617404016859e-14,3.6888882559863788e-16,0.00077882897147664855,2.4219777221926263e-05,3.0955489087629568e-07,3.2326293520080122e-12,8.5725837932668815e-11,7.6144037249598007e-10,5.4873325744641391e-10,5.061516259607786e-16,3.0643541492024942e-17,1.0898503336045571e-14,4.8450319872888021e-19,3.4902337526848144e-13,7.1634568051621147e-12,2.7135465817994765e-09,1.263153262444213e-18,1.0610942201054824e-22,2.3558761702849478e-17
1.7573857005487493e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45147845884629978,0.11785083357967459,0.022809054405075566,0.0,1.1957105786432278e-14,1.1203033858190001e-07,8.3944512973802095e-12,1.3148251757351986e-11,7.5150372616150555e-27,1.5668241811877094e-05,1.7608809535734568e-22,1.5128398415874563e-05,3.2866227911447916e-16,2.3179233786225138e-18,1.0293762809666908e-20,1.4142707566975541e-22,1.069296367620972e-13,4.2330304381223707e-16,0.00080346046370988276,2.502638672579438e-05,3.2687740242702205e-07,3.5058720132057133e-12,8.8606222744045195e-11,7.7518289355310351e-10,6.0089930744133586e-10,5.8346531220965082e-16,3.3266492288606613e-17,1.2310631160659248e-14,5.7793548506842916e-19,3.5533246452867819e-13,7.9094223409082925e-12,2.8379967203541613e-09,1.3656419823181681e-18,1.2175553066667096e-22,2.6265170564380049e-17
1.8141410538362904e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45145308757050612,0.117825778616807,0.022808651149399235,0.0,1.335010431786943e-14,1.1927796652633404e-07,9.3261955282896539e-12,1.4464476296508721e-11,9.0382077604312676e-27,1.6176245743035444e-05,2.081079321017306e-22,1.5604564741723053e-05,3.6407701223507407e-16,2.6279470133910513e-18,1.1992645188371542e-20,1.6193979661690519e-22,1.1880874450192564e-13,4.8356023538443112e-16,0.00082800727507186585,2.5832891083213835e-05,3.4464097091415895e-07,3.7941419792840457e-12,9.1487201887526274e-11,7.8892710133982723e-10,6.559894251373933e-10,6.6937769270094197e-16,3.6038023580245331e-17,1.3848758526129828e-14,6.8531789612603176e-19,3.6164374487265398e-13,8.7094367525373679e-12,2.9645720162786891e-09,1.473124690513026e-18,1.3908061741879866e-22,2.9186981392208548e-17
