Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),CH3X(21),CH2X(27),CHX(28),CX(26),H2X(49),CH3OO(77),C2H4(47),HOX(22),H2OX(23),C2H6X(52)
8.642751692988112e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43867809007008279,0.10268290723769591,0.022778314497895472,0.0,5.598405840608296e-05,0.012090651038931458,0.0,7.4946217299359479e-05,0.0,0.002695076137042879,7.551726422477855e-11,0.00041819231721492366,3.3860497811739407e-09,5.4673129491012751e-06,0.0,0.0,2.4927466077682369e-05,3.9516946553895077e-06,0.0073090226692693761,9.3923669753555389e-08,0.00027376999763469289,3.2196426223587655e-07,2.5961957641117292e-07,0.00062294424983477717,0.005183233867140145,0.00023933272380296437,1.5272545102492371e-08,6.2528079440367219e-06,5.9397502516704283e-10,2.4901499232771028e-09,2.0463060021093662e-07
8.682982725534527e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43864538680309823,0.10264751015577164,0.022777905557481392,0.0,5.6584778900391226e-05,0.012156082976667046,0.0,7.5187671950978919e-05,0.0,0.0026988776565135481,7.5955237557558997e-11,0.00041837593246645428,3.3985845680448225e-09,5.5245276285422926e-06,0.0,0.0,2.5087351292147317e-05,3.9895966304528447e-06,0.007305955622348515,9.3911479164209265e-08,0.00027433342947934643,3.2454535707596797e-07,2.6219064310101852e-07,0.00062777624803726816,0.0052123221048892164,0.00024061355518469201,1.5293813098409152e-08,6.3127861205589397e-06,5.9753751439164948e-10,2.5166819794072326e-09,2.0527526221614636e-07
8.723213758080942e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43861270940137959,0.10261212914083637,0.022777494226167202,0.0,5.7189526490485842e-05,0.012221464416064552,0.0,7.5428829483379847e-05,0.0,0.0027026853097257006,7.6393201379106129e-11,0.00041855864169214704,3.4111154289580761e-09,5.5820819431006992e-06,0.0,0.0,2.524765133713864e-05,4.0276295079478398e-06,0.0073028904832930655,9.3899279377511235e-08,0.00027489479292578121,3.2714356608421378e-07,2.6477111769986323e-07,0.00063261480588689995,0.0052413792281645766,0.00024189321088280994,1.5315113467892998e-08,6.3729714574219299e-06,6.0110797663548101e-10,2.5433892965128464e-09,2.0591900517828296e-07
8.763444790627358e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43858005831068575,0.10257676421361403,0.022777080498877351,0.0,5.7798313162460256e-05,0.012286794714725047,0.0,7.566972221886762e-05,0.0,0.0027064994561368893,7.6831199848469872e-11,0.00041874044369043624,3.4236437545919074e-09,5.6399769855775486e-06,0.0,0.0,2.5408363280239086e-05,4.0657931939867225e-06,0.0072998272606048875,9.3887070556416381e-08,0.00027545409987045978,3.2975885878828734e-07,2.6736093577332322e-07,0.00063745980776672682,0.0052704048985600339,0.00024317167876855005,1.53364482357887e-08,6.4333638056618953e-06,6.0468634473035593e-10,2.5702723749356135e-09,2.0656191809108814e-07
8.803675823173773e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43854743396991003,0.10254141539561029,0.022776664370581273,0.0,5.8411150833193009e-05,0.012352073239688278,0.0,7.5910382197490693e-05,0.0,0.002710320448118564,7.7269277309371143e-11,0.00041892133733614182,3.4361709250609355e-09,5.698213853496458e-06,0.0,0.0,2.5569484163576627e-05,4.1040876108126146e-06,0.0072967659627138836,9.3874852862515205e-08,0.00027601136210032054,3.323912037653832e-07,2.6996003295106313e-07,0.00064231113892837879,0.0052993987836562843,0.00024444894690636503,1.5357819386627543e-08,6.493963041845798e-06,6.0827255133599409e-10,2.5973317119143682e-09,2.0720408915068275e-07
8.843906855720189e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43851483681116776,0.10250608270909858,0.022776245836293448,0.0,5.9028051349625132e-05,0.012417299367313174,0.0,7.6150841176226053e-05,0.0,0.0027141486310584351,7.7707478276551075e-11,0.00041910132157939903,3.4486983098607173e-09,5.7567936489985065e-06,0.0,0.0,2.5731011004674129e-05,4.1425126966713846e-06,0.0072937065979787113,9.3862626456045177e-08,0.00027656659129429923,3.3504056866073558e-07,2.7256834493103388e-07,0.00064716868548787062,0.0053283605569381326,0.00024572500355140247,1.5379228865209071e-08,6.5547690678685688e-06,6.118665289509641e-10,2.6245678015546635e-09,2.0784560575356627e-07
8.884137888266604e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43848226725988171,0.10247076617710668,0.022775824891073323,0.0,5.964902648805775e-05,0.012482472483159935,0.0,7.6391130628311669e-05,0.0,0.00271798434346127,7.8145847422573872e-11,0.00041928039544460307,3.4612272678187004e-09,5.8157174787379581e-06,0.0,0.0,2.589294079728716e-05,4.1810684056829238e-06,0.0072906491746874795,9.3850391495900838e-08,0.00027711979902481689,3.3770692020592051e-07,2.7518580748363136e-07,0.00065203233442139008,0.0053572898977128705,0.00024699983714701363,1.5400678577173832e-08,6.6157818107494168e-06,6.1546820992343744e-10,2.6519811347992085e-09,2.0848655449502519e-07
8.924368920813019e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43844972573486773,0.10243546582340329,0.022775401530025292,0.0,6.0274087953469431e-05,0.01254759198187363,0.0,7.6631281742720414e-05,0.0,0.0027218279170481722,7.8584429565069054e-11,0.0004194585580293643,3.4737591470513484e-09,5.8749864537786989e-06,0.0,0.0,2.6055270512229842e-05,4.2197547077119091e-06,0.0072875937010584415,9.3838148139644701e-08,0.00027767099675924436,3.4039022423678177e-07,2.7781235645575354e-07,0.00065690197356104839,0.0053861864910298022,0.00024827343632229446,1.54221703895676e-08,6.6770012224273139e-06,6.1907752646174419e-10,2.679572199399203e-09,2.0912702116793271e-07
8.964599953359435e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43841721264841849,0.10240018167248464,0.022774975748298742,0.0,6.0903247378852919e-05,0.012612657267069375,0.0,7.6871325423768421e-05,0.0,0.002725679676854372,7.9023269654404886e-11,0.0004196358085034793,3.4862952849271769e-09,5.9346016894913913e-06,0.0,0.0,2.6217997098189235e-05,4.2585715882381137e-06,0.0072845401852406708,9.3825896543517976e-08,0.00027822019586133011,3.4309044571118248e-07,2.8044792777477823e-07,0.00066177749159060731,0.0054150500276008515,0.00024954578988966024,1.5443706131397192e-08,6.7384272795557723e-06,6.2269441064475146e-10,2.7073414798865314e-09,2.0976709076192166e-07
9.00483098590585e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43838472840638631,0.10236491374956137,0.022774547541087931,0.0,6.153651632457114e-05,0.012677667751218999,0.0,7.7111292290853834e-05,0.0,0.0027295399413255518,7.9462412761785703e-11,0.00041981214610791324,3.4988370080354965e-09,5.9945643054512989e-06,0.0,0.0,2.6381117482527925e-05,4.2975190482263666e-06,0.0072814886353147305,9.3813636862450851e-08,0.00027876740759260813,3.4580754872634213e-07,2.830924574524409e-07,0.00066665877804117,0.0054438802037222811,0.00025081688684245131,1.5465287594177825e-08,6.8000599832970499e-06,6.2631879443203719e-10,2.735289457546821e-09,2.1040684746291863e-07
9.045062018452266e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43835227340826505,0.10232966208054571,0.02277411690363202,0.0,6.2173906277732387e-05,0.012742622855539178,0.0,7.7351212678320605e-05,0.0,0.002733409022412718,7.9901904067766362e-11,0.00041998757015379557,3.5113856321606648e-09,6.0548754253367603e-06,0.0,0.0,2.6544628572074973e-05,4.3365971039962034e-06,0.0072784390592933353,9.3801369250073014e-08,0.00027931264311376513,3.4854149653608196e-07,2.8574588158864599e-07,0.00067154572328686482,0.0054726767211974951,0.00025208671635257134,1.5486916532472398e-08,6.8618993591158777e-06,6.2995060967389336e-10,2.7634166103933574e-09,2.1104637465302381e-07
9.085293050998681e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43831984804727087,0.10229442669203846,0.022773683831215003,0.0,6.2815428651584348e-05,0.012807522009881092,0.0,7.759111663544224e-05,0.0,0.0027372872256656577,8.034178885117379e-11,0.00042016208002142841,3.5239424622616172e-09,6.1155361768282992e-06,0.0,0.0,2.6708527253905425e-05,4.3758057870912843e-06,0.0072753914651219834,9.3789093858723987e-08,0.00027985591348600534,3.5129225156755848e-07,2.8840813637516523e-07,0.00067643821854047935,0.0055014392872609133,0.00025335526776815696,1.5508594664422596e-08,6.9239454565728184e-06,6.3358978812113904e-10,2.7917234131418351e-09,2.1168575491072354e-07
9.125524083545097e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43828745271042202,0.10225920761131642,0.022773248319165693,0.0,6.346109478492666e-05,0.012872364652621485,0.0,7.7831033926520346e-05,0.0,0.002741174850325003,8.0782112478426567e-11,0.00042033567515930756,3.5365087924564758e-09,6.1765476915082947e-06,0.0,0.0,2.6872810396108275e-05,4.4151451441486295e-06,0.0072723458606796148,9.3776810839463588e-08,0.000280397229672349,3.5405977543806624e-07,2.9107915809930101e-07,0.00068133615584911719,0.0055301676145028704,0.00025462253061127842,1.5530323672272237e-08,6.9861983491173259e-06,6.3723626143476147e-10,2.820210337185946e-09,2.1232507001142021e-07
9.165755116091512e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43825508777861788,0.10222400486631975,0.022772810362857655,0.0,6.4110915941541777e-05,0.012937150230555174,0.0,7.8070994031093131e-05,0.0,0.0027450721894129383,8.1222920393243444e-11,0.0004205083550831545,3.5490859060120005e-09,6.2379111047612163e-06,0.0,0.0,2.7037474848543257e-05,4.4546152367677416e-06,0.0072693022537792234,9.3764520342081772e-08,0.0002809366025389736,3.5684402897110412e-07,2.9375888314737916e-07,0.00068623942808975261,0.0055588614207956041,0.00025588849457566982,1.5552105202882761e-08,7.0486581338806284e-06,6.4088996119535981e-10,2.8488778505737717e-09,2.1296440092826586e-07
9.205986148637927e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43822275362671603,0.10218881848563963,0.022772369957709163,0.0,6.476490330964409e-05,0.013001878198788914,0.0,7.8311026144249163e-05,0.0,0.0027489795298225738,8.1664258106733022e-11,0.00042068011937496205,3.561675075337733e-09,6.2996275556743728e-06,0.0,0.0,2.7202517443586298e-05,4.4942161413796513e-06,0.0072662606521684799,9.375222251510914e-08,0.00028147404285640975,3.5964497221287896e-07,2.9644724800832126e-07,0.00069114792896491078,0.0055875204292201259,0.00025715314952449032,1.5573940868241301e-08,7.1113249314684896e-06,6.4455081891244976e-10,2.877726417984997e-09,2.1360382783328747e-07
9.246217181184343e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43819045062360995,0.10215364849850593,0.022771927099183152,0.0,6.5423068001346674e-05,0.013066548020636734,0.0,7.8551159177042275e-05,0.0,0.0027528971524059939,8.2106171187855749e-11,0.00042085096768205142,3.5742775619846119e-09,6.3616981869391575e-06,0.0,0.0,2.7367934996863822e-05,4.5339479491159572e-06,0.0072632210635303444,9.3739917505826868e-08,0.00028200956130093103,3.6246256444753162e-07,2.9914418927684898e-07,0.00069606155299806887,0.0056161443679943598,0.00025841648548811415,1.5595832245961142e-08,7.1741988857539618e-06,6.4821876603353492e-10,2.9067565007089063e-09,2.1424343009879082e-07
9.286448213730758e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43815817913230398,0.10211849493477516,0.022771481782787168,0.0,6.6085421052145964e-05,0.013131159167516513,0.0,7.8791421757002842e-05,0.0,0.0027568253320610228,8.2548705254250115e-11,0.00042102089971613908,3.5868946166478842e-09,6.4241241447527653e-06,0.0,0.0,2.7533724307976056e-05,4.5738107656779111e-06,0.007260183495483661,9.37276054602765e-08,0.00028254316845552081,3.6529676421366193e-07,3.0184964365714213e-07,0.00070098019552952478,0.0056447329704017611,0.00025967849266194954,1.5617780879774954e-08,7.2372801636702024e-06,6.5189373395311856e-10,2.9359685566231753e-09,2.1488328629903054e-07
9.326679246277174e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43812593950998885,0.10208335782491836,0.022771034004073296,0.0,6.6751973420423719e-05,0.013195711118848052,0.0,7.9031842228741132e-05,0.0,0.0027607643378167188,8.2991905963413883e-11,0.00042118991525241979,3.5995274791741361e-09,6.4869065787203478e-06,0.0,0.0,2.7699882161209235e-05,4.6138047112055838e-06,0.0072571479555837417,9.3715286523270294e-08,0.00028307487481156408,3.6814752931822007e-07,3.045635479654197e-07,0.00070590375271133426,0.0056732859747218546,0.0002609391614042879,1.5639788280020759e-08,7.3005689550034247e-06,6.5557565402132281e-10,2.9653630401734425e-09,2.1552347421213545e-07
9.366910278823589e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4380937321081157,0.1020482372000093,0.022770583758638111,0.0,6.7422735986966066e-05,0.013260203361952234,0.0,7.9272448654639098e-05,0.0,0.0027647144329176346,8.3435819004232355e-11,0.00042135801412865196,3.6121773785722608e-09,6.5500466417575635e-06,0.0,0.0,2.7866405326237133e-05,4.6539299201471708e-06,0.0072541144513229624,9.3702960838400638e-08,0.00028360469076909293,3.7101481685392397e-07,3.0728583913435535e-07,0.00071083212150398884,0.0057018031241599263,0.0002621984822341787,1.5661855924120981e-08,7.364065472186069e-06,6.5926445755279885e-10,2.9949404023536206e-09,2.1616407082227562e-07
9.407141311370004e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43806155727246759,0.10201313309171277,0.022770131042122593,0.0,6.8097719554499692e-05,0.013324635391951905,0.0,7.9513268815625883e-05,0.0,0.0027686758749068409,8.3880490088845283e-11,0.00042152519624427188,3.6248455330281954e-09,6.6135454899935405e-06,0.0,0.0,2.8033290558811492e-05,4.6941865411284823e-06,0.0072510829901313257,9.3690628548050291e-08,0.00028413262663976366,3.7389858321037437e-07,3.1001645421370802e-07,0.00071576519966966355,0.0057302841667811371,0.00026345644582933527,1.5683985257054361e-08,7.4277699500902521e-06,6.6296007583454849e-10,3.0247010906870002e-09,2.1680515232206208e-07
9.44737234391642e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43802941534323553,0.10197804553227294,0.022769675850212098,0.0,6.8776934847244707e-05,0.013389006711673252,0.0,7.9754330212033765e-05,0.0,0.002772648915707783,8.4325964944844164e-11,0.00042169146155948223,3.6375331499232717e-09,6.6774042826741839e-06,0.0,0.0,2.8200534601442319e-05,4.7345747368226488e-06,0.0072480535793770168,9.3678289793401114e-08,0.00028465869264440236,3.7679878409493018e-07,3.127553303782161e-07,0.00072070288577222026,0.0057587288554387106,0.00026471304302406361,1.5706177691821398e-08,7.4916826458215714e-06,6.6666244013544717e-10,3.054645549208036e-09,2.174467941151668e-07
9.483580273208193e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43800051601862433,0.10194648090515716,0.022769264057499555,0.0,6.9391855535734162e-05,0.013446888587352008,0.0,7.9971514228727129e-05,0.0,0.002776234773162631,8.4727617340158345e-11,0.00042184031649423017,3.6489696347252381e-09,6.7351859091392047e-06,0.0,0.0,2.8351358319951235e-05,4.7710367549933908e-06,0.0072453288688624955,9.3667179502969489e-08,0.00028513056169368693,3.7942297925853611e-07,3.1522733032503772e-07,0.00072515065984963135,0.0057842977921372185,0.00026584280477608271,1.5726205977617496e-08,7.5493823284737789e-06,6.7000027903654621e-10,3.0817530495566918e-09,2.1802481246735019e-07
9.516167409570789e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43797452984623708,0.10191808424446287,0.022768891724217259,0.0,6.9948228579579948e-05,0.01349893960065613,0.0,8.0167182011257188e-05,0.0,0.0027794703937197812,8.5089720379185441e-11,0.00042197365106382933,3.6592774935411854e-09,6.787440159303221e-06,0.0,0.0,2.8487343919007124e-05,4.8039439296698661e-06,0.0072428780588595009,9.3657175945383176e-08,0.00028555396194085485,3.8179607804153691e-07,3.1745777035645004e-07,0.00072915671783726945,0.0058072843468336358,0.00026685863246588785,1.5744276908083096e-08,7.6014566175773347e-06,6.7300891697457448e-10,3.1062776384986002e-09,2.1854551322115065e-07
9.545495832297125e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43795116124736244,0.10189253658325158,0.02276855522927991,0.0,7.0451354093698109e-05,0.013545750728771752,0.0,8.0343458961955355e-05,0.0,0.0027823893227899598,8.5416132836796526e-11,0.00042209313798679415,3.6685672717845494e-09,6.834672653782493e-06,0.0,0.0,2.8609927301849707e-05,4.8336344787008076e-06,0.0072406734910032697,9.3648169326534123e-08,0.00028593398838029784,3.8394101765346603e-07,3.1946970635525439e-07,0.00073276460442655048,0.0058279514936784666,0.00026777209751059237,1.5760578184037584e-08,7.6484407280737586e-06,6.7572037193856344e-10,3.1284535159085457e-09,2.1901456953342599e-07
9.57482425502346e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43792781073597847,0.1018669977779669,0.022768217411109036,0.0,7.0956747800070377e-05,0.013592528714700699,0.0,8.0519913250049144e-05,0.0,0.0027853148542676845,8.5743056033791232e-11,0.00042221213785070014,3.6778695563757863e-09,6.8820985680448093e-06,0.0,0.0,2.8732695368969886e-05,4.8633953049816839e-06,0.0072384700260543456,9.3639159525546056e-08,0.00028631303943106015,3.8609460762635669e-07,3.2148591831988693e-07,0.00073637475766115791,0.0058485988877065003,0.0002686848202598861,1.577691545157696e-08,7.6955360521878797e-06,6.7843528637974933e-10,3.1507278536563584e-09,2.1948405825575438e-07
9.604152677749796e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43790447843486369,0.10184146784201704,0.022767878268106671,0.0,7.1464413720770837e-05,0.013639273378251953,0.0,8.0696555066340467e-05,0.0,0.0027882470767331305,8.6070507680310916e-11,0.00042233065073768038,3.687184797176177e-09,6.9297183559799448e-06,0.0,0.0,2.8855646839165574e-05,4.8932264943856276e-06,0.0072362676667666647,9.3630146595157283e-08,0.00028669111890998358,3.8825682971865467e-07,3.2350638212600215e-07,0.00073998713955411176,0.0058692264408687373,0.00026959679741502256,1.5793289206796103e-08,7.7427427256941116e-06,6.8115363367333613e-10,3.1731008178800127e-09,2.199540072990734e-07
9.633481100476132e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43788116446531566,0.10181594678895742,0.022767537798687263,0.0,7.1974355855120869e-05,0.013685984541272638,0.0,8.0873394523952444e-05,0.0,0.0027911860772936101,8.6398505480867726e-11,0.00042244867674578725,3.6965134410368445e-09,6.977532472218187e-06,0.0,0.0,2.8978780428440408e-05,4.9231281365644178e-06,0.0072340664158774912,9.3621130587782007e-08,0.00028706823061203568,3.9042766551236974e-07,3.2553107368543574e-07,0.00074360171233582443,0.0058898340663767479,0.00027050802571858365,1.5809699937408058e-08,7.7900608903475533e-06,6.8387538719998097e-10,3.195572573708843e-09,2.2042444435620796e-07
9.662809523202468e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43785786894716733,0.10179043463248848,0.022767196001277627,0.0,7.2486578179615984e-05,0.013732662027628659,0.0,8.1050441658585888e-05,0.0,0.0027941319415991069,8.6727067133093723e-11,0.00042256621598880131,3.7058559318060427e-09,7.0255413721107983e-06,0.0,0.0,2.9102094850131188e-05,4.9531003249220504e-06,0.007231866276107524,9.3612111555508728e-08,0.00028744437830879963,3.9260709642104395e-07,3.2755996895089956e-07,0.00074721843845604677,0.0059104216786869434,0.00027141850195408501,1.5826148122832377e-08,7.8374906938421718e-06,6.8660052034914717e-10,3.2181432852605895e-09,2.2089539690262941e-07
9.689205103656171e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43783691885465426,0.10176748130969006,0.022766887246887076,0.0,7.2949531102360654e-05,0.013774642827838976,0.0,8.1209969875941997e-05,0.0,0.0027967891576033887,8.7023269333899294e-11,0.00042267158522996974,3.7142763770322461e-09,7.0689162989520208e-06,0.0,0.0,2.9213231375891292e-05,4.9801356916281359e-06,0.0072298871025568631,9.3603991882967145e-08,0.00028778209010868098,3.9457591756796835e-07,3.2938954901671791e-07,0.00075047530220910736,0.0059289333487737329,0.00027223728492209616,1.5840983903204156e-08,7.8802730950185357e-06,6.8905600777430917e-10,3.2385416676262882e-09,2.2131971747171107e-07
9.715600684109875e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43781598388898735,0.10174453521453063,0.022766577414430791,0.0,7.3414337048109243e-05,0.013816596083309089,0.0,8.1369681585638921e-05,0.0,0.002799452061866459,8.731995547262993e-11,0.0004227765604010174,3.72270871469807e-09,7.1124497028826506e-06,0.0,0.0,2.932451239017394e-05,5.007228352737745e-06,0.0072279088331634505,9.3595869839713591e-08,0.00028811902681695093,3.965516717818011e-07,3.3122249716272713e-07,0.00075373385285692877,0.0059474286792483887,0.00027305545385451204,1.5855850741646532e-08,7.9231461640149855e-06,6.9151419175968983e-10,3.2590204544527247e-09,2.2174449739194386e-07
9.74199626456358e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43779506413453528,0.10172159635729036,0.022766266502787617,0.0,7.3880998868032914e-05,0.013858521669760022,0.0,8.1529583943949779e-05,0.0,0.0028021207138595587,8.7617138431990596e-11,0.00042288114161696068,3.7311532621634813e-09,7.1561419172740443e-06,0.0,0.0,2.9435936949955506e-05,5.0343783840336941e-06,0.0072259314698766711,9.3587745463057446e-08,0.00028845519113522713,3.98534345168981e-07,3.3305879594153045e-07,0.0007569940634746075,0.0059659076102889837,0.00027387300649002033,1.5870748970767837e-08,7.9661100206739572e-06,6.9397505292743478e-10,3.279579763269446e-09,2.2216975624461509e-07
9.765752286971912e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43777624943010029,0.1017009575827639,0.022765985758683847,0.0,7.4302583622674786e-05,0.013896230938868864,0.0,8.1673664945279423e-05,0.0,0.0028045274633751523,8.7885038518702691e-11,0.00042297492798274409,3.7387640549882048e-09,7.1956009690439049e-06,0.0,0.0,2.9536341004588888e-05,5.0588625282752903e-06,0.0072241526192423503,9.358043155967564e-08,0.00028875708084928799,4.0032465554472511e-07,3.3471431523563429e-07,0.00075992965016492527,0.0059825245779002931,0.00027460827508001776,1.5884184486694892e-08,8.0048552172252912e-06,6.9619210096084597e-10,3.2981520841043052e-09,2.225529147699174e-07
9.789508309380244e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43775744717453935,0.10168032468697145,0.022765704138731167,0.0,7.4725675989729742e-05,0.013933917607638385,0.0,8.1817911274448187e-05,0.0,0.0028069389580458589,8.8153360839923254e-11,0.00042306839544383758,3.7463852218467462e-09,7.2351891712798525e-06,0.0,0.0,2.9636859876610882e-05,5.0833932643048273e-06,0.0072223745055309922,9.3573115823197235e-08,0.00028905834905300587,4.0212054883643485e-07,3.3637252175040896e-07,0.00076286654030515864,0.0059991281716446319,0.00027534304104667034,1.5897645929389283e-08,8.0436741446209615e-06,6.9841128770909261e-10,3.3167898071413356e-09,2.2293649105458377e-07
9.813264331788577e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43773865742744505,0.10165969767759118,0.022765421642129014,0.0,7.5150278016172079e-05,0.013971581588107329,0.0,8.1962328044630481e-05,0.0,0.0028093552393341861,8.8422114770743161e-11,0.0004231615441045144,3.7540169900559421e-09,7.2749067678696581e-06,0.0,0.0,2.9737492875696738e-05,5.1079706523178372e-06,0.0072205971301417598,9.3565798280392192e-08,0.00028935899768555118,4.0392201470000071e-07,3.3803340282299492e-07,0.00076580471455813968,0.0060157183495325728,0.00027607730279486259,1.5911133530554769e-08,8.0825668980605903e-06,7.0063259906505387e-10,3.3354930166644478e-09,2.2332049908235116e-07
9.83702035419691e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43771988024781494,0.10163907656235785,0.022765138268082137,0.0,7.5576391738976662e-05,0.014009222793134596,0.0,8.210692033646233e-05,0.0,0.0028117763481157378,8.86913096803512e-11,0.00042325437407538023,3.7616595856643957e-09,7.3147540029585487e-06,0.0,0.0,2.9838239310704297e-05,5.1325947540540653e-06,0.007218820494466963,9.3558478957896494e-08,0.00028965902867673937,4.0572904272465827e-07,3.39696945808495e-07,0.00076874415367799061,0.006032295070077698,0.00027681105874606787,1.5924647518554942e-08,8.1215335751879537e-06,7.0285602092871439e-10,3.3542617965153285e-09,2.2370495274571149e-07
9.860776376605242e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4377011156940569,0.10161846134906209,0.022764854015800542,0.0,7.6004019185098889e-05,0.014046841136393127,0.0,8.2251693198150149e-05,0.0,0.0028142023246842361,8.8960954931698816e-11,0.00042334688547331594,3.76931323345601e-09,7.3547311209424422e-06,0.0,0.0,2.9939098489714871e-05,5.1572656327884687e-06,0.0072170445998920836,9.355115788221265e-08,0.0002899584439470144,4.0754162243432701e-07,3.4136313808044694e-07,0.00077168483850992861,0.0060488582922923117,0.00027754430733821815,1.5938188118441795e-08,8.1605742760766994e-06,7.0508153920778167e-10,3.3730962300926755e-09,2.2408986584622912e-07
9.884532399013574e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43768236382399328,0.10159785204554946,0.022764568884499511,0.0,7.6433162371455818e-05,0.014084436532363905,0.0,8.2396651645581979e-05,0.0,0.0028166332087564854,8.9231059881176917e-11,0.00042343907842142323,3.7769781569535815e-09,7.3948383664612157e-06,0.0,0.0,3.0040069720073672e-05,5.1819833533222441e-06,0.007215269447795828,9.3543835079710423e-08,0.00029025724540756388,4.093597432882492e-07,3.4303196703077573e-07,0.00077462674998974473,0.0060654079756835124,0.00027827704702557474,1.595175555198394e-08,8.1996891032161725e-06,7.0730913981802265e-10,3.391996400351474e-09,2.2447525209486522e-07
9.908288421421907e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43766362469486525,0.10157724865971994,0.022764282873399579,0.0,7.6863823304907579e-05,0.014122008896330005,0.0,8.2541800662440625e-05,0.0,0.0028190690394772912,8.9501633878305732e-11,0.00042353095304897191,3.7846545784224854e-09,7.4350759843919572e-06,0.0,0.0,3.0141152308429518e-05,5.2067479819738727e-06,0.0072134950395501369,9.3536510576627547e-08,0.00029055543496026264,4.1118339468195738e-07,3.4470342007003975e-07,0.00077756986914353653,0.0060819440802490701,0.00027900927627860409,1.5965350037694581e-08,8.2388781614972328e-06,7.0953880868371523e-10,3.4109623898022882e-09,2.2486112511230873e-07
9.93204444383024e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43764489836333759,0.1015566511995272,0.022763995981726542,0.0,7.7296003982239655e-05,0.014159558144370617,0.0,8.2687145200319043e-05,0.0,0.0028215098554243284,8.9772686265434753e-11,0.00042362250949134518,3.7923427188744718e-09,7.4754442198422371e-06,0.0,0.0,3.0242345560774158e-05,5.2315595865702249e-06,0.0072117213765202394,9.3529184399070424e-08,0.00029085301449784275,4.1301256594806725e-07,3.4637748462752186e-07,0.00078051417708733856,0.006098466566473424,0.00027974099358385457,1.5978971790859232e-08,8.2781415581981733e-06,7.1177053173812412e-10,3.4299942805106001e-09,2.2524749842931098e-07
9.955800466238572e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43762618488550253,0.10153605967297774,0.022763708208711445,0.0,7.7729706390145705e-05,0.014197084193355117,0.0,8.283269017883659e-05,0.0,0.0028239556946129799,9.0044226377450672e-11,0.0004237137478899842,3.8000427980715075e-09,7.5159433181433825e-06,0.0,0.0,3.0343648782481183e-05,5.2564182364376508e-06,0.0072099484600646677,9.3521856573014443e-08,0.00029114998590390348,4.1484724635725621e-07,3.4805414815151149e-07,0.00078345965502691131,0.0061149753953235507,0.00028047219744383112,1.5992621023563197e-08,8.3174794029706312e-06,7.1400429492401511e-10,3.4490921540961541e-09,2.2563438548702421e-07
