Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),CO2X(34),CH3X(22),HX(19),H2X(36),CH2X(134),CHX(26),C2H6X(39),C2H5X(38),C2H4X(51),CH2(T)(29),C2H3X(50),C3H6(141),C3H6X(151),C3H5X(149),C4H8(196),C4H8X(205),C4H7X(204),C3H5X(150),C5H10(233),SX(254),C4H8(240),C4H8X(315),C3H8X(43),C4H7X(251),C5H9X(252),C6H12(377),SX(388),HOCXO(25),C4H7X(197),C4H7(208),C4H7X(435)
1.240247079171945e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968794287336,0.099999999964379499,0.0,0.099999999978493875,0.0,9.6135088657981738e-47,0.0,4.3833384853502922e-42,0.0,1.7890763950214732e-25,5.1284643582741959e-81,1.4325964623825519e-36,6.1947781915934059e-62,0.0,0.0,0.0,0.0,2.2173254475759922e-95,3.5620487824947683e-11,2.1506129198876372e-11,2.1184552287331924e-20,2.1184731196881974e-20,4.384431237311804e-56,9.5527830838645461e-31,4.5974762823443987e-38,5.1674304710291873e-52,6.5180947465186716e-59,2.2915717889452721e-105,1.2026287877728648e-50,5.980553577688682e-108,3.4909777579690635e-132,2.8255191880628947e-142,3.6870256328589157e-145,1.8090035837166394e-169,1.2396037701209843e-179,1.6175613797684112e-182,1.8435128164294578e-145,4.5658020812623398e-207,2.7588762807479376e-217,1.9881047076485353e-170,1.3623312375827954e-180,4.3245069996245529e-91,1.7777086916660147e-183,1.8000314813628395e-220,2.1316861006240238e-245,1.164430921346944e-255,1.3848955533766587e-39,1.0899704301355514e-183,6.3448587031631807e-187,4.3407502631981655e-197
1.6536628014339974e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968792383115,0.099999999952506025,0.0,0.099999999971325165,0.0,2.0835136448203539e-46,0.0,9.5510321742667438e-42,0.0,3.0519489624140127e-25,1.9763769846719378e-80,2.4438410832931143e-36,1.8917436641127025e-61,0.0,0.0,0.0,0.0,1.2836378249866643e-94,4.7493976038888258e-11,2.8674836315098935e-11,2.8246003559432833e-20,2.8246308757588242e-20,1.1363182604595266e-55,1.6295897799588199e-30,9.697397109360243e-38,1.3450756448253495e-51,1.7036409116193383e-58,1.3817233793182319e-104,2.536689330424834e-50,3.606027469608993e-107,2.533382384505733e-131,2.1398367826066105e-141,2.7922773217696357e-144,1.6237925367339907e-168,1.1549136039241077e-178,1.5070490280173167e-181,1.3961386608848179e-144,4.9324779905090875e-206,3.0769229265373532e-216,1.7845567668212416e-169,1.269256287580972e-179,1.8478740193829391e-90,1.656255020292815e-182,2.0075413325326819e-219,2.7042101315447265e-244,1.5182985800017439e-254,2.3624509746224051e-39,1.0154826101473103e-182,6.1412037141453443e-186,4.3662883024142532e-196
2.480494245958102e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968788574681,0.099999999928759062,0.0,0.099999999956987745,0.0,5.9895737861171026e-46,0.0,2.7723508642141918e-41,0.0,6.3186556607410209e-25,1.5232070398767012e-79,5.0596626583705501e-36,8.7078214336368806e-61,0.0,0.0,0.0,0.0,2.2058766849043265e-93,7.1240942943349721e-11,4.3012247075512614e-11,4.2368832002497184e-20,4.2369463874810924e-20,4.1376608715600434e-55,3.3738495036410671e-30,2.6486544573357817e-37,4.9362105291583846e-51,6.3340134234497471e-58,2.639126034414949e-103,6.9284711395945173e-50,6.8876023899577267e-106,9.7692528475010814e-130,8.4660801657550316e-140,1.1047405112539375e-142,1.049434644221065e-166,7.532987664100957e-177,9.8298104090431554e-180,5.5237025562696876e-143,4.8101294158854509e-204,3.010960372594787e-214,1.1533343412503569e-167,8.2787941231648449e-178,1.6343596167300368e-89,1.0803014723365204e-180,1.9645040025864413e-217,3.7404640578133802e-242,2.1015636724880904e-252,4.8910926799457657e-39,6.6235688232013711e-181,4.0561687360400226e-184,2.9296686342907165e-194
3.307325690482207e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968784766247,0.099999999905012113,0.0,0.099999999942650353,0.0,1.3010785743445948e-45,0.0,6.0627832145848776e-41,0.0,1.0746350684671728e-24,5.7836096313343921e-79,8.6051610647099906e-36,2.6312671374252082e-60,0.0,0.0,0.0,0.0,1.119388781627655e-92,9.4987894925820116e-11,5.7349652395692593e-11,5.6491544338924178e-20,5.6492618985468634e-20,1.0667277158350133e-54,5.738019479742396e-30,5.541860927898764e-37,1.2799905049551398e-50,1.6525211470770868e-57,1.5062730968540706e-102,1.4496652777958736e-49,3.93107809589943e-105,6.8955488949607796e-129,6.7344328697194826e-139,8.7877752729627316e-142,1.054982163897555e-165,8.217033941580719e-176,1.072242389634961e-178,4.3938876364813658e-142,6.2303894030121741e-203,4.1507769976468655e-213,1.1594310953330352e-166,9.0305646761633732e-177,7.0521995045572287e-89,1.1784001766286682e-179,2.7081784870842046e-216,5.9013961967356319e-241,3.4894239509787881e-251,8.3183671984143801e-39,7.2247435125942626e-180,4.7359480874984781e-183,3.6234347847208812e-193
4.134157135006312e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2411196878095781,0.099999999881265178,0.0,0.099999999928312946,0.0,2.4301912941143542e-45,0.0,1.1374538186204861e-40,0.0,1.6417952335912914e-24,1.7755921322532989e-78,1.3146741789018708e-35,6.5928639886297836e-60,0.0,0.0,0.0,0.0,4.6687754117079765e-92,1.1873483092045223e-10,7.1687051887052783e-11,7.0614132276326177e-20,7.0615774089092451e-20,2.3217259060152301e-54,8.7663739384292027e-30,1.0088727174782925e-36,2.7986565613211353e-50,3.627018779073443e-57,6.7200284283404366e-102,2.6390553400337462e-49,1.7537960005149262e-104,3.953385345229602e-128,4.0826517227565884e-138,5.3274607082313016e-141,8.2739363547306167e-165,6.7494202294926018e-175,8.8073319484827752e-178,2.6637303541156508e-141,6.5039670126170938e-202,4.4642136821525874e-212,9.0931007355046492e-166,7.4176492810388939e-176,2.3985162500401072e-88,9.679305373529157e-179,2.9126805749451456e-215,7.7350833426720658e-240,4.6660169052153972e-250,1.2708428426273419e-38,5.9341977897539193e-179,4.0858993208442331e-182,3.2834103733179321e-192
5.787820024054522e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968773340947,0.09999999983377135,0.0,0.099999999899638162,0.0,6.6155554288193288e-45,0.0,3.1122335651512143e-40,0.0,3.1570946559616095e-24,1.5765661756221298e-77,2.5280718285518806e-35,3.6295363131727818e-59,0.0,0.0,0.0,0.0,9.7190019543445334e-91,1.6622865394200124e-10,1.0036183301719504e-10,9.8858927146426003e-20,9.886208427479656e-20,8.8667320829643847e-54,1.685732212955498e-29,2.6637078580965898e-36,1.0764724291525152e-49,1.3957264318011554e-56,2.4158129150822941e-100,6.9678489452715474e-49,6.3048011723067243e-103,5.4943617610005056e-126,1.0795620581836118e-135,1.408723154198292e-138,1.0867116558562699e-161,1.8407852795836318e-171,2.4020450021529279e-174,7.0436157709914602e-139,1.103556973395807e-197,1.6712147038947669e-207,1.1943019783441303e-162,2.0230329630367519e-172,3.3252613515080624e-87,2.6398604291056761e-175,1.0903859251547913e-210,2.151354548879325e-234,2.9740230932096242e-244,2.4437156176160582e-38,1.6172142702101058e-175,2.3391471258884467e-178,3.9910866597337622e-188
7.441482913102732e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968765724098,0.099999999786277591,0.0,0.099999999870963405,0.0,1.3913854003565698e-44,0.0,6.5608781082468436e-40,0.0,5.1775962462324413e-24,6.5168015455715758e-77,4.146031300905972e-35,1.1999913516564588e-58,0.0,0.0,0.0,0.0,5.8189069218702214e-90,2.1372241202860482e-10,1.2903659047344156e-10,1.2710321678039449e-19,1.2710839443193226e-19,2.3476254283369426e-53,2.764579895206657e-29,5.5225077557361553e-36,2.859354554665177e-49,3.7059974567721377e-56,1.7131319515639294e-99,1.4446029048027603e-48,4.4709412436281499e-102,5.0895705740148515e-125,1.1388155792753718e-134,1.4860433214521714e-137,1.3929176188882937e-160,2.6037339437746537e-170,3.3976186478453737e-173,7.4302166072608568e-138,1.8129979640010873e-196,2.9683138593319678e-206,1.5308239853173273e-161,2.8615176651267314e-171,1.6799438501907066e-86,3.7340012421080836e-174,1.9366798004726274e-209,4.3128132681690218e-233,6.3585377882912628e-243,4.0075755400312368e-38,2.2871883978330519e-174,3.6193052831898786e-177,6.7060016836688657e-187
1.0748808691199153e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968750490423,0.099999999691290267,0.0,0.09999999981361396,0.0,4.2353347643425306e-44,0.0,2.0012100685698227e-39,0.0,1.0733946344011517e-23,6.860535044285911e-76,8.5954651571356375e-35,8.2525220790361181e-58,0.0,0.0,0.0,0.0,1.4859043972860719e-88,3.087097334248082e-10,1.8638603437432817e-10,1.8359028059953862e-19,1.8360101466051043e-19,1.0618759986177414e-52,5.7313950684530154e-29,1.6593357576622336e-35,1.2975650329711328e-48,1.6757948108595858e-55,7.343809308424367e-98,4.3405669044632726e-48,1.916592530602414e-100,6.2122377640782989e-123,2.4441642147159712e-132,3.1893976242075192e-135,9.1475344225889109e-158,3.1009684218661455e-167,4.046462890863664e-170,1.5946988121037596e-135,6.9067054005519025e-193,2.0922084217572408e-202,1.0053189729764045e-158,3.407981041759708e-168,2.8436248726565705e-85,4.4470845691323244e-171,1.3650643463474918e-205,1.000395083232487e-228,2.7659614497853638e-238,8.3079232872270886e-38,2.7204059042730136e-171,7.8726159197740642e-174,2.6831989793948223e-183
1.7363460247391993e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968720023175,0.099999999501316397,0.0,0.099999999698915348,0.0,1.8354363424434855e-43,0.0,8.6828614716778536e-39,0.0,2.7907687441624757e-23,1.525000210945743e-74,2.234835457622239e-34,1.0964843603192219e-56,0.0,0.0,0.0,0.0,9.912516562406673e-87,4.9868359711822433e-10,3.0108463813254159e-10,2.9655834678942829e-19,2.9658625477489628e-19,7.9331381684189262e-52,1.4901318373240494e-28,7.1338455974153736e-35,9.7132405851462169e-48,1.2438781953677744e-54,9.5843728722385181e-96,1.8661045079123703e-47,2.501339800819529e-98,2.5982920319879403e-120,2.0348530233069996e-129,2.6552891314329901e-132,2.4564780626097949e-154,1.6639805609121548e-163,2.1713352806079125e-166,1.3276445657164951e-132,1.1969922134439995e-188,7.2508364959414083e-198,2.6996826565022067e-155,1.8287236224201262e-164,1.2005486622892281e-83,2.3863091992284087e-167,4.7308226509089542e-201,1.1200188479799678e-223,6.1932500369847365e-233,2.1598010099628591e-37,1.4555691383682401e-167,8.4203770218579191e-170,5.7217009855758861e-179
3.0592763359777672e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968659089109,0.099999999121371794,0.0,0.099999999469519291,0.0,1.0371142654273006e-42,0.0,4.9082677248317296e-38,0.0,8.6496713044056353e-23,5.5082235931784221e-73,6.9270059900107486e-34,2.21799873174838e-55,0.0,0.0,0.0,0.0,1.231584221593094e-84,8.7862820815855945e-10,5.3048070948932958e-10,5.2247023599585174e-19,5.2255673363259496e-19,8.4301955247966481e-51,4.618492870271348e-28,4.0169491895098488e-34,1.0329372024039761e-46,1.3053008548598127e-53,2.3708485543761448e-93,1.0507726264116995e-46,6.1874827452459433e-96,2.2612364908515956e-117,3.5390453620816653e-126,4.6181270551604618e-129,1.5050022778372353e-150,2.0386657339761783e-159,2.6602687254244724e-162,2.3090635275802309e-129,5.1671730657320773e-184,6.2599355681854653e-193,1.6540056307920479e-151,2.2405046510262336e-160,8.5640787133514488e-82,2.9236496954643994e-163,4.084314481958797e-196,3.4071106670995816e-218,3.7679690646343832e-227,6.692683816694546e-37,1.7731275844210171e-163,2.0513550182147295e-165,2.7717882208503937e-174
5.705136958454903e-15,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968537222672,0.099999998361495021,0.0,0.099999999010731686,0.0,6.8948087893547015e-42,0.0,3.2627931372225097e-37,0.0,3.0062155188639783e-22,2.5879044172045702e-71,2.4077710470388054e-33,5.5619311985540459e-54,0.0,0.0,0.0,0.0,2.1405734706240088e-82,1.6385049650540118e-09,9.8926830761016225e-10,9.7419706110145898e-19,9.7449768586368636e-19,1.0926912847523265e-49,1.6051678087362663e-27,2.6671256894714626e-33,1.3389048540035728e-45,1.658426239918632e-52,8.2294878076274644e-91,6.976798988000602e-46,2.1477582079075023e-93,2.9257161286726013e-114,9.1558812406172792e-123,1.194763236590293e-125,1.4519001559178691e-146,3.9333093275966892e-155,5.1326219566454755e-158,5.9738161829514649e-126,3.717723723835545e-179,9.0078260018983997e-188,1.5956461120359905e-147,4.3227281920407641e-156,8.0131392318759426e-80,5.6407792480016731e-159,5.8772046161163976e-191,1.8283207020395853e-212,4.0439120261522822e-221,2.3250927522456767e-36,3.3823197433200901e-159,7.8259599530884533e-161,2.0909534319931067e-169
1.0996858203409174e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968293496605,0.099999996841791366,0.0,0.099999998093174683,0.0,5.0139628864266495e-41,0.0,2.371620322913123e-36,0.0,1.116503838121255e-21,1.3813652228294114e-69,8.9444555300488408e-33,1.5379655975503579e-52,0.0,0.0,0.0,0.0,4.3918366630039818e-80,3.1582086196466206e-09,1.9068253258241824e-09,1.8772630526272182e-18,1.8783795683885069e-18,1.5714546622405582e-48,5.9615591601502078e-27,1.9384961486494195e-32,1.9247929622271735e-44,2.3045522442505486e-51,3.3750253266153895e-88,5.0708212936775779e-45,8.8083467934031374e-91,4.6235437595850774e-111,2.8935551255067978e-119,3.7758728766360114e-122,1.768353692308701e-142,9.5810116636930698e-151,1.2502472968122616e-153,1.8879364383180057e-122,3.4901199106343316e-174,1.6912559082942579e-182,1.9434302574709236e-143,1.0529583558645038e-151,8.5403202572642336e-78,1.3740285308952865e-154,1.1034767110212418e-185,1.3229785236788788e-206,5.8523355211007682e-215,8.6281594088972091e-36,8.0567370195142594e-155,3.7282872884360466e-156,1.948197503923571e-164
1.6288579448363446e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968049779609,0.099999995322154187,0.0,0.099999997175641897,0.0,1.5491117031364514e-40,0.0,7.324423648320088e-36,0.0,2.4490281647022104e-21,9.2699185680766406e-69,1.9623197710074493e-32,8.0156809349088109e-52,0.0,0.0,0.0,0.0,4.5050627642847693e-79,4.67784579729138e-09,2.8243581071050676e-09,2.7798123673453756e-18,2.7822614216633169e-18,6.4860706187783817e-48,1.3076539808627283e-26,5.9879378114697769e-32,7.9421840552625963e-44,9.3895338740350131e-51,3.9014226416629264e-87,1.5663581708739728e-44,1.0182196139170879e-89,6.6946140559000092e-110,4.5738435196829235e-118,5.9685325012051152e-121,3.3139694408699416e-141,1.9231754395151623e-149,2.5095965469638629e-152,2.9842662506025576e-121,8.0301887261748256e-173,4.1167721563854988e-181,3.6420703119139079e-142,2.1135801937333032e-150,6.8010672000554201e-77,2.7580601576637859e-153,2.6860309188195542e-184,3.6087414291602795e-205,1.6743937491390139e-213,1.8912522490331272e-35,1.6124647893211998e-153,7.9586562439009603e-155,4.406973524219119e-163
2.1580300693317718e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111967806071682,0.099999993802583481,0.0,0.099999996258133342,0.0,3.4843669579547401e-40,0.0,1.6467948642219642e-35,0.0,4.2979131920079442e-21,3.9093217399077848e-68,3.4443996990411158e-32,2.6649224122827135e-51,0.0,0.0,0.0,0.0,2.9189600424856391e-78,6.1974165007592778e-09,3.7418666520635213e-09,3.6818452865982763e-18,3.6861432456878468e-18,1.8081993448189041e-47,2.2948597014898953e-26,1.3466333316433331e-31,2.2134959039673393e-43,2.5851668745893009e-50,2.7453865755835119e-86,3.5226019277359114e-44,7.1651096469319704e-89,6.0423035390202221e-109,4.3801854702562428e-117,5.7158294630601718e-120,3.8676311596365925e-140,2.3486187886876276e-148,3.06476982426537e-151,2.8579147315300859e-120,1.1534035664823004e-171,6.1324294092594586e-180,4.2505475307727041e-141,2.5811447319915985e-149,3.2673973070342726e-76,3.3681985875152205e-152,4.0011696602751026e-183,6.1643644518034416e-204,2.9481684507952825e-212,3.3168054944382784e-35,1.9649592657206656e-152,1.0141420859183116e-153,5.8546829723247963e-162
2.687202193827199e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111967562372827,0.09999999228307925,0.0,0.099999995340649045,0.0,6.5886481267693146e-40,0.0,3.112678073379189e-35,0.0,6.6628682286932822e-21,1.263497507081652e-67,5.3406852912784828e-32,6.9522517195392074e-51,0.0,0.0,0.0,0.0,1.381500440823819e-77,7.7169207329124099e-09,4.6593509613299697e-09,4.5833621010800788e-18,4.5900250404618148e-18,4.0775975123692859e-47,3.5576167755588367e-26,2.5459993477635497e-31,4.9900845353545461e-43,5.7530608546417779e-50,1.4115214618007131e-85,6.6599797548206898e-44,3.6838991502018686e-88,4.1164317135767037e-108,3.1439607057932065e-116,4.1026487261163674e-119,3.465033456023234e-139,2.1840086978307459e-147,2.849967949607907e-150,2.0513243630581837e-119,1.2868667233587672e-170,7.039831754076354e-179,3.8080904803571171e-140,2.4002373531976121e-148,1.1851262837090975e-75,3.132130167274194e-151,4.5932160984158725e-182,8.2539209805649902e-203,4.0387090800142037e-211,5.1384312198692702e-35,1.823899335098913e-151,9.7656111831973329e-153,5.8349653123827788e-161
3.745546442818053e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111967075002327,0.099999989244270185,0.0,0.099999993505753129,0.0,1.7348035694403691e-39,0.0,8.1889292953403982e-35,0.0,1.2939911338902514e-20,8.1400734067190736e-67,1.0375873322080287e-31,3.07106934627934e-50,0.0,0.0,0.0,0.0,1.7537763504087001e-76,1.0755729793882568e-08,6.4942468751229925e-09,6.3848484927321146e-18,6.3977885422570363e-18,1.4207341137106866e-46,6.9092058946107465e-26,6.7017901402083341e-31,1.7375823703955042e-42,1.9479612473773792e-49,2.1982110365650411e-84,1.7530983175884267e-43,5.7370945523657546e-87,1.2821192496273001e-106,1.1010757269917766e-114,1.4368303102173434e-117,2.1466147498216384e-137,1.4589391608723106e-145,1.9038089658944418e-148,7.1841515510867168e-118,1.3781213840246963e-168,7.9376177639362998e-177,2.3591412023975261e-138,1.6033820164941579e-146,9.5592778615903809e-75,2.0922963346397227e-149,5.1789905997366874e-180,1.3811749331120712e-200,7.0149957641487836e-209,9.9660417233916911e-35,1.2138168741936617e-149,6.9819071247242251e-151,4.4528027213625963e-159
4.8038906918089074e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111966587668113,0.099999986205726976,0.0,0.09999999167095415,0.0,3.6084985500118684e-39,0.0,1.7019638243766725e-34,0.0,2.1277828752035752e-20,3.1179428848220132e-66,1.7067883546287493e-31,9.358735039457275e-50,0.0,0.0,0.0,0.0,9.7347185131133465e-76,1.3794273003147674e-08,8.3290458535373537e-09,8.184273871067328e-18,8.2055519270467529e-18,3.6567038942962075e-46,1.1361169191838003e-25,1.3936431536905802e-30,4.4696512647858979e-42,4.8807006383659551e-49,1.366411374381722e-83,3.645590140784916e-43,3.566200567141113e-86,1.0470354354683697e-105,1.0017761868059254e-113,1.3072539683921414e-116,2.4999081265506309e-136,1.8375470242294756e-144,2.3978677406658282e-147,6.5362698419607072e-117,2.1273648274066533e-167,1.3010086059797185e-175,2.7474125313097403e-137,2.0194741029162643e-145,4.2682687780694168e-74,2.6352695961745596e-148,8.4885887440622078e-179,2.6892155111580446e-199,1.4322642178034848e-207,1.6365752434956956e-34,1.5230584637822376e-148,9.3703664399951404e-150,6.3176940143259709e-158
5.862234940799762e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111966100370166,0.099999983167449596,0.0,0.099999989836252107,0.0,6.5176437530741844e-39,0.0,3.0715762919717886e-34,0.0,3.1674171273053779e-20,9.2508440525587592e-66,2.5416715636146282e-31,2.3145258537563718e-49,0.0,0.0,0.0,0.0,3.9984445980464598e-75,1.6832550384862441e-08,1.016374790189253e-08,9.9816406853044809e-18,1.0013315194828621e-17,7.8808471238529108e-46,1.6912189755209937e-25,2.5165198581729022e-30,9.6274005179221008e-42,1.0234802496988136e-48,6.2060291181287489e-83,6.5829026398604097e-43,1.6197193689257494e-85,6.2107429707039735e-105,6.4281006108999966e-113,8.3882794823251163e-116,2.0908181804450031e-135,1.6317792991636896e-143,2.1293582746345604e-146,4.1941397411625582e-116,2.411682212743081e-166,1.5371616351920377e-174,2.2978204713351177e-136,1.7933342618635086e-144,1.4464926597134986e-73,2.340176242977122e-147,1.0029405472324402e-177,3.9296894637800794e-198,2.1555345619634716e-206,2.4328834188096845e-34,1.3476242809886577e-147,8.8105597576426275e-149,6.2787690836680767e-157
6.920579189790617e-14,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111965613108496,0.099999980129438018,0.0,0.099999988001647,0.0,1.0697931798263246e-38,0.0,5.0374558182932743e-34,0.0,4.4126513617174732e-20,2.3447717521321851e-65,3.5422369272432048e-31,4.9974234561742123e-49,0.0,0.0,0.0,0.0,1.3692969298190202e-74,1.9870561962974809e-08,1.1998353025462531e-08,1.1776951360751863e-17,1.1821078345600338e-17,1.5090319383919872e-45,2.3560963529139492e-25,4.1294424875409567e-30,1.8423717881084682e-41,1.9041018096863538e-48,2.3604021568715816e-82,1.0802128335057561e-42,6.1604689395801221e-85,3.1163841930930767e-104,3.4609255702766067e-112,4.5163062853565314e-115,1.4588910222368009e-134,1.204962055750705e-142,1.5723934578697996e-145,2.2581531426782657e-115,2.2843257399481599e-165,1.5186753756282083e-173,1.6033291118739865e-135,1.3242598064154887e-143,4.1607244468192729e-73,1.7280689015807817e-146,9.9087968889358224e-177,4.8682016426187794e-197,2.7515346220503206e-205,3.3846685984722268e-34,9.9167572250718844e-147,6.8525413768681337e-148,5.1389957960482956e-156
