Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),H2OX(23),OCX(25),CO2X(24),CHOX(50),CH4OX(57)
1.1150456706873016e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574998757933,0.099999999713233284,0.099999999937337838,1.0141347124513776e-56,6.0501343425446485e-36,3.8145105607633612e-25,3.77701477555581e-47,1.5883042774973953e-33,6.2114718790150695e-81,1.5714395789691635e-27,5.1136183058363671e-94,3.7611085102547985e-29,3.2335332082293924e-60,1.0259118623158369e-38,1.9012844364818375e-73,3.5977597607942204e-79,2.0848647624556276e-34,1.9121320031148481e-72,2.8643729338448715e-10,1.2532434886914332e-10,3.2931537529769668e-13,3.2962225197596358e-13,2.0688333821158583e-19,9.7444443194452868e-17,3.5325985315918909e-18,3.0315790479186199e-22,3.6098133180824188e-31,6.8181433074441797e-32,2.3322789113342417e-51,1.9198658467216606e-50,5.1368786629253465e-48
1.4336301504378468e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574986974478,0.099999999631299935,0.099999999919434354,6.0972790619541626e-56,1.6101873846066438e-35,6.2582077823089211e-25,1.5365316295772954e-46,3.3479021965317452e-33,4.3467250284741663e-80,2.5639593071101336e-27,2.5746076104465152e-93,4.8629042774493614e-29,8.588161956550377e-60,2.7300416903371687e-38,1.1427185808947462e-72,1.8601934648877184e-78,4.3230198586448206e-34,6.3187051430814044e-72,3.6827651641099588e-10,1.6113130584874765e-10,4.2336964468020791e-13,4.2387444875465695e-13,2.6603214012275618e-19,1.5839027097511422e-16,7.275554550243725e-18,4.9726289610276929e-22,7.4850391658580443e-31,2.2422445019422654e-31,1.1601270960290019e-50,9.5462152231387997e-50,1.7085094327498422e-47
2.0707991099389372e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928957496340756,0.099999999467433265,0.0999999998836274,1.6062932850797818e-54,7.2218485042106712e-35,1.2979155190916025e-24,1.5848822623441775e-45,1.0209132777116988e-32,1.8412627692776805e-78,5.2851195734945206e-27,4.072049628092094e-92,7.1033730356321179e-29,3.8963216380345034e-59,1.2238896854427716e-37,3.0058884838219935e-71,3.7468201028798275e-77,1.299342908033393e-33,4.3563564302596103e-71,5.3195495667292456e-10,2.3274521965733496e-10,6.114296467149928e-13,6.1248266392558677e-13,3.8429922036965267e-19,3.2206870551148155e-16,2.1511017484539413e-17,1.0312877725527565e-21,2.2497310901819483e-30,1.4778673617793158e-30,1.8587249185371115e-49,1.5272075161548029e-48,1.1697389249745461e-46
2.7079680694400275e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574939840623,0.099999999303566595,0.099999999847820445,1.0230139363950911e-53,2.0536832731250224e-34,2.2144298313523809e-24,6.9472896433496484e-45,2.2648406789542518e-32,1.3594034648943416e-77,8.9875491467568537e-27,2.2354513230230404e-91,9.3930358353096956e-29,1.1074458762444073e-58,3.4790262230687642e-37,1.91319359539657e-70,2.2274601360125607e-76,2.8669412747037257e-33,1.5618275843355481e-70,6.9563338921340191e-10,3.0435913326509361e-10,7.99424947951862e-13,8.0123132070480264e-13,5.0252561184994739e-19,5.3940552479679075e-16,4.678835976273227e-17,1.7598607075900097e-21,4.9639295862703843e-30,5.2260278175584389e-30,9.8823081222652232e-49,8.1140642411957924e-48,4.1888784350810891e-46
3.345137028941118e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574916273675,0.099999999139699938,0.09999999981201349,4.3351266888216488e-53,4.6536344843312635e-34,3.3752828416307193e-24,2.1836044397338869e-44,4.2281279019292058e-32,6.7132880083052977e-77,1.3670912261175842e-26,8.6376533761366825e-91,1.173192770730519e-28,2.4977514858711117e-58,7.880411311952975e-37,8.1035983981668773e-70,9.1679454547989926e-76,5.3388628281570558e-33,4.1972476893898245e-70,8.5931181403251841e-10,3.7597304667202568e-10,9.8735557052953612e-13,9.9012321971144304e-13,6.207113284861183e-19,8.0753368561766799e-16,8.5952485868906257e-17,2.6831641448877059e-21,9.2439069269311557e-30,1.4014952731919419e-29,3.6862124149933851e-48,3.0251539922713497e-47,1.1279770722235097e-45
3.9823059884422085e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574892706718,0.099999998975833296,0.099999999776206536,1.4643644023775456e-52,9.1580803269019205e-34,4.7803934821871229e-24,5.6524062767095417e-44,7.0765948867726082e-32,2.658385582914841e-76,1.9334872042556447e-26,2.7057386134491393e-90,1.4120085699728266e-28,4.8876667155987591e-58,1.550208314658467e-36,2.7362828664359986e-69,3.0985859459051916e-75,8.9246436013542018e-33,9.4981939242133775e-70,1.0229902311303045e-09,4.4758695987813169e-10,1.1752215366598157e-12,1.1791610916859534e-12,7.3885638424660189e-19,1.1236558097531654e-15,1.4177856220643673e-16,3.8013871055155447e-21,1.5452461486247825e-29,3.1798091092056915e-29,1.1217712424653367e-47,9.2024015174988943e-47,2.5612652060764228e-45
5.256643907444389e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574845572754,0.099999998648099997,0.099999999704592626,1.1351701430466416e-51,2.6976486726520212e-33,8.3230909836051815e-24,2.638657356706707e-43,1.6041421711288012e-31,2.9547499276772269e-75,3.3603348203630039e-26,1.7954204012918329e-89,1.9044341194696281e-28,1.4227628585467724e-57,4.5625822190419697e-36,2.1197539989953703e-68,2.6392223987652566e-74,2.0213855032992826e-32,3.5087645181005106e-69,1.3503470421619042e-09,5.9081478568786475e-10,1.550759580902583e-12,1.5576840651604233e-12,9.7502456428330815e-19,1.8903273531178128e-15,3.1288983595825855e-16,6.6232931183798135e-21,3.4999021941180827e-29,1.1858827513009136e-28,7.1889647815808006e-47,5.8931036101588399e-46,9.5425613679973634e-45
6.53098182644657e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574798438733,0.09999999832036674,0.099999999632978717,5.1398346780716622e-51,6.2934631256256107e-33,1.2841880690306268e-23,8.6135464162612727e-43,3.0483009997619035e-31,1.5944221397023829e-74,5.1790309834220548e-26,7.3193157933390579e-89,2.4166110899000713e-28,3.2860422866874307e-57,1.0635714787610262e-35,9.5928429520116768e-68,1.2825196954613862e-73,3.8414431048350439e-32,9.6935740083208078e-69,1.6777038223082421e-09,7.3404261069429118e-10,1.9260392565812595e-12,1.9368196456716676e-12,1.2110302625797703e-18,2.8194879033774961e-15,5.7987853132016961e-16,1.0227096223487168e-20,6.6512173584782828e-29,3.2873370835570328e-28,2.8512579573633655e-46,2.3358128947406333e-45,2.6563616621937293e-44
7.805319745448751e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928957475130465,0.09999999799263351,0.099999999561364808,1.8025397952584976e-50,1.2685122898023083e-32,1.8336088579435958e-23,2.2962677543932975e-42,5.1792008852331144e-31,6.498212745949255e-74,7.3892953905326488e-26,2.3537066329195203e-88,2.9485728930447178e-28,6.5738222599814093e-57,2.1419850878316639e-35,3.362470780789927e-67,4.87720330642158e-73,6.5297565184940457e-32,2.2525845810882625e-68,2.0050605715693398e-09,8.7727043489740932e-10,2.3010607485135426e-12,2.316586189590494e-12,1.4468735953631398e-18,3.8922266321379302e-15,9.6147065888390924e-16,1.4614394344070863e-20,1.1305862437555137e-28,7.6230943101884711e-28,8.9154365999831096e-46,7.2995237309662004e-45,6.2132258655175889e-44
9.079657664450932e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574704170503,0.099999997664900309,0.099999999489750899,5.4389895723655706e-50,2.3105264835178538e-32,2.4805047919856004e-23,5.3708737791969482e-42,8.1343707451359628e-31,2.2767925112135236e-73,9.9908506940668597e-26,6.5195815422320337e-88,3.50035376273446e-28,1.1910066893022462e-56,3.8981711233987727e-35,1.0140635864531736e-66,1.6207637251684135e-72,1.0262313995633096e-31,4.6648621469926317e-68,2.3324172899451921e-09,1.0204982582972161e-09,2.6758242395685681e-12,2.6969994161120392e-12,1.6825546776351602e-18,5.0922757351197214e-15,1.4737511536793306e-15,1.9786772327429183e-20,1.7768549705035951e-28,1.567170275241797e-27,2.4136135430652497e-45,1.9749768558858822e-44,1.2935717559249451e-43
1.0353995583453114e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574657036299,0.099999997337167162,0.099999999418136989,1.468226336148651e-49,3.902228289040455e-32,3.2248110278604695e-23,1.1392707749186644e-41,1.2047421822480364e-30,7.0969621341233649e-73,1.2983427085041973e-25,1.6098922193147898e-87,4.0719880172943712e-28,2.0037436948524324e-56,6.5777129878905521e-35,2.7358772741541298e-66,4.8532638479954962e-72,1.52109352418019e-31,8.8673593275661817e-68,2.6597739774357895e-09,1.1637260808937087e-09,3.0503299076448641e-12,3.0780724317679746e-12,1.9180736212716302e-18,6.4059949840242474e-15,2.130182345363299e-15,2.5745774190229887e-20,2.6336773774721925e-28,2.9433882984168778e-27,5.8550915897229055e-45,4.7877236483480557e-44,2.4690990633463434e-43
1.2090446695353157e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574592809713,0.099999996890588166,0.099999999320553729,5.0616182464086205e-49,7.2665320847636536e-32,4.3957107331306769e-23,2.8200931109747764e-41,1.9158333559345213e-30,3.0195077250218414e-72,1.7690146767193356e-25,4.8256229521386593e-87,4.8829342395160871e-28,3.7164263993744767e-56,1.2233055886335508e-34,9.4227278766349133e-66,1.9772175080519195e-71,2.4217832737013217e-31,1.9159362161943464e-67,3.1058399793572133e-09,1.3588926112513722e-09,3.5602278756984204e-12,3.5984163311672969e-12,2.238738010652368e-18,8.3578273181924042e-15,3.2776329516120545e-15,3.5134659575798844e-20,4.1931644367769638e-28,6.2136999807291381e-27,1.7212442492518551e-44,1.4056202007158284e-43,5.3566290419960088e-43
1.38268978072532e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574528583003,0.099999996444009226,0.099999999222970468,1.4965557884034151e-48,1.2456290311004968e-31,5.7471966977832084e-23,6.1849967437774019e-41,2.8626079490803098e-30,1.0468184390856016e-71,2.3121727885237242e-25,1.247641187769364e-86,5.7308967492915675e-28,6.3504725970974821e-56,2.0942672086043716e-34,2.7817166459870399e-65,6.6763599761170557e-71,3.6231453082575153e-31,3.7442610464375518e-67,3.5519059239321156e-09,1.5540591401174623e-09,4.0696479003765834e-12,4.120032419689101e-12,2.5591018330027689e-18,1.047128271919545e-14,4.7413999000471906e-15,4.5990824620650828e-20,6.2732462072704316e-28,1.1835748553898116e-26,4.359659484721315e-44,3.5544483276947121e-43,1.0497733294875553e-42
1.5563348919153242e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574464356168,0.099999995997430341,0.099999999125387207,3.8400958890254359e-48,2.0038635769950545e-31,7.2791068239154813e-23,1.2334923856838956e-40,4.0783046240106756e-30,3.033671333170079e-71,2.9277495439278366e-25,2.8675813911167972e-86,6.6159661882810673e-28,1.0187014307635461e-55,3.364661581873471e-34,7.1280269540489845e-65,1.9032717470265344e-70,5.1685316811089063e-31,6.767661388013554e-67,3.9979718111605092e-09,1.7492256674919728e-09,4.5785904267404785e-12,4.6429427945999101e-12,2.8791653682101746e-18,1.2722928729358957e-14,6.5444705869538068e-15,5.8318140368350877e-20,8.9489838758719879e-28,2.0828861266823512e-26,9.8188491456677442e-44,7.9926772535870435e-43,1.9013811053226386e-42
1.7299800031053283e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574400129211,0.099999995550851511,0.099999999027803946,8.8051723444249893e-48,3.0651149238155336e-31,8.9912772923800327e-23,2.2761546769330883e-40,5.5964792706958255e-30,7.7161056105610151e-71,3.6156767079277828e-25,6.0081946085862283e-86,7.5382354920555018e-28,1.5541257293030596e-55,5.1398245807240367e-34,1.6322196745944591e-64,4.784696539652332e-70,7.1019031611085871e-31,1.1480085036724761e-66,4.4440376410423987e-09,1.9443921933748971e-09,5.0870559046975478e-12,5.167166979856196e-12,3.1989288992097636e-18,1.5091891669494388e-14,8.7072687837498245e-15,7.212052494925549e-20,1.2296492558664484e-27,3.4418987914835638e-26,2.0140989715557946e-43,1.637068730984297e-42,3.2305278163536868e-42
1.9036251142953325e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574335902129,0.099999995104272738,0.099999998930220685,1.8520845367853962e-47,4.5019711518504747e-31,1.088354574721068e-22,3.9507834033327803e-40,7.4503226106814227e-30,1.7794459277213788e-70,4.3758866296914525e-25,1.1706399563079609e-85,8.4977983792551196e-28,2.2768937394641166e-55,7.5392708476617444e-34,3.4288609311505248e-64,1.0936459579958723e-69,9.4670223657454053e-31,1.8511550427747816e-66,4.8901034135777919e-09,2.1395587177662286e-09,5.5950447803034946e-12,5.6927208538967983e-12,3.5183927065145362e-18,1.7560954925519705e-14,1.1246565048553093e-14,8.7401868210757152e-20,1.6391544256166571e-27,5.4083940012034889e-26,3.8417030673268158e-43,3.1181261249204986e-42,5.2162861587045491e-42
2.0772702254853366e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574271674914,0.099999994657694019,0.099999998832637424,3.6350174984540405e-47,6.3943387264962877e-31,1.2955748752720791e-22,6.5187474490865144e-40,9.673209412312381e-30,3.8011221660235417e-70,5.2083111890419383e-25,2.1503860597451211e-85,9.494750250034244e-28,3.2260945617947865e-55,1.069410678667541e-33,6.7214333678059631e-64,2.3194188657104052e-69,1.2308099514880503e-30,2.8618853890644962e-66,5.3361691287666913e-09,2.3347252406659604e-09,6.1025575027086497e-12,6.2196181921688468e-12,3.8375570725834483e-18,2.0114995599338078e-14,1.4177033128803727e-14,1.0416609218613207e-19,2.1310685939588239e-27,8.1530146494941989e-26,6.9074312233700007e-43,5.5988126704571805e-42,8.073837821289975e-42
2.2509153366753408e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574207447577,0.099999994211115356,0.099999998735054163,6.7444424360233068e-47,8.8310150673980474e-31,1.5207724603513791e-22,1.0316468257294142e-39,1.2298092881706428e-29,7.6253220806681557e-70,6.1128829608264206e-25,3.761445601303812e-85,1.0529186682270793e-27,4.444760367463839e-55,1.4749527939727347e-33,1.2456108071996255e-63,4.6252122953787001e-69,1.5669071734349308e-30,4.2724443406044962e-66,5.7822347866090995e-09,2.5298917620740857e-09,6.6095945164807018e-12,6.7478700732847304e-12,4.1564222769933796e-18,2.2741601366506848e-14,1.7510640781006672e-14,1.2241708407466104e-19,2.71299917064788e-27,1.1873133087466864e-25,1.1828307243049841e-42,9.5746226413396701e-42,1.2066227558299528e-41
2.424560447865345e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574143220101,0.099999993764536776,0.099999998637470902,1.1935061829175153e-46,1.1908140504727527e-30,1.7639310510041293e-22,1.5755547745214555e-39,1.5358111395879398e-29,1.4513000833384127e-69,7.0895340487687256e-25,6.3124902448557344e-85,1.1601204614317756e-27,5.9794003288226217e-55,1.9862176458777102e-33,2.2016682898800279e-63,8.7581234221812046e-69,1.9594322382602139e-30,6.1903298242746936e-66,6.228300387105018e-09,2.7250582819905984e-09,7.1161562692936862e-12,7.2774861699186603e-12,4.4749886012750584e-18,2.5429756530891438e-14,2.1257956026929131e-14,1.4215876317848207e-19,3.392630825348229e-27,1.6789685402386995e-25,1.9436102700829696e-42,1.5712192991215669e-41,1.7499944650517237e-41
2.598205559055349e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574078992497,0.099999993317958238,0.099999998539887641,2.028570091052085e-46,1.5730806486973301e-30,2.0250345272523402e-22,2.3342749589500958e-39,1.8886011134804549e-29,2.6401627922216847e-69,8.1381971931601906e-25,1.022222841243391e-84,1.2710900889441251e-27,7.8803525140586062e-55,2.6202697853270079e-33,3.7377741836826674e-63,1.5861802401302681e-68,2.4127993998275661e-30,8.7423446794327372e-66,6.6743659302544559e-09,2.9202248004154915e-09,7.6222432046244383e-12,7.8084742429952744e-12,4.7932563243198076e-18,2.8170369727870567e-14,2.5427626754114211e-14,1.6339501719449131e-19,4.1776065284871854e-27,2.3151206783377241e-25,3.0825090200281689e-42,2.4886413984178589e-41,2.4737706917106278e-41
2.7718506702453532e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574014764763,0.099999992871379756,0.09999999844230438,3.3291748171222076e-46,2.0411572610223547e-30,2.3040666514783932e-22,3.3678423575765492e-39,2.2914743597442221e-29,4.6181583369939073e-69,9.2588046246582337e-25,1.6047653349499479e-84,1.3858373574709368e-27,1.0201449938326126e-54,3.3953206949292726e-33,6.1271659295068944e-63,2.7636018184703778e-68,2.9314701124358835e-30,1.2073112695089484e-65,7.1204314160574133e-09,3.1153913173487567e-09,8.1278557693100565e-12,8.3408410739730299e-12,5.1112257271316014e-18,3.095531898824404e-14,3.0027328094328151e-14,1.8612976818928872e-19,5.0756509725847595e-27,3.1230180498870644e-25,4.7406784057630372e-42,3.8223584807527787e-41,3.4193009814969835e-41
2.945495781435358e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928957395053689,0.099999992424801329,0.099999998344721119,5.2984214383259114e-46,2.6072100067735228e-30,2.6010113400059478e-22,4.7478909473163283e-39,2.7476878948125325e-29,7.8043720656135613e-69,1.0451289189280643e-24,2.4513939335742062e-84,1.5043720455344998e-27,1.3000293681117037e-54,4.330988279886384e-33,9.7402596974708037e-63,4.6537245801080955e-68,3.5198829616969861e-30,1.6349318451646593e-65,7.5664968445138968e-09,3.3105578327903902e-09,8.6329944061302695e-12,8.8745920140261725e-12,5.4288970881627254e-18,3.377792478888366e-14,3.5063296790729941e-14,2.1036690789194999e-19,6.0944492516813741e-27,4.1327458302457175e-25,7.0963494860120495e-42,5.7142412729680882e-41,4.6344140819619704e-41
3.119140892625362e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289573886308886,0.099999991978222957,0.099999998247137858,8.2063453245348822e-46,3.2841679909155959e-30,2.9158523936076768e-22,6.5573033003557036e-39,3.2605189142523237e-29,1.2792008037085354e-68,1.1715583231871882e-24,3.6552111025013373e-84,1.626704041161106e-27,1.6338019553621418e-54,5.44804534060859e-33,1.506872002963556e-62,7.6031242166225281e-68,4.1825234703863022e-30,2.1758110238687324e-65,8.0125622156239096e-09,3.5057243467403822e-09,9.1376595611692823e-12,9.4097316907966317e-12,5.7462706879445135e-18,3.6632221236106897e-14,4.0541052652458439e-14,2.3611036201142602e-19,7.2417677260238277e-27,5.3768061608579429e-25,1.0371972748923016e-41,8.3410058580928013e-41,6.172771297748356e-41
3.292786003815366e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289573822080749,0.099999991531644641,0.099999998149554598,1.2412728033844908e-45,4.0859654358091905e-30,3.248573738240968e-22,8.8938612227483002e-39,3.833212167443457e-29,2.0426519821952047e-68,1.305161959068417e-24,5.3360016900479513e-84,1.7528432098685152e-27,2.0279889116106913e-54,6.768797129803525e-33,2.2766430730850056e-62,1.2104201884915161e-67,4.9238636683981268e-30,2.8513616254119989e-65,8.4586275293874543e-09,3.7008908591987276e-09,9.641851677258016e-12,9.9462635853116861e-12,6.0633468049620145e-18,3.9513398802595384e-14,4.6464962375640443e-14,2.6336403356176325e-19,8.5253493907181946e-27,6.8908429561137696e-25,1.484520444169774e-41,1.1922697975202659e-40,8.0959695880645941e-41
3.46643111500537e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928957375785248,0.099999991085066381,0.099999998051971337,1.8390388920758872e-45,5.02734891722159e-30,3.5991592896550661e-22,1.1869606122820529e-38,4.4690100220277739e-29,3.1854533536819742e-68,1.4459331039791306e-24,7.6438128838079623e-84,1.8827994517886191e-27,2.4894630357861449e-54,8.3167644577164537e-33,3.3690567192835257e-62,1.8822795391139441e-67,5.7483946689046648e-30,3.6854626073888452e-65,8.9046927858045375e-09,3.8960573701654191e-09,1.0145571197650566e-11,1.048419063870764e-11,6.3801257179657043e-18,4.2417186584809441e-14,5.2838853609444883e-14,2.9213183421589795e-19,9.9529702798048729e-27,8.713039407381725e-25,2.085303778331204e-41,1.672543240084493e-40,1.047278457445924e-40
3.6400762261953743e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289573693624076,0.099999990638488176,0.099999997954388076,2.6709087238126401e-45,6.1237547110072593e-30,3.9675929774697202e-22,1.560842739799195e-38,5.1711480367637441e-29,4.8571971138530552e-68,1.5938650392627922e-24,1.0757503301632165e-83,2.016582684732187e-27,3.025385956911605e-54,1.0116498310046687e-32,4.8872734035509297e-62,2.8625057319360011e-67,6.6606175935842937e-30,4.704050101698746e-65,9.3507579848751641e-09,4.09122387964045e-09,1.0648818565341484e-11,1.102351527685789e-11,6.6966077055432413e-18,4.5339829721214541e-14,5.9666038220557046e-14,3.2241767746805394e-19,1.1532423754283363e-26,1.0883696803671127e-24,2.878844529783812e-41,2.3059303567522548e-40,1.3378000763748636e-40
3.8137213373853785e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928957362939554,0.099999990191910054,0.099999997856804815,3.8093132553649311e-45,7.3915489055654013e-30,4.3538587491993301e-22,2.0251327884672996e-38,5.9428528092600944e-29,7.2552848922347404e-68,1.7489510512358304e-24,1.4897363104109677e-83,2.1542028455088103e-27,3.6433058448023767e-54,1.2193932639215901e-32,6.9621677965145765e-62,4.2650871538525576e-67,7.6650472011320094e-30,5.9359784176178584e-65,9.7968231265993341e-09,4.2863903876238137e-09,1.115159422299744e-11,1.1564239348168263e-11,7.012793046076574e-18,4.8278151801742583e-14,6.6949249952086549e-14,3.5422547945856208e-19,1.3271526783910756e-26,1.3445992145779088e-24,3.9121779971962107e-41,3.1294446755676398e-40,1.6894944289650773e-40
3.9873664485753826e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928957356516687,0.099999989745331974,0.099999997759221554,5.3434387487544587e-45,8.8479685713412687e-30,4.7579405748199433e-22,2.5956029448969565e-38,6.7873413885591517e-29,1.0636626014187203e-67,1.911184433262309e-24,2.0329284040897526e-83,2.2956698821735656e-27,4.3511276623791627e-54,1.4576288172042911e-32,9.7546284905164918e-62,6.237964457596968e-67,8.7662093182329728e-30,7.41291946786407e-65,1.0242888210977056e-08,4.4815568941155035e-09,1.1653898612820416e-11,1.2106364223808926e-11,7.3286820176550395e-18,5.1229455045972677e-14,7.4690744382182598e-14,3.8755915735100101e-19,1.5178115499303053e-26,1.6445760769038687e-24,5.2406517519723652e-41,4.1865622348991411e-40,2.1115211356857659e-40
4.334656670955391e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289573436709123,0.099999988852175981,0.09999999756405506,1.0056368690701046e-44,1.2399818777573897e-29,5.6194883657835939e-22,4.1268805348420306e-38,8.7074947771464108e-29,2.1749410601338916e-67,2.2570665108186594e-24,3.6396034858503122e-83,2.5901844102067372e-27,6.0697860235652582e-54,2.0370770877591454e-32,1.8315654049191028e-61,1.2698061588561086e-66,1.1276889327016332e-29,1.1242903010349968e-64,1.1135018207693164e-08,4.8718899026238328e-09,1.2657095355804756e-11,1.3194820133139657e-11,7.9595719650646802e-18,5.7161959437513605e-14,9.1555860087602212e-14,4.5881981646757647e-19,1.9525189620852452e-26,2.3953729455683597e-24,9.0500638002008867e-41,7.2107904433902288e-40,3.207442498035248e-40
