Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CO2X(24),C2H4(47),COX(50),CH4OX(60),C2H6X(52),C2H4X(210),C2H4X(65),acetyl(43),CHOX(53)
2.2851177718275907e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43856178442355487,0.087885576959598644,0.012093514002259487,3.6180530603848284e-06,0.0072830105661504012,0.033524967405257206,0.013776747234449714,0.00014802736989847932,4.5562213829745745e-11,0.003711558126564477,2.782732847951613e-10,0.00046654889920129383,8.4471713234430524e-09,0.00017718032334683673,1.168796931606871e-09,9.5299028285677401e-11,0.00020704397612753705,3.1642934573329783e-05,0.0062525838625323805,4.3401351643773306e-06,0.00042427515529645576,1.4518140932072917e-07,1.1166800010188386e-08,9.8653839530161366e-07,3.2388161888974199e-07,6.4857530790414184e-07,0.0010040950425053029,0.0053895145338946236,1.1844796026072844e-08,0.00066458266325976833,6.5608877609404842e-11,5.0074070396152729e-05,4.2271288431798041e-08,1.9445239034998353e-09,4.0420983048556249e-07,3.5364480079139637e-06,8.8431071080079765e-12,1.2795647972175118e-10,1.4160886337500061e-11
2.286648658727744e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43855905979351278,0.087873903273144968,0.012088083821914147,3.6212837832619827e-06,0.0072861214627262232,0.033544148480102558,0.013784709890291251,0.00014811874900730164,4.5645549687206061e-11,0.0037127508964095906,2.785299175233749e-10,0.00046656820379209463,8.4525106444802304e-09,0.00017710183035384846,1.1695208754992918e-09,9.5369963432042768e-11,0.00020690662073898116,3.1673993761179656e-05,0.0062517120423898663,4.3362545235544218e-06,0.00042438044595124568,1.4509290332214604e-07,1.1165372955749266e-08,9.8759372590103371e-07,3.2401792165561609e-07,6.4919525445696687e-07,0.0010047993352493693,0.0053919232515636266,1.1851388982992627e-08,0.00066495922129388677,6.5615802484628172e-11,5.0123221547718608e-05,4.2295457617075631e-08,1.9436503797192715e-09,4.0445674995277508e-07,3.539919822366157e-06,8.8517320852457283e-12,1.280715804469721e-10,1.4172372645330876e-11
2.2881795456278972e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43855633717527998,0.087862233670398082,0.012082656132859798,3.6245143321993324e-06,0.0072892307151713638,0.033563320814451597,0.013792668980625762,0.00014821023766557675,4.5728961947597864e-11,0.0037139445227064023,2.7878694168865313e-10,0.00046658746319765587,8.4578559927419475e-09,0.00017702341546479755,1.1702444591166012e-09,9.544089814164603e-11,0.00020676940900682159,3.1705070769645761e-05,0.0062508405522963871,4.3323795226126389e-06,0.00042448566026571835,1.4500448421315936e-07,1.1163947554913536e-08,9.8864927758498178e-07,3.2415415109603752e-07,6.4981512670089746e-07,0.0010055033371098121,0.005394330161693218,1.185797891915627e-08,0.00066533560419418933,6.562270855053939e-11,5.0172400899555523e-05,4.2319615753036772e-08,1.9427777327213496e-09,4.0470396754771338e-07,3.5433935904914829e-06,8.8603619754603361e-12,1.2818672512941956e-10,1.4183856779972222e-11
2.2897104325280505e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4385536165674952,0.087850568150598954,0.012077230933909989,3.6277447061186966e-06,0.0072923383247697187,0.033582484411464997,0.013800624506782324,0.00014830183580237822,4.5812450584853206e-11,0.0037151390036930998,2.7904435737859007e-10,0.000466606677494348,8.4632073648763571e-09,0.00017694507866899078,1.1709676825297114e-09,9.551183241540006e-11,0.000206632340716121,3.1736165621637555e-05,0.0062499693921614641,4.3285101493609966e-06,0.00042459079831964398,1.4491615184691004e-07,1.1162523800030054e-08,9.8970504947878752e-07,3.2429030727038472e-07,6.5043492432796735e-07,0.0010062070480273487,0.0053967352656566136,1.1864565835753613e-08,0.00066571181202975099,6.5629595825739977e-11,5.0221608487890052e-05,4.2343762844193027e-08,1.9419059623547125e-09,4.0495148307338277e-07,3.5468693149197424e-06,8.8689967850662719e-12,1.283019137398103e-10,1.4195338738502782e-11
2.2910882307381886e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43855116973829755,0.087840072673072686,0.012072350382914375,3.6306518921160526e-06,0.0072951337698340364,0.03359972418096837,0.013807781434050056,0.00014838436767094964,4.5887655639012403e-11,0.003716214765885665,2.7927636632533709e-10,0.00046662393185633005,8.4680287474366849e-09,0.00017687464231323378,1.1716182756858884e-09,9.5575672889833964e-11,0.00020650910171964864,3.1764166263537785e-05,0.0062491856300798407,4.3250325150605683e-06,0.00042468535743125246,1.4483672676173022e-07,1.1161243821730657e-08,9.9065543174239569e-07,3.2441278523410754e-07,6.5099267813849699e-07,0.0010068401390482846,0.0053988983160855077,1.1870491480090306e-08,0.00066605024945850426,6.563577834358186e-11,5.0265919489543716e-05,4.2365485786368919e-08,1.9411221184139283e-09,4.0517450161426299e-07,3.5499991417161207e-06,8.8767723250530701e-12,1.2840562102321591e-10,1.420567063540584e-11
2.2924660289483267e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43854872453546989,0.08782958050156589,0.012067471847078699,3.6335589346934775e-06,0.0072979278861646677,0.033616956878096821,0.013814935476380475,0.0001484669881077801,4.5962922518191517e-11,0.0037172912176678904,2.7950869254137895e-10,0.00046664114979744659,8.4728550041704454e-09,0.00017680426919539777,1.1722685771867842e-09,9.5639513012502036e-11,0.00020638597858095359,3.1792181393877637e-05,0.0062484021351254743,4.3215594205021813e-06,0.00042477985489442735,1.4475737171426313e-07,1.1159965165001054e-08,9.9160599102229982e-07,3.2453520394360321e-07,6.5155037103332916e-07,0.0010074729943151041,0.0054010599056303725,1.1876414680599585e-08,0.00066638854519115423,6.5641945696535911e-11,5.0310253418488415e-05,4.2387199788981711e-08,1.9403389842987418e-09,4.0539776117536054e-07,3.5531305571607411e-06,8.884551859559841e-12,1.2850936384291494e-10,1.4216000763470929e-11
2.293843827158465e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43854628095802134,0.087819091635525107,0.012062595325539162,3.63646583306874e-06,0.0073007206746940959,0.03363418250515695,0.013822086634743784,0.00014854969706098493,4.6038251203273705e-11,0.0037183683577575776,2.7974133609011539e-10,0.00046665833137316898,8.4776861326285867e-09,0.00017673395930660867,1.1729185870850152e-09,9.5703352783945032e-11,0.00020626297114426857,3.1820211029341568e-05,0.0062476189072324688,4.3180908568715834e-06,0.00042487429076714804,1.4467808659850108e-07,1.1158687824142604e-08,9.9255672666983108e-07,3.2465756344147029e-07,6.5210800279052197e-07,0.0010081056137854071,0.0054032200352896456,1.1882335438047876e-08,0.00066672669927808528,6.5648097883963144e-11,5.0354610301057276e-05,4.240890485569355e-08,1.939556559888718e-09,4.0562126161259707e-07,3.5562635631665981e-06,8.8923353932760881e-12,1.2861314217737234e-10,1.4226329124639973e-11
2.295221625368603e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4385438390049623,0.087808606074396903,0.012057720817432328,3.6393725864607619e-06,0.0073035121363537034,0.033651401064456118,0.01382923491011059,0.00014863249447862235,4.6113641675106001e-11,0.0037194461848732091,2.7997429703480074e-10,0.00046667547663890451,8.4825221303612546e-09,0.00017666371263765231,1.173568305433487e-09,9.5767192204664314e-11,0.00020614007925411914,3.1848255186557341e-05,0.0062468359463349549,4.3146268153767506e-06,0.00042496866510716261,1.4459887130837049e-07,1.115741179378619e-08,9.9350763806154358e-07,3.2477986377131832e-07,6.5266557318510726e-07,0.0010087379974171684,0.0054053787060608016,1.1888253753444566e-08,0.00066706471176969124,6.5654234938627072e-11,5.0398990163610549e-05,4.24306009893872e-08,1.9387748450563702e-09,4.0584500278174579e-07,3.5593981616453677e-06,8.9001229308309774e-12,1.2871695600481543e-10,1.4236655712374917e-11
2.296599423578741e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43854139867530356,0.087798123817627804,0.012052848321895118,3.6422791940896516e-06,0.0073063022720737617,0.033668612558302488,0.013836380303451907,0.00014871538030869448,4.6189093914499592e-11,0.0037205246977339602,2.8020757543854486e-10,0.00046669258564999627,8.4873629949168429e-09,0.00017659352917897804,1.1742177322853928e-09,9.5831031275121836e-11,0.00020601730275532059,3.1876313882144896e-05,0.0062460532523670852,4.3111672872470218e-06,0.00042506297797230918,1.445197257391447e-07,1.1156137068445587e-08,9.9445872455197109e-07,3.2490210497613883e-07,6.532230819923004e-07,0.0010093701451685359,0.0054075359189405771,1.189416962777891e-08,0.00066740258271637482,6.5660356890710767e-11,5.0443393032486918e-05,4.2452288193259091e-08,1.9379938396723083e-09,4.0606898453843338e-07,3.5625343545074156e-06,8.9079144768530481e-12,1.2882080530348537e-10,1.424698052404507e-11
2.2978394419678652e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43853920376580052,0.087788692611305175,0.012048464795945601,3.6448950156845642e-06,0.0073088122613115059,0.033684096863710343,0.013842808694130161,0.00014879005310537,4.6257053725330506e-11,0.0037214959445626716,2.8041779748145385e-10,0.00046670795280794785,8.4917239321225075e-09,0.00017653041810279923,1.1748019672667388e-09,9.5888486139410173e-11,0.00020590690243797906,3.1901579152237857e-05,0.0062453490559664388,4.3080575636280654e-06,0.00042514780703764078,1.4444855425118251e-07,1.115499092675699e-08,9.9531485156948397e-07,3.2501207154368786e-07,6.5372478707876137e-07,0.0010099388764326751,0.0054094761648583447,1.1899491828225109e-08,0.00066770654558914646,6.5665853738541549e-11,5.0483375306607221e-05,4.2471799044738464e-08,1.937291541296273e-09,4.0627077370235548e-07,3.5653582928588208e-06,8.914930299374809e-12,1.2891429998218162e-10,1.4256271337327671e-11
2.2990794603569894e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43853701016973051,0.087779264080661543,0.012044082898849987,3.6475107180137253e-06,0.0073113211779675009,0.033699575449655322,0.013849234751863056,0.00014886479743596927,4.6325063538275631e-11,0.0037224677448752853,2.8062827676300608e-10,0.00046672329068466909,8.4960888076776793e-09,0.00017646735821150956,1.1753859662183677e-09,9.5945940720610848e-11,0.00020579659534944141,3.1926856223995763e-05,0.006244645075677506,4.3049514823895084e-06,0.00042523258639705309,1.4437743907530345e-07,1.1153845833623033e-08,9.961711194353106e-07,3.2512199028591524e-07,6.5422644193722862e-07,0.0010105074165699518,0.0054114152314161112,1.190481205277263e-08,0.00066801039388811995,6.5671338376741893e-11,5.0523376256313545e-05,4.2491302668189561e-08,1.9365898173664954e-09,4.0647275751966965e-07,3.5681835255978272e-06,8.9219493759118374e-12,1.2900782335889603e-10,1.4265560709519793e-11
2.3003194787461136e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4385348178863735,0.087769838225293398,0.012039702629979821,3.6501263005110485e-06,0.0073138290227176576,0.033715048317821621,0.013855658477359282,0.00014893961326247024,4.639312333927251e-11,0.003723440097739528,2.8083901332890862e-10,0.00046673859932037199,8.5004576197916994e-09,0.00017640434949745465,1.1759697291796509e-09,9.6003395018979536e-11,0.00020568638137717586,3.1952145109521453e-05,0.0062439413114523303,4.3018490371853384e-06,0.00042531731609250691,1.4430638013523503e-07,1.1152701785022581e-08,9.970275276831839e-07,3.252318612339697e-07,6.5472804640579934e-07,0.0010110757655504424,0.0054133531193387039,1.1910130302075432e-08,0.00066831412765005701,6.5676810819601667e-11,5.0563395900758808e-05,4.2510799066046515e-08,1.9358886677813801e-09,4.0667493588482537e-07,3.571010054114366e-06,8.9289717098477817e-12,1.2910137541760048e-10,1.4274848639688645e-11
2.3015594971352378e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4385326269150101,0.087760415044797077,0.0120353239887069,3.6527417626112222e-06,0.0073163357962371684,0.03373051546989389,0.013862079871327808,0.00014901450054681436,4.6461233114235395e-11,0.0037244130022235861,2.810500072247736e-10,0.00046675387875522661,8.5048303666728133e-09,0.00017634139195276327,1.1765532561901483e-09,9.6060849034746388e-11,0.00020557626040883866,3.1977445820910898e-05,0.0062432377632429589,4.2987502216843738e-06,0.00042540199616589728,1.4423537735481264e-07,1.1151558776956529e-08,9.9788407584869096e-07,3.2534168441903873e-07,6.5522960032265878e-07,0.0010116439233444098,0.0054152898293503829,1.1915446576800194e-08,0.00066861774691172533,6.5682271080785714e-11,5.0603434259083503e-05,4.2530288240703632e-08,1.9351880924367622e-09,4.0687730869217735e-07,3.5738378797975098e-06,8.9359973045621078e-12,1.2919495614220125e-10,1.4284135126311695e-11
2.302799515524362e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43853043725492102,0.08775099453876907,0.012030946974403238,3.6553571037497056e-06,0.0073188414992005164,0.033745976907557297,0.013868498934477842,0.00014908945925090711,4.6529392849055305e-11,0.0037253864573961056,2.8126125849611828e-10,0.00046676912902936138,8.5092070465282478e-09,0.00017627848556934857,1.1771365472896036e-09,9.6118302768116106e-11,0.00020546623233227355,3.2002758370251366e-05,0.0062425344310014612,4.2956550295702485e-06,0.0004254866266590668,1.4416443065803323e-07,1.1150416805435191e-08,9.9874076346805857e-07,3.2545145987227923e-07,6.5573110352624165e-07,0.0010122118899222945,0.0054172253621748538,1.1920760877613706e-08,0.00066892125170989745,6.5687719174819029e-11,5.0643491350417408e-05,4.2549770194549274e-08,1.9344880912261071e-09,4.0707987583598545e-07,3.5766670040354667e-06,8.9430261634318144e-12,1.2928856551655035e-10,1.4293420167868462e-11
2.304039533913486e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43852824890538761,0.087741576706805685,0.012026571586441085,3.6579723233627254e-06,0.0073213461322814742,0.033761432632497479,0.013874915667518858,0.00014916448933661783,4.6597602529600072e-11,0.0037263604623261979,2.8147276718836527e-10,0.00046678435018286234,8.5135876575642038e-09,0.00017621563033890902,1.1777196025179481e-09,9.6175756219267877e-11,0.00020535629703551141,3.2028082769622908e-05,0.0062418313146799156,4.2925634545413201e-06,0.00042557120761380426,1.4409353996904676e-07,1.1149275866474292e-08,9.9959759007787883e-07,3.2556118762481436e-07,6.5623255585523328e-07,0.0010127796652547151,0.0054191597185352606,1.1926073205182864e-08,0.00066922464208135168,6.5693155116086243e-11,5.0683567193878307e-05,4.2569244929974566e-08,1.9337886640405519e-09,4.0728263721041565e-07,3.5794974282155841e-06,8.9500582898318259e-12,1.2938220352444627e-10,1.4302703762841958e-11
2.3065195706917344e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4385238761351149,0.087722749063458241,0.012017825687031509,3.6632023957611318e-06,0.0073263521914877523,0.033792326950953064,0.013887742146112976,0.00014931476350019146,4.6734171671219941e-11,0.0037283101177378653,2.8189655701678125e-10,0.0004668147052880984,8.5223606659973324e-09,0.00017609007330268383,1.17888500552195e-09,9.6290662275507759e-11,0.0002051367043344507,3.2078767166741978e-05,0.0062404257296050647,4.286391130605515e-06,0.00042574022107487013,1.4395192631182378e-07,1.1146997070329191e-08,1.001311658417263e-06,3.2578050015209203e-07,6.5723530724542292e-07,0.0010139146420665276,0.0054230249047536828,1.1936691943256135e-08,0.0006698310796912464,6.570399059758754e-11,5.0763775213592634e-05,4.2608172755129524e-08,1.9323915312976729e-09,4.0768874222733894e-07,3.5851621819473779e-06,8.9641323587117917e-12,1.2956956537580395e-10,1.4321266606986719e-11
2.308999607469983e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43851950859845029,0.087703932111525135,0.012009086285460872,3.6684319753116323e-06,0.0073313539792319912,0.033823198438755211,0.013900559312790967,0.00014946532273177421,4.6870940425575554e-11,0.0037302619610207772,2.82321377071504e-10,0.00046684494439078617,8.5311493776012411e-09,0.00017596472077341944,1.1800494655252846e-09,9.6405567204393059e-11,0.00020491748141362556,3.2129499108758619e-05,0.0062390210076353038,4.2802331997558498e-06,0.00042590903688233999,1.4381053577942375e-07,1.114472235677584e-08,1.0030262771677971e-06,3.2599962224918691e-07,6.5823785320767976e-07,0.001015048853548342,0.0054268853937796827,1.1947302796357014e-08,0.00067043706003574392,6.5714777639775371e-11,5.0844058470931259e-05,4.2647071735304554e-08,1.9309966932908599e-09,4.0809562289440693e-07,3.5908321520744171e-06,8.9782195381586404e-12,1.2975704156559107e-10,1.4339823646672718e-11
2.31395968102648e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43851078920300968,0.087666330268981296,0.011991626955785959,3.6788896379508983e-06,0.0073413447617819002,0.033884872976414314,0.013926165733141519,0.00014976729517309298,4.7145076316578158e-11,0.003734172181486692,2.8317410929820779e-10,0.00046690507586457178,8.5487738527565637e-09,0.00017571462893632315,1.1823755578371048e-09,9.6635373681793784e-11,0.00020448014135932829,3.2231106012846468e-05,0.0062362141514796928,4.267960317990281e-06,0.00042624607686523257,1.4352842168641457e-07,1.1140185050973242e-08,1.0064571511392362e-06,3.2643729614343348e-07,6.6024232372605562e-07,0.0010173149796100691,0.0054345923033061001,1.196850086899682e-08,0.00067164765010629523,6.5736206862890456e-11,5.1004851308350895e-05,4.2724783237298617e-08,1.9282138976337195e-09,4.0891170777742878e-07,3.6021877857712481e-06,9.006433336408105e-12,1.3013233643347035e-10,1.437692026462636e-11
2.318919754582977e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43850209067325924,0.087628771153327623,0.011974193557352793,3.6893452755667366e-06,0.0073513185227137377,0.033946456353578458,0.013951734974095464,0.0001500704042031904,4.7420009287108925e-11,0.0037380910643721363,2.8403096672996135e-10,0.00046696474714963166,8.5664609677390331e-09,0.00017546535419537469,1.1846978820967744e-09,9.6865175650839727e-11,0.00020404426979535198,3.2332904251409483e-05,0.0062334107431524042,4.2557444128995493e-06,0.00042658233021154138,1.4324719290900224e-07,1.1135663697142582e-08,1.0098901825321796e-06,3.2687421128346692e-07,6.6224595720527689e-07,0.0010195780416441449,0.005442280493129165,1.1989667465827055e-08,0.00067285641464932182,6.5757443696086449e-11,5.1165946923975919e-05,4.2802379589202643e-08,1.9254402690027172e-09,4.0973088504168788e-07,3.6135644176818459e-06,9.0346998995476782e-12,1.3050808706566755e-10,1.4413993521119414e-11
2.323879828139474e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43849341296349481,0.087591254738708671,0.011956786050157703,3.6997988526401665e-06,0.0073612753046309624,0.034007948678465932,0.013977267081238856,0.00015037464735577361,4.7695738415836046e-11,0.0037420185504472574,2.8489195220392734e-10,0.00046702396078067513,8.5842106070025722e-09,0.00017521689586579275,1.1870164409937123e-09,9.7094973104514573e-11,0.00020360985969113468,3.243489459204692e-05,0.006230610779595986,4.2435850917922161e-06,0.00042691779955690763,1.4296684470470529e-07,1.113115804498813e-08,1.013325341992305e-06,3.2731036963677004e-07,6.6424874350336513e-07,0.0010218380378994338,0.0054499500091219561,1.2010802629594281e-08,0.00067406335602239313,6.5778489045700014e-11,5.1327346532600682e-05,4.2879860944383581e-08,1.9226757987596556e-09,4.1055314784616189e-07,3.6249621359605104e-06,9.0630194419957016e-12,1.3088429238635046e-10,1.4451043321365009e-11
2.3288399016959712e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43848475602811449,0.087553780999259243,0.011939404394256902,3.7102503338460377e-06,0.0073712151499592208,0.034069350059406374,0.014002762100217064,0.00015068002215576942,4.7972262775637739e-11,0.003745954580605569,2.8575706853291658e-10,0.00046708271928172528,8.6020226547500628e-09,0.00017496925321125868,1.1893312372628319e-09,9.7324766029468727e-11,0.00020317690406233482,3.2537077800431296e-05,0.0062278142577561323,4.2314819655886284e-06,0.00042725248752364877,1.4268737236916738e-07,1.112666784583949e-08,1.0167626002708471e-06,3.2774577316245502e-07,6.6625067254113301e-07,0.0010240949666690286,0.0054576008970164611,1.2031906403065544e-08,0.00067526847658427099,6.5799343813796272e-11,5.1489051345970405e-05,4.2957227456324086e-08,1.9199204777055484e-09,4.1137848932695048e-07,3.6363810285397491e-06,9.0913921776206933e-12,1.3126095130641118e-10,1.4488069571367371e-11
2.3337999752524683e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43847611982161822,0.087516349909103341,0.011922048549766497,3.7206996840520806e-06,0.007381138100947553,0.034130660604837569,0.014028220076733093,0.00015098652611944836,4.824958143364453e-11,0.003749899095865318,2.8662631850535351e-10,0.00046714102516613477,8.6198969949371177e-09,0.00017472242544488894,1.1916422736839905e-09,9.7554554406071306e-11,0.00020274539597036061,3.2639454640305421e-05,0.0062250211745816103,4.219434648779738e-06,0.00042758639672085737,1.4240877123576477e-07,1.112219285264866e-08,1.0202019282244851e-06,3.2818042381131983e-07,6.6825173430188779e-07,0.0010263488262898818,0.0054652332024040804,1.2052978829027199e-08,0.00067647177869485295,6.5820008898186394e-11,5.1651062572776629e-05,4.3034479278617681e-08,1.9171742960913309e-09,4.1220690259761276e-07,3.6478211831299627e-06,9.1198183197406589e-12,1.3163806272360486e-10,1.4525072177916731e-11
2.3387600488089655e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43846750429860887,0.087478961442353453,0.011904718476862523,3.7311468683179769e-06,0.0073910441996695789,0.034191880423302408,0.014053641056545928,0.0001512941567545427,4.8527693451280092e-11,0.003753852037370776,2.87499704885236e-10,0.00046719888093660214,8.6378335112755843e-09,0.00017447641173016696,1.1939495530814373e-09,9.7784338208460585e-11,0.00020231532852191998,3.2742025873479668e-05,0.0062222315270241829,4.2074427593862304e-06,0.00042791952974449937,1.4213103667520346e-07,1.1117732819986828e-08,1.0236432968152239e-06,3.2861432352590385e-07,6.7025191883113237e-07,0.0010285996151424353,0.0054728469707361052,1.2074019950283749e-08,0.0006776732647151136,6.5840485192448821e-11,5.1813381418652725e-05,4.3111616564964027e-08,1.9144372436281262e-09,4.1303838074948688e-07,3.6592826872191577e-06,9.1482980811224526e-12,1.3201562552268706e-10,1.4562051048584192e-11
2.3486801959219597e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43845033512197046,0.087404312275458931,0.011870135486817587,3.752034600222549e-06,0.0074108060077387019,0.034314048314012906,0.014104372209368655,0.00015191278802787351,4.9086293782832495e-11,0.0037617829643331992,2.8925889780090431e-10,0.0004673132520933357,8.67389260605448e-09,0.00017398682286670194,1.1985528523209262e-09,9.8243891956289721e-11,0.00020145948820643152,3.2947754557292308e-05,0.0062166625265822383,4.183623752335745e-06,0.0004285834775898866,1.4157814893972536e-07,1.1108856662609771e-08,1.030532040281884e-06,3.2947987788140453e-07,6.7424961668630572e-07,0.0010330919742796581,0.0054880190773409577,1.2116008449983787e-08,0.0006800707979336346,6.5880874963884432e-11,5.2138946774832993e-05,4.3265548145116775e-08,1.9089904823581675e-09,4.1471050395290826e-07,3.6822700927328807e-06,9.2054193099796241e-12,1.3277210074134896e-10,1.4635937216432028e-11
2.3576083283236545e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43843495314718245,0.087337273537332769,0.011839098536315628,3.7708258047982006e-06,0.0074285344187812715,0.034423690220377709,0.014149904178328641,0.00015247338421685102,4.9591737839938847e-11,0.0037689490285427582,2.9085634516501837e-10,0.00046741467163425595,8.7065572623164647e-09,0.00017354896756998291,1.2026830018380162e-09,9.8657474300274305e-11,0.00020069409068197721,3.3133582800632023e-05,0.0062116621454739382,4.1623724465836467e-06,0.00042917840191444276,1.410834679661488e-07,1.1100916856869223e-08,1.036738599223418e-06,3.3025632792646501e-07,6.7784444602355055e-07,0.0010371245801056349,0.005501611029671543,1.215369146736886e-08,0.0006822223905068208,6.5916588974414831e-11,5.2433019684766449e-05,4.3403696398237859e-08,1.9041195049925839e-09,4.162258269779049e-07,3.7030326460980081e-06,9.2570139169973909e-12,1.3345446071470173e-10,1.4702352679339797e-11
2.3665364607253493e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43841963748553264,0.087270372495823742,0.011808144469150499,3.7896094570130405e-06,0.0074462088749128984,0.034533039863923413,0.014195316992005229,0.00015303759168311837,5.0099737528938397e-11,0.0037761414843537466,2.924672363530287e-10,0.00046751467124285338,8.7394215500025222e-09,0.00017311373461814512,1.2068010244929374e-09,9.907104114213226e-11,0.000199933255662501,3.3320052637334215e-05,0.0062066728484884348,4.1412949422255286e-06,0.00042977085121907537,1.4059152435840721e-07,1.1093021779978394e-08,1.0429513230302278e-06,3.3103037478301939e-07,6.814362811295566e-07,0.0010411472134041252,0.0055151436224496475,1.2191273723915176e-08,0.00068436813570868862,6.5951705010652766e-11,5.2728107890278689e-05,4.354147594958614e-08,1.8992779224432627e-09,4.1775097179121641e-07,3.7238657222587821e-06,9.3087855341179059e-12,1.3413826524125373e-10,1.4768689835687364e-11
2.375464593127044e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43840438787594821,0.087203608999430651,0.011777273055236034,3.8083853599157377e-06,0.0074638296153140288,0.034642097881087838,0.014240610919081308,0.00015360539559770384,5.061028717503274e-11,0.0037833599932357454,2.9409158659397429e-10,0.00046761326513195586,8.7724847825331497e-09,0.0001726811174564223,1.2109069382912183e-09,9.9484592112380813e-11,0.00019917694452725935,3.3507168440055404e-05,0.0062016946179476277,4.1203891339935144e-06,0.00043036084018112489,1.4010229241709575e-07,1.1085170058686224e-08,1.0491700461436522e-06,3.3180202948837103e-07,6.8502506615957612e-07,0.0010451598662548111,0.0055286171157473288,1.2228755469767111e-08,0.00068650804734023704,6.598622813370982e-11,5.3024218311497385e-05,4.3678887698768092e-08,1.8944656564907314e-09,4.1928589733785919e-07,3.7447698233671418e-06,9.3607353821885656e-12,1.3482350736464284e-10,1.4834948173996798e-11
2.384392725528739e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43838920405842235,0.087136982896468471,0.011746484065115314,3.8271533184978934e-06,0.0074813968774129248,0.034750864909185122,0.014285786228704356,0.00015417678105058414,5.1123381046717946e-11,0.0037906042180740345,2.9572941085537887e-10,0.00046771046740400567,8.8057462710165688e-09,0.00017225110907917771,1.21500076166219e-09,9.9898126780136282e-11,0.00019842511909731476,3.3694934560961929e-05,0.0061967274361994749,4.099652950589937e-06,0.00043094838334748858,1.3961574680425996e-07,1.1077360336450751e-08,1.055394604099959e-06,3.3257130299731605e-07,6.8861074589837593e-07,0.0010491625311656108,0.0055420317682062176,1.2266136955172154e-08,0.00068864213920956179,6.6020163361920759e-11,5.3321357836124047e-05,4.381593254614615e-08,1.8896826240211182e-09,4.2083056235285573e-07,3.7657454492190146e-06,9.4128646762240704e-12,1.3551018000271461e-10,1.4901127190587851e-11
2.3933208579304337e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43837408577401238,0.087070494035054638,0.011715777269960561,3.8459131396772217e-06,0.0074989108969059767,0.034859341586355307,0.01433084319045887,0.00015475173305254185,5.1639013356533812e-11,0.0037978738231892813,2.9738072384162877e-10,0.00046780629205144002,8.8392053243002055e-09,0.00017182370204562886,1.219082513449427e-09,1.0031164465406275e-10,0.00019767774162799645,3.3883355331685056e-05,0.0061917712856167954,4.0790843540081174e-06,0.00043153349513628191,1.3913186253669501e-07,1.1069591273363697e-08,1.061624833527658e-06,3.333382061830948e-07,6.9219326575487464e-07,0.001053155201066308,0.005555387837047317,1.2303418430461532e-08,0.00069077042513092228,6.6053515671238715e-11,5.3619533319363128e-05,4.3952611392758373e-08,1.8849287371991154e-09,4.2238492536626141e-07,3.7867930972497127e-06,9.4651746253962433e-12,1.3619827594998527e-10,1.4967226389486805e-11
