Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),CO2X(24),COX(47),CH4OX(57),C2H6X(49),CHOX(50)
4.792900381441838e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.076085816450541438,0.097733027019914376,0.040719186150722661,0.00076401149911597846,0.0016092742691469287,4.4361517070355061e-13,3.6993177144644273e-05,1.0672870186210033e-06,1.1473076788191937e-26,5.2252353243988306e-09,1.0517455572928249e-21,2.1292481923527095e-18,4.2449809878987878e-16,3.3974015024939981e-06,1.1268719585995028e-23,2.0675993335999939e-20,4.5865271133246233e-12,1.076382386969161e-18,0.0014256041898233092,0.11528675689560941,3.9430075712530304e-07,4.5089775840001482e-07,1.9255579783343141e-09,6.2295103891731168e-05,2.5984261447821503e-13,5.2493521314216183e-11,2.9292354020684597e-09,3.422587347236342e-05,1.1273019462870877e-08,1.8588941795067029e-08,1.6994212940037963e-07,1.9764082539317827e-09,1.0038071975072652e-13
4.797667004733326e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.076056060355716104,0.097732688579427629,0.040702226843112553,0.00076493798485741419,0.0016110240261661202,4.4363376221039874e-13,3.6983815949016477e-05,1.0682701501216646e-06,1.1480391938716292e-26,5.2264467741764868e-09,1.0562610363505613e-21,2.1298810061408409e-18,4.2570615611056614e-16,3.4024444521357376e-06,1.1267854779860358e-23,2.0691955734056404e-20,4.5901820069706273e-12,1.0806997318116866e-18,0.0014250401706280796,0.11531705670428249,3.9420981578461488e-07,4.5110287027302672e-07,1.9248115557301024e-09,6.2336881209550907e-05,2.5978473726895028e-13,5.2476391343879777e-11,2.9280765190821442e-09,3.4204111551848928e-05,1.1272143387819384e-08,1.8576967969962234e-08,1.701316336700349e-07,1.9774561077608706e-09,1.0031708367901269e-13
4.802433628024815e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.076026343612077871,0.097732349521710254,0.04068528784809998,0.00076586429851941762,0.0016127735728643695,4.4365230178288976e-13,3.6974470000089143e-05,1.0692528290108392e-06,1.1487699617144191e-26,5.2276561027038484e-09,1.0607904067551489e-21,2.1305152783811117e-18,4.2691617171662793e-16,3.4074886217858497e-06,1.1266999594848545e-23,2.0707904336403695e-20,4.5938347767160136e-12,1.0850293559204972e-18,0.0014244768873734428,0.11534731641626794,3.9411892760999174e-07,4.5130779040030678e-07,1.9240662132007103e-09,6.2378630466609141e-05,2.597268910666613e-13,5.2459285879762565e-11,2.9269191464032605e-09,3.4182387416922191e-05,1.1271267623171223e-08,1.8565015094487213e-08,1.7032108895247535e-07,1.9785027225984066e-09,1.0025356267395081e-13
4.806723588987155e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.075999632119688909,0.097732043843332686,0.040670060085013567,0.00076669783377114945,0.0016143479849755171,4.4366894325363146e-13,3.6966071652183811e-05,1.0701368533321986e-06,1.1494270152386698e-26,5.2287426892339117e-09,1.0648787378182291e-21,2.1310873711410446e-18,4.2800686049845789e-16,3.4120294154182443e-06,1.1266238152726129e-23,2.0722246303963094e-20,4.5971204553945617e-12,1.0889365328316644e-18,0.0014239705604039265,0.11537451594408418,3.9403717373330794e-07,4.5149205485508793e-07,1.923396326359436e-09,6.2416180840755084e-05,2.596748560193952e-13,5.244391185816498e-11,2.9258787997032604e-09,3.4162867919018768e-05,1.1270479698812619e-08,1.8554275373387291e-08,1.704915568234639e-07,1.9794436185437807e-09,1.0019649225840899e-13
4.811013549949494e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.075972952374608244,0.097731737667415872,0.040654848710333841,0.00076753122979472807,0.0016159222265544344,4.4368554313921689e-13,3.6957685598633392e-05,1.0710205116041538e-06,1.1500834659960545e-26,5.2298275659626378e-09,1.068978359232288e-21,2.1316606466741892e-18,4.290991362396302e-16,3.4165711932403698e-06,1.1265484500541177e-23,2.0736577135641212e-20,4.6004044171431726e-12,1.0928536865655337e-18,0.0014234648271855169,0.11540168312318701,3.9395546296452967e-07,4.5167616452110816e-07,1.9227273106357514e-09,6.2453708550323781e-05,2.596228461320268e-13,5.2428557596196256e-11,2.9248396715130986e-09,3.4143378872831845e-05,1.1269692028988492e-08,1.8543552537600105e-08,1.706619850165484e-07,1.9803835144947943e-09,1.0013951475255045e-13
4.815303510911834e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.075946304316853799,0.09773143099510001,0.040639653693493226,0.00076836448666423745,0.0016174962975204698,4.4370210166595343e-13,3.6949311813185794e-05,1.0719038040947223e-06,1.1507393151528616e-26,5.2309107368552467e-09,1.0730892891768012e-21,2.132235105654446e-18,4.3019299929302566e-16,3.4211139533562157e-06,1.1264738636707071e-23,2.0750896849675159e-20,4.603686663583915e-12,1.0967808316299637e-18,0.0014229596866045379,0.11542881801471432,3.9387379532371246e-07,4.5186011964616325e-07,1.9220591642566006e-09,6.2491213625851758e-05,2.5957086142517923e-13,5.2413223052744244e-11,2.9238017595504337e-09,3.4123920205433301e-05,1.1268904614927178e-08,1.8532846547536452e-08,1.7083237353274821e-07,1.9813224121459482e-09,1.0008262996003311e-13
4.819593471874174e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.075919687886601445,0.097731123827522026,0.040624475004004269,0.00076919760445382326,0.0016190701977935736,4.4371861905897257e-13,3.6940950269605411e-05,1.0727867310718944e-06,1.1513945638721317e-26,5.2319922058648099e-09,1.0772115458369349e-21,2.1328107487544315e-18,4.3128845001055376e-16,3.4256576938741018e-06,1.1264000559584559e-23,2.0765205464259038e-20,4.6069671963372746e-12,1.1007179825360325e-18,0.0014224551375502279,0.115455920679643,3.9379217083059396e-07,4.5204392047746897e-07,1.9213918854587417e-09,6.2528696097823095e-05,2.5951890191925088e-13,5.2397908187794933e-11,2.9227650615383915e-09,3.4104491844091582e-05,1.1268117458225452e-08,1.8522157363701074e-08,1.7100272237320638e-07,1.9822603131882594e-09,1.0002583765471072e-13
4.823883432836513e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.075893103024184491,0.097730816165815693,0.040609312611459253,0.0007700305832376898,0.001620643927294296,4.4373509554223703e-13,3.6932600941673815e-05,1.0736692928036314e-06,1.1520492133136683e-26,5.2330719769322813e-09,1.0813451474035307e-21,2.1333875766454891e-18,4.3238548874315524e-16,3.4302024129066692e-06,1.1263270267482249e-23,2.0779502997544037e-20,4.6102460170221675e-12,1.1046651537980328e-18,0.0014219511789147323,0.11548299117878953,3.9371058950459724e-07,4.5222756726170156e-07,1.9207254724833159e-09,6.2566155996669396e-05,2.5946696763441206e-13,5.2382612961585662e-11,2.9217295752062185e-09,3.4085093716271264e-05,1.1267330560701999e-08,1.8511484946692774e-08,1.7117303153918909e-07,1.9831972193092727e-09,9.9969137605797376e-14
4.8324633547611935e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.075840027764972617,0.09773019936453721,0.040579036595966934,0.00077169612408537521,0.0016237908736637754,4.4376792666955527e-13,3.6915938827974483e-05,1.0754333216024867e-06,1.1533567189866585e-26,5.235226440944621e-09,1.0896464580477322e-21,2.1345447894799416e-18,4.3458433165251718e-16,3.4392947789878977e-06,1.1261833031318293e-23,2.0808064892608555e-20,4.6167985286542895e-12,1.1125896154629854e-18,0.0014209450284832057,0.11553703592220392,3.9354755643009877e-07,4.5259439967291852e-07,1.9193952369872172e-09,6.2641008196451763e-05,2.5936317480754932e-13,5.2352081266468342e-11,2.9196622285278543e-09,3.4046387872032539e-05,1.1265757550061858e-08,1.8490190256023186e-08,1.7151353085340218e-07,1.9850680535202617e-09,9.9856013370407917e-14
4.841043276685874e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.075787078065012309,0.097729580600271454,0.040548825405340126,0.00077336110980207485,0.0016269371360052029,4.4380059681645746e-13,3.6899325262708342e-05,1.0771958926343417e-06,1.1546618413859325e-26,5.2373741601795032e-09,1.0979933667491005e-21,2.1357067495035899e-18,4.3678953080935135e-16,3.4483910365869426e-06,1.12604269136699e-23,2.0836582679224378e-20,4.6233442113999721e-12,1.1205543328030717e-18,0.0014199412265048425,0.11559095272830065,3.9338469624937516e-07,4.5296061884234935e-07,1.9180684437874998e-09,6.2715770467607518e-05,2.5925948310143448e-13,5.23216276507298e-11,2.9175997014671138e-09,3.400780209634897e-05,1.1264185596596926e-08,1.8468962162199536e-08,1.7185387148795231e-07,1.9869349282101116e-09,9.9743255440108844e-14
4.849623198610554e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.075734253452583195,0.097728959881975164,0.040518678799162586,0.00077502554098343311,0.0016300827137043089,4.4383310773316171e-13,3.6882760036809629e-05,1.0789570080416955e-06,1.1559645896744628e-26,5.2395151657332245e-09,1.1063860192372623e-21,2.1368734620426163e-18,4.3900108898653904e-16,3.4574911707592247e-06,1.1259051899202551e-23,2.0865056501067709e-20,4.629883078153596e-12,1.1285594220473947e-18,0.0014189397642204056,0.1156447420778892,3.9322200910667364e-07,4.533262267239036e-07,1.916745078974598e-09,6.279044305171401e-05,2.5915589266934455e-13,5.2291251799318965e-11,2.9155419760696701e-09,3.3969335815975714e-05,1.1262614713555403e-08,1.8447800353398927e-08,1.721940534573332e-07,1.9887978567549903e-09,9.9630862010624502e-14
4.858203120535234e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.07568155345843304,0.097728337218555048,0.040488596538269195,0.00077668941822590487,0.001633227606156172,4.4386546115175483e-13,3.6866242941546487e-05,1.080716669966448e-06,1.1572649729644473e-26,5.2416494885126242e-09,1.1148245613313096e-21,2.1380449324039813e-18,4.4121900894167878e-16,3.4665951666281609e-06,1.1257707971815073e-23,2.0893486501138982e-20,4.6364151417841988e-12,1.1366049994756206e-18,0.0014179406329162126,0.11569840444926312,3.9305949514139036e-07,4.5369122526291556e-07,1.9154251287098459e-09,6.2865026189520796e-05,2.5905240366103224e-13,5.2260953398772648e-11,2.9134890344744706e-09,3.3930988460782059e-05,1.1261044913873986e-08,1.842670451930454e-08,1.7253407677794636e-07,1.9906568524762848e-09,9.9518831287706651e-14
4.866783042459914e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.075628977615760595,0.097727712618868354,0.040458578384737397,0.00077835274212670813,0.001636371812765142,4.4389765878638427e-13,3.6849773768539854e-05,1.0824748805498548e-06,1.1585630003176518e-26,5.2437771592365309e-09,1.1233091389393468e-21,2.1392211658757935e-18,4.4344329341715889e-16,3.4757030093847912e-06,1.1256395114661169e-23,2.0921872821766504e-20,4.6429404151354453e-12,1.1446911814176898e-18,0.0014169438239238267,0.11575194031821734,3.9289715448812669e-07,4.5405561639618956e-07,1.914108579225158e-09,6.2939520120952128e-05,2.5894901622276478e-13,5.2230732137217876e-11,2.9114408589130612e-09,3.3892759463742288e-05,1.1259476210164551e-08,1.8405674351105865e-08,1.7287394146808077e-07,1.9925119286408086e-09,9.940716148677912e-14
4.875362964384594e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.075576525460199398,0.097727086091723189,0.040428624101878925,0.0007800155132837766,0.0016395153329447577,4.4392970233344454e-13,3.6833352309781424e-05,1.0842316419324848e-06,1.1598586807457424e-26,5.2458982084371274e-09,1.1318398980580517e-21,2.1404021677276549e-18,4.4567394514022829e-16,3.4848146842874216e-06,1.1255113310169914e-23,2.0950215604609922e-20,4.6494589110255987e-12,1.1528180842535419e-18,0.0014159493286197533,0.1158053501580649,3.9273498727674783e-07,4.544194020520459e-07,1.9127954168227105e-09,6.3013925085109632e-05,2.5884573049736577e-13,5.220058770435756e-11,2.9093974317089761e-09,3.3854648260926355e-05,1.1257908614725778e-08,1.8384709541498491e-08,1.7321364754789272e-07,1.994363098461049e-09,9.9295850833170976e-14
4.892522808233955e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.075471990365025124,0.097725827290045655,0.040368906207553255,0.00078333939976176609,0.0016458003117155913,4.4399333386272021e-13,3.6800651704928169e-05,1.0877408256540148e-06,1.1624430366246411e-26,5.2501205634718674e-09,1.1490405452545245e-21,2.1427784975593706e-18,4.5015436116284037e-16,3.5030494718981621e-06,1.1252642785384328e-23,2.1006771120260154e-20,4.6624756215685439e-12,1.169194518374776e-18,0.0014139672448055781,0.11591179363137775,3.9241117367579197e-07,4.5514516460265063e-07,1.910179198822902e-09,6.3162469063919436e-05,2.5863946473949754e-13,5.2140528091390748e-11,2.9053247521233465e-09,3.3778776997668877e-05,1.1254776796331139e-08,1.8342974776366424e-08,1.7389258396640078e-07,1.9980537716485856e-09,9.9074299918148269e-14
4.909682652083315e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.075367944506061768,0.097724560883015787,0.040309440986163819,0.00078666108245598,0.0016520825379578771,4.4405636896256851e-13,3.6768139470979217e-05,1.0912442382402789e-06,1.1650181117048923e-26,5.2543167941933016e-09,1.166427672649124e-21,2.1451739636986283e-18,4.546602785273745e-16,3.5212994128586293e-06,1.125029624315471e-23,2.1063154168126864e-20,4.6754653754502074e-12,1.1857352338684739e-18,0.001411994313373391,0.11601773860668978,3.9208805528498095e-07,4.5586852817341102e-07,1.9075763665217129e-09,6.3310660022442301e-05,2.5843360746269555e-13,5.2080772108828679e-11,2.9012708561228063e-09,3.3703370221119555e-05,1.1251649551073838e-08,1.8301497795573617e-08,1.7457088623133705e-07,2.0017289766618621e-09,9.8854164540635141e-14
4.926842495932675e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.075264384254388916,0.097723286939361109,0.040250226587812507,0.0007899805661711871,0.001658362007302943,4.441188205835147e-13,3.6735813958922527e-05,1.0947418967868947e-06,1.167583976309583e-26,5.2584871382786022e-09,1.184002451359573e-21,2.1475886076700883e-18,4.5919171851393974e-16,3.5395643916205957e-06,1.1248073518843117e-23,2.111936585777339e-20,4.6884282742998484e-12,1.2024411635462895e-18,0.0014100304669231176,0.11612318878282525,3.9176563297869872e-07,4.5658950789025953e-07,1.9049868128349834e-09,6.3458499844218561e-05,2.5822815968969421e-13,5.2021317330465204e-11,2.8972356055458722e-09,3.3628423530290372e-05,1.1248526966747813e-08,1.8260276194836743e-08,1.7524855456921276e-07,2.0053888172703705e-09,9.8635430854092153e-14
4.944002339782036e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.075161306018512522,0.097722005527053873,0.040191261181578411,0.00079329785571951889,0.0016646387155218509,4.4418070140924796e-13,3.6703673527227362e-05,1.0982338183745965e-06,1.1701406999914173e-26,5.2626318305479709e-09,1.2017660538791799e-21,2.1500224707335446e-18,4.6374870216709678e-16,3.5578442936782177e-06,1.124597443807163e-23,2.1175407288400406e-20,4.7013644193381755e-12,1.2193132409937555e-18,0.0014080756387456913,0.11622814782045533,3.9144390756103815e-07,4.5730811874783751e-07,1.9024104317730921e-09,6.3605990399937678e-05,2.5802312239193642e-13,5.196216135471795e-11,2.8932188636454813e-09,3.3553932572761244e-05,1.1245409126756208e-08,1.8219307593881207e-08,1.759255892345839e-07,2.0090333963978599e-09,9.8418085166479422e-14
4.961162183631396e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.075058706243871454,0.097720716713320971,0.040132542955268732,0.00079661295591923172,0.00167091265852303,4.4424202386214137e-13,3.6671716542300837e-05,1.1017200200680091e-06,1.1726883515428791e-26,5.2667511030063236e-09,1.2197196540631923e-21,2.1524755938934866e-18,4.683312502980448e-16,3.5761390055570172e-06,1.1243998817294241e-23,2.1231279548956598e-20,4.7142739113768072e-12,1.2363524005617278e-18,0.0014061297628139822,0.11633261934260113,3.9112287976754662e-07,4.5802437561094322e-07,1.8998471184309457e-09,6.3753133547539697e-05,2.5781849649078828e-13,5.1903301804415066e-11,2.8892204950705514e-09,3.3479893044332693e-05,1.1242296110301005e-08,1.817858963638586e-08,1.7660199050946279e-07,2.0126628161300637e-09,9.8202113939284152e-14
4.978322027480756e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.07495658141234969,0.097719420564654311,0.040074070115172528,0.00079992587159352353,0.0016771838323499557,4.4430280010867967e-13,3.6639941378918861e-05,1.1052005189144546e-06,1.1752269990063042e-26,5.2708451848843835e-09,1.2378644271152249e-21,2.1549480179083028e-18,4.7293938348678972e-16,3.5944484148029626e-06,1.124214646434927e-23,2.1286983718248866e-20,4.7271568508178042e-12,1.2535595773578828e-18,0.0014041927737738404,0.11643660693513044,3.9080255026692143e-07,4.5873829321595983e-07,1.8972967689777796e-09,6.3899931132316127e-05,2.5761428285872154e-13,5.1844736326575396e-11,2.8852403658476249e-09,3.3406300688666943e-05,1.1239187992565498e-08,1.8138119989917914e-08,1.7727775870273909e-07,2.0162771777222968e-09,9.798750378647483e-14
4.9954818713301165e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.074854928041796567,0.097718117146820535,0.040015840885818457,0.00080323660756940411,0.0016834522331788642,4.4436304206478492e-13,3.6608346420630306e-05,1.1086753319427924e-06,1.1777567096838284e-26,5.2749143026791487e-09,1.2562015495737949e-21,2.1574397832991227e-18,4.7757312208429418e-16,3.6127724099716803e-06,1.1240417178991316e-23,2.1342520865051983e-20,4.7400133376532704e-12,1.2709357072382889e-18,0.0014022646069352703,0.11654011414724699,3.9048291966265858e-07,4.5944988617225973e-07,1.8947592806469519e-09,6.4046384987007202e-05,2.5741048232046303e-13,5.1786462592188814e-11,2.8812783433628575e-09,3.3333151296919181e-05,1.1236084844889089e-08,1.8097896345856557e-08,1.7795289414961118e-07,2.019876581606907e-09,9.7774241473419003e-14
5.012641715179477e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.074753742685554847,0.097716806524870872,0.039957853509736574,0.00080654516867662495,0.0016897178573165106,4.4442276140102373e-13,3.657693006013438e-05,1.1121444761622931e-06,1.1802775501471968e-26,5.2789586801936017e-09,1.2747321992989874e-21,2.1599509303582412e-18,4.8223248621460262e-16,3.6311108806178126e-06,1.1238810753401495e-23,2.1397892048217319e-20,4.7528434714650515e-12,1.2884817267990648e-18,0.0014003451982637638,0.1166431444919709,3.9016398849466836e-07,4.6015916896358554e-07,1.8922345517256774e-09,6.4192496931898664e-05,2.5720709565412212e-13,5.172847829599365e-11,2.8773342963442788e-09,3.3260440707359729e-05,1.123298673493504e-08,1.8057916419306129e-08,1.7862739721102861e-07,2.02346112740072e-09,9.7562313915771065e-14
5.029801559028837e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.074653021931997354,0.097715488763150796,0.039900106247224273,0.00080985155974666351,0.001695980701197969,4.4448196954770434e-13,3.6545690699631655e-05,1.1156079685615509e-06,1.1827895862474362e-26,5.2829785385756926e-09,1.2934575554592535e-21,2.1624814991571842e-18,4.8691749577694121e-16,3.6494637172845115e-06,1.123732697267659e-23,2.1453098316780611e-20,4.7656473514244919e-12,1.3061985733681289e-18,0.0013984344843717836,0.11674570144661098,3.8984575724085612e-07,4.6086615594942202e-07,1.8897224815448229e-09,6.4338268774919469e-05,2.5700412359229367e-13,5.167078115625611e-11,2.8734080948444009e-09,3.3188164804987733e-05,1.1229893726851678e-08,1.8018177948999402e-08,1.7930126827314543e-07,2.027030913912462e-09,9.735170817832099e-14
5.0469614028781975e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.074552762404070785,0.097714163925309169,0.03984259737611591,0.00081315578561175683,0.0017022407613844703,4.445406776998707e-13,3.6514626751151625e-05,1.1190658261074251e-06,1.1852928831244017e-26,5.286974096356705e-09,1.3123787985183105e-21,2.16503152955442e-18,4.9162817044779926e-16,3.6678308114930718e-06,1.1235965615298837e-23,2.1508140710069025e-20,4.7784250762922789e-12,1.3240871849970163e-18,0.0013965324025103738,0.11684778845322981,3.8952822631866379e-07,4.6157086136634839e-07,1.8872229704686485e-09,6.4483702311739485e-05,2.5680156682313504e-13,5.161336891454714e-11,2.8694996102230763e-09,3.3116319521136728e-05,1.1226805881426815e-08,1.7978678697191732e-08,1.7997450774678441e-07,2.0305860391500982e-09,9.714241147380992e-14
5.064121246727558e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.074452960758846401,0.097712832074307865,0.039785325191555858,0.00081645785110398409,0.0017084980345612748,4.4459889682219788e-13,3.6483736636857676e-05,1.1225180657440149e-06,1.1877875052162058e-26,5.2909455694889849e-09,1.3314971102221521e-21,2.1676010612027382e-18,4.9636452968298896e-16,3.6862120557326748e-06,1.1234726453587387e-23,2.1563020257807341e-20,4.7911767444183318e-12,1.3421485004527742e-18,0.0013946388905609049,0.11694940891910131,3.8921139608657456e-07,4.622732993293718e-07,1.8847359198845449e-09,6.4628799325864916e-05,2.5659942599141661e-13,5.1556239335519127e-11,2.8656087151306186e-09,3.3044900833072929e-05,1.1223723256235872e-08,1.7939416449546898e-08,1.8064711606691141e-07,2.034126600328083e-09,9.6934411161719494e-14
5.081281090576918e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.074353613687077991,0.097711493272430699,0.039728288005775145,0.00081975776105439524,0.001714752517535584,4.4465663765378958e-13,3.6453018789330306e-05,1.1259647043916638e-06,1.1902735162685242e-26,5.2948931713830526e-09,1.3508136735861615e-21,2.1701901335563184e-18,5.0112659271968518e-16,3.7046073434502583e-06,1.1233609254131796e-23,2.161773798022342e-20,4.8039024537417906e-12,1.3603834592099255e-18,0.0013927538870269459,0.11705056621716151,3.8889526684558254e-07,4.6297348383324146e-07,1.88226123219274e-09,6.4773561588733278e-05,2.5639770169954958e-13,5.1499390206681151e-11,2.8617352834911887e-09,3.2973904763587277e-05,1.1220645905783814e-08,1.7900389015015078e-08,1.8131909369211931e-07,2.0376526938745786e-09,9.6727694747029183e-14
5.0984409344262784e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.074254717912766485,0.09771014758129247,0.039671484147871673,0.00082305552029218309,0.001721004207234488,4.4471391071287484e-13,3.6422471651829352e-05,1.1294057589459923e-06,1.1927509793437754e-26,5.2988171129440874e-09,1.3703296728823391e-21,2.1727987858774729e-18,5.0591437857844531e-16,3.7230165690405124e-06,1.1232613778207688e-23,2.1672294888152641e-20,4.8166023017910359e-12,1.3787930014425099e-18,0.0013908773310262637,0.11715126368645186,3.8857983884062742e-07,4.6367142875374853e-07,1.8797988107960479e-09,6.4917990859807915e-05,2.5619639450858985e-13,5.1442819338174813e-11,2.8578791904864405e-09,3.2903327380581493e-05,1.1217573881641315e-08,1.7861594225703299e-08,1.8199044110412173e-07,2.0411644154385876e-09,9.6522249878953018e-14
5.115600778275639e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.074156270192732382,0.097708795061847847,0.039614911963593867,0.00082635113364390087,0.001727253100702949,4.4477072630140844e-13,3.6392093678535889e-05,1.1328412462769674e-06,1.1952199568301741e-26,5.3027176026077991e-09,1.3900462936266418e-21,2.1754270572430933e-18,5.1072790606520746e-16,3.7414396278360026e-06,1.1231739782175272e-23,2.1726691983141576e-20,4.8292763856838043e-12,1.3973780680162025e-18,0.0013890091622829549,0.11725150463255543,3.8826511226199727e-07,4.6436714784900886e-07,1.8773485600896049e-09,6.5062088886672255e-05,2.5599550493921857e-13,5.1386524562549359e-11,2.854040312539445e-09,3.2833164796649446e-05,1.1214507232575349e-08,1.7823029936738861e-08,1.8266115880725645e-07,2.0446618598970514e-09,9.6318064349653378e-14
5.132760622124999e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.074058267316193888,0.097707435774399942,0.039558569815127807,0.00082964460593271724,0.0017334991951018185,4.4482709450957634e-13,3.6361883334775226e-05,1.1362711832279897e-06,1.1976805104506656e-26,5.3065948463756948e-09,1.409964722566427e-21,2.1780749865508035e-18,5.1556719377326787e-16,3.7598764160974077e-06,1.1230987017861425e-23,2.1780930257550597e-20,4.8419248021273332e-12,1.4161396004805013e-18,0.0013871493211196977,0.11735129232802662,3.8795108724669792e-07,4.6506065476072934e-07,1.8749103854506472e-09,6.520585740512289e-05,2.5579503347270185e-13,5.1330503734537546e-11,2.8502185272988446e-09,3.276341316865347e-05,1.1211446004674292e-08,1.7784694026126402e-08,1.8333124732799859e-07,2.0481451213618581e-09,9.6115126092935077e-14
5.149920465974359e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.073960706104352361,0.097706069778609045,0.039502456080887545,0.00083293594197771255,0.0017397424877058916,4.4488302522020972e-13,3.6331839097221618e-05,1.1396955866150183e-06,1.2001327012717373e-26,5.3104490478497838e-09,1.430086147668001e-21,2.1807426125248409e-18,5.20432260085241e-16,3.7783268310038793e-06,1.1230355232925981e-23,2.183501069465573e-20,4.8545476474185927e-12,1.4350785410609867e-18,0.0013852977484501241,0.11745063001281351,3.8763776387978986e-07,4.6575196301545557e-07,1.8724841932282762e-09,6.534929813926199e-05,2.5559498055182631e-13,5.1274754730830278e-11,2.8464137136232592e-09,3.2694068697296789e-05,1.1208390241467805e-08,1.7746584394598871e-08,1.8400070721448235e-07,2.0516142931868064e-09,9.5913423182919729e-14
5.16708030982372e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.073863583409984002,0.097704697133500884,0.039446569155308767,0.00083622514659321219,0.00174598297590199,4.4493852811310673e-13,3.6301959454085717e-05,1.1431144732257169e-06,1.202576589712112e-26,5.3142804082666971e-09,1.4504117581042737e-21,2.1834299737216649e-18,5.2532312317499835e-16,3.7967907706435168e-06,1.1229844171212645e-23,2.1888934268749466e-20,4.8671450174445491e-12,1.4541958326516552e-18,0.0013834543857713113,0.11754952089467449,3.8732514219569428e-07,4.6644108602580651e-07,1.8700698907332862e-09,6.5492412801589029e-05,2.5539534658181546e-13,5.1219275449852799e-11,2.8426257515659456e-09,3.2625127626692668e-05,1.1205339984041746e-08,1.7708698965463079e-08,1.8466953903603251e-07,2.0550694679745101e-09,9.5712943832707457e-14
5.18424015367308e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.073766896117037739,0.09770331789747512,0.03939090744864554,0.00083951222458815476,0.0017522206571870835,4.4499361266926665e-13,3.6272242905285222e-05,1.1465278598186293e-06,1.2050122355513219e-26,5.3180891265312427e-09,1.4709427442425166e-21,2.1861371085353105e-18,5.3023980100958739e-16,3.8152681340039535e-06,1.1229453573085084e-23,2.1942701945240725e-20,4.8797170076824965e-12,1.473492418807318e-18,0.0013816191751563922,0.1176479681495876,3.8701322217946967e-07,4.6712803709169211e-07,1.8676673862279834e-09,6.5635203093092275e-05,2.5519613193122363e-13,5.116406381154014e-11,2.8388545223596781e-09,3.2556586243930264e-05,1.1202295271148278e-08,1.7671035684439905e-08,1.8533774338270448e-07,2.0585107375832253e-09,9.5513676393021063e-14
5.20139999752244e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.073670641140239829,0.097701932128313282,0.039335469386770384,0.00084279718076549497,0.0017584555291664387,4.4504828817503444e-13,3.6242687962599672e-05,1.1499357631223798e-06,1.2074396979381618e-26,5.3218753992494184e-09,1.4916802976322261e-21,2.188864055202493e-18,5.3518231135113367e-16,3.8337588209630669e-06,1.1229183175748601e-23,2.1996314680753752e-20,4.8922637132004488e-12,1.4929692437360753e-18,0.001379792059247276,0.11774597492215388,3.8670200376805766e-07,4.6781282940151474e-07,1.8652765889160934e-09,6.5777670703338941e-05,2.5499733693281113e-13,5.1109117757114246e-11,2.8350999084018847e-09,3.2488440878638282e-05,1.1199256139311344e-08,1.7633592519499812e-08,1.860053208648326e-07,2.0619381931336356e-09,9.5315609350841918e-14
