Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),H2OX(23),OCX(25),CO2X(24),H2X(49)
7.621861625886231e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32074211366718364,0.11280085802212421,0.016876989927960832,1.313611281093467e-05,0.00040424427112413324,0.00013141294350276051,0.00025981026566093246,6.621631040979038e-13,2.7753596206121803e-19,1.4722357875094254e-07,5.4815765862918036e-25,6.0718981322042482e-08,2.0045615275606657e-19,8.5317604992508396e-12,2.0220495962243694e-14,1.2203802532865456e-16,1.9623382204946765e-07,2.3141730234117924e-18,0.0055917275127145161,0.01119389982480265,1.1244642165097313e-09,3.2953198499173988e-05,7.8613479813737745e-14,8.086236942129098e-10,1.8412630858283185e-07,6.1271828183561061e-07,1.8669986885934467e-08,4.1003351139359682e-06,4.886102770331989e-10,1.9507253317370088e-06
7.630605485044641e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32073267516984877,0.11280046994720205,0.016871331493113803,1.3187728685562561e-05,0.00040531943756971534,0.00013148325286320989,0.00026032417580501593,6.6514088325020465e-13,2.7857711043510511e-19,1.4745500635459426e-07,5.5278986417385786e-25,6.0720660092797015e-08,2.0156032327533195e-19,8.5621448333887266e-12,2.026130421697065e-14,1.2242961538963235e-16,1.9648328460629374e-07,2.3299204843131475e-18,0.0055915423801206699,0.011203516117469376,1.125416711110841e-09,3.2951529843314558e-05,7.867921917309034e-14,8.0858041386482045e-10,1.8411876549948774e-07,6.1323132114785375e-07,1.8718154263887353e-08,4.1077904594223824e-06,4.8993190714372861e-10,1.9517200096608267e-06
7.639349344203052e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32072324288282078,0.11280008132117353,0.016865675288160045,1.3239482740601375e-05,0.00040639581837266015,0.00013155329513393879,0.00026083841217318778,6.681280146149362e-13,2.7962064121954329e-19,1.4768640405523973e-07,5.574548812265974e-25,6.0722304895649896e-08,2.0266896824381801e-19,8.592595426778268e-12,2.0302129069478717e-14,1.2282197863474568e-16,1.9673252476917507e-07,2.3457546238727485e-18,0.0055913573303812492,0.011213126130319932,1.1263685670082452e-09,3.2949848536468174e-05,7.8744913623468485e-14,8.0853683334947301e-10,1.8411122857532697e-07,6.137437461991741e-07,1.8766371766153067e-08,4.1152496751568594e-06,4.9125532098441747e-10,1.9527106802914002e-06
7.648093203361462e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32071381680226563,0.11279969214442827,0.016860021311900186,1.3291375156724817e-05,0.00040747341227854577,0.00013162307084337022,0.00026135297424943597,6.7112451161293407e-13,2.8066655569011113e-19,1.4791777135810523e-07,5.6215289246124854e-25,6.0723915882450748e-08,2.0378209783410155e-19,8.6231123110809891e-12,2.0342970464432155e-14,1.2321511554915383e-16,1.9698154246109887e-07,2.3616757930282503e-18,0.0055911723634495588,0.011222729867168608,1.1273197845800236e-09,3.2948154643148842e-05,7.8810563194526776e-14,8.0849295419827876e-10,1.8410369779682018e-07,6.1425555776762522e-07,1.8814639333074727e-08,4.1227127540452111e-06,4.9258051772175931e-10,1.9536973518658793e-06
7.656837062519872e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32070439692435221,0.11279930241735567,0.016854369563135765,1.3343406114502054e-05,0.00040855221803345529,0.00013169258052003546,0.00026186786151808917,6.7413038763914385e-13,2.8171485511714219e-19,1.4814910776981759e-07,5.6688408124170652e-25,6.0725493204442517e-08,2.0489972221259313e-19,8.6536955177882634e-12,2.0383828346631574e-14,1.2360902661722311e-16,1.9723033760701156e-07,2.3776843435140739e-18,0.0055909874792789364,0.011232327331827205,1.1282703642047272e-09,3.2946448227603646e-05,7.8876167915901239e-14,8.0844877793610391e-10,1.8409617315049576e-07,6.1476675663909412e-07,1.8862956903849665e-08,4.1301796889992506e-06,4.9390749652100556e-10,1.9546800326218315e-06
7.665580921678283e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32069498324525203,0.11279891214034476,0.016848720040669243,1.3395575794397448e-05,0.00040963223438398097,0.00013176182469256715,0.00026238307346381607,6.7714565606255202e-13,2.8276554076573532e-19,1.4838041279840436e-07,5.7164863162281933e-25,6.0727037012263767e-08,2.0602185153945951e-19,8.6843450782214737e-12,2.0424702661013701e-14,1.2400371232252682e-16,1.9747891013380853e-07,2.3937806278609188e-18,0.0055908026778227439,0.011241918528105042,1.1292203062593552e-09,3.2944729353819095e-05,7.894172781721494e-14,8.0840430608308296e-10,1.8408865462293978e-07,6.1527734360145177e-07,1.8911324420307596e-08,4.1376504729367771e-06,4.9523625654279607e-10,1.9556587307971226e-06
7.674324780836693e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32068557576113915,0.11279852131378443,0.016843072743304006,1.3447884376770158e-05,0.00041071346007723623,0.00013183080388968785,0.0002628986095716267,6.8017033022609349e-13,2.8381861389576952e-19,1.4861168595329337e-07,5.7644672835162919e-25,6.0728547455952487e-08,2.0714849596851621e-19,8.7150610235322452e-12,2.0465593352651068e-14,1.2439917314784629e-16,1.977272599703201e-07,2.4099649993950824e-18,0.0055906179590343753,0.011251503459808951,1.1301696111209635e-09,3.2942998085539405e-05,7.9007242928034649e-14,8.0835954015249148e-10,1.8408114220079605e-07,6.1578731942900657e-07,1.8959741823575656e-08,4.1451250987815849e-06,4.9656679694489163e-10,1.956633454629761e-06
7.683068639995103e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32067617446819047,0.11279812993806315,0.016837427669844349,1.3500332041873885e-05,0.00041179589386086386,0.00013189951864020283,0.00026341446932687105,6.832044234465859e-13,2.8487407576191356e-19,1.4884292674531295e-07,5.812785568682353e-25,6.0730024684948305e-08,2.0827966564715095e-19,8.7458433847026244e-12,2.0506500366751742e-14,1.247954095751713e-16,1.9797538704730192e-07,2.4262378122379668e-18,0.0055904333228672491,0.011261082130743267,1.131118279167559e-09,3.2941254486244823e-05,7.9072713277908485e-14,8.0831448165077713e-10,1.8407363587076478e-07,6.1629668490597095e-07,1.9008209052780374e-08,4.1526035594634597e-06,4.9789911688459888e-10,1.9576042123577852e-06
7.690938113237672e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32066771859482446,0.11279777723070238,0.016832349004182404,1.3547654005096811e-05,0.00041277111614874989,0.0001319611362509388,0.00026387901940006387,6.8594317162399341e-13,2.8582603484360805e-19,1.4905101538470516e-07,5.8565619703691884e-25,6.0731325915513209e-08,2.0930159582790725e-19,8.7736043207860218e-12,2.0543330589972019e-14,1.2515268589720541e-16,1.9819851090150347e-07,2.4409592544373212e-18,0.0055902672209195226,0.011269697584768415,1.1319715362437131e-09,3.2939674756118829e-05,7.9131598346605024e-14,8.082736800925065e-10,1.8406688537154614e-07,6.1675459263800628e-07,1.9051872112307092e-08,4.1593374470241236e-06,4.9909972563487144e-10,1.9584745101022666e-06
7.69880758648024e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32065926773042375,0.11279742407911864,0.016827272138045798,1.3595088902507754e-05,0.00041374731506364017,0.00013202254047392341,0.00026434383083638857,6.8868956967403508e-13,2.8677993072094939e-19,1.4925907706044474e-07,5.9006144688551114e-25,6.0732600470842292e-08,2.1032720706322907e-19,8.8014191010211671e-12,2.058017395036289e-14,1.2551059119689101e-16,1.9842145421817007e-07,2.4557528808526416e-18,0.0055901011858233785,0.011278307973419515,1.1328242780790573e-09,3.2938085135004287e-05,7.9190447204361463e-14,8.0823264385850234e-10,1.8406013978659622e-07,6.1721200719091798e-07,1.9095575440866092e-08,4.1660744299350254e-06,5.0030177450497187e-10,1.9593416079801851e-06
7.706677059722809e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32065082187220695,0.11279707048359461,0.016822197070564784,1.3642636865291638e-05,0.00041472448969368447,0.00013208373169480277,0.0002648089032613739,6.9144362725019643e-13,2.8773576429780172e-19,1.4946711141883458e-07,5.9449444304262728e-25,6.0733848458642319e-08,2.1135650673695214e-19,8.829287747642226e-12,2.0617030408261674e-14,1.2586912582395565e-16,1.9864421695078994e-07,2.4706189512887036e-18,0.0055899352175449142,0.011286913299464725,1.1336765049485475e-09,3.2936485668652475e-05,7.924925987265894e-14,8.0819137403454767e-10,1.8405339910633649e-07,6.176689291349588e-07,1.9139318994458217e-08,4.1728145030544158e-06,5.0150526287478085e-10,1.9602055119967668e-06
7.714546532965377e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32064238101739434,0.11279671644441282,0.016817123800870165,1.3690298024563513e-05,0.00041570263912739489,0.00013214471029925783,0.00026527423630077216,6.9420535398866084e-13,2.8869353647463746e-19,1.4967511810709609e-07,5.9895532259382337e-25,6.0735069986233845e-08,2.1238950222849801e-19,8.8572102827725559e-12,2.0653899924093911e-14,1.262282901276088e-16,1.9886679905408924e-07,2.4855577260706347e-18,0.0055897693160502524,0.011295513565670552,1.134528217126566e-09,3.2934876402645375e-05,7.9308036372973757e-14,8.0814987170312713e-10,1.8404666332122504e-07,6.1812535904475726e-07,1.9183102730016226e-08,4.1795576612444616e-06,5.0271019012208135e-10,1.9610662281569688e-06
7.722416006207946e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32063394516320826,0.11279636196185562,0.016812052328093376,1.3738072511368508e-05,0.00041668176245364651,0.00013220547667300398,0.00026573982958055982,6.9697475950830626e-13,2.8965324814853892e-19,1.4988309677336908e-07,6.0344422308164647e-25,6.0736265160551473e-08,2.1342620091286531e-19,8.8851867284247173e-12,2.069078245837321e-14,1.2658808445654192e-16,1.9908920048403108e-07,2.5005694660438793e-18,0.0055896034813055296,0.011304108774801858,1.1353794148865911e-09,3.2933257382404084e-05,7.9366776726762539e-14,8.0810813794340917e-10,1.8403993242175646e-07,6.1858129749064417e-07,1.922692660584741e-08,4.1863038993712578e-06,5.0391655562170007e-10,1.961923762465477e-06
7.730285479450514e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32062551430687258,0.11279600703620514,0.016806982651366435,1.3785960456681536e-05,0.00041766185876168665,0.0001322660312017825,0.00026620568272693682,6.9975185341063104e-13,2.9061490021320972e-19,1.5009104706671171e-07,6.0796128250662681e-25,6.0737434088146678e-08,2.1446661016054645e-19,8.9132171065006789e-12,2.0727677971701141e-14,1.2694850915892919e-16,1.9931142119780464e-07,2.515654432573587e-18,0.0055894377132769046,0.011312698929621851,1.1362300985028243e-09,3.2931628653193155e-05,7.9425480955443352e-14,8.0806617382960034e-10,1.8403320639846187e-07,6.1903674503733574e-07,1.9270790578546191e-08,4.1930532123048224e-06,5.0512435874765868e-10,1.9627781209265743e-06
7.738154952693083e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32061708844561326,0.1127956516677434,0.016801914769821968,1.3833961991407269e-05,0.00041864292714113697,0.00013232637427136042,0.00026667179536632722,7.0253664527975284e-13,2.9157849355897565e-19,1.5029896863710007e-07,6.1250663932729826e-25,6.0738576875187736e-08,2.155107373375194e-19,8.9413014387918226e-12,2.0764586424766975e-14,1.2730956458242713e-16,1.9953346115382441e-07,2.5308128875445953e-18,0.0055892720119305496,0.011321284032892082,1.1370802682504931e-09,3.2929990260101562e-05,7.9484149080427396e-14,8.0802398043125001e-10,1.8402648524190792e-07,6.1949170226070036e-07,1.9314694602778731e-08,4.199805594919094e-06,5.0633359887436224e-10,1.9636293095441454e-06
7.746024425935651e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3206086675766579,0.11279529585675215,0.016796848682593245,1.3882077246372126e-05,0.00041962496668203494,0.0001323865062675245,0.00026713816712540362,7.0532914468042278e-13,2.9254402907242541e-19,1.5050686113552954e-07,6.1708043251154907e-25,6.0739693627420768e-08,2.1655858980466345e-19,8.9694397469670313e-12,2.0801507778356068e-14,1.2767125107411874e-16,1.9975532031185355e-07,2.5460450934179351e-18,0.0055891063772326643,0.011329864087372257,1.1379299244020493e-09,3.2928342248041777e-05,7.9542781123125024e-14,8.0798155881616688e-10,1.8401976894269882e-07,6.1994616973231977e-07,1.9358638638054261e-08,4.2065610420923431e-06,5.0754427537099299e-10,1.9644773343215029e-06
7.75389389917822e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32060025169723616,0.112794939603513,0.016791784388814152,1.3930306352331104e-05,0.00042060797647480486,0.00013244642757607276,0.00026760479763106499,7.0812936115973261e-13,2.9351150763675528e-19,1.5071472421392221e-07,6.2168280149138891e-25,6.0740784450209829e-08,2.1761017491816838e-19,8.9976320525838354e-12,2.0838441993331433e-14,1.2803356898056526e-16,1.9997699863287174e-07,2.5613513131784605e-18,0.0055889408091494589,0.011338439095820415,1.1387790672310665e-09,3.2926684661774936e-05,7.9601377104906366e-14,8.0793891004698831e-10,1.8401305749146955e-07,6.2040014802008117e-07,1.9402622641445137e-08,4.213319548706667e-06,5.0875638760661923e-10,1.9653222012614439e-06
7.761763372420788e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32059184080457898,0.11279458290830742,0.016786721887619007,1.397864943998673e-05,0.00042159195561016134,0.00013250613858281217,0.00026807168651037631,7.1093730425178696e-13,2.9448093013267611e-19,1.5092255752488002e-07,6.2631388603948023e-25,6.0741849448638661e-08,2.1866550003074976e-19,9.0258783771181331e-12,2.0875389030632844e-14,1.2839651864794554e-16,2.0019849607875469e-07,2.5767318101951841e-18,0.0055887753076471662,0.011347009060993353,1.1396276970118163e-09,3.2925017545931221e-05,7.9659937047123121e-14,8.0789603518253776e-10,1.8400635087889447e-07,6.2085363769432235e-07,1.9446646568630841e-08,4.2200811096472819e-06,5.09969934949081e-10,1.9661639163661684e-06
7.769632845663357e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32058343489591928,0.11279422577141668,0.016781661178142806,1.4027106639962561e-05,0.00042257690317924892,0.00013256563967355706,0.00026853883339065176,7.1375298347116055e-13,2.9545229743716628e-19,1.5113036072202696e-07,6.3097382644094977e-25,6.0742888727371565e-08,2.1972457248989272e-19,9.0541787419232039e-12,2.0912348851293682e-14,1.2876010042186359e-16,2.0041981261271364e-07,2.5921868484143321e-18,0.0055886098726920354,0.011355573985646013,1.1404758140174904e-09,3.2923340944961624e-05,7.9718460971124301e-14,8.0785293527854966e-10,1.8399964909568394e-07,6.2130663932802413e-07,1.9490710377097191e-08,4.2268457198037193e-06,5.1118491676382262e-10,1.9670024856371568e-06
7.777502318905925e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3205750339684918,0.11279386819312194,0.016776602259521094,1.4075678082813484e-05,0.00042356281827359243,0.00013262493123412486,0.00026900623789942229,7.1657640831544263e-13,2.9642561042397518e-19,1.513381334598727e-07,6.3566276342582453e-25,6.0743902390710087e-08,2.2078739963848381e-19,9.082533168246111e-12,2.0949321416437773e-14,1.2912431464742518e-16,2.0064094819911529e-07,2.6077166922822931e-18,0.0055884445042503322,0.011364133872531729,1.141323418520675e-09,3.2921654903158795e-05,7.9776948898242171e-14,8.0780961138738501e-10,1.8399295213258216e-07,6.2175915349207921e-07,1.9534814025150777e-08,4.2336133740693373e-06,5.1240133241445856e-10,1.9678379150751221e-06
7.785371792148494e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32056663801953261,0.11279351017370411,0.016771545130889926,1.4124363899036327e-05,0.00042454969998504164,0.00013268401365033278,0.00026947389966440146,7.1940758826786239e-13,2.9740086996412996e-19,1.5154587539367481e-07,6.4038083810004709e-25,6.0744890542650497e-08,2.2185398881550512e-19,9.1109416772443152e-12,2.0986306687264497e-14,1.2948916166931585e-16,2.0086190280329738e-07,2.6233216066675191e-18,0.005588279202288343,0.011372688724402473,1.1421705107947837e-09,3.2919959464684177e-05,7.9835400849777513e-14,8.0776606455712134e-10,1.8398625998036727e-07,6.2221118075577547e-07,1.9578957469343195e-08,4.2403840673407537e-06,5.136191812632692e-10,1.9686702106800904e-06
7.793241265391062e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32055824704628039,0.11279315171344396,0.01676648979138614,1.4173164219031067e-05,0.00042553754740598754,0.00013274288730799044,0.00026994181831360719,7.2224653278770593e-13,2.9837807692413513e-19,1.5175358617993537e-07,6.4512819219586965e-25,6.074585328668332e-08,2.2292434735338849e-19,9.139404289926288e-12,2.1023304625087676e-14,1.2985464183152204e-16,2.0108267639220348e-07,2.6390018571404233e-18,0.0055881139667723762,0.01138123854400794,1.1430170911131921e-09,3.2918254673484936e-05,7.9893816847008772e-14,8.0772229583068741e-10,1.8397957262985388e-07,6.2266272168918641e-07,1.9623140666007251e-08,4.2471577945197434e-06,5.1483846267155258e-10,1.9694993784509985e-06
7.801110738633631e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32054986104597527,0.11279279281262199,0.01676143624014708,1.422207917313791e-05,0.00042652635962915923,0.00013280155259289998,0.00027040999347524493,7.2509325131947874e-13,2.9935723216771945e-19,1.5196126547592182e-07,6.4990496783149475e-25,6.0746790725988684e-08,2.2399848258046862e-19,9.1679210272089408e-12,2.1060315191301153e-14,1.3022075547759999e-16,2.0130326893376299e-07,2.6547577097031042e-18,0.0055879487976687571,0.011389783334096432,1.1438631597480867e-09,3.2916540573365389e-05,7.9952196911220109e-14,8.0767830624901413e-10,1.8397289007189126e-07,6.2311377686539684e-07,1.9667363573543773e-08,4.253934550511465e-06,5.1605917599835698e-10,1.9703254243859272e-06
7.8089802118762e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3205414800158598,0.1127924334715186,0.016756384476310855,1.427110889160582e-05,0.00042751613574779806,0.00013286000989084427,0.00027087842477780538,7.2794775328514736e-13,3.0033833655438355e-19,1.5216891294006892e-07,6.547113077139736e-25,6.0747702963276281e-08,2.2507640181883538e-19,9.1964919098696852e-12,2.1097338347387884e-14,1.3058750295045089e-16,2.0152368039739279e-07,2.6705894310153846e-18,0.0055877836949438323,0.011398323097414117,1.1447087169714285e-09,3.2914817207946851e-05,8.0010541063663753e-14,8.0763409684840671e-10,1.8396621229736084e-07,6.2356434685391022e-07,1.9711626150335101e-08,4.2607143302257908e-06,5.1728132060008519e-10,1.9711483544818994e-06
7.816849685118768e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32053310395317747,0.11279207369041405,0.016751334499015936,1.4320253504635398e-05,0.0004285068748554331,0.00013291825958759176,0.00027134711184993005,7.3081004809472256e-13,3.0132139094141625e-19,1.5237652823142504e-07,6.5954735486120795e-25,6.0748590101009306e-08,2.2615811238716499e-19,9.2251169586127197e-12,2.1134374054905775e-14,1.3095488459263156e-16,2.0174391075329139e-07,2.6864972880827225e-18,0.0055876186585639689,0.011406857836706042,1.1455537630568601e-09,3.2913084620735124e-05,8.0068849325545975e-14,8.075896686602083e-10,1.8395953929717914e-07,6.2401443222073099e-07,1.9755928351456881e-08,4.267497128575436e-06,5.1850489583239765e-10,1.9719681747350089e-06
7.824719158361336e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32052473285517419,0.11279171346958831,0.01674628630740151,1.4369513142344211e-05,0.00042949857604606442,0.00013297630206888529,0.00027181605432051914,7.3368014513770841e-13,3.0230639618228603e-19,1.5258411101009641e-07,6.6441325282593682e-25,6.0749452241227501e-08,2.2724362159838283e-19,9.2537961940160036e-12,2.1171422275496837e-14,1.3132290074610529e-16,2.0196395997299474e-07,2.702481548506156e-18,0.0055874536884955471,0.011415387554715301,1.1463982982771054e-09,3.2911342855058211e-05,8.0127121718087261e-14,8.0754502271309628e-10,1.839528710622973e-07,6.2446403353990895e-07,1.9800270133676687e-08,4.274282940477521e-06,5.1972990105096295e-10,1.9727848911402076e-06
7.832588631603905e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32051636671909756,0.11279135280932125,0.016741239900607344,1.4418887934778176e-05,0.00043049123841410706,0.00013303413772043808,0.00027228525181869549,7.3655805378591896e-13,3.0329335312719601e-19,1.5279166093709645e-07,6.6930914562104789e-25,6.0750289485609773e-08,2.2833293676036622e-19,9.2825296365493993e-12,2.1208482970887628e-14,1.3169155175232662e-16,2.0218382802917811e-07,2.7185424803972343e-18,0.0055872887847049739,0.011423912254183313,1.147242322903025e-09,3.2909591954089282e-05,8.0185358262509811e-14,8.075001600338582e-10,1.839462075837005e-07,6.2491315138499913e-07,1.9844651456844588e-08,4.281071760853071e-06,5.2095633560757888e-10,1.9735985096912158e-06
7.840458104846473e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32050800554219661,0.1127909917098926,0.016736195277773775,1.4468378011911338e-05,0.0004314848610543958,0.00013309176692793517,0.00027275470397380519,7.3944378339341842e-13,3.0428226262307106e-19,1.5299917767434946e-07,6.7423517772121046e-25,6.0751101935472115e-08,2.2942606517593039e-19,9.3113173065742061e-12,2.1245556102890298e-14,1.3206083795223955e-16,2.0240351489566243e-07,2.7346803523800417e-18,0.0055871239471586677,0.011432431937849846,1.1480858372065387e-09,3.2907831960859622e-05,8.0243558979965259e-14,8.074550816435103e-10,1.8393954885240742e-07,6.2536178631751554e-07,1.9889072278212925e-08,4.2878635846270001e-06,5.2218419885028507e-10,1.9744090363805451e-06
7.848327578089042e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32049964932172287,0.11279063017158179,0.01673115243804171,1.4517983503648163e-05,0.00043247944306217711,0.00013314919007702787,0.00027322441041540969,7.423373432970937e-13,3.05273125513685e-19,1.5320666088465742e-07,6.7919149404712217e-25,6.0751889691782589e-08,2.3052301414293254e-19,9.34015922434726e-12,2.1282641633403548e-14,1.324307596862958e-16,2.0262302054736565e-07,2.7508954335722915e-18,0.005586959175823073,0.011440946608453025,1.1489288414606203e-09,3.2906062918233008e-05,8.0301723891618868e-14,8.0740978855918879e-10,1.8393289485946964e-07,6.2580993891369852e-07,1.9933532553536602e-08,4.2946584067279984e-06,5.2341349013114751e-10,1.9752164771994179e-06
7.855410104007354e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32049213295877099,0.11279030441208875,0.016726615406125071,1.4562727233006074e-05,0.0004333753863809471,0.00013320069504998443,0.0002736473633218165,7.4494824981639839e-13,3.0616657296253224e-19,1.5339336683042457e-07,6.8367819189797167e-25,6.0752577642640485e-08,2.3151354081227031e-19,9.3661633488241798e-12,2.1316029180171056e-14,1.3276423290961789e-16,2.0282042067542701e-07,2.765555243351025e-18,0.0055868109382034735,0.011448605528088447,1.149687109421024e-09,3.2904463077942232e-05,8.0354041715627758e-14,8.0736884205888292e-10,1.8392691030975108e-07,6.2621286432331693e-07,1.9973580500356433e-08,4.3007763060001895e-06,5.2452107271656016e-10,1.9759405404678033e-06
7.862492629925665e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32048462060629862,0.11278997829753096,0.016722079817199812,1.4607564647955836e-05,0.00043427210539591951,0.00013325203370906044,0.0002740705216306734,7.4756551320556391e-13,3.0706160395247719e-19,1.535800451024316e-07,6.8818964402944186e-25,6.0753245746317808e-08,2.3250717334817642e-19,9.3922114449131265e-12,2.1349426711285644e-14,1.3309822143842363e-16,2.0301767398341129e-07,2.7802780078929259e-18,0.0055866627541629474,0.011456260391352811,1.1504449646590021e-09,3.2902855973272864e-05,8.0406330569465194e-14,8.0732772321523948e-10,1.8392092958440372e-07,6.266153999167136e-07,2.0013660340282967e-08,4.306896626121155e-06,5.2562981100660721e-10,1.9766621133985389e-06
7.869575155843977e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32047711226230546,0.11278965182811182,0.01671754567064089,1.465249584304592e-05,0.00043516959944843106,0.00013330320633530681,0.00027449388507239916,7.5018914023369931e-13,3.0795821909180028e-19,1.537666954567697e-07,6.927259570607021e-25,6.0753894075669028e-08,2.3350391705986062e-19,9.4183035271545005e-12,2.1382834199149564e-14,1.3343272551983326e-16,2.0321478045539623e-07,2.7950639244572284e-18,0.0055865146236770656,0.01146391120023868,1.1512024073724913e-09,3.2901241635154135e-05,8.0458590468519556e-14,8.0728643276260068e-10,1.8391495267697348e-07,6.2701754610943158e-07,2.0053772042291871e-08,4.313019363402046e-06,5.2673970452351916e-10,1.9773812003562886e-06
7.876657681762288e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32046960792479257,0.11278932500403462,0.016713012965823636,1.4697520912776691e-05,0.00043606786788010751,0.00013335421320974193,0.00027491745337756087,7.52819137658052e-13,3.0885641898663401e-19,1.5395331765013168e-07,6.9728723791805841e-25,6.0754522703313178e-08,2.3450377725303676e-19,9.4444396100172726e-12,2.141625161622061e-14,1.3376774540063005e-16,2.0341174007619864e-07,2.8099131906410789e-18,0.0055863665467214205,0.011471557956737502,1.1519594377592167e-09,3.2899620094414826e-05,8.0510821428167345e-14,8.0724497143301659e-10,1.8390897958102785e-07,6.2741930331675914e-07,2.0093915575569761e-08,4.3191445141565759e-06,5.2785075278823851e-10,1.9780978057047269e-06
7.8837402076806e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32046210759176236,0.11278899782550252,0.01670848170212378,1.4742639951600637e-05,0.00043696691003286385,0.00013340505461334947,0.00027534122627687231,7.5545551222406047e-13,3.0975620424098113e-19,1.5413991143980809e-07,7.0187359383331744e-25,6.0755131701636171e-08,2.3550675922991439e-19,9.4706197078995116e-12,2.1449678935012074e-14,1.3410328132726269e-16,2.0360855283136596e-07,2.8248260043771263e-18,0.0055862185232716131,0.011479200662839611,1.1527160560168856e-09,3.2897991381783599e-05,8.0563023463772328e-14,8.0720333995608049e-10,1.8390301029015591e-07,6.2782067195400883e-07,2.0134090909188624e-08,4.3252720747010147e-06,5.2896295532071192e-10,1.9788119338064986e-06
7.897905259517224e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32044711893116479,0.1127883424058857,0.016699423495581057,1.4833160314097436e-05,0.00043876731287074175,0.00013350624213182225,0.00027618938478153555,7.6074741970351043e-13,3.1156053323359359e-19,1.5451301284025792e-07,7.1112196129657921e-25,6.0756291098702064e-08,2.3752210972586303e-19,9.5231120059603013e-12,2.1516563168086635e-14,1.3477590230215646e-16,2.0400173769061778e-07,2.8548430679144792e-18,0.0055859226367919804,0.011494473931809471,1.1542280569353017e-09,3.289471256326094e-05,8.0667340824252624e-14,8.071195694668018e-10,1.8389108309809586e-07,6.2862224517927571e-07,2.0214536854016959e-08,4.337534410437454e-06,5.3119082126346703e-10,1.9802327757152072e-06
7.912070311353848e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32043214626455507,0.11278768557088438,0.016690371046026168,1.4924057685193033e-05,0.00044057080270326041,0.00013360677113780745,0.00027703835843504647,7.660649163981703e-13,3.1337121085912133e-19,1.5488599772841434e-07,7.2047192343709417e-25,6.0757372841313257e-08,2.3955001089421239e-19,9.5757805351034123e-12,2.1583486679587399e-14,1.3545059040940516e-16,2.0439433493205252e-07,2.8851167052454977e-18,0.00558562696404324,0.011509731023048623,1.1557384117072354e-09,3.2891405423421811e-05,8.077154267263792e-14,8.0703512708442053e-10,1.8387917104993181e-07,6.294222691063604e-07,2.0295109630149952e-08,4.349806341192602e-06,5.3342329849019492e-10,1.9816437609617252e-06
