Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2OX(23),CO2X(24),H2X(49),COX(50),CHOX(53)
5.657782413290132e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31259486323886299,0.10771852125578214,0.0028557347769120772,0.0031289672136010039,0.011349702325087403,0.00013153919381748465,0.0025845651846207272,1.1933350048143405e-10,6.3735833512157079e-15,4.1986612100918329e-07,1.1470091299114144e-20,5.7497643691774771e-08,7.0035681900150921e-17,6.8883792000126725e-10,1.9188326040467522e-13,1.3842637804954809e-14,4.2174186637333269e-07,1.3430031391865839e-14,0.0052013867500463858,0.019701599416476832,1.8816531099591294e-09,3.0203581774172689e-05,1.3072335414909424e-13,7.115316666138182e-10,1.7078454879545479e-07,1.0139805560732666e-06,3.5919677350680129e-05,4.868568505145449e-07,9.7564026173670018e-09,1.9045433972605669e-06,1.9907996348099655e-09,2.9618850294322002e-11
5.661621691341752e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31260266745978765,0.1077144853418644,0.0028517436115812018,0.0031324432720885435,0.011357861212037341,0.00013157982724967528,0.0025851815225263323,1.1943668403072943e-10,6.381635313740407e-15,4.1977708068721484e-07,1.1490229677768895e-20,5.7505755829144502e-08,7.0084753791402912e-17,6.893851542694936e-10,1.9195614278013686e-13,1.3858668127446582e-14,4.216533164805359e-07,1.3454130226834401e-14,0.0052013211283940671,0.019693845135953444,1.8808485867880323e-09,3.0209273886626833e-05,1.3066808153941852e-13,7.1163432848898598e-10,1.7078306991528375e-07,1.0137474537754843e-06,3.592890476816684e-05,4.8721597569177636e-07,9.7580925167701954e-09,1.9051790495434969e-06,1.9913240930141067e-09,2.9631302718163947e-11
5.665460969393371e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31261047678848486,0.10771045093226758,0.002847757825412218,0.0031359188325422952,0.011366016740280581,0.00013162050990341275,0.0025857967196920005,1.1953981971031182e-10,6.3896919760761281e-15,4.1968792205926785e-07,1.1510377794282897e-20,5.7513875652966983e-08,7.0133760499536782e-17,6.8993208856434204e-10,1.9202897890774496e-13,1.3874701340145159e-14,4.2156464344084082e-07,1.3478245928528134e-14,0.0052012556557334069,0.01968608560754799,1.8800436465488618e-09,3.0214971135424524e-05,1.3061278033593844e-13,7.1173711015414068e-10,1.7078159663956556e-07,1.0135140982523121e-06,3.5938117767612415e-05,4.8757498216490735e-07,9.7597757882044201e-09,1.9058154753966267e-06,1.9918477287509936e-09,2.9643750050146164e-11
5.66930024744499e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31261829120523982,0.10770641802819531,0.0028437774113080653,0.0031393938919282564,0.01137416890800034,0.00013166124174316735,0.00258641077819848,1.1964290747090249e-10,6.397753339260736e-15,4.1959864544225108e-07,1.1530535618114382e-20,5.7522003154229508e-08,7.0182702001379136e-17,6.90478722662857e-10,1.9210176889457359e-13,1.3890737435656449e-14,4.2147584751139017e-07,1.3502378474518709e-14,0.0052011903317885026,0.019678320851232643,1.8792382911775518e-09,3.0220673513986768e-05,1.3055745067182974e-13,7.1184001147536858e-10,1.7078012896070272e-07,1.0132804900489751e-06,3.5947316374260956e-05,4.8793386983552331e-07,9.7614524439776636e-09,1.9064526742667607e-06,1.9923705434551671e-09,2.9656192303427184e-11
5.6731395254966096e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3126261106903796,0.1077023866308464,0.0028398023621826972,0.0031428684472201924,0.011382317713388235,0.00013170202273353061,0.0025870237001230536,1.1974594726344614e-10,6.4058194043351959e-15,4.195092511524094e-07,1.1550703118731469e-20,5.7530138323940681e-08,7.023157827401269e-17,6.9102505634324819e-10,1.9217451284750192e-13,1.3906776406602575e-14,4.2138692894886544e-07,1.3526527842368928e-14,0.0052011251562839788,0.019670550886937154,1.8784325226059868e-09,3.0226381015750531e-05,1.3050209267993479e-13,7.1194303227851954e-10,1.7077866686317536e-07,1.0130466297088863e-06,3.5956500613319705e-05,4.8829263860564997e-07,9.7631224963776459e-09,1.9070906456025784e-06,1.9928925385588093e-09,2.9668629491150815e-11
5.676978803548229e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31263393522426625,0.10769835674141563,0.0028358326709592104,0.0031463424953983264,0.011390463154642828,0.00013174285283919454,0.0025876354875401207,1.198489390390728e-10,6.4138901723430634e-15,4.1941973950543529e-07,1.1570880265610643e-20,5.7538281153126579e-08,7.028038929475407e-17,6.9157108938469345e-10,1.922472108732438e-13,1.3922818245619106e-14,4.2129788800956703e-07,1.3550694009634309e-14,0.0052010601289449176,0.019662775734556007,1.8776263427622304e-09,3.023209363416408e-05,1.3044670649293377e-13,7.1204617244408734e-10,1.7077721033893887e-07,1.0128125177746722e-06,3.5965670509949096e-05,4.8865128837755899e-07,9.7647859576812824e-09,1.9077293888543041e-06,1.9934137154920382e-09,2.968106162642581e-11
5.680818081599848e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31264176478729555,0.10769432836109397,0.002831868330569609,0.0031498160334491728,0.011398605229969485,0.00013178373202494867,0.0025882461425212645,1.1995188274909313e-10,6.4219656443303964e-15,4.1933011081648392e-07,1.1591067028236727e-20,5.7546431632830107e-08,7.0329135041156398e-17,6.9211682156731286e-10,1.9231986307835102e-13,1.3938862945354732e-14,4.2120872494942528e-07,1.3574876953863363e-14,0.0052009952494968354,0.019654995413949376,1.876819753570119e-09,3.0237811362686112e-05,1.3039129224320494e-13,7.1214943186395567e-10,1.7077575938529763e-07,1.0125781547894271e-06,3.5974826089271714e-05,4.8900981905352691e-07,9.7664428401592053e-09,1.9083689034736551e-06,1.9939340756828628e-09,2.9693488722332459e-11
5.684657359651467e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31264959935990233,0.10769030149106787,0.0028279093339561938,0.0031532890583665248,0.011406743937581391,0.00013182466025569523,0.0025888556671348146,1.2005477834502654e-10,6.4300458213461623e-15,4.1924036540008885e-07,1.1611263376104217e-20,5.7554589754113849e-08,7.0377815491024543e-17,6.9266225267231632e-10,1.9239246956919152e-13,1.3954910498473285e-14,4.2111944002394137e-07,1.3599076652596517e-14,0.0052009305176657561,0.019647209944937759,1.8760127569498632e-09,3.0243534194790729e-05,1.3033585006280808e-13,7.1225281037834445e-10,1.7077431398940422e-07,1.0123435412942424e-06,3.5983967376379771e-05,4.8936823053630217e-07,9.7680931560612976e-09,1.9090091889140872e-06,1.9944536205571122e-09,2.9705910791943337e-11
5.688496637703087e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3126574389225612,0.10768627613251926,0.0028239556740716062,0.0031567615671514769,0.011414879275699605,0.00013186563749644978,0.0025894640634458264,1.2015762577860179e-10,6.4381307044422456e-15,4.1915050357016103e-07,1.1631469278717407e-20,5.7562755508060184e-08,7.0426430622412296e-17,6.9320738248200727e-10,1.9246503045194819e-13,1.3970960897653833e-14,4.210300334881846e-07,1.3623293083366152e-14,0.0052008659331782021,0.019639419347301776,1.875205354817439e-09,3.0249262123966078e-05,1.3028038008355812e-13,7.1235630784852113e-10,1.7077287414048701e-07,1.0121086778292502e-06,3.5993094396319462e-05,4.8972652272892216e-07,9.7697369176238883e-09,1.9096502446308109e-06,1.9949723515382897e-09,2.9718327848300523e-11
5.692335915754706e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31266528345578332,0.1076822522866259,0.0028200073438781489,0.0031602335568119608,0.011423011242552532,0.00013190666371233343,0.002590071333516299,1.202604250017435e-10,6.446220294673257e-15,4.1906052564002862e-07,1.1651684705589996e-20,5.7570928885769911e-08,7.0474980413613274e-17,6.9375221077971051e-10,1.9253754583262967e-13,1.3987014135589662e-14,4.2094050559682216e-07,1.3647526223697237e-14,0.0052008014957611723,0.019631623640784836,1.8743975490846185e-09,3.0254995143712682e-05,1.3022488243700101e-13,7.1245992415595619e-10,1.7077143983239319e-07,1.0118735649342725e-06,3.6002207174093973e-05,4.9008469553458149e-07,9.7713741370726853e-09,1.91029207008066e-06,1.9954902700476839e-09,2.9730739904416131e-11
5.696175193806325e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31267313294011717,0.10767822995456128,0.0028160643363479188,0.0031637050243628387,0.011431139836376036,0.00013194773886857422,0.0025906774794051141,1.2036317596657462e-10,6.4543145930965683e-15,4.1897043192242981e-07,1.167190962624525e-20,5.7579109878362513e-08,7.0523464843162683e-17,6.9429673734978686e-10,1.926100158170682e-13,1.4003070204988477e-14,4.2085085660411326e-07,1.3671776051107252e-14,0.0052007372051421476,0.019623822845092582,1.8735893416591981e-09,3.0260733247544471e-05,1.3016935725436937e-13,7.1256365916622059e-10,1.707700110578253e-07,1.0116382031483243e-06,3.601130573467061e-05,4.9044274885672359e-07,9.7730048266188069e-09,1.910934664722119e-06,1.996007377504396e-09,2.9743146973283688e-11
5.7000144718579446e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31268098735614724,0.10767420913749477,0.002812126644462495,0.0031671759668256833,0.011439265055413175,0.00013198886293050335,0.0025912825031681442,1.2046587862541007e-10,6.4624136007722311e-15,4.1888022272953123e-07,1.169214401021595e-20,5.7587298476975397e-08,7.0571883889833718e-17,6.9484096197759961e-10,1.9268244051092442e-13,1.4019129098571963e-14,4.2076108676392296e-07,1.369604254310655e-14,0.0052006730610490636,0.019616016979894135,1.8727807344454501e-09,3.0266476428988503e-05,1.3011380466664213e-13,7.1266751272362974e-10,1.7076858780364461e-07,1.011402593008829e-06,3.6020390102983571e-05,4.9080068259918493e-07,9.7746289984566984e-09,1.9115780280152576e-06,1.9965236753254546e-09,2.9755549067881606e-11
5.703853749909564e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31268884668449515,0.1076701898365915,0.0028081942612131591,0.0031706463812289413,0.011447386897914393,0.00013203003586355759,0.0025918864068581755,1.2056853293076134e-10,6.470517318763028e-15,4.1878989837291537e-07,1.1712387827044638e-20,5.7595494672764441e-08,7.0620237532640213e-17,6.9538488444953589e-10,1.9275482001968409e-13,1.4035190809076073e-14,4.2067119632971294e-07,1.3720325677198228e-14,0.0052006090632103433,0.01960820606482119,1.8719717293434777e-09,3.027222468158412e-05,1.3005822480458695e-13,7.1277148470814174e-10,1.7076717006076966e-07,1.0111667350526436e-06,3.6029460303921007e-05,4.9115849666601275e-07,9.7762466647709652e-09,1.9122221594217713e-06,1.9970391649256678e-09,2.9767946201153563e-11
5.707693027961183e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31269671090581969,0.10766617205301236,0.0028042671796010008,0.0031741162646080068,0.011455505362137589,0.0001320712576332802,0.002592489192524864,1.2067113883533812e-10,6.4786257481345144e-15,4.1869945916357393e-07,1.1732641046283926e-20,5.7603698456904151e-08,7.0668525750837346e-17,6.9592850455302019e-10,1.9282715444865601e-13,1.4051255329251229e-14,4.2058118555453705e-07,1.3744625430878107e-14,0.0052005452113548798,0.019600390119467657,1.8711623282490768e-09,3.027797799888334e-05,1.3000261779861696e-13,7.1287557499818502e-10,1.7076575782527998e-07,1.0109306298166333e-06,3.6038516362329444e-05,4.9151619096134623e-07,9.7778578377334443e-09,1.912867058404997e-06,1.9975538477175808e-09,2.9780338386017553e-11
5.7115323060128024e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31270458000081669,0.10766215578791404,0.0028003453926367834,0.003177585614005132,0.011463620446348006,0.00013211252820531945,0.0025930908622147802,1.2077369629204604e-10,6.4867388899549769e-15,4.1860890541191679e-07,1.1752903637496486e-20,5.7611909820587309e-08,7.0716748523919638e-17,6.9647182207649839e-10,1.9289944390297396e-13,1.4067322651862091e-14,4.2049105469104732e-07,1.3768941781634954e-14,0.0052004815052120457,0.01959256916339017,1.8703525330545544e-09,3.0283736374452278e-05,1.2994698377889921e-13,7.1297978344720066e-10,1.7076435108587742e-07,1.0106942778357861e-06,3.604755830302467e-05,4.9187376538977706e-07,9.7794625294982661e-09,1.9135127244298891e-06,1.9980677251116437e-09,2.9792725635380342e-11
5.715371584064422e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31271245395021841,0.10765814104244906,0.0027964288933408797,0.0031810544264693876,0.011471732148818185,0.00013215384754542754,0.0025936914179714235,1.2087620525398506e-10,6.4948567452954037e-15,4.1851823742777522e-07,1.1773175570255152e-20,5.762012875502493e-08,7.0764905831619749e-17,6.9701483680943059e-10,1.9297168848759751e-13,1.4083392769687494e-14,4.2040080399149625e-07,1.3793274706950572e-14,0.0052004179445116804,0.019584743216108293,1.8695423456482653e-09,3.0289499801869475e-05,1.2989132287535671e-13,7.1308410991492798e-10,1.7076294983067463e-07,1.0104576796442194e-06,3.6056586150782176e-05,4.9223121985616162e-07,9.7810607522071135e-09,1.9141591569630043e-06,1.9985807985161308e-09,2.980510796212239e-11
5.719210862116041e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31272033273479416,0.10765412781776565,0.0027925176747433406,0.0031845226990567053,0.011479840467828033,0.0001321952156194613,0.0025942908618351991,1.2097866567445076e-10,6.502979315229523e-15,4.1842745552039846e-07,1.179345681414302e-20,5.7628355251446319e-08,7.0812997653909106e-17,6.9755754854229845e-10,1.9304388830731137e-13,1.409946567552051e-14,4.2031043370773549e-07,1.381762418429979e-14,0.0052003545289840978,0.019576912297104319,1.8687317679141862e-09,3.0295268274725521e-05,1.2983563521762351e-13,7.1318855428874965e-10,1.7076155405517549e-07,1.0102208357762176e-06,3.6065599930330086e-05,4.9258855426542385e-07,9.782652517992165e-09,1.9148063554725094e-06,1.9990930693370439e-09,2.9817485379088547e-11
5.72305014016766e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31272821633534936,0.10765011611500799,0.0027886117298838264,0.0031879904288298418,0.011487945401664729,0.0001322366323933816,0.0025948891958434308,1.2108107750693312e-10,6.5111066008337708e-15,4.1833655999845786e-07,1.1813747338753594e-20,5.7636589301098938e-08,7.0861023970996826e-17,6.9809995706659858e-10,1.9311604346672598e-13,1.4115541362168398e-14,4.2021994409121734e-07,1.3841990191150617e-14,0.0052002912583600808,0.019569076425823499,1.867920801732592e-09,3.0301041786624582e-05,1.2977992093504495e-13,7.1329311644285109e-10,1.707601637537934e-07,1.0099837467648358e-06,3.6074599666361679e-05,4.9294576852281052e-07,9.7842378389684255e-09,1.9154543194281715e-06,1.9996045389782586e-09,2.9829857899108294e-11
5.72688941821928e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31273610473272689,0.10764610593531601,0.0027847110518116475,0.0031914576128584042,0.011496046948622789,0.00013227809783325308,0.0025954864220303483,1.211834407051171e-10,6.5192386031873042e-15,4.1824555117004434e-07,1.18340471136909e-20,5.7644830895248461e-08,7.0908984763329612e-17,6.9864206217484421e-10,1.931881540702769e-13,1.4131619822452628e-14,4.2012933539299413e-07,1.3866372704964247e-14,0.0052002281323708871,0.019561235621673868,1.8671094489804159e-09,3.0306820331184459e-05,1.2972418015672604e-13,7.1339779621250454e-10,1.7075877891010886e-07,1.0097464131408696e-06,3.6083585383542394e-05,4.9330286253409303e-07,9.7858167272315321e-09,1.9161030483013627e-06,2.0001152088415851e-09,2.9842225535004286e-11
5.730728696270899e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3127439979078056,0.10764209727982547,0.002780815633585715,0.0031949242482188184,0.011504145107004019,0.00013231961190524402,0.0025960825424271032,1.2128575522288155e-10,6.5273753233719946e-15,4.1815442934267226e-07,1.1854356108569595e-20,5.7653080025178689e-08,7.0956880011591047e-17,6.9918386366056257e-10,1.9326022022222556e-13,1.4147701049208822e-14,4.2003860786372e-07,1.3890771703195186e-14,0.0052001651507482425,0.019553389904026473,1.8662977115299694e-09,3.0312603902033964e-05,1.2966841301151484e-13,7.1350259346896949e-10,1.7075739951349309e-07,1.0095088354357135e-06,3.6092557106488436e-05,4.9365983620504225e-07,9.7873891948730008e-09,1.9167525415650427e-06,2.0006250803265109e-09,2.9854588299555624e-11
5.734567974322518e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31275189584150109,0.10763809014966799,0.0027769254682744981,0.0031983903319943094,0.011512239875117474,0.00013236117457562525,0.002596677559061766,1.2138802101429867e-10,6.535516762472406e-15,4.1806319482328121e-07,1.1874674293015121e-20,5.7661336682191366e-08,7.100470969670068e-17,6.997253613182878e-10,1.9333224202665944e-13,1.416378503528669e-14,4.1994776175365305e-07,1.3915187163291378e-14,0.0052001023132243395,0.019545539292215509,1.865485591249498e-09,3.0318392492814803e-05,1.296126196279428e-13,7.1360750811433142e-10,1.7075602556514674e-07,1.009271014180607e-06,3.6101514859768214e-05,4.940166894415347e-07,9.7889552539691474e-09,1.9174027986937575e-06,2.0011341548303234e-09,2.986694620551103e-11
5.7384072523741374e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31275979851476515,0.10763408454597102,0.0027730405489560413,0.003201855861274906,0.011520331251279459,0.00013240278581077043,0.002597271473959327,1.2149023803363366e-10,6.5436629215758023e-15,4.1797184791823587e-07,1.1895001636663811e-20,5.7669600857606279e-08,7.1052473799813794e-17,7.002665549435638e-10,1.9340421958749215e-13,1.4179871773550072e-14,4.1985679731265508e-07,1.3939619062694259e-14,0.0052000396195318399,0.019537683805538289,1.8646730900040708e-09,3.032418609718306e-05,1.295568001343136e-13,7.1371254000016094e-10,1.7075465705243062e-07,1.0090329499041901e-06,3.6110458667927659e-05,4.9437342215004577e-07,9.7905149165758581e-09,1.9180538191636338e-06,2.0016424337482829e-09,2.9879299265619741e-11
5.741862602620595e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31276691495732001,0.10763048080869601,0.0027695486011799467,0.0032049743611346987,0.011527610588321023,0.00013244027741756483,0.0025978050570530796,1.2158219161326084e-10,6.5509985012722145e-15,4.1788953986670848e-07,1.1913304051979599e-20,5.7677045036553904e-08,7.1095405404623128e-17,7.0075336909039622e-10,1.9346896164970699e-13,1.4194352185219043e-14,4.1977482834900272e-07,1.3961621809114197e-14,0.0051999833179638627,0.019530609715437644,1.8639415146962017e-09,3.0329404622497722e-05,1.2950654037176875e-13,7.1380716881631049e-10,1.7075343002725889e-07,1.0088184847090067e-06,3.6118496192447172e-05,4.9469437845908915e-07,9.7919131538807415e-09,1.9186403898115071e-06,2.0020992056999123e-09,2.9890412887030683e-11
5.745317952867053e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31277403520969121,0.10762687830958001,0.0027660608920262873,0.0032080924073902596,0.011534887175306773,0.00013247780831029433,0.0025983377508494074,1.2167410561754375e-10,6.5583379058503285e-15,4.1780714125302395e-07,1.1931613839544715e-20,5.7684495292088318e-08,7.1138283859535108e-17,7.0123993665851922e-10,1.9353366803414231e-13,1.4208834815206955e-14,4.196927639209563e-07,1.3983637836640652e-14,0.0051999271324889235,0.01952353170631219,1.8632096336676655e-09,3.0334627199080671e-05,1.2945625965692015e-13,7.1390189239478417e-10,1.7075220739051816e-07,1.0086038234799248e-06,3.612652245909837e-05,4.9501523699679443e-07,9.7933062285621532e-09,1.9192275779629788e-06,2.0025553353693289e-09,2.9901522602854149e-11
5.748773303113511e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31278115925806815,0.10762327704943633,0.0027625774164687792,0.0032112099979343246,0.011542161011024333,0.00013251537846465766,0.0025988695568181313,1.2176598001354194e-10,6.5656811361083531e-15,4.1772465229933228e-07,1.1949930977247049e-20,5.7691951617918879e-08,7.1181109151299893e-17,7.017262575009726e-10,1.9359833881619037e-13,1.4223319658340773e-14,4.1961060420984469e-07,1.4005667128815162e-14,0.0051998710629131027,0.019516449792153254,1.8624774482698258e-09,3.0339853822332866e-05,1.2940595808274074e-13,7.1399671065935677e-10,1.7075098914119701e-07,1.0083889666011426e-06,3.6134537485685906e-05,4.9533599769539592e-07,9.7946941493810756e-09,1.9198153832394149e-06,2.00301082376913e-09,2.9912628422325872e-11
5.752228653359969e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31278828708866413,0.10761967702907564,0.0027590981694873727,0.0032143271306640719,0.011549432094266043,0.00013255298785642004,0.0025994004764270536,1.2185781476844068e-10,6.5730281928462604e-15,4.17642073227409e-07,1.196825544298192e-20,5.7699414007766616e-08,7.1223881266821084e-17,7.0221233147145198e-10,1.9366297407112995e-13,1.4237806709456658e-14,4.1952834939673916e-07,1.4027709669175196e-14,0.0051998151090427869,0.019509363986928128,1.8617449598517847e-09,3.0345084487664001e-05,1.2935563574204478e-13,7.1409162348584988e-10,1.7074977526545409e-07,1.0081739144554608e-06,3.6142541290002459e-05,4.9565666048747708e-07,9.796076925088193e-09,1.9204038052632074e-06,2.0034656719105459e-09,2.9923730354682309e-11
5.755684003606427e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31279541868771588,0.10761607824930583,0.0027556231460682408,0.0032174438034811102,0.011556700423828966,0.0001325906364614132,0.0025999305111419663,1.2194960984955073e-10,6.5803790768657768e-15,4.1755940425865686e-07,1.1986587214652148e-20,5.7706882455364208e-08,7.1266600193155137e-17,7.0269815842430896e-10,1.9372757387412589e-13,1.4252295963399946e-14,4.1944599966245357e-07,1.4049765441254207e-14,0.005199759270684663,0.019502274304580118,1.8610121697594113e-09,3.03503191904904e-05,1.293052927274308e-13,7.1418663077869901e-10,1.7074856575661721e-07,1.0079586674267932e-06,3.615053388980417e-05,4.9597722530547001e-07,9.7974545644334035e-09,1.9209928436577697e-06,2.0039198808032401e-09,2.9934828409124548e-11
5.758793818828239e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31280184033753594,0.10761284040888375,0.0027524992319978474,0.0032202484140603305,0.011563239565049796,0.00013262455371329746,0.0026004067870108597,1.22032191474544e-10,6.5869981454731543e-15,4.1748492550767992e-07,1.2003092037472871e-20,5.7713609232407591e-08,7.1305001739526125e-17,7.0313519136196124e-10,1.9378568344744299e-13,1.4265338171113386e-14,4.193718038932233e-07,1.4069626935632239e-14,0.005199709114765751,0.019495890287031706,1.8603524018553089e-09,3.0355033871311517e-05,1.2925996641449601e-13,7.142722180559069e-10,1.7074748093274843e-07,1.0077647787924299e-06,3.6157717664415972e-05,4.9626564981818282e-07,9.7986900554743427e-09,1.9215235048994536e-06,2.0043281230824056e-09,2.9944813350098173e-11
5.761903634050051e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31280826501867631,0.10760960357457774,0.0027493787313104053,0.0032230526488906644,0.011569776473949921,0.00013265850269085028,0.0026008823483669808,1.2211474091373775e-10,6.5936203154163797e-15,4.1741037428018332e-07,1.2019602744110492e-20,5.7720340906608738e-08,7.1343360183074343e-17,7.035720239926366e-10,1.9384376442011308e-13,1.4278382155204333e-14,4.1929753151554046e-07,1.4089499122351826e-14,0.0051996590521148842,0.01948950315041937,1.8596923916613469e-09,3.0359751815469531e-05,1.2921462349786056e-13,7.1435788171327982e-10,1.7074639963840506e-07,1.0075707328910548e-06,3.6164892390643106e-05,4.9655399486852706e-07,9.7999213994981229e-09,1.9220546648241517e-06,2.0047358491209719e-09,2.9954795164100426e-11
5.7650134492718635e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3128146927211527,0.10760636774697115,0.0027462616403637354,0.003225856506451583,0.011576311149662167,0.00013269248337659017,0.002601357196274706,1.221972581435616e-10,6.6002455872835527e-15,4.1733575073679584e-07,1.2036119318471986e-20,5.772707747342288e-08,7.1381675514680842e-17,7.0400865621151441e-10,1.9390181684669588e-13,1.4291427911934068e-14,4.1922318266068551e-07,1.4109381989400668e-14,0.0051996090825917676,0.019483112904858064,1.8590321401536182e-09,3.036447301964039e-05,1.2916926404467833e-13,7.1444362168155402e-10,1.7074532186881063e-07,1.0073765300009892e-06,3.6172058081378261e-05,4.9684226040766609e-07,9.8011486028616088e-09,1.9225863231594451e-06,2.0051430596520779e-09,2.9964773857811552e-11
5.768123264493676e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31282112343499657,0.10760313292664564,0.0027431479555197211,0.0032286599852254555,0.011582843591322436,0.00013272649575307886,0.0026018313317970861,1.2227974314052711e-10,6.6068739616639144e-15,4.1726105503790328e-07,1.2052641744469407e-20,5.773381892831286e-08,7.1419947725326439e-17,7.0444508791420115e-10,1.9395984078167689e-13,1.4304475437569862e-14,4.1914875745977164e-07,1.4129275524763937e-14,0.0051995592060563095,0.019476719560447081,1.8583716483066153e-09,3.0369197480505524e-05,1.291238881220005e-13,7.1452943789568974e-10,1.70744247620228e-07,1.0071821704000619e-06,3.617921474949654e-05,4.9713044638689933e-07,9.8023716719146259e-09,1.923118479633579e-06,2.0055497554079429e-09,2.9974749437902032e-11
5.771233079715488e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31282755715025456,0.10759989911418105,0.0027400376731443014,0.0032314630836975471,0.011589373798069688,0.00013276053980292089,0.0026023047559958551,1.2236219588122744e-10,6.6135054391478572e-15,4.1718628734364801e-07,1.2069170006019918e-20,5.7740565266749049e-08,7.1458176806091412e-17,7.0488131899673015e-10,1.9401783627946744e-13,1.4317524728384973e-14,4.1907425604374437e-07,1.4149179716424306e-14,0.0051995094223686146,0.019470323127270091,1.8577109170931808e-09,3.0373925194751796e-05,1.2907849579676117e-13,7.1461533028682564e-10,1.7074317688799415e-07,1.0069876543657543e-06,3.6186362407857998e-05,4.9741855275763514e-07,9.8035906130012674e-09,1.9236511339754622e-06,2.0059559371198602e-09,2.9984721911034045e-11
5.7743428949373e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31283399385698873,0.10759666631015553,0.002736930789607466,0.0032342658003560116,0.011595901769045963,0.00013279461550876385,0.0026027774699314268,1.2244461634233727e-10,6.6201400203269106e-15,4.1711144781393007e-07,1.2085704087045847e-20,5.7747316484209384e-08,7.1496362748155283e-17,7.053173493555598e-10,1.9407580339440452e-13,1.4330575780658649e-14,4.1899967854338252e-07,1.4169094552361977e-14,0.0051994597313889824,0.019463923615395132,1.8570499474845058e-09,3.0378656159071369e-05,1.2903308713578105e-13,7.1470129878632237e-10,1.7074210966746536e-07,1.0067929821751927e-06,3.6193501069305938e-05,4.977065794713902e-07,9.8048054324596111e-09,1.9241842859146598e-06,2.0063616055181903e-09,2.9994691283859711e-11
5.7774527101591125e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31284043354527669,0.10759343451514547,0.0027338273012832517,0.003237068133691894,0.011602427503396351,0.00013282872285329806,0.0026032494746628938,1.225270045006128e-10,6.6267777057937491e-15,4.1703653660840716e-07,1.2102243971474713e-20,5.7754072576179318e-08,7.15345055427969e-17,7.0575317888757419e-10,1.9413374218075125e-13,1.4343628590676079e-14,4.1892502508929793e-07,1.4189020020554712e-14,0.0051994101329779149,0.019457521034874661,1.856388740450138e-09,3.0383390370161726e-05,1.2898766220576907e-13,7.1478734332636374e-10,1.7074104595417352e-07,1.0065981541051516e-06,3.6200630746666769e-05,4.979945264797893e-07,9.8060161366216519e-09,1.9247179351813979e-06,2.0067667613323672e-09,3.0004657563021091e-11
