Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2OX(23),H2X(46),CHOX(50),CO2X(24)
5.956575567520502e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14663633345688987,0.097085260546289173,0.07809283311778549,9.5389704394223478e-11,0.00030893292144029157,9.3626900032830661e-06,2.6323660171772318e-11,9.2471087024120004e-18,3.4623686663905925e-26,1.9419688062591034e-15,1.5253727379179914e-44,8.1318826982792634e-15,1.1870451170399955e-31,2.0311453239005359e-17,1.9450904376174509e-26,7.0495384293757433e-30,9.2972327982362101e-17,4.9045758239568628e-35,0.0027391249969943607,0.04330424828489754,7.3554126482945787e-10,1.4800469548608138e-05,4.6740374351827554e-16,4.5910895421822181e-10,1.2537724843373767e-08,1.9424581807105037e-07,0.00017560060143790684,2.5357492519453137e-05,7.7118330956175507e-08,1.1630610540286197e-12,2.4551846177929653e-14
5.967181376357367e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14658415334940508,0.097085906012569084,0.07806595020613824,9.5887571996519106e-11,0.0003095452771387792,9.3582733001109757e-06,2.6386952200428095e-11,9.2685729493199449e-18,3.4705660997007911e-26,1.9445712802431921e-15,1.5358244081370938e-44,8.1286254553387082e-15,1.1914110951266871e-31,2.0372516412899369e-17,1.9502600084887858e-26,7.0740473503239355e-30,9.315857178595823e-17,4.9314421798444735e-35,0.0027381592500537676,0.043357044899755462,7.3580683839476819e-10,1.4792936894824595e-05,4.6756349842383847e-16,4.5848964961992098e-10,1.2522521166763142e-08,1.9445293510748727e-07,0.00017592089709280741,2.5393841424432983e-05,7.7054430715991505e-08,1.1650040254652385e-12,2.4635383008500555e-14
5.977787185194233e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14653202894149883,0.097086550459025575,0.07803909566107213,9.6387123274340902e-11,0.00031015764023041993,9.3538642074961654e-06,2.6450282101254398e-11,9.2900526858686736e-18,3.4787730434295774e-26,1.9471719854297352e-15,1.546328534063365e-44,8.1253864079570048e-15,1.1957864045251364e-31,2.0433666693326075e-17,1.9554342595640037e-26,7.0986060439781989e-30,9.3344844879439258e-17,4.9584072748369434e-35,0.0027371945213175023,0.043409784795738759,7.3607212706982797e-10,1.478542684680288e-05,4.6772310698328947e-16,4.5787279589659454e-10,1.2507367525468541e-08,1.9465992760612298e-07,0.00017624119431288647,2.5430167204667611e-05,7.699064830442356e-08,1.1669475707183041e-12,2.4719047132968771e-14
5.988392994031098e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14647996013478504,0.097087193887527859,0.078012269432503598,9.6888360749431759e-11,0.0003107700105805412,9.349462730000289e-06,2.6513649840442664e-11,9.311547901025064e-18,3.4869895002236786e-26,1.9497709261945945e-15,1.5568852912593657e-44,8.1221654589054863e-15,1.2001710578819896e-31,2.0494904064385371e-17,1.9606131927157271e-26,7.1232145424166686e-30,9.3531147097505038e-17,4.9854713198848648e-35,0.0027362308090007029,0.043462468073206625,7.3633713135068233e-10,1.4777939274397578e-05,4.6788256930521229e-16,4.5725837947943606e-10,1.2492263657420004e-08,1.9486679553598389e-07,0.0001765614930140205,2.5466469886689366e-05,7.692698360153477e-08,1.1688916878370707e-12,2.4802838478569791e-14
5.998998802867963e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14642794683111987,0.097087836299940639,0.077985471470472981,9.7391286941967217e-11,0.00031138238805476385,9.3450688719551355e-06,2.6577055384248284e-11,9.3330585837669912e-18,3.4952154727003536e-26,1.9523681068973152e-15,1.5674948556474137e-44,8.1189625114320839e-15,1.2045650678489082e-31,2.0556228510090949e-17,1.9657968098087917e-26,7.1478728776584608e-30,9.3717478274996917e-17,5.0126345262246018e-35,0.0027352681113228822,0.043515094832270312,7.3660185173210223e-10,1.4770474048482495e-05,4.6804188549854428e-16,4.5664638784566938e-10,1.2477209304743463e-08,1.9507353886697169e-07,0.00017688179311234475,2.5502749496986922e-05,7.6863436485775339e-08,1.1708363748767186e-12,2.4886756972592513e-14
6.009604611704828e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14637598893260098,0.097088477698123829,0.077958701725143867,9.789590437055619e-11,0.00031199477251900141,9.340682637465535e-06,2.6640498698990234e-11,9.3545847230833067e-18,3.5034509634475966e-26,1.9549635318812008e-15,1.5781574035100294e-44,8.1157774692601628e-15,1.2089684470824561e-31,2.0617640014370891e-17,1.9709851127000916e-26,7.1725810816638641e-30,9.3903838246900451e-17,5.039897105378388e-35,0.002734306426507909,0.043567665172793882,7.3686628870797002e-10,1.4763031040955202e-05,4.6820105560910455e-16,4.5603680185266793e-10,1.2462204212891932e-08,1.9528015756979118e-07,0.0001772020945242612,2.5539006062002077e-05,7.6800006834009546e-08,1.1727816298915005e-12,2.4970802542256253e-14
6.020210420541694e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14632408634156713,0.097089118083932877,0.077931960146802801,9.8402215552242097e-11,0.00031260716383946029,9.3363040304122351e-06,2.6703979751050762e-11,9.3761263079738321e-18,3.5116959750243498e-26,1.9575572054733847e-15,1.5888731114903896e-44,8.1126102365872882e-15,1.213381208243989e-31,2.0679138561068219e-17,1.9761781032384207e-26,7.1973391863344875e-30,9.4090226848348014e-17,5.0672592691544459e-35,0.0027333457527839995,0.043620179194395002,7.3713044277075956e-10,1.4755610124708099e-05,4.6836007974849326e-16,4.5542960784430939e-10,1.2447248124964486e-08,1.9548665161746631e-07,0.00017752239716643085,2.5575239608132575e-05,7.6736694521541819e-08,1.1747274509565273e-12,2.505497511491703e-14
6.029755648494872e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14627742121701254,0.097089693567110877,0.07790791676808119,9.8859345853732928e-11,0.00031315832177959869,9.3323698085513977e-06,2.676114493557829e-11,9.3955269312584278e-18,3.5191246278443783e-26,1.9598900178298468e-15,1.5985628468599486e-44,8.1097748755038533e-15,1.2173607253061794e-31,2.0734561660940832e-17,1.9808558041825043e-26,7.2196641719263405e-30,9.4258000931768129e-17,5.0919705366949735e-35,0.002732482009454452,0.043667393743293412,7.3736793994249433e-10,1.4748950083871226e-05,4.6850307677289661e-16,4.5488516991883234e-10,1.2433829335373541e-08,1.9567238965849192e-07,0.00017781067052757485,2.5607830140286811e-05,7.6679813661123673e-08,1.1764791723024527e-12,2.5130838957908193e-14
6.03930087644805e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1462308007417519,0.097090268233111093,0.077883896128382521,9.9317851965491744e-11,0.00031370948506801875,9.3284417703973457e-06,2.6818340635735598e-11,9.4149400485531588e-18,3.5265609964106539e-26,1.9622214181828158e-15,1.6082959145801961e-44,8.1069537937233105e-15,1.2213478612261785e-31,2.079005524011878e-17,1.9855373049475622e-26,7.2420296260238868e-30,9.4425797951720446e-17,5.116762794387215e-35,0.0027316190823914927,0.043714562826631824,7.376052087099054e-10,1.4742307743549899e-05,4.6864595569695671e-16,4.5434264735542833e-10,1.2420449852906739e-08,1.9585802668886428e-07,0.00017809894475753673,2.5640402067672991e-05,7.6623027650244525e-08,1.1782313491940697e-12,2.5206805561589622e-14
6.048846104401229e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14618422484508753,0.097090842083276549,0.077859898191719568,9.9777735719194673e-11,0.00031426065360779448,9.3245199183247803e-06,2.6875566827145536e-11,9.434365651861638e-18,3.5340050825291071e-26,1.9645514096534559e-15,1.6180724441750921e-44,8.1041469223859835e-15,1.2253426252436316e-31,2.0845619286649085e-17,1.9902226068639282e-26,7.2644355717621128e-30,9.4593617788331485e-17,5.1416361972339593e-35,0.0027307569703124666,0.043761686516522715,7.3784224942972277e-10,1.4735683013130834e-05,4.6878871657843288e-16,4.5380202671866599e-10,1.2407109493982782e-08,1.9604356269157096e-07,0.00017838721979610377,2.5672955409442764e-05,7.6566336394863718e-08,1.1799839802426867e-12,2.5282874873032753e-14
6.058391332354407e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14613769345647756,0.097091415118947338,0.077835922922184775,1.0023899894549339e-10,0.00031481182730219194,9.3206042545683402e-06,2.6932823485471625e-11,9.4538037331946502e-18,3.5414568879871158e-26,1.9668799953525022e-15,1.6278925654063348e-44,8.1013541929401862e-15,1.229345026601058e-31,2.0901253788524309e-17,1.9949117112562456e-26,7.2868820322379331e-30,9.4761460321830172e-17,5.1665909004258861e-35,0.0027298956719375334,0.043808764884918847,7.3807906245737002e-10,1.4729075802621925e-05,4.6893135955039411e-16,4.532633051491483e-10,1.2393808076206072e-08,1.962289976502468e-07,0.00017867549558322151,2.5705490184720067e-05,7.6509739799981108e-08,1.1817370640722073e-12,2.5359046839504538e-14
6.067936560307585e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.146091206505536,0.097091987341460573,0.07781197028395008,1.007016434740156e-10,0.00031536300605467004,9.3166947812242017e-06,2.6990110586417964e-11,9.4732542845701604e-18,3.5489164145536243e-26,1.969207178380295e-15,1.6377564082736162e-44,8.0985755371414497e-15,1.2333550745437862e-31,2.0956958733682891e-17,1.9996046194433837e-26,7.3093690305102296e-30,9.4929325432549463e-17,5.1916270593416233e-35,0.0027290351859896658,0.043855798003613715,7.3831564814799643e-10,1.4722486022677728e-05,4.6907388462461683e-16,4.5272646808206355e-10,1.2380545424299985e-08,1.9641433154790706e-07,0.00017896377205900928,2.5738006412597439e-05,7.6453237769651699e-08,1.1834905992911625e-12,2.5435321408099105e-14
6.076527265465447e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14604940618584622,0.097092501647575449,0.077790432229752363,1.0111920607444927e-10,0.00031585907117692296,9.3131815496391515e-06,2.7041694985661907e-11,9.4907704361030572e-18,3.555636591458527e-26,1.9713004463754814e-15,1.646671356489722e-44,8.0960867237337347e-15,1.236970663166154e-31,2.1007153403320635e-17,2.0038314901417048e-26,7.3296420077988963e-30,9.5080423236900518e-17,5.2142293755815883e-35,0.0027282614422085173,0.043898089181153864,7.3852838118933554e-10,1.4716570050516271e-05,4.6920205645279685e-16,4.5224491561404761e-10,1.2368642032350334e-08,1.9658104563696039e-07,0.00017922322142667957,2.5767255175416708e-05,7.6402466714999603e-08,1.1850691657952055e-12,2.5504056200984467e-14
6.084258900107522e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14601181658256387,0.097092963961652734,0.077771063608027435,1.0149597140330193e-10,0.00031630553316525117,9.3100239308458852e-06,2.7088141996627478e-11,9.5065435982864934e-18,3.5616901001838501e-26,1.9731834201472748e-15,1.6547252581009891e-44,8.0938564505541827e-15,1.2402300005473033e-31,2.1052377375770935e-17,2.0076383097854847e-26,7.3479157916026535e-30,9.521642674188851e-17,5.2346280739315645e-35,0.002727565633803167,0.043936119995944406,7.387196839425641e-10,1.4711257632533038e-05,4.6931732957810465e-16,4.518128125195809e-10,1.2357955592962564e-08,1.9673101830910649e-07,0.00017945672625728205,2.5793566241626892e-05,7.635683813053116e-08,1.1864901864909059e-12,2.5565988503359347e-14
6.091990534749597e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14597425601019554,0.097093425744585002,0.077751709771254507,1.018736462543233e-10,0.00031675199830116351,9.3068703768631764e-06,2.7134608937929277e-11,9.52232492789596e-18,3.5677486778138596e-26,1.9750654791050953e-15,1.6628080774029723e-44,8.0916352907572346e-15,1.2434943713004508e-31,2.109764754443772e-17,2.0114476274246774e-26,7.3662162131299175e-30,9.5352444847367398e-17,5.2550804922666141e-35,0.0027268703561697891,0.043974121249537021,7.3891083816867269e-10,1.4705956493903896e-05,4.6943252547630638e-16,4.5138192740127041e-10,1.2347294271992087e-08,1.9688092464951851e-07,0.0001796902314338013,2.5819865172743426e-05,7.6311271416247625e-08,1.1879115009080791e-12,2.5627988029142677e-14
6.099722169391673e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1459367244316325,0.097093886997077203,0.077732370700544756,1.0225223159788799e-10,0.00031719846653372412,9.3037208885459288e-06,2.7181095796732513e-11,9.5381144207032134e-18,3.573812325253748e-26,1.9769466248768104e-15,1.6709198839412161e-44,8.0894232086617257e-15,1.2467637803440709e-31,2.114296390280839e-17,2.0152594437487251e-26,7.3845432845625108e-30,9.5488477489947043e-17,5.2755867135226388e-35,0.0027261756086350824,0.044012092979781696,7.3910184405494937e-10,1.4700666588328738e-05,4.6954764419101125e-16,4.5095225356905301e-10,1.2336657974605813e-08,1.9703076465184625e-07,0.00017992373692473818,2.5846151978857562e-05,7.6265766519407632e-08,1.1893331083272193e-12,2.5690054750295567e-14
6.107453804033748e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.145899221809832,0.097094347719832899,0.077713046377043113,1.0263172840393109e-10,0.00031764493781207952,9.3005754666924826e-06,2.72276025602195e-11,9.5539120724830853e-18,3.5798810434010054e-26,1.978826859085894e-15,1.6790607473642181e-44,8.0872201687172259e-15,1.2500382325977294e-31,2.1188326444347626e-17,2.0190737594444295e-26,7.4028970180660623e-30,9.5624524606284773e-17,5.2961468207165521e-35,0.0027254813905269368,0.044050035224460771,7.3929270178807618e-10,1.4695387869762015e-05,4.6966268579831208e-16,4.5052378975735467e-10,1.232604660592002e-08,1.9718053830986269e-07,0.00018015724269866018,2.5872426670048673e-05,7.6220323386890819e-08,1.190755008033777e-12,2.5752188638876935e-14
6.115185438675823e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14586174810781732,0.097094807913554515,0.077693736781928244,1.0301213764194826e-10,0.00031809141208545907,9.2974341120451183e-06,2.7274129215589601e-11,9.5697178790134827e-18,3.5859548331454512e-26,1.9807061833514398e-15,1.6872307374235245e-44,8.0850261355037037e-15,1.2533177329820637e-31,2.1233735162497558e-17,2.0228905751959187e-26,7.4212774257900666e-30,9.5760586133085903e-17,5.3167608969462968e-35,0.0027247877011744369,0.044087948021289063,7.3948341155463561e-10,1.469012029242409e-05,4.6977765029787846e-16,4.5009652838333689e-10,1.2315460076707564e-08,1.973302456163737e-07,0.00018039074872420723,2.5898689256383886e-05,7.6174941965202332e-08,1.1921771993001998e-12,2.581438966684542e-14
6.122917073317898e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14582430328867782,0.097095267578943142,0.077674441896412399,1.0339346028099603e-10,0.00031853788930317529,9.2942968252905966e-06,2.7320675750059137e-11,9.5855318360753758e-18,3.5920336953692754e-26,1.9825845992881752e-15,1.695429923973814e-44,8.0828410737312742e-15,1.2566022864187596e-31,2.1279190050677807e-17,2.0267098916846262e-26,7.4396845198678767e-30,9.5896662007104077e-17,5.3374290253908659e-35,0.0027240945399078526,0.044125831407913978,7.3967397354097377e-10,1.4684863810790553e-05,4.6989253772864657e-16,4.4967046193080829e-10,1.2304898294257365e-08,1.9747988656600428e-07,0.00018062425497009411,2.5924939747917932e-05,7.6129622200477756e-08,1.1935996814128313e-12,2.587665780618332e-14
6.130648707959974e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14578688731556838,0.097095726716698624,0.07765516170174129,1.0377569728969198e-10,0.00031898436941462299,9.2911636070606974e-06,2.7367242150861358e-11,9.6013539394528037e-18,3.5981176309470791e-26,1.9844621085064803e-15,1.7036583769729976e-44,8.0806649482398594e-15,1.2598918978305315e-31,2.1324691102285669e-17,2.030531709589258e-26,7.4581183124167656e-30,9.6032752165141724e-17,5.358151289310313e-35,0.0027234019060586429,0.044163685421915726,7.3986438793276375e-10,1.4679618379584078e-05,4.7000734817172759e-16,4.4924558989317534e-10,1.2294361164593571e-08,1.9762946115350146e-07,0.00018085776140510152,2.595117815469383e-05,7.6084364038488018e-08,1.1950224536642832e-12,2.5938993028997094e-14
6.138380342602049e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14574950015170957,0.097096185327519596,0.077635896179194253,1.0415884963621494e-10,0.00031943085236928057,9.2880344579326737e-06,2.7413828405246366e-11,9.6171841849328762e-18,3.6042066407459107e-26,1.9863387126123946e-15,1.7119161664822958e-44,8.078497723998961e-15,1.2631865721411071e-31,2.1370238310696137e-17,2.0343560295857722e-26,7.4765788155379489e-30,9.6168856544050628e-17,5.378927772045778e-35,0.0027227097989594492,0.044201510100807466,7.4005465491562489e-10,1.4674383953789659e-05,4.7012208163431721e-16,4.4882190471430067e-10,1.2283848599236675e-08,1.9777896937292794e-07,0.00018109126799808271,2.5977404486741805e-05,7.6039167424643432e-08,1.1964455153357771e-12,2.6001395307282711e-14
6.145338813779916e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14571587630580024,0.097096597627305853,0.077618569738122201,1.0450447016177401e-10,0.00031983268941772683,9.2852217032331002e-06,2.7455772998481918e-11,9.6314383638832217e-18,3.609691088734396e-26,1.9880268837605302e-15,1.7193733177457265e-44,8.0765548039028189e-15,1.2661561118693603e-31,2.1411270256838358e-17,2.0378000574276423e-26,7.4932161158750601e-30,9.6291362591761542e-17,5.3976730325421908e-35,0.0027220873523908181,0.044235527261241636,7.4022576931873241e-10,1.466968234319899e-05,4.7022527596162461e-16,4.4844159722526725e-10,1.2274408217905711e-08,1.9791347002176818e-07,0.00018130142404114918,2.6000997869972489e-05,7.5998543050441938e-08,1.1977265177079693e-12,2.6057614667048263e-14
6.152297284957783e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14568227573892525,0.097097009501347462,0.077601255152733389,1.048508336000273e-10,0.00032023452869160332,9.2824122452750448e-06,2.7497733653534663e-11,9.6456991314598595e-18,3.6151796481596622e-26,1.9897143242297449e-15,1.726854339636061e-44,8.0746190401942101e-15,1.269129760125438e-31,2.1452339579745739e-17,2.0412461129980601e-26,7.5098750703639572e-30,9.6413880061303615e-17,5.416462338721533e-35,0.0027214653314652517,0.044269520717821073,7.4039676460545812e-10,1.4664989578264717e-05,4.7032840801436372e-16,4.4806224361824765e-10,1.2264987593038567e-08,1.9804791690555886e-07,0.00018151158016439757,2.6024581488083044e-05,7.5957968445438878e-08,1.1990077534241952e-12,2.6113888298752766e-14
6.159255756135651e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14564869842440814,0.097097420950151198,0.077583952409449639,1.0519794065586642e-10,0.00032063637015425155,9.2796060843680321e-06,2.7539710361144742e-11,9.659966484597965e-18,3.6206723196382441e-26,1.9914010351818831e-15,1.73435928344292e-44,8.0726904076039365e-15,1.2721075205007579e-31,2.1493446274542798e-17,2.0446941967839918e-26,7.526555687793175e-30,9.6536408906745903e-17,5.4352957515080137e-35,0.0027208437356986948,0.044303490497754089,7.4056764091030502e-10,1.4660305626686797e-05,4.7043147782209966e-16,4.4768384160926607e-10,1.2255586659673878e-08,1.9818231002076515e-07,0.00018172173634526661,2.6048155348360242e-05,7.5917443569107286e-08,1.2002892219685576e-12,2.6170216182058907e-14
6.166214227313518e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14561514433561482,0.097097831974222865,0.077566661494714501,1.055457920338957e-10,0.00032103821376906717,9.2768032207872444e-06,2.758170311206317e-11,9.6742404202346993e-18,3.6261691037818315e-26,1.9930870177759829e-15,1.7418882005239596e-44,8.0707688809469638e-15,1.2750893965873459e-31,2.1534590336339738e-17,2.048144309270526e-26,7.5432579769408045e-30,9.6658949082190948e-17,5.4541733318790866e-35,0.0027202225646078605,0.044337436628205433,7.4073839836775932e-10,1.4655630456333309e-05,4.7053448538203514e-16,4.4730638447971348e-10,1.224620535459733e-08,1.9831664936393704e-07,0.00018193189256124389,2.6071719458081796e-05,7.5876968380696604e-08,1.2015709228220361e-12,2.6226598296564185e-14
6.173172698491385e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14558161344595388,0.097098242574067573,0.07754938239499326,1.0589438843843219e-10,0.00032144005949950053,9.2740036547734694e-06,2.7623711897051884e-11,9.6885209353092437e-18,3.6316700011972636e-26,1.9947722731682755e-15,1.7494411423048637e-44,8.0688544351224463e-15,1.2780753919778348e-31,2.1575771760232452e-17,2.051596450940882e-26,7.5599819465744759e-30,9.6781500541774835e-17,5.4730951408654437e-35,0.0027196018177102301,0.044371359136296272,7.4090903711212517e-10,1.4650964035228928e-05,4.7063743073252722e-16,4.4692986653424979e-10,1.2236843611911749e-08,1.9845093493302991e-07,0.00018214204878986499,2.6095273824518673e-05,7.5836542839232196e-08,1.2028528554772668e-12,2.628303462189944e-14
6.180131169669253e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1455481057288765,0.097098652750189487,0.077532115096772838,1.0624373057350596e-10,0.00032184190730905564,9.2712073865337897e-06,2.766573670688363e-11,9.7028080267627761e-18,3.6371750124865811e-26,1.9964568025122036e-15,1.7570181602794659e-44,8.0669470451133171e-15,1.2810655102654398e-31,2.1616990541302644e-17,2.0550506222763724e-26,7.5767276054514189e-30,9.6904063239667825e-17,5.4920612395510365e-35,0.002718981494524052,0.044405258049104376,7.4107955727715106e-10,1.4646306331546767e-05,4.7074031396190724e-16,4.4655428973821187e-10,1.2227501363937976e-08,1.9858516672619416e-07,0.00018235220500870553,2.6118818454935464e-05,7.5796166903521541e-08,1.2041350194343974e-12,2.6339525137827681e-14
6.18708964084712e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14551462115787611,0.097099062503092096,0.077514859586561846,1.0659381914286003e-10,0.00032224375716129134,9.268414416241483e-06,2.7707777532342003e-11,9.7171016915384836e-18,3.6426841382470162e-26,1.9981406069584171e-15,1.7646193060097321e-44,8.0650466859863319e-15,1.2840597550439628e-31,2.1658246674617819e-17,2.0585068237564096e-26,7.5934949623184447e-30,9.7026637130074128e-17,5.5110716890730786e-35,0.0027183615945683402,0.044439133393664135,7.4124995899646472e-10,1.4641657313632863e-05,4.7084313504109975e-16,4.4617965021726886e-10,1.2218178550157898e-08,1.9871934473903807e-07,0.00018256236119538606,2.6142353356586241e-05,7.5755840532153342e-08,1.2054174141687287e-12,2.6396069824004678e-14
6.193352264907201e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14548450481199807,0.097099430919267357,0.077499339694986791,1.0690953763800087e-10,0.00032260542374472063,9.2659035628397414e-06,2.774562796100662e-11,9.7299716075022316e-18,3.6476458697939853e-26,1.9996554121212358e-15,1.7714810090690031e-44,8.0633423536362655e-15,1.2867581064651019e-31,2.1695409126682846e-17,2.0616191412567144e-26,7.6086041425011509e-30,9.7136963163216272e-17,5.5282190641809201e-35,0.0027178040460733269,0.044469601075224616,7.4140321938337285e-10,1.463748059780898e-05,4.7093562091245265e-16,4.4584326941788345e-10,1.2209804580707465e-08,1.9884005896788866e-07,0.00018275150171744863,2.6163526455965586e-05,7.5719589141035364e-08,1.2065717663317589e-12,2.6447006340283598e-14
6.199614888967282e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14545440717374267,0.097099798993407954,0.077483829330983939,1.0722586182733304e-10,0.00032296709192675827,9.2633953809683296e-06,2.7783491348168629e-11,9.7428468431569388e-18,3.6526109349711431e-26,2.0011696318816007e-15,1.778362335115635e-44,8.0616436781136457e-15,1.2894598058759928e-31,2.1732601826443966e-17,2.0647331039076391e-26,7.6237309114941318e-30,9.7247298191891185e-17,5.5454024576746575e-35,0.0027172468396564464,0.044500049708013946,7.4155638403476439e-10,1.463331086908845e-05,4.7102805650384049e-16,4.4550764035244861e-10,1.2201446253021021e-08,1.9896072963240242e-07,0.00018294064217912949,2.6184691686191127e-05,7.568337783282906e-08,1.2077263046502741e-12,2.6497986703176538e-14
6.205877513027363e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14542432822387438,0.097100166725879206,0.077468328484762816,1.0754279222328958e-10,0.0003233287616809515,9.2608898706849138e-06,2.7821367687131585e-11,9.7557273962783488e-18,3.6575793342040101e-26,2.00268326707258e-15,1.7852633218801497e-44,8.0599506414153019e-15,1.2921648558976707e-31,2.176982477027623e-17,2.0678487120546485e-26,7.6388752756522717e-30,9.7357642182785914e-17,5.5626219142340261e-35,0.0027166899749686418,0.044530479311650474,7.4170945304768249e-10,1.4629148104717841e-05,4.7112044183681417e-16,4.4517276065125399e-10,1.2193103521763198e-08,1.9908135673115117e-07,0.00018312978256420986,2.6205849052535599e-05,7.5647206576905242e-08,1.2088810287556229e-12,2.6549010897885319e-14
6.212140137087444e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1453942679431853,0.097100534117045903,0.077452837146547007,1.0786032933811559e-10,0.00032369043298088271,9.2583870320257656e-06,2.7859256971206074e-11,9.7686132646435023e-18,3.6625510679150198e-26,2.0041963185254344e-15,1.7921840071379169e-44,8.0582632255925421e-15,1.2948732591515251e-31,2.1807077954545527e-17,2.0709659660419253e-26,7.6540372413236698e-30,9.7467995102610442e-17,5.5798774785737157e-35,0.0027161334516613567,0.04456088990572437,7.4186242651907688e-10,1.4624992282046291e-05,4.7121277693584781e-16,4.4483862739706582e-10,1.2184776340776907e-08,1.9920194026306409e-07,0.00018331892285650223,2.6226998560266314e-05,7.561107534249835e-08,1.2100359382814222e-12,2.6600078909610162e-14
6.218402761147525e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14536422631249496,0.09710090116727231,0.07743735530657421,1.0817847368386817e-10,0.00032405210580017013,9.2558868650059333e-06,2.789715919370967e-11,9.7815044460307607e-18,3.6675261365235207e-26,2.0057087870696194e-15,1.7991244287091849e-44,8.056581412751065e-15,1.2975850182592896e-31,2.1844361375608635e-17,2.0740848662123571e-26,7.6692168148496572e-30,9.7578356918097973e-17,5.5971691954433959e-35,0.0027155772693865294,0.044591281509797576,7.4201530454572426e-10,1.462084337852446e-05,4.7130506182335156e-16,4.4450523818339132e-10,1.2176464663867462e-08,1.9932248022702858e-07,0.00018350806303984857,2.6248140214645111e-05,7.5574984098707775e-08,1.2111910328612467e-12,2.6651190723563681e-14
6.224665385207606e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14533420331265057,0.097101267876922193,0.077421882955096069,1.0849722577241675e-10,0.00032441378011246748,9.2533893696194319e-06,2.7935074347966923e-11,9.7944009382198023e-18,3.6725045404457984e-26,2.0072206735327923e-15,1.806084624459118e-44,8.0549051850508127e-15,1.3003001358430395e-31,2.1881675029813283e-17,2.0772054129075319e-26,7.6844140025647896e-30,9.7688727596005036e-17,5.6144971096277037e-35,0.0027150214277965952,0.044621654143403945,7.4216808722427779e-10,1.4616701371704122e-05,4.7139729652222665e-16,4.4417259040387764e-10,1.216816844549303e-08,1.99442976622118e-07,0.00018369720309812011,2.6269274020928546e-05,7.5538932814499792e-08,1.2123463121298361e-12,2.6702346324960313e-14
6.230928009267688e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14530419892452662,0.097101634246358731,0.077406420082378261,1.0881658611544301e-10,0.00032477545589146403,9.2508945458393917e-06,2.7973002427309335e-11,9.8073027389915955e-18,3.6774862800950896e-26,2.0087319787408181e-15,1.8130646322978236e-44,8.0532345247058859e-15,1.303018614525182e-31,2.1919018913498136e-17,2.0803276064677277e-26,7.6996288107968921e-30,9.7799107103111525e-17,5.6318612659462638e-35,0.0027144659265444871,0.044652007826049264,7.4232077465125581e-10,1.4612566239236922e-05,4.7148948105592621e-16,4.4384068145016023e-10,1.2159887640126091e-08,1.9956342944754883e-07,0.000183886343015218,2.6290399984368141e-05,7.5502921458708657e-08,1.2135017757229492e-12,2.6753545699019855e-14
