Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),COX(50),CHOX(53),CO2X(24)
1.5275632604181083e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44413755213685074,0.096352735003382664,0.014432244140089317,5.8863648786711633e-05,0.0036687361581752374,0.022596844326239131,0.012724104085311619,5.8405985762402838e-05,1.9168377492416309e-11,0.0022513765697686574,6.0672729052369103e-11,0.00045344472835059246,2.8536903212857671e-09,1.0345481186855679e-05,1.0492326656104534e-09,6.9948167615630938e-11,1.2445914002591967e-05,8.4322328050723898e-06,0.0069417037436218876,0.00024040785277685894,0.0003634630594960638,2.0743893174775203e-07,8.083560672480737e-09,8.2776730559364409e-09,3.9524661837601439e-11,1.3027320210011736e-06,0.00016465791829594291,4.4492698547666563e-06,1.6524345058762951e-07,0.0004533186760906182,1.3343615366478247e-05,3.9537760000376687e-08,2.2586948038801109e-10,6.4778312572229812e-10
1.5297323246072907e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44413851506090229,0.09633416828176225,0.014422809647952258,5.8902556046748359e-05,0.0036704451186030224,0.022634629640377994,0.012743143508887949,5.8386483493724813e-05,1.9253783881883741e-11,0.0022509589772734023,6.0660334704096292e-11,0.00045355161959245537,2.8535089422499402e-09,1.0325209034269412e-05,1.0510508866178246e-09,7.005834781690218e-11,1.2381103918354891e-05,8.4482815219416172e-06,0.0069403835063278178,0.00023853065262400335,0.00036373637556560946,2.0597415547029799e-07,8.0767779919424854e-09,8.2758716778353543e-09,3.983511708531252e-11,1.3130964872485017e-06,0.00016584369396080705,4.4556835008674721e-06,1.653204272026662e-07,0.00045407865213612945,1.3369013270571471e-05,3.9597007577692709e-08,2.2636467546499681e-10,6.4483410393343024e-10
1.5319013887964732e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441394552079323,0.096315606146037305,0.014413381282414693,5.8941206164449855e-05,0.0036721400047638156,0.022672420239750773,0.012762170492794165,5.8366949498412034e-05,1.9339431577716229e-11,0.0022505412046970371,6.0647879253063425e-11,0.00045365845188183779,2.8533265106116919e-09,1.0304901288138995e-05,1.052868684463078e-09,7.0168434557214221e-11,1.2316603860054413e-05,8.4643252628809439e-06,0.0069390632380115762,0.00023666794830775795,0.00036400946030013865,2.0451935440114207e-07,8.0700000561723354e-09,8.2740710942035679e-09,4.0148164590253155e-11,1.3235405722865787e-06,0.0001670378413779618,4.4620925612446058e-06,1.653967652475808e-07,0.00045483871562161356,1.3394403300374766e-05,3.9656214723786725e-08,2.2685999238190583e-10,6.4190205925520596e-10
1.5340704529856556e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44414037261165029,0.096297048587934309,0.01440395904049541,5.8979600634570704e-05,0.0036738209005930029,0.022710216047992435,0.012781185012080067,5.8347384238221754e-05,1.9425320784697916e-11,0.0022501232570779576,6.0635363541401836e-11,0.00045376522510612375,2.8531430460606082e-09,1.0284558682368734e-05,1.0546860554758021e-09,7.027842765020106e-11,1.2252414182460317e-05,8.4803640210577617e-06,0.0069377429386586502,0.0002348196827470684,0.0003642823136346237,2.0307451006606532e-07,8.063226880913754e-09,8.2722713159721496e-09,4.0463817779770163e-11,1.334064604437408e-06,0.00016824038530719005,4.4684970307585918e-06,1.6547246847255853e-07,0.00045559886493009335,1.341978544506971e-05,3.9715381354797598e-08,2.2735542974885581e-10,6.3898701763512366e-10
1.536239517174838e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44414126730702397,0.096278495599185165,0.014394542919211668,5.901774095356722e-05,0.0036754878900458004,0.022748016988758699,0.012800187042452605,5.832778817138362e-05,1.9511451706575789e-11,0.0022497051394109358,6.0622788404609671e-11,0.0004538719391540017,2.8529585681082169e-09,1.0264181948246483e-05,1.0565029960400425e-09,7.0388326911201281e-11,1.2188535219675914e-05,8.496397789765977e-06,0.0069364226082729661,0.00023298579820727204,0.00036455493550976233,2.0163960323767558e-07,8.0564584817055029e-09,8.2704723538761036e-09,4.0782089974063763e-11,1.3446689074214008e-06,0.00016945134988248913,4.4748969045505552e-06,1.6554754062943727e-07,0.00045635909844635522,1.3445159694038134e-05,3.9774507389048025e-08,2.2785098619295702e-10,6.360890029259558e-10
1.5384085813640205e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44414213933028424,0.096259947171527457,0.014385132915579163,5.9055628619420606e-05,0.0036771410570889036,0.022785822985733353,0.012819176560282449,5.8308161752620051e-05,1.9597824546063372e-11,0.0022492868566472905,6.0610154671584562e-11,0.0004539785939154812,2.8527730960887964e-09,1.0243771814415574e-05,1.058319502594976e-09,7.049813215730103e-11,1.2124967285032946e-05,8.5124265624248773e-06,0.0069351022468769818,0.00023116623630250487,0.00036482732587203435,2.0021461393560914e-07,8.0496948738828322e-09,8.2686742184555574e-09,4.1102994383680717e-11,1.3553538002845703e-06,0.0001706707586052969,4.4812921780425625e-06,1.6562198547133347e-07,0.00045711941455711192,1.3470526036860343e-05,3.9833592747066185e-08,2.2834666035843393e-10,6.3320803688044112e-10
1.540577645553203e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44414298871892738,0.096241403296704636,0.014375729026611972,5.9093265131460065e-05,0.0036787804856921263,0.022823633962635613,0.012838153542610127,5.8288505433165951e-05,1.9684439504844377e-11,0.0022488684136950372,6.0597463164656484e-11,0.00045408518928190706,2.8525866491601719e-09,1.0223329006846784e-05,1.0601355716355531e-09,7.0607843207377182e-11,1.2061710670989179e-05,8.5284503325779962e-06,0.0069337818545118345,0.00022936093799845957,0.00036509948467375715,1.9879952142701341e-07,8.0429360725785648e-09,8.2668769200567866e-09,4.142654410706805e-11,1.3661195973283078e-06,0.00017189863433804902,4.4876828469377562e-06,1.6569580675226694e-07,0.00045787981165116496,1.3495884463313319e-05,3.9892637351606022e-08,2.2884245090674323e-10,6.3034413914665179e-10
1.5427467097423854e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44414381551171905,0.096222863966466274,0.014366331249322522,5.9130651990185417e-05,0.0036804062598200038,0.022861449843227473,0.012857117967151896,5.8268819660788616e-05,1.9771296783576596e-11,0.0022484498154190504,6.0584714699619972e-11,0.0004541917251459749,2.8523992463045123e-09,1.0202854248810254e-05,1.0619511997131131e-09,7.0717459882140059e-11,1.199876564902896e-05,8.5444690938919821e-06,0.0069324614312374251,0.00022756984361549916,0.00036537141187313772,1.9739430422739631e-07,8.0361820927242468e-09,8.265080468833445e-09,4.1752752128191136e-11,1.3769666080415517e-06,0.00017313499929807698,4.4940689072203546e-06,1.6576900822678458e-07,0.00045864028811956793,1.3521234963368923e-05,3.99516411276666e-08,2.2933835651667171e-10,6.2749732726431959e-10
1.5449157739315679e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44414461974869546,0.096204329172568215,0.014356939580721532,5.91677906970895e-05,0.0036820184634234034,0.022899270551321089,0.012876069812305236,5.8249104879807317e-05,1.9858396581895836e-11,0.0022480310666412096,6.0571910085766669e-11,0.00045429820140174501,2.8522109063291223e-09,1.0182348260847446e-05,1.0637663834359777e-09,7.0826982004175871e-11,1.1936132469566789e-05,8.5604828401554814e-06,0.006931140977132543,0.00022579289283213125,0.00036564310743432242,1.9599894010176206e-07,8.0294329490512108e-09,8.2632848747476358e-09,4.2081631314212507e-11,1.3878951370357076e-06,0.00017437987505185428,4.5004503551554491e-06,1.6584159364958305e-07,0.00045940084235578815,1.3546577527192131e-05,4.0010604002510182e-08,2.2983437588443678e-10,6.2466761666175808e-10
1.5470848381207503e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44414540147116488,0.096185798906773048,0.014347554017817973,5.92046827544805e-05,0.003683617180431099,0.022937096010786185,0.012895009057153991,5.8229361531112618e-05,1.9945739098419997e-11,0.0022476121721405565,6.0559050125917132e-11,0.00045440461794465719,2.8520216478672301e-09,1.016181176074307e-05,1.0655811194700053e-09,7.0936409397989245e-11,1.1873811361854227e-05,8.5764915652780121e-06,0.0069298204922949433,0.00022403002468884576,0.00036591457132744386,1.9461340606612245e-07,8.0226886560916981e-09,8.2614901475711448e-09,4.2413194413246284e-11,1.3989054839821222e-06,0.00017563328250959782,4.5068271872886471e-06,1.6591356677513036e-07,0.00046016147275586934,1.3571912145139254e-05,4.0069525905679164e-08,2.3033050772376262e-10,6.2185502065387884e-10
1.5492539023099327e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44414616072170865,0.096167273160850067,0.014338174557619026,5.9241329665304038e-05,0.0036852024947413584,0.02297492614555743,0.012913935681473143,5.8209590052185759e-05,2.0033324530753293e-11,0.0022471931366534431,6.054613561645277e-11,0.00045451097467154382,2.8518314893787724e-09,1.0141245463497051e-05,1.0673954045391228e-09,7.1045741890044975e-11,1.1811802533890208e-05,8.5924952632888541e-06,0.0069284999768414344,0.00022228117759232066,0.00036618580352866498,1.9323767838931098e-07,8.015949228179935e-09,8.2596962968865914e-09,4.2747454052171998e-11,1.4099979435524295e-06,0.00017689524192023246,4.5131994004455256e-06,1.6598493135728758e-07,0.00046092217771859256,1.3597238807756175e-05,4.0128406769011986e-08,2.308267507659604e-10,6.1905955044074902e-10
1.5514229664991152e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44414689754418052,0.096148751926575793,0.014328801197130024,5.9277732932965352e-05,0.0036867744902135025,0.023012760879641887,0.012932849665733229,5.8189790877117581e-05,2.0121153075490513e-11,0.0022467739648736793,6.053316734734752e-11,0.00045461727148064421,2.8516404491511783e-09,1.0120650081296497e-05,1.0692092354258236e-09,7.1154979308809819e-11,1.1750106172335046e-05,8.6084939283359348e-06,0.0069271794309079555,0.00022054628931999755,0.00036645680402022071,1.9187173259516674e-07,8.0092146794532072e-09,8.2579033320886314e-09,4.3084422734534078e-11,1.4211728053616462e-06,0.00017816577286672522,4.5195669917309294e-06,1.6605569114892894e-07,0.00046168295564563748,1.3622557505776603e-05,4.0187246526657545e-08,2.3132310375998534e-10,6.1628121510729484e-10
1.5535920306882976e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44414761198370584,0.096130235195734076,0.014319433933354431,5.9313894061151481e-05,0.0036883332506594951,0.023050600137126415,0.012951750991104381,5.8169964436627563e-05,2.020922492822146e-11,0.0022463546614526807,6.0520146102199336e-11,0.00045472350827161667,2.8514485453001459e-09,1.0100026323487704e-05,1.0710226089716349e-09,7.1264121484793628e-11,1.1688722442428155e-05,8.6244875546847361e-06,0.0069258588546496445,0.00021882529702503051,0.00036672757279045576,1.9051554346505091e-07,8.0024850238529245e-09,8.2561112623851862e-09,4.3424112838501806e-11,1.4324303539141986e-06,0.00017944489426179511,4.5259299585280655e-06,1.6612584990156273e-07,0.0004624438049417434,1.364786823012031e-05,4.024604511508853e-08,2.3181956547249217e-10,6.1352002162364899e-10
1.55576109487748e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44414830408668055,0.096111722960116441,0.014310072763293769,5.9349814553653556e-05,0.0036898788598354998,0.023088443842185079,0.012970639639459958,5.8150111158082465e-05,2.0297540283535454e-11,0.0022459352309996158,6.0507072658261461e-11,0.00045482968494555206,2.8512557957704256e-09,1.0079374896548175e-05,1.0728355220775521e-09,7.1373168250590271e-11,1.1627651487909851e-05,8.6404761367171916e-06,0.0069245382482408888,0.00021711813724160884,0.00036699810983386054,1.8916908504072175e-07,7.9957602751257002e-09,8.2543200967987053e-09,4.3766536614918414e-11,1.4437708685528756e-06,0.00018073262434400474,4.5322882984974602e-06,1.661954113649511e-07,0.00046320472401486796,1.3673170971891415e-05,4.0304802473113521e-08,2.3231613468787521e-10,6.107759748465097e-10
1.5579301590666625e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44414897390076785,0.096093215211522351,0.014300717683947594,5.9385495914189306e-05,0.0036914114014334671,0.023126291919086592,0.012989515593379831,5.8130231465514975e-05,2.0386099335025946e-11,0.0022455156780815445,6.0493947786473503e-11,0.00045493580140498551,2.8510622183365897e-09,1.005869650405869e-05,1.0746479717044456e-09,7.1482119440917908e-11,1.1566893430947257e-05,8.6564596689305757e-06,0.0069232176118753748,0.00021542474589065683,0.00036726841515110346,1.8783233062755034e-07,7.9890404468243677e-09,8.2525298441673818e-09,4.4111706185421626e-11,1.4551946234108482e-06,0.00018202898067423907,4.5386420095757142e-06,1.6626437928673032e-07,0.00046396571127634701,1.3698465722376623e-05,4.0363518541887762e-08,2.3281281020830137e-10,6.0804907752133853e-10
1.560099223255845e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44414962147489584,0.096074711941759552,0.014291368692313448,5.9420939646225815e-05,0.0036929309590727232,0.023164144292201698,0.013008378836153247,5.8110325779642078e-05,2.0474902275295228e-11,0.0022450960072235636,6.0480772251492323e-11,0.00045504185755390852,2.8508678306038085e-09,1.0037991846675416e-05,1.0764599548734285e-09,7.1590974892658952e-11,1.1506448372064581e-05,8.6724381459364457e-06,0.006921896945766122,0.00021374505828590976,0.00036753848874906058,1.8650525279811569e-07,7.9823255523090502e-09,8.2507405131464515e-09,4.445963354064739e-11,1.4667018873666673e-06,0.00018333398013257603,4.5449910899741013e-06,1.6633275741203111e-07,0.00046472676514105148,1.3723752473043535e-05,4.0422193264922552e-08,2.3330959085372781e-10,6.0533933028548713e-10
1.5622682874450274e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44415024685925331,0.09605621314264437,0.014282025785386817,5.9456147252802658e-05,0.0036944376162915725,0.023202000886010626,0.013027229351781308,5.8090394517883234e-05,2.0563949295959245e-11,0.0022446762229089497,6.0467546811722782e-11,0.00045514785329778035,2.8506726500086218e-09,1.0017261622102072e-05,1.0782714686661919e-09,7.16997344448994e-11,1.1446316390077862e-05,8.6884115624595348e-06,0.0069205762501455123,0.00021207900914036736,0.00036780833064084165,1.8518782339612504e-07,7.9756156047481884e-09,8.2489521122094997e-09,4.4810330538516074e-11,1.4782929240024912e-06,0.00018464763891555384,4.551335538177001e-06,1.664005494830993e-07,0.00046548788402754626,1.3749031215538899e-05,4.0480826588093613e-08,2.3380647546191565e-10,6.0264673167218872e-10
1.5644373516342099e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441508501052851,0.096037718806001968,0.014272688960161073,5.9491120236355489e-05,0.0036959314565389121,0.023239861625110405,0.013046067124979039,5.8070438094378623e-05,2.0653240587652508e-11,0.002244256329579297,6.0454272219348374e-11,0.00045525378854353871,2.8504766938197122e-09,9.9965065250621644e-06,1.0800825102253117e-09,7.1808397938967527e-11,1.1386497542034434e-05,8.7043799133366773e-06,0.0069192555252653096,0.00021042653257312432,0.00036807794084581377,1.8388001354072405e-07,7.9689106171195762e-09,8.2471646496497565e-09,4.5163808902605755e-11,1.4899679915653841e-06,0.00018596997253383807,4.5576753529401489e-06,1.6646775923891682e-07,0.00046624906635824498,1.3774301941686932e-05,4.0539418459647707e-08,2.3430346288842564e-10,5.9997127811555235e-10
1.5666064158233923e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441514312656869,0.096019228923666738,0.014263358213627451,5.9525860098539919e-05,0.0036974125631658822,0.023277726434222306,0.01306489214117707,5.8050456920006884e-05,2.0742776340033074e-11,0.0022438363316346546,6.0440949220361418e-11,0.0004553596631996108,2.8502799791386714e-09,9.9757272472712592e-06,1.0818930767545167e-09,7.1916965218472276e-11,1.1326991863157189e-05,8.720343193515747e-06,0.0069179347713966572,0.00020878756211657669,0.00036834731938962097,1.8258179363114749e-07,7.9622106022113579e-09,8.2453781335814287e-09,4.5520080220603999e-11,1.501727342931879e-06,0.00018730099581029306,4.5640105332887415e-06,1.6653439041482328e-07,0.00046701031055956598,1.37995646434876e-05,4.0597968830208385e-08,2.3480055200661027e-10,5.9731296395636478e-10
1.5687754800125747e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44415199039439851,0.096000743487482554,0.014254033542775003,5.9560368340056304e-05,0.0036988810194175203,0.023315595238199125,0.01308370438652289,5.8030451402403004e-05,2.083255674178761e-11,0.002243416233433668,6.0427578554593506e-11,0.00045546547717592291,2.8500825229007655e-09,9.9549244774093693e-06,1.0837031655189208e-09,7.2025436129340595e-11,1.1267799366793877e-05,8.7363013980545674e-06,0.0069166139888300806,0.00020716203072400385,0.00036861646630420147,1.812931333517355e-07,7.9555155726230842e-09,8.2435925719410709e-09,4.587915594285935e-11,1.5135712255757862e-06,0.00018864072287845925,4.5703410785153478e-06,1.6660044674213882e-07,0.00046777161506208429,1.382481931311493e-05,4.065647765277997e-08,2.3529774170758985e-10,5.9467178144894348e-10
1.5709445442017572e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44415252754659745,0.095982262489303236,0.014244714944590547,5.9594646460474946e-05,0.0037003369084244652,0.023353467962032599,0.013102503847881712,5.8010421945975869e-05,2.0922581980636579e-11,0.0022429960392937138,6.0414160955745274e-11,0.00045557123038391018,2.8498843418757156e-09,9.9340989010934189e-06,1.0855127738452258e-09,7.2133810519854403e-11,1.1208920044371547e-05,8.7522545221198603e-06,0.0069152931778754751,0.00020554987077752281,0.0003688853816278013,1.8001400167731853e-07,7.9488255407666927e-09,8.2418079724889525e-09,4.6241047381008622e-11,1.5254998815392446e-06,0.0001899891671814397,4.5766669881777048e-06,1.6666593194778752e-07,0.00046853297830068636,1.3850065942915334e-05,4.0714944882750546e-08,2.3579503090022112e-10,5.9204772076884785e-10
1.5731136083909396e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44415304277869111,0.095963785920992722,0.014235402416058621,5.9628695958062114e-05,0.0037017803131946777,0.0233913445308606,0.013121290512836904,5.7990368951925732e-05,2.1012852243339436e-11,0.0022425757534910349,6.040069715141642e-11,0.00045567692273652496,2.84968545266845e-09,9.9132512008497668e-06,1.0873218991218832e-09,7.2242088240686789e-11,1.1150353865356288e-05,8.7682025609861862e-06,0.0069139723388620721,0.0002039510140964135,0.00036915406540498477,1.7874436687894047e-07,7.9421405188675143e-09,8.2400243428104257e-09,4.6605765706706195e-11,1.5375135474071726e-06,0.00019134634147119697,4.5829882620962992e-06,1.6673084975392202e-07,0.0004692943987147197,1.387530452540592e-05,4.0773370477893331e-08,2.362924185110569e-10,5.8944077002150422e-10
1.575282672580122e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44415353614830783,0.095945313774425625,0.014226095954161468,5.9662518329606848e-05,0.003703211316605207,0.023429224869974511,0.013140064369690034,5.7970292818261536e-05,2.1103367715699971e-11,0.0022421553802608792,6.0387187863135423e-11,0.0004557825541482464,2.8494858717198854e-09,9.8923820560868908e-06,1.0891305387992242e-09,7.2350269144937328e-11,1.1092100777218486e-05,8.7841455100348897e-06,0.0069126514721384123,0.00020236539194581129,0.00036942251768664187,1.7748419652997697e-07,7.9354605189652951e-09,8.2382416903173761e-09,4.6973321950437139e-11,1.5496124542849358e-06,0.0001927122578082622,4.5893049003518429e-06,1.6679520387754977e-07,0.0004700558747481431,1.3900535053272829e-05,4.0831754398366781e-08,2.3678990348428754e-10,5.8685091525192916e-10
1.5774517367693045e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44415400771428826,0.09592684604148749,0.014216795555878969,5.9696115070248644e-05,0.003704630001393993,0.023467108904826374,0.013158825407460476,5.7950193939817987e-05,2.1194128582571701e-11,0.0022417349237976304,6.0373633806389005e-11,0.0004558881245350878,2.8492856153076866e-09,9.8714921430681356e-06,1.090938690389555e-09,7.2458353088166855e-11,1.1034160705403639e-05,8.8000833647530437e-06,0.0069113305780722969,0.00020079293504576376,0.0003696907385299916,1.7623345751256502e-07,7.9287855529151612e-09,8.2364600222496145e-09,4.7343727000425514e-11,1.5617968277795262e-06,0.00019408692756185631,4.5956169032825741e-06,1.6685899803016053e-07,0.00047081740484967413,1.3925757519369575e-05,4.0890096606713436e-08,2.3728748478168701e-10,5.8427814045509984e-10
1.579620800958487e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44415445753667465,0.095908382714075105,0.014207501218188617,5.9729487673306262e-05,0.0037060364501517139,0.023504996561036117,0.013177573615884614,5.7930072708272667e-05,2.1285135027863263e-11,0.0022413143882549446,6.0360035690651518e-11,0.00045599363381460412,2.849084699547036e-09,9.8505821348846175e-06,1.0927463514672125e-09,7.2566339928431282e-11,1.0976533553308929e-05,8.816016120732409e-06,0.0069100096570507254,0.00019923357358064719,0.00036995872799858387,1.7499211602443233e-07,7.9221156323886276e-09,8.2346793456763552e-09,4.7716991601640635e-11,1.5740668879839769e-06,0.00019547036141042364,4.6019242714813938e-06,1.669222359173555e-07,0.00047157898747293654,1.3950971916715397e-05,4.0948397067857128e-08,2.3778516138252983e-10,5.8172242758762111e-10
1.5817898651476694e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44415488567670086,0.095889923784096984,0.014198212938065474,5.9762637630107292e-05,0.003707430745313686,0.023542887764398699,0.013196308985414644,5.7909929512162793e-05,2.1376387234543983e-11,0.0022408937777458823,6.0346394219414249e-11,0.00045609908190589918,2.8488831403914075e-09,9.829652701428228e-06,1.0945535196685875e-09,7.2674229526314459e-11,1.0919219202265731e-05,8.8319437736684017e-06,0.0069086887094798348,0.00019768723720893809,0.00037022648616229545,1.7376013758604781e-07,7.9154507688745831e-09,8.2328996674976611e-09,4.8093126354886152e-11,1.5864228494652768e-06,0.00019686256934257844,4.6082270057929031e-06,1.6698492123847886e-07,0.00047234062107660385,1.3976178238493593e-05,4.100665574909918e-08,2.3828293228351594e-10,5.7918375658001272e-10
1.5839589293368519e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44415529219678002,0.09587146924347377,0.014188930712482136,5.9795566429819131e-05,0.0037088129691518071,0.023580782440891238,0.013215031507216946,5.7889764736901992e-05,2.1467885384649443e-11,0.0022404730963430414,6.0332710090214477e-11,0.00045620446872963154,2.8486809536333301e-09,9.8087045093648153e-06,1.0963601926921132e-09,7.2782021744960608e-11,1.0862217511528073e-05,8.8478663193590352e-06,0.0069073677357848161,0.00019615385507333448,0.00037049401309732533,1.7253748704813553e-07,7.9087909736802572e-09,8.2311209944459404e-09,4.8472141716001635e-11,1.5988649212556328e-06,0.00019826356065846124,4.6145251073102531e-06,1.6704705768625047e-07,0.00047310230412454324,1.40013764780499e-05,4.1064872620112923e-08,2.3878079649867508e-10,5.7666210535009026e-10
1.5861279935260343e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441556771604927,0.095853019084138541,0.014179654538408687,5.9828275559280991e-05,0.0037101832037665667,0.023618680516680032,0.013233741173170057,5.7869578764796794e-05,2.1559629659287079e-11,0.0022400523480786906,6.0318983994664362e-11,0.00045630979420802065,2.8484781549051607e-09,9.7877382221074803e-06,1.0981663682982135e-09,7.2889716450105184e-11,1.080552831826729e-05,8.8637837537039229e-06,0.0069060467364098323,0.0001946333558112217,0.00037076130888618502,1.7132412859953415e-07,7.9021362579322185e-09,8.2293433330874568e-09,4.8854047995141033e-11,1.6113933068471435e-06,0.00019967334397150591,4.6208185773718829e-06,1.6710864894640194e-07,0.00047386403508595655,1.4026566628890865e-05,4.1123047652937057e-08,2.392787530592624e-10,5.7415744981731667e-10
1.5882970577152167e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44415604063257402,0.09583457329803724,0.014170384412812671,5.9860766502837289e-05,0.0037115415310791044,0.02365658191812756,0.013252437975862225,5.7849371975063132e-05,2.1651620238641906e-11,0.0022396315369449032,6.0305216618479791e-11,0.00045641505826485252,2.848274759679859e-09,9.7667544997900798e-06,1.0999720443092213e-09,7.2997313510105572e-11,1.0749151437572902e-05,8.879696072703228e-06,0.0069047257118179028,0.00019312566756547544,0.00037102837361768624,1.7012002577539511e-07,7.8954866325773274e-09,8.2275666898238439e-09,4.9238855356162589e-11,1.6240082041898797e-06,0.00020109192721061311,4.6271074175581162e-06,1.6716969869731386e-07,0.00047462581243551909,1.4051748684682209e-05,4.1181180821967616e-08,2.3977680101365079e-10,5.7166976391787047e-10
1.5904661219043992e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44415638267889973,0.095816131877129174,0.014161120332659051,5.9893040742172335e-05,0.0037128880328233427,0.023694486571799445,0.013271121908588571,5.7829144743842595e-05,2.174385730198221e-11,0.0022392106668936863,6.029140864150902e-11,0.00045652026082548347,2.8480707832717568e-09,9.7457539992408483e-06,1.1017772186092568e-09,7.3104812795970026e-11,1.0693086662459902e-05,8.8956032724566516e-06,0.0069034046624908193,0.00019163071799559614,0.00037129520738692534,1.6892514146571745e-07,7.8888421083837217e-09,8.2257910708936499e-09,4.9626573816106015e-11,1.6367098056933645e-06,0.00020251931762272878,4.6333916296876328e-06,1.6723021060965682e-07,0.00047538763465351688,1.4076922639247225e-05,4.1239272103948502e-08,2.4027493942720635e-10,5.6919901962086666e-10
1.5926351860935816e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44415670336647139,0.095797694813387332,0.014151862294910174,5.9925099756146404e-05,0.0037142227905381802,0.023732394404471332,0.013289792965347838,5.7808897444218569e-05,2.1836341027665346e-11,0.0022387897418371149,6.0277560737761197e-11,0.00045662540181684477,2.8478662408373349e-09,9.7247373739562386e-06,1.1035818891440721e-09,7.3212214181386346e-11,1.0637333763882488e-05,8.9115053491624236e-06,0.0069020835889289896,0.00019014843428916624,0.00037156181029526422,1.6773943792421802e-07,7.8822026959417915e-09,8.2240164823739012e-09,5.0017213244770426e-11,1.6494982982314295e-06,0.00020395552177582361,4.6396712158138141e-06,1.6729018834603387e-07,0.00047614950022598171,1.410208848656517e-05,4.1297321477960802e-08,2.4077316738215968e-10,5.6674518694532716e-10
1.594804250282764e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44415700276340198,0.095779262098798806,0.01414261029652574,5.9956945020633531e-05,0.0037155458855597573,0.023770305343135702,0.013308451140838758,5.7788630446232271e-05,2.1929071593143574e-11,0.002238368765647464,6.0263673575434812e-11,0.00045673048116744641,2.8476611473760024e-09,9.7037052740749508e-06,1.1053860539208634e-09,7.3319517542749115e-11,1.0581892490754414e-05,8.9274022991162792e-06,0.0069007624916513364,0.00018867874317362373,0.00037182818245030854,1.6656287677752742e-07,7.875568405665127e-09,8.222242930181667e-09,5.0410783364386602e-11,1.6623738631504353e-06,0.00020540054556226993,4.6459461782209742e-06,1.6734963556062739e-07,0.00047691140764482431,1.4127246220769649e-05,4.1355328925410773e-08,2.4127148397746676e-10,5.6430823397808172e-10
1.5969733144719465e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44415728093889972,0.095760833725365299,0.01413336433446276,5.9988578008360591e-05,0.003716857399013803,0.023808219315008584,0.013327096430455992,5.7768344116898645e-05,2.2022049174969869e-11,0.0022379477421573405,6.0249747816945869e-11,0.00045683549880737968,2.847455517730871e-09,9.6826583463521463e-06,1.107189711008045e-09,7.342672275918583e-11,1.0526762569975982e-05,8.9432941187104646e-06,0.0068994413711951363,0.00018722157092834215,0.00037209432396588207,1.6539541903470042e-07,7.8689392477914944e-09,8.2204704200756664e-09,5.0807293749388139e-11,1.6753366762808653e-06,0.00020685439420261209,4.652216519420471e-06,1.6740855589884798e-07,0.00047767335540796501,1.4152395836147056e-05,4.1413294430016468e-08,2.4176988832866095e-10,5.6188812689259248e-10
