Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3OO(77),COX(50),C2H6X(52)
1.7112138166187277e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30684103393559548,0.10473651291609568,6.3613709861537338e-05,0.0,0.011265000996064553,0.0061957293102640658,0.0087778668587961284,4.1654865871360964e-05,7.8427378515891671e-15,0.00010517793656639077,7.7552845166780301e-12,3.7583064433460724e-07,3.7743123273373884e-11,1.9679410395277881e-06,4.2553965609607791e-12,7.5264809631171327e-13,2.6207638788200728e-08,3.1908206654666249e-08,0.0049641208377526891,0.025469893099510914,2.4920044714309665e-07,6.7196120723292779e-07,0.00020246506956566633,4.728131412147557e-07,8.7426588481552372e-10,4.3071972765985672e-07,5.1656741277293584e-08,1.3433626811445898e-09,8.806234996405002e-05,5.1889463728736369e-11,6.6368297415234878e-09,1.0270188718328265e-07
1.713819330494841e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30686571976566751,0.10472571560737733,6.3034556750985233e-05,0.0,0.011280061754685437,0.0062022980901132339,0.0087887589047942576,4.1699341579191766e-05,7.8720979594654377e-15,0.00010510354787939334,7.7734954292683991e-12,3.760276815351792e-07,3.7772517166710305e-11,1.9704971475595275e-06,4.2629122229723874e-12,7.5480203045392362e-13,2.6202410778338516e-08,3.1996230659028523e-08,0.0049640084115342075,0.025445095673375721,2.4904316453874874e-07,6.7166053838502832e-07,0.00020258798813423907,4.7348113705716532e-07,8.7529469394322456e-10,4.3101570979613151e-07,5.1665032110731443e-08,1.3451308662229515e-09,8.8162809852764101e-05,5.1380685758214864e-11,6.6455996820555526e-09,1.0281982729483098e-07
1.7164248443709545e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30689038511888367,0.1047149271951465,6.2460584497423452e-05,0.0,0.01129510062422184,0.0062088709471759653,0.0087996420909876461,4.1743752191997474e-05,7.9015254762410159e-15,0.00010502924742776202,7.7917069473816434e-12,3.7622473225614142e-07,3.7801847746466456e-11,1.9730497814965596e-06,4.2704292771974917e-12,7.5695822242177459e-13,2.6197161564715779e-08,3.2084322799445215e-08,0.0049638959940405611,0.02542031863888233,2.4888605580546378e-07,6.7135974112692229e-07,0.00020271091702085166,4.7414828717017117e-07,8.7632420141441807e-10,4.3131171196971453e-07,5.1673314916613008e-08,1.3468978774559527e-09,8.8263336856880136e-05,5.0876838787859736e-11,6.6543638038137408e-09,1.0293761764513988e-07
1.719030358247068e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3069150299347943,0.10470414767633704,6.1891747674933963e-05,0.0,0.011310117629895568,0.0062154478641211885,0.0088105164210163945,4.1788097832680915e-05,7.931020463749205e-15,0.00010495503531531041,7.809919035279851e-12,3.7642179598467329e-07,3.7831115249946753e-11,1.9755989447810128e-06,4.277947713384762e-12,7.5911666929745502e-13,2.619189125778057e-08,3.2172482927750515e-08,0.0049637835843459599,0.025395562058015117,2.4872912116691374e-07,6.7105881695029613e-07,0.00020283385588426274,4.7481459216997583e-07,8.7735440334885387e-10,4.3160773276406519e-07,5.1681589608899491e-08,1.3486637144808752e-09,8.836393070781726e-05,5.0377875758085789e-11,6.6631221049757378e-09,1.0305525845638585e-07
1.7216358721231812e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30693965415372726,0.1046933770478557,6.1328001247076301e-05,0.0,0.011325112796923371,0.0062220288236555267,0.0088213818985380839,4.1832378624068948e-05,7.9605829837203476e-15,0.00010488091164392916,7.8281316574622849e-12,3.7661887221014578e-07,3.7860319913746591e-11,1.9781446408623065e-06,4.2854675212903039e-12,7.6127736816786847e-13,2.6186599967468932e-08,3.2260710896332118e-08,0.0049636711815361657,0.02537082599196705,2.4857236084330102e-07,6.7075776733709731e-07,0.00020295680438477931,4.7548005267395558e-07,8.7838529587365372e-10,4.3190377076849247e-07,5.168985610217222e-08,1.3504283769404586e-09,8.8464591137578529e-05,4.9883750049098688e-11,6.6718745837464484e-09,1.0317274995089513e-07
1.7242413859992946e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30696425771678132,0.10468261530658265,6.0769300563626153e-05,0.0,0.011340086150516543,0.0062286138085234245,0.0088322385272276999,4.1876594688910675e-05,7.9902130977816272e-15,0.00010480687651360078,7.84634477866425e-12,3.7681596042412021e-07,3.7889461973752561e-11,1.9806868731970492e-06,4.2929886906778412e-12,7.6344031612463022e-13,2.6181287803208287e-08,3.2349006558129533e-08,0.0049635587847083719,0.025346110501146758,2.4841577505138321e-07,6.7045659375963351e-07,0.00020307976218425172,4.7614466930064277e-07,8.7941687512328309e-10,4.3219982457811991e-07,5.1698114311626903e-08,1.3521918644828833e-09,8.8565317878752417e-05,4.9394415476904545e-11,6.6806212383579098e-09,1.0329009235113844e-07
1.726846899875408e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3069888405658191,0.10467186244937136,6.0215601357340991e-05,0.0,0.011355037715880549,0.0062352028015073028,0.008843086310777468,4.1920746149875872e-05,8.0199108674568959e-15,0.00010473293002241435,7.8645583638559898e-12,3.7701306012034527e-07,3.7918541665142775e-11,1.9832256452489304e-06,4.3005112113188496e-12,7.6560551026406652e-13,2.6175954873920798e-08,3.243736976663249e-08,0.0049634463929711086,0.025321415645185461,2.4825936400449594e-07,6.7015529768066911e-07,0.00020320272894607013,4.7680844266970946e-07,8.804491372395253e-10,4.3249589279385147e-07,5.170636415306793e-08,1.3539541767617377e-09,8.8666110664514331e-05,4.8909826289354052e-11,6.6893620670691383e-09,1.0340728587972623e-07
1.7294524137515214e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30701340264346033,0.10466111847304907,5.9666859740752068e-05,0.0,0.011369967518214653,0.0062417957854276661,0.0088539252528967282,4.196483312955322e-05,8.0496763541665039e-15,0.0001046590722665799,7.8827723782415606e-12,3.7721017079475519e-07,3.794755922238707e-11,1.9857609604886143e-06,4.3080350729926975e-12,7.6777294768721064e-13,2.61706012880267e-08,3.2525800375879253e-08,0.0049633340054441293,0.025296741482943932,2.4810312791257648e-07,6.698538805535225e-07,0.00020332570433515964,4.774713734019488e-07,8.8148207837144485e-10,4.3279197402233299e-07,5.1714605542902439e-08,1.3557153134359945e-09,8.8766969228627692e-05,4.8429937162221017e-11,6.698097068165994e-09,1.0352433075940315e-07
1.7320579276276347e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30703794389307515,0.10465038337441686,5.9123032202982661e-05,0.0,0.011384875582711538,0.0062483927431432381,0.00886475535731184,4.2008855750448749e-05,8.0795096192271249e-15,0.00010458530334044306,7.9009867872577326e-12,3.7740729194546687e-07,3.7976514879247391e-11,1.9882928223936421e-06,4.3155602654867909e-12,7.6994262549980212e-13,2.6165227153447519e-08,3.2614298240454951e-08,0.0049632216212582977,0.025272088072519329,2.4794706698218636e-07,6.6955234382216198e-07,0.00020344868801797588,4.7813346211925829e-07,8.8251569467535707e-10,4.3308806687591819e-07,5.1722838398134742e-08,1.3574752741699883e-09,8.8867893305445269e-05,4.7954703195315056e-11,6.7068262399610872e-09,1.0364122721304359e-07
1.734663441503748e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30706246425877742,0.10463965715024998,5.8584075606592595e-05,0.0,0.011399761934556938,0.0062549936575510756,0.0088755766277660141,4.2052814134984129e-05,8.1094107238515677e-15,0.00010451162333649935,7.9192015565728706e-12,3.7760442307277802e-07,3.8005408868778154e-11,1.990821234448325e-06,4.3230867785967268e-12,7.7211454081228404e-13,2.6159832577609425e-08,3.2702863215489984e-08,0.004963109239555492,0.025247455471252025,2.4779118141653604e-07,6.6925068892129957e-07,0.000203571679662501,4.7879470944462395e-07,8.8354998231480076e-10,4.3338416997263371e-07,5.1731062636360761e-08,1.3592340586333872e-09,8.8968882629910368e-05,4.7484079908628237e-11,6.7155495807936196e-09,1.0375797546364647e-07
1.7372689553798615e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30708696368541799,0.10462893979729795,5.8049947184448407e-05,0.0,0.011414626598929294,0.0062615985115866812,0.0088863890680192219,4.2096708405495151e-05,8.1393797291486299e-15,0.00010443803234540861,7.9374166520858365e-12,3.7780156367916342e-07,3.8034241423326522e-11,1.9933462001436465e-06,4.3306146021264177e-12,7.7428869073980037e-13,2.6154417667446396e-08,3.2791495156658301e-08,0.0049629968594884985,0.025222843735732314,2.476354714155065e-07,6.6894891727648421e-07,0.00020369467893823867,4.7945511600210281e-07,8.8458493746050355e-10,4.3368028193614337e-07,5.173927817576248e-08,1.3609916665011698e-09,8.9069936937557917e-05,4.7018023238514995e-11,6.7242670890292883e-09,1.038745757343304e-07
1.739874469255975e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30711144211857816,0.10461823131228501,5.7520604536619371e-05,0.0,0.011429469600999392,0.0062682072882241204,0.0088971926818480433,4.2140538684230069e-05,8.1694166961229024e-15,0.00010436453045600924,7.9556320399248881e-12,3.77998713269273e-07,3.806301277453287e-11,1.9958677229771578e-06,4.3381437258882345e-12,7.7646507240219517e-13,2.6148982529403439e-08,3.2880193920175797e-08,0.0049628844802209002,0.025198252921807142,2.4747993717567323e-07,6.6864703030419502e-07,0.00020381768551621006,4.801146824168072e-07,8.8562055629035427e-10,4.3397640139571404e-07,5.17474849351023e-08,1.3627480974535984e-09,8.9171055964515591e-05,4.6556489533905692e-11,6.7329787630601277e-09,1.0399102824832876e-07
1.7424799831320883e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30713589950456316,0.10460753169191001,5.6996005627298799e-05,0.0,0.011444290965930021,0.0062748199704761162,0.0089079874730455654,4.2184305093348048e-05,8.1995216856746394e-15,0.00010429111775533236,7.9738476864465753e-12,3.7819587134992852e-07,3.8091723153331207e-11,1.998385806452882e-06,4.3456741397031438e-12,7.7864368292400839e-13,2.6143527269439755e-08,3.2968959362798656e-08,0.0049627721009269836,0.025173683084586691,2.4732457889032867e-07,6.6834502941193033e-07,0.00020394069906894878,4.8077340931488695e-07,8.8665683498936957e-10,4.3427252698618065e-07,5.1755682833717882e-08,1.3645033511761946e-09,8.9272239447504652e-05,4.6099435552552938e-11,6.7416846013044122e-09,1.0410733322898493e-07
1.7450854970082016e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30716033579039592,0.10459684093284691,5.6476108781750764e-05,0.0,0.011459090718875633,0.0062814365413941513,0.0089187734454212447,4.2228007754917635e-05,8.2296947585995508e-15,0.00010421779432861593,7.9920635582346656e-12,3.7839303743012041e-07,3.8120372789949622e-11,2.0009004540812126e-06,4.3532058334008396e-12,7.8082451943447518e-13,2.6138051993031869e-08,3.3057791341821668e-08,0.0049626597207916325,0.02514913427845096,2.4716939674950519e-07,6.6804291599829856e-07,0.0002040637192704968,4.814312973235167e-07,8.8769376974966972e-10,4.3456865734791455e-07,5.1763871791516795e-08,1.3662574273597163e-09,8.937348712384102e-05,4.5646818457310747e-11,6.7503846022065244e-09,1.0422349089974775e-07
1.747691010884315e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3071847509238102,0.10458615903174474,5.5960872683281737e-05,0.0,0.011473868884982006,0.0062880569840685699,0.0089295506028007898,4.2271646790915228e-05,8.2599359755886802e-15,0.00010414456025931877,8.0102796220990266e-12,3.785902110210047e-07,3.8148961913910732e-11,2.0034116693788194e-06,4.3607387968198726e-12,7.8300757906752246e-13,2.6132556805176758e-08,3.3146689715076632e-08,0.0049625473390102247,0.025124606557056312,2.4701439093999802e-07,6.6774069145310798e-07,0.00020418674579639949,4.8208834707087674e-07,8.887313567704391e-10,4.3486479112678541e-07,5.1772051728970876e-08,1.3680103257001298e-09,8.9474798731436247e-05,4.5198595812446264e-11,6.7590787642368262e-09,1.0433950148416648e-07
1.7502965247604284e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30720914485324446,0.10457548598522813,5.5450256370237051e-05,0.0,0.011488625489385923,0.0062946812816286682,0.0089403189490260375,4.2315222323223501e-05,8.2902453972282317e-15,0.00010407141562913446,8.0284958450745543e-12,3.7878739163589969e-07,3.8177490754032207e-11,2.0059194558685477e-06,4.3682730198077914e-12,7.8519285896176789e-13,2.6127041810394934e-08,3.3235654340930678e-08,0.004962434954788539,0.025100099973341863,2.4685956164538714e-07,6.674383571574527e-07,0.00020430977832370113,4.8274455918613953e-07,8.8976959225790234e-10,4.3516092697413057e-07,5.1780222567111298e-08,1.3697620458985857e-09,8.9576174008798077e-05,4.4754725579983426e-11,6.7677670858915297e-09,1.0445536520588599e-07
1.7529020386365418e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30723351752783573,0.10456482178989719,5.4944219233022172e-05,0.0,0.011503360557214837,0.0063013094172427722,0.0089510784879548444,4.235873447362997e-05,8.3206230839993948e-15,0.00010399836051800544,8.0467121944201023e-12,3.7898457879028259e-07,3.8205959538427257e-11,2.0084238170793238e-06,4.3758084922212534e-12,7.8738035626051629e-13,2.6121507112733497e-08,3.3324685078284629e-08,0.004962322567342645,0.025075614579535967,2.4670490904606072e-07,6.6713591448379979e-07,0.00020443281653094022,4.8339993429945344e-07,8.9080847242529971e-10,4.3545706354672339e-07,5.1788384227523548e-08,1.3715125876613972e-09,8.9677612695031458e-05,4.4315166116079027e-11,6.7764495656925964e-09,1.0457108228864265e-07
1.7555075525126552e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30725786889741313,0.1045541664423279,5.4442721011148204e-05,0.0,0.011518074113586562,0.0063079413741183301,0.0089618292234609348,4.2402183363825525e-05,8.351069096278213e-15,0.00010392539500413654,8.0649286376173737e-12,3.7918177200178598e-07,3.8234368494505244e-11,2.0109247565460619e-06,4.3833452039261618e-12,7.8957006811175763e-13,2.6115952815769145e-08,3.3413781786571362e-08,0.0049622101758988119,0.025051150427162501,2.4655043331923722e-07,6.6683336479607695e-07,0.00020455586009814481,4.8405447304192863e-07,8.9184799349284295e-10,4.3575319950673612e-07,5.1796536632342006e-08,1.3732619507000114e-09,8.9779114529839235e-05,4.3879876167430049e-11,6.7851262021875914e-09,1.0468665295625943e-07
1.7581130663887686e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30728219891249176,0.10454351993907231,5.3945721790301782e-05,0.0,0.011532766183608965,0.0063145771355019916,0.0089725711594338189,4.2445569115402887e-05,8.381583494335433e-15,0.00010385251916400883,8.0831451423698671e-12,3.7937897079019372e-07,3.826271784897223e-11,2.0134222778095664e-06,4.390883144797789e-12,7.9176199166816521e-13,2.6110379022611206e-08,3.3502944325754162e-08,0.0049620977796934179,0.025026707567047168,2.4639613463898735e-07,6.6653070944975237e-07,0.00020467890870682769,4.8470817604562067e-07,8.9288815168769809e-10,4.3604933352170967e-07,5.1804679704244931e-08,1.3750101347309881e-09,8.9880679253522705e-05,4.3448814867712575e-11,6.7937969939495726e-09,1.0480207743264111e-07
1.760718580264882e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3073065075242668,0.10453288227665869,5.3453181999438881e-05,0.0,0.011547436792379644,0.0063212166846796768,0.0089833042997786439,4.2488891849855201e-05,8.4121663383363242e-15,0.00010377973307239326,8.101361676601798e-12,3.7957617467743848e-07,3.8291007827831491e-11,2.0159163844164401e-06,4.3984223047208977e-12,7.9395612408709246e-13,2.6104785835904587e-08,3.3592172556325062e-08,0.00496198537797284,0.025002286049323755,2.4624201317625687e-07,6.6622794979192427e-07,0.00020480196203998197,4.853610439435177e-07,8.9392894324395448e-10,4.3634546426452195e-07,5.1812813366449825e-08,1.3767571394759734e-09,8.9982306606982499e-05,4.3021941734051979e-11,6.8024619395769712e-09,1.0491735594177016e-07
1.7633240941409953e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30733079468460667,0.10452225345159177,5.2965062407902643e-05,0.0,0.011562085964985652,0.0063278600049766522,0.0089940286484160928,4.253215168857467e-05,8.4428176883405686e-15,0.00010370703680236424,8.1195782084570273e-12,3.7977338318759631e-07,3.831923865638422e-11,2.0184070799189922e-06,4.4059626735898637e-12,7.9615246253057146e-13,2.6099173357832734e-08,3.3681466339303239e-08,0.0049618729699933625,0.024977885923440316,2.4608806909888849e-07,6.6592508716139916e-07,0.00020492501978207572,4.8601307736952298e-07,8.949703644025919e-10,4.3664159041335401e-07,5.1820937542708033e-08,1.3785029646616759e-09,9.0083996331718759e-05,4.259921666352382e-11,6.8111210376934511e-09,1.0503248870770194e-07
1.7659296080171087e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30735506034604798,0.1045116334603529,5.2481324122564665e-05,0.0,0.011576713726503176,0.0063345070797575977,0.0090047442092822672,4.2575348752851052e-05,8.4735376043020842e-15,0.00010363443042531314,8.1377947062979905e-12,3.7997059584688363e-07,3.8347410559230161e-11,2.0208943678751472e-06,4.4135042413087925e-12,7.9835100416530957e-13,2.6093541690120548e-08,3.377082553623335e-08,0.0049617605550210881,0.024953507238165255,2.4593430257164318e-07,6.6562212288877592e-07,0.0002050480816190478,4.8666427695844408e-07,8.9601241141144638e-10,4.3693771065165654e-07,5.1829052157300064e-08,1.3802476100198434e-09,9.0185748169832123e-05,4.2180599929685616e-11,6.8197742869478195e-09,1.0514747595456054e-07
1.768535121893222e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30737930446178918,0.10450102229940036,5.2001928584989899e-05,0.0,0.011591320101997257,0.0063411578924266682,0.0090154509863285461,4.2618483163870361e-05,8.504326146068889e-15,0.00010356191401096161,8.1560111387046504e-12,3.8016781218365337e-07,3.8375523760268288e-11,2.0233782518483505e-06,4.4210469977916349e-12,8.0055174616268759e-13,2.6087890934037289e-08,3.3860250009183896e-08,0.0049616481323318399,0.02492915004159349,2.4578071375622425e-07,6.6531905829652326e-07,0.0002051711472383028,4.8731464334597648e-07,8.9705508052520127e-10,4.3723382366812498e-07,5.1837157135031111e-08,1.3819910752872383e-09,9.028756186402396e-05,4.1766052179138806e-11,6.828421686013885e-09,1.0526231790653434e-07
1.7711406357693355e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30740352698568402,0.10449041996516933,5.1526837568624802e-05,0.0,0.011605905116521511,0.0063478124264275499,0.0090261489835215102,4.2661555042713346e-05,8.5351833733829639e-15,0.00010348948762737512,8.1742274744734359e-12,3.8036503172839019e-07,3.8403578482697384e-11,2.0258587354074807e-06,4.4285909329623141e-12,8.0275468569875663e-13,2.6082221190399427e-08,3.3949739620745616e-08,0.0049615357012110671,0.024904814381152392,2.4562730281129622e-07,6.650158946990647e-07,0.00020529421632870591,4.8796417716868936e-07,8.9809836800533585e-10,4.375299281566601e-07,5.1845252401225703e-08,1.3837333602056119e-09,9.038943715759668e-05,4.1355534428121085e-11,6.8370632335903337e-09,1.0537701478787131e-07
1.773746149645449e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30742772787223654,0.10447982645407247,5.1056013176008462e-05,0.0,0.011620468795117833,0.0063544706652435261,0.0090368382048427853,4.2704564510354297e-05,8.5661093458801108e-15,0.00010341715134097601,8.1924436826161692e-12,3.8056225401370673e-07,3.8431574949016886e-11,2.0283358221267638e-06,4.4361360367548272e-12,8.0495981995423707e-13,2.6076532559573502e-08,3.4039294234029796e-08,0.0049614232609537564,0.024880500303607809,2.454740698925088e-07,6.6471263340285093e-07,0.00020541728858057846,4.8861287906401271e-07,8.9914227012010139e-10,4.3782602281633882e-07,5.1853337881723188e-08,1.3854744645216829e-09,9.049137379445429e-05,4.0949008059128454e-11,6.8456989284006256e-09,1.0549156682287499e-07
1.7763516635215622e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30745190707659503,0.10446924176249964,5.0589417836006801e-05,0.0,0.011635011162816143,0.0063611325923975245,0.0090475186542889555,4.2747511687659606e-05,8.5971041230898041e-15,0.00010334490521655679,8.2106597323590401e-12,3.807594785743391e-07,3.8459513381027461e-11,2.0308095155856771e-06,4.4436822991133634e-12,8.071671461145137e-13,2.607082514147894e-08,3.4128913712666691e-08,0.0049613108108643314,0.024856207855069975,2.453210151525176e-07,6.6440927570644244e-07,0.00020554036368569301,4.8926074967022376e-07,9.001867831445121e-10,4.3812210635138995e-07,5.1861413502873567e-08,1.3872143879871119e-09,9.0593371519103003e-05,4.0546434817567024e-11,6.8543287691928685e-09,1.0560597423590029e-07
1.7789571773976756e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30747606455454585,0.1044586658868185,5.0127014301069379e-05,0.0,0.01164953224463409,0.0063677981914521641,0.0090581903358714355,4.2790396695386448e-05,8.6281677644350647e-15,0.00010327274931729331,8.228875593141536e-12,3.8095670494714271e-07,3.848739399983191e-11,2.0332798193688679e-06,4.4512297099924117e-12,8.093766613696356e-13,2.6065099035590839e-08,3.4218597920803883e-08,0.0049611983502565789,0.0248319370809994,2.4516813874100627e-07,6.6410582290058446e-07,0.00020566344133726835,4.8990778962643311e-07,9.0123190336029425e-10,4.3841817747115507e-07,5.1869479191532291e-08,1.3889531303584793e-09,9.0695430076651035e-05,4.0147776808434296e-11,6.8629527547396967e-09,1.0572023725134902e-07
1.781562691273789e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30750020026250813,0.1044480988233745,4.9668765644508636e-05,0.0,0.011664032065576806,0.006374467446009802,0.0090688532536163605,4.2833219654181489e-05,8.6593003292323177e-15,0.00010320068370475762,8.2470912346154197e-12,3.811539326710876e-07,3.8515217025835847e-11,2.0357467370660625e-06,4.4587782593568764e-12,8.1158836291431231e-13,2.6059354340942751e-08,3.4308346723104632e-08,0.0049610858784535413,0.024807688026212645,2.4501544080470638e-07,6.6380227626828424e-07,0.00020578652122996453,4.9055399957257099e-07,9.0227762705585534e-10,4.3871423489005878e-07,5.1877534875055656e-08,1.3906906913972593e-09,9.0797549212809107e-05,3.9752996493029394e-11,6.8715708838381498e-09,1.0583435609366571e-07
1.7841682051499024e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30752431415752779,0.10443754056849106,4.9214635257801779e-05,0.0,0.011678510650636636,0.0063811403397125788,0.0090795074115644688,4.287598068457961e-05,8.6905018766912728e-15,0.00010312870843893113,8.2653066266436662e-12,3.8135116128725358e-07,3.8542982678748473e-11,2.0382102722719851e-06,4.4663279371821781e-12,8.1380224794791102e-13,2.6053591156129426e-08,3.4398159984746246e-08,0.0049609733947874376,0.02478346073488814,2.4486292148742065e-07,6.6349863708488298e-07,0.00020590960305987788,4.9119938014937503e-07,9.0332395052628638e-10,4.3901027732758699e-07,5.1885580481297029e-08,1.3924270708697971e-09,9.0899728673890661e-05,3.9362056685692549e-11,6.8801831553095597e-09,1.0594833098733359e-07
1.7867737190260157e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30754840619727214,0.10442699111846988,4.8764586847914511e-05,0.0,0.011692968024792885,0.0063878168562424573,0.0090901528137709974,4.2918679907002564e-05,8.7217724659147648e-15,0.00010305682357821724,8.2835217392994495e-12,3.8154839033882669e-07,3.8570691177583419e-11,2.0406704285862659e-06,4.473878733454365e-12,8.1601831367445493e-13,2.6047809579309511e-08,3.4488037571418504e-08,0.0049608608985995733,0.02475925525057188,2.4471058093004346e-07,6.6319490661813257e-07,0.00020603268652453637,4.9184393199837678e-07,9.0437087007330557e-10,4.3930630350824853e-07,5.1893615938601875e-08,1.3941622685472866e-09,9.1001968206812106e-05,3.8974920550572946e-11,6.8887895679994398e-09,1.0606216215687036e-07
1.789379232902129e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30757247634002438,0.10441645046959104,4.8318584434646945e-05,0.0,0.011707404213011561,0.0063944969793212503,0.009100789464305566,4.2961317441757773e-05,8.7531121558986541e-15,0.0001029850291794545,8.3017365428650896e-12,3.8174561937109321e-07,3.859834274065955e-11,2.0431272096133623e-06,4.4814306381702136e-12,8.1823655730261963e-13,2.6042009708208269e-08,3.4577979349321976e-08,0.0049607483892402486,0.024735071616183105,2.4455841927058112e-07,6.6289108612827001e-07,0.00020615577132289444,4.9248765576188914e-07,9.0541838200523034e-10,4.3960231216154566e-07,5.1901641175803123e-08,1.3958962842057468e-09,9.110426755909287e-05,3.8591551598425265e-11,6.897390120777355e-09,1.0617584982682403e-07
1.7919847467782425e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30759652454467756,0.10440591861811323,4.7876592348001236e-05,0.0,0.011721819240245141,0.0064011806927106651,0.0091114173672520692,4.3003893409037087e-05,8.7845210055316883e-15,0.00010291332529792905,8.3199510078310361e-12,3.8194284793143543e-07,3.8625937585601901e-11,2.0455806189624731e-06,4.4889836413373351e-12,8.2045697604573158e-13,2.6036191640120259e-08,3.4667985185166427e-08,0.0049606358660686817,0.024710909874019926,2.4440643664417437e-07,6.6258717686808593e-07,0.00020627885715532784,4.9313055208299341e-07,9.0646648263697239e-10,4.3989830202195043e-07,5.1909656122217453e-08,1.3976291176259967e-09,9.1206626478855291e-05,3.8211913683434344e-11,6.9059848125368148e-09,1.0628939422176911e-07
1.794590260654356e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30762055077072997,0.10439539556027391,4.7438575225570954e-05,0.0,0.011736213131432303,0.0064078679802123274,0.0091220365267085501,4.3046407928915508e-05,8.8159990735953723e-15,0.00010284171198738727,8.3381651048948374e-12,3.8214007556932712e-07,3.8653475929342375e-11,2.048030660247453e-06,4.496537732974276e-12,8.2267956712176478e-13,2.6030355471911965e-08,3.4758054946169197e-08,0.004960523328452919,0.024686770065764876,2.4425463318311778e-07,6.6228318008299967e-07,0.00020640194372362926,4.9377262160552748e-07,9.0751516828999607e-10,4.4019427182887389e-07,5.191766070764091e-08,1.3993607685936343e-09,9.1309044714825243e-05,3.7835971000067754e-11,6.9145736421951489e-09,1.0640279556630242e-07
1.7971957745304693e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30764455497827869,0.10438488129228946,4.7004498009951737e-05,0.0,0.011750585911497718,0.0064145588256678022,0.0091326469467871169,4.3088861121349999e-05,8.8475464187638406e-15,0.00010277018930004861,8.3563788049601232e-12,3.8233730183632785e-07,3.8680957988120749e-11,2.0504773370867357e-06,4.5040929031106148e-12,8.2490432775333774e-13,2.6024501300024436e-08,3.4848188500053592e-08,0.0049604107757697385,0.024662652232490482,2.4410300901688193e-07,6.6197909701112743e-07,0.00020652503073100242,4.9441386497407283e-07,9.0856443529228212e-10,4.4049022032663025e-07,5.1925654862343994e-08,1.4010912368990106e-09,9.1411522016331551e-05,3.7463688079956275e-11,6.9231566086934057e-09,1.0651605408503909e-07
1.7998012884065826e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30766853712801479,0.10437437581035543,4.6574325946173391e-05,0.0,0.011764937605351796,0.0064212532129586265,0.0091432486316138217,4.3131253106178293e-05,8.8791630996037567e-15,0.00010269875728661784,8.3745920791355781e-12,3.8253452628607847e-07,3.8708383977485571e-11,2.0529206531032471e-06,4.5116491417870646e-12,8.2713125516771177e-13,2.601862922047589e-08,3.4938385715047273e-08,0.0049602982074045815,0.024638556414664704,2.4395156427213238e-07,6.61674928883356e-07,0.00020664811788205777,4.9505428283394226e-07,9.0961427997831253e-10,4.4078614626441511e-07,5.1933638517068031e-08,1.4028205223372102e-09,9.1514058133306184e-05,3.7095029788801777e-11,6.9317337109962164e-09,1.0662917000260855e-07
