Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),H2OX(23),C2H4X(210),C2H4X(65)
1.609288303060852e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43876650883124735,0.096303991802801123,0.014179165859682095,0.0,0.00059532052743554856,0.022610125532228891,0.010813172128720686,0.00019608638114378745,1.3718153480933977e-11,0.0041717848831281622,3.5794864804413203e-10,0.00042657648809360944,9.3503300550505509e-09,2.7102257344707528e-06,8.3920412652452595e-10,7.5046168877291912e-11,4.6515459410528108e-06,2.2804674762486317e-05,0.0068535335318057845,0.0058680325136421761,0.00035794057059568063,8.2510979514362079e-07,1.4716110737230739e-08,4.2398091174954902e-07,4.2770264280721477e-09,2.7692422519996164e-06,6.5020940834881525e-06,1.2859619395531222e-09,0.0004481513156890252,3.6086811605967369e-05,3.3193552015243803e-08,2.6775771399924221e-08,2.5240712898228341e-06,6.3760980676975077e-12
1.6113774141412001e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43876871777163923,0.096287127410101758,0.014170452880109466,0.0,0.00059695229486819311,0.022643425414560728,0.010830907099670078,0.00019610687161936431,1.3778305660970985e-11,0.0041717644636225992,3.5811470823353177e-10,0.00042666196085272074,9.3534188330447825e-09,2.7145031554117162e-06,8.4074897090925428e-10,7.5183822952950699e-11,4.6542426981797141e-06,2.2854412488707282e-05,0.0068523655144571757,0.0058660843869814553,0.00035817418768148418,8.253699584603201e-07,1.4706995855021867e-08,4.2398487326837049e-07,4.2834368000399732e-09,2.7717967690119456e-06,6.503880127446323e-06,1.2880110230874926e-09,0.00044881451408359884,3.6165523008273358e-05,3.3248161248199523e-08,2.6848682766277295e-08,2.5297187472351279e-06,6.3900367131513844e-12
1.6132576141135135e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43877071485391539,0.09627195322025757,0.014162615701143242,0.0,0.00059842199371932419,0.022673391007293986,0.010846867697539958,0.00019612498265045284,1.3832589120996186e-11,0.0041717434193572064,3.5826323891036358e-10,0.0004267388585554576,9.3561845510656465e-09,2.7183457241241587e-06,8.4213967882940964e-10,7.5307689601147707e-11,4.6566588982526492e-06,2.2899182980950882e-05,0.006851314701230871,0.0058643218554516943,0.00035838428450903249,8.2560211771206739e-07,1.4698787813759111e-08,4.2398818346419428e-07,4.289211854412624e-09,2.7740982675335016e-06,6.5054943461950423e-06,1.2898551138246278e-09,0.00044941132242990405,3.6236373622189227e-05,3.3297308023272901e-08,2.6914352279826269e-08,2.5348024185284155e-06,6.4025835738305181e-12
1.6151378140858268e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43877272047639976,0.096256782595039794,0.014154782785162884,0.0,0.00059989273797518604,0.022703352513960311,0.010862827454797174,0.00019614278184904265,1.3887011511297812e-11,0.0041717198588474098,3.584108974310965e-10,0.00042681572990786775,9.3589368810466925e-09,2.7221815422525786e-06,8.4353071523849247e-10,7.543153522887416e-11,4.6590647944850246e-06,2.2943959591953387e-05,0.0068502642687664752,0.0058625506120574137,0.00035859423138090755,8.2583239544804441e-07,1.4690575417899415e-08,4.2399125297638146e-07,4.2949923449394734e-09,2.7764020797401457e-06,6.5071149933093106e-06,1.2916991234693963e-09,0.00045000806405579577,3.6307233923225757e-05,3.3346453312987153e-08,2.6980068289546777e-08,2.5398869901516287e-06,6.4151323841296442e-12
1.6170180140581402e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43877473461971039,0.096241615533605385,0.01414695412958504,0.0,0.00060136452335976683,0.022733309923922616,0.010878786361129586,0.00019616027034505761,1.3941572969254378e-11,0.0041716937918105873,3.5855768642707637e-10,0.00042689257487932075,9.3616758688647239e-09,2.7260105957388667e-06,8.4492207901013268e-10,7.5555359682974854e-11,4.6614603915267827e-06,2.2988742248932016e-05,0.0068492142166336643,0.0058607706765614505,0.00035880402853688136,8.2606079321257286e-07,1.4682358713598312e-08,4.2399408282501937e-07,4.3007782884974791e-09,2.7787082138701957e-06,6.5087420745900126e-06,1.2935430509716049e-09,0.00045060473876289278,3.6378103796187909e-05,3.3395597087035796e-08,2.7045830608517461e-08,2.5449724536622846e-06,6.4276831241691457e-12
1.6188982140304535e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43877675726450366,0.096226452035112389,0.014139129731828936,0.0,0.00060283734559551971,0.022763263226598131,0.010894744406260997,0.00019617744926528737,1.3996273632020581e-11,0.0041716652279309282,3.5870360852606027e-10,0.00042696939343939887,9.3644015602765099e-09,2.729832870607695e-06,8.4631376902026845e-10,7.5679162810938997e-11,4.6638456940499344e-06,2.3033530879354994e-05,0.0068481645444030386,0.0058589820686869914,0.00035901367621613575,8.2628731255207814e-07,1.4674137746805276e-08,4.2399667402633774e-07,4.3065697020023373e-09,2.7810166781725968e-06,6.5103755958688407e-06,1.2953868952846179e-09,0.0004512013463538161,3.644898312627787e-05,3.3444739315216289e-08,2.7111639049747379e-08,2.5500588006466334e-06,6.4402357741377777e-12
1.6207784140027669e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43877878839147422,0.09621129209871998,0.01413130958931633,0.0,0.00060431120040338514,0.022793212411458211,0.010910701579951044,0.00019619431973339331,1.4051113636527345e-11,0.0041716341768595639,3.5884866635219251e-10,0.00042704618555789602,9.3671140009190361e-09,2.7336483529663579e-06,8.4770578414714122e-10,7.5802944460898167e-11,4.6662207067484695e-06,2.3078325410940861e-05,0.006847115251646105,0.0058571848081177096,0.00035922317465726612,8.2651195501510091e-07,1.4665912563264992e-08,4.2399902759292794e-07,4.3123666024045688e-09,2.7833274809059223e-06,6.5120155630096023e-06,1.2972306553653589e-09,0.00045179788663218622,3.6519871799094003e-05,3.3493879967429449e-08,2.7177493426180158e-08,2.5551460227195729e-06,6.452790314292463e-12
1.6226586139750802e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43878082798135443,0.096196135723588372,0.014123493699471539,0.0,0.00060578608350281618,0.022823157468028064,0.010926657871995052,0.0001962108828699147,1.4106093119481816e-11,0.0041716006482146999,3.5899286252598123e-10,0.00042712295120481662,9.3698132363097123e-09,2.7374570290046006e-06,8.4909812327128994e-10,7.5926704481624322e-11,4.6685854343382905e-06,2.3123125771657851e-05,0.0068460663379352965,0.0058553789144978746,0.00035943252409828341,8.2673472215228246e-07,1.4657683208518267e-08,4.2400114453439394e-07,4.3181690066895613e-09,2.7856406303386809e-06,6.5136619819082997e-06,1.2990743301742929e-09,0.00045239435940261824,3.6590769700629873e-05,3.3543019013679014e-08,2.7243393550694729e-08,2.5602341115245821e-06,6.465346724958104e-12
1.6245388139473936e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43878287601491467,0.09618098290887897,0.014115682059721413,0.0,0.00060726199061180331,0.022853098385886606,0.010942613272223907,0.00019622713979227443,1.4161212217367385e-11,0.0041715646515817478,3.5913619966427499e-10,0.00042719969035037448,9.3724993118465513e-09,2.7412588849944572e-06,8.5049078527554318e-10,7.6050442722527746e-11,4.6709398815571179e-06,2.3167931889723256e-05,0.0068450178028439494,0.00585356440743247,0.00035964172477661601,8.2695561551634982e-07,1.4649449727902885e-08,4.240030258571039e-07,4.3239769318780275e-09,2.7879561347492224e-06,6.515314858493265e-06,1.3009179186754176e-09,0.00045299076447071781,3.6661676717273161e-05,3.3592156424071324e-08,2.7309339236106479e-08,2.5653230587336371e-06,6.4779049865274167e-12
1.626419013919707e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43878493247296313,0.09616583365375421,0.014107874667495345,0.0,0.00060873891744689802,0.022883035154666175,0.010958567770503913,0.00019624309161478528,1.4216471066443727e-11,0.0041715261965134453,3.592786803802394e-10,0.00042727640296499165,9.3751722728083398e-09,2.7450539072900787e-06,8.5188376904501295e-10,7.6174159033655223e-11,4.6732840531644068e-06,2.3212743693602693e-05,0.0068439696459463096,0.0058517413064873118,0.00035985077692911045,8.2717463666210035e-07,1.4641212166554494e-08,4.2400467256422823e-07,4.3297903950256269e-09,2.7902740024257977e-06,6.5169741987248555e-06,1.302761419836245e-09,0.00045358710164307675,3.6732592735804659e-05,3.3641292168814815e-08,2.737533029516819e-08,2.5704128560471425e-06,6.4904650794607357e-12
1.6301794138643339e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43878907058594602,0.096135545818913815,0.014092272615345612,0.0,0.00061169581315457025,0.022942896203783824,0.010990474020858976,0.00019627408440199613,1.4327408562088858e-11,0.0041714419491192169,3.5956108297929477e-10,0.00042742974848412858,9.380479031527065e-09,2.7526233966248226e-06,8.5467069743143496e-10,7.6421525269939809e-11,4.6779415886904337e-06,2.3302384073904301e-05,0.0068418744650336804,0.0058480694010258592,0.00036026843660107773,8.2760706852811926e-07,1.4624724981196039e-08,4.2400726612864411e-07,4.3414340035976169e-09,2.7949168607800783e-06,6.5203122941306472e-06,1.3064481560245535e-09,0.00045477957153184831,3.6874451327614834e-05,3.3739558542697875e-08,2.7507447784945875e-08,2.5805949679308062e-06,6.5155906815977724e-12
1.6339398138089608e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43879324216752014,0.09610527221238846,0.014076687522508026,0.0,0.00061465673633039519,0.023002740533500751,0.011022376542694284,0.00019630387008407347,1.4438906692020771e-11,0.0041713479818055177,3.5984009115396509e-10,0.00042758298752973087,9.385733872319405e-09,2.7601653894780959e-06,8.5745889955689291e-10,7.6668802003505887e-11,4.6825580794237612e-06,2.3392046345230742e-05,0.0068397807918094645,0.0058443633538611114,0.00036068550499740725,8.280320302296339e-07,1.4608222009519121e-08,4.2400893319001902e-07,4.3530999695588864e-09,2.7995692719086676e-06,6.5236763164538843e-06,1.3101345305491201e-09,0.00045597176754124183,3.7016344578129728e-05,3.383781789902463e-08,2.7639744520837184e-08,2.5907803813444876e-06,6.5407233763974998e-12
1.6377002137535877e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43879744706549972,0.096075012827516543,0.014061119368508575,0.0,0.00061762165265746361,0.023062568062778246,0.011054275256202353,0.00019633245746416688,1.4550966538264837e-11,0.0041712443698314061,3.6011572567472391e-10,0.00042773611987256707,9.3909371531439449e-09,2.767679779622364e-06,8.6024836658386461e-10,7.6915988057438674e-11,4.6871335642144278e-06,2.3481729944182671e-05,0.0068376886229000898,0.0058406233201213908,0.00036110198399214369,8.2844953427822162e-07,1.4591703605422046e-08,4.2400968166070301e-07,4.3647884306341684e-09,2.8042313024828694e-06,6.5270663145420589e-06,1.3138205352752455e-09,0.00045716368815908507,3.7158271595642703e-05,3.3936070003101182e-08,2.7772219002715047e-08,2.6009690309071332e-06,6.5658630099586392e-12
1.6414606136982146e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43880168512829315,0.096044767657653615,0.014045568132913385,0.0,0.00062059052779816256,0.023122378711412369,0.011086170082130073,0.00019635985529624416,1.4663589179269056e-11,0.0041711311879455443,3.6038800725101926e-10,0.00042788914528663714,9.3960892300706297e-09,2.7751664621279132e-06,8.6303908971076599e-10,7.7163082264818206e-11,4.691668082252556e-06,2.3571434311272637e-05,0.0068355979549462702,0.0058368494543194283,0.00036151787545021102,8.2885959321730639e-07,1.4575170119652841e-08,4.2400951940343697e-07,4.3764995251232009e-09,2.8089030193403048e-06,6.5304823377628262e-06,1.3175061621232043e-09,0.00045835533188859514,3.7300231494638426e-05,3.4034314621831113e-08,2.7904869729548093e-08,2.611160851685337e-06,6.5910094294445831e-12
1.6452210136428415e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43880595620489926,0.096014536696172173,0.014030033795328575,0.0,0.00062356332739493651,0.023182172400027238,0.011118060941774579,0.00019638607228528705,1.4776775689904977e-11,0.0041710085103902114,3.6065695653061248e-10,0.00042804206354913883,9.40119045728712e-09,2.7826253333574646e-06,8.658310601717512e-10,7.7410083468657862e-11,4.6961616730657935e-06,2.3661158890904539e-05,0.006833508784602915,0.00583304191035599,0.00036193318122747047,8.29262219621735e-07,1.4558621899836615e-08,4.2400845423176785e-07,4.388233391904314e-09,2.8135844894870744e-06,6.5339244360051249e-06,1.3211914030678155e-09,0.0004595466972482508,3.7442223395760297e-05,3.4132551523703151e-08,2.8037695199432539e-08,2.6213557791909629e-06,6.6161624830776959e-12
1.6527418135320953e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43881459679847612,0.095954117371927952,0.01399901573281364,0.0,0.00062952056243131187,0.023301708583795929,0.011181830450129555,0.00019643499831045131,1.5004844601681892e-11,0.0041707349627321698,3.6118494047851263e-10,0.00042834757774401879,9.4112417699673699e-09,2.7974592338690771e-06,8.7141870821011218e-10,7.7903802287068257e-11,4.7050262328006436e-06,2.3840666484743539e-05,0.0068293349234377597,0.0058253264005095175,0.00036276204311804742,8.3004522528061168e-07,1.4525482633111419e-08,4.2400364615588273e-07,4.4117700007777247e-09,2.8229769585324025e-06,6.5408870597305533e-06,1.3285606954165263e-09,0.00046192858700745476,3.7726299717555371e-05,3.4329001258681704e-08,2.830386435656821e-08,2.6417546986441258e-06,6.6664878909354929e-12
1.6602626134213491e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43882336764989888,0.095893754802098718,0.013968065018606948,0.0,0.00063549308253600548,0.023421175995385259,0.011245583162496013,0.00019647930420729371,1.5235181801077385e-11,0.0041704243108184871,3.6169984144283983e-10,0.00042865266073749316,9.4210938872852701e-09,2.8121806777016432e-06,8.7701124127948628e-10,7.8397135453110077e-11,4.7137275662946291e-06,2.4020248357979836e-05,0.0068251670129247819,0.0058174780096853871,0.00036358858433170171,8.3079865246625811e-07,1.4492288524814212e-08,4.2399531897301221e-07,4.4353993800238103e-09,2.832409249138759e-06,6.5479545953342599e-06,1.3359283491951014e-09,0.00046430934588491055,3.8010493648119137e-05,3.4525417387190861e-08,2.8570714442645263e-08,2.6621652821772194e-06,6.7168380402738585e-12
1.667783413310603e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43883226757206395,0.095833448934263404,0.013937181490982132,0.0,0.00064148061220745047,0.023540574028921974,0.011309318468649814,0.00019651905787234484,1.5467795758418467e-11,0.0041700771307598512,3.6220182232175788e-10,0.00042895731085892459,9.4307495756403646e-09,2.8267888817310004e-06,8.8260859051967574e-10,7.8890074062252103e-11,4.7222660016629408e-06,2.4199900203849272e-05,0.006821005026806078,0.0058094979474239703,0.00036441281939489633,8.3152260286641829e-07,1.4459042246257306e-08,4.2398353346189683e-07,4.4591226619496313e-09,2.8418819036877937e-06,6.5551274608979568e-06,1.343294302123586e-09,0.00046668896256490662,3.8294798371016226e-05,3.472179811297918e-08,2.883823341424209e-08,2.6825870296744693e-06,6.7672117544150377e-12
1.6753042131998568e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43884129538698985,0.095773199716261359,0.013906364988838673,0.0,0.0006474828756967419,0.023659902091151579,0.011373035766788277,0.00019655432643743816,1.5702694886917486e-11,0.0041696939909390126,3.6269104496926302e-10,0.00042926152648573571,9.4402115719435938e-09,2.841283082989479e-06,8.8821068762356206e-10,7.9382609363074039e-11,4.7306418721813179e-06,2.4379617775897327e-05,0.0068168489390430754,0.0058013874138141712,0.00036523476269449478,8.3221717863230184e-07,1.4425746421330199e-08,4.2396834965268462e-07,4.4829409885372542e-09,2.8513954675027366e-06,6.5624060830257957e-06,1.3506584927553877e-09,0.00046906742596385028,3.857920716526221e-05,3.4918141664014622e-08,2.910640921698236e-08,2.7030194479191389e-06,6.8176078730822618e-12
1.6828250130891106e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43885044992571082,0.095713007096188865,0.013875615351697287,0.0,0.00065349959703100025,0.02377915960123447,0.011436734463406343,0.00019658517627615707,1.5939887542716245e-11,0.0041692754521312362,3.631676701783994e-10,0.00042956530604241458,9.4494825838325985e-09,2.855662538490293e-06,8.9381746483099387e-10,7.9874732755371806e-11,4.7388555162080589e-06,2.4559396887337763e-05,0.0068126987238140112,0.0057931475996032831,0.00036605442847949742,8.3288248236597412e-07,1.4392403627316454e-08,4.2394982683935066e-07,4.5068555115834705e-09,2.860950488929535e-06,6.5697908969059968e-06,1.358020860464527e-09,0.00047144472522636991,3.8863713404308613e-05,3.5114446292114819e-08,2.9375229786513476e-08,2.7234620505194959e-06,6.8680252522216725e-12
1.6903458129783644e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4388597300281743,0.0956528710223956,0.013844932419695418,0.0,0.0006595305000364766,0.023898345990544825,0.011500413973174591,0.00019661167301031668,1.6179382024933745e-11,0.0041688220676227503,3.6363185766550588e-10,0.00042986864799953605,9.4585652898895841e-09,2.8699265250513118e-06,8.9942885492273402e-10,8.0366435788284363e-11,4.7469072771069314e-06,2.4739233410415959e-05,0.0068085543555114307,0.0057847796863052438,0.0003668718308627426,8.3351861710798625e-07,1.4359016395696201e-08,4.2392802359193017e-07,4.5308673928452261e-09,2.8705475194198713e-06,6.5772823463753803e-06,1.3653813454330838e-09,0.00047382084972146795,3.9148310555035286e-05,3.5310710272583141e-08,2.9644683049474136e-08,2.7439143578353032e-06,6.9184627638256736e-12
1.6978666128676183e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43886913454313775,0.095592791443481318,0.01381431603358273,0.0,0.00066557530836139757,0.024017460702472352,0.011564073718818959,0.00019663388151647612,1.6421186575717557e-11,0.0041683343833272676,3.6408376605546676e-10,0.0004301715508728034,9.4674623398615986e-09,2.8840743391182909e-06,9.0504479121446114e-10,8.085771015844164e-11,4.7547975031710208e-06,2.4919123275776892e-05,0.006804415808739723,0.0057762848463072834,0.00036768698382257662,8.3412568632526127e-07,1.4325587212933784e-08,4.2390299776855153e-07,4.5549778041833506e-09,2.8801871136129449e-06,6.5848808839838148e-06,1.372739888638815e-09,0.000476195789038729,3.9432992176750099e-05,3.5506931903849961e-08,2.9914756924451205e-08,2.7643758969048463e-06,6.9689192957575976e-12
1.705387412756872e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43887866232806849,0.09553276830829259,0.013783766034716684,0.0,0.00067163374549854109,0.024136503192226808,0.011627713131002252,0.00019665186593247939,1.6665309380298715e-11,0.0041678129379005271,3.6452355286796985e-10,0.00043047401322210546,9.4761763548830894e-09,2.8981052965875889e-06,9.1066520755083482e-10,8.1348547708134501e-11,4.762526547547481e-06,2.5099062471837875e-05,0.0068002830583126896,0.00576766424297498,0.00036849990120449303,8.3470379389920787e-07,1.429211852125127e-08,4.2387480652727966e-07,4.5791879277097535e-09,2.8898698294182973e-06,6.5925869710601314e-06,1.3800964318429493e-09,0.00047856953298458825,3.9717751920196299e-05,3.5703109507119437e-08,3.0185439322925315e-08,2.7848462013725257e-06,7.0193937515778246e-12
1.712908212646126e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43888831224904479,0.095472801565919529,0.013753282265058141,0.0,0.00067770553480754831,0.024255472926645413,0.011691331648207407,0.00019666568966402205,1.6911758567050217e-11,0.0041672582628528645,3.6495137450475109e-10,0.00043077603365059258,9.4847099277006066e-09,2.9120187326284209e-06,9.1629003829962005e-10,8.1838940423506787e-11,4.7700947681632435e-06,2.5279047044166373e-05,0.0067961560792511666,0.0057589190307557308,0.00036931059672274373,8.3525304411407617e-07,1.4258612719387641e-08,4.2384350633777024e-07,4.603498955938209e-09,2.8995962280996717e-06,6.6004010777812523e-06,1.3874509175781775e-09,0.00048094207157865223,4.0002583526567717e-05,3.5899241426021537e-08,3.045671815020548e-08,2.8053248114170078e-06,7.0698850503713421e-12
1.7204290125353797e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43889808318065776,0.095412891165692515,0.013722864567167011,0.0,0.00068379039953697066,0.024374369384002954,0.0117549287166225,0.00019667541539123847,1.7160542207548984e-11,0.0041666708826599173,3.6536738623777904e-10,0.00043107761080376936,9.4930656228994568e-09,2.9258140015047218e-06,9.2191921834587741e-10,8.2328880432768697e-11,4.7775025276516097e-06,2.5459073094862623e-05,0.0067920348467806592,0.0057500503552806621,0.00037011908396191942,8.3577354164553022e-07,1.4225072163344179e-08,4.2380915299273514e-07,4.6279120919360795e-09,2.909366874359211e-06,6.6083236832426778e-06,1.394803289136818e-09,0.00048331339505007325,4.0287480826531764e-05,3.609532602626958e-08,3.0728581306352691e-08,2.825811273679953e-06,7.1203921265767385e-12
1.7279498124246336e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43890797400591586,0.095353037057179332,0.013692512784197962,0.0,0.00068988806284605707,0.024493192053824612,0.011818503790027373,0.00019668110507530478,1.7411668316641027e-11,0.0041660513148714896,3.6577174219832969e-10,0.00043137874336860355,9.5012459771320171e-09,2.939490476396675e-06,9.2755268308620261e-10,8.2818360004431298e-11,4.7847501932797347e-06,2.5639136781947263e-05,0.0067879193363290461,0.005741059353465046,0.00037092537637850283,8.3626539154945235e-07,1.4191499167116475e-08,4.2377180161923245e-07,4.6524285494785877e-09,2.9191823364219552e-06,6.6163552755302142e-06,1.4021534905591493e-09,0.00048568349383397696,4.0572437739260222e-05,3.6291361695322626e-08,3.1001016687092777e-08,2.8463051411953187e-06,7.1709139298166578e-12
1.7354706123138874e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43891798361614948,0.095293239190181928,0.013662226759896163,0.0,0.00069599824782628909,0.024611940436701375,0.01188205632968193,0.00019668281996505608,1.7665144852509911e-11,0.0041654000702186179,3.6616459536692595e-10,0.00043167943007265129,9.509253499347658e-09,2.9530475492219865e-06,9.3319036842302416e-10,8.3307371545561876e-11,4.791838136876967e-06,2.5819234318753899e-05,0.0067838095235242864,0.0057319471536072661,0.00037172948730239348,8.3672869925096876e-07,1.4157896003413171e-08,4.2373150668978039e-07,4.6770495532060532e-09,2.9290431861214137e-06,6.6244963517940085e-06,1.4095014666219171e-09,0.00048805235856794063,4.085744827146787e-05,3.6487346842052975e-08,3.1274012184718698e-08,2.8668059733192245e-06,7.2214494247296632e-12
1.7429914122031412e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43892811091091805,0.095233497514733631,0.013632006338593071,0.0,0.00070212067752265417,0.024730614044108049,0.011945585804216024,0.00019668062060361323,1.7920979716748292e-11,0.0041647176527188868,3.6654609756411759e-10,0.0004319796696831982,9.5170906710240874e-09,2.9664846304569106e-06,9.3883221075895752e-10,8.3795907600060346e-11,4.798766734764069e-06,2.5999361973326702e-05,0.0067797053841921777,0.0057227148754863191,0.00037253142993840487,8.3716357053368951e-07,1.4124264904361844e-08,4.2368832203329994e-07,4.7017763387835512e-09,2.9389499989857772e-06,6.6327474183247371e-06,1.416847162827005e-09,0.00049041998008852333,4.114250651645912e-05,3.6683279896418546e-08,3.1547555688982012e-08,2.8873133356604062e-06,7.2719975908035965e-12
1.750512212092395e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43893835479791754,0.09517381198109616,0.013601851365202259,0.0,0.00070825507495466983,0.024849212398223866,0.012009091689520954,0.00019667456683501725,1.8179180754432544e-11,0.0041640045597800017,3.6691639944207386e-10,0.00043227946100641494,9.524759946399969e-09,2.9798011489571334e-06,9.4447814699120896e-10,8.4283960846956281e-11,4.8055363676832806e-06,2.6179516067823022e-05,0.0067756068943541541,0.0057133636304578959,0.00037333121736773597,8.3757011152916259e-07,1.4090608062202134e-08,4.236423008458897e-07,4.7266101530625201e-09,2.9489033543246321e-06,6.6411089906312577e-06,1.4241905253902727e-09,0.00049278634942784402,4.1427606653182585e-05,3.6879159309140149e-08,3.1821635087974097e-08,2.9078268000112526e-06,7.3225574222103859e-12
1.7580330119816489e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43894871419289,0.095114182539756731,0.013571761685215317,0.0,0.00071440116313715172,0.024967735031755554,0.012072573468642486,0.00019666471781086827,1.8439755754200406e-11,0.0041632612823016731,3.6727565047695788e-10,0.00043257880288652872,9.532263752708695e-09,2.9929965517785112e-06,9.5012811450603574e-10,8.4771524098726367e-11,4.8121474207292256e-06,2.6359692977921129e-05,0.0067715140302250926,0.0057038945215490836,0.00037412886254941638,8.3794842870653535e-07,1.405692762996651e-08,4.2359349570143446e-07,4.7515522542454239e-09,2.9589038353164775e-06,6.6495815935201903e-06,1.4315315012305515e-09,0.00049515145781021052,4.1712742945293654e-05,3.707498355138344e-08,3.2096238268996523e-08,2.9283459442794326e-06,7.3731279276423102e-12
1.7655538118709027e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43895918801953465,0.095054609141425481,0.013541737144697736,0.0,0.00072055866510073268,0.025086181487762923,0.012136030631675435,0.00019665113199696539,1.8702712448331416e-11,0.0041624883047758476,3.6762399896205258e-10,0.0004328776942050092,9.5396044904131299e-09,3.0060703039977598e-06,9.5578205117325604e-10,8.525859029963223e-11,4.8186002832806417e-06,2.6539889132232966e-05,0.006767426768211177,0.0056943086435516932,0.00037492437832172627,8.3829862886242415e-07,1.4023225722148835e-08,4.235419585620575e-07,4.7766039120530462e-09,2.9689520290971532e-06,6.6581657611777421e-06,1.4388700379588038e-09,0.00049751529664879648,4.1997909740225207e-05,3.7270751114445685e-08,3.2371353119421398e-08,2.9488703524201028e-06,7.4237081301497787e-12
1.7730746117601565e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43896977520941893,0.094995091737032619,0.0135117775902849,0.0,0.00072672730391213508,0.025204551319486811,0.01219946267565972,0.00019663386717994549,1.8968058512830244e-11,0.0041616861053853198,3.6796159200161132e-10,0.00043317613387976775,9.546784533441253e-09,3.0190218885331153e-06,9.6143989534080667e-10,8.5745152524078431e-11,4.824895348932938e-06,2.6720101011722104e-05,0.0067633450849077879,0.005684607083114258,0.0003757177774035908,8.3862081911098168e-07,1.3989504415361081e-08,4.2348774078841218e-07,4.8017664078942839e-09,2.9790485268489403e-06,6.6668620372533754e-06,1.4462060838674307e-09,0.00049987785754236462,4.2283101468266313e-05,3.7466460509446868e-08,3.2646967527541246e-08,2.9693996143687177e-06,7.4742970669805253e-12
1.7805954116494103e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43898047470189205,0.094935630277725835,0.013481882869178065,0.0,0.00073290680269419623,0.025322844090179451,0.012262869104477894,0.00019661298047391794,1.9235801567512649e-11,0.0041608551561007536,3.6828857550541003e-10,0.00043347412086437167,9.553806229422487e-09,3.0318508059650211e-06,9.6710158582935323e-10,8.6231203974990187e-11,4.8310330154315608e-06,2.6900325149126692e-05,0.0067592689570974184,0.0056747909188327251,0.00037650907239595091,8.3891510687416837e-07,1.3955765748978336e-08,4.2343089314982227e-07,4.8270410350384582e-09,2.989193923890397e-06,6.6756709749452916e-06,1.4535395879197342e-09,0.00050223913227203612,4.2568312641649057e-05,3.7662110267025448e-08,3.2923069383408751e-08,2.9899333259744255e-06,7.5248937894203273e-12
1.7881162115386642e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43899128544399929,0.094876224714867716,0.013452052829140434,0.0,0.00073909688464564663,0.025441059372937225,0.012326249428754123,0.00019658852832709351,1.9505949176094209e-11,0.0041599959227761494,3.6860509418397309e-10,0.0004337716541472714,9.5606718999247365e-09,3.0445565743568946e-06,9.7276706192694482e-10,8.6716737982211135e-11,4.8370136846061449e-06,2.7080558128387692e-05,0.0067551983617476228,0.0056648612213398607,0.00037729827578311003,8.3918159987221122e-07,1.3922011725772388e-08,4.2337146583427216e-07,4.8524290987908014e-09,2.9993888197671775e-06,6.6845931370880901e-06,1.4608704997395304e-09,0.00050459911279810733,4.2853537853643538e-05,3.785769893703844e-08,3.3199646579666348e-08,3.010471088934066e-06,7.575497362635187e-12
