Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(56),CH3OO(84),COX(57)
1.8754354976780128e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756240729974,0.11866996527364301,0.022821567674872298,1.1132122918501855e-76,4.2107200944423687e-33,5.1983810674635643e-27,2.1589546195207339e-38,3.0812834826331766e-32,2.8817792379870165e-30,3.9873910412145987e-18,1.7336362314885534e-68,3.9665259918679111e-18,4.0717233888269271e-44,1.5685570768386211e-37,2.7374628704186712e-46,3.547166184749255e-60,8.1096053034011114e-30,3.6664155465537574e-53,7.5630829668886779e-10,3.6363977687473425e-11,1.401659163666829e-14,2.5573844345655136e-21,1.4016674347115419e-14,1.1039931220658666e-29,3.0996313366074447e-20,7.3836001838438193e-22,4.8763222502031659e-23,2.8705892380826265e-37,4.2508582065477137e-35,3.2874963034047423e-27,3.1959095857253032e-48
2.2679685100290588e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756224138573,0.118669965115343,0.022821567671066766,5.2186974571853706e-76,8.0906285721975838e-33,7.4543423618235835e-27,6.003768555560298e-38,5.2389344463703908e-32,4.1340152575203429e-30,4.8266407257185069e-18,3.9903683696327616e-68,4.7967291727977901e-18,6.9329192127209981e-44,3.1010404148098113e-37,4.5779445419145625e-46,1.0864447482060994e-59,1.2869586850793229e-29,7.1580806072833999e-53,9.1460536945155957e-10,4.3975042781345437e-11,1.6950285618810756e-14,3.6648187538520956e-21,1.6950404397491753e-14,1.8446405140853764e-29,4.4252399063643655e-20,1.2186927736675608e-21,9.2756607822231999e-23,7.2483883344729818e-37,7.1066922452964039e-35,4.7160280649368394e-27,9.788435213076831e-48
3.053034534731151e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756190955772,0.11866996479874301,0.022821567663455701,8.3897900637967535e-75,2.0913001131254625e-32,1.2849010935116953e-26,2.8131613982899433e-37,1.1583317530855719e-31,7.1304886947225423e-30,6.5086698740435799e-18,1.4452151348726481e-67,6.4571355827796627e-18,1.5370468630741019e-43,8.6692448597753076e-37,9.7816232623368597e-46,5.6991688417503603e-59,2.5771147533468905e-29,1.9044133290825946e-52,1.2311995051117064e-09,5.9197172948761592e-11,2.2817665094684685e-14,6.310095529233785e-21,2.2817870343188521e-14,3.9358761916249826e-29,7.5716100464523123e-20,2.5493903668487117e-21,2.3597127260657781e-22,3.0460672853385621e-36,1.5177290081961299e-34,8.1343558242064924e-27,5.134607630059105e-47
3.838100559433243e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756157772971,0.11866996448214299,0.022821567655844636,4.3636873040226173e-74,4.4270955676357486e-32,1.9675559204521175e-26,9.177718465586157e-37,2.1701154320021209e-31,1.0925905043512438e-29,8.1964203947539519e-18,3.8688564579810069e-67,8.1175420707622111e-18,2.886924701702317e-43,1.9402896434185191e-36,1.780095065554983e-45,2.0490025199246057e-58,4.48068435880409e-29,4.138990262764955e-52,1.547793624781401e-09,7.4419303083228798e-11,2.8685030811806945e-14,9.6522927375631418e-21,2.8685345879034586e-14,7.1531545904056215e-29,1.1511396055832036e-19,4.5479131248152261e-21,4.9236949177818992e-22,8.816389158216837e-36,2.7607312826274427e-34,1.2464098377999492e-26,1.8459930351404618e-46
4.6231665841353354e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675612459017,0.11866996416554304,0.022821567648233572,2.0308186407363367e-73,8.3721399804187206e-32,2.8033018388090197e-26,2.5284440626473871e-36,3.6727086497786753e-31,1.5577157838477452e-29,9.8902803421271821e-18,8.9697223338278362e-67,9.7779486420362052e-18,4.8985142360154019e-43,3.831835211232538e-36,2.947000693018814e-45,6.1996202335799168e-58,7.1597512010460853e-29,8.0150420363069428e-52,1.8643877273760487e-09,8.9641433182513609e-11,3.4552381836986484e-14,1.3737346346835828e-20,3.4552831872251054e-14,1.1826313967030405e-28,1.6281673584819659e-19,7.37887849497395e-21,9.1768690245997338e-22,2.1929904215384823e-35,4.5683007668631119e-34,1.7770155757270051e-26,5.5852663877027749e-46
6.19329863353952e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756058224591,0.11866996353234316,0.022821567633011443,7.1263815113220108e-72,2.5344699430705304e-31,4.9438758643272049e-26,1.9275767750799261e-35,8.7341211287675783e-31,2.7512748244536027e-29,1.3296672691954287e-17,4.066447270848703e-66,1.3098762039153043e-17,1.1721333209829317e-42,1.2211559332468534e-35,6.8114914208539119e-45,6.7459541059882776e-57,1.5658819209680563e-28,2.5362282377272345e-51,2.4975758803780441e-09,1.2008569327356213e-10,4.6287038983855584e-14,2.416934438950478e-20,4.6287837247643673e-14,2.7242734719085492e-28,2.8256910165334888e-19,1.6237425733492728e-20,2.6679910102133604e-21,1.1882681465274042e-34,1.0546177913196984e-33,3.138600406628812e-26,6.0767721896795201e-45
7.763430682943705e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755991859,0.11866996289914332,0.022821567617789314,5.2548615278441459e-71,5.9548843624322519e-31,7.7090248675129035e-26,7.8235085343124795e-35,1.7057340367928191e-30,4.2964740519733244e-29,1.6727883953483609e-17,1.2286819461821986e-65,1.6419575774637971e-17,2.3021512855469169e-42,2.9419933034723697e-35,1.3109694863423785e-44,3.2890035161929986e-56,2.9065837942772776e-28,6.1215314734296839e-51,3.1307639640138967e-09,1.5052995322170404e-10,5.802163644625533e-14,3.7599674620498852e-20,5.802288839571473e-14,5.2267447229985713e-28,4.3373538611559646e-19,2.9854376883562319e-20,6.0517570919708871e-21,3.9645535766489644e-34,2.0274558844024452e-33,4.90132271106266e-26,2.9625416275607326e-44
1.0903694781752073e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755859127863,0.11866996163274389,0.022821567587345052,3.0663311695334456e-69,2.3318202807779842e-30,1.5122439004624013e-25,8.6281529161088884e-34,4.7699349742284679e-30,8.455677652924327e-29,2.3664812078619047e-17,7.3870297945571472e-65,2.3061204261396462e-17,6.5197782354947795e-42,1.1698438156948233e-34,3.6217282128477588e-44,5.7526616585885347e-55,7.6417027210529925e-28,2.4927096577138555e-50,4.3971399230488099e-09,2.1141847268904719e-10,8.1490652200208162e-14,7.3397028697662784e-20,8.1493139303312674e-14,1.4333989413836135e-27,8.2324599455943526e-19,7.4484887695779484e-20,2.1736432741133895e-20,2.8200063828133387e-33,5.5859706830254375e-33,9.6460052676538648e-26,5.18026951632477e-43
1.718422297936881e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675559366566,0.11866995909994585,0.022821567526456536,5.5402140634181252e-67,1.5400603565190928e-29,3.7527750732959882e-25,2.0869995054349338e-32,1.9195729126432511e-29,2.1134156803555696e-28,3.7836697545966696e-17,8.5851586487515676e-64,3.6344465298285367e-17,2.6943859805289085e-41,7.6380265001631579e-34,1.455273238098726e-43,2.6436924443226437e-53,2.9008246904262556e-27,1.7306894591152477e-49,6.9298910081409625e-09,3.3319550990831556e-10,1.2842796700884522e-13,1.8033208531996557e-19,1.2843430644086112e-13,5.6663211575100761e-27,1.911060099403067e-18,2.4273337698027896e-19,1.1930296951242213e-19,3.6729641398143155e-32,2.2304614554225686e-32,2.4109028809547918e-25,2.3790901643329515e-41
2.9745279374602286e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755062741595,0.1186699540343531,0.022821567404679503,1.9272480561451798e-64,1.5023724461011039e-28,1.1295024580643127e-24,7.117522424703355e-31,1.0305429116254914e-28,6.4616734703627704e-28,6.7372597894585796e-17,1.6482231071842314e-62,6.2911003626831079e-17,1.5252187464862669e-40,7.2403569798999361e-33,7.9314573408016985e-43,1.7868366700666574e-51,1.4843401324309777e-26,1.816493693315981e-48,1.199538984628676e-08,5.7674957748814033e-10,2.2229972980285147e-13,5.3234538110199457e-19,2.2231981509933132e-13,2.9842433317387501e-26,5.0639611472294548e-18,9.0116474408785415e-19,8.3115811902481784e-19,6.3666348499175844e-31,1.1985604019699144e-31,7.371076615936048e-25,1.6058454195570164e-39
4.230633576983576e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754531817973,0.11866994896876479,0.022821567282902473,2.1996759255801456e-63,5.5627123768958986e-28,2.2949681780110412e-24,4.1435216091973081e-30,2.8864360965942493e-28,1.3315781716115832e-27,9.8497962436355314e-17,8.486423562431724e-62,8.9477563629392754e-17,4.4522513105299234e-40,2.7207917087285242e-32,2.2512019864987515e-42,1.2585678327747623e-50,4.0714252017099052e-26,7.0167139117657692e-48,1.706088424171037e-08,8.2030363592719813e-10,3.1616767027126878e-13,1.0644491842736462e-18,3.1621012869356565e-13,8.2642478948151176e-26,9.2535107713365257e-18,1.9530953901062655e-18,2.5340410113414965e-18,2.9723598822384546e-30,3.3660581781880847e-31,1.5189551760345908e-24,1.1305391686279008e-38
6.74284485603027e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753469972062,0.11866993883760152,0.022821567039348428,3.4693313934782632e-61,3.612309233484154e-27,5.8754111003989718e-24,5.8768151844643999e-29,1.1792646815907264e-27,3.5214069927721778e-27,1.6551677487258241e-16,1.10615663570716e-60,1.4261074866534189e-16,2.0028620761302741e-39,1.7661066579696349e-31,9.523096030213423e-42,3.0644972075111879e-49,1.6100697845987654e-25,5.1156030997349493e-47,2.719185970434424e-08,1.3074117254121238e-09,5.0389208501401114e-13,2.6392906899098434e-18,5.0400826747453243e-13,3.2908774083325388e-25,1.9396340866255372e-17,4.8613083828274654e-18,1.0634780285620953e-17,2.4719762580023725e-29,1.3846855541823557e-30,4.0167779264239209e-24,2.7463666840475258e-37
9.255056135076965e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752408127927,0.11866992870645603,0.022821566795794401,3.3192357442963921e-60,1.1765692645290348e-26,1.1131311187011759e-23,2.6717778617654395e-28,2.9847006887332821e-27,6.8730095279140115e-27,2.3889268618123685e-16,5.2314618549973892e-60,1.9574402041899301e-16,5.4786884172707046e-39,5.8273932364523972e-31,2.4770267212079363e-41,1.7213664075378059e-48,3.9891769942279037e-25,1.8036903254691247e-46,3.7322817396047778e-08,1.7945197784033342e-09,6.9160121236956436e-13,4.8659504626776359e-18,6.9183167566885191e-13,8.164588341980766e-25,3.1110050269256721e-17,8.5103679629653941e-18,2.6107342221415048e-17,8.8294799997545355e-29,3.5211974104603169e-30,7.8395968981545922e-24,1.5409396182319382e-36
1.176726741412366e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756751346285579,0.11866991857532828,0.02282156655224039,2.2542819942004886e-59,2.8619656296882391e-26,1.8072564835433106e-23,8.2295065339190659e-28,6.0250029387174082e-27,1.1486871657936164e-26,3.1862520123493201e-16,1.7496095878581265e-59,2.4887737890534795e-16,1.1899919042721372e-38,1.435833274827597e-30,5.1284129612889599e-41,6.2494602899825489e-48,7.9076318015556874e-25,4.7213814970971366e-46,4.7453757316843521e-08,2.2816277949407196e-09,8.7929505358694712e-13,7.704224042681592e-18,8.7968233369487657e-13,1.6176629522206913e-24,4.3599152170719019e-17,1.2548759850762644e-17,5.0097974112246855e-17,2.2575030576658404e-28,7.1349360265643305e-30,1.3101903169821912e-23,5.5885925162974301e-36
1.4279478693170355e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756750284445003,0.11866990844421833,0.022821566308686397,1.143224408068732e-58,5.8725008566498577e-26,2.6705034839715433e-23,2.0283163700610823e-27,1.0628971643110936e-26,1.7466241786425362e-26,4.0471380945074196e-16,4.800194652022681e-59,3.0201082414056311e-16,2.2534808106124593e-38,2.9762172690385349e-30,9.2709537255458118e-41,1.7756718839101346e-47,1.3716922816897411e-24,1.0403527122210065e-45,5.7584679466759791e-08,2.7687357750625588e-09,1.0669736099539449e-12,1.111520744332964e-17,1.0675613606487305e-12,2.8021868792284176e-24,5.6428809178651157e-17,1.6763620187398261e-17,8.3253599881739226e-17,4.7355197134633036e-28,1.2627013550645091e-29,1.9921324010874306e-23,1.586251120986166e-35
1.679168997221705e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756749222606203,0.11866989831312613,0.022821566065132422,4.4080006280654118e-58,1.0645253021280893e-25,3.7031585848770348e-23,4.2190503400963967e-27,1.7068541220135806e-26,2.4896525694016732e-26,4.971580879973642e-16,1.1220377487993021e-58,3.5514435613835887e-16,3.8626501005512793e-38,5.4366988638844838e-30,1.522608592193296e-40,4.1252317935993864e-47,2.1692124286179348e-24,2.0092933513478377e-45,6.7715583845821364e-08,3.2558437187978682e-09,1.2546368825369541e-12,1.5068460387104123e-17,1.2554692463969302e-12,4.423592021074079e-24,6.9415701394972838e-17,2.1060225108822182e-17,1.2585161955810472e-16,8.6552357166021682e-28,2.0330045980938431e-29,2.8395150607432286e-23,3.6819756434446522e-35
1.9303901251263744e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375674816076919,0.11866988818205169,0.02282156582157847,1.3919212229255176e-57,1.7837963789827008e-25,4.905470533270432e-23,7.9497565299830919e-27,2.5705415742605291e-26,3.3891338323038183e-26,5.9595747419065828e-16,2.3873763575901379e-58,4.0827797491723732e-16,6.2072096809517433e-38,9.1695950488717818e-30,2.3448721803358503e-40,8.6723383853200312e-47,3.2179081638671716e-24,3.5934091557951919e-45,7.7846470454061731e-08,3.7429516261858038e-09,1.4422848727550653e-12,1.9525718956945641e-17,1.4434063448870606e-12,6.5481251152595054e-24,8.2433565823881894e-17,2.5372851506526973e-17,1.7808316259130059e-16,1.4384620520967708e-27,3.0687184315809878e-29,3.8652797214142958e-23,7.7328696830595501e-35
2.4328323809357136e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756746037100488,0.11866986791995617,0.022821565334470609,1.0269354647514148e-56,4.2456643055928506e-25,7.8195645138329932e-23,2.284457615092549e-26,5.094666532569264e-26,5.7006739748960002e-26,8.1261942870188134e-16,8.9957340833786543e-58,5.1454547288953229e-16,1.400212987011965e-37,2.2018142360880157e-29,4.8610728658203908e-40,3.0902428834339367e-46,6.1877327749070602e-24,9.807889854524283e-45,9.8108190358207436e-08,4.7171673320506114e-09,1.8175350114956504e-12,2.9820750131663773e-17,1.8193685109163313e-12,1.2527134886882511e-23,1.0847904046465805e-16,3.4003423028287826e-17,3.1156947601663266e-16,3.2674107970676087e-27,6.1052617058412808e-29,6.501176154060149e-23,2.7490613396838309e-34
2.9352746367450525e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756743913438897,0.1186698476579317,0.022821564847362828,4.5669570463935173e-56,8.6071579530502884e-25,1.1413728940287184e-22,5.3031834933282124e-26,8.9087485077484375e-26,8.7671778960255027e-26,1.0546954162935765e-15,2.6491885735479781e-57,6.2081331819940025e-16,2.7633265393462661e-37,4.4840797126823324e-29,8.8757578562963192e-40,8.5276377373734499e-46,1.0505593206939719e-23,2.2578570806260323e-44,1.1836983917945278e-07,5.691382892905965e-09,2.1927240369108898e-12,4.175215536068026e-17,2.1954483905699126e-12,2.1148106478675202e-23,1.3444435853934064e-16,4.2593970831300697e-17,4.838882980739299e-16,6.2432103169775502e-27,1.0708317779572951e-28,9.9976807156269699e-23,7.5700780178310025e-34
3.9401591483637304e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756739666137064,0.11866980713409603,0.022821563873147471,6.3206557618702275e-55,2.6182518775766392e-24,2.0645139793461951e-22,1.9799576980573611e-25,2.1468849867207813e-25,1.7499016898460426e-25,1.6150729483676297e-15,1.7439437983390322e-56,8.3335005138686531e-16,8.4473614600150545e-37,1.3691739709201143e-28,2.3326084893497855e-39,4.5010870455109595e-45,2.3856509590406844e-23,9.1576871555499508e-44,1.5889292357423935e-07,7.6398135803373686e-09,2.9429187894838984e-12,6.9783071928165415e-17,2.9479613452958819e-12,4.7411342470117582e-23,1.8637791431674979e-16,5.9779120022166787e-17,9.4463076925054032e-16,1.6744256715286635e-26,2.5923222608079894e-28,1.9952637815139368e-22,3.969069452568833e-33
4.945043659982409e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756735418863693,0.11866976661054467,0.022821562898932401,3.7849789868443004e-54,6.1100678607336752e-24,3.2605978288014018e-22,5.3003725178373929e-25,4.2385570167903655e-25,3.0256002870324089e-25,2.277056814442313e-15,7.1899194332052759e-56,1.0458881755954364e-15,2.0487450177701002e-36,3.1960991446263062e-28,4.9809896715603156e-39,1.5233908049489777e-44,4.452997806831817e-23,2.7216145047362501e-43,1.9941572364042472e-07,9.5882436898798335e-09,3.692869214342984e-12,1.0222850399912423e-16,3.7009463326055325e-12,8.7325163104816035e-23,2.382798377885827e-16,7.6951620867490076e-17,1.5601910194012471e-15,3.5175791965760603e-26,5.1347587063921772e-28,3.4494246025113486e-22,1.3361095934422028e-32
5.949928171601087e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756731171618753,0.11866972608727762,0.022821561924717619,1.574506920305942e-53,1.2078432621522293e-23,4.7302523050245143e-22,1.1646250495708296e-24,7.3784439491474532e-25,4.7707026051444717e-25,3.0406138809159894e-15,2.3009475343306248e-55,1.2584276919396804e-15,4.2826959310473586e-36,6.3111300110999676e-28,9.3168533662403132e-39,4.018801463758233e-44,7.3488135352695184e-23,6.6745816219217503e-43,2.3993823938000564e-07,1.1536673222605031e-08,4.4425753950477803e-12,1.3802851936945716e-16,4.4544041756146082e-12,1.4216596290672497e-22,2.9018440500930344e-16,9.41284078792482e-17,2.3304673939410417e-15,6.3779801889905736e-26,8.9612600712792265e-28,5.4383478352836429e-22,3.5070887353029249e-32
6.954812683219764e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756726924402269,0.11866968556429489,0.022821560950503118,5.2327981732441953e-53,2.1323179159749422e-23,6.474110779354998e-22,2.246775445419709e-24,1.1778762834471894e-24,7.0520367001339302e-25,3.9057110449283927e-15,6.2715351285868941e-55,1.4709686015354144e-15,8.0771298139452355e-36,1.1127602994559601e-27,1.5901007574855871e-38,9.0360926400163609e-44,1.1145403096649612e-22,1.438630095720316e-42,2.8046047079497792e-07,1.3485102179302532e-08,5.1920374150799899e-12,1.7638871794674012e-16,5.2083355349872578e-12,2.1264751544872817e-22,3.4208466203316033e-16,1.1130590158976146e-16,3.2554200290380645e-15,1.047796335674322e-25,1.4335400946989073e-27,8.0380281837737309e-22,7.8468243359321712e-32
8.96458170645712e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756718430054672,0.11866960451918235,0.022821559002074984,4.1691859703568098e-52,5.2979671877606089e-23,1.0786983532148488e-21,6.5311990606404251e-24,2.5208501487528743e-24,1.3490675252523511e-24,5.9403932762465979e-15,3.6988174917460881e-54,1.8960546049541795e-15,2.3551533891023399e-35,2.764815562999346e-27,3.8569691607874438e-38,3.4557168096088498e-43,2.1626681750794523e-22,5.3467152088985596e-42,3.615040806590815e-07,1.7381958366622587e-08,6.6902293069955277e-12,2.5876092985889381e-16,6.7176203193604094e-12,4.0106425779851037e-22,4.4583512177937167e-16,1.4564467933060802e-16,5.5692079788998136e-15,2.3291300465977465e-25,3.0785398729749838e-27,1.5373376042245507e-21,2.9654177205135404e-31
1e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375671405387336,0.11866956276577731,0.022821557998259516,9.9791614263540954e-52,7.7871188738826458e-23,1.3439698273023792e-21,1.0304570253172655e-23,3.4980635348926867e-24,1.7924208420038098e-24,7.1470360580596201e-15,8.0124128654490097e-54,2.1150579830547338e-15,3.7706325594382025e-35,4.0672847061161586e-27,5.6780458085408015e-38,6.1259757214970323e-43,2.8611758551501196e-22,9.5015128992299953e-42,4.0325671150600595e-07,1.9389589260280825e-08,7.4617059633686218e-12,3.0324493924147422e-16,7.4959334355486586e-12,5.22807964786596e-22,4.992589605426048e-16,1.6332657181187358e-16,7.0025608347293669e-15,3.2761366252909372e-25,4.2783929716205901e-27,2.0423245199428181e-21,5.225408182527231e-31
1.0974350729694477e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756709935820861,0.11866952347520703,0.022821557053647995,1.9376801681511224e-51,1.0769112665256694e-22,1.620430496295522e-21,1.5113227558842427e-23,4.6222233404069519e-24,2.2875967735595452e-24,8.3808387816086106e-15,1.4720580710639112e-53,2.3211461948006404e-15,5.6147272463719943e-35,5.6305090536406941e-27,7.8952699853319315e-38,9.8192439167142999e-43,3.6220030529598967e-22,1.5302225384579046e-41,4.4254655324870755e-07,2.1278812255392409e-08,8.1874455576948946e-12,3.458247611682956e-16,8.2288030402570927e-12,6.5268066876842022e-22,5.4951378850231625e-16,1.799594322533084e-16,8.5011777871527322e-15,4.3742934611109977e-25,5.6606106138629019e-27,2.6062592186180684e-21,8.3373381217716439e-31
1.2984119752931833e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756701441700859,0.11866944243236892,0.022821555105222154,6.7705349624451368e-51,1.9194517173247774e-22,2.2731181222230032e-21,3.0175353018688758e-23,7.6511397512446329e-24,3.5742096369265396e-24,1.1226782976035253e-14,4.6586678392767226e-53,2.7462433800322719e-15,1.1684658437239425e-34,1.0069154499238194e-26,1.4419117091014966e-37,2.3140354250964621e-42,5.5116851539077036e-22,3.691094685114251e-41,5.2358788857982969e-07,2.5175663847716842e-08,9.6836868344228478e-12,4.3552357852004731e-16,9.741884537041176e-12,9.6494182240725252e-22,6.5312410802652511e-16,2.1425198955895151e-16,1.2050921362056724e-14,7.3616336925988473e-25,9.3928536452095907e-27,4.0711987681430231e-21,1.9452496511082165e-30
1.4993888776169188e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756692947694661,0.11866936139066801,0.022821553156797462,1.9662324250670568e-50,3.119062931189693e-22,3.0372738577893099e-21,5.4371622122607264e-23,1.1776410845902146e-23,5.2622906454750593e-24,1.4477961450029066e-14,1.2684012914491024e-52,3.1713461696093873e-15,2.2064899596395995e-34,1.6444210061704506e-26,2.4265157514761218e-37,4.8002573526126469e-42,7.8423172028361118e-22,7.9035404424406962e-41,6.0462808666842221e-07,2.9072513144719432e-08,1.1178953803980644e-11,5.2674893238138848e-16,1.1256864705491156e-11,1.3338124378036068e-21,7.5666801897327208e-16,2.4852340168285352e-16,1.6218033164566523e-14,1.1469358579644275e-24,1.4489359067443225e-26,5.9926962943973118e-21,3.9960164572379086e-30
1.7003657799406544e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756684453802249,0.11866928035010428,0.022821551208373918,4.9855347540581499e-50,4.7329488742239021e-22,3.9134123263085364e-21,9.0824916121908595e-23,1.7166511378579719e-23,7.405188803299019e-24,1.8134109978599888e-14,3.087098090132746e-52,3.5964545724909642e-15,3.8717969819871008e-34,2.5119102994235215e-26,3.8391929079501836e-37,9.0705185108016002e-42,1.0619897362864964e-21,1.5487703128983918e-40,6.8566714753045872e-07,3.2969360147012426e-08,1.2673247132703151e-11,6.189037506660166e-16,1.2773742937244804e-11,1.7547286626708995e-21,8.601448942370809e-16,2.8277345360504925e-16,2.100211176728881e-14,1.6875516363853697e-24,2.1165196855954932e-26,8.4311990201763574e-21,7.4781842709212606e-30
