Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3OO(77),COX(50),C2H6X(52)
2.553138092852586e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32737712515959089,0.11291968029177896,0.02057652618088535,0.0,1.4778122178502602e-05,2.6371685669398665e-05,2.3437007645753811e-05,1.4486769864282172e-09,2.6268127115764741e-21,1.2150411112826862e-05,1.3401524077588156e-20,3.7558666027346331e-08,2.0225061459200466e-16,7.2285295894399794e-09,1.0985725340326334e-15,3.5571643128173767e-18,2.8070233866461008e-08,6.9901444317607626e-16,0.0057143507440714954,0.0044516573826200532,9.1150374674524694e-08,1.7058011336890622e-07,2.3527951518928032e-05,7.3713164142088183e-10,3.155267829730117e-11,1.1627193722828615e-07,1.2802811445553085e-07,5.2260738810261234e-12,3.9513510070878223e-07,1.9358759951925472e-09,1.8905944602690991e-11,3.7412793426690294e-12
2.5564259239788103e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32737191817020861,0.11291968482255602,0.020573823369559416,0.0,1.4839189871781595e-05,2.6436145573555989e-05,2.3496607560073384e-05,1.4568057382030439e-09,2.6409465259676702e-21,1.217727755424556e-05,1.3546755664039967e-20,3.7591862839395793e-08,2.037369695653731e-16,7.260891529605516e-09,1.1024023305804061e-15,3.5711385378800274e-18,2.8148350326525686e-08,7.0499426098185707e-16,0.0057142595027600959,0.004456941922218887,9.1265102583825893e-08,1.7087398119102071e-07,2.3540184353593414e-05,7.4011153107539532e-10,3.1589158076715033e-11,1.1634107774363244e-07,1.2803563739046501e-07,5.2374759381518459e-12,3.9610500511646169e-07,1.9399060664758911e-09,1.8953721227208383e-11,3.7623022311712192e-12
2.5597137551050347e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32736671229861719,0.11291968924413875,0.020571120999208246,0.0,1.4900409512925746e-05,2.6500623825664113e-05,2.3556281681439051e-05,1.4649694718151979e-09,2.6551348265174298e-21,1.2204164995813978e-05,1.3693377155746975e-20,3.7624997104320343e-08,2.0523239582835739e-16,7.2933500509369047e-09,1.1062389560588986e-15,3.5851504364856772e-18,2.8226541922503766e-08,7.1101799776607266e-16,0.0057141682753861457,0.0044622253535246837,9.1379822628772453e-08,1.7116785413580637e-07,2.3552393598813465e-05,7.4309857533641312e-10,3.1625604599947585e-11,1.1641010874808587e-07,1.2804315831684453e-07,5.2488896102374199e-12,3.9707517068576058e-07,1.9439384070589341e-09,1.9001556247468214e-11,3.7834155997714012e-12
2.563001586231259e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3273615075446723,0.11291969355655977,0.02056841906973152,0.0,1.4961781216404507e-05,2.6565120260059192e-05,2.3616030002387021e-05,1.4731682895479483e-09,2.6693777361499955e-21,1.2231073411304183e-05,1.3841400054914075e-20,3.7658068943890954e-08,2.0673693692503963e-16,7.325905292334663e-09,1.1100824089487835e-15,3.5992000666239573e-18,2.8304808509557421e-08,7.1708592139505015e-16,0.0057140770619502797,0.0044675076766313672,9.1494534788077419e-08,1.7146173190873615e-07,2.3564579307056163e-05,7.4609277780695801e-10,3.1662017865744521e-11,1.1647903045751587e-07,1.2805067721920244e-07,5.2603148952181559e-12,3.9804559487288529e-07,1.947973011700174e-09,1.9049449655078487e-11,3.8046197121755124e-12
2.5662894173574834e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32735630390822945,0.11291969775985161,0.020565717581028965,0.0,1.5023305096422735e-05,2.6629634711434058e-05,2.3675852515441592e-05,1.4814022938252559e-09,2.6836753778518181e-21,1.2258002774508615e-05,1.3990835943550162e-20,3.7691078479686764e-08,2.082506365470622e-16,7.3585573926266604e-09,1.1139326877244489e-15,3.6132874863182412e-18,2.8383149942910567e-08,7.2319830102003216e-16,0.0057139858624531041,0.0044727888916330782,9.1609239040494716e-08,1.7175561421994279e-07,2.3576741530557314e-05,7.490941433188433e-10,3.1698397905491543e-11,1.1654784308693155e-07,1.2805819408202755e-07,5.2717517911796769e-12,3.9901627513968963e-07,1.952009875163908e-09,1.9097401441640815e-11,3.8259148324455094e-12
2.569577248483708e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32735110138914453,0.11291970185404682,0.020563016533000324,0.0,1.508498126692139e-05,2.6694167014837299e-05,2.3735749213115137e-05,1.489671587211639e-09,2.6980278746713611e-21,1.2284953059240066e-05,1.4141696483909304e-20,3.7724025833094344e-08,2.0977353853387948e-16,7.3913064905679613e-09,1.1177897908540206e-15,3.6274127536256517e-18,2.8461566077849112e-08,7.2935540708152736e-16,0.0057138946768952011,0.0044780689986241677,9.1723935364816876e-08,1.7204950077950488e-07,2.3588880321327297e-05,7.5210267734627883e-10,3.1734744747289326e-11,1.1661654685032985e-07,1.2806570888996145e-07,5.2832002961875279e-12,3.999872089536608e-07,1.956048992220228e-09,1.9145411598746512e-11,3.8473012249990107e-12
2.572865079609932e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32734589998727315,0.11291970583917799,0.020560315925545376,0.0,1.5146809841580052e-05,2.6758717005672324e-05,2.3795720087908147e-05,1.4979762724120456e-09,2.7124353497188983e-21,1.2311924239331689e-05,1.4293993418933878e-20,3.7756911125306911e-08,2.113056868730091e-16,7.4241527248404562e-09,1.1216537167993857e-15,3.641575926637056e-18,2.8540056769721098e-08,7.3555751131366898e-16,0.0057138035052771239,0.0044833479976992101,9.1838623739878331e-08,1.7234339129315062e-07,2.3600995731157833e-05,7.5511838321987673e-10,3.177105838216673e-11,1.166851419606669e-07,1.280732216278669e-07,5.2946604081394385e-12,4.0095839378790375e-07,1.9600903576450151e-09,1.9193480117978916e-11,3.8687791546089315e-12
2.5761529107361565e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32734069970247104,0.11291970971527777,0.020557615758563921,0.0,1.5208790933813592e-05,2.682328451969651e-05,2.3855765132309227e-05,1.5063164522717239e-09,2.7268979261663181e-21,1.2338916288636978e-05,1.4447738572699267e-20,3.7789734477323538e-08,2.1284712570028321e-16,7.4570962340526496e-09,1.1255244640162149e-15,3.6557770634770832e-18,2.8618621873936879e-08,7.4180488674857917e-16,0.0057137123475994086,0.0044886258889529889,9.195330414455461e-08,1.726372854722401e-07,2.361308781161355e-05,7.5814126551631526e-10,3.180733884140057e-11,1.1675362863009227e-07,1.280807322805272e-07,5.306132125118949e-12,4.0192982712112657e-07,1.9641339662199372e-09,1.9241606990915848e-11,3.8903488864031242e-12
2.579440741862381e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32733550053459404,0.11291971348237877,0.020554916031955799,0.0,1.5270924656772236e-05,2.6887869393020258e-05,2.3915884338795109e-05,1.5146922297760887e-09,2.7414157272469263e-21,1.2365929181029764e-05,1.460294385086047e-20,3.7822496009948487e-08,2.1439789930009919e-16,7.490137156739566e-09,1.129402030953987e-15,3.6700162223041166e-18,2.8697261245969348e-08,7.4809780772074346e-16,0.00571362120386256,0.004493902672480502,9.2067976557758669e-08,1.7293118302924694e-07,2.362515661403819e-05,7.611713301573251e-10,3.1843586161956735e-11,1.1682200706977612e-07,1.2808824083286367e-07,5.3176154452279602e-12,4.0290150643762587e-07,1.9681798127324438e-09,1.9289792209124553e-11,3.9120106858640189e-12
2.582728572988605e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32733030248349787,0.11291971714051359,0.020552216745620883,0.0,1.5333211123345481e-05,2.6952471462106164e-05,2.3976077699830726e-05,1.5231037080505944e-09,2.7559888762552432e-21,1.2392962890404218e-05,1.4759621241100408e-20,3.7855195843790402e-08,2.1595805210567042e-16,7.523275631362332e-09,1.1332864160560094e-15,3.6842934613103113e-18,2.877597474135412e-08,7.5443654987138966e-16,0.0057135300740670603,0.0044991783483769726,9.218264095844551e-08,1.7322508366999832e-07,2.363720218956512e-05,7.642085802235931e-10,3.1879800325566261e-11,1.1689027748984123e-07,1.2809574727006793e-07,5.3291103663194692e-12,4.0387342922727178e-07,1.9722278919757621e-09,1.9338035764163671e-11,3.933764818828264e-12
2.5860164041148296e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32732510554903838,0.11291972068971494,0.020549517899459056,0.0,1.5395650446158117e-05,2.7017090563768127e-05,2.4036345207869145e-05,1.5315509903605997e-09,2.7706174965468094e-21,1.2420017390674827e-05,1.4917782813580007e-20,3.7887834099261695e-08,2.1752762869927631e-16,7.5565117963079299e-09,1.1371776177594434e-15,3.6986088387215887e-18,2.8854762215689733e-08,7.6082139015287577e-16,0.0057134389582133736,0.0045044529167378305,9.2297297325612039e-08,1.7351898710681208e-07,2.3649224589105593e-05,7.6725301986536987e-10,3.1915981361067508e-11,1.1695844009965885e-07,1.281032515772164e-07,5.3406168864651015e-12,4.0484559298549358e-07,1.976278198748893e-09,1.938633764758738e-11,3.9556115514863491e-12
2.5889754521284314e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32732042926263011,0.11291972379088502,0.020547089314178698,0.0,1.5451976621644376e-05,2.7075262183525491e-05,2.4090649354544072e-05,1.5391842423514134e-09,2.7838307847587645e-21,1.2444384195591288e-05,1.5061407247435115e-20,3.7917155979041074e-08,2.1894834193986556e-16,7.5865079843020599e-09,1.1406855261901178e-15,3.7115253348790208e-18,2.8925734075297783e-08,7.6660739026923371e-16,0.005713356965865668,0.0045091990813986987,9.2400481170072336e-08,1.7378350235508964e-07,2.3660024975126917e-05,7.6999916806032542e-10,3.1948516007682886e-11,1.1701969444300502e-07,1.2811000362022271e-07,5.3509826702531067e-12,4.057207443304669e-07,1.9799253750887234e-09,1.9429859206448058e-11,3.9753530039081607e-12
2.591934500142033e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32731575388047562,0.11291972680386932,0.020544661085284553,0.0,1.5508426783428528e-05,2.7133447349302989e-05,2.4145013548650385e-05,1.5468466548464066e-09,2.7970891946891434e-21,1.2468767801033112e-05,1.5206252629173263e-20,3.7946428165217481e-08,2.20376757392343e-16,7.6165835142704646e-09,1.1441989536491506e-15,3.7244728128292007e-18,2.8996765635762316e-08,7.724311590228804e-16,0.0057132749848114893,0.0045139443491030657,9.2503658475140335e-08,1.7404801942387412e-07,2.3670806666479723e-05,7.7275114746289199e-10,3.1981023845468333e-11,1.1708086178009972e-07,1.2811675391531247e-07,5.3613578462036837e-12,4.0659608701774661e-07,1.9835743477361603e-09,1.9473427998279109e-11,3.9951698725332062e-12
2.594893548155635e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3273110794024699,0.11291972972869158,0.020542233212703705,0.0,1.5565001013068319e-05,2.7191645942864404e-05,2.4199437784661895e-05,1.5545383034161763e-09,2.8103928163901213e-21,1.2493168188026159e-05,1.5352327931105964e-20,3.7975650745161045e-08,2.2181290786789196e-16,7.6467384869424759e-09,1.1477178989845505e-15,3.7374513150890064e-18,2.9067856791946192e-08,7.7829290105367416e-16,0.0057131930150511306,0.0045186887199209561,9.2606829225587881e-08,1.7431253810133786e-07,2.3681569699839864e-05,7.7550895936782459e-10,3.2013504871715294e-11,1.1714194226168626e-07,1.2812350245184582e-07,5.3717424128075671e-12,4.074716192329946e-07,1.9872251129116537e-09,1.951704401690775e-11,4.0150623521480853e-12
2.5978525961692367e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32730640582850784,0.11291973256537571,0.020539805696363263,0.0,1.5621699391943826e-05,2.7249857846201866e-05,2.4253922057044686e-05,1.5622592637227854e-09,2.8237417399534102e-21,1.2517585337609617e-05,1.549964218079141e-20,3.800482380611149e-08,2.2325682627611991e-16,7.6769730029983258e-09,1.1512423610403479e-15,3.7504608841974763e-18,2.9139007438754043e-08,7.8419282187268944e-16,0.0057131110565848643,0.0045234321939225195,9.2709993406211196e-08,1.7457705818444599e-07,2.3692314111737149e-05,7.7827260997285512e-10,3.2045959150994449e-11,1.1720293603794731e-07,1.2813024921915855e-07,5.3821363688420691e-12,4.0834733916548484e-07,1.9908776668394295e-09,1.9560707256153304e-11,4.0350306377706423e-12
2.6008116441828385e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32730173315848438,0.11291973531394553,0.020537378536190351,0.0,1.5678522001265558e-05,2.7308082941535381e-05,2.4308466360257159e-05,1.5700096115196803e-09,2.8371360555101477e-21,1.2542019230835975e-05,1.5648204461304955e-20,3.8033947435177769e-08,2.2470854562520562e-16,7.7072871630689182e-09,1.1547723386566107e-15,3.7635015627158287e-18,2.9210217471132409e-08,7.9013112786482704e-16,0.0057130291094129558,0.0045281747711780592,9.2813151001831938e-08,1.7484157945889498e-07,2.3703039938577303e-05,7.8104210210119568e-10,3.2078386656590269e-11,1.1726384325828333e-07,1.2813699420694403e-07,5.3925397126716341e-12,4.0922324500809576e-07,1.9945320057474895e-09,1.9604417709826553e-11,4.0550749246497565e-12
2.60347478739508e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32729752852824384,0.11291973771234036,0.020535194396497744,0.0,1.5729768633668921e-05,2.7360496709330227e-05,2.4357607554921412e-05,1.5770101135248815e-09,2.8492298241906655e-21,1.2564024034904985e-05,1.5782985132248618e-20,3.8060116508966317e-08,2.2602179020462884e-16,7.73463808589663e-09,1.1579540333535776e-15,3.7752648071225022e-18,2.9274357188142951e-08,7.955085938642055e-16,0.0057129553666151198,0.0045324423240484159,9.2905987195190396e-08,1.75079649451833e-07,2.3712677322485753e-05,7.8353964067137382e-10,3.2107548531403792e-11,1.1731858587449301e-07,1.2814306316574926e-07,5.4019107474984467e-12,4.1001171772891032e-07,1.9978224338083684e-09,1.9643797481354649e-11,4.0731799254745171e-12
2.606137930607322e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32729332463003197,0.11291974003939935,0.020533010545188725,0.0,1.5781116017333256e-05,2.7412920981882576e-05,2.4406797366012132e-05,1.5840345361842939e-09,2.8613604991848138e-21,1.2586042372194061e-05,1.5918790811006487e-20,3.8086245676698079e-08,2.273414045648736e-16,7.7620536751374084e-09,1.1611401938606302e-15,3.7870533157020829e-18,2.9338544845881713e-08,8.0091747142677394e-16,0.0057128816329660888,0.0045367091506629993,9.2998818031396427e-08,1.7531772009008693e-07,2.3722299708217636e-05,7.860419150007256e-10,3.2136688753270266e-11,1.1737325860938761e-07,1.2814913066701956e-07,5.4112893842791547e-12,4.1080033826373478e-07,2.001114301906538e-09,1.9683215487041332e-11,4.0913467883170764e-12
2.608801073819564e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32728912146377198,0.11291974229513989,0.020530826982210211,0.0,1.5832564211100417e-05,2.7465355673802333e-05,2.4456035789473525e-05,1.5910829349117373e-09,2.8735281462796374e-21,1.2608074228918114e-05,1.6055628235556356e-20,3.8112335001602396e-08,2.2866741297427432e-16,7.7895340040482212e-09,1.1643308193239947e-15,3.7988671195277627e-18,2.9402780367852302e-08,8.0635791283291718e-16,0.0057128079084660275,0.004540975251073354,9.3091643499439292e-08,1.7555579122057161e-07,2.3731907122031489e-05,7.8854892852294693e-10,3.2165807322556178e-11,1.1742786157071212e-07,1.281551967033391e-07,5.4206756219051649e-12,4.1158910530263389e-07,2.0044076073000449e-09,1.9722671722363389e-11,4.1095756559930211e-12
2.6114642170318057e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32728491902938744,0.11291974447957938,0.02052864370750912,0.0,1.5884113273701145e-05,2.751780069984768e-05,2.4505322821244773e-05,1.5981553651807937e-09,2.8857328312877495e-21,1.2630119591300778e-05,1.6193504180987447e-20,3.8138384546821863e-08,2.299998397662063e-16,7.8170791458533115e-09,1.1675259088873296e-15,3.8107062496872896e-18,2.9467063677586146e-08,8.1183007094292752e-16,0.0057127341931150896,0.0045452406253311149,9.3184463588325879e-08,1.7579386269048341e-07,2.3741499590098947e-05,7.9106068232653759e-10,3.2194904240463493e-11,1.1748239486597968e-07,1.2816126126719795e-07,5.4300694592890103e-12,4.1237801753801722e-07,2.0077023472494031e-09,1.9762166182798768e-11,4.1278666714689792e-12
2.6141273602440475e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32728071732680164,0.11291974659273528,0.020526460721032397,0.0,1.5935763263752165e-05,2.7570255974924842e-05,2.4554658457260053e-05,1.605251882524759e-09,2.897974620047272e-21,1.2652178445574413e-05,1.6332425459653669e-20,3.8164394375412265e-08,2.3133870933916685e-16,7.8446891737442074e-09,1.1707254616917339e-15,3.8225707372829598e-18,2.9531394698642534e-08,8.1733409919846689e-16,0.0057126604869134276,0.0045495052734880106,9.3277278287079329e-08,1.7603193435023496e-07,2.3751077138502285e-05,7.9357717814230839e-10,3.2223979532112372e-11,1.1753685860238399e-07,1.2816732435106151e-07,5.4394708954504438e-12,4.1316707366463426e-07,2.0109985190175979e-09,1.9801698863823492e-11,4.1462199778624929e-12
2.6167905034562893e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32727651635593802,0.11291974863462496,0.020524278022726994,0.0,1.5987514239754455e-05,2.7622721414087746e-05,2.4604042693448512e-05,1.6123725425365959e-09,2.9102535784217543e-21,1.267425077798009e-05,1.6472398921352258e-20,3.8190364550342277e-08,2.3268404615687012e-16,7.8723641608796175e-09,1.1739294768757541e-15,3.8344606134316276e-18,2.9595773354608748e-08,8.2287015162427217e-16,0.0057125867898611786,0.0045537691955958607,9.3370087584739024e-08,1.7627000604856e-07,2.3760639793240264e-05,7.9609842006894092e-10,3.2253033207510197e-11,1.1759125288657345e-07,1.2817338594763236e-07,5.4488799293195461e-12,4.1395627237956977e-07,2.014296119870081e-09,1.9841269760904102e-11,4.1646357184418721e-12
2.619453646668531e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32727231611671997,0.11291975060526586,0.020522095612539877,0.0,1.60393662600975e-05,2.7675196932537797e-05,2.4653475525734318e-05,1.6195174008688875e-09,2.9225697723001118e-21,1.2696336574767614e-05,1.6613431453475641e-20,3.8216295134493368e-08,2.340358747483267e-16,7.9001041803852809e-09,1.1771379535753935e-15,3.8463759092646994e-18,2.9660199569100095e-08,8.2843838282959891e-16,0.0057125131019584744,0.0045580323917065813,9.3462891470362686e-08,1.7650807763173236e-07,2.3770187580229474e-05,7.9862441019026641e-10,3.2282065255608994e-11,1.1764557782488875e-07,1.2817944604962049e-07,5.4582965597432792e-12,4.1474561238223971e-07,2.0175951470747691e-09,1.9880878869505173e-11,4.1831140366260823e-12
2.622116789880773e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3272681166090709,0.11291975250467545,0.020519913490418016,0.0,1.6091319383059129e-05,2.7727682445623583e-05,2.4702956950036613e-05,1.6266865132337909e-09,2.9349232675965541e-21,1.2718435822195484e-05,1.6755529981178338e-20,3.8242186190659585e-08,2.353942197079306e-16,7.9279093053539339e-09,1.1803508909241184e-15,3.8583166559281395e-18,2.972467326576001e-08,8.3403894800980632e-16,0.0057124394232054392,0.0045622948618721801,9.3555689933025086e-08,1.7674614894984792e-07,2.3779720525298284e-05,8.0115514885159016e-10,3.2311075694447634e-11,1.1769983352349783e-07,1.2818550464956845e-07,5.4677207857176064e-12,4.1553509237438619e-07,2.0208955979020439e-09,1.9920526185094216e-11,4.2016550759846096e-12
2.6247799330930147e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3272639178329142,0.11291975433287108,0.020517731656308411,0.0,1.6143373666800614e-05,2.7780177868840613e-05,2.4752486962269559e-05,1.6338799354029926e-09,2.9473141302505199e-21,1.2740548506530923e-05,1.68987014675362e-20,3.8268037781547392e-08,2.3675910569554314e-16,7.9557796088453263e-09,1.1835682880528658e-15,3.8702828845824681e-18,2.9789194368260126e-08,8.3967200294786841e-16,0.0057123657536021942,0.0045665566061447501,9.364848296181607e-08,1.7698421985444146e-07,2.3789238654189844e-05,8.036906396335166e-10,3.2340064551722134e-11,1.1775402008805394e-07,1.2819156174021077e-07,5.4771526062568671e-12,4.1632471106007354e-07,2.0241974696247493e-09,1.9960211703130547e-11,4.2202589802373355e-12
2.6274430763052565e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32725971978817325,0.11291975608987025,0.020515550110158064,0.0,1.6195529169369493e-05,2.7832683117831043e-05,2.4802065558342338e-05,1.6410977232076586e-09,2.9597424262266058e-21,1.2762674614049852e-05,1.704295291371415e-20,3.8293849969775466e-08,2.3813055743657892e-16,7.9837151638860248e-09,1.1867901440900508e-15,3.882274626402768e-18,2.985376280030034e-08,8.4533770401596067e-16,0.0057122920931488427,0.0045708176245764882,9.3741270545843005e-08,1.7722229019231194e-07,2.379874199256931e-05,8.0623088644539537e-10,3.2369031815438897e-11,1.178081376237416e-07,1.2819761731447385e-07,5.4865920201884478e-12,4.1711446714568333e-07,2.0275007595181921e-09,1.9999935419065315e-11,4.2389258932544052e-12
2.6301062195174983e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32725552247477147,0.11291975777569035,0.020513368851913991,0.0,1.6247785948703745e-05,2.7885198108383435e-05,2.4851692734159152e-05,1.6483399325383894e-09,2.9722082215144977e-21,1.2784814131036918e-05,1.7188291359130595e-20,3.8319622817874599e-08,2.3950859972209217e-16,8.0117160434693136e-09,1.1900164581615766e-15,3.8942919125786735e-18,2.991837848560891e-08,8.5103620817701425e-16,0.0057122184418454932,0.0045750779172196825,9.3834052674231802e-08,1.7746035981161258e-07,2.3808230566017853e-05,8.0877588923830672e-10,3.2397977483215579e-11,1.1786218623564879e-07,1.2820367136506511e-07,5.4960390264164231e-12,4.179043593399105e-07,2.0308054648601381e-09,2.0039697328354355e-11,4.2576559590560985e-12
2.63276936272974e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32725132589263223,0.1129197593903489,0.020511187881523212,0.0,1.6300144062626455e-05,2.7937722756432435e-05,2.4901368485619209e-05,1.6556066193451714e-09,2.9847115821289003e-21,1.2806967043785453e-05,1.7334723881625178e-20,3.8345356388287478e-08,2.4089325740886222e-16,8.0397823205552641e-09,1.1932472293908378e-15,3.9063347743143904e-18,2.9983041347942528e-08,8.5676767298629837e-16,0.005712144799692234,0.0045793374841267024,9.39268293361233e-08,1.7769842856593111e-07,2.3817704400028926e-05,8.1132564962449959e-10,3.2426901594741554e-11,1.1791616602851018e-07,1.2820972388470242e-07,5.5054936240240322e-12,4.1869438635375836e-07,2.0341115829308106e-09,2.007949742645155e-11,4.2764493218126978e-12
2.635432505941982e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32724713004167894,0.11291976093386324,0.020509007198932779,0.0,1.6352603568843676e-05,2.7990256978058568e-05,2.4951092808616771e-05,1.6628978396373305e-09,2.9972525741094686e-21,1.2829133338597498e-05,1.7482257597624822e-20,3.8371050743368538e-08,2.4228455541947943e-16,8.0679140680706023e-09,1.1964824568987332e-15,3.9184032428286776e-18,3.0047751311086391e-08,8.6253225659298294e-16,0.0057120711666891599,0.00458359632535002,9.4019600520673915e-08,1.7793649630491602e-07,2.3827163520018697e-05,8.1388017295247408e-10,3.2455804155838499e-11,1.1797007710643378e-07,1.2821577486645376e-07,5.5149558119070575e-12,4.1948454690053485e-07,2.0374191110128894e-09,2.0119335708797468e-11,4.2953061258443628e-12
2.6380956491542237e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32724293492183482,0.11291976240625093,0.020506826804089745,0.0,1.6405164524951815e-05,2.8042800689487945e-05,2.5000865699041147e-05,1.6702136494834856e-09,3.0098312635207398e-21,1.2851313001783794e-05,1.7630899662311391e-20,3.8396705945383827e-08,2.4368251874243028e-16,8.0961113589085202e-09,1.1997221398036684e-15,3.9304973493548588e-18,3.0112508298854329e-08,8.6833011774171441e-16,0.0057119975428363452,0.0045878544409422035,9.4112366217059651e-08,1.7817456287441685e-07,2.3836607951326519e-05,8.1643946067439239e-10,3.2484685140212624e-11,1.180239195733573e-07,1.2822182430328538e-07,5.5244255888476347e-12,4.2027483969584786e-07,2.0407280463915123e-09,2.0159212170832787e-11,4.3142265156209879e-12
2.6407587923664655e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32723874053302338,0.11291976380752934,0.020504646696941173,0.0,1.6457826988436331e-05,2.8095353807091993e-05,2.5050687152776675e-05,1.6775541050114974e-09,3.0224477164520608e-21,1.2873506019663774e-05,1.7780657269788959e-20,3.8422322056510811e-08,2.4508717243218259e-16,8.1243742659286844e-09,1.2029662772215676e-15,3.9426171251408267e-18,3.0177312235088766e-08,8.7416141577418585e-16,0.0057119239281338699,0.0045921118309559051,9.4205126414473069e-08,1.7841262812751316e-07,2.3846037719203776e-05,8.1900351189758013e-10,3.2513544578901224e-11,1.1807769353310718e-07,1.2822787218792785e-07,5.5339029539089302e-12,4.2106526345760078e-07,2.0440383863542688e-09,2.0199126808004587e-11,4.3332106357620873e-12
2.6434219355787073e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3272345468751679,0.112919765137716,0.020502466877434147,0.0,1.6510591016663811e-05,2.814791624738723e-05,2.5100557165702752e-05,1.6849192624084263e-09,3.0351019990175254e-21,1.2895712378565564e-05,1.7931537653252276e-20,3.8447899138838301e-08,2.4649854160927125e-16,8.1527028619573133e-09,1.2062148682658787e-15,3.9547626014490321e-18,3.0242163043660965e-08,8.8002631063071283e-16,0.0057118503225817973,0.0045963684954438682,9.429788110211994e-08,1.786506919185041e-07,2.3855452848820662e-05,8.2157233147771135e-10,3.2542382510634144e-11,1.1813139908884998e-07,1.2823391851346439e-07,5.5433879061377967e-12,4.2185581690598846e-07,2.0473501281911999e-09,2.0239079615747652e-11,4.3522586310366525e-12
2.646085078790949e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32723035394819172,0.11291976639682828,0.02050028734551575,0.0,1.6563456666887662e-05,2.8200487927034968e-05,2.5150475733693848e-05,1.6923091779204807e-09,3.0477941773558982e-21,1.2917932064825991e-05,1.8083548085155321e-20,3.8473437254366238e-08,2.479166514603828e-16,8.1810972197868668e-09,1.2094679120475815e-15,3.9669338095564948e-18,3.0307060648470995e-08,8.8592496285181047e-16,0.0057117767261801915,0.0046006244344589386,9.439063026922468e-08,1.7888875409303576e-07,2.3864853365277233e-05,8.2414592399843528e-10,3.257119890176567e-11,1.1818503634334549e-07,1.2823996327315257e-07,5.5528804442558259e-12,4.2264649876349288e-07,2.0506632691948e-09,2.0279070589486822e-11,4.3713706463630231e-12
2.648748222003191e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3272261617520183,0.11291976758488372,0.020498108101133099,0.0,1.6616423996254415e-05,2.8253068762841089e-05,2.5200442852619487e-05,1.6997239078529709e-09,3.0605243176305491e-21,1.2940165064790556e-05,1.8236695877380756e-20,3.8498936465005589e-08,2.4934152723844064e-16,8.2095574121759579e-09,1.2127254076751945e-15,3.9791307807548e-18,3.0372004973447834e-08,8.918575335797728e-16,0.0057117031389291037,0.0046048796480540532,9.4483373905031453e-08,1.7912681450045552e-07,2.3874239293590977e-05,8.2672428746643201e-10,3.2599993747923913e-11,1.1823860539943464e-07,1.2824600645985643e-07,5.5623805671756476e-12,4.2343730775487921e-07,2.0539778066600096e-09,2.0319099724657302e-11,4.3905468268087624e-12
