Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25)
1.4943873422523943e-08,0.09977366400000001,0.80000000000000004,0.0,0.2851554663986261,0.097157009068233657,0.09932768243374418,7.3466651655160565e-22,2.45006843930223e-10,9.0286359481594085e-10,1.3351369775338469e-07,3.6651480870099178e-12,5.4338086901035959e-13,9.255784977130518e-08,1.8392874302349287e-24,3.3136000001080431e-12,4.7407402674709187e-17,2.5330167404891078e-12,1.624056460112424e-22,1.2446824010303271e-24,1.3423234509443273e-12,2.7981138523778684e-20,0.0028426590342780006,0.0013444998585022613,4.7417340609932904e-08,1.5105549271276761e-09,8.9298246184764374e-07,4.2814367739472544e-14,1.2868996019857455e-12,1.0835099752231661e-08,4.7561518343864742e-08,2.8854451614906373e-13
1.497277083910052e-08,0.09977366400000001,0.80000000000000004,0.0,0.28514990916167199,0.097154011771198465,0.099326403285727366,7.4517982026060701e-22,2.477590153278494e-10,9.1146354469875617e-10,1.3419975812764217e-07,3.686719071271486e-12,5.4657674825771097e-13,9.2918656952391335e-08,1.8683106813765236e-24,3.3320132984255525e-12,4.7873074481192705e-17,2.5572942761422152e-12,1.6428313354415454e-22,1.2541871208045237e-24,1.3515728015035121e-12,2.8312112870048155e-20,0.0028456551279099317,0.0013470574571001518,4.7508777536847838e-08,1.5191402199423545e-09,8.963621353927448e-07,4.322753016830796e-14,1.29019399088755e-12,1.0880749285048794e-08,4.7580892906786019e-08,2.8929211110121495e-13
1.5001668255677098e-08,0.09977366400000001,0.80000000000000004,0.0,0.28514435849826308,0.097151020917361941,0.099325124204010254,7.5581981714012766e-22,2.505371024053447e-10,9.2012845231660515e-10,1.3488740072027976e-07,3.7083732972728039e-12,5.4978503176350688e-13,9.3280142453669786e-08,1.8977328679621696e-24,3.3504935129099098e-12,4.8342379571476837e-17,2.5817566926708779e-12,1.6617867665465495e-22,1.2637403173997721e-24,1.3608687080243278e-12,2.8646335044360191e-20,0.0028486447762429198,0.0013496149214582438,4.7600203802981151e-08,1.5277575514131681e-09,8.9974793111424574e-07,4.3644175686933447e-14,1.2934941240141067e-12,1.0926459707560663e-08,4.7600056639516771e-08,2.9003927595672836e-13
1.5030565672253675e-08,0.09977366400000001,0.80000000000000004,0.0,0.28513881439456218,0.097148036493013179,0.099323845188530824,7.6658774354399656e-22,2.5334130149232293e-10,9.288586791361438e-10,1.3557662348066563e-07,3.7301109159055537e-12,5.5300574258205839e-13,9.3642306130481995e-08,1.9275586617681555e-24,3.3690407524486985e-12,4.8815338923683405e-17,2.606405031549383e-12,1.6809241383835801e-22,1.2733421007172732e-24,1.3702113192555831e-12,2.8983830361564441e-20,0.002851627992988201,0.001352172251702371,4.7691619408901452e-08,1.5364069762362319e-09,9.031398469115525e-07,4.4064328653457501e-14,1.2967999910263809e-12,1.097223097249868e-08,4.7619011431587041e-08,2.9078600471207589e-13
1.5059463088830252e-08,0.09977366400000001,0.80000000000000004,0.0,0.28513327683676237,0.097145058484470442,0.099322566239227153,7.7748484503832339e-22,2.5617181003679413e-10,9.3765458789533937e-10,1.3626742436820616e-07,3.7519320780082416e-12,5.5623890376181268e-13,9.4005147838188736e-08,1.9577927797813216e-24,3.3876551258444502e-12,4.9291973594108326e-17,2.6312403380141253e-12,1.7002448438216114e-22,1.2829925805110682e-24,1.3796007841457571e-12,2.9324624282563201e-20,0.0028546047918278253,0.0013547294479580889,4.778302435508715e-08,1.5450885523750564e-09,9.0653788067303703e-07,4.4488013674380085e-14,1.3001115433725933e-12,1.1018063035916227e-08,4.7637759159294716e-08,2.915322842951147e-13
1.508836050540683e-08,0.09977366400000001,0.80000000000000004,0.0,0.2851277458110853,0.097142086878081207,0.099321287356037541,7.8851237645094145e-22,2.5902882661074112e-10,9.4651654260506622e-10,1.3695980135234746e-07,3.7738369343661243e-12,5.5948453834535279e-13,9.4368667432169179e-08,1.9884399845561602e-24,3.4063367418145296e-12,4.9772304717352515e-17,2.6562636610755545e-12,1.7197502836729019e-22,1.2926918663888161e-24,1.3890372518431308e-12,2.9668742414874966e-20,0.0028575751864147176,0.0013572865103506871,4.7874418641925888e-08,1.5538023334626244e-09,9.0994203028473337e-07,4.4915255710349588e-14,1.303428849724155e-12,1.1063955855758074e-08,4.7656301686940551e-08,2.9227813146670468e-13
1.5117257921983407e-08,0.09977366400000001,0.80000000000000004,0.0,0.28512222130378256,0.097139121660221942,0.099320008538900315,7.9967160190092714e-22,2.619125509066154e-10,9.5544490855012725e-10,1.3765375241262373e-07,3.7958256357111665e-12,5.6274266936939946e-13,9.4732864767820545e-08,2.0195050844288566e-24,3.4250857089910763e-12,5.0256353506399616e-17,2.6814760534936952e-12,1.7394418667111312e-22,1.3024400678122595e-24,1.3985208716955484e-12,3.0016210512968951e-20,0.0028605391903727116,0.0013598434390051856,4.7965802269718581e-08,1.5625483702763401e-09,9.133522936305279e-07,4.5346079633483109e-14,1.3067520082068737e-12,1.1109909390373476e-08,4.7674640868377714e-08,2.9302356791509692e-13
1.5146155338559984e-08,0.09977366400000001,0.80000000000000004,0.0,0.28511670330113481,0.097136162817298227,0.099318729787753982,8.1096379485379633e-22,2.6482318374993927e-10,9.6444005229096588e-10,1.3834927553875529e-07,3.8178983327219624e-12,5.6601331986481079e-13,9.5097739700557302e-08,2.0509929339170755e-24,3.4439021359208826e-12,5.0744141252761438e-17,2.7068785718171518e-12,1.7593210097053359e-22,1.3122372940980916e-24,1.4080517932497779e-12,3.0367054478892904e-20,0.0028634968172966285,0.0013624002340463261,4.8057175238674798e-08,1.5713267222989238e-09,9.1676866857898387e-07,4.5780510376566184e-14,1.3100809052127506e-12,1.1155923600574983e-08,4.7692778545152123e-08,2.9376856324609151e-13
1.5172163013478906e-08,0.09977366400000001,0.80000000000000004,0.0,0.28511174264891648,0.097133505298024225,0.099317578968093831,8.2124151582529931e-22,2.6746592701483232e-10,9.7259308066482689e-10,1.3897658881524407e-07,3.8378357008186827e-12,5.6896762848898016e-13,9.5426706366041599e-08,2.0796974992000201e-24,3.4608946878917961e-12,5.1186364693832539e-17,2.7299042722482213e-12,1.7773737795944972e-22,1.3210968042468007e-24,1.4166701893646135e-12,3.0685721942730369e-20,0.0028661532403768172,0.001364701235446816,4.813940179753081e-08,1.5792549134575799e-09,9.1984862968973975e-07,4.6174602885484141e-14,1.3130818714888465e-12,1.1197388236820306e-08,4.770893167969003e-08,2.9443869532385456e-13
1.5198170688397827e-08,0.09977366400000001,0.80000000000000004,0.0,0.28510678724441946,0.097130852921590294,0.099316428201791929,8.3162892125550855e-22,2.701307777964873e-10,9.8080076602592167e-10,1.3960517239377829e-07,3.8578413371803432e-12,5.719321133164437e-13,9.5756221662683434e-08,2.1087520665526457e-24,3.4779420491266237e-12,5.1631649632671042e-17,2.7530856090925646e-12,1.7955806713058982e-22,1.3299961924534606e-24,1.4253271304522278e-12,3.1007164052247775e-20,0.002868804518917687,0.0013670021288118733,4.8221619722853742e-08,1.5872093609980825e-09,9.2293353791401333e-07,4.6571655979510375e-14,1.3160876247848375e-12,1.123890196397607e-08,4.7724924402844656e-08,2.9510850402474565e-13
1.522417836331675e-08,0.09977366400000001,0.80000000000000004,0.0,0.28510183707770298,0.097128205678146007,0.099315277488803727,8.4212695912854716e-22,2.7281788486291563e-10,9.8906337825387927e-10,1.4023502483006203e-07,3.8779153515404484e-12,5.7490679112452256e-13,9.6086285485112729e-08,2.1381602723896739e-24,3.4950442985782147e-12,5.2080011754489791e-17,2.7764233604444395e-12,1.8139427344038798e-22,1.338935538111871e-24,1.4340227259454195e-12,3.1331399999024167e-20,0.0028714506627698462,0.0013693029142318738,4.8303829014611128e-08,1.595190107341803e-09,9.2602339168665197e-07,4.6971687973272061e-14,1.3190980647872978e-12,1.1280464756206569e-08,4.7740758033351968e-08,2.957779606773045e-13
1.525018603823567e-08,0.09977366400000001,0.80000000000000004,0.0,0.28509689213884543,0.097125563557859951,0.099314126829084776,8.5273658368295013e-22,2.7552739773356491e-10,9.9738118806916777e-10,1.4086614468648095e-07,3.8980578535973059e-12,5.7789167868669404e-13,9.6416897727968854e-08,2.1679257843174131e-24,3.5122015151431664e-12,5.2531466796342002e-17,2.7999183068891546e-12,1.832461023773302e-22,1.3479149205225881e-24,1.4427570854073493e-12,3.1658449072847086e-20,0.0028740916817650217,0.0013716035917970214,4.8386029672712263e-08,1.6031971921667792e-09,9.291181894395841e-07,4.7374717712588545e-14,1.3221132448236192e-12,1.1322076589984553e-08,4.7756433880808575e-08,2.9644707974624941e-13
1.527619371315459e-08,0.09977366400000001,0.80000000000000004,0.0,0.28509195241794394,0.09712292655091942,0.099312976222590693,8.6345875546116753e-22,2.7825946668342341e-10,1.0057544670346551e-09,1.4149853053215954e-07,3.9182689530139572e-12,5.8088679277259193e-13,9.6748058285900036e-08,2.1980523014962248e-24,3.5294137776617171e-12,5.2986030547249418e-17,2.8235712315054485e-12,1.8511365996497734e-22,1.3569344188937007e-24,1.4515303185313038e-12,3.1988330662272435e-20,0.0028767275857161201,0.0013739041615973438,4.8468221697009087e-08,1.611230653176873e-09,9.3221792960285841e-07,4.778076404287981e-14,1.3251332654993526e-12,1.1363737442478546e-08,4.7771953247362778e-08,2.9711588693639738e-13
1.5302201388073513e-08,0.09977366400000001,0.80000000000000004,0.0,0.28508701790511509,0.097120294647530664,0.099311825669277126,8.7429444130133685e-22,2.8101424274287075e-10,1.0141834875553458e-09,1.4213218094301929e-07,3.9385487594181764e-12,5.8389215014800775e-13,9.707976705356346e-08,2.2285435545814028e-24,3.5466811649177648e-12,5.3443718848180298e-17,2.8473829198651669e-12,1.8699705276145573e-22,1.3659941123406996e-24,1.460342535140531e-12,3.2321064254528756e-20,0.002879358384417221,0.0013762046237226924,4.8550405087295607e-08,1.6192905308171864e-09,9.3532261060139152e-07,4.818984546933196e-14,1.3281580552145112e-12,1.1405447290532556e-08,4.7787317428957471e-08,2.9778435922259744e-13
1.5328209062992435e-08,0.09977366400000001,0.80000000000000004,0.0,0.28508208859049416,0.097117667837918586,0.099310675169099902,8.8524461438603669e-22,2.8379187770335956e-10,1.0226685228798756e-09,1.4276709450174523e-07,3.95889738240242e-12,5.8690776757489007e-13,9.7412023925624585e-08,2.2594033060809132e-24,3.5640037556387653e-12,5.390454759217521e-17,2.8713541600484437e-12,1.8889638786242962e-22,1.3750940798872422e-24,1.469193845188094e-12,3.2656669436068275e-20,0.0028819840876436352,0.0013785049782627393,4.8632579843306867e-08,1.6273768676322612e-09,9.3843223085238631e-07,4.860198101671405e-14,1.3311875511296992e-12,1.1447206113502123e-08,4.7802527712288825e-08,2.984524805141799e-13
1.5354216737911356e-08,0.09977366400000001,0.80000000000000004,0.0,0.28507716446423509,0.097115046112326825,0.099309524722014805,8.9631025428052345e-22,2.8659252411940965e-10,1.0312098471016939e-09,1.4340326979775035e-07,3.9793149315237456e-12,5.8993366181134577e-13,9.7744828796756543e-08,2.2906353506377294e-24,3.5813816284956527e-12,5.4368532724444476e-17,2.8954857426413962e-12,1.9081177290342269e-22,1.3842344004657521e-24,1.4780843587570602e-12,3.2995165892995742e-20,0.002884604705151951,0.0013808052253069883,4.8714745964720199e-08,1.6354896998501912e-09,9.4154678877500064e-07,4.9017189838878678e-14,1.3342219183275089e-12,1.1489013891554379e-08,4.7817585376269428e-08,2.9912029366745679e-13
1.5380224412830278e-08,0.09977366400000001,0.80000000000000004,0.0,0.28507224551651117,0.09711242946101778,0.09930837432797783,9.0749234695459946e-22,2.8941633530926875e-10,1.0398077351597425e-09,1.4404070542729932e-07,3.9998015163037986e-12,5.9296984961164078e-13,9.8078181561639894e-08,2.3222435151924983e-24,3.5988148621027975e-12,5.4835690242423292e-17,2.9197784607312793e-12,1.927433160611385e-22,1.3934151529177581e-24,1.4870141860599461e-12,3.3336573411312435e-20,0.0028872202466800655,0.0013831053649447651,4.8796903451156193e-08,1.6436290680367284e-09,9.4466628278091156e-07,4.9435490915042413e-14,1.3372611129445104e-12,1.1530870605317275e-08,4.7832491692806845e-08,2.9978778499598041e-13
1.54062320877492e-08,0.09977366400000001,0.80000000000000004,0.0,0.28506733173751425,0.097109817874272489,0.099307223986945012,9.187918848063211e-22,2.9226346535781679e-10,1.0484624628391592e-09,1.4467939999344462e-07,4.0203572462287564e-12,5.9601634772619948e-13,9.8412082114962317e-08,2.3542316591598392e-24,3.6163035350179528e-12,5.5306036195831502e-17,2.9442331099145279e-12,1.9469112605489371e-22,1.4026364159942622e-24,1.4959834374388498e-12,3.3680911877181092e-20,0.0028898307219472085,0.0013854053972652202,4.8879052302178065e-08,1.6517950121353532e-09,9.4779071127804209e-07,4.9856903419421418e-14,1.340305146996816e-12,1.1572776236572115e-08,4.7847247925837009e-08,3.0045495678313959e-13
1.543223976266812e-08,0.09977366400000001,0.80000000000000004,0.0,0.28506242311745517,0.097107211342390573,0.099306073698872427,9.3020986668748013e-22,2.9513406911929985e-10,1.0571743067720422e-09,1.4531935210605155e-07,4.0409822307493096e-12,5.9907317290160587e-13,9.8746530351418161e-08,2.3866036746172666e-24,3.6338477257422062e-12,5.5779586686738078e-17,2.9688504883015417e-12,1.9665531214816013e-22,1.4118982683561389e-24,1.5049922233653476e-12,3.4028201277211364e-20,0.0028924361406539758,0.0013877053223573313,4.8961192517291232e-08,1.6599875715330964e-09,9.5092007267077846e-07,5.0281446647071822e-14,1.3433540356499595e-12,1.1614730768065737e-08,4.786185533155478e-08,3.0112181143435143e-13
1.5484255112505963e-08,0.09977366400000001,0.80000000000000004,0.0,0.28505262131508696,0.097102013404508386,0.099303773281432861,9.5340519050027052e-22,3.0094632106868496e-10,1.0747704541700256e-09,1.4660302344426553e-07,4.0824404012020198e-12,6.0521787140209675e-13,9.9417069452537313e-08,2.4525150537567418e-24,3.6691029743384408e-12,5.6736365951789315e-17,3.0185766377244652e-12,2.0063325242518757e-22,1.430544055133314e-24,1.5231288413935336e-12,3.4731713331629696e-20,0.0028976318470959571,0.0013923048512115609,4.9125447037527032e-08,1.6764526945709119e-09,9.5719358773943229e-07,5.1140002806881476e-14,1.3494664434881562e-12,1.1698786467416832e-08,4.789062864720226e-08,3.0245458248866395e-13
1.553106892736002e-08,0.09977366400000001,0.80000000000000004,0.0,0.28504381723870065,0.097097352451113395,0.099301703086422666,9.7469621436628257e-22,3.062591972733392e-10,1.0908051169663925e-09,1.4776261465159899e-07,4.1199907026070177e-12,6.1078358652374593e-13,1.0002242666355565e-07,2.5131878587598233e-24,3.7010233553423414e-12,5.7608589419461466e-17,3.0638947643076684e-12,2.0427051228187364e-22,1.4474648658885091e-24,1.5395881166680519e-12,3.5375168951500379e-20,0.0029022907863936404,0.0013964440613484963,4.9273246564798134e-08,1.6913627263054636e-09,9.628566057122528e-07,5.1923605615834226e-14,1.3549843609459018e-12,1.1774603681409361e-08,4.7916028086099158e-08,3.0365301833273454e-13
1.5577882742214077e-08,0.09977366400000001,0.80000000000000004,0.0,0.28503502972588601,0.097092707725463537,0.099299633062324907,9.9638682947623042e-22,3.1165057205158479e-10,1.1070291774211264e-09,1.4892625900251273e-07,4.1577670894510936e-12,6.1638302158991488e-13,1.006295567304733e-07,2.5751664557542369e-24,3.7331248322995843e-12,5.849144840937065e-17,3.1097526609389802e-12,2.0796255504696733e-22,1.4645184051967438e-24,1.5561772078336354e-12,3.6028501059545748e-20,0.0029069334924519525,0.0014005829254414449,4.9421018101421133e-08,1.7063596060558221e-09,9.685355812642994e-07,5.2717655846310699e-14,1.360518235716646e-12,1.185057910559029e-08,4.7940964508437291e-08,3.048504672728781e-13
1.5624696557068134e-08,0.09977366400000001,0.80000000000000004,0.0,0.28502625872022758,0.097088079171655212,0.099297563208886497,1.0184830986004049e-21,3.1712137667247422e-10,1.1234442795995911e-09,1.5009394863720792e-07,4.1957701987608173e-12,6.2201627412785758e-13,1.0123845903933496e-07,2.6384747550705007e-24,3.7654078609712113e-12,5.9385038731924123e-17,3.1561550734801559e-12,2.1171003786842289e-22,1.4817051286129872e-24,1.5728967638250525e-12,3.6691829895461165e-20,0.0029115600211759816,0.0014047214440030668,4.9568761642451202e-08,1.7214435637111141e-09,9.7423050494300012e-07,5.3522269209771434e-14,1.3660681597914318e-12,1.1926712671740638e-08,4.7965444961804915e-08,3.0604694640484435e-13
1.571832418677625e-08,0.09977366400000001,0.80000000000000004,0.0,0.28500876600568825,0.097078870356910069,0.099293424012980289,1.0639172027033754e-21,3.2830504207219875e-10,1.1568542302547865e-09,1.5244143267937396e-07,4.272459130998602e-12,6.3338462152664914e-13,1.0246157792723354e-07,2.769177921337647e-24,3.8305203934993551e-12,6.1204799399009018e-17,3.2506125630637303e-12,2.1937398167398391e-22,1.5164799454743633e-24,1.6067298727639984e-12,3.8048964137342915e-20,0.0029207647692802651,0.0014129974465739792,4.9864164714993959e-08,1.7518736305181429e-09,9.8566815865912806e-07,5.5163653058708802e-14,1.3772164839228741e-12,1.2079454000970704e-08,4.8013065749197166e-08,3.0843705057973285e-13
1.5802589053513554e-08,0.09977366400000001,0.80000000000000004,0.0,0.28499307845509003,0.097070637174446722,0.09928969931779956,1.1062575012002874e-21,3.3865150380729825e-10,1.1875932255767151e-09,1.5456792581491434e-07,4.3422609437740864e-12,6.4373276750761764e-13,1.035684398352385e-07,2.8916056865050898e-24,3.8897471395342952e-12,6.2880257725399329e-17,3.3375347047270142e-12,2.2646784911336757e-22,1.5482373219675508e-24,1.6376323982168811e-12,3.9305802256121201e-20,0.0029289942729966087,0.0014204446722768638,5.0129931673638461e-08,1.7795607967447501e-09,9.9601649390539614e-07,5.6678205248350357e-14,1.3873057165674076e-12,1.2217461536021245e-08,4.8054434098174402e-08,3.1058497529761672e-13
1.5886853920250857e-08,0.09977366400000001,0.80000000000000004,0.0,0.28497744351915738,0.097062455528103234,0.099285975171660074,1.1500096496913057e-21,3.4927018272294214e-10,1.2189771752244906e-09,1.5670740673095094e-07,4.4128072271159725e-12,6.5419199699983299e-13,1.0468103426017011e-07,3.0187303120741342e-24,3.9495691736382103e-12,6.459200109184091e-17,3.4262961061549522e-12,2.3375183215981989e-22,1.5804332587675616e-24,1.6689677834737455e-12,4.0596949558123198e-20,0.0029371722228198069,0.0014278907863491232,5.0395607822681849e-08,1.8075336564146547e-09,1.0064163521493163e-06,5.8228826294070967e-14,1.3974482848371369e-12,1.2355980780280086e-08,4.8094431039953474e-08,3.127299906238221e-13
1.597111878698816e-08,0.09977366400000001,0.80000000000000004,0.0,0.28496186087584802,0.097054325098754307,0.099282251573117292,1.1952115981526523e-21,3.6016681392753938e-10,1.2510159929860521e-09,1.5885983219730942e-07,4.4841016824664905e-12,6.6476287732588813e-13,1.0579935762209382e-07,3.1507047133159839e-24,4.0099891320171261e-12,6.6340608485106842e-17,3.5169254134688698e-12,2.4122997836243154e-22,1.613070380639378e-24,1.7007398616996589e-12,4.1923146983126699e-20,0.0029452989378839045,0.0014353357917159834,5.0661193112046661e-08,1.8357935393121213e-09,1.0168676767418107e-06,5.9816226687768824e-14,1.4076446917640873e-12,1.2495011632536945e-08,4.8133094782243922e-08,3.1487218322174397e-13
