Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),HX(19),CH3X(22),CH2X(58),CHX(26),H2X(31),C2H6X(34),CX(24),C2H5X(33),C3H8X(38),CH2(48),HOCXO(25)
0.05702017285251473,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102057479524502,0.099934131923474376,0.0,0.09996493133242372,-1.592750184729923e-29,9.2384881055031061e-07,0.0,1.3591943648267297e-05,0.0,3.537897192488583e-06,5.3941863625395323e-11,2.1790893285497145e-12,1.1216370581647335e-08,0.0,0.0,0.0,-1.1571277359614672e-34,0.0,3.511082899557973e-05,3.5068667576147476e-05,2.8925300499847243e-05,7.1291910499575987e-10,4.9883245252151139e-11,2.5331483777079734e-09,3.243711975726857e-10,4.7830303116422547e-09,4.3023721073460012e-12,9.8849278807935064e-15,1.907226293970609e-14,2.0837133991434768e-12,3.5163487908244796e-19
0.057402415027804896,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102047410413771,0.099934018280127754,0.0,0.099964931347069214,-1.5924927959940114e-29,9.3029733210351692e-07,0.0,1.3652652822673101e-05,0.0,3.5301347260715796e-06,5.4356487970565762e-11,2.1867140054565744e-12,1.1227912021312364e-08,0.0,0.0,0.0,-1.2689614348673751e-35,0.0,3.511077439993336e-05,3.5068652930656445e-05,2.9026062203989995e-05,7.1135460719980357e-10,4.9600955620959397e-11,2.51006835554684e-09,3.2663519203688444e-10,4.8043919761861563e-09,4.2476525358954245e-12,9.8950947841205695e-15,1.9218853934198342e-14,2.0745772337335464e-12,3.5285980433947043e-19
0.05778465720309506,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102037386519715,0.099933905103350096,0.0,0.099964931361648954,-1.5922685244209952e-29,9.3673915934412749e-07,0.0,1.3713096711312184e-05,0.0,3.5224360766445433e-06,5.4770628126305765e-11,2.1943044759593136e-12,1.1239326280719965e-08,0.0,0.0,0.0,1.5278061290227138e-34,0.0,3.5110720034113883e-05,3.5068638350933084e-05,2.9126371143344236e-05,7.0980297161379904e-10,4.932228010166143e-11,2.4873689621385735e-09,3.2889683479805071e-10,4.8256602774550929e-09,4.1940406193749854e-12,9.9051496187992209e-15,1.9365273647474624e-14,2.06553604048141e-12,3.5407922549159595e-19
0.05816689937838522,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102027407383225,0.09993379238853381,0.0,0.099964931376163579,-1.5922283058357839e-29,9.4317428836287732e-07,0.0,1.3773278061836704e-05,0.0,3.514800361213549e-06,5.5184285056140375e-11,2.2018610868834159e-12,1.1250615753255823e-08,0.0,0.0,0.0,-1.3370928478279782e-34,0.0,3.5110665895833334e-05,3.5068623836309213e-05,2.9226231920040915e-05,7.0826402027094602e-10,4.9047148468595797e-11,2.4650413054459735e-09,3.3115612449296184e-10,4.8468361824955978e-09,4.141506139126937e-12,9.9150944940238153e-15,1.9511522420874709e-14,2.0565882935892812e-12,3.5529319848533661e-19
0.05854914155367538,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102017472552364,0.099933680131142053,0.0,0.099964931390613757,-1.5923510776936706e-29,9.4960271599831894e-07,0.0,1.3833199577920741e-05,0.0,3.5072267138345764e-06,5.5597459760238612e-11,2.2093841796598202e-12,1.1261782770736944e-08,0.0,0.0,0.0,-5.5741600793157847e-35,0.0,3.5110611982839013e-05,3.5068609386127778e-05,2.9325649064403703e-05,7.0673757864085659e-10,4.877549231066666e-11,2.4430767598927377e-09,3.3341306002086674e-10,4.8679206428754608e-09,4.0900199052110366e-12,9.9249314647287627e-15,1.9657600608686849e-14,2.0477325001930865e-12,3.5650177839427565e-19
0.058931383728965545,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102007581582188,0.099933568326707342,0.0,0.099964931405000124,-1.5924546119119058e-29,9.5602443981270891e-07,0.0,1.3892863920205888e-05,0.0,3.4997142851923974e-06,5.6010153273527044e-11,2.2168740904364629e-12,1.1272829605402611e-08,0.0,0.0,0.0,2.1661171540816588e-34,0.0,3.5110558292912518e-05,3.5068594999741856e-05,2.9424627036444633e-05,7.0522347554467666e-10,4.8507244973078956e-11,2.4214669567293117e-09,3.3566764053501595e-10,4.8889145950166769e-09,4.0395537146770467e-12,9.9346625333427396e-15,1.9803508577481061e-14,2.0389671994708368e-12,3.5770501943722913e-19
0.05931362590425571,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101997734034605,0.099933456970829962,0.0,0.099964931419323361,-1.5924069682294833e-29,9.6243945806722654e-07,0.0,1.3952273707221389e-05,0.0,3.4922622421922282e-06,5.6422366663885537e-11,2.2243311501874444e-12,1.1283758471828206e-08,0.0,0.0,0.0,-1.4355855073423983e-34,0.0,3.5110504823869638e-05,3.5068580676513604e-05,2.9523170227323565e-05,7.0372154307276045e-10,4.8242341501320307e-11,2.4002037746721031e-09,3.379198654339581e-10,4.9098189605190416e-09,3.9900803117061922e-12,9.9442896514755696e-15,1.9949246705470781e-14,2.0302909617871605e-12,3.5890297499600509e-19
0.05969586807954587,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101987929478236,0.099933346059176711,0.0,0.099964931433584051,-1.5923631284690021e-29,9.6884776969431069e-07,0.0,1.4011431516279669e-05,0.0,3.484869767563429e-06,5.6834101030421643e-11,2.2317556848207278e-12,1.1294571528764887e-08,0.0,0.0,0.0,-1.2374756712112569e-34,0.0,3.5110451573559214e-05,3.5068566415815947e-05,2.9621282960777723e-05,7.0223161650482364e-10,4.7980718587267364e-11,2.3792793311009577e-09,3.4016973435183692e-10,4.9306346464754643e-09,3.9415733497201585e-12,9.9538147215398903e-15,2.0094815381903197e-14,2.0217023878589482e-12,3.6009569763278982e-19
0.06007811025483603,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101978167488297,0.099933235587479546,0.0,0.099964931447782845,-1.5923828199734892e-29,9.7524937427635419e-07,0.0,1.407033988434806e-05,0.0,3.4775360594751577e-06,5.7245357501819883e-11,2.2391480152810893e-12,1.130527088090907e-08,0.0,0.0,0.0,2.948506171822133e-34,0.0,3.5110398539862219e-05,3.5068552217031478e-05,2.9718969494503072e-05,7.0075353423247887e-10,4.772231451735633e-11,2.3586859734348508e-09,3.4241724715090872e-10,4.9513625457790087e-09,3.8940073551243988e-12,9.9632395983100484e-15,2.0240215006475996e-14,2.0132001079452063e-12,3.6128323910691207e-19
0.060460352430126194,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101968447646427,0.099933125551534149,0.0,0.099964931461920314,-1.5923492940984658e-29,9.816442720239104e-07,0.0,1.4129001308897441e-05,0.0,3.4702603311631337e-06,5.7656137234762592e-11,2.2465084576507581e-12,1.1315858580604967e-08,0.0,0.0,0.0,-1.3711008324154848e-34,0.0,3.5110345720691889e-05,3.5068538079550795e-05,2.9816234021503301e-05,6.9928713768397716e-10,4.7467069122587139e-11,2.3384162711046435e-09,3.4466240391388424e-10,4.9720035374212448e-09,3.8473576928705624e-12,9.9725660904226647e-15,2.0385445988778411e-14,2.0047827810703928e-12,3.6246565039126098e-19
0.060842594605416356,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101958769540602,0.099933015947198806,0.0,0.09996493147599711,-1.5923576567472319e-29,9.8803246374987533e-07,0.0,1.4187418248728552e-05,0.0,3.4630418105676721e-06,5.8066441412418948e-11,2.2538373232495874e-12,1.1326336629482191e-08,0.0,0.0,0.0,-2.2515023963599442e-34,0.0,3.5110293113992619e-05,3.5068524002774931e-05,2.9913080671413366e-05,6.9783227125128525e-10,4.721492373062874e-11,2.3184630075609776e-09,3.4690520493487518e-10,4.9925584867831604e-09,3.8016005334120284e-12,9.9817959618205258e-15,2.053050874775743e-14,1.9964490942699526e-12,3.6364298168839299e-19
0.06122483678070652,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101949132764949,0.099932906770392946,0.0,0.099964931490013773,-1.5924243611514528e-29,9.9441395085066328e-07,0.0,1.4245593124776676e-05,0.0,3.455879739981918e-06,5.8476271242999376e-11,2.2611349187303204e-12,1.1336706980032021e-08,0.0,0.0,0.0,3.8581590067547656e-34,0.0,3.5110240717738739e-05,3.5068509986114378e-05,3.0009513511777934e-05,6.9638878221919691e-10,4.6965821119324976e-11,2.2988191730055429e-09,3.4914565071278519e-10,5.0130282459187395e-09,3.7567128213959604e-12,9.9909309331409521e-15,2.0675403711207307e-14,1.9881977618529596e-12,3.6481528244603319e-19
0.06160707895599668,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101939536919686,0.099932798017096133,0.0,0.099964931503970886,-1.5923702591291424e-29,1.0007887352871574e-06,0.0,1.4303528320895397e-05,0.0,3.4487733757107911e-06,5.8885627958372006e-11,2.2684015461711175e-12,1.134697153712548e-08,0.0,0.0,0.0,-1.0245966628478248e-34,0.0,3.5110188529935154e-05,3.5068496028986396e-05,3.010553654929821e-05,6.9495652069654434e-10,4.6719705472463826e-11,2.2794779568870816e-09,3.5138374194461093e-10,5.0334136538303837e-09,3.7126722454662003e-12,9.9999726830536997e-15,2.082013131527954e-14,1.9800275246957249e-12,3.6598260137225081e-19
0.06198932113128684,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101929981610964,0.099932689683346745,0.0,0.099964931517869074,-1.5923374800420307e-29,1.007156819560494e-06,0.0,1.4361226184619999e-05,0.0,3.4417219877391005e-06,5.9294512812738714e-11,2.2756375031691599e-12,1.1357132159474181e-08,0.0,0.0,0.0,-3.6950348090228394e-34,0.0,3.5110136548616185e-05,3.5068482130818373e-05,3.0201153731060685e-05,6.9353533954934372e-10,4.6476522336313232e-11,2.2604327414443736e-09,3.5361947951695286e-10,5.0537155367376193e-09,3.6694572098361682e-12,1.0008922849549412e-14,2.0964692004015123e-14,1.9719371495573357e-12,3.6714498645042874e-19
0.062371563306577005,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101920466450744,0.099932581765240835,0.0,0.099964931531708837,-1.592421820295826e-29,1.0135182066954184e-06,0.0,1.4418689027911265e-05,0.0,3.434724859410235e-06,5.9702927081367923e-11,2.2828430829288422e-12,1.1367190661037809e-08,0.0,0.0,0.0,4.8434414785001511e-34,0.0,3.5110084771844039e-05,3.5068468291047192e-05,3.0296368945719373e-05,6.9212509433605959e-10,4.6236218579172977e-11,2.241677094468441e-09,3.5585286450017488e-10,5.0739347083394045e-09,3.6270468065555677e-12,1.0017783031179055e-14,2.1109086228897529e-14,1.9639254284102697e-12,3.6830248495358187e-19
0.06275380548186717,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101910991056702,0.099932474258931037,0.0,0.099964931545490784,-1.5923735316953956e-29,1.0198729002237471e-06,0.0,1.4475919127880174e-05,0.0,3.4277812871125355e-06,6.0110872059381757e-11,2.2900185743468472e-12,1.1377148812380582e-08,0.0,0.0,0.0,-2.2961989716731197e-35,0.0,3.5110033197709861e-05,3.5068454509115217e-05,3.0391186024652707e-05,6.907256432443232e-10,4.5998742349915326e-11,2.2232047638477779e-09,3.5808389814258172e-10,5.0940719700686976e-09,3.5854207898193009e-12,1.0026554788249142e-14,2.1253314448422668e-14,1.95599117779368e-12,3.6945514345843416e-19
0.06313604765715733,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101901555052105,0.09993236716062541,0.0,0.099964931559215417,-1.5923211783933638e-29,1.02622090416158e-06,0.0,1.4532918727494149e-05,0.0,3.4208905799767679e-06,6.0518349060594933e-11,2.2971642620995294e-12,1.1387008341977686e-08,0.0,0.0,0.0,-5.6674846728097184e-34,0.0,3.5109981824332758e-05,3.5068440784474455e-05,3.0485608743101015e-05,6.8933684702999751e-10,4.5764043042262467e-11,2.2050096701634236e-09,3.603125818624326e-10,5.1141281113409033e-09,3.5445595502491875e-12,1.0035239643974535e-14,2.1397377127688675e-14,1.948133238194555e-12,3.7060300785929929e-19
0.06351828983244749,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101892158065702,0.099932260466586376,0.0,0.099964931572883317,-1.5924358433467593e-29,1.0325622229945338e-06,0.0,1.4589690036265341e-05,0.0,3.4140520595790232e-06,6.0925359416403463e-11,2.304280426725417e-12,1.1396770937474027e-08,0.0,0.0,0.0,5.798858505503693e-34,0.0,3.5109930649857693e-05,3.5068427116586847e-05,3.0579640821267869e-05,6.8795856895734443e-10,4.5532071253084746e-11,2.1870859027809379e-09,3.6253891724276524e-10,5.1341039097968698e-09,3.5044440919787822e-12,1.0043839085586677e-14,2.1541274738004387e-14,1.940350473435136e-12,3.7174612338140175e-19
0.06390053200773765,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101882799731647,0.099932154173129728,0.0,0.099964931586494984,-1.5923892029775226e-29,1.038896861663554e-06,0.0,1.4646235230921642e-05,0.0,3.4072650596566296e-06,6.1331904474720566e-11,2.311367344702286e-12,1.1406438246899851e-08,0.0,0.0,0.0,1.2374723240687905e-34,0.0,3.5109879672457061e-05,3.5068413504918427e-05,3.0673285925384696e-05,6.8659067474167182e-10,4.5302778754719167e-11,2.1694277113210976e-09,3.6476290602639156e-10,5.154000131538511e-09,3.4650560082871117e-12,1.0052354565404291e-14,2.1685007756511704e-14,1.9326417700871643e-12,3.7288453459382128e-19
0.06428277418302782,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101873479689315,0.09993204827662347,0.0,0.099964931600050946,-1.5922936137755221e-29,1.0452248255432885e-06,0.0,1.4702556456060723e-05,0.0,3.4005289258250314e-06,6.1737985598957932e-11,2.3184252885301161e-12,1.141601187984025e-08,0.0,0.0,0.0,-8.2585075924757762e-34,0.0,3.5109828890329955e-05,3.5068399948944111e-05,3.0766547668779613e-05,6.8523303249230509e-10,4.5076118446207798e-11,2.1520295046267759e-09,3.6698455010831833e-10,5.1738175313586324e-09,3.4263774618853316e-12,1.0060787501866043e-14,2.1828576665825287e-14,1.9250060368995164e-12,3.7401828542256596e-19
0.06466501635831798,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101864197583292,0.099931942773486951,0.0,0.099964931613551758,-1.5924417330014267e-29,1.0515461204291959e-06,0.0,1.4758655824787917e-05,0.0,3.3938430153131336e-06,6.2143604167050732e-11,2.3254545268070715e-12,1.1425493408565037e-08,0.0,0.0,0.0,6.5398860500762016e-34,0.0,3.5109778301699353e-05,3.5068386448149716e-05,3.085942961288287e-05,6.8388551265932948e-10,4.4852044345720275e-11,2.1348858390353783e-09,3.6920385153124001e-10,5.1935568529665106e-09,3.388391160775207e-12,1.0069139280525162e-14,2.1971981953690009e-14,1.9174422042545025e-12,3.7514741916271446e-19
0.06504725853360814,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101854953063229,0.099931837660189857,0.0,0.099964931626997891,-1.5924133909097603e-29,1.0578607525250537e-06,0.0,1.4814535419337983e-05,0.0,3.3872066966902023e-06,6.2548761570523292e-11,2.3324553243012837e-12,1.1434884369117773e-08,0.0,0.0,0.0,3.6654627896192686e-34,0.0,3.5109727904814154e-05,3.5068373002023708e-05,3.0951935268239783e-05,6.8254798797841972e-10,4.4630511511644816e-11,2.1179914230949581e-09,3.7142081248111831e-10,5.2132188292061488e-09,3.351080342777763e-12,1.007741125500791e-14,2.2115224112648867e-14,1.9099492236115781e-12,3.762719784907113e-19
0.0654295007088983,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101845745783743,0.099931732933251152,0.0,0.099964931640389845,-1.5922616623655137e-29,1.0641687284231533e-06,0.0,1.487019729168192e-05,0.0,3.3806193496233769e-06,6.2953459213595547e-11,2.3394279420260002e-12,1.1444186262368821e-08,0.0,0.0,0.0,-1.1525155614214596e-33,0.0,3.5109677697949088e-05,3.5068359610062198e-05,3.1044068095468489e-05,6.8122033342199591e-10,4.4411476097866217e-11,2.1013410986921303e-09,3.7363543528024383e-10,5.2328041822691222e-09,3.314428749969869e-12,1.0085604747944338e-14,2.2258303639726342e-14,1.9025260670139284e-12,3.7739200547612769e-19
0.06577351866665944,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101837490791375,0.099931639006504785,0.0,0.099964931652396713,-1.5923867769118581e-29,1.0698402214342586e-06,0.0,1.4920108496340206e-05,0.0,3.3747321039688907e-06,6.3317295167356245e-11,2.3456794170373904e-12,1.1452483026679891e-08,0.0,0.0,0.0,9.9005275973050015e-35,0.0,3.5109632672829164e-05,3.5068347603201516e-05,3.1126671692674131e-05,6.800337817020223e-10,4.4216444020122796e-11,2.0865603611079483e-09,3.7562659870641151e-10,5.2503660756831787e-09,3.2819929135082317e-12,1.0092912858747236e-14,2.2386936578001748e-14,1.8959040921911137e-12,3.7839618890097607e-19
0.06608313482864447,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101830086650869,0.099931554735586209,0.0,0.099964931663166001,-1.5923979064828252e-29,1.0749399646207991e-06,0.0,1.4964880400073856e-05,0.0,3.3694667146039801e-06,6.3644430958631759e-11,2.3512865599278627e-12,1.1459890312275168e-08,0.0,0.0,0.0,2.10457589268725e-34,0.0,3.5109592279627407e-05,3.5068336833901825e-05,3.1200761120028073e-05,6.7897256278960914e-10,4.4042589747044175e-11,2.0734203205668435e-09,3.774170297529142e-10,5.2661196305208246e-09,3.2532370495513198e-12,1.0099437463930297e-14,2.2502594242976519e-14,1.8899913769296218e-12,3.7929686850135843e-19
0.06639275099062951,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101822706345646,0.099931470712125242,0.0,0.099964931673900637,-1.5921441955975135e-29,1.0800353536096541e-06,0.0,1.5009513008478241e-05,0.0,3.3642323876074973e-06,6.3971267635192717e-11,2.3568756662100814e-12,1.146724171915722e-08,0.0,0.0,0.0,-2.3267874820131257e-33,0.0,3.5109552008106697e-05,3.5068326099268042e-05,3.1274611929064338e-05,6.7791760443771556e-10,4.3870299255240735e-11,2.0604317069368514e-09,3.7920593129324394e-10,5.2818241630930738e-09,3.2248863751870938e-12,1.0105912831884954e-14,2.2618146102082582e-14,1.8841227103750479e-12,3.8019464730138637e-19
0.06670236715261454,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101815349701308,0.099931386934362793,0.0,0.099964931684600869,-1.5923289789262006e-29,1.0851263925926793e-06,0.0,1.505400735646806e-05,0.0,3.3590288135318204e-06,6.4297805964048379e-11,2.3624468676973908e-12,1.1474537981717873e-08,0.0,0.0,0.0,-4.7954956524437622e-34,0.0,3.5109511857393431e-05,3.5068315399052094e-05,3.1348225867135676e-05,6.768688442775089e-10,4.3699551071690685e-11,2.0475920403282657e-09,3.8099330480315798e-10,5.2974800376381615e-09,3.1969331486869731e-12,1.0112339609786566e-14,2.2733592426785575e-14,1.8782975835674917e-12,3.81089546543054e-19
0.06701198331459958,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410180801654542,0.099931303400559127,0.0,0.099964931695266893,-1.5924481622078371e-29,1.0902130859089012e-06,0.0,1.5098364467034586e-05,0.0,3.353855687253409e-06,6.4624046716123901e-11,2.3680002947124173e-12,1.1481779821069351e-08,0.0,0.0,0.0,7.1170225910999691e-34,0.0,3.5109471826625105e-05,3.5068304733000475e-05,3.1421604661849361e-05,6.7582622081163163e-10,4.3530324164950797e-11,2.0348988800129132e-09,3.8277915181002781e-10,5.3130876141977942e-09,3.1693698123423827e-12,1.0118718433105099e-14,2.284893348993259e-14,1.8725154954696562e-12,3.8198158722823792e-19
0.06729063786038611,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101801436646794,0.09993122842729836,0.0,0.099964931704837348,-1.5922555019950967e-29,1.0947873980434182e-06,0.0,1.513816936458631e-05,0.0,3.3492256576903766e-06,6.4917409604978488e-11,2.3729832883879111e-12,1.1488251530174294e-08,0.0,0.0,0.0,-1.2149780767241174e-33,0.0,3.5109435900782611e-05,3.5068295162556435e-05,3.1487445941761259e-05,6.7489305642472988e-10,4.3379303530206657e-11,2.0235983308309949e-09,3.843851102566564e-10,5.3270934325669861e-09,3.1448900650546277e-12,1.0124418888915752e-14,2.295265067468751e-14,1.8673480064258793e-12,3.8278199694723769e-19
0.06754142695159399,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101795530785192,0.099931161118099673,0.0,0.099964931713427407,-1.5923641414313549e-29,1.0989012752394046e-06,0.0,1.5173900031905045e-05,0.0,3.3450793303038592e-06,6.5181231123198647e-11,2.3774558390871401e-12,1.149403928768785e-08,0.0,0.0,0.0,-2.53379204374532e-35,0.0,3.510940364949279e-05,3.506828657249939e-05,3.1546542446925837e-05,6.7405738036370217e-10,4.3244411939060491e-11,2.0135262443052798e-09,3.8582941774371278e-10,5.3396656790249143e-09,3.123118854659812e-12,1.0129516890223926e-14,2.3045923597778049e-14,1.8627264381001079e-12,3.8350041276730949e-19
0.06779221604280186,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101789640034055,0.099931093965931778,0.0,0.099964931721995498,-1.4739454254114673e-29,1.1030123093983422e-06,0.0,1.5209542438489962e-05,0.0,3.3409524509345666e-06,6.5444858783637045e-11,2.3819169549280968e-12,1.1499792578254345e-08,0.0,0.0,0.0,1.0875460276004889e-32,0.0,3.5109371475396795e-05,3.5068278004419673e-05,3.1605487683181205e-05,6.7322562401216934e-10,4.3110482247509753e-11,2.0035461204717385e-09,3.8727272656223232e-10,5.3522068639047468e-09,3.1015905982859035e-12,1.0134584521368921e-14,2.3139127947990314e-14,1.858132241802323e-12,3.84216989663567e-19
0.06804300513400974,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101783764305398,0.099931026969906356,0.0,0.099964931730541703,-9.773024796867618e-30,1.1071205030792955e-06,0.0,1.524509710589372e-05,0.0,3.3368448653731256e-06,6.5708293002468826e-11,2.3863667024199526e-12,1.1505511760888023e-08,0.0,0.0,0.0,3.2616076342396016e-32,0.0,3.5109339378054189e-05,3.5068269458190085e-05,3.1664282532088762e-05,6.723977562893835e-10,4.2977503979305049e-11,1.9936567616169366e-09,3.8871503761274456e-10,5.3647171707665194e-09,3.0803016136325547e-12,1.0139622098726749e-14,2.3232263872610758e-14,1.8535651658064281e-12,3.8493173835285491e-19
0.06829379422521761,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101777903512014,0.099930960129142987,0.0,0.099964931739066232,-3.6115860745396049e-30,1.1112258588950714e-06,0.0,1.5280564550884054e-05,0.0,3.3327564211222864e-06,6.5971534197104409e-11,2.3908051474750437e-12,1.1511197189447549e-08,0.0,0.0,0.0,1.315633900102712e-32,0.0,3.5109307357028499e-05,3.506826093368383e-05,3.1722927867285655e-05,6.7157374645967126e-10,4.2845466810677176e-11,1.9838569896640082e-09,3.9015635181463222e-10,5.3771967814861649e-09,3.059248288097143e-12,1.0144629934129688e-14,2.332533151936157e-14,1.8490249615097838e-12,3.8564466945567855e-19
0.06854458331642549,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101772057567489,0.099930893442768925,0.0,0.099964931747569125,-1.4750105395771778e-31,1.1153283795104463e-06,0.0,1.5315945285502619e-05,0.0,3.3286869673720595e-06,6.6234582786116481e-11,2.39523235541666e-12,1.1516849212728404e-08,0.0,0.0,0.0,5.0845783945869601e-33,0.0,3.5109275411887177e-05,3.506825243077518e-05,3.1781424554582285e-05,6.7075356412742314e-10,4.2714360567261294e-11,1.974145646459251e-09,3.915966701055127e-10,5.3896458762762378e-09,3.0384270778271611e-12,1.0149608334947935e-14,2.3418331036374875e-14,1.8445113833822293e-12,3.8635579349739449e-19
0.06879537240763337,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101766226386151,0.099930826909919196,0.0,0.099964931756050562,8.8925041736098311e-33,1.1194280676409353e-06,0.0,1.5351239817123241e-05,0.0,3.3246363549762981e-06,6.649743918916852e-11,2.3996483909860732e-12,1.1522468174554999e-08,0.0,0.0,0.0,1.4827414491249841e-34,0.0,3.5109243542201399e-05,3.506824394933954e-05,3.1839773452055567e-05,6.6993717923237796e-10,4.2584175222179158e-11,1.9645215928592247e-09,3.9303599344080421e-10,5.4020646337063842e-09,3.0178345061217816e-12,1.0154557604170777e-14,2.3511262572167475e-14,1.8400241889173094e-12,3.8706512090934721e-19
0.06904616149884124,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101760409883133,0.099930760529736248,0.0,0.099964931764510656,-4.7414671674464157e-31,1.1235249260514608e-06,0.0,1.5386448648509485e-05,0.0,3.3206044364284865e-06,6.6760103826944904e-11,2.4040533183495862e-12,1.1528054413871035e-08,0.0,0.0,0.0,3.6331243075950688e-33,0.0,3.5109211747546206e-05,3.5068235489253488e-05,3.1897975410143196e-05,6.6912456204474178e-10,4.2454900892303635e-11,1.9549837089349057e-09,3.9447432279326081e-10,5.4144532307236364e-09,2.9974671616185503e-12,1.0159478040486283e-14,2.3604126275616199e-14,1.8355631385866355e-12,3.8777266203001325e-19
0.06929695059004912,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101754607974277,0.099930694301370193,0.0,0.099964931772949503,-1.16086815908502e-31,1.1276189575551872e-06,0.0,1.5421572277871132e-05,0.0,3.3165910658390732e-06,6.7022577121083473e-11,2.4084472011053442e-12,1.1533608264827003e-08,0.0,0.0,0.0,3.2848657790193008e-34,0.0,3.5109180027500291e-05,3.5068227050394569e-05,3.1956031271734128e-05,6.6831568316061857e-10,4.2326527836723475e-11,1.9455308930816717e-09,3.9591165915256084e-10,5.4268118426722667e-09,2.9773216966846838e-12,1.0164369938358331e-14,2.3696922295933979e-14,1.8311279957943918e-12,3.8847842710610182e-19
0.06954773968125699,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101748820576205,0.099930628223978385,0.0,0.099964931781367256,5.3180043567211894e-31,1.1317101650122602e-06,0.0,1.54566111989198e-05,0.0,3.3125960989123818e-06,6.7284859494109818e-11,2.4128301022901299e-12,1.1539130056865349e-08,0.0,0.0,0.0,-2.7154145735025964e-34,0.0,3.5109148381646107e-05,3.5068218632641556e-05,3.2013941872259398e-05,6.6751051349735747e-10,4.2199046453116006e-11,1.9361620620423976e-09,3.9734800352486651e-10,5.4391406433133773e-09,2.9573948261360374e-12,1.0169233588101742e-14,2.3789650782646728e-14,1.8267185268314014e-12,3.8918242629365896e-19
0.06979852877246487,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101743047606247,0.099930562296725534,0.0,0.099964931789764025,6.638058519646814e-31,1.1357985513286544e-06,0.0,1.5491565900923637e-05,0.0,3.3086193929246716e-06,6.7546951369373748e-11,2.4172020843859892e-12,1.1544620114804146e-08,0.0,0.0,0.0,-4.1187284162238545e-34,0.0,3.5109116809569652e-05,3.5068210235874191e-05,3.2071708039780105e-05,6.6670902428913015e-10,4.2072447276493243e-11,1.9268761501809485e-09,3.9878335693241767e-10,5.4514398048441375e-09,2.9376833259279851e-12,1.0174069275955968e-14,2.3882311885570773e-14,1.8223345008313106e-12,3.8988466965913694e-19
