Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(56),COX(57)
1.313382949549896e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31449772611930527,0.1124737741462804,0.013727059225135056,3.1618863276440615e-13,1.0078602687204765e-09,0.0013675563633373398,0.00071921608884857342,2.3154380835492221e-09,2.6869637831957075e-09,9.7027158597570987e-06,3.6916335591199814e-14,1.8549893597853935e-07,8.3751598523464035e-11,3.3946074157723748e-14,9.6153074791825585e-14,9.7613197998008322e-17,5.8721134590460614e-10,3.3018043101480935e-11,0.0054667835684231846,0.017469793829784541,1.1910431309391589e-07,1.0578937904631012e-10,0.00011289625848880509,5.7282085287577259e-11,1.8795604481959603e-07,1.7221235896668944e-07,2.0712609247053889e-09,1.9881359592322134e-05,5.5735701497790773e-10
1.3153225713985383e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31448014414402703,0.11247230430539459,0.013717245752417485,3.1797004890079216e-13,1.0111449804540224e-09,0.0013711229794816035,0.00072105052534540389,2.3248810885460705e-09,2.6943835307414778e-09,9.7164690893299287e-06,3.7199010723825146e-14,1.8571406977194946e-07,8.4106295618734608e-11,3.4106140823419122e-14,9.6638474680059975e-14,9.8027307835055127e-17,5.8784294672515516e-10,3.3221194172696701e-11,0.0054664049158676294,0.017487586320807873,1.1921531014461376e-07,1.0601282785489044e-10,0.00011301330822906923,5.7390633077930242e-11,1.8813712614110054e-07,1.7219011098695949e-07,2.0762218256538522e-09,1.993217014882251e-05,5.5874737815958525e-10
1.3172621932471806e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31446257978399977,0.11247083265225884,0.013707440390856441,3.1975792184448823e-13,1.0144332896570414e-09,0.0013746927755827741,0.00072288656028406497,2.3343458207932764e-09,2.701808470380007e-09,9.7302087374938357e-06,3.748328337237376e-14,1.8592910753684722e-07,8.4461706074242705e-11,3.4266606238004019e-14,9.7125449634407889e-14,9.8442563900469866e-17,5.8847257325605049e-10,3.3425204674652506e-11,0.0054660264909344196,0.017505360991064586,1.1932615902425395e-07,1.0623635137224213e-10,0.0001131302944529632,5.7499211455920381e-11,1.8831806375097242e-07,1.7216786545628614e-07,2.0811864369717333e-09,1.9983022399568913e-05,5.6013885235229821e-10
1.3192018150958229e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31444503301998977,0.11246935918946646,0.013697643131929345,3.2155225928684566e-13,1.0177251855432884e-09,0.0013782657468997682,0.00072472419127937368,2.3438322815141665e-09,2.7092385811214265e-09,9.7439348032037759e-06,3.7769158929157305e-14,1.8614404938273871e-07,8.4817828793718569e-11,3.4427470127849001e-14,9.7614001395521181e-14,9.8858967743090218e-17,5.8910022731461858e-10,3.3630076332853203e-11,0.005465648293416084,0.017523117859985081,1.194368599000182e-07,1.0645994921061016e-10,0.00011324721724028816,5.7607820716926171e-11,1.8849885781248616e-07,1.7214562239778657e-07,2.0861547523919021e-09,2.0033916275153166e-05,5.6153143570533299e-10
1.3211414369444651e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31442750383279,0.11246788391960728,0.013687853967125506,3.2335306888577019e-13,1.0210206573362571e-09,0.001381841888697887,0.0007265634159493268,2.3533404718595201e-09,2.716673842011322e-09,9.7576472855029579e-06,3.8056642787886576e-14,1.8635889541879439e-07,8.5174662676814472e-11,3.4588732216817753e-14,9.8104131698065628e-14,9.9276520912011737e-17,5.8972591073086967e-10,3.3835810870145357e-11,0.0054652703231053952,0.017540856946972758,1.19547412944747e-07,1.0668362095547817e-10,0.00011336407667066031,5.7716461145715989e-11,1.8867950848884371e-07,1.7212338183506651e-07,2.0911267656620137e-09,2.0084851706280199e-05,5.6292512637097797e-10
1.3230810587931074e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31440999220322069,0.11246640684526768,0.013678072887946108,3.251603582657196e-13,1.0243196942692556e-09,0.0013854211962488101,0.00072840423191509714,2.3628703929077421e-09,2.7241142321307474e-09,9.7713461835218056e-06,3.8345740343618999e-14,1.865736457538508e-07,8.5532206619131138e-11,3.4750392226279471e-14,9.8595842270721016e-14,9.9695224956587734e-17,5.9034962534737317e-10,3.4042410006707441e-11,0.0054648925797953982,0.017558578271404123,1.19657818328247e-07,1.069073663580747e-10,0.00011348087282349369,5.7825131928236547e-11,1.888600159441208e-07,1.7210114378914304e-07,2.0961024706165811e-09,2.0135828623767864e-05,5.6431992250396208e-10
1.3250206806417497e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3143924981121281,0.11246492796903046,0.013668299885904196,3.2697413501770321e-13,1.0276222855854743e-09,0.001389003664830587,0.00073024663680102775,2.372422045665003e-09,2.7315597305962321e-09,9.785031496477366e-06,3.8636456992705833e-14,1.8678830049641308e-07,8.5890459512243744e-11,3.4912449875120889e-14,9.9089134836181214e-14,1.0011508142642852e-16,5.9097137301913146e-10,3.4249875460040023e-11,0.0054645150632793857,0.01757628185262879,1.1976807621428271e-07,1.0713118511630864e-10,0.00011359760577800151,5.7933832843450334e-11,1.8904038034108019e-07,1.7207890828179047e-07,2.1010818610536701e-09,2.0186846958546756e-05,5.6571582226226999e-10
1.326960302490392e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31437502154038571,0.11246344729347492,0.013658534952524639,3.2879440669928087e-13,1.0309284205380488e-09,0.0013925892897276287,0.00073209062823462949,2.3819954310655442e-09,2.7390103165597999e-09,9.7987032236732051e-06,3.8928798132739725e-14,1.870028597546564e-07,8.6249420243728367e-11,3.5074904879758094e-14,9.9584011111154333e-14,1.0053609187140112e-16,5.9159115561345627e-10,3.4458208944956116e-11,0.0054641377733509076,0.01759396770996954,1.1987818677446252e-07,1.073550767595868e-10,0.00011371427561321587,5.8042564675184056e-11,1.8922060184130574e-07,1.7205667533649713e-07,2.1060649307151484e-09,2.0237906641660015e-05,5.671128238073625e-10
1.3288999243390343e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31435756246889329,0.11246196482117685,0.013648778079344117,3.3062118083456261e-13,1.0342380883901305e-09,0.0013961780662307005,0.00073393620384657767,2.3915905499719472e-09,2.7464659692089733e-09,9.8123613644986207e-06,3.9222769162502225e-14,1.8721732363642827e-07,8.6609087697187998e-11,3.5237756954148605e-14,1.0008047280636298e-13,1.0095825784162876e-16,5.9220897500984619e-10,3.4667412173571476e-11,0.0054637607098037737,0.01761163586272237,1.1998815018307931e-07,1.0757904097212329e-10,0.00011383088240798076,5.8151326967307675e-11,1.8940068060827336e-07,1.7203444497515617e-07,2.1110516734439055e-09,2.0289007604263124e-05,5.6851092530308117e-10
1.3308395461876766e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31434012087857716,0.11246048055470859,0.013639029257911108,3.3245446491420938e-13,1.0375512784149575e-09,0.0013997699896369147,0.00073578336127070882,2.4012074031751831e-09,2.7539266677667886e-09,9.8260059184275781e-06,3.9518375481911366e-14,1.8743169224925038e-07,8.6969460752278668e-11,3.540100580980375e-14,1.0057852162654441e-13,1.0138158088749027e-16,5.9282483309986352e-10,3.4877486855295043e-11,0.0054633838724320446,0.017629286330156532,1.2009796660169187e-07,1.0780307756063569e-10,0.00011394742624093675,5.8260118713082632e-11,1.8958061680537684e-07,1.7201221721906637e-07,2.1160420831232585e-09,2.0340149777623757e-05,5.6991012491595627e-10
1.3327791680363189e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31432269675039043,0.11245899449663889,0.013629288479785851,3.3429426639543248e-13,1.0408679798959072e-09,0.0014033650552497199,0.00073763209814401505,2.410845991394832e-09,2.7613923914917981e-09,9.8396368850186987e-06,3.9815622491978462e-14,1.8764596570032011e-07,8.7330538284730932e-11,3.5564651155798247e-14,1.0107815927045105e-13,1.0180606255961978e-16,5.9343873178703345e-10,3.5088434696821057e-11,0.0054630072610300394,0.017646919131514598,1.2020763619744324e-07,1.0802718604571938e-10,0.00011406390719053601,5.8368940934006681e-11,1.8976041059246257e-07,1.7198999209107297e-07,2.1210361535056067e-09,2.0391333093121555e-05,5.7131042081644295e-10
1.334524827700097e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31430702994942189,0.11245765551467729,0.013620528649535259,3.3595566624331325e-13,1.0438560046746935e-09,0.0014066032970112823,0.00073929730980854837,2.4195393047690369e-09,2.7681158222480889e-09,9.851893137479699e-06,4.0084552056312431e-14,1.8783873053132393e-07,8.7656109459737828e-11,3.5712270724032879e-14,1.0152919299344835e-13,1.0218908797179971e-16,5.9398956689882707e-10,3.5279035714210649e-11,0.0054626685038025565,0.017662773564124289,1.2030621344552239e-07,1.08228944885012e-10,0.00011416868634459732,5.8466906633559839e-11,1.8992210337454389e-07,1.7196999174060897e-07,2.1255339416863909e-09,2.0437433196972205e-05,5.7257162294250074e-10
1.336270487363875e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31429137726352341,0.11245631508546418,0.013611775321401207,3.3762235658890946e-13,1.0468468572627818e-09,0.0014098440767462326,0.00074096379719723929,2.4282502244565273e-09,2.7748432915475663e-09,9.8641383837037803e-06,4.0354818894471827e-14,1.8803141844557308e-07,8.7982249522541588e-11,3.5860210996345559e-14,1.0198151626476546e-13,1.0257305425824695e-16,5.9453881784994522e-10,3.547034661158517e-11,0.0054623299292945711,0.017678613716767547,1.20404672028896e-07,1.0843076150708516e-10,0.00011427341468347924,5.8564896272993537e-11,1.9008368105521072e-07,1.7194999355304687e-07,2.1300346856130525e-09,2.0483566520595128e-05,5.7383371025133517e-10
1.338016147027653e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31427573867886455,0.11245497321086498,0.013603028489255476,3.3929434279903865e-13,1.049840529869119e-09,0.0014130873910439211,0.00074263155859399885,2.4369787508346149e-09,2.7815747843435545e-09,9.8763726235422141e-06,4.0626426945823456e-14,1.8822402952054963e-07,8.830895764551411e-11,3.6008471755644888e-14,1.0243513031036029e-13,1.0295796254990165e-16,5.9508648605235584e-10,3.5662368627440844e-11,0.0054619915373566672,0.017694439603416937,1.205030120675442e-07,1.0863263564555229e-10,0.00011437809226398265,5.8662910016259534e-11,1.9024514375149492e-07,1.7192999754427467e-07,2.1345383807925881e-09,2.0529733014197961e-05,5.7509668141506501e-10
1.339761806691431e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31426011418163219,0.11245362989274284,0.013594288146977518,3.409716302185767e-13,1.0528370147094564e-09,0.0014163332364978418,0.00074430059228480143,2.4457248842343524e-09,2.7883102856127065e-09,9.8885958569005255e-06,4.0899380150326135e-14,1.8841656383352827e-07,8.8636232998514041e-11,3.6157052783269467e-14,1.0289003635226524e-13,1.0334381397787003e-16,5.9563257292558874e-10,3.5855102998470275e-11,0.0054616533278395952,0.01771025123802759,1.2060123368901411e-07,1.0883456699468034e-10,0.00011448271914278553,5.8760948091982824e-11,1.9040649157922704e-07,1.7191000372921796e-07,2.1390450227396227e-09,2.0575932628061417e-05,5.763605351077815e-10
1.3415074663552092e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31424450375803042,0.1124522851329586,0.013585554288454442,3.4265422417045954e-13,1.0558363040064073e-09,0.0014195816097056181,0.00074597089655767737,2.4544886249406587e-09,2.7950497803550007e-09,9.9008080837377453e-06,4.1173682448487818e-14,1.8860902146157598e-07,8.8964074748907919e-11,3.6305953858997874e-14,1.0334623560858768e-13,1.0373060967342394e-16,5.961770798966376e-10,3.6048550959554776e-11,0.0054613153005942773,0.017726048634537302,1.2069933701675557e-07,1.0903655536826968e-10,0.000114587295376444,5.8859009951690405e-11,1.9056772465687524e-07,1.7189001212416937e-07,2.1435546070269695e-09,2.0622165312539045e-05,5.7762527000514126e-10
1.3432531260189872e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31422890739428083,0.11245093893337083,0.013576826907580998,3.4434212995568463e-13,1.0588383899894761e-09,0.0014228325072690056,0.00074764246970271885,2.4632699731923778e-09,2.8017932535937527e-09,9.9130093040664519e-06,4.1449337781340261e-14,1.8880140248155488e-07,8.9292482061582751e-11,3.64551747610545e-14,1.0380372929351039e-13,1.0411835076800065e-16,5.9672000839990237e-10,3.6242713743759847e-11,0.0054609774554717971,0.017741831806866486,1.2079732216475278e-07,1.092386005951965e-10,0.00011469182102140226,5.8957095233025147e-11,1.9072884310392094e-07,1.7187002274640569e-07,2.1480671292140227e-09,2.066843101805724e-05,5.7889088478480283e-10
1.3449987856827653e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3142133250766217,0.11244959129583586,0.013568105998259576,3.4603535285331302e-13,1.0618432648950939e-09,0.0014260859257938839,0.00074931531001207316,2.4720689291824433e-09,2.808540690375618e-09,9.9251995179521143e-06,4.1726350090406347e-14,1.8899370697012195e-07,8.9621454098962256e-11,3.6604715266116843e-14,1.0426251861729202e-13,1.0450703839320244e-16,5.9726135987711686e-10,3.6437592582329476e-11,0.0054606397923234011,0.017757600768918264,1.2089518925945924e-07,1.0944070228923881e-10,0.00011479629613397507,5.9055204805637428e-11,1.9088984703441086e-07,1.7185003561063618e-07,2.1525825847907558e-09,2.0714729695115026e-05,5.8015737812691971e-10
1.3465698793801656e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31419931298877712,0.11244837719414177,0.013560262708014191,3.4756380393645465e-13,1.0645500304283749e-09,0.0014290161550866713,0.00075082194830621354,2.4800030443097107e-09,2.8146167599699055e-09,9.9361613000400846e-06,4.1976824641288127e-14,1.8916671563865621e-07,8.9918011077855215e-11,3.6739574795336504e-14,1.0467653777680446e-13,1.0485766747498001e-16,5.977472290471965e-10,3.6613596779565478e-11,0.0054603360509548875,0.017771780696453646,1.2098316881301316e-07,1.0962264195201099e-10,0.00011489028057654502,5.9143523595239234e-11,1.9103465275731905e-07,1.7183204911831853e-07,2.1566489992259141e-09,2.0756426654283479e-05,5.8129797221591595e-10
1.348140973077566e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31418531225712798,0.11244716193056187,0.013552424650359891,3.4909656995274892e-13,1.0672590430574822e-09,0.0014319484211445404,0.00075232961037996037,2.4879514218929069e-09,2.8206960170766668e-09,9.9471141671353722e-06,4.2228404409962446e-14,1.8933966243423847e-07,9.0215024188906374e-11,3.6874692855630944e-14,1.0509160825701474e-13,1.0520906498849241e-16,5.9823182306224677e-10,3.6790182871349981e-11,0.0054600324567568538,0.017785949135019945,1.2107105293172265e-07,1.0980462705625959e-10,0.00011498422417429078,5.9231861349484061e-11,1.9117936590280059e-07,1.7181406446661727e-07,2.1607177829178775e-09,2.079815024438848e-05,5.824392759128336e-10
1.3497120667749662e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31417132287167598,0.11244594550644495,0.013544591820866456,3.5063365470756269e-13,1.0699702971365328e-09,0.0014348827215012623,0.00075383829499231796,2.4959140619830731e-09,2.8267784508407525e-09,9.9580581193886507e-06,4.2481092270636749e-14,1.8951254741235484e-07,9.051249281674751e-11,3.7010069281189544e-14,1.0550773093249664e-13,1.0556123175900012e-16,5.9871514298740966e-10,3.6967351751660714e-11,0.0054597290096211806,0.017800106094718628,1.2115884170304567e-07,1.0998665739680151e-10,0.00011507812696803188,5.9320218287825667e-11,1.9132398655607642e-07,1.7179608166739638e-07,2.1647889326175302e-09,2.0839900429486843e-05,5.835812882591521e-10
1.3512831604723665e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31415734482243557,0.11244472792313807,0.013536764215109435,3.5217506198960366e-13,1.0726837870250077e-09,0.0014378190536937258,0.00075534800090384544,2.5038909645967232e-09,2.8328640504247636e-09,9.9689931569898689e-06,4.2734891097810164e-14,1.8968537062833943e-07,9.0810416344180265e-11,3.7145703905045275e-14,1.0592490667484583e-13,1.0591416861188799e-16,5.9919718989321414e-10,3.7145104313076314e-11,0.0054594257094398796,0.017814251585638069,1.2124653521785797e-07,1.1016873279067952e-10,0.00011517198899850189,5.9408594351772987e-11,1.9146851480154859e-07,1.7177810073178004e-07,2.1688624451019251e-09,2.0881677173689572e-05,5.8472400829762063e-10
1.3528542541697669e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31414337809943221,0.11244350918198692,0.013528941828669074,3.537207955739554e-13,1.0753995070867953e-09,0.001440757415261375,0.00075685872687637182,2.5118821297222166e-09,2.8389528050058039e-09,9.9799192801609443e-06,4.2989803766196495e-14,1.8985813213740191e-07,9.1108794152518945e-11,3.7281596559290558e-14,1.0634313635321915e-13,1.0626787637264222e-16,5.9967796485454926e-10,3.7323441447028749e-11,0.0054591225561050633,0.017828385617855949,1.2133413356548915e-07,1.1035085308887705e-10,0.00011526581030634588,5.9496989247098948e-11,1.9161295072381683e-07,1.7176012167094617e-07,2.1729383171668209e-09,2.0923480441153159e-05,5.8586743507203038e-10
1.3544253478671672e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31412942269270017,0.11244228928433589,0.013521124657129718,3.5527085922384027e-13,1.0781174516896339e-09,0.0014436978037458729,0.00075837047167283313,2.5198875573234333e-09,2.845044703773606e-09,9.9908364891516433e-06,4.3245833150687779e-14,1.9003083199464428e-07,9.1407625621788102e-11,3.7417747075201083e-14,1.0676242083465173e-13,1.0662235586683716e-16,6.0015746895007828e-10,3.7502364043949554e-11,0.0054588195495089298,0.017842508201440673,1.2142163683268031e-07,1.1053301811713742e-10,0.0001153595909321458,5.958540297907215e-11,1.9175729440829915e-07,1.7174214449679305e-07,2.1770165455895033e-09,2.0965310196073655e-05,5.8701156762743609e-10
1.3559964415645675e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31411547859228911,0.11244106823152748,0.01351331269608245,3.5682525668292721e-13,1.0808376152076428e-09,0.0014466402166925332,0.00075988323405798603,2.5279072473239869e-09,2.851139735938744e-09,1.000174478425724e-05,4.3502982126444391e-14,1.9020347025499173e-07,9.1706910129898827e-11,3.7554155282711465e-14,1.0718276098268193e-13,1.0697760792019216e-16,6.0063570326462977e-10,3.7681872992615476e-11,0.0054585166895438283,0.017856619346445328,1.2150904510811175e-07,1.1071522767716843e-10,0.00011545333091638779,5.9673835691827727e-11,1.9190154593978193e-07,1.7172416922090883e-07,2.1810971271451591e-09,2.1007166402710019e-05,5.8815640501055439e-10
1.3575675352619678e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31410154578825811,0.11243984602490284,0.013505505941122483,3.5838399168289788e-13,1.0835599920188676e-09,0.0014495846516489142,0.00076139701279770357,2.5359411996229051e-09,2.8572378907245538e-09,1.0012644165800653e-05,4.3761253568771795e-14,1.9037604697326118e-07,9.2006647053474536e-11,3.7690821010938559e-14,1.0760415765870207e-13,1.0733363335851519e-16,6.0111266888677455e-10,3.7861969180786706e-11,0.0054582139761021938,0.01787071906291365,1.2159635848320747e-07,1.1089748159685844e-10,0.00011554703029947592,5.9762287201172384e-11,1.9204570540172924e-07,1.7170619585405594e-07,2.1851800586371756e-09,2.1049049025361622e-05,5.893019462689724e-10
1.3591386289593681e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3140876242706801,0.11243862266580129,0.013497704387851311,3.5994706793715426e-13,1.0862845765073854e-09,0.001452531106165969,0.0007629118066595585,2.5439894140817418e-09,2.8633391573738804e-09,1.0023534634146808e-05,4.4020650353181624e-14,1.905485622041064e-07,9.2306835767186267e-11,3.7827744087755459e-14,1.0802661172083861e-13,1.0769043300774941e-16,6.0158836691074683e-10,3.8042653494666413e-11,0.0054579114090766,0.017884807360875075,1.2168357704547245e-07,1.1107977973783023e-10,0.00011564068912175173,5.9850757172274007e-11,1.9218977287867643e-07,1.7168822440776774e-07,2.1892653368808568e-09,2.1090958028385192e-05,5.9044819045183042e-10
1.3607097226567684e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31407371402963569,0.11243739815556121,0.013489908031873726,3.6151448914948615e-13,1.0890113630604603e-09,0.001455479577796453,0.0007644276144120163,2.5520518905424895e-09,2.8694435251397925e-09,1.0034416189682682e-05,4.4281175355258742e-14,1.9072101600209491e-07,9.2607475644691374e-11,3.796492434038905e-14,1.0845012402549419e-13,1.0804800769390818e-16,6.0206279843369479e-10,3.8223926819636573e-11,0.0054576089883596876,0.01789888425035159,1.2177070087912433e-07,1.1126212191399847e-10,0.00011573430742348386,5.9939245839219308e-11,1.923337484569407e-07,1.7167025489444056e-07,2.1933529586529649e-09,2.1132893376171065e-05,5.9159513660949686e-10
1.3622808163541688e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31405981505521824,0.11243617249551918,0.013482116868800204,3.630862590070958e-13,1.0917403460708715e-09,0.0014584300640962009,0.00076594443482508258,2.5601286288132732e-09,2.8755509832930725e-09,1.0045288832832823e-05,4.4542831450738549e-14,1.9089340842164782e-07,9.2908566057892941e-11,3.8102361594945491e-14,1.08874695426108e-13,1.0840635824312709e-16,6.0253596455782852e-10,3.8405790039659717e-11,0.0054573067138442297,0.017912949741352258,1.2185773007716889e-07,1.1144450789200982e-10,0.00011582788524486495,6.0027753490209824e-11,1.9247763221942238e-07,1.7165228732442684e-07,2.1974429207405028e-09,2.1174855033162549e-05,5.9274278379355404e-10
1.363851910051569e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31404592733753367,0.11243494568701018,0.013474330894246801,3.646623811809132e-13,1.0944715199368404e-09,0.0014613825626240736,0.00076746226667027333,2.5682196286691605e-09,2.881661521121864e-09,1.0056152564058597e-05,4.4805621515467893e-14,1.9106573951704443e-07,9.3210106376989377e-11,3.8240055676439655e-14,1.0930032677321011e-13,1.0876548548166108e-16,6.0300786639025018e-10,3.8588244037300502e-11,0.0054570045854231116,0.017927003843873471,1.219446647280668e-07,1.1162693756547476e-10,0.00011592142262601446,6.0116279467195073e-11,1.9262142425002704e-07,1.7163432170948797e-07,2.2015352199938619e-09,2.1216842963855933e-05,5.9389113105665052e-10
1.3654230037489694e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31403205086669794,0.11243371773136786,0.013466550103834071,3.662428593286691e-13,1.0972048790610333e-09,0.0014643370709413836,0.00076898110872032708,2.5763248898584782e-09,2.887775127928397e-09,1.0067007383850774e-05,4.5069548425356725e-14,1.9123800934244808e-07,9.3512095970808321e-11,3.8378006409007159e-14,1.0972701891496967e-13,1.0912539023586129e-16,6.0347850504197634e-10,3.8771289693985631e-11,0.0054567026029893207,0.017941046567901398,1.2203150491800564e-07,1.1180941076082282e-10,0.00011601491960697628,6.0204823792784189e-11,1.9276512463321713e-07,1.7161635806081164e-07,2.2056298532194853e-09,2.12588571327901e-05,5.9504017745291849e-10
1.3669940974463697e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31401818563283573,0.11243248862992467,0.01345877449318632,3.6782769709712303e-13,1.0999404178498013e-09,0.0014672935866114885,0.00077050095974899916,2.5844444121073512e-09,2.8938917930266015e-09,1.0077853292724936e-05,4.5334615056366412e-14,1.9141021795192642e-07,9.3814534207037727e-11,3.8516213616052969e-14,1.1015477269759164e-13,1.0948607333215883e-16,6.0394788162727885e-10,3.8954927890196685e-11,0.0054564007664359244,0.017955077923413693,1.2211825073551562e-07,1.1199192726630214e-10,0.0001161083762277273,6.0293386777084625e-11,1.9290873345348914e-07,1.7159839638976259e-07,2.2097268172105107e-09,2.1300897504541338e-05,5.961899220376261e-10
1.36856519114377e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31400433162608388,0.1124312583840115,0.01345100405793323,3.6941689811726401e-13,1.1026781307148264e-09,0.0014702521072006709,0.00077202181853150398,2.5925781951100507e-09,2.9000115057472375e-09,1.008869029123166e-05,4.5600824284516266e-14,1.9158236539940981e-07,9.4117420451736468e-11,3.8654677119935296e-14,1.1058358896446111e-13,1.0984753559709965e-16,6.0441599726506744e-10,3.9139159505052008e-11,0.0054560990756561097,0.017969097920375779,1.222049022703849e-07,1.1217448691979616e-10,0.00011620179252816107,6.0381968217185279e-11,1.9305225079444703e-07,1.715804367077243e-07,2.2138261088004473e-09,2.1342964043736912e-05,5.9734036386709395e-10
1.3701362848411703e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31399048883658953,0.1124300269949578,0.013443238793709294,3.7101046600599712e-13,1.1054180120725661e-09,0.0014732126302778293,0.00077354368384435898,2.6007262385324378e-09,2.9061342554360973e-09,1.0099518379952607e-05,4.5868178985859685e-14,1.9175445173870625e-07,9.442075406951616e-11,3.8793396742081478e-14,1.1101346855644316e-13,1.1020977785733195e-16,6.0488285307836274e-10,3.9323985416450237e-11,0.0054557975305431624,0.017983106568742198,1.2229145960975106e-07,1.1235708958151505e-10,0.00011629516854808735,6.0470567766101502e-11,1.9319567673954287e-07,1.7156247902587334e-07,2.217927724833858e-09,2.1385056715050217e-05,5.9849150199878189e-10
1.3717073785385707e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31397665725450941,0.11242879446409181,0.013435478696152966,3.726084043685464e-13,1.1081600563434525e-09,0.0014761751534140279,0.00077506655446516143,2.6088885420168684e-09,2.9122600314514385e-09,1.0110337559495302e-05,4.6136682036466178e-14,1.919264770235228e-07,9.4724534423793841e-11,3.8932372303149344e-14,1.114444123123131e-13,1.1057280093958851e-16,6.0534845019356761e-10,3.9509406501276047e-11,0.0054554961309904587,0.017997103878458445,1.2237792284049694e-07,1.1253973506151242e-10,0.00011638850432725307,6.0559185590904985e-11,1.9333901137294836e-07,1.7154452335542181e-07,2.2220316621239227e-09,2.1427175483193149e-05,5.9964333549150056e-10
1.373278472235971e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31396283687001503,0.11242756079273981,0.013427723760909342,3.7421071679064212e-13,1.11090425795458e-09,0.0014791396741839385,0.00077659042917330905,2.617065105166571e-09,2.9183888231723406e-09,1.0121147830510073e-05,4.6406336312408689e-14,1.9209844130739852e-07,9.5028760876005157e-11,3.9071603622517649e-14,1.1187642106736041e-13,1.1093660567074316e-16,6.0581278974268037e-10,3.9695423634716968e-11,0.0054551948768915143,0.018011089859454966,1.2246429205199247e-07,1.1272242316269734e-10,0.00011648179990531448,6.0647821859619335e-11,1.9348225477847667e-07,1.7152656970761791e-07,2.2261379174918955e-09,2.1469320312939564e-05,6.0079586340560101e-10
1.3748495659333713e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31394902767328675,0.11242632598222686,0.013419973983627582,3.7581740684601743e-13,1.1136506113371596e-09,0.0014821061901644562,0.00077811530674930631,2.6252559275607734e-09,2.9245206199906856e-09,1.0131949193673265e-05,4.6677144689743309e-14,1.9227034464376925e-07,9.5333432786373698e-11,3.9211090518782103e-14,1.1230949565472685e-13,1.1130119287775592e-16,6.0627587286110897e-10,3.9882037690913775e-11,0.0054548937681399377,0.018025064521652954,1.2255056733357895e-07,1.1290515374662041e-10,0.0001165750553218494,6.0736476133459049e-11,1.9362540703889626e-07,1.715086180936591e-07,2.2302464878039725e-09,2.151149116910321e-05,6.0194908480213833e-10
