Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3OO(77),C2H4(47),COX(50),CHOX(53)
4.3801921863677066e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44306724657292101,0.075033168437985825,0.0061645842797644103,0.0,1.405259216916748e-07,0.069745861138195225,0.033301527655862466,8.0569604647593788e-05,4.1710790422171408e-10,0.002776296746653167,1.2197797358607159e-10,0.00053966922996300946,5.082364994110054e-09,2.645175890150591e-09,3.2681906754954897e-09,1.9974844373916236e-10,5.2698487793976945e-09,3.3697730186854705e-05,0.0053921427914447526,1.2146417514606155e-05,0.00060675976423215196,1.2447174618591476e-11,7.7362219331167713e-07,3.492805214436614e-07,0.00038197936412697148,0.0014483862283929179,2.8621484320338398e-08,0.0013973608471225989,4.2578399855836244e-09,5.3326907779176703e-05,1.0322916013195741e-07,4.8437699538229919e-11
4.382705832317816e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44306389729973666,0.075018350754273266,0.0061599369383023165,0.0,1.4060348871296997e-07,0.069772665726381453,0.03331085618999137,8.0705277463782033e-05,4.1763754340551289e-10,0.0027786223717605699,1.2225770934560853e-10,0.00053967297262213349,5.089823214518619e-09,2.6459816100464664e-09,3.2691280549599723e-09,1.9987707441557276e-10,5.2676256504736248e-09,3.3724697088724341e-05,0.0053910339715261589,1.2112452062712143e-05,0.00060686323428169107,1.2414578353253471e-11,7.753473815173773e-07,3.5012846274339678e-07,0.00038283865947520956,0.0014513860216183098,2.8629152628204209e-08,0.0013978877381310678,4.2581940822277679e-09,5.3369582173949907e-05,1.0325729652862449e-07,4.8459305428818772e-11
4.385219478267925e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44306055130582861,0.075003541706307186,0.0061552931704854071,0.0,1.4068101003642157e-07,0.069799450118184767,0.033320177402941673,8.0841162666667849e-05,4.1816731234476383e-10,0.0027809489725980339,1.2253813323580836e-10,0.00053967667204974225,5.097293279874427e-09,2.6467890484754253e-09,3.2700644658179213e-09,2.0000576131833986e-10,5.2654018673605865e-09,3.3751710095483766e-05,0.0053899258274120714,1.2078660575586014e-05,0.00060696660703727897,1.2382145985157677e-11,7.7707258039963819e-07,3.5097609129533635e-07,0.00038369737020140502,0.0014543827707654276,2.8636814857082305e-08,0.0013984142264186069,4.2585467678249131e-09,5.3412329528662478e-05,1.0328541055839693e-07,4.8480897650650186e-11
4.387733124218034e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44305720858947867,0.074988741294328087,0.0061506529734447349,0.0,1.4075848564339184e-07,0.069826214327878167,0.033329491301781547,8.0977259668533184e-05,4.1869721067524335e-10,0.0027832765400093271,1.2281924502840737e-10,0.00053968032845421148,5.104775166875068e-09,2.6475981909086209e-09,3.270999909794481e-09,2.0013450403441482e-10,5.2631774350595457e-09,3.3778769279998739e-05,0.0053888183590703985,1.2045041722992044e-05,0.00060706988259840041,1.2349876263847664e-11,7.7879778710002091e-07,3.5182340644455402e-07,0.00038455549626550451,0.0014573764785564827,2.8644471012981229e-08,0.0013989403122875424,4.2588980292257237e-09,5.3455149958710064e-05,1.0331350224412538e-07,4.8502476209607129e-11
4.390246770168143e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44305386914897554,0.07497394951855757,0.0061460163443138333,0.0,1.4083591551534002e-07,0.069852958369691631,0.033338797893560479,8.1113567885006253e-05,4.1922723803297295e-10,0.0027856050648896488,1.231010444995838e-10,0.00053968394204274861,5.1122688523579935e-09,2.6484090228447835e-09,3.2719343886076774e-09,2.0026330215309637e-10,5.2609523585426876e-09,3.3805874714999406e-05,0.005387711566467771,1.2011594188372523e-05,0.00060717306106440356,1.2317767953857521e-11,7.8052299876378769e-07,3.5267040753585235e-07,0.00038541303762506184,0.0014603671476977533,2.8652121101888739e-08,0.0013994659960393145,4.2592478533434308e-09,5.3498043579128365e-05,1.0334157160815404e-07,4.8524041111922213e-11
4.392760416118252e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44305053298261504,0.074959166379198333,0.0061413832802287077,0.0,1.4091329963382193e-07,0.06987968225781252,0.033348097185309539,8.12500867350216e-05,4.1975739405421899e-10,0.0027879345381851073,1.2338353142989579e-10,0.00053968751302140418,5.1197743133030459e-09,2.6492215298103726e-09,3.2728679039686073e-09,2.0039215526600919e-10,5.2587266427537223e-09,3.3833026473007678e-05,0.0053866054495695596,1.1978316668669551e-05,0.00060727614253463819,1.2285819830838517e-11,7.8224821253807745e-07,3.5351709391214844e-07,0.00038626999423524287,0.0014633547808798873,2.8659765129780222e-08,0.0013999912779744895,4.2595962272486397e-09,5.3541010504668466e-05,1.0336961867305842e-07,4.854559236355866e-11
4.395274062068361e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44304720008869869,0.074944391876434563,0.0061367537783278397,0.0,1.4099063798048977e-07,0.069906386006386378,0.033357389184041561,8.138681564078039e-05,4.2028767837549189e-10,0.0027902649508922059,1.2366670560421985e-10,0.00053969104159508276,5.1272915268267747e-09,2.6500356973597288e-09,3.2738004575812672e-09,2.0052106296708258e-10,5.2565002926081865e-09,3.3860224626305875e-05,0.0053855000083398684,1.1945207874150071e-05,0.00060737912710839956,1.2254030681926869e-11,7.8397342557122651e-07,3.5436346491469587e-07,0.00038712636604888262,0.001466339380778148,2.8667403102625153e-08,0.0014005161583927729,4.2599431381649569e-09,5.358405084983106e-05,1.0339764346161523e-07,4.8567129970311833e-11
4.39778770801847e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44304387046553528,0.074929626010431682,0.0061321278357521812,0.0,1.4106793053709138e-07,0.069933069629517508,0.033366673896751214,8.1523754027711267e-05,4.2081809063354634e-10,0.002792596294057335,1.2395056681168992e-10,0.00053969452796755505,5.1348204701791488e-09,2.6508515110752195e-09,3.2747320511426435e-09,2.0065002485252877e-10,5.254273312993744e-09,3.3887469247055291e-05,0.0053843952427415492,1.1912266528233756e-05,0.00060748201488481843,1.2222399309556509e-11,7.8569863501578814e-07,3.5520951988495489e-07,0.00038798215301659466,0.001469320950052599,2.8675035026370996e-08,0.0014010406375930188,4.260288573355361e-09,5.3627164728750524e-05,1.0342564599594398e-07,4.8588653938460841e-11
4.400301353968579e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44304054411143973,0.074914868781336713,0.0061275054496451528,0.0,1.4114517728547003e-07,0.069959733141269617,0.033375951330415286,8.1660901324431324e-05,4.213486304653807e-10,0.002794928558776263,1.242351148456358e-10,0.00053969797234146809,5.1423611207474218e-09,2.6516689565673904e-09,3.2756626863429609e-09,2.0077904052082206e-10,5.2520457087704862e-09,3.3914760407224479e-05,0.0053832911527362057,1.1879491367323589e-05,0.00060758480596299826,1.2190924526734724e-11,7.8742383802648306e-07,3.5605525816260971e-07,0.00038883735508676306,0.0014722994913484127,2.8682660906951519e-08,0.0014015647158732473,4.260632520234677e-09,5.3670352255269502e-05,1.034536262983839e-07,4.861016427399999e-11
4.402814999918688e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44303722102473264,0.074900120189278191,0.006122886617152639,0.0,1.4122237820756417e-07,0.06998637655566628,0.033385221491992821,8.1798256962707587e-05,4.2187929750823636e-10,0.0027972617361936452,1.2452034950352336e-10,0.000539701374918355,5.1499134560516942e-09,2.6524880194751002e-09,3.276592364865669e-09,2.0090810957267779e-10,5.2498174847712133e-09,3.394209817851923e-05,0.0053821877382842003,1.1846881140639057e-05,0.00060768750044201941,1.2159605156519579e-11,7.8914903175866102e-07,3.5690067908543058e-07,0.00038969197220561788,0.0014752750072960881,2.8690280750298672e-08,0.0014020883935306492,4.260974966394175e-09,5.3713613543011405e-05,1.0348158439168155e-07,4.8631660982600896e-11
4.405328645868797e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44303390120374125,0.074885380234366417,0.0061182713354229921,0.0,1.4129953328540675e-07,0.070012999886691657,0.033394484388425259,8.1935820377419054e-05,4.224100913995979e-10,0.0027995958175025355,1.2480627058689412e-10,0.00053970473589864802,5.1574774537392967e-09,2.6533086854656663e-09,3.2775210883874012e-09,2.0103723161103121e-10,5.2475886458017371e-09,3.3969482632538284e-05,0.0053810849993446517,1.1814434610051712e-05,0.00060779009842080111,1.2128440037828043e-11,7.9087421337258838e-07,3.577457819919907e-07,0.00039054600431734794,0.0014782475005116172,2.8697894562321003e-08,0.001402611670861603,4.2613158994369182e-09,5.375694870522748e-05,1.0350952029773999e-07,4.8653144070595116e-11
4.407842291818906e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44303058464679823,0.074870648916693455,0.0061136596016070216,0.0,1.4137664250112508e-07,0.070039603148291121,0.033403740026636639,8.2073591006518652e-05,4.2294101177719263e-10,0.0028019307939438996,1.2509287790130492e-10,0.00053970805548168724,5.1650530915893465e-09,2.6541309402349948e-09,3.2784488585781595e-09,2.0116640624101711e-10,5.2453591966411598e-09,3.3996913840712349e-05,0.0053799829358754528,1.1782150549923361e-05,0.00060789259999821231,1.2097428019864061e-11,7.9259938003123002e-07,3.5859056621928838e-07,0.0003913994513640611,0.0014812169735968174,2.8705502348910668e-08,0.0014031345481616848,4.2616553071048864e-09,5.3800357854860368e-05,1.0353743403861306e-07,4.8674613544051764e-11
4.410355937769015e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44302727135224218,0.074855926236333289,0.0061090514128579994,0.0,1.4145370583694018e-07,0.07006618635437166,0.033412988413533753,8.2211568290996119e-05,4.2347205827899005e-10,0.0028042666568061387,1.2538017125626925e-10,0.0005397113338657314,5.1726403475104467e-09,2.6549547695077206e-09,3.2793756771014136e-09,2.0129563306994931e-10,5.2431291420421536e-09,3.4024391874179107e-05,0.0053788815478332652,1.1750027746946992e-05,0.00060799500527310407,1.2066567959990755e-11,7.9432452889718132e-07,3.5943503110193663e-07,0.00039225231328587521,0.0014841834291395228,2.8713104115963294e-08,0.0014036570257256796,4.2619931773518642e-09,5.3843841104671642e-05,1.035653256370597e-07,4.8696069408480769e-11
4.412869583719124e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44302396131841754,0.074841212193341819,0.0061044467663316487,0.0,1.4153072327516678e-07,0.07009274951880258,0.033422229556006301,8.2349751674840814e-05,4.2400323054320186e-10,0.0028066033974246201,1.2566815046519774e-10,0.00053971457124796815,5.1802391995326943e-09,2.6557801590373313e-09,3.2803015456140688e-09,2.0142491170730026e-10,5.2408984867312457e-09,3.4051916803977926e-05,0.005377780835173534,1.1718064999989917e-05,0.00060809731434417465,1.20358587321727e-11,7.9604965713871966e-07,3.60279175976012e-07,0.00039310459002104344,0.0014871468697137289,2.87206998693502e-08,0.0014041791038475917,4.2623294981142635e-09,5.3887398567049706e-05,1.0359319511479336e-07,4.8717511670257315e-11
4.415383229669233e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44302065454367362,0.074826506787757083,0.0060998456591861523,0.0,1.4160769479821246e-07,0.070119292655416124,0.03343146346092709,8.2488140605004989e-05,4.245345282082813e-10,0.0028089410071812115,1.2595681534533907e-10,0.00053971776782452477,5.187849625811984e-09,2.6566070946062996e-09,3.281226465766541e-09,2.0155424176468081e-10,5.2386672354090812e-09,3.4079488701017354e-05,0.0053766807978504845,1.1686261119939361e-05,0.00060819952731006835,1.2005299220802523e-11,7.977747619277998e-07,3.6112300017639596e-07,0.00039395628150588603,0.0014901072978799391,2.8728289614921707e-08,0.0014047007828206582,4.2626642574425654e-09,5.3931030354044747e-05,1.0362104249351829e-07,4.8738940335583148e-11
4.417896875619342e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44301735102636547,0.074811810019599273,0.0060952480885821383,0.0,1.4168462038857781e-07,0.070145815778007797,0.0334406901351521,8.2626734531367674e-05,4.2506595091292348e-10,0.0028112794775038228,1.2624616571772213e-10,0.00053972092379047656,5.1954716046306457e-09,2.6574355620262049e-09,3.2821504392028954e-09,2.0168362285582051e-10,5.2364353927507102e-09,3.4107107635876405e-05,0.0053755814358171367,1.1654614929550624e-05,0.00060830164426940573,1.1974888315958003e-11,7.9949984043448246e-07,3.6196650303484897e-07,0.00039480738767488742,0.0014930647161853481,2.8735873358538213e-08,0.0014052220629373563,4.262997443648606e-09,5.3974736577569963e-05,1.0364886779605089e-07,4.8760355409762754e-11
4.420410521569451e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44301405076485328,0.074797121888870832,0.0060906540516826877,0.0,1.4176150002885564e-07,0.070172318900337149,0.033449909585520701,8.2765532906698531e-05,4.2559749829606412e-10,0.002813618799865949,1.2653620140709788e-10,0.00053972403933985863,5.2031051143874633e-09,2.6582655471378579e-09,3.2830734675608705e-09,2.0181305459654753e-10,5.2342029634058474e-09,3.4134773679035153e-05,0.0053744827490253,1.1623125263297185e-05,0.00060840366532065131,1.1944624925179249e-11,8.0122488983521961e-07,3.6280968388528122e-07,0.00039565790846083661,0.0014960191271639535,2.8743451106035806e-08,0.0014057429444894168,4.2633290449986581e-09,5.401851734917344e-05,1.0367667104396345e-07,4.8781756899189907e-11
4.42292416751956e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44301075375750243,0.074782442395556564,0.0060860635456533281,0.0,1.4183833370173084e-07,0.070198802036128202,0.033459121818855866,8.2904535186622346e-05,4.2612916999688063e-10,0.0028159589657862304,1.2682692224188124e-10,0.00053972711466567424,5.2107501336005183e-09,2.6590970358114205e-09,3.2839955524718982e-09,2.0194253660476906e-10,5.2319699519991331e-09,3.4162486900896198e-05,0.0053733847374255904,1.1591790967223325e-05,0.00060850559056222539,1.1914507967242506e-11,8.0294990731181629e-07,3.6365254206106299e-07,0.0003965078437947321,0.0014989705333369198,2.8751022863222461e-08,0.0014062634277678334,4.2636590498303054e-09,5.4062372780019085e-05,1.0370445225852196e-07,4.8803144810279556e-11
4.4254378134696695e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44300746000268282,0.07476777153962369,0.0060814765676620282,0.0,1.4191512138997987e-07,0.070225265199069881,0.033468326841964151,8.3043740829583928e-05,4.266609656547906e-10,0.0028182999668280063,1.2711832805409411e-10,0.00053973014995990537,5.2184066409113701e-09,2.6599300139465194e-09,3.2849166955612157e-09,2.0207206850045204e-10,5.2297363631304002e-09,3.4190247371491654e-05,0.005372287400967425,1.1560610898799227e-05,0.00060860742009252191,1.1884536363398605e-11,8.0467489004202752e-07,3.6449507689139682e-07,0.00039735719360589009,0.0015019189372127457,2.8758588635924081e-08,0.0014067835130628736,4.263987446808644e-09,5.410630298118204e-05,1.0373221146264065e-07,4.8824519148084559e-11
4.4279514594197785e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44300416949876931,0.07475310932102204,0.0060768931148791989,0.0,1.4199186307647071e-07,0.070251708402816845,0.03347752466163606,8.3183149296812942e-05,4.2719288490945208e-10,0.0028206417945988789,1.2741041867930869e-10,0.00053973314541352067,5.2260746150738717e-09,2.6607644674723611e-09,3.2858368984479347e-09,2.0220164990560356e-10,5.227502201374937e-09,3.4218055160738698e-05,0.0053711907395990318,1.1529583926777741e-05,0.00060870915400976602,1.1854709053191509e-11,8.0639983521045937e-07,3.6533728770827679e-07,0.0003982059578220903,0.0015048643412873578,2.8766148429944231e-08,0.0014073032006640884,4.2643142245310008e-09,5.4150308063395501e-05,1.0375994867783259e-07,4.8845879918967362e-11
4.4302137407748766e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4430012108234328,0.07473992070914319,0.006072771019091208,0.0,1.4206089124872261e-07,0.070275490232335716,0.033485796546002033,8.3308789888991125e-05,4.2767171761624073e-10,0.0028227501395450558,1.2767388562403451e-10,0.00053973580741507594,5.2329855785089444e-09,2.6615167254991219e-09,3.2866642785060385e-09,2.0231831519005335e-10,5.2254909697387543e-09,3.4243122686299356e-05,0.0053702043215254911,1.1501789623387535e-05,0.00060880063286729085,1.1827986978747937e-11,8.0795225142634074e-07,3.660949998601232e-07,0.00039896934487194762,0.0015075126421775318,2.8772947137553749e-08,0.0014077705797157067,4.26460693059989e-09,5.4189976751835757e-05,1.0378489338814644e-07,4.8865093018537653e-11
4.432476022129975e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44299825477883975,0.074726739093386826,0.0060686517743727556,0.0,1.4212988213338555e-07,0.070299255915846195,0.033494062605999554,8.3434593945739042e-05,4.281506498823648e-10,0.0028248591413228856,1.2793790702195142e-10,0.00053973843743741496,5.2399057976507647e-09,2.6622701570033886e-09,3.287490899478349e-09,2.0243501999991399e-10,5.2234792810519396e-09,3.4268228647289129e-05,0.0053692184501923724,1.1474117611725621e-05,0.00060889203442934293,1.1801380169298939e-11,8.0950463289221962e-07,3.6685244853010945e-07,0.00039973225747515039,0.0015101585170429854,2.8779741011320609e-08,0.0014082376370793857,4.2648983078012515e-09,5.4229706263619425e-05,1.0380982032084164e-07,4.8884295137958877e-11
4.434738303485073e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44299530136381471,0.074713564473680438,0.0060645353786661317,0.0,1.4219883571815831e-07,0.070323005463233001,0.033502322846545862,8.356056107994293e-05,4.2862968144563349e-10,0.0028269687939045779,1.2820248276034272e-10,0.00053974103561768799,5.2468352572495625e-09,2.6630247517894485e-09,3.2883167625326563e-09,2.0255176406379178e-10,5.2214671385998746e-09,3.429337309419524e-05,0.0053682331255594778,1.1446567089998956e-05,0.00060898335876735448,1.1774887870018504e-11,8.1105697755804103e-07,3.6760963322886702e-07,0.00040049469557589771,0.0015128019676781169,2.8786530055469829e-08,0.0014087043729647613,4.2651883481373383e-09,5.4269496679013373e-05,1.0383472949225854e-07,4.8903486281350496e-11
4.437000584840171e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44299235057718561,0.074700396849940148,0.0060604218299152319,0.0,1.4226775199079891e-07,0.070346738884359314,0.033510577272547915,8.3686690906231286e-05,4.2910881204401329e-10,0.0028290790912903329,1.2846761272868094e-10,0.00053974360209240401,5.2537739421217194e-09,2.6637804996812714e-09,3.28914186883287e-09,2.0266854711158483e-10,5.2194545456524607e-09,3.4318556077730472e-05,0.0053672483475858505,1.1419137263473337e-05,0.00060907460595275599,1.1748509341963026e-11,8.1260928338749604e-07,3.6836655347065094e-07,0.00040125665911734025,0.0015154429958697275,2.8793314274162674e-08,0.001409170787581024,4.2654770433909679e-09,5.4309348077764872e-05,1.038596209165392e-07,4.8922666454289594e-11
4.43878915721853e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44299001952835154,0.074689991404366232,0.0060571716489211565,0.0,1.4232221116529527e-07,0.070365491252552648,0.033517099155733462,8.3786524763048594e-05,4.2948768532083473e-10,0.0028307479567661847,1.2867761820456704e-10,0.00053974560880906024,5.2592662254433442e-09,2.66437880773687e-09,3.2897936676296189e-09,2.0276090386377942e-10,5.2178630616038643e-09,3.4338493196974778e-05,0.0053664701634897442,1.1397536001105963e-05,0.00060914669192736629,1.1727734368440826e-11,8.1383651628227103e-07,3.6896479136124045e-07,0.00040185873583782627,0.0015175292941198646,2.879867450280875e-08,0.0014095393103361253,4.2657043302361662e-09,5.434089803646006e-05,1.0387928766571e-07,4.8937822643926319e-11
4.44057772959689e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44298769012110761,0.074679590331560769,0.0060539232451386317,0.0,1.4237664700396141e-07,0.070384233551916697,0.03352361740997227,8.3886459883064751e-05,4.2986662020723777e-10,0.0028324172186090331,1.2888796998551517e-10,0.00053974759585973355,5.2647642582137898e-09,2.6649778251907315e-09,3.2904449947084578e-09,2.0285328468281755e-10,5.2162712996060493e-09,3.4358454460032566e-05,0.005365692321039962,1.1376009301395016e-05,0.00060921872975703542,1.1707029677372895e-11,8.1506372261173603e-07,3.695628634010783e-07,0.00040246051586661298,0.0015196140801922503,2.8804031719977639e-08,0.0014099076325130909,4.2659307676266946e-09,5.4372486202596291e-05,1.038989433406989e-07,4.8952971980358092e-11
4.44236630197525e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44298536235487773,0.074669193631467498,0.0060506766175536962,0.0,1.4243105950082542e-07,0.070402965787297947,0.033530132037675839,8.3986496078104666e-05,4.3024561657394055e-10,0.0028340868738904999,1.2909866801973299e-10,0.0005397495633110449,5.2702680330238447e-09,2.6655775470403906e-09,3.2910958506394845e-09,2.0294568943691e-10,5.2146792612547139e-09,3.4378439891826593e-05,0.0053649148202152561,1.1354556780784243e-05,0.00060929071947698587,1.1686394914210286e-11,8.1629090137369796e-07,3.7016076935066154e-07,0.0004030619991744202,0.0015216973549599538,2.8809385927711463e-08,0.0014102757542147194,4.2661563515442272e-09,5.4404112615333579e-05,1.0391858794810259e-07,4.8968114466674987e-11
4.444154874353609e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44298303622908725,0.074658801304025968,0.0060474317651530085,0.0,1.4248544864993842e-07,0.070421687963535054,0.033536643041251729,8.4086633160646899e-05,4.3062467429172252e-10,0.002835756919692812,1.2930971225623807e-10,0.00053975151122937176,5.2757775424930934e-09,2.6661779682911506e-09,3.2917462359913191e-09,2.0303811799475665e-10,5.2130869481396986e-09,3.4398449517204348e-05,0.0053641376609940734,1.1333178058367189e-05,0.000609362661122485,1.1665829718270922e-11,8.1751805156231717e-07,3.7075850896676371e-07,0.00040366318573159386,0.0015237791192932531,2.8814737128060095e-08,0.0014106436755436441,4.2663810781774094e-09,5.4435777313794152e-05,1.0393822149594094e-07,4.8983250104491456e-11
4.445764589494133e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44298094411797734,0.074649451947892284,0.0060445129149378956,0.0,1.4253437891691435e-07,0.070438529325572943,0.033542499847827624,8.4176842639285037e-05,4.309658785861475e-10,0.0028372602924071578,1.2949994803055635e-10,0.00053975324770982967,5.2807409980740229e-09,2.6667189412829376e-09,3.2923311809315404e-09,2.0312132394090095e-10,5.2116536327225663e-09,3.4416478885840397e-05,0.0053634385097479772,1.1313999992945254e-05,0.00060942736752881213,1.164738022611239e-11,8.1862246146598431e-07,3.7129633220520615e-07,0.00040420399988660554,0.0015256514164887166,2.8819550638786322e-08,0.0014109746335057088,4.2665825961034222e-09,5.4464308309200278e-05,1.0395588224012173e-07,4.8996866324549941e-11
4.447374304634656e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44297885333474096,0.074640106133503817,0.0060415955010638756,0.0,1.4258329026310664e-07,0.070455362547133277,0.033548353722556844,8.4267133549637899e-05,4.3130713237621168e-10,0.0028387639769762475,1.2969046415203451e-10,0.00053975496847018917,5.2857090874322587e-09,2.6672604731200707e-09,3.2929157455744776e-09,2.0320454896709224e-10,5.2102200971807632e-09,3.4434527889256907e-05,0.0053627396351669182,1.1294881123658229e-05,0.00060949203504895213,1.1628986539291469e-11,8.1972684667765647e-07,3.7183402034141626e-07,0.00040474457362737153,0.0015275224915653478,2.8824361716699081e-08,0.0014113054293234725,4.2667834137591137e-09,5.4492870376264232e-05,1.039735340378402e-07,4.9010477000828038e-11
4.44898401977518e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44297676387896112,0.074630763860807456,0.0060386795227935115,0.0,1.4263218268422567e-07,0.070472187631727246,0.033554204667186498,8.4357505756337125e-05,4.3164843556784058e-10,0.0028402679712947647,1.2988126058515038e-10,0.00053975667355833992,5.2906818052434635e-09,2.6678025601776292e-09,3.2934999303316359e-09,2.0328779297861675e-10,5.2087863426612993e-09,3.4452596545407427e-05,0.0053620410372345788,1.1275821178239229e-05,0.00060955666370852296,1.1610648400992018e-11,8.2083120646442558e-07,3.7237157319840776e-07,0.00040528490693167104,0.001529392345151759,2.8829170363300022e-08,0.0014116360630714163,4.2669835284227927e-09,5.4521463543433044e-05,1.0399117689493241e-07,4.9024082134720981e-11
4.4504327634016505e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44297488450339034,0.074622358843481451,0.0060360563691821446,0.0,1.4267616967876154e-07,0.070487323253653575,0.033559468013560086,8.4438910139194567e-05,4.319556506009238e-10,0.0028416218292826108,1.3005321701245465e-10,0.00053975819477739245,5.2951612042147314e-09,2.6682909102510413e-09,3.2940253721500859e-09,2.0336272874342018e-10,5.2074957773128768e-09,3.4468875153841535e-05,0.0053614125356164829,1.1258717383596124e-05,0.0006096147962975191,1.1594191360389644e-11,8.2182510792943298e-07,3.7285525496002911e-07,0.00040577100131382912,0.001531074169523513,2.8833496067704105e-08,0.0014119334949363443,4.26716302830486e-09,5.4547224007954613e-05,1.040070478267335e-07,4.9036322017776069e-11
4.451881507028121e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44297300620241903,0.07461395669483821,0.0060334343772757296,0.0,1.4272014133741892e-07,0.070502452290029757,0.033564728989236362,8.4520380164677757e-05,4.3226290550458227e-10,0.002842975934942424,1.3022540043863838e-10,0.00053975970337531308,5.2996443440774044e-09,2.6687797044856556e-09,3.2945505068922729e-09,2.0343767974127241e-10,5.2062050363495268e-09,3.4485169708575344e-05,0.0053607842580583095,1.1241660901990147e-05,0.00060967289744886383,1.1577778924287484e-11,8.2281898767525131e-07,3.7333882687385584e-07,0.00040625690090779858,0.0015327550054517044,2.8837819805041529e-08,0.0014122307956391136,4.2673419545583228e-09,5.4573009707224059e-05,1.0402291152518688e-07,4.9048557413953382e-11
4.453330250654592e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44297112897574414,0.074605557414833337,0.0060308135465375204,0.0,1.4276409765710124e-07,0.070517574743405226,0.033569987595483824,8.4601915734957642e-05,4.3257020021031863e-10,0.0028443302867534391,1.3039781083884861e-10,0.00053976119938669101,5.304131220985455e-09,2.6692689402496035e-09,3.2950753348562341e-09,2.0351264590377405e-10,5.2049141205997065e-09,3.4501480222640801e-05,0.0053601562045477594,1.1224651538407794e-05,0.00060973096718120465,1.1561410908834759e-11,8.2381284516888414e-07,3.7382228881085838e-07,0.00040674260569698018,0.0015344348533909312,2.8842141576402823e-08,0.0014125279652338039,4.267520305229487e-09,5.4598820661883706e-05,1.0403876799450828e-07,4.9060788324288132e-11
4.454778994281062e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44296925282306354,0.074597161003420537,0.0060281938764310383,0.0,1.4280803863472162e-07,0.07053269061632611,0.033575243833569385,8.4683516752470867e-05,4.3287753464966186e-10,0.002845684883199257,1.3057044818855473e-10,0.0005397626828460159,5.3086218311043137e-09,2.6697586149144052e-09,3.295599856339406e-09,2.0358762716272736e-10,5.2036230308894714e-09,3.4517806709049816e-05,0.0053595283750724173,1.1207689098914996e-05,0.00060978900551318812,1.1545087132225571e-11,8.2480667987836153e-07,3.7430564064242699e-07,0.00040722811566464164,0.0015361137137946707,2.8846461382871204e-08,0.0014128250037744299,4.2676980783501922e-09,5.4624656892548295e-05,1.0405461723871114e-07,4.9073014749977733e-11
4.456227737907533e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44296737774407502,0.074588767460551653,0.0060255753664200705,0.0,1.4285196426720275e-07,0.070547799911335432,0.033580497704758336,8.4765183119917876e-05,4.3318490875416746e-10,0.0028470397227678334,1.3074331246354499e-10,0.00053976415378767593,5.3131161706100362e-09,2.6702487258549763e-09,3.2961240716386168e-09,2.0366262345013571e-10,5.20233176804248e-09,3.4534149180822424e-05,0.0053589007696197332,1.1190773390649595e-05,0.00060984701246345372,1.1528807413924835e-11,8.2580049127284898e-07,3.747888822400547e-07,0.00040771343079392959,0.0015377915871152812,2.8850779225526741e-08,0.0014131219113149389,4.2678752719494374e-09,5.4650518419776922e-05,1.0407045926170943e-07,4.9085236692259795e-11
