Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),OX(20),CH3X(22),HOX(23),HX(19),CH2X(134),CHX(26),H2X(36),CXHO(27),OCX(21),COX(37),H2OX(35),CO2X(34),HOCXO(25),HO2X(135),C2H6X(39)
8.090368293221001e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575016632635,0.099999999792169919,0.099999999987079341,7.1686356358321604e-69,8.1091370264606545e-45,3.1491223803513831e-37,3.8022112798991359e-55,1.1503711447786318e-32,9.8485912173307806e-68,3.5042388403033588e-27,0.0,2.6748912382905648e-34,5.1198307486742392e-71,1.3481057446192333e-46,6.8407144833385755e-57,3.8752498561556973e-63,8.6513801340157055e-43,5.401241012403382e-105,2.0782794242470747e-10,2.5841390996104567e-11,2.1447023185485313e-15,1.7372550793689148e-24,2.1447354594665252e-15,1.6310681912151613e-20,1.7376254347007651e-22,5.1543137711343472e-46,3.9948032933993958e-43,7.5428726370845442e-46,1.1369366705792676e-64,3.8195020285608085e-54,1.64042420019485e-78,1.7858137159247703e-70,3.0946311145577242e-47,4.8752246377118755e-42
1.1686087576987682e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575006247178,0.099999999699801376,0.09999999998133681,1.8955605120002603e-67,3.6347053986862136e-44,9.6058569365424826e-37,6.3473604846351099e-54,3.5089685835203066e-32,1.5955658621129854e-66,7.2648969174043289e-27,0.0,5.5455421295986249e-34,5.2192786337357314e-70,6.0424873932328732e-46,7.130861519415656e-56,6.2782244290259222e-62,2.5994820274833826e-42,2.1257771298689175e-103,3.0019553339625434e-10,3.7326453775273946e-11,3.0978929939975516e-15,3.6016284303542484e-24,3.097961860661605e-15,3.3655107865683611e-20,5.2001408303945766e-22,2.3390855543335631e-45,2.6615776083432946e-42,7.8628015138597508e-45,3.1093045562113654e-63,2.6145827508978558e-53,7.2659581802126978e-77,4.4223815733941103e-69,1.3870817474012104e-46,2.2124110645292221e-41
1.8877526144521044e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574985476338,0.099999999515065011,0.099999999969851747,1.3465449059417322e-65,2.6381608595090842e-43,4.1681159559343407e-36,2.7375057519327734e-52,1.5225529169874835e-31,6.0221554575197968e-65,1.8888758388952007e-26,0.0,1.4418579272436901e-33,1.0907751369412634e-68,4.385731273762729e-45,1.6221410070578546e-54,2.3695553310511042e-60,1.1175938327237875e-41,1.6241982437416548e-101,4.8492999931747859e-10,6.0296579294530631e-11,5.0042550422404296e-15,9.3642269315125684e-24,5.0044349597612527e-15,8.6639459896763514e-20,2.2159813679916199e-21,1.7511043583935273e-44,3.2747173296545543e-41,1.7886440107882043e-43,2.5900789341588834e-61,3.400843069705186e-52,1.0102218974255638e-74,2.7320200650490092e-67,1.0067720810530439e-45,1.6562384476058885e-40
3.326040327958777e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574943934942,0.099999999145595111,0.099999999946881621,1.7148045714622828e-63,2.7062594652901313e-42,2.3565316197708963e-35,1.9703476832690381e-50,8.6076337619209956e-31,3.8959919820513381e-63,5.8546218132829134e-26,0.0,4.4691747372324832e-33,3.7273405487759292e-67,4.4988186740049904e-44,5.9089371065447008e-53,1.5329209991326359e-58,6.2932199806172523e-41,2.2137619299239358e-99,8.5439606711671002e-10,1.0623683017671798e-10,8.8169019301966754e-15,2.9024546408519238e-23,8.8174649718685379e-15,2.6315890397929788e-19,1.2250942367641835e-20,1.8624492072972833e-43,6.0993136329032888e-40,6.5154538915336562e-42,3.7047627971964219e-59,6.7200154592024911e-51,2.5625488437845974e-72,3.1238934682236049e-65,1.0327454494485471e-44,1.7614777347343086e-39
6.2026157549721214e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574860853301,0.099999998406666818,0.099999999900941369,2.9474178709449044e-61,3.4134905665792557e-41,1.567010079249417e-34,1.8136394296668205e-48,5.7231748482801815e-30,3.3659377740795868e-61,2.0349756026801241e-25,0.0,1.5534856942007519e-32,1.706049154687182e-65,5.6741901420416296e-43,2.7300123186402587e-51,1.324287655904991e-56,4.1788147206647137e-40,7.0074736780557643e-97,1.5933167467172525e-09,1.9811733131579665e-10,1.6441886883868503e-14,1.0088391081173882e-22,1.6443879787564169e-14,8.788411671722423e-19,7.8440679059796656e-20,2.4148251970525483e-42,1.4198206869564101e-38,3.0102316149870738e-40,6.8069959349969755e-57,1.6709938653186592e-49,8.7977970069249294e-70,5.0368424614949609e-63,1.3025966078001701e-43,2.2837126158294051e-38
1.1955766608998811e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574694694595,0.099999996928856014,0.099999999809060866,5.7678107355799008e-59,4.8271134581043985e-40,1.1397392166932219e-33,1.8405306111879949e-46,4.1617525097301287e-29,3.2992309127705683e-59,7.5592607398997107e-25,0.0,5.7712292526506258e-32,9.1779273052625463e-64,8.0231117998222485e-42,1.3870174475691564e-49,1.2978866535971652e-54,3.0376724925498284e-39,2.7984106350320272e-94,3.071112283267815e-09,3.8187833109283192e-10,3.169062159569081e-14,3.7474359903387938e-22,3.1698265061066527e-14,3.0241161628752786e-18,5.3186901071673352e-19,3.4735519122201386e-41,3.6160440938108517e-37,1.5293864051522782e-38,1.3806898023602887e-54,4.6962992168815254e-48,3.4417440460901089e-67,9.5110639153974073e-61,1.8419226324625417e-42,3.284370447395206e-37
1.77089174630255e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574528542,0.099999995451106313,0.099999999717180363,5.383329979306841e-58,2.0602178716410097e-39,3.5217148436648924e-33,1.425742862118391e-45,1.2857268278622318e-28,2.6570712557408721e-58,1.6583632611002791e-24,0.0,1.2662047316983417e-31,6.8796714852118204e-63,3.4239530026480186e-41,9.0086761970137308e-49,1.045195429923643e-53,9.3842246720841709e-39,3.566071497037709e-93,4.5488467246737594e-09,5.6563932753511731e-10,4.6937709501372794e-14,8.2210645776011321e-22,4.6954879819774512e-14,6.232394945689597e-18,1.5687847835059013e-18,1.4338127339248525e-40,1.9154566414977096e-36,9.9333623074270858e-38,1.2469309207611231e-53,2.5360258460282706e-47,3.6608648229479515e-66,9.8137026064873988e-60,7.8609362033365482e-42,1.3555620512520873e-36
2.346206831705219e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574362395515,0.099999993973417731,0.09999999962529986,3.0938421575162477e-57,5.9069246312469032e-39,7.9221265384553183e-33,6.5499499355895358e-45,2.8917327865858767e-28,1.3357983376004803e-57,2.9107731239030337e-24,0.0,2.2226331685661172e-31,3.147167368731462e-62,9.8159810703821311e-41,3.5932005788595688e-48,5.2540085162499697e-53,2.1106364404726543e-38,2.9818629475056231e-92,6.0265200733421526e-09,7.494003206427639e-10,6.2183150770273873e-14,1.4429471971192589e-21,6.2213914800825549e-14,1.0312604104924127e-17,3.3800920667838159e-18,3.9975481896652111e-40,6.5152647210428693e-36,3.9620208540014038e-37,6.500324986281728e-53,8.7165637706221795e-47,2.317002685600609e-65,6.4601318051772676e-59,2.2537109917757539e-41,3.7789242332060423e-36
2.921521917107888e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574196255138,0.099999992495790224,0.099999999533419356,1.3375010423408543e-56,1.3601117869944109e-38,1.4981747185131877e-32,2.2622422514866514e-44,5.4676122116330778e-28,5.091820785902548e-57,4.5131184635688905e-24,0.0,3.4464514724250013e-31,1.0750410971678507e-61,2.2599709055960748e-40,1.0957703167925022e-47,2.0024935589019155e-52,3.9908479701400509e-38,1.8428666393986073e-91,7.5041323317590848e-09,9.331613104158861e-10,7.7426945577404448e-14,2.237239691869563e-21,7.7475534028097734e-14,1.5100372772220909e-17,6.1299867371705221e-18,9.0154864096273427e-40,1.7280475157022254e-35,1.2082444932933127e-36,2.5119130389231718e-52,2.3421779661922046e-46,1.0923365370651907e-64,3.1179825839953584e-58,5.1890222486126426e-41,8.5213596667257917e-36
4.072152087913226e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289573863992712,0.099999989540718467,0.099999999349658378,1.5231472821990276e-55,4.879145647944628e-38,3.9456590446206825e-32,1.6412809378694357e-43,1.4394087509270227e-27,4.4701333629154935e-56,8.7674776813385742e-24,0.0,6.6964305743973791e-31,7.4402469854506466e-61,8.1054306585928843e-40,6.3007868746059785e-47,1.7574912402531641e-51,1.0507114293849381e-37,4.0345802729312505e-90,1.0459173587052938e-08,1.3006832799589828e-09,1.079095964550992e-13,4.3460831498366692e-21,1.0800698025409061e-13,2.6342268789301486e-17,1.4901209405004476e-17,3.1418021455695764e-39,7.7078938080785108e-35,6.947524289781317e-36,2.2589805886433015e-51,1.0903860929360321e-45,1.4980998228906232e-63,4.0668341556611003e-57,1.8612162560391402e-40,2.9687901018362343e-35
5.222782258718564e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928957353175472,0.099999986585891043,0.099999999165897413,7.9380486652661976e-55,1.278595164362988e-37,8.2092020718263217e-32,6.9232119475193988e-43,2.9936014811801662e-27,2.016922138540704e-55,1.4421142663020937e-23,0.0,1.1016525346478168e-30,3.0004650399116196e-60,2.1236124160963412e-39,2.2749748578142774e-46,7.9281264470283907e-51,2.1853828316016097e-37,2.7887890628488763e-89,1.341397051048634e-08,1.6682052361653268e-09,1.3838566353764888e-13,7.1484275049037301e-21,1.3855008887737477e-13,3.9084900790758508e-17,2.8754231951024887e-17,8.0878434920210002e-39,2.3206386527345741e-34,2.508487140719132e-35,1.0906937047735229e-50,3.4529754450021329e-45,8.8845333407974689e-63,2.2546621239992126e-56,4.8767534110644735e-40,7.6404887563870941e-35
6.373412429523902e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289573199541157,0.099999983631307937,0.099999998982136434,3.0715057282221439e-54,2.7857212151494627e-37,1.4831139814078736e-31,2.2442345870892838e-42,5.4061929416303656e-27,6.8142064892788911e-55,2.1473799472731705e-23,0.0,1.6407164254045016e-30,9.322334210259562e-60,4.6258085956971293e-39,6.4263467779909923e-46,2.6779129796676993e-50,3.9469371719561493e-37,1.405233416374705e-88,1.6368523123040386e-08,2.0357271790358848e-09,1.6885514830203655e-13,1.0644052488447909e-20,1.6910547202656258e-13,5.2713185086338327e-17,4.8302661239956246e-17,1.743391762857676e-38,5.5995597146999411e-34,7.0859719464255935e-35,3.9932708799918996e-50,8.8282819154408923e-45,3.8403568358700872e-62,9.124941239732266e-56,1.0623750476909266e-39,1.6465269043321336e-34
7.524042600329239e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289572867352023,0.09999998067696908,0.099999998798375483,1.0015824533189096e-53,5.3680474862178961e-37,2.4350006573857506e-31,6.1912442643305065e-42,8.8722340240821678e-27,1.9393086594334269e-54,2.9925136902089127e-23,0.0,2.2868795880792521e-30,2.4556822266631066e-59,8.9118795157026355e-39,1.554240701162682e-45,7.6193850565984521e-50,6.4779500408360383e-37,5.88527841450914e-88,1.9322831445516642e-08,2.4032491085716166e-09,1.9931805221241311e-13,1.4832739813970378e-20,1.9967344657518148e-13,6.6907316441156554e-17,7.3864838512003608e-17,3.3389152763416278e-38,1.1676250198424878e-33,1.7137739706507595e-34,1.2397609525246253e-49,1.9662495744741836e-44,1.3923276043942889e-61,3.0501641991242995e-55,2.0468934184871757e-39,3.1525175785509278e-34
9.825302941939915e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289572203047042,0.099999974769024239,0.099999998430853568,9.3226823323153324e-53,1.5733960371751494e-36,5.4150390221580875e-31,3.9476415700329037e-41,1.9712021035570519e-26,1.2200742897538633e-53,5.1022660093515847e-23,0.0,3.9006824730197971e-30,1.3113213140702945e-58,2.6107100496715077e-38,7.0022656876875493e-45,4.7903890008971892e-49,1.4395043572739531e-36,9.7130697278305473e-87,2.5230715300035254e-08,3.1382929276422817e-09,2.6022412308634954e-13,2.5288464748355543e-20,2.6084756925311913e-13,9.6582467789326393e-17,1.4343547492751711e-16,9.7321788536173945e-38,3.806920865411645e-33,7.72100495955323e-34,1.1534470677632098e-48,7.7090566825932306e-44,2.0294165760292001e-60,2.6556454267159552e-54,5.9974679585997525e-39,9.1822951601323158e-34
1.212656328355059e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289571538839745,0.099999968862056296,0.09999999806333168,4.402700234861788e-52,3.6604275912281347e-36,1.0181125372782151e-30,1.5287573300089474e-40,3.7027062101400164e-26,4.6504163883862316e-53,7.7711293794056717e-23,0.0,5.9434210181388783e-30,4.6339969547962977e-58,6.0706115080225982e-38,2.1728032290275452e-44,1.824945507641561e-48,2.7044382280407897e-36,6.1337392334370847e-86,3.1137622235749528e-08,3.8733366933847777e-09,3.2110388753757592e-13,3.8513906567150199e-20,3.2207355307756857e-13,1.2699143399117115e-16,2.3857368513823079e-16,2.2595895942892461e-37,9.3894358640961031e-33,2.3958279619300977e-33,5.5182235137213523e-48,2.2204982125407907e-43,1.1779138370073968e-59,1.2275928586904853e-53,1.3948233882859109e-38,2.1304552259694155e-33
1.4427823625161266e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928957087473013,0.0999999629560651,0.09999999769580982,1.5110355661877047e-51,7.3297984886426112e-36,1.7153604042120902e-30,4.5025111840066918e-40,6.2326647041440974e-26,1.3545293187204045e-52,1.0998862521016856e-22,0.0,8.4154591653412976e-30,1.2949888391387153e-57,1.2150038377405313e-37,5.3905165245121198e-44,5.312825839891185e-48,4.5530903035457426e-36,2.7031256656517481e-85,3.7043552414031207e-08,4.6083804058065452e-09,3.8195735691762948e-13,5.4507373613732709e-20,3.8335188883568818e-13,1.5762074122894949e-16,3.5978159263613088e-16,4.5211403388776278e-37,1.9429274518541601e-32,5.9438193164211261e-33,1.909470843647305e-47,5.2684284157700895e-43,4.7054257976447896e-59,4.1768678095688644e-53,2.7921522365967359e-38,4.2599065603755485e-33
1.672908396677194e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289570210718171,0.099999957051050525,0.099999997328287987,4.2842853259842494e-51,1.3229793023840962e-35,2.6754013851423078e-30,1.1138779561584737e-39,9.711838375067056e-26,3.3294731771440354e-52,1.4785224209086053e-22,0.0,1.1317163692361573e-29,3.1032514863720518e-57,2.1919164410049737e-37,1.1538060063806946e-43,1.3052310335550967e-47,7.0959090387318979e-36,9.7177571356771855e-85,4.294850599625997e-08,5.3434240649150258e-09,4.4278454257549431e-13,7.3267175004893724e-20,4.4468271218460703e-13,1.883120447272806e-16,5.0720619442458563e-16,8.1579710505045229e-37,3.5660452013346771e-32,1.2722369325517494e-32,5.4118720043597777e-47,1.096911148101786e-42,1.5112802458016023e-58,1.1760463830685315e-52,5.0380134906099495e-38,7.6814812588165602e-33
2.1331604649993292e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289568882987174,0.099999945243950478,0.099999996593244406,2.5985902930532694e-50,3.5092943418943065e-35,5.5533378120914763e-30,5.1382493378844719e-39,2.0119964423153244e-25,1.5022573744677631e-51,2.4032868350063316e-22,0.0,1.8411043877283253e-29,1.3687549180291619e-56,5.8080061715864633e-37,4.0251630569706358e-43,5.8819732138144856e-47,1.470569286653357e-35,1.0158199823218187e-83,5.4755484018354521e-08,6.8135112232219033e-09,5.6436010811937486e-13,1.1907901953559198e-19,5.6750176561600528e-13,2.498459115508149e-16,8.8069481996145008e-16,2.1640220582581933e-36,9.4659025226901044e-32,4.4383203907851161e-32,3.3363886699820536e-46,3.7458101517477055e-42,1.2446887316890537e-57,6.8745150945105074e-52,1.3354282446482436e-37,2.0346573192580537e-32
2.5934125333214644e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289567555646617,0.099999933440754904,0.099999995858200935,1.0129057064132086e-49,7.6682309649285709e-35,9.9915179717856297e-30,1.6662983813300536e-38,3.6130120761591509e-25,4.7986447200433835e-51,3.5512132757482122e-22,0.0,2.72280031662741e-29,4.3880799029686088e-56,1.2678105420704348e-36,1.0650434391308183e-42,1.8768460411005904e-46,2.641663995547522e-35,5.5769556283850168e-83,6.6558557593414503e-08,8.2835981683649565e-09,6.8583067492551659e-13,1.7593592402055982e-19,6.9053076125559898e-13,3.1136368792650359e-16,1.359178161681037e-15,4.7300487577769158e-36,2.0282375869220901e-31,1.1743632814909971e-31,1.3157454642790408e-45,9.9373238143556359e-42,5.858485057701632e-57,2.6310604769693666e-51,2.9160825041350598e-37,4.4410135025021537e-32
3.513916669965735e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289564902136325,0.099999909846071905,0.099999994388114313,9.145625208563997e-49,2.6083951897939125e-34,2.4918708788011901e-29,1.0759127521259227e-37,8.9748842085157343e-25,2.972932026023223e-50,6.5157815848143406e-22,0.0,5.0042918132820676e-29,2.8587341649039543e-55,4.3028926272715343e-36,4.7674378222687658e-42,1.1598557249493608e-45,6.5666908194349935e-35,1.0649740374282415e-81,9.0152996566052093e-08,1.1223771419397696e-08,9.2845717489544652e-13,3.2273094751141024e-19,9.3721786506789305e-13,4.3434008358476683e-16,2.6307773473421866e-15,1.6104899075361305e-35,6.3975988392092242e-31,5.2567837825057114e-31,1.2529449556134199e-44,4.6927574666021131e-41,8.0172680668255983e-56,2.2427824469163046e-50,9.9045339132549302e-37,1.5073426575945632e-31
4.434420806610005e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289562250186265,0.099999886266991203,0.099999992918028122,4.2567310434486899e-48,6.6112778412353372e-34,5.0208262085810981e-29,4.0761438357363325e-37,1.8013210773673977e-24,1.1066827196654667e-49,1.0370687187163742e-21,0.0,7.9785407851061972e-29,1.1295299112694685e-54,1.0883666138286034e-35,1.4275962800448591e-41,4.3084961918135964e-45,1.3188920725075645e-34,7.5492941552556918e-81,1.1373183323820248e-07,1.4163943818489291e-08,1.1706647670888562e-12,5.1354442664102416e-19,1.1847427699728274e-12,5.5704601951266005e-16,4.3214744375527992e-15,4.0858541590489546e-35,1.4951818791419591e-30,1.5741293883680689e-30,5.9207578109515389e-44,1.492763345654164e-40,4.578077709291388e-55,1.0239739439485336e-49,2.5069812871762223e-36,3.8131902014604458e-31
5.354924943254275e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.192895595997954,0.099999862703502501,0.099999991447942332,1.436938453002724e-47,1.4016711695935592e-33,8.863869617614817e-29,1.1651130129151721e-36,3.1679544647461511e-24,3.1345140981077067e-49,1.5114392507255492e-21,0.0,1.1647893420623379e-28,3.4091665561677286e-54,2.3028395169178498e-35,3.397906109088488e-41,1.217803456258038e-44,2.3210925633201121e-34,3.6793144705636619e-80,1.3729507792735459e-07,1.7104115366115482e-08,1.4124541748928414e-12,7.4826879906505158e-19,1.4331039676905964e-12,6.7954334193594077e-16,6.4304842764848038e-15,8.6705813109579979e-35,2.9240539758828338e-30,3.7466777254596498e-30,2.0054618018052342e-43,3.7815435504373995e-40,1.8031942324133327e-54,3.4172360248705711e-49,5.3080299063442178e-36,8.0696326495338506e-31
6.275429079898545e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289556950962705,0.099999839155595474,0.099999989977856987,3.9815283540507403e-47,2.6366519596547658e-33,1.4301693007991349e-28,2.7886031547552435e-36,5.0920370648173735e-24,7.4591447138010844e-49,2.0745362688347619e-21,0.0,1.6014691725114066e-28,8.6483460894445875e-54,4.3231676650338297e-35,6.9693538590205814e-41,2.89198462401023e-44,3.7333519132486754e-34,1.4350586086308272e-79,1.6084274094401458e-07,2.0044286062751701e-08,1.6538261204152576e-12,1.026796773934468e-18,1.682299990021252e-12,8.0185637146141151e-16,8.9570605130988803e-15,1.6325151561312252e-34,5.0835271221865972e-30,7.6847089642765818e-30,5.5404928182774057e-43,8.2582808603990075e-40,5.689958075338857e-54,9.3525853579643235e-49,9.971588263663572e-36,1.5152244638335799e-30
7.195933216542815e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289554303687156,0.099999815623259797,0.099999988507772072,9.5843495823459407e-47,4.5502577406213794e-33,2.1617817433675796e-28,5.8921391383367792e-36,7.6677149827580247e-24,1.5688275949642837e-48,2.7262065578038154e-21,0.0,2.1081273540443834e-28,1.936815039692427e-53,7.4458695167448109e-35,1.2867329627456704e-40,6.069843439892623e-44,5.6255767991331004e-34,4.7315561436738773e-79,1.8437483259171682e-07,2.2984455908873041e-08,1.8947813244915239e-12,1.3490213278588137e-18,1.9323294115795683e-12,9.2396916055079181e-16,1.1900498336893513e-14,2.8199638695870364e-34,8.1309494905456129e-30,1.4188068601917482e-29,1.32808325647079e-42,1.6223690813276955e-39,1.5378943684432123e-53,2.2216327971801394e-48,1.7185849361884238e-35,2.6102332827616813e-30
9.036941489831356e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289549013803342,0.099999768605261385,0.099999985567603492,4.1584854232264781e-46,1.1291426362290034e-32,4.3032328196312449e-28,2.0308019716626702e-35,1.5148104746434485e-23,5.3647475649553681e-48,4.2946553494427447e-21,0.0,3.332311982885794e-28,7.4967664242200294e-53,1.84023701123242e-34,3.5217929729381643e-40,2.0666512577242231e-43,1.1128735461036948e-33,3.804099444805959e-78,2.3139234296183096e-07,2.8864793051469998e-08,2.3754443857089814e-12,2.1241333287991322e-18,2.4348827220145426e-12,1.1675709280224034e-15,1.9035104741324003e-14,7.0108551934115333e-34,1.7516436037710625e-29,3.883278716126378e-29,5.7327285965689412e-42,5.0112095538956312e-39,8.3420162757040437e-53,9.3652389253836668e-48,4.2532589459606049e-35,6.4539107102682832e-30
1e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289546249064249,0.099999744034224167,0.099999984029558744,7.9613789417117629e-46,1.6922431742955907e-32,5.8461612456805934e-28,3.5093666671592942e-35,2.0498022607823361e-23,9.2364178061542377e-48,5.255625190286125e-21,0.0,4.0852093653989308e-28,1.3715547255307065e-52,2.752102293482166e-34,5.484014285598206e-40,3.5500184084860553e-43,1.5069777127001704e-33,9.5329304168573495e-78,2.5596312487331604e-07,3.1940882560999215e-08,2.6262252858890592e-12,2.598782185690297e-18,2.6990976789963971e-12,1.2946602281963884e-15,2.3428555368172835e-14,1.0517575093438478e-33,2.4510177572477121e-29,6.0469065582485842e-29,1.0972378727087893e-41,8.2883902669324762e-39,1.768353608158921e-52,1.7688192843050338e-47,6.3653884571280479e-35,9.6541069934107077e-30
