Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),H2OX(23),COX(50),CHOX(53),CO2X(24)
7.149332067464456e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44081112072199174,0.10374050949670924,0.018434275756228913,3.0828320325811998e-06,7.9784209890863391e-05,0.010800951305791028,0.0051042465516210568,5.3680233205529473e-05,1.8183191633305006e-12,0.0022709803151926291,4.442247944738889e-11,0.0004210593815843191,2.3727893689336438e-09,3.3287800104789908e-07,3.9063029852555973e-10,2.452609900695567e-11,1.9097630508016255e-06,2.2869247719984581e-06,0.0074188417499331354,0.0035814756482861667,0.0002679995780158981,3.7533586204610342e-07,1.0415005319449892e-08,2.3703192158945622e-08,2.1689081361329272e-11,1.960353210089746e-07,1.2296748444416663e-05,2.5254633702596878e-07,0.00021467499033786742,3.618511901941553e-06,3.6442092477416269e-09,1.574159934399988e-08,2.5819922473981494e-11,3.0896138760721343e-10
7.172316090877017e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44080943337961587,0.10371851252402726,0.018421697349219199,3.1095448817917345e-06,8.0387164205015228e-05,0.010844803665639677,0.0051267410299280659,5.3767358885651823e-05,1.8387739511504326e-12,0.0022718067529824693,4.457402531227131e-11,0.00042121153786495993,2.3772755308260404e-09,3.3505239478218863e-07,3.9249500547351977e-10,2.4661466319057303e-11,1.9151857355390724e-06,2.302182396953847e-06,0.0074172369413446184,0.0035834720696233677,0.00026842217573445914,3.7613857731501992e-07,1.0411686465076739e-08,2.3711751926016256e-08,2.1725062286209805e-11,1.9630554299545145e-07,1.2294272878842028e-05,2.5358588330292988e-07,0.00021554837856436495,3.6426565649472093e-06,3.6714456792803789e-09,1.581091286353838e-08,2.5967185262653289e-11,3.1043268170273876e-10
7.195300114289578e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44080777338324806,0.10369651946983151,0.01840912762028462,3.1363813103429038e-06,8.0992308509802015e-05,0.010888663802700536,0.0051492433292245239,5.3853648872052051e-05,1.8593852984188179e-12,0.0022726220545686857,4.4724619508257449e-11,0.0004213635581475185,2.3817272949768268e-09,3.3722892820338959e-07,3.9436143080344573e-10,2.4796934565954082e-11,1.9205906510241891e-06,2.317466258682183e-06,0.0074156329033133427,0.0035854408952686817,0.00026884405501904581,3.7693802670523251e-07,1.0408316341048804e-08,2.3720192455812071e-08,2.176100172305703e-11,1.9657568541399807e-07,1.229183363581931e-05,2.5462570700279721e-07,0.00021642193109429388,3.6668427583630075e-06,3.6987794252826027e-09,1.5880250958011718e-08,2.6114741408749485e-11,3.1190360711273422e-10
7.218284137702139e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4408061406050009,0.10367453033603423,0.018396566561818432,3.1633412504973585e-06,8.1599639208545404e-05,0.010932531554809043,0.0051717533381604713,5.3939108356283649e-05,1.8801537959990578e-12,0.0022734263228291357,4.48742631081005e-11,0.00042151544218690148,2.3861448655888184e-09,3.3940754813417133e-07,3.9622956470796235e-10,2.4932502179129721e-11,1.9259778005627422e-06,2.3327761223290455e-06,0.0074140296333611837,0.003587382255568363,0.00026926521905693967,3.7773421302276916e-07,1.0404895523678929e-08,2.3728514812335842e-08,2.1796900431959198e-11,1.9684575343017039e-07,1.2289430701612249e-05,2.556658039278394e-07,0.00021729564476912484,3.6910701104652442e-06,3.7262103227682404e-09,1.5949613292023777e-08,2.6262590054386108e-11,3.1337414150592057e-10
7.2412681611147e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44080453491796667,0.10365254512457039,0.01838401416622968,3.1904246325532984e-06,8.2209152679275552e-05,0.010976406761289716,0.0051942709463898926,5.4023742520218225e-05,1.9010800340557898e-12,0.0022742196596071476,4.5022957269213198e-11,0.0004216671897441172,2.3905284466187453e-09,3.4158820161251416e-07,3.9809939744515778e-10,2.506816760327451e-11,1.9313471876822874e-06,2.348111754438833e-06,0.0074124271290318131,0.0035892962798619089,0.00026968567101106792,3.7852713907639685e-07,1.0401424583121818e-08,2.3736720049016545e-08,2.1832759168072422e-11,1.9711575217931728e-07,1.2287064062492806e-05,2.5670616991800436e-07,0.0002181695164598232,3.7153382517439687e-06,3.7537382076746671e-09,1.6018999533243688e-08,2.6410730345072853e-11,3.1484426266122405e-10
7.264252184527261e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44080295619620791,0.10363056383739726,0.018371470425943101,3.2176313848547785e-06,8.2820845274880414e-05,0.011020289262941468,0.0052167960445606816,5.4107556535531543e-05,1.9221646020512227e-12,0.0022750021657231331,4.5170703231947851e-11,0.00042181880058620949,2.3948782417542693e-09,3.4377083589235617e-07,3.999709193380367e-10,2.5203929296192505e-11,1.9366988161269151e-06,2.3634729229528394e-06,0.0074108253878904769,0.0035911830964921068,0.00027010541402027816,3.7931680767743297e-07,1.0397904083445658e-08,2.374480920882752e-08,2.1868578681682885e-11,1.9738568676702964e-07,1.2284733704750995e-05,2.5774680085054954e-07,0.00021904354306655552,3.7396468148999542e-06,3.7813629148630782e-09,1.608840935237493e-08,2.6559161429698789e-11,3.1631394846709152e-10
7.287236207939822e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44080140431474707,0.1036085864764941,0.018358935333399048,3.2449614338019577e-06,8.3434713323253561e-05,0.011064178902023108,0.0052393285243047373,5.4190555563203875e-05,1.9434080887415179e-12,0.0022757739409860669,4.5317502317894858e-11,0.0004219702744861914,2.3991944543915842e-09,3.4595539844420779e-07,4.0184412077398094e-10,2.5339785728708902e-11,1.9420326898521093e-06,2.3788593972071815e-06,0.0074092244075237568,0.0035930428328149596,0.00027052445119961008,3.8010322163956849e-07,1.039433458270286e-08,2.3752783324403241e-08,2.1904359718268358e-11,1.9765556226958378e-07,1.2282439614704442e-05,2.5878769263967642e-07,0.00021991772151839972,3.7639954348414227e-06,3.8090842781247918e-09,1.6157842423124897e-08,2.6707882460518624e-11,3.1778317692081062e-10
7.333204254764944e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44079838057755455,0.10356464354152278,0.018333891061377335,3.2999911175754293e-06,8.4668960965786678e-05,0.011151978968725093,0.0052844151999018162,5.4354129243203008e-05,1.9863741696799759e-12,0.0022772856931989635,4.5608265541947222e-11,0.00042227281058133031,2.4077269441702777e-09,3.5033009933223875e-07,4.0559552414328862e-10,2.5611776760390092e-11,1.9526471899933779e-06,2.4097073472416442e-06,0.0074060247195658901,0.0035966815690872457,0.00027136042041135807,3.8166629691267759e-07,1.0387050780564441e-08,2.3768390502379145e-08,2.1975809318595539e-11,1.9819515618035094e-07,1.2277960183160904e-05,2.6087024262704532e-07,0.0002216665218165814,3.8128113957291045e-06,3.8648163027216124e-09,1.6296777029150257e-08,2.7006190986502581e-11,3.207201743010904e-10
7.374575496907553e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44079574977345304,0.10352510834818619,0.018311380716315037,3.3499387297047548e-06,8.5787186547396912e-05,0.011231021885693611,0.0053250173855736533,5.449860983656702e-05,2.0255930362824057e-12,0.0022786105516456271,4.5866728987389171e-11,0.00042254462256770796,2.4152933665721385e-09,3.5427340230006096e-07,4.0897743607843509e-10,2.5856877620987539e-11,1.9621395628145547e-06,2.4375547623610996e-06,0.0074031475784707501,0.0035998650748575098,0.00027211040953575974,3.8306196206280804e-07,1.0380333252653404e-08,2.3782053663024001e-08,2.203998974978455e-11,1.9868063896913062e-07,1.2274052593919459e-05,2.6274538950016321e-07,0.0002232409311696053,3.8568791372008767e-06,3.9153039995402257e-09,1.6421894482185882e-08,2.7275651839702113e-11,3.233616892723976e-10
7.415946739050161e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44079320403115896,0.10348558590771517,0.018288898273074481,3.40028459056439e-06,8.6912402360437798e-05,0.011310085539968,0.0053656418461518387,5.4640529594779304e-05,2.0653359231513885e-12,0.0022799021493119893,4.6122148642511627e-11,0.00042281598759746566,2.4227541293315464e-09,3.5822214588766357e-07,4.1236464312402708e-10,2.610226224155619e-11,1.9715744810031818e-06,2.465480644296135e-06,0.0074002728657040487,0.0036029627769973392,0.0002728581591561845,3.8444712603172666e-07,1.0373465372449364e-08,2.3795359679369129e-08,2.2104056895671424e-11,1.9916600797400144e-07,1.2270262301452266e-05,2.6462131965700107e-07,0.00022481578603322788,3.901071085248554e-06,3.9661022289194577e-09,1.6547082330106295e-08,2.7546039086777194e-11,3.2600138514014821e-10
7.45731798119277e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44079074265528956,0.10344607623240366,0.018266443688120349,3.4510282019594501e-06,8.8044586104574866e-05,0.01138916906253358,0.0054062879839469353,5.4779918169037273e-05,2.1056062379268783e-12,0.0022811610331725314,4.6374534934807374e-11,0.00042308690455406884,2.4301104053741371e-09,3.6217603164400702e-07,4.1575709147769998e-10,2.6347922162656247e-11,1.9809519746348853e-06,2.4934836979248062e-06,0.0073974005679335927,0.0036059753838350262,0.00027360368661303122,3.858218052926235e-07,1.0366450185987151e-08,2.3808314214763524e-08,2.2168014937877803e-11,1.9965129179610595e-07,1.2266589228149614e-05,2.664980105582676e-07,0.00022639106950614836,3.9453851899614738e-06,4.0172099836632305e-09,1.667233877469327e-08,2.7817347903523451e-11,3.2863913743197282e-10
7.498689223335379e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44078836495980656,0.10340657933475009,0.018244016918074177,3.5021690460846079e-06,8.9183715228554174e-05,0.011468271598597694,0.005446955210845936,5.4916805063036378e-05,2.1464073805673488e-12,0.0022823877404507076,4.6623899015304132e-11,0.00042335737237848988,2.4373633629755527e-09,3.6613476343028334e-07,4.1915472797159765e-10,2.6593849054238605e-11,1.990272075632606e-06,2.5215626425540501e-06,0.0073945306720340793,0.0036089035940943637,0.00027434700901709846,3.8718601633074023e-07,1.0359290681485438e-08,2.3820922832841784e-08,2.2231868012218171e-11,2.0013651876220544e-07,1.2263033297384617e-05,2.6837544002468323e-07,0.00022796676496852255,3.989819424264589e-06,4.0686262458338162e-09,1.6797662046945975e-08,2.8089573499954795e-11,3.3127482276531364e-10
7.540060465477988e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44078607026785149,0.10336709522745163,0.018221617919712843,3.5537065857072831e-06,9.0329766932832002e-05,0.011547392307341484,0.005487642948142862,5.5051219625709605e-05,2.1877427432903742e-12,0.0022835827988125787,4.6870252729567393e-11,0.00042362739006801981,2.4445141654306088e-09,3.7009804742668959e-07,4.2255750006302813e-10,2.6840034713941052e-11,1.9995348176873504e-06,2.5497162118582616e-06,0.0073916631650832385,0.0036117480970642708,0.00027508814325407738,3.8853977564065166e-07,1.0351989790537945e-08,2.3833190999495321e-08,2.229562020974786e-11,2.0062171693209934e-07,1.2259594433661118e-05,2.7025358623071585e-07,0.00022954285607700614,4.0343717838213353e-06,4.1203499868640813e-09,1.692305040656003e-08,2.8362711120042183e-11,3.3390831883527417e-10
7.581431707620597e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44078385791158248,0.10332762392339828,0.018199246649966985,3.6056402643487965e-06,9.1482718172171922e-05,0.011626530361676686,0.0055283506263727614,5.518319104436648e-05,2.2296157105149211e-12,0.0022847467265560803,4.7113608589343757e-11,0.00042389695667509466,2.451563970739429e-09,3.7406559213831387e-07,4.2596535582527568e-10,2.7086471065395418e-11,2.0087402361821813e-06,2.5779431538139598e-06,0.0073887980343580661,0.0036145095727650027,0.00027582710598891808,3.8988309972383313e-07,1.0344550389274938e-08,2.3845124084798982e-08,2.2359275577792756e-11,2.0110691410587897e-07,1.2256272562755983e-05,2.7213242769843881e-07,0.00023111932675989706,4.0790402869303226e-06,4.172380167668408e-09,1.7048502141417189e-08,2.8636756041450653e-11,3.3653950440270754e-10
7.622802949763205e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44078172723201636,0.10328816543566734,0.018176903065919507,3.6579695064635469e-06,9.2642545658211593e-05,0.011705684948007136,0.0055690776851489657,5.5312748338211075e-05,2.2720296588052578e-12,0.0022858800327960884,4.7353979744830123e-11,0.00042416607130613506,2.4585139313096734e-09,3.7803710840018459e-07,4.2937824393859375e-10,2.7333150156546215e-11,2.0178883681192732e-06,2.606242230630828e-06,0.0073859352673311352,0.0036171886921110741,0.00027656391367009695,3.9121600508618189e-07,1.0336975299499943e-08,2.3856727364894639e-08,2.2422838120954338e-11,2.0159213783101782e-07,1.225306761185555e-05,2.7401194329151037e-07,0.00023269616121237343,4.1238229744163175e-06,4.2247157387521868e-09,1.717401556708528e-08,2.8911703575281334e-11,3.3916825928240601e-10
7.664174191905814e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407796775788726,0.10324871977751784,0.018154587124804066,3.710693717616182e-06,9.3809225861997883e-05,0.011784855265995053,0.0056098235730036141,5.5439920352234659e-05,2.3149879568165228e-12,0.0022869832176453022,4.7591379957579609e-11,0.00042443473312040304,2.4653651936747263e-09,3.8201230938149102e-07,4.3279611368135748e-10,2.7580064157981143e-11,2.0269792520499834e-06,2.6346122186792448e-06,0.0073830748516669651,0.003619786117070898,0.00027729858253377657,3.9253850823562851e-07,1.0329267289801331e-08,2.3868006023833136e-08,2.2486311802094048e-11,2.0207741540928318e-07,1.2249979509686361e-05,2.7589211220926881e-07,0.00023427334389182803,4.1687179095155899e-06,4.2773556403199496e-09,1.7299589026327972e-08,2.918754906581454e-11,3.4179446433137554e-10
7.705545434048423e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44077770831042062,0.10320928696238513,0.018132298784003621,3.763812284656824e-06,9.4982735016492636e-05,0.011864040528331924,0.0056505877472313266,5.5564735751463144e-05,2.3584939652418592e-12,0.0022880567723911061,4.7825823574031295e-11,0.00042470294132887303,2.4721188982269706e-09,3.8599091058901967e-07,4.3621891492135507e-10,2.7827205361274035e-11,2.0360129280077855e-06,2.66305190841451e-06,0.007380216775218486,0.0036223025008232665,0.00027803112860785243,3.9385062568010307e-07,1.0321429076635881e-08,2.3878965155375218e-08,2.2549700543303048e-11,2.0256277390350255e-07,1.2247008186641016e-05,2.7777291398093812e-07,0.00023585085951329464,4.2137231777560969e-06,4.3302988023823876e-09,1.7425220888624263e-08,2.9464287890249225e-11,3.444180014373652e-10
7.746916676191032e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44077581879333078,0.1031698670038757,0.018110038001048968,3.8173245758943861e-06,9.6163049119048842e-05,0.01194323996051383,0.0056913696737359272,5.5687223015545068e-05,2.4025510367611107e-12,0.0022891011796685279,4.8057325499659141e-11,0.00042497069519311981,2.4787761789656035e-09,3.899726298698373e-07,4.3964659810724272e-10,2.8074566177340385e-11,2.0449894374439274e-06,2.691560104298003e-06,0.0073773610260235711,0.0036247384879107545,0.00027876156771589809,3.9515237392539717e-07,1.0313463325389243e-08,2.3889609764752136e-08,2.2613008226847683e-11,2.0304824014418275e-07,1.2244153574899266e-05,2.7965432845994961e-07,0.00023742869304496273,4.2588368868327943e-06,4.383544144861942e-09,1.7550909549697758e-08,2.9741915458447877e-11,3.4703875350751177e-10
7.788287918333641e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44077400840252745,0.10313045991576189,0.01808780473361736,3.8712299412679965e-06,9.7350143933858587e-05,0.012022452800621133,0.0057321688268801756,5.5807410433667023e-05,2.4471625159910213e-12,0.0022901169136293931,4.828590117373405e-11,0.00042523799402422325,2.4853381632584345e-09,3.9395718741325179e-07,4.4307911426015712e-10,2.8322139134805986e-11,2.0539088231657121e-06,2.7201356247154583e-06,0.0073745075923016276,0.0036270947143901139,0.00027948991548101652,3.9644376947304406e-07,1.0305372651414711e-08,2.3899944770388689e-08,2.2676238696094838e-11,2.03533840735962e-07,1.2241415608544335e-05,2.8153633581837159e-07,0.00023900682970378115,4.3040571664783405e-06,4.437090577697114e-09,1.767665343105486e-08,3.0020427212684134e-11,3.4965660445702643e-10
7.829659160476249e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44077227652104506,0.10309106571197681,0.01806559893953107,3.9255277125165509e-06,9.8543994994372533e-05,0.012101678299102431,0.0057729846893384076,5.5925326099786108e-05,2.492331739436929e-12,0.0022911044401077597,4.8511566544696296e-11,0.00042550483718168958,2.4918059716172241e-09,3.9794430575207206e-07,4.4651641496545438e-10,2.8569916878389013e-11,2.0627711292773141e-06,2.7487773018924767e-06,0.0073716564624502741,0.0036293718079797241,0.00028021618732959255,3.9772482881865907e-07,1.0297159621044713e-08,2.3909975005588395e-08,2.2739395756426956e-11,2.0401960206393803e-07,1.2238794223674805e-05,2.8341891654143677e-07,0.00024058525495114678,4.3493821683294542e-06,4.4909370009458141e-09,1.7802450979531857e-08,3.029981862738457e-11,3.5227143919816169e-10
7.871030402618858e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44077062253988808,0.10305168440660949,0.018043420576756009,3.9802172033464156e-06,9.974457760569217e-05,0.012180915718562722,0.005813816751952066,5.6040997908168912e-05,2.5380620354459237e-12,0.0022920642167817071,4.8734338046133827e-11,0.00042577122407238887,2.4981807174861539e-09,4.0193370976319347e-07,4.4995845236459617e-10,2.8817892167295759e-11,2.0715764011230439e-06,2.777483981807423e-06,0.0073688076250420578,0.0036315703882041491,0.00028094039849495066,3.9899556845013891e-07,1.0288826752580725e-08,2.3919705220180633e-08,2.280248317613393e-11,2.0450555029986533e-07,1.2236289358512311e-05,2.8530205142218348e-07,0.00024216395448867751,4.394810065789169e-06,4.5450823048873802e-09,1.7928300666851496e-08,3.0580085208876233e-11,3.5488314362931604e-10
