Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),H2OX(23),COX(50),CHOX(53),CO2X(24)
5.307517357620228e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3232830284203147,0.11288507105551832,0.018458286886410404,2.0169562324580003e-07,2.4799214681150505e-06,0.0002519424635321042,0.00014346496771825261,1.9160452398994608e-13,7.0255662572817962e-17,5.8140410336960872e-08,2.1239568091566457e-26,9.4146937546594847e-08,2.1036276486468581e-20,3.134177899190561e-13,1.7199438882285682e-14,4.5475847771638586e-17,1.1431186976631009e-09,2.2474140434700437e-19,0.0056408357573228974,0.0085800095384079723,3.5821301466548232e-09,5.9541324477920679e-05,2.9465080550015428e-13,6.0179217796721866e-09,1.8549226170007916e-07,6.3199139325746065e-08,1.3919371968229802e-07,3.7504270094716666e-06,1.2067039655245995e-10,1.1428320049146886e-10,9.0936292487135327e-13,1.1137749227499189e-11
5.330408731658754e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32325168734264476,0.11288448951360538,0.018441833106675198,2.0481029675273924e-07,2.5179517884306933e-06,0.00025410203212867497,0.00014462083765837838,1.9401130456878976e-13,7.1506666752397837e-17,5.8388682366068382e-08,2.1745178708023945e-26,9.4461628137677493e-08,2.1349112412138264e-20,3.1815892327404349e-13,1.7397063377646256e-14,4.6044121220865927e-17,1.1532827422380378e-09,2.290879643257051e-19,0.0056402570436292392,0.0086117155049106227,3.5951801502898156e-09,5.9721799052622659e-05,2.9583957731579177e-13,6.0358537423824507e-09,1.85464668691794e-07,6.3631070038672915e-08,1.4021199789520922e-07,3.782320838025008e-06,1.2248630173641973e-10,1.1519279558220681e-10,9.1888101325404116e-13,1.1261435972206262e-11
5.353300105697279e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32322038615291221,0.11288390339268183,0.018425397177867432,2.0795928838478489e-07,2.5564011240621731e-06,0.00025626938620240588,0.00014578077291388069,1.9643712557231831e-13,7.2774554263078193e-17,5.8636758043049913e-08,2.2260476756512054e-26,9.4775907685814011e-08,2.1665183229809819e-20,3.2294992585152565e-13,1.7596043878330973e-14,4.661696421444299e-17,1.1634841562355074e-09,2.3349901812679467e-19,0.0056396788063600989,0.0086433812124832327,3.608213320948046e-09,5.9902053113826844e-05,2.9702773065113133e-13,6.0537637987777174e-09,1.8543717014777263e-07,6.4063958088553434e-08,1.4123336534526964e-07,3.8143256223840829e-06,1.2432168184443578e-10,1.1610546428859794e-10,9.2845805877840775e-13,1.1385937305558059e-11
5.376191479735805e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32318912479599643,0.11288331269943803,0.018408979074043885,2.1114282059155538e-07,2.5952723014315791e-06,0.00025844451045323657,0.0001469447671598545,1.9888204286925911e-13,7.4059480506895871e-17,5.8884637319917079e-08,2.2785602437510102e-26,9.5089779361234041e-08,2.1984507441314056e-20,3.2779108519829914e-13,1.7796383328496882e-14,4.7194392793210071e-17,1.1737228261190755e-09,2.37975231117787e-19,0.0056391010449341411,0.0086750067160751669,3.6212296800145027e-09,6.0082087676347544e-05,2.9821526574458562e-13,6.0716520442195838e-09,1.8540976503001012e-07,6.449779981908868e-08,1.4225781631230451e-07,3.8464411106489267e-06,1.2617666195378456e-10,1.1702120095508289e-10,9.3809416438083673e-13,1.1511254587660906e-11
5.39908285377433e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32315790321690563,0.11288271744055328,0.018392578769312124,2.143611161556127e-07,2.6345681533427444e-06,0.00026062738960046282,0.00014811281408086643,2.0134611211359942e-13,7.5361601632262249e-17,5.913232015846874e-08,2.3320697309630511e-26,9.5403246278265189e-08,2.2307103560765074e-20,3.3268268894902236e-13,1.799808465869755e-14,4.7776422972985708e-17,1.1839986384554491e-09,2.4251727246208783e-19,0.0056385237587714826,0.0087065920705177279,3.6342292488296419e-09,6.0261903742042822e-05,2.9940218258483006e-13,6.0895185713867372e-09,1.8538245232739524e-07,6.4932591581549265e-08,1.4328534508500638e-07,3.8786670513652277e-06,1.2805136730497628e-10,1.1793999993737024e-10,9.4778943025685398e-13,1.1637389162710359e-11
5.419685090409003e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32312983776041737,0.11288217780944521,0.018377833691917707,2.1728748922939442e-07,2.6702998632216805e-06,0.00026259859865538059,0.0001491675161348617,2.0358019517413881e-13,7.6548341924152502e-17,5.9355066734515703e-08,2.3810924450551069e-26,9.5685022965053873e-08,2.2600252861212791e-20,3.3712850008713143e-13,1.8180782674454196e-14,4.8304197720582679e-17,1.1932785326877692e-09,2.4666194903844034e-19,0.0056380046070971142,0.0087349846072164953,3.6459145227015117e-09,6.0423552204165417e-05,3.0046987887965015e-13,6.1055799524062877e-09,1.8535794907768447e-07,6.5324713436848986e-08,1.4421274779261924e-07,3.9077646273860681e-06,1.2975557086823014e-10,1.1876953264551721e-10,9.565658324507246e-13,1.1751610164265837e-11
5.438227103380209e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32310460632672922,0.11288168898814245,0.018364575415584495,2.199455894839389e-07,2.7027561908172977e-06,0.0002643780377041226,0.00015011954650206947,2.056042052916496e-13,7.762852009414881e-17,5.9555402577564611e-08,2.4259218886561287e-26,9.5938345600764778e-08,2.2866377190653173e-20,3.411650380408433e-13,1.8346157828878777e-14,4.878240252774584e-17,1.2016560137945018e-09,2.5043862099714518e-19,0.0056375376989854752,0.0087605101557454417,3.6564196686595617e-09,6.0568885774245252e-05,3.014303773710097e-13,6.1200202730106213e-09,1.8533595886287489e-07,6.5678276346704862e-08,1.4504953438881382e-07,3.9340286148149996e-06,1.3130317743176868e-10,1.1951822560069982e-10,9.6450569507639889e-13,1.1854976804417434e-11
5.456769116351414e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32307940089391574,0.11288119718316154,0.018351328771363633,2.2262689516779931e-07,2.7354962049401952e-06,0.00026616253763366108,0.00015107422463132478,2.076408792562181e-13,7.8720259901255202e-17,5.9755609500309361e-08,2.4714310290541686e-26,9.6191408034538723e-08,2.3134681176776944e-20,3.4523518425584434e-13,1.8512431678877911e-14,4.9263654840069532e-17,1.2100576627273176e-09,2.5425968519281388e-19,0.0056370711016677936,0.0087860094595236717,3.666913836343828e-09,6.0714077728584828e-05,3.0239047034924997e-13,6.1344465063782091e-09,1.8531402752690572e-07,6.6032456121943686e-08,1.458883302171456e-07,3.960364624452661e-06,1.3286394920426534e-10,1.2026891774250514e-10,9.7248455048535541e-13,1.1958882029655972e-11
5.47531112932262e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32305422143299767,0.11288070239803043,0.018338093745591762,2.253315253030602e-07,2.7685214231644965e-06,0.00026795209035984153,0.00015203154718447526,2.0969024623562463e-13,7.9823645757370877e-17,5.9955687500140649e-08,2.5176276529469226e-26,9.6444211819187624e-08,2.3405174681418451e-20,3.4933909174158925e-13,1.8679605755813797e-14,4.9747963121097657e-17,1.2184834194119332e-09,2.5812550454967671e-19,0.005636604814838673,0.0088114825474653793,3.6773970370124927e-09,6.0859128575740015e-05,3.0335015731957811e-13,6.1488586990030983e-09,1.8529215456038947e-07,6.6387250840355539e-08,1.4672913226349349e-07,3.9867725235112818e-06,1.3443795309858419e-10,1.2102160609288625e-10,9.8050244754645519e-13,1.2063326526019061e-11
5.493853142293825e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32302906791505026,0.11288020463627231,0.018324870324627124,2.2805959904928368e-07,2.8018333657445718e-06,0.00026974668780660438,0.00015299151082740845,2.1175233530675864e-13,8.093876239451833e-17,6.0155636578182548e-08,2.5645196067170894e-26,9.6696758485674575e-08,2.3677867571294538e-20,3.5347691353659464e-13,1.8847681585230941e-14,5.0235335823670847e-17,1.2269332238230845e-09,2.6203644363068136e-19,0.0056361388381933296,0.0088369294484345311,3.687869281910547e-09,6.100403881912201e-05,3.0430943833078178e-13,6.1632568980996679e-09,1.8527033946117061e-07,6.6742658588931746e-08,1.4757193751951358e-07,4.0132521793902404e-06,1.3602525623234226e-10,1.2177628767864883e-10,9.8855943891113404e-13,1.2168310985113083e-11
5.512395155265031e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32300394031120316,0.11287970390140557,0.018311658494849507,2.3081123570246641e-07,2.8354335556047712e-06,0.00027154632190594369,0.00015395411223004867,2.1382717545589473e-13,8.206569486681005e-17,6.0355456739210418e-08,2.612114796650599e-26,9.6949049543493128e-08,2.395276971793227e-20,3.5764880270702157e-13,1.9016660686873723e-14,5.0725781389940272e-17,1.235407015985334e-09,2.6599286863830656e-19,0.0056356731714275847,0.0088623501912449883,3.6983305822723794e-09,6.1148808957068099e-05,3.0526831444649266e-13,6.177641151502862e-09,1.8524858172946341e-07,6.7098677465662428e-08,1.4841674298403911e-07,4.0398034596752443e-06,1.3762592597943529e-10,1.2253295953145599e-10,9.9665558370940101e-13,1.2273836110841917e-11
5.530937168236236e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32297883859264026,0.11287920019694381,0.018298458242660229,2.335865546940533e-07,2.8693235183249275e-06,0.00027335098459786928,0.00015491934806634945,2.1591479557896361e-13,8.3204528547067565e-17,6.0555147991572799e-08,2.6604211891540699e-26,9.7201086481027594e-08,2.4229890997598577e-20,3.6185491234490523e-13,1.9186544574683332e-14,5.1219308251377444e-17,1.243904735973789e-09,2.6999514741534678e-19,0.0056352078142378765,0.0088877448046606588,3.7087809492966611e-09,6.1293439482948566e-05,3.0622678436521768e-13,6.1920115025743454e-09,1.8522688088054253e-07,6.7455305554838052e-08,1.4926354565631051e-07,4.0664262321375565e-06,1.3924002938334839e-10,1.2329161868759614e-10,1.004790924240858e-12,1.2379902562036327e-11
5.544543781743584e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32296043474640063,0.11287882867833757,0.018288778910128846,2.3563829141983641e-07,2.8943780870481017e-06,0.00027467848756456998,0.00015562933734313046,2.1745489261711589e-13,8.4047855230176482e-17,6.0701604649016274e-08,2.6963267739360218e-26,9.7385876959538612e-08,2.443466729142404e-20,3.6496332405145804e-13,1.931178627599748e-14,5.1583436244620464e-17,1.2501557721912024e-09,2.7296150876307454e-19,0.0056348665197404422,0.0089063634294725899,3.7164427527236775e-09,6.1399484608397301e-05,3.0692987643394522e-13,6.2025480246465793e-09,1.8521099213775077e-07,6.7717395022310319e-08,1.4988622039399992e-07,4.0860081222148253e-06,1.4043308574153019e-10,1.2384960512977364e-10,1.0107858161223699e-12,1.2458081662890052e-11
5.558150395250932e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32294204481256961,0.11287845556387667,0.01827910579946811,2.3770289278090998e-07,2.9195901263807328e-06,0.00027600869091696123,0.00015634074216412178,2.1900189854735562e-13,8.4897670832742671e-17,6.0847991901205691e-08,2.7326228556416469e-26,9.7570531957776602e-08,2.4640647817100783e-20,3.6809030647353933e-13,1.9437516611611773e-14,5.1949231376509101e-17,1.2564196376764138e-09,2.7595290790463376e-19,0.0056345253916672798,0.0089249680103783285,3.7240986789861585e-09,6.1505455007111105e-05,3.076327501203937e-13,6.2130771033243542e-09,1.8519513357680735e-07,6.797981078093079e-08,1.5050996783677935e-07,4.105628387659548e-06,1.4163343914730924e-10,1.2440865897534355e-10,1.0168018654227689e-12,1.2536552905272695e-11
5.571757008758279e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3229236687798156,0.11287808085494459,0.018269438905326309,2.3978040610980695e-07,2.9449602418881736e-06,0.00027734159147817721,0.00015705356121911278,2.2055582469601904e-13,8.5754009419714109e-17,6.0994309754971536e-08,2.7693126445079338e-26,9.7755052042856804e-08,2.4847836482134717e-20,3.7123592013181825e-13,1.956373617384036e-14,5.2316696967920939e-17,1.2626963088024595e-09,2.7896949188617543e-19,0.0056341844298990456,0.008943558558693207,3.731748732494366e-09,6.1611350869048215e-05,3.0833540531629656e-13,6.2235987561309629e-09,1.8517930501098158e-07,6.8242552081637049e-08,1.5113478680425305e-07,4.1252869764087191e-06,1.428411162681775e-10,1.2496877905808404e-10,1.0228390915799133e-12,1.2615316551741973e-11
5.585363622265627e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3229053066368221,0.11287770455292361,0.018259778222357914,2.4187087877729926e-07,2.9704890398939068e-06,0.0002786771860736379,0.0001577677931990527,2.221166823635169e-13,8.6616905148574956e-17,6.11405582181038e-08,2.8063993684241067e-26,9.7939437776127473e-08,2.5056237195335229e-20,3.7440022555295588e-13,1.9690445553323455e-14,5.2685836336648997e-17,1.2689857619577708e-09,2.8201140823028666e-19,0.0056338436343165814,0.0089621350857181717,3.739392917654548e-09,6.1717172382789404e-05,3.0903784201979234e-13,6.2341130006328786e-09,1.8516350625624328e-07,6.8505618177343429e-08,1.51760676117942e-07,4.1449838364523642e-06,1.4405614381794689e-10,1.2552996421315802e-10,1.0288975146701364e-12,1.2694372865947032e-11
5.598970235772975e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32288695837228859,0.11287732665919442,0.018250123745223598,2.4397435819218469e-07,2.9961771274768291e-06,0.00028001547153104148,0.00015848343679605216,2.2368448282439183e-13,8.7486392269101918e-17,6.1286737299336636e-08,2.8438862729776492e-26,9.8123689713241005e-08,2.5265853866800362e-20,3.7758328326927048e-13,1.981764533902845e-14,5.3056652797404091e-17,1.2752879735463207e-09,2.8507880493614797e-19,0.0056335030048008964,0.0089806976027398053,3.7470312388678286e-09,6.1822919735553592e-05,3.0974006022787065e-13,6.2446198542395474e-09,1.8514773712956971e-07,6.8769008322217158e-08,1.5238763460078935e-07,4.1647189158333832e-06,1.4527854853667101e-10,1.2609221327710585e-10,1.0349771546982997e-12,1.2773722110208197e-11
5.612576849280322e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32286862397492949,0.11287694717513652,0.018240475468590211,2.4609089180107173e-07,3.0220251124688883e-06,0.00028135644468035745,0.00015920049070338157,2.2525923732737487e-13,8.8362505123493254e-17,6.1432847008332984e-08,2.8817766215002804e-26,9.8307808404224677e-08,2.5476690407901992e-20,3.8078515381843273e-13,1.9945336118253017e-14,5.3429149661817517e-17,1.2816029199877697e-09,2.881718304796885e-19,0.0056331625412331726,0.0089992461210303461,3.7546637005301978e-09,6.1928593113211357e-05,3.1044205993660774e-13,6.2551193342183059e-09,1.8513199744914778e-07,6.9032721771676741e-08,1.5301566107691828e-07,4.184492162647403e-06,1.4650835719090808e-10,1.2665552508784307e-10,1.0410780315937387e-12,1.2853364545444784e-11
5.62618346278767e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32285030343347509,0.11287656610212794,0.018230833387130736,2.4822052708816458e-07,3.0480336034527466e-06,0.00028270010235381822,0.00015991895361546843,2.2684095709544328e-13,8.9245278146555842e-17,6.1578887355669398e-08,2.9200736951139092e-26,9.8491794393550724e-08,2.5688750731270955e-20,3.8400589774316346e-13,2.0073518476627917e-14,5.3803330238443814e-17,1.2879305777176182e-09,2.912906338137412e-19,0.0056328222434947695,0.009017780651847716,3.7622903070326258e-09,6.2034192700298531e-05,3.1114384114333798e-13,6.2656114577294808e-09,1.8511628703532819e-07,6.9296757782394983e-08,1.5364475437194564e-07,4.2043035250426148e-06,1.4774559657412895e-10,1.2721989848465769e-10,1.0472001652254498e-12,1.2933300431415452e-11
5.639790076295018e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32283199673667068,0.11287618344154536,0.018221197495524359,2.5036331157504989e-07,3.07420320975922e-06,0.0002840464413859118,0.00016063882422789612,2.2842965332587667e-13,9.0134745865675194e-17,6.1724858352821072e-08,2.9587807927765415e-26,9.867564822020564e-08,2.5902038750782313e-20,3.8724557559091428e-13,2.0202192998118581e-14,5.4179197832763294e-17,1.2942709231873433e-09,2.9443536436819549e-19,0.0056324821114672125,0.0090363012064355527,3.7699110627610152e-09,6.2139718680030115e-05,3.1184540384442757e-13,6.276096241815542e-09,1.8510060571043452e-07,6.956111561228571e-08,1.5427491331291485e-07,4.2241529512196223e-06,1.4899029350616702e-10,1.2778533230820781e-10,1.0533435753896454e-12,1.3013530026609036e-11
5.653396689802365e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32281370387327724,0.11287579919476413,0.018211567788456378,2.5251929282048224e-07,3.1005345414646124e-06,0.00028539545861337473,0.00016136010123740346,2.3002533719031377e-13,9.103094290067531e-17,6.1870760012147222e-08,2.9979012313281291e-26,9.8859370417758189e-08,2.6116558381540689e-20,3.9050424791354326e-13,2.0331360265026393e-14,5.4556755747184494e-17,1.3006239328645417e-09,2.9760617205014764e-19,0.0056321421450322012,0.009054807796023202,3.7775259720962079e-09,6.2245171234314296e-05,3.1254674803629853e-13,6.2865737033886762e-09,1.8508495329824404e-07,6.9825794520504843e-08,1.5490613672819969e-07,4.244040389431295e-06,1.5024247483327309e-10,1.2835182540052092e-10,1.0595082818148608e-12,1.3094053588256626e-11
5.667003303309713e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3227954248320708,0.11287541336315816,0.018201944260618243,2.5468851842017195e-07,3.12702820938813e-06,0.00028674715087518437,0.0001620827833418826,2.3162801983480927e-13,9.1933903963742093e-17,6.2016592346876477e-08,3.0374383455363597e-26,9.904296151442615e-08,2.633231353986567e-20,3.9378197526699667e-13,2.0461020857990589e-14,5.4936007281046697e-17,1.3069895832330661e-09,3.0080320724405009e-19,0.0056318023440716115,0.0090733004318257725,3.7851350394140069e-09,6.2350550543765739e-05,3.1324787371521684e-13,6.2970438592382293e-09,1.8506932962406601e-07,7.0090793767445247e-08,1.5553842344755429e-07,4.2639657879826106e-06,1.5150216742796062e-10,1.2891937660499058e-10,1.0656943041615898e-12,1.3174871372351182e-11
5.680609916817061e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32277715960184278,0.1128750259481001,0.01819232690670753,2.5687103600657175e-07,3.1536848250893695e-06,0.00028810151501255194,0.00016280686924037782,2.3323771237988934e-13,9.2843663859426892e-17,6.2162355371092733e-08,3.0773954881424052e-26,9.9226422033142719e-08,2.6549308143277225e-20,3.9707881821099806e-13,2.0591175355990476e-14,5.5316955730622551e-17,1.3133678507931629e-09,3.0402662081185804e-19,0.0056314627084674785,0.0090917791250441516,3.7927382690851782e-09,6.2455856787718814e-05,3.1394878087731115e-13,6.3075067260380923e-09,1.8505373451497697e-07,7.0356112614732382e-08,1.5617177230213167e-07,4.2839290952305073e-06,1.527693981888868e-10,1.2948798476637486e-10,1.071901662022128e-12,1.3255983633643102e-11
5.707823143831756e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32274067052956401,0.11287424637311105,0.018173110699489299,2.6127613785175646e-07,3.2074893497501756e-06,0.00029081824628993249,0.00016425924722134592,2.3647817152660451e-13,9.4683719828639727e-17,6.2453673548513195e-08,3.1585833596541009e-26,9.9592953402420217e-08,2.6987031361354413e-20,4.0373009312655759e-13,2.0852968374727159e-14,5.6083956546687659e-17,1.3261621435718252e-09,3.1055318890539257e-19,0.005630783932857617,0.0091286947284608452,3.8079272329455417e-09,6.2666250790143616e-05,3.1534993963482783e-13,6.3284106585920407e-09,1.8502262930859206e-07,7.0887706162987481e-08,1.5744165174842848e-07,4.3239692295027425e-06,1.5532658193412618e-10,1.3062836734572938e-10,1.0843804623136712e-12,1.3419092600622034e-11
5.735036370846451e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32270423656707653,0.11287346048075057,0.018153919124504515,2.6573498014247491e-07,3.2619530226351899e-06,0.00029354562721961434,0.00016571722479565159,2.3974680308623609e-13,9.6551391091396095e-17,6.2744714673651092e-08,3.241492028997628e-26,9.9958968605822175e-08,2.7429759399387115e-20,4.1045855720171888e-13,2.1116743919949616e-14,5.685778450432442e-17,1.3390066235354218e-09,3.1718709278193124e-19,0.0056301058172623436,0.0091655546955966526,3.8230928985429449e-09,6.2876354651150311e-05,3.1675022427517503e-13,6.3492856321056047e-09,1.8499163632830491e-07,7.1420569282774988e-08,1.587157657438296e-07,4.3641603801372044e-06,1.579142417767605e-10,1.3177296392385922e-10,1.0969448380700679e-12,1.3583382502465031e-11
5.762249597861147e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32266785762525824,0.11287266828195044,0.018134752139553505,2.7024794523953931e-07,3.317080762615792e-06,0.00029628363261099061,0.00016718079159698529,2.4304369510968707e-13,9.8446959406912919e-17,6.303547888854743e-08,3.3261489698029568e-26,1.003244716431165e-07,2.7877523639269443e-20,4.1726469501849921e-13,2.1382506563939669e-14,5.7638465863573284e-17,1.3519011032895432e-09,3.2392955654182745e-19,0.0056294283607440957,0.0092023591155487791,3.8382353006628867e-09,6.3086169760636875e-05,3.181496347623302e-13,6.3701317757792028e-09,1.84960754247807e-07,7.1954696111068738e-08,1.5999410498694604e-07,4.40450213584522e-06,1.605325938354128e-10,1.3292176530773866e-10,1.1095949435893926e-12,1.3748855332757058e-11
5.789462824875842e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32263153361522817,0.11287186978762097,0.018115609702533796,2.7481541607142909e-07,3.3728775001646895e-06,0.00029903223730853341,0.00016864993727733934,2.4636893524475894e-13,1.0037070800929577e-16,6.3325966347617295e-08,3.4125819476507809e-26,1.0068946643557125e-07,2.833035548071603e-20,4.2414899118955328e-13,2.1650260852612262e-14,5.8426026835651478e-17,1.36484539571449e-09,3.3078181193900446e-19,0.0056287515623679885,0.0092391080771889733,3.8533544740109624e-09,6.329569748923367e-05,3.1954817105813263e-13,6.3909492170220513e-09,1.8492998176556366e-07,7.2490080804186879e-08,1.6127666019828698e-07,4.4449940861557166e-06,1.6318185463580072e-10,1.3407476232597544e-10,1.1223309320917567e-12,1.3915513065496512e-11
5.816676051890537e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32259526444834541,0.11287106500865082,0.018096491771439786,2.7943777612762007e-07,3.429348177274158e-06,0.00030179141619158574,0.00017012465150696398,2.4972261073791331e-13,1.0232292160643039e-16,6.3616177217237586e-08,3.5008190215243752e-26,1.0105395682786447e-07,2.8788286340805918e-20,4.3111193034837007e-13,2.1920011305582126e-14,5.9220493583033622e-17,1.3778393139691731e-09,3.3774509838523785e-19,0.0056280754212018102,0.0092758016691642572,3.8684504532130929e-09,6.3504939188688321e-05,3.2094583312245744e-13,6.4117380814934872e-09,1.8489931760414271e-07,7.3026717537668062e-08,1.6256342212021552e-07,4.4856358214108077e-06,1.6586224110698904e-10,1.3523194582874537e-10,1.1351529557238462e-12,1.4083357655197938e-11
5.843889278905233e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32255905003620799,0.11287025395590713,0.018077398304362492,2.8411540945194613e-07,3.4864977473743407e-06,0.00030456114417415548,0.00017160492397432457,2.531048084360246e-13,1.043038863789342e-16,6.3906111675345188e-08,3.590888545258325e-26,1.0141794658994444e-07,2.9251347653529113e-20,4.3815399713953991e-13,2.2191762416230702e-14,6.002189221953233e-17,1.3908826714948932e-09,3.4482066295433048e-19,0.0056273999363160116,0.0093124399798976305,3.8835232728157387e-09,6.3713896192241787e-05,3.2234262091295261e-13,6.4324984931174373e-09,1.8486876050945645e-07,7.3564600506149741e-08,1.6385438151680295e-07,4.5264269327614592e-06,1.6857397057764847e-10,1.363933066877277e-10,1.1480611655619326e-12,1.4252391036973513e-11
5.898315732934623e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32248678512375034,0.11286861307246117,0.018039284595103431,2.9363803481261142e-07,3.6028534369655298e-06,0.00031013214726602188,0.00017458210246692709,2.5995511584709067e-13,1.0835322152913147e-16,6.4485152124262559e-08,3.7766398405634978e-26,1.0214443894030625e-07,3.0192987454689343e-20,4.5247745219496152e-13,2.2741284453313065e-14,6.1645589372301079e-17,1.417116959558235e-09,3.5931365309045614e-19,0.0056260509316805362,0.0093855511102148501,3.9135995710125855e-09,6.4130961354252672e-05,3.2513357349310214e-13,6.4739344451075894e-09,1.8480796261734672e-07,7.4644082021426092e-08,1.6644885589862399e-07,4.6084556523722622e-06,1.7409232980763776e-10,1.3872852406817304e-10,1.1741367428360799e-12,1.4594031820791084e-11
5.952742186964014e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32241473817537952,0.11286694722379349,0.018001268241405913,3.0338637534111054e-07,3.7219844220263086e-06,0.00031574504658203189,0.00017758139062551295,2.6692054432710979e-13,1.1252103231504475e-16,6.5063089334488358e-08,3.9700686161105639e-26,1.0286897221921778e-07,3.1155526677266719e-20,4.6712323336851969e-13,2.3298862388785956e-14,6.3297326234264913e-17,1.4435467732193368e-09,3.7427091233000864e-19,0.0056247045410777454,0.009458442171071467,3.9435836433929512e-09,6.4546903284785892e-05,3.2792102841999956e-13,6.5152580311768669e-09,1.8474757850365141e-07,7.5728479284604518e-08,1.6906000988880783e-07,4.6910769902130631e-06,1.7973867880519774e-10,1.4108034186834965e-10,1.2005588512790258e-12,1.4940450513512881e-11
6.007168640993404e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3223429084923769,0.11286525649607509,0.017963348911446658,3.1336352267545003e-07,3.8439307334101869e-06,0.00032139964266242582,0.00018060270660911118,2.7400177444223501e-13,1.1680966107874387e-16,6.5639925107143742e-08,4.1714124642388561e-26,1.035915740746607e-07,3.2139217356341324e-20,4.8209521723767312e-13,2.386453123222441e-14,6.4977309972258253e-17,1.4701706305351185e-09,3.8970269349724033e-19,0.0056233607571654414,0.0095311138618595741,3.9734757634917076e-09,6.4961732019840391e-05,3.3070498528413571e-13,6.5564701840304745e-09,1.8468759892423856e-07,7.6817746528410981e-08,1.7168777037621959e-07,4.7742877041858988e-06,1.85514770204437e-10,1.4344868782921856e-10,1.2273286613919035e-12,1.5291661907351422e-11
6.061595095022795e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32227129537974875,0.11286354097513936,0.01792552627492066,3.2357257669736175e-07,3.9687325771136029e-06,0.00032709573658406686,0.00018364596886403977,2.8119948052982624e-13,1.2122147360837551e-16,6.6215661393321738e-08,4.3809138328535091e-26,1.0431227112126253e-07,3.3144311754973568e-20,4.9739727964420083e-13,2.4438325580094183e-14,6.668574698218345e-17,1.4969870544065085e-09,4.0561937237240415e-19,0.0056220195726426414,0.0096035668784550648,4.0032762035944115e-09,6.5375457332377497e-05,3.3348544364612312e-13,6.5975718118628906e-09,1.8462801496077192e-07,7.7911838280064057e-08,1.7433206459138249e-07,4.8580845647449109e-06,1.914223626749411e-10,1.4583349002962207e-10,1.2544473269365446e-12,1.5647680493117784e-11
6.116021549052186e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3221998981461936,0.11286180074648414,0.017887800003032264,3.3401664532782073e-07,4.0964303316525181e-06,0.00033283312995498952,0.00018671109612253918,2.8851433075197429e-13,1.2575885909612764e-16,6.6790300283661932e-08,4.5988200709741958e-26,1.0503108898877327e-07,3.4171062350335941e-20,5.1303329539785684e-13,2.5020279618016997e-14,6.8422842891539257e-17,1.5239945726738952e-09,4.2203144779920019e-19,0.0056206809802491374,0.0096758019132400386,4.0329852347445494e-09,6.5788088742308845e-05,3.3626240303748854e-13,6.6385637992954587e-09,1.8456881800615546e-07,7.9010709357796982e-08,1.7699282010445008e-07,4.9424643547757905e-06,1.9746322080291179e-10,1.4823467688425569e-10,1.281915985060151e-12,1.6008520463132354e-11
