Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2OX(23),CHOX(50),H2X(46),CO2X(24),COX(47)
2.5848319153586472e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574944535273,0.099999999335935202,0.099999999854740326,5.2658328174338919e-56,7.7916193346770349e-37,1.1969342190109928e-27,6.4945848477259212e-45,2.0664777307384726e-32,5.5274113517640811e-80,8.6833403009182339e-27,1.8510027159063735e-91,8.576446659975734e-29,1.0416804558838026e-58,3.9079231009889361e-43,1.1927377990433815e-71,1.3579691706571157e-76,3.5492417931499958e-39,1.5351418508184867e-70,6.6400169337102442e-10,2.9051937880040197e-10,6.31094945407759e-14,6.3121388486928751e-14,3.9471917341055985e-20,3.5151556143428411e-18,3.1780658211928178e-19,1.6713636205638843e-21,3.3330514568025601e-32,4.9491021955998857e-30,4.4159135392855385e-50,8.6154480416640419e-36,5.3747227417833806e-51,7.0996493818095729e-54
3.231039896338142e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574920669092,0.099999999169919043,0.099999999818425403,2.0573615023041995e-55,1.6512615458527955e-36,1.8321187060767971e-27,1.9037887245656966e-44,3.8769183076028265e-32,2.5925775263648803e-79,1.3242345408306615e-26,6.8497033214496453e-91,1.0730421529870815e-28,2.2775765819504897e-58,8.7603356226450672e-43,4.6581988813826706e-71,4.4961050367275726e-76,6.4479116290085628e-39,3.8303786260965372e-70,8.3000209849241099e-10,3.6314922325339091e-10,7.8885792934211107e-14,7.8904062664803968e-14,4.9393308155281217e-20,5.2935314226975466e-18,5.7322915077366705e-19,2.5460030544249027e-21,8.6555133280213984e-32,8.9910393772162897e-30,1.5657120496792846e-49,1.5719909658783567e-35,1.9063522160173206e-50,2.3207486256375052e-53
4.523455858297132e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574872936732,0.099999998837886683,0.099999999745795556,4.6789220357144249e-54,6.0218352791245425e-36,3.5314305817191563e-27,1.5546625378011082e-43,1.0607434348761962e-31,1.1557924646885387e-77,2.5408228256398187e-26,9.0777103344685497e-90,1.5050962205280752e-28,8.7601716864842466e-58,3.3745227074097318e-42,1.0564885298878719e-69,6.2376899808703965e-75,1.6929004658194536e-38,2.1014506112339789e-69,1.1620028847769994e-09,5.0840891153702267e-10,1.1043701739036384e-13,1.1047254483094025e-13,6.9235226324608268e-20,9.8345199999035254e-18,1.4725738042236007e-18,4.8629062956525932e-21,4.7074973934575774e-31,2.3605989800875198e-29,2.1696956194623709e-48,4.1641416588899181e-35,2.6485224674515056e-49,2.9077909632917124e-52
7.108287782215112e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574777472021,0.099999998173822088,0.099999999600535863,2.6641702184200515e-52,3.7729244327915774e-35,8.6358564998706249e-27,2.8036718785644238e-42,4.2122895477078761e-31,1.0499990841234811e-75,6.1855979042200038e-26,2.7419382228570583e-88,2.37421085140927e-28,5.7818935501899505e-57,2.1400609792055604e-41,5.978519338186118e-68,2.574470585471705e-73,6.4632035768511055e-38,2.3910566379381601e-68,1.8260043620995749e-09,7.9892828563018524e-10,1.7353401097690751e-13,1.7362249440511538e-13,1.0891563207779592e-19,2.2301481671098757e-17,5.3432174641491747e-18,1.1694227036164607e-20,4.6953723984000448e-30,9.0123604373709081e-29,6.3747329386858942e-47,1.6155829203505669e-34,7.8291584550026482e-48,9.7570775385384925e-51
9.693119706133091e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574682007321,0.099999997509757618,0.09999999945527617,1.9727714733503354e-51,1.2191199294339314e-34,1.6017352633935128e-26,1.4284990109145828e-41,1.0545145578154382e-30,9.010138044526657e-75,1.1447098811811493e-25,1.8284181866620487e-87,3.2500078474758963e-28,1.9063015899269817e-56,6.9927424291844134e-41,4.4177378287742888e-67,1.7829887888018973e-72,1.5877663322988723e-37,1.0115365947529178e-67,2.4900057123175089e-09,1.0894476564216635e-09,2.3662372511751643e-13,2.3679039591694382e-13,1.4859145993547576e-19,3.8660586204626306e-17,1.2603316855663366e-17,2.1379811119589607e-20,1.9090634734776583e-29,2.213998111736505e-28,3.9510599270356928e-46,4.0154939227059784e-34,4.8641088845651446e-47,6.0768314918898643e-50
1.2277951630051071e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574586542632,0.099999996845693273,0.099999999310016505,9.2258352831988411e-51,2.95526936784313e-34,2.5676393624367366e-26,4.8770171482283165e-41,2.1130345557447119e-30,4.9894916986943565e-74,1.8324782703958517e-25,8.1076254367444458e-87,4.1324875530130814e-28,4.6825952341896732e-56,1.7130672971344788e-40,2.0623851319863935e-66,8.1030892394198203e-72,3.1390390544502343e-37,2.9878237230311863e-67,3.1540069354595535e-09,1.3799670239123425e-09,2.9970616225665092e-13,2.9997699573309108e-13,1.8826271143723643e-19,5.8158239969454629e-17,2.4004020662804072e-17,3.3813129585658666e-20,5.5222676502874338e-29,4.377108582159912e-28,1.6280149064934734e-45,8.0218360088495225e-34,2.008084231397941e-46,2.4115575942553288e-49
1.486278355396905e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574491077954,0.099999996181629081,0.099999999164756825,3.3497168450991027e-50,6.0591251162652925e-34,3.7613831793682973e-26,1.330351536438154e-40,3.707525909069029e-30,2.1659314212954699e-73,2.6818344377435541e-25,2.8115902046086805e-86,5.0216514457727771e-28,9.7025377075752901e-56,3.541876529959302e-40,7.4759935413610464e-66,2.9606233723840502e-71,5.4452937907202049e-37,7.2080342856569377e-67,3.8180080315353087e-09,1.6704863881026403e-09,3.6278132376878013e-13,3.6318292774023454e-13,2.2792938744636422e-19,8.0156540907938965e-17,4.0181856311867691e-17,4.8888332395420284e-20,1.3107639134534485e-28,7.5929731126819062e-28,5.3131712443542125e-45,1.4054354956767955e-33,6.5652496606212672e-46,7.469623219325841e-49
2.0032447401805014e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574300148632,0.099999994853501042,0.099999998874237467,2.8666742657027457e-49,1.8630460788485984e-33,6.8327604482045711e-26,6.5731651836056906e-40,8.914887983099014e-30,2.7736833206302548e-72,4.8652351077070222e-25,2.1554790140225646e-85,6.8200391387596432e-28,3.0371645636584404e-55,1.1020202256671786e-39,6.3757719684268904e-65,2.8732505745271963e-70,1.2832078849302163e-36,2.895322992891257e-66,5.1460098424935502e-09,2.2515251065829424e-09,4.8890982328990635e-13,4.8965450578852694e-13,3.0724901511071923e-19,1.2992786973542911e-16,8.8592759728219222e-17,8.6593751098013399e-20,5.0916016010151984e-28,1.7893176896658556e-27,3.7063730927641846e-44,3.3755531416836604e-33,4.597843859082121e-45,4.6243316053018191e-48
2.5202111249640973e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574109219354,0.099999993525373518,0.099999998583718108,1.3495931656306431e-48,4.4309006447360654e-33,1.0816667562854134e-25,2.1936243535786878e-39,1.7564260336322775e-29,1.569050960592956e-71,7.6947485426623278e-25,9.4190277200989254e-85,8.6451869782951683e-28,7.3314736044884128e-55,2.6400225070319849e-39,2.9938199587464581e-64,1.4733045725665289e-69,2.4821935879476719e-36,8.4036172348954817e-66,6.4740111452052311e-09,2.8325638118637498e-09,6.1500923103792549e-13,6.1620838429743822e-13,3.8655034755624732e-19,1.8469904927321796e-16,1.6110419326796137e-16,1.3371468958343715e-19,1.426965628017652e-27,3.4611942816773828e-27,1.5131499847958182e-43,6.6489264207021034e-33,1.883194020149068e-44,1.7985911218865206e-47
3.1986868270164445e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289573858640505,0.099999991782316555,0.09999999820243545,7.7754084353928871e-48,1.1077113823796929e-32,1.7431374458123527e-25,8.1703747247769436e-39,3.5712347156427586e-29,1.2081381668003261e-70,1.2388415566136023e-24,4.9651937709853121e-84,1.108118017174002e-27,1.8701148351966143e-54,6.6177864988028053e-39,1.7246898430822046e-63,1.0276288969318376e-68,4.9256101158754255e-36,2.6667998556863104e-65,8.2169024511152111e-09,3.5951291250727409e-09,7.8046016089667738e-13,7.8242780852523346e-13,4.9059904553495747e-19,2.6111271068457825e-16,2.958842340274883e-16,2.0859835742247551e-19,4.238044738416898e-27,6.8683150937267563e-27,7.2717033131250074e-43,1.3521213737125758e-32,9.0945302971531148e-44,8.1202623420687545e-47
3.8771625290687916e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928957360806173,0.099999990039260467,0.099999997821152806,3.9105598756004319e-47,2.3293267517313787e-32,2.5621267018903985e-25,2.4351040748392673e-38,6.344568143147977e-29,7.6063489540036017e-70,1.8194362773894953e-24,1.9685859576559016e-83,1.3563338398423374e-27,4.0162619835815317e-54,1.390477400827491e-38,8.544197495160745e-63,6.0970545872625244e-68,8.5419383610007839e-36,6.9767374900232465e-65,9.9597928816049223e-09,4.3576944155487855e-09,9.4586100940921112e-13,9.4879475618778915e-13,5.9461624838113152e-19,3.4029276355386058e-16,4.7799405576864789e-16,2.9693677630243922e-19,1.0173415826195594e-26,1.1910951529864279e-26,2.6321983944876578e-42,2.4030925269829716e-32,3.3283993995664724e-43,3.1229554699753093e-46
4.555638231121139e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289573357483031,0.099999988296205253,0.099999997439870175,1.2848421698951292e-46,4.3368472760531619e-32,3.5388269366414859e-25,5.9016200282070757e-38,1.0281613500454237e-28,2.8804343645811724e-69,2.5112249225466862e-24,5.9631328852807321e-83,1.609170317318374e-27,7.624970236790447e-54,2.5801857455484533e-38,2.7908492029645353e-62,2.2525148925916197e-67,1.3520037980960746e-35,1.5474530481274137e-64,1.1702682436675215e-08,5.1202596832931782e-09,1.1112117919315897e-12,1.1153105980634241e-12,6.9860196575378036e-19,4.2082372744286505e-16,7.0883378284665046e-16,3.9735775288078672e-19,2.0966066296765363e-26,1.8852449274716109e-26,7.3725032184682492e-42,3.8961397170815534e-32,9.38421793208528e-43,8.8448890805496464e-46
5.234113933173486e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289573106904406,0.099999986553150913,0.099999997058587559,3.5192093267397279e-46,7.3913339628827692e-32,4.6734281680339784e-25,1.2540931443106029e-37,1.5583584290750152e-28,8.8704727168322518e-69,3.3141742932636955e-24,1.5394598085589133e-82,1.8666315677312979e-27,1.3243072685479397e-53,4.3786350135875652e-38,7.5993478772218642e-62,6.8268899460552275e-67,2.0024473583599706e-35,3.0701273383261569e-64,1.3445571116324868e-08,5.8828249283071273e-09,1.2765125234167016e-12,1.2819759504376123e-12,8.0255620705614484e-19,5.0204565848602213e-16,9.8904840625821388e-16,5.0866636104132284e-19,3.8813879413375779e-26,2.7922276390697929e-26,1.7677148838649186e-41,5.9082710518789824e-32,2.2640069508229689e-42,2.1487641017614662e-45
5.912589635225833e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289572856325857,0.099999984810097448,0.099999996677304956,8.3943932848165015e-46,1.1783656504062971e-31,5.9661227026448612e-25,2.4134739830105284e-37,2.2453708983650298e-28,2.3637604306736871e-68,4.2282505984604324e-24,3.5362694787706653e-82,2.1287217593561811e-27,2.150228400476714e-53,6.9462023739667899e-38,1.8038595740010984e-61,1.7978396594346208e-66,2.8206077864016016e-35,5.5941620224019395e-64,1.5188458920554564e-08,6.645390150591734e-09,1.4417632190841539e-12,1.4487910681395546e-12,9.0647898185754983e-19,5.8365916143038769e-16,1.3189221016314748e-15,6.2976792461145366e-19,6.6323823726876372e-26,3.9330752703276268e-26,3.7843726197731494e-41,8.5174102933169299e-32,4.8737236620965929e-42,4.6229430358791858e-45
7.269541039330527e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928957235516898,0.09999998132399314,0.09999999591473975,4.2669400783720004e-45,2.6388923392651901e-31,9.0268429210161599e-25,7.7792086049484211e-37,4.2001730642971795e-28,1.4738926745137528e-67,6.3896008175949752e-24,1.6253483732098324e-81,2.6668116772899912e-27,5.0178744642586419e-53,1.5356207274529356e-37,9.045473176313168e-61,1.1013523617130126e-65,5.0291118679836443e-35,1.6374112546023352e-63,1.8674231902754569e-08,8.1705205269781882e-09,1.772114585477603e-12,1.7828709804107683e-12,1.114230183850482e-18,7.4743747729179647e-16,2.1281876024431941e-15,8.9634530871872788e-19,1.6793881081521588e-25,7.0126233061418706e-26,1.4883489912907631e-40,1.5951178963351339e-31,1.9463703472203553e-41,1.8917042647465429e-44
8.626492443435222e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289571854012402,0.099999977837892329,0.099999995152174601,1.3845032062232099e-44,5.0335620697281339e-31,1.2722159967328827e-24,1.908773993151473e-36,7.0148147208788057e-28,5.3593267508598501e-67,8.9950721629354445e-24,5.0641182778903995e-81,3.2234652618746562e-27,9.9096220767297732e-53,2.897339794909663e-37,2.9085830774215195e-60,3.9741374873198794e-65,8.0439358568629297e-35,3.7960928246783218e-63,2.2160001383277609e-08,9.6956508124574864e-09,2.1022659827316247e-12,2.1175505184455564e-12,1.321855629352904e-18,9.1170505925107683e-16,3.136992281302034e-15,1.1922797339901204e-18,3.4948084315538039e-25,1.1216503335874198e-25,4.1467633955222539e-40,2.6669229594557846e-31,5.4808044682015598e-41,5.4086356140669558e-44
1.134039525164461e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289570851700144,0.099999970865701227,0.099999993627044467,1.4669466387434118e-43,1.4528735090908715e-30,2.2025665794913818e-24,9.3541799141637517e-36,1.6160936207731926e-27,8.0031405782673011e-66,1.5536816314810563e-23,4.4075624783101375e-80,4.3926568952459094e-27,3.1235085355458825e-52,8.1233072379209262e-37,2.9461611933328708e-59,5.8420214837584573e-64,1.6873271437731069e-34,1.691275305493488e-62,2.9131529839313785e-08,1.2745911110721055e-08,2.7619695733140249e-12,2.7887077859352207e-12,1.7367296932938654e-18,1.2403109097117515e-15,5.7539127916403281e-15,1.8447212652278889e-18,1.1819648994874787e-24,2.3528131187024727e-25,2.6629293800624249e-39,6.1597417825123049e-31,3.6772002843096542e-40,3.9958422070292182e-43
1.4054298059854e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289569849389088,0.099999963893524127,0.0999999921019145,6.618307758420861e-43,3.2123230063075708e-30,3.3887620756031938e-24,2.8840236876541503e-35,3.0801317014142488e-27,4.1301551516294281e-65,2.3851616889386809e-23,1.8944808315287223e-79,5.636527870998501e-27,7.4058449941204531e-52,1.7600508520201113e-36,1.2984684418769666e-58,3.0001032589204629e-63,2.9659934372409873e-34,4.9826545225162177e-62,3.6103044288687354e-08,1.5796171045412867e-08,3.4208748313579227e-12,3.462261116151372e-12,2.1511017022708148e-18,1.5687348728915963e-15,9.1695849451788759e-15,2.5617986892712049e-18,2.9172148419311237e-24,4.1357818061581211e-25,9.5052625705011272e-39,1.1766951379229243e-30,1.347257554158575e-39,1.529125674060692e-42
1.6768200868063387e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289568847079225,0.09999995692136103,0.099999990576784714,2.157643700748741e-42,6.0699902262327963e-30,4.8320247606880929e-24,7.0508245082728763e-35,5.2162136839469673e-27,1.5190032728303795e-64,3.3937421994963309e-23,6.1275950807383449e-79,6.955332440813563e-27,1.4881617292174294e-51,3.2732738729002162e-36,4.1541300192333803e-58,1.0991057568143533e-62,4.6690499022337985e-34,1.1815044806239569e-61,4.3074544731425014e-08,1.8846430616552143e-08,4.0789826810418706e-12,4.1382079844806676e-12,2.5649722374804195e-18,1.8967495614574339e-15,1.3383311949700771e-14,3.322980400182363e-18,6.0341487654327313e-24,6.510513707918012e-25,2.6179503496177157e-38,1.9971151083845914e-30,3.7886671583832638e-39,4.3855538518297669e-42
1.9482103676272776e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289567844770564,0.099999949949211936,0.099999989051655108,5.8342121133794162e-42,1.0338318555247974e-29,6.5336295925775998e-24,1.4925490729332775e-34,8.1502665900760061e-27,4.6280300761483321e-64,4.5792119536608811e-23,1.6718612237322209e-78,8.3493323277508511e-27,2.6823974149001058e-51,5.497812746648387e-36,1.1047826210858089e-57,3.3368056336025912e-62,6.8173113214742908e-34,2.443026702622361e-61,5.0046031167554244e-08,2.1896689824150661e-08,4.736294073660096e-12,4.8165455728521209e-12,2.9783418971721398e-18,2.224333964760098e-15,1.839416352049677e-14,4.1134724847815913e-18,1.112679105405239e-23,9.5060300103841704e-25,6.170209573269615e-38,3.1271887568547108e-30,9.0931501889133358e-39,1.0587250445321484e-41
2.490990929269155e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928956584015683,0.099999936004955797,0.099999986001396438,3.036094196045583e-41,2.4322265147729032e-29,1.0716679671630528e-23,5.0457836782612969e-34,1.6876059077664563e-26,3.1083831434619075e-63,7.4800383855851718e-23,9.0168199689764927e-78,1.1363885614094089e-26,6.9954457615899858e-51,1.2624245580633712e-35,5.5738358955718272e-57,2.2251556963243666e-61,1.2493904698513408e-33,7.9687947185575176e-61,6.3988962020089212e-08,2.7997207148751905e-08,6.0485310044794775e-12,6.1803823179525134e-12,3.8035808016329524e-18,2.8782843157306401e-15,3.0803651175876764e-14,5.7514266735425238e-18,3.0039877629765808e-23,1.7421392958454216e-24,2.53524807145862e-37,6.5025952460690142e-30,3.8646034781781311e-38,4.4522334176649044e-41
3.033771490911033e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289563835547899,0.099999922060755669,0.099999982951138516,1.0821273135298865e-40,4.7825136958848387e-29,1.5948416662247202e-23,1.3220614393477262e-33,3.0258227134959568e-26,1.2893011554622266e-62,1.108595335028159e-22,3.2939931641123313e-77,1.4682279012316309e-26,1.5058790629316862e-50,2.4320903621950382e-35,1.9411999484983221e-56,9.1869149873964475e-61,2.007459290680207e-33,2.0363306739036761e-60,7.7931836846512498e-08,3.4097723019272521e-08,7.3575932249738988e-12,7.553748552244808e-12,4.6268231958657336e-18,3.5306359589120272e-15,4.6390396709455154e-14,7.4213584170174895e-18,6.6301329407122471e-23,2.799175018208191e-24,7.6093003365352994e-37,1.1707261621008348e-29,1.1920367462310369e-37,1.3666386158275106e-40
3.5765520525529105e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289561830943758,0.099999908116611566,0.099999979900881303,3.1330596593111686e-40,8.3732134016325486e-29,2.2240148001757142e-23,2.9614757089906052e-33,4.9343397280153689e-26,4.2268306366035976e-62,1.5395184223160716e-22,9.7796542069387207e-77,1.8306709131160664e-26,2.8652774581001173e-50,4.1807766398920442e-35,5.5011868152335815e-56,2.9986019992955539e-60,2.9596860580569711e-33,4.4738921873307749e-60,9.1874655647055893e-08,4.0198237435740608e-08,8.6634887190987925e-12,8.9366203117120238e-12,5.4480741008166154e-18,4.1814249687248394e-15,6.5146380078278693e-14,9.0993341403991183e-18,1.2851050032166912e-22,4.1269341399757191e-24,1.9004450971208121e-36,1.9170759126888594e-29,3.0517349450418517e-37,3.495646694669504e-40
4.119332614194788e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289559826344418,0.099999894172523487,0.099999976850624811,7.9605515467814507e-40,1.3496607484953454e-28,2.9603407334496621e-23,5.9627283487667464e-33,7.516052949001258e-26,1.2074967816810898e-61,2.0405978583614364e-22,2.5412501442106414e-76,2.2239347547335069e-26,4.9968403287988055e-50,6.6292407798798754e-35,1.3682988014208723e-55,8.5277299552131377e-60,4.1066416048053837e-33,8.867424550969267e-60,1.0581741842194918e-07,4.6298750398166263e-08,9.9662253798093559e-12,1.0328973929024581e-11,6.2673384802033586e-18,4.8306405183857656e-15,8.7063719138899854e-14,1.0784622983668789e-17,2.2725644915948519e-22,5.7262096731334287e-24,4.1986414520281815e-36,2.9324198149609269e-29,6.9101067228757782e-37,7.9407234299769976e-40
5.204893737478543e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289555817160148,0.099999866284515404,0.099999970750114034,4.4702585765990855e-39,2.9471161179376501e-28,4.7591091266624611e-23,1.9919761217624443e-32,1.5087666883498466e-25,8.6922267108788856e-61,3.2525569086886616e-22,1.4283675717794757e-75,3.1037537805415937e-26,1.2711349608606149e-49,1.4098981691685078e-34,7.1703124154698166e-55,6.0682533960991587e-59,6.9856698581100744e-33,2.887644950862143e-59,1.3370277589566735e-07,5.8499771960922957e-08,1.2562252326998548e-11,1.3142036330973828e-11,7.8999266079162373e-18,6.1243726534841265e-15,1.4035231683588698e-13,1.4183811430188367e-17,5.8972441537648942e-22,9.7405964640884361e-24,1.6214218302812905e-35,5.9393381385922723e-29,2.8580618189956315e-36,3.473445410228858e-39
6.181898748433923e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928955220891074,0.099999841185499719,0.099999965259656834,1.4586104848161836e-38,5.1943731298465009e-28,6.7563008665395898e-23,4.7692743435380067e-32,2.5186099520181046e-25,3.2271353725484256e-60,4.5815635611729663e-22,4.7202741980811153e-75,4.0030938628453114e-26,2.5227757003424944e-49,2.4398506585712141e-34,2.245144207862791e-54,2.2365986656286719e-58,1.0248104340933827e-32,6.814355993928956e-59,1.5879940601652091e-07,6.9480686394647167e-08,1.4887949541581076e-11,1.5705991893535338e-11,9.3625099086844497e-18,7.2833908838999595e-15,1.9904767811104849e-13,1.7263266201316044e-17,1.1842262706072351e-21,1.4289543222006435e-23,4.2354932723157952e-35,9.9946320586788342e-29,7.8044614625696953e-36,9.8953968639173124e-39
7.158903759389303e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928954860067692,0.099999816086665583,0.099999959769201979,3.9327079625103071e-38,8.3818818769983051e-28,9.1193880100284175e-23,9.992336235467658e-32,3.8980223155185141e-25,9.633106809182302e-60,6.1352571113815593e-22,1.2964188742743663e-74,5.0055396998728485e-26,4.5220891906749868e-49,3.8792695243302144e-34,5.8409828744922262e-54,6.6299788079390149e-58,1.4150377843646955e-32,1.4129108271745531e-58,1.8389585461773011e-07,8.0461596117372985e-08,1.7203530126689669e-11,1.8300314647591573e-11,1.0818731068615711e-17,8.4373782102899744e-15,2.6786777362176511e-13,2.0354705515324382e-17,2.1411332417311231e-21,1.9730593217072456e-23,9.4874932318863322e-35,1.5593455775622945e-28,1.8148963932323994e-35,2.3972435490939532e-38
