Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),H2OX(23),OCX(25),H2X(49),COX(50),CO2X(24)
1.875435497677893e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756240729974,0.11866996527364282,0.022821567674872298,1.0732477363969379e-54,4.2107130607324977e-33,1.5688067137728423e-24,1.0283274214527753e-38,6.6041348949977663e-33,2.9496762273427856e-72,1.9070517274519912e-16,3.9473927579582968e-70,1.9070487981034853e-16,2.1467536040398518e-47,2.9675975097678434e-39,1.7473251106833504e-58,1.0558128072532454e-59,5.2278260933954262e-30,1.2582805882592085e-54,7.5630829668881878e-10,3.6363977687471105e-11,1.4014362004894993e-14,1.4020570065615285e-14,7.3872966613509224e-19,1.4401739184157957e-18,1.0308716980163732e-19,2.5573844421785007e-21,1.1039931247319113e-29,6.9096913724403789e-34,1.2100491971715064e-32,1.546421391381049e-48,1.5806995208066863e-50
2.267968510028914e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756224138573,0.11866996511534277,0.022821567671066766,3.5382602413850884e-54,8.0906169890417504e-33,2.3478468195139094e-24,2.7075531831830891e-38,1.122815731136026e-32,9.4926194023556912e-72,2.3062027392080129e-16,1.0247556495547649e-69,2.3061985398608089e-16,4.1861512443518474e-47,5.8668158935589382e-39,5.0979366943053997e-58,3.0804028850434501e-59,8.7355716446765211e-30,2.783532808295221e-54,9.1460536945150032e-10,4.3975042781342619e-11,1.6947089347603436e-14,1.6956143832628658e-14,9.3665827721437172e-19,2.1542722847471784e-18,1.8040102914160844e-19,3.6648187674014875e-21,1.8446405195240747e-29,1.6376702897459585e-33,2.1115929830443819e-32,4.5117046247573371e-48,4.8076658622159595e-50
3.053034534730956e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756190955772,0.1186699647987427,0.022821567663455701,2.3740934698069011e-53,2.0912977335047081e-32,4.2684335543375876e-24,1.1428032594541183e-37,2.4823500924105471e-32,5.1427492589022743e-71,3.1045052521705996e-16,4.5324166851594306e-69,3.1044980174072368e-16,1.111335451970202e-46,1.6400435573052284e-38,2.4397483257780684e-57,1.4742040845251071e-58,1.8640658965992526e-29,8.7574132083296418e-54,1.2311995051116258e-09,5.9197172948757805e-11,2.2812158466723697e-14,2.282812969913765e-14,1.3372302123576568e-18,3.892503060253605e-18,4.0621543788238995e-19,6.3100955611132587e-21,3.9358762069432566e-29,6.1015139759921461e-33,4.7573074552291734e-32,2.1591347404986001e-47,3.0357831346041678e-49
3.838100559432998e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756157772971,0.11866996448214263,0.022821567655844636,9.6781222507379558e-53,4.4270914346609669e-32,6.7792629024408248e-24,3.4808528911629392e-37,4.6502883266794631e-32,1.8983983108562811e-70,3.9028085584323206e-16,1.3637777414953101e-68,3.9027974852798831e-16,2.4104933770442136e-46,3.6704814270692963e-38,8.2257226245960824e-57,4.9703435888861565e-58,3.3880938808250368e-29,2.1660570256789324e-53,1.5477936247812994e-09,7.4419303083224029e-11,2.8676602661739104e-14,2.870149469416547e-14,1.7421174007037776e-18,6.1195227459230572e-18,7.6444814170761556e-19,9.6522928000737587e-21,7.1531546251082993e-29,1.6463090250651029e-32,8.9898024001523218e-32,7.2794672541553942e-47,1.1020738286925153e-48
4.6231665841350404e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675612459017,0.11866996416554258,0.022821567648233572,3.2235512970046943e-52,8.372133544223914e-32,9.9230096245666438e-24,9.0161380200737407e-37,7.8695456838135346e-32,5.9213950575234331e-70,4.7011127117162601e-16,3.5301225787797584e-68,4.701096942822848e-16,4.6582827007768665e-46,7.2484473251891151e-38,2.3503092949433414e-56,1.4201593633360497e-57,5.6020354665529866e-29,4.7110349679559357e-53,1.8643877273759259e-09,8.9641433182507857e-11,3.4540379611913237e-14,3.4576366029331988e-14,2.1482799495520702e-18,8.8412840062345875e-18,1.2945476988081761e-18,1.3737346456649278e-20,1.1826314036566642e-28,3.8211888062665546e-32,1.5325881289608e-31,2.0798920738572591e-46,3.3488821974207178e-48
6.193298633539124e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756058224585,0.11866996353234253,0.022821567633011443,4.5962776650201522e-51,2.5344687533443042e-31,1.8147879432614145e-23,5.6296794930282355e-36,1.8711202464622564e-31,7.4776685091075916e-69,6.2977236065369624e-16,2.1840110287657113e-67,6.2976958263392645e-16,1.4655697343973183e-45,2.3097438124543603e-37,2.0708616138490193e-55,1.2513014067572453e-56,1.2907544534453943e-28,1.9734520133861558e-52,2.4975758803778778e-09,1.2008569327355443e-10,4.6265894605449794e-14,4.6330892037473733e-14,2.9604148023556249e-18,1.5624377753298786e-17,3.0562255432157681e-18,2.416934466853732e-20,2.7242734954359429e-28,1.7102351568102427e-31,3.7059551682825343e-31,1.8323853363176901e-45,3.2350386595873847e-47
7.763430682943209e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755991859,0.11866996289914256,0.022821567617789314,2.4458982727461539e-50,5.9548827461090364e-31,2.8947488882891657e-23,2.0502257135928818e-35,3.653586321672243e-31,3.9279640585678702e-68,7.8943379410850326e-16,7.9022288870868019e-67,7.89429466789577e-16,3.5200704386001518e-45,5.5641000771095118e-37,9.1128759055175048e-55,5.5063741403368702e-56,2.4769364244357629e-28,5.7755829185668851e-52,3.1307639640136862e-09,1.5052995322169442e-10,5.798869993845284e-14,5.8091923143598821e-14,3.7723551608214424e-18,2.4039472422522569e-17,5.8983532940321306e-18,3.7599675193071095e-20,5.2267447823455692e-28,5.0922897922032217e-31,7.3351971951622212e-31,8.0628632291032166e-45,1.4289016974021248e-46
1.0903694781751377e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755859127846,0.11866996163274281,0.022821567587345052,5.1155045167680104e-49,2.3318204206287673e-30,5.8273686636202008e-23,1.7812594959198672e-34,1.0213014567273608e-30,8.5390488661096483e-67,1.1087576932103966e-15,6.9225454037345314e-66,1.1087492225058071e-15,1.4161126849255817e-44,2.2120228421935351e-36,1.2380301810075738e-53,7.4806541838622586e-55,6.7961350998119024e-28,3.4106170697722804e-51,4.397139923048508e-09,2.1141847268903367e-10,8.1426179454697583e-14,8.1634511662762578e-14,5.3953565383706954e-18,4.4761827248340333e-17,1.5830265403038048e-17,7.3397030450035312e-20,1.433398967600035e-27,2.8932109582386847e-30,2.0964542011521774e-30,1.0950839623161972e-43,1.8562402467564778e-45
1.4043958880559545e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755726396731,0.11866996036634334,0.022821567556900797,3.0357486640045216e-48,6.2049462519318818e-30,9.7899541021079685e-23,7.2663055591495821e-34,2.1691749026359347e-30,5.1263469458267954e-66,1.4280829681426932e-15,2.8815747667165049e-65,1.4280689614300006e-15,3.814669076280553e-44,5.9376444721613378e-36,6.1781884147148457e-53,3.7330901345888393e-54,1.4305279627000002e-27,1.1510253163104298e-50,5.6635156044343107e-09,2.7230699158451838e-10,1.0485282078402295e-13,1.0520528080373645e-13,7.0175301591570963e-18,6.9850859730678582e-17,3.2244905613612564e-17,1.2104401285830236e-19,3.0158852050089336e-27,9.4971561166282669e-30,4.5155431656257474e-30,5.4640375967338216e-43,9.1517990407994965e-45
1.7184222979367715e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755593665627,0.11866995909994414,0.022821567526456539,1.2184444951787978e-47,1.3447993967705538e-29,1.4782166549108106e-22,2.1662543061744707e-33,3.9423984587038238e-30,2.0417215057690541e-65,1.7474096183680523e-15,8.8754408558675325e-65,1.7473886835632715e-15,8.3288207190118618e-44,1.2967784012686616e-35,2.1412983978601539e-52,1.2938483400105026e-53,2.5856320772632023e-27,2.9832737518936137e-50,6.929891008155774e-09,3.3319550990821144e-10,1.2826862814568046e-13,1.2880523532961256e-13,8.6389544416107698e-18,9.8289091818806252e-17,5.615545549627808e-17,1.8044671385878145e-19,5.4488808664687397e-27,2.4066132589431716e-29,8.2885849461803015e-30,1.8935345084918762e-42,3.2189687811135982e-44
2.0324487078175884e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755460934551,0.11866995783354523,0.022821567496012281,3.9238051296638516e-47,2.5599826195325624e-29,2.0803624778748163e-22,5.3615067222677334e-33,6.4778525954937792e-30,6.4448282457517362e-65,2.0667376432817448e-15,2.2858702864561688e-64,2.066708388907469e-15,1.5937142811155093e-43,2.4850910584972193e-35,6.012203790640254e-52,3.6327754076554883e-53,4.2317875393423855e-27,6.5833983875361822e-50,8.1962661342078341e-09,3.9408402766019862e-10,1.5167360628941405e-13,1.5243517852095327e-13,1.0259633782498811e-17,1.292590860578229e-16,8.8374599188490582e-17,2.5150892433254277e-19,8.9143488124179431e-27,5.1996516411549085e-29,1.3721406779925715e-29,5.315883059367997e-42,9.3012515879253783e-44
2.660501527579222e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755195472476,0.11866995530074823,0.022821567435123764,2.7696500704120419e-46,7.185709926319482e-29,3.5932812295156476e-22,2.3080013625231045e-32,1.4340642219627393e-29,4.2538523875623065e-64,2.7053978148595545e-15,1.0811356296065411e-63,2.7053477492366971e-15,4.5059330458792958e-43,7.0550050104447996e-35,3.2218442934115784e-51,1.9467309228409856e-52,9.3147742934333772e-27,2.3516727872334208e-49,1.0729015553301005e-08,5.1586106144940115e-10,1.9845109310434964e-13,1.9978703464616704e-13,1.3498746753151478e-17,1.9673645872415969e-16,1.7977840235462788e-16,4.282594905525718e-19,1.9606263027452661e-26,1.7771868314041204e-28,3.0696884444332668e-29,2.847945915462571e-41,5.3935121701396437e-43
3.2885543473408556e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754930010502,0.11866995276795234,0.022821567374235248,1.1847955212815165e-45,1.6214398246194164e-28,5.5174345922562719e-22,7.104736176780547e-32,2.6849319311363893e-29,1.7493270533282207e-63,3.3440634778732341e-15,3.558151025235554e-63,3.3439870424352356e-15,1.0219700394393541e-42,1.6056930385274858e-34,1.1554894956071333e-50,6.981758239429361e-52,1.7362592024073215e-26,6.3660299136088986e-49,1.3261763861707458e-08,6.3763809295287054e-10,2.4518532052706417e-13,2.4726454728389834e-13,1.6734866010153395e-17,2.6846776073355314e-16,3.1023224222762694e-16,6.5053763283082234e-19,3.6517569432523036e-26,4.6085820580104177e-28,5.788677567505984e-29,1.0211841027643013e-40,2.0110881269115032e-42
3.9166071671024895e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754664548627,0.11866995023515756,0.022821567313346731,3.9586376695297005e-45,3.1892156271319736e-28,7.8524875897952953e-22,1.8001101566348078e-31,4.5150159109910158e-29,5.6867158512347472e-63,3.982734627040996e-15,9.5684802147884186e-63,3.9826262685222352e-15,2.0186412840650005e-42,3.1764369304792085e-34,3.3375001622059982e-50,2.016589740515512e-51,2.9083475779266586e-26,1.4582211573791041e-48,1.5794511059424622e-08,7.5941512217138853e-10,2.9187633004702798e-13,2.9486992213462191e-13,1.9967987439273074e-17,3.4212363311277937e-16,4.8202399783408887e-16,9.1755721087721272e-19,6.1122008790803754e-26,1.0081812373439931e-27,9.7862421766573154e-29,2.948980265311789e-40,5.964131527322003e-42
4.5446599868641234e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754399086852,0.11866994770236389,0.022821567252458215,1.1401507739532358e-44,5.7009299152996374e-28,1.0598106929217215e-21,4.0120716559167325e-31,7.0375839270278326e-29,1.6025203274912101e-62,4.6214112571132511e-15,2.2612625174531322e-62,4.6212654275172744e-15,3.6224381226599924e-42,5.6973011932197036e-34,8.4090162409663537e-50,5.0808768800477251e-51,4.5165690000881713e-26,2.9864575789782269e-48,1.8327257146453898e-08,8.811921491057217e-10,3.3852416290122151e-13,3.426038947800196e-13,2.3198124095516974e-17,4.1684553341139686e-16,6.9597096679693203e-16,1.2285540897445682e-18,9.4845692113142383e-26,1.9623587580736276e-27,1.5317043488706176e-28,7.4285279368005684e-40,1.5334099678776121e-41
5.1727128066257573e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754133625166,0.11866994516957133,0.022821567191569705,2.9397222447489644e-44,9.4843497412062268e-28,1.3753968119556589e-21,8.1226247431630111e-31,1.0362581510885719e-28,4.0619240551563547e-62,5.2600933629773015e-15,4.8497094686729013e-62,5.2599045194396367e-15,6.0489192788478684e-42,9.4949383581665377e-34,1.9135066338894767e-49,1.1561667662840207e-50,6.6265791440261931e-26,5.6264456125490789e-48,2.0860002122797768e-08,1.0029691737566037e-09,3.8512885925143292e-13,3.9046653834365452e-13,2.6425267201194019e-17,4.9244060701073916e-16,9.5222585574582741e-16,1.5827992941751271e-18,1.390428736327006e-25,3.4996404731776121e-27,2.2628867674027661e-28,1.6900033282675791e-39,3.5361431039123556e-41
6.428818446149025e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.337567536027021,0.11866994010398955,0.022821567069792683,2.1918104369099176e-43,2.3216924750267897e-27,2.1294574864365139e-21,3.0310962250791099e-30,2.0043143615551813e-28,3.1248128279739113e-61,6.537473973073777e-15,2.0785949572352477e-61,6.5371825021752333e-15,1.49464112791611e-41,2.316100875523629e-33,1.0045709493779457e-48,6.0696345386865766e-50,1.2713772067557434e-25,1.8230017079586811e-47,2.5925488743433104e-08,1.2465232162120381e-09,4.7820907029761081e-13,4.8657857166061897e-13,3.2870619282306641e-17,6.4483726907180599e-16,1.5928445233659609e-15,2.417018048386797e-18,2.6626614683675582e-25,9.6131514909676844e-27,4.4004273986403211e-28,8.8631593167701689e-39,1.7563259974708252e-40
7.684924085672293e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753071779427,0.11866993503841222,0.022821566948015664,8.6286213696571286e-43,4.7518838974944197e-27,3.0472115270519846e-21,8.196077347685139e-30,3.4297356926328217e-28,1.2662619961966865e-60,7.8148764227797608e-15,6.1896650651244694e-61,7.8144602168586978e-15,3.0838578667880245e-41,4.7228611435445737e-33,3.3322289931306127e-48,2.0133133458426513e-49,2.1593288516467497e-25,4.5569126841297931e-47,3.0990970921332553e-08,1.4900772495424685e-09,5.7111723458982423e-13,5.8320668599840052e-13,3.930405591404281e-17,7.9784028674200141e-16,2.4050819513618958e-15,3.4155136428351325e-18,4.5142254738840888e-25,2.1185253822140743e-26,7.559128006085197e-28,2.9378503305024458e-38,5.6226270318625543e-40
8.941029725195561e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752540857149,0.11866992997283933,0.022821566826238655,2.5695146062013351e-42,8.6372942221958588e-27,4.1284144975707549e-21,1.8414050578049646e-29,5.394805335544537e-28,3.8452145703769575e-60,9.0923006735783943e-15,1.5146919554927035e-60,9.0917376636348755e-15,5.6468453245199484e-41,8.5623770580223814e-33,8.7286890926726788e-48,5.2737616538443478e-49,3.372548698379302e-25,9.7049956273748791e-47,3.6056448656499324e-08,1.7336312737529989e-09,6.6385365468789368e-13,6.8035064053942961e-13,4.5725599873214685e-17,9.5078798279654325e-16,3.389297272882892e-15,4.5731755732401076e-18,7.0383929908568971e-25,4.0673787726575913e-26,1.1926155741836558e-27,7.6907517279469066e-38,1.4454153910651987e-39
1.1453241004242095e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756751479013775,0.11866991984170687,0.022821566582684645,1.9216520654710827e-41,2.3491400034005965e-26,6.7798165762776313e-21,7.3844861957100504e-29,1.1396607059546141e-27,3.0078582121848089e-59,1.164721436562365e-14,7.4019339913897398e-60,1.164629175426666e-14,1.5621444159643084e-40,2.3105167794907673e-32,4.836394023895995e-47,2.9219882558629868e-48,7.0169343004314311e-25,3.5773596246641564e-46,4.6187390798654721e-08,2.2207392948408709e-09,8.4881293413588873e-13,8.761818423702107e-13,5.8533126263388896e-17,1.2557570599618979e-15,5.8727502085845664e-15,7.3391187174319941e-18,1.4588910318259774e-24,1.204063675324188e-25,2.5319808712407663e-27,4.2532299701539678e-37,7.6836530161513191e-39
1.3714231155383976e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756750523356083,0.11866991072370285,0.022821566363486048,6.699900401239371e-41,4.7414275070854764e-26,9.7225013262658242e-21,1.8721206372206692e-28,1.9503219386198067e-27,1.057508774729045e-58,1.3946710842841233e-14,2.1257865365220569e-59,1.3945389521118674e-14,3.1934547177627712e-40,4.6454423316223425e-32,1.4516908000379272e-46,8.7704290538706683e-48,1.1860917595155112e-24,8.6982622312164589e-46,5.5305223532487222e-08,2.6591364826797318e-09,1.0146921047027286e-12,1.0541854049714976e-12,7.0019448336475418e-17,1.5292308631802602e-15,8.6936473892087804e-15,1.0322683601759274e-17,2.4582999407930538e-24,2.5575894204703395e-25,4.3477479096107565e-27,1.2752253076797114e-36,2.2946455372758383e-38
1.5975221306525856e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756749567699668,0.11866990160571322,0.022821566144287465,1.9263972824265191e-40,8.560736009846656e-26,1.3190713631928925e-20,4.0900701758827106e-28,3.0705764111836457e-27,3.0754428178163531e-58,1.6246277317884643e-14,5.1530270518517549e-59,1.6244486422352483e-14,5.8382415239486883e-40,8.365816494894845e-32,3.6674252787218535e-46,2.2156410629964248e-47,1.8450513697090642e-24,1.8412022144393932e-45,6.4423041871926753e-08,3.0975336410481535e-09,1.1800198334916148e-12,1.2338461068983371e-12,8.1467585758265674e-17,1.8017581474268851e-15,1.2067511100558778e-14,1.3745160479116989e-17,3.8122156046718941e-24,4.8129244038607713e-25,6.8651499779614412e-27,3.217924286456936e-36,5.723686421902497e-38
1.8236211457667737e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756748612044529,0.11866989248773799,0.022821565925088903,4.7407248241522634e-40,1.4231973513792812e-25,1.7183040852861167e-20,7.9813308466360318e-28,4.5468598152926876e-27,7.5989395192805038e-58,1.8545913568146344e-14,1.1082602455741113e-58,1.8543582458806451e-14,9.8224788306882022e-40,1.3885145027813091e-31,8.0732163463356575e-46,4.8772524197957494e-47,2.7005115454322012e-24,3.5056805871335882e-45,7.3540845816994899e-08,3.5359307699692633e-09,1.3447978691421624e-12,1.4151587038120035e-12,9.2877659612416559e-17,2.0733621052163647e-15,1.5992569611912082e-14,1.7582197395927903e-17,5.5627385159642754e-24,8.2868933324846072e-25,1.0192537048879906e-26,7.0761238403181527e-36,1.259680811900748e-37
2.0497201608809617e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756747656390668,0.11866988336977714,0.022821565705890352,1.0463189809578805e-39,2.2244452142582339e-25,2.1698015719243267e-20,1.4348314326928688e-27,6.4271102905656455e-27,1.6765309681499811e-57,2.0845619362406594e-14,2.1795201623000663e-58,2.0842677631351387e-14,1.553180041426937e-39,2.1676056099707021e-31,1.6115866752194876e-45,9.7358178938184683e-47,3.7740829049217978e-24,6.1766785814001665e-45,8.2658635367714233e-08,3.974327869467058e-09,1.5090280279451448e-12,1.5981177551343337e-12,1.0424979566786476e-16,2.3440588721487154e-15,2.0466990602215405e-14,2.1809808222434883e-17,7.7506310058453743e-24,1.3356130448005079e-24,1.4442503220011347e-26,1.4110838746228595e-35,2.52548909380376e-37
2.501918191109338e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375674574508678,0.11866986513389867,0.022821565267493293,4.0351871590727705e-39,4.7276473163074587e-25,3.2290669242480363e-20,3.8595118645126642e-27,1.1568794436991295e-26,6.3874401700159333e-57,2.5445238757290014e-14,6.9198484258719412e-58,2.5440865387823722e-14,3.3753225960404953e-39,4.5990378557546417e-31,5.1742709117607325e-45,3.1256887249427514e-46,6.6468371308248516e-24,1.6098076277972043e-44,1.0089417128618722e-07,4.8511219802699366e-09,1.8358512005657891e-12,1.9689558242490142e-12,1.2688070347615482e-16,2.8827515986006805e-15,3.1057414073169084e-14,3.135764410715241e-17,1.3569277270260307e-23,2.9914661965504722e-24,2.611250166100119e-26,4.5213173787552837e-35,8.2746800715156191e-37
2.954116221337714e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756743833788011,0.11866984689807776,0.022821564829096287,1.2142865221161174e-38,8.828612519730362e-25,4.4957030620122665e-20,8.7446864202988514e-27,1.8870173064513081e-26,1.896983913956824e-56,3.0045133667611382e-14,1.7912677304230573e-57,3.0039049698680439e-14,6.4380492283229568e-39,8.5770277338552021e-31,1.3484561904180802e-44,8.1454240390451384e-46,1.0616076953744732e-23,3.5618031055483244e-44,1.1912964962752573e-07,5.7279159736269085e-09,2.1605037651501862e-12,2.3463172103533105e-12,1.4936130726839568e-16,3.417871886075847e-15,4.3824332993144741e-14,4.2219130741717094e-17,2.1544598264090464e-23,5.8393357148763731e-24,4.2769595139934838e-26,1.1761680474988775e-34,2.1908803719915414e-36
3.40631425156609e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756741922494365,0.1186698286623144,0.022821564390699343,3.1341656335680476e-38,1.5075678658289114e-24,5.9684883621808934e-20,1.7671371135491362e-26,2.8719523391825703e-26,4.8402003162910484e-56,3.4645302168142429e-14,4.0616077110023243e-57,3.463723057117285e-14,1.1224277171726274e-38,1.461889331692641e-30,3.0747751023912053e-44,1.8572524666805926e-45,1.5826005314629918e-23,7.0613295434676531e-44,1.3736507039191992e-07,6.6047098496989373e-09,2.4830008448613532e-12,2.7301566875025452e-12,1.716926542498749e-16,3.9494399083159726e-15,5.875260490204398e-14,5.4234247750903332e-17,3.1926416683752213e-23,1.0366631186883963e-23,6.5353118362884102e-26,2.6772302078127341e-34,5.0577454508197426e-36
3.858512281794466e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756740011205849,0.11866981042660864,0.022821563952302459,7.2849102112351793e-38,2.4073445269575105e-24,7.6462322952214708e-20,3.2855199803109543e-26,4.1489329945868102e-26,1.1138324392805812e-55,3.9245742382579616e-14,8.3853374320738044e-57,3.9235408012368284e-14,1.829967494699391e-38,2.3284087191164572e-30,6.3813943334452186e-44,3.8543677191510498e-45,2.2398674096784614e-23,1.2921344166119882e-43,1.5560043357955659e-07,7.4815036086215887e-09,2.8033571785450141e-12,3.1204301549685762e-12,1.9387576501361557e-16,4.4774788730985223e-15,7.5827468600607548e-14,6.7267577838723831e-17,4.4912135507047853e-23,1.7146728883410529e-23,9.4779626986262872e-26,5.5463936504088566e-34,1.0598777522620804e-35
4.3107103120228423e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756738099922451,0.11866979219096045,0.022821563513905633,1.5612248742937815e-37,3.6462086518393094e-24,9.5277871673619157e-20,5.722634927532323e-26,5.7532756173711124e-26,2.3673277670934549e-55,4.3846452502050946e-14,1.6085037801249093e-56,4.3833582029080341e-14,2.8302016184904196e-38,3.5159230981058159e-30,1.2310239896006914e-43,7.4350396407805583e-45,3.0435956511917485e-23,2.2206677304996174e-43,1.7383573919061717e-07,8.3582972505084124e-09,3.1215869753541336e-12,3.5170950787416715e-12,2.1591162347431387e-16,5.0020118097263172e-15,9.5034692729966028e-14,8.1206114705517745e-17,6.0652973071630624e-23,2.6830925812338575e-23,1.3193381525369194e-25,1.0679638179451029e-33,2.0585233039667112e-35
