Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),OX(20),CH3X(22),HOX(23),HX(19),CH2X(134),CHX(26),H2X(36),H2OX(35),CXHO(27),OCX(21),COX(37),HOCXO(25),CO2X(34),CX(24),CH3OHX(46),CH2O3(144),SX(155),HO2X(135),CH2O2(69),SX(192),C2H6X(39)
0.0,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039999998,0.10000000000000001,0.10000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2812324161206984e-23,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039999998,0.10000000000000001,0.10000000000000001,-5.1956054904298683e-128,3.3613423212077782e-73,3.5906737991592285e-60,5.1266960197447404e-107,1.3117018427448335e-55,-9.059263515135252e-120,1.736296814372806e-42,0.0,1.3253534167761494e-49,-6.5074889494572374e-116,5.1990899201419425e-73,1.1707279298382408e-101,-3.5648759904619584e-115,1.6571095940179151e-61,-1.2419508336147124e-156,3.2912800845286794e-18,4.0923758554194542e-19,3.3964872281514772e-23,8.0085922908034541e-38,3.3964872281531023e-23,8.1677904069266905e-36,3.8778006649066113e-45,3.3338337116555847e-76,1.0439809461348551e-89,9.3646481499331503e-81,1.2908962766574001e-90,1.2769696379863453e-123,-1.7500739143712547e-128,-1.0324363470667778e-144,3.2378193430498762e-67,1.2107899329108233e-89,-2.1517457788973591e-219,-3.6017094846344846e-236,5.471667204139498e-75,-8.9333149529094313e-128,-1.735858375743341e-144,3.1533753763298341e-72
3.5874507651379555e-23,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039999998,0.10000000000000001,0.10000000000000001,9.5934090722453607e-126,1.0568587123334258e-71,5.4262262253126797e-59,1.0248522379098116e-104,1.9822438247629884e-54,9.1689504170786949e-118,1.0487232758809336e-41,0.0,8.0051346373297995e-49,1.9406858069426362e-114,1.634677078136142e-71,1.293686966544472e-99,3.6077471408686612e-113,1.9673205100174743e-60,-7.4169578309522174e-155,9.2155842366793218e-18,1.1458652395174472e-18,9.5101642388215155e-23,4.8371897436436896e-37,9.5101642388313333e-23,4.9333454035210531e-35,4.6037249474434951e-44,9.4019444468744858e-75,6.012789610254e-88,5.6969725133507997e-79,1.426476341973861e-88,4.6076770892642481e-121,5.6341424066237486e-126,3.4210854358448415e-142,7.2428723547227318e-66,6.9735301805244754e-88,3.8759833102420779e-173,1.1678098211158918e-189,1.7203797540324426e-73,2.875968163106018e-125,1.0041720505143131e-141,8.893023101340115e-71
8.19988746317247e-23,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039999998,0.099999999999999992,0.10000000000000001,3.9988053383657207e-123,2.3577925916285237e-70,5.8372865534526395e-58,1.8553905088876531e-102,2.1324074517192316e-53,1.9201052427068005e-115,5.0491511361925018e-41,0.0,3.8541277359878298e-48,2.5036800027514743e-112,3.6468746393834541e-70,1.1704306899770175e-97,7.5551772013873847e-111,1.9315269427854372e-59,1.6718615490373147e-152,2.1064192540976678e-17,2.6191205474684502e-18,2.1737518260151108e-22,2.3288986381632486e-36,2.1737518260198382e-22,2.3751934469402802e-34,4.5199644490208827e-43,2.0451282787976403e-73,2.6963860035383439e-86,2.5718857109405238e-77,1.2905685320280326e-86,1.6683299680922666e-118,2.9422475246473716e-123,2.8640391869446488e-139,1.4310695231986492e-64,3.1272236322619375e-86,2.3655912734703662e-169,1.4255928477157279e-185,3.8380725959720845e-72,1.5018807829567718e-122,1.0516095140473874e-138,1.9344267724631636e-69
1.7424760859241498e-22,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039999995,0.099999999999999964,0.10000000000000001,1.2871144883799887e-120,4.4158838173408187e-69,5.3654720160531159e-57,2.8114164462741154e-100,1.9600498295779577e-52,3.085709017083746e-113,2.2050969542497248e-40,0.0,1.6831988393085893e-47,2.1488637057529663e-110,6.8301925922406972e-69,8.857995900428468e-96,1.2141594951471729e-108,1.7084137070448359e-58,2.8668299780394554e-150,4.4761409149555674e-17,5.5656311633704559e-18,4.6192226302768361e-22,1.0170912209295628e-35,4.6192226302974806e-22,1.0373093781725547e-33,3.9978573609041641e-42,3.79132315661488e-72,1.014447623983835e-84,9.7109510619722234e-76,9.7672172014085958e-85,5.0586582246919664e-116,1.0380443985051325e-120,1.8443855400450393e-136,2.5465117502880266e-63,1.1765396891722283e-84,7.7932737430143618e-166,9.3936864848752005e-182,7.188285204745937e-71,5.2987347969287916e-120,7.4237264466537671e-136,3.5861012225332418e-68
3.5874507651379555e-22,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928957503999999,0.099999999999999922,0.10000000000000001,3.6833897543547384e-118,7.62734056186529e-68,4.5902742713987116e-56,3.908653188782936e-98,1.6768638953367641e-51,4.4116744527799219e-111,9.2058457097709699e-40,0.0,7.0270238157730568e-47,1.5794847172682212e-108,1.1797459154113661e-67,6.1538651218611116e-94,1.7359001941837171e-106,1.4360246604153926e-57,4.193668215308244e-148,9.2155842366650853e-17,1.1458652395174463e-17,9.5101642387835099e-22,4.2461556325617058e-35,9.5101642388696972e-22,4.3305624421883143e-33,3.3604399885592823e-41,6.5163158175366928e-71,3.5127097677708096e-83,3.3691800270113027e-74,6.7855232669260997e-83,1.4070090092312549e-113,3.097187765960541e-118,1.055836317092201e-133,4.295064257681083e-62,4.0739834026938611e-83,1.998911762234812e-162,4.8190174678232043e-178,1.2415975090902528e-69,1.5809705839578697e-117,4.4311467273498072e-133,6.1635917486841455e-67
7.277400123565567e-22,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039999979,0.099999999999999825,0.10000000000000001,9.9621676759227702e-116,1.2672939967642583e-66,3.7953275344539867e-55,5.2118121357534004e-96,1.3864634960208758e-50,5.9634648027428599e-109,3.7608883517755821e-39,0.0,2.8707685148957473e-46,1.0813138587336264e-106,1.9601654830305473e-66,4.1015250042667408e-92,2.3464980901821782e-104,1.1773397775579442e-56,5.7272550203608315e-146,1.8694470880058982e-16,2.3244694858782467e-17,1.9292047455729753e-21,1.7346931245383224e-34,1.9292047456081856e-21,1.7691760465775774e-32,2.7550917117526117e-40,1.0800315582491287e-69,1.168700622449668e-81,1.1220776076154709e-72,4.5225224792840634e-81,3.7528013103812736e-111,8.5455324659608026e-116,5.7118525793314842e-131,7.054655890701476e-61,1.3554399392398705e-81,4.568289211065817e-159,2.2027175996256718e-174,2.0629328310038288e-68,4.3620976430714627e-115,2.445553312013601e-130,1.0215701306918504e-65
1.465729884042079e-21,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039999957,0.099999999999999631,0.099999999999999992,2.6208694525810231e-113,2.0660090274407032e-65,3.0862973197194061e-54,6.8080938678924806e-94,1.1274490891418937e-49,7.8427549359733733e-107,1.5202112032070449e-38,0.0,1.1604105333695679e-45,7.1543016670520349e-105,3.1955644575040513e-65,2.6784528673852389e-90,3.0859601388988925e-102,9.5344027645145504e-56,7.5688144384541063e-144,3.7652244166746244e-16,4.6816779785998414e-17,3.8855813889353824e-21,7.0119069628731689e-34,3.8855813890777071e-21,7.1512923353743411e-32,2.2311446661965644e-39,1.7585514126257334e-68,3.8128918873625544e-80,3.6626481295784043e-71,2.9533803378599238e-79,9.8051990002763676e-109,2.2702339158272742e-113,3.005530433710378e-128,1.1435901043095708e-59,4.4221299631777587e-80,9.8764791208219955e-156,9.5245135365006165e-171,3.3631011718623726e-67,1.1588490307090456e-112,1.2994784427858069e-127,1.6633621330279959e-64
2.9417096274131237e-21,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039999915,0.099999999999999256,0.099999999999999964,6.8012830774728349e-111,3.3366100694331412e-64,2.4892105971796237e-53,8.8031197737243786e-92,9.0932853501008061e-49,1.0175085726404946e-104,6.1127023866819449e-38,0.0,4.6659597180434598e-45,4.6549804902010759e-103,5.1608451344637404e-64,1.7315329932964105e-88,4.0036841135005894e-100,7.6741168190139773e-55,9.8429370401785618e-142,7.5567790739718605e-16,9.3960949640430116e-17,7.7983346755528342e-21,2.819456950220624e-33,7.7983346761251138e-21,2.8755031056140181e-31,1.795819280144356e-38,2.8383090699028351e-67,1.2319459327077774e-78,1.1837045422978948e-69,1.9092646949700592e-77,2.5357979152753265e-106,5.9198887246379929e-111,1.5599404118088413e-125,1.8417165560564573e-58,1.4287908576545407e-78,2.0778727362804973e-152,4.0076738335141883e-167,5.4314173757383065e-66,3.0218283961268371e-110,6.7773112954611355e-125,2.6846731887790355e-63
5.893669114155213e-21,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039999829,0.099999999999998493,0.099999999999999922,1.7529861466384703e-108,5.3635032144044396e-63,1.9994693208484966e-52,1.1325151846762013e-89,7.3042213067732853e-48,1.3112111550574221e-102,2.4514670542789537e-37,0.0,1.8712585371436345e-44,3.0038034498848082e-101,8.2959078247620998e-63,1.1137583656306941e-86,5.1593429050635178e-98,6.1579954480039814e-54,1.2698898599720753e-139,1.5139888388405468e-15,1.8824928934929256e-16,1.5623841248358275e-20,1.1307283402817541e-32,1.5623841250653382e-20,1.1532052832520326e-30,1.4410317914568915e-37,4.5610864789781734e-66,3.9612465428843286e-77,3.806616133288775e-68,1.2280791266906116e-75,6.5247018051418964e-104,1.5294820132776157e-108,8.0413946758697392e-123,2.9563627841686413e-57,4.5941893386289059e-77,4.3129495904613594e-149,1.663716045788932e-163,8.7308448004784297e-65,7.8072957062128671e-108,3.5020796467565272e-122,4.3141977420527555e-62
1.1797588087639391e-20,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928957503999966,0.09999999999999698,0.099999999999999825,4.5028862186699852e-106,8.6015992110825084e-62,1.6028221455290216e-51,1.4532887547499947e-87,5.8552374578212448e-47,1.6840057644974003e-100,9.8186550007588776e-37,0.0,7.4947945817518383e-44,1.9303471812181032e-99,1.3304378032394023e-61,7.1459543588748265e-85,6.6262123072559172e-96,4.9338899844186368e-53,1.6318818650813069e-137,3.0306107016629243e-15,3.7682596876701399e-16,3.1274854392251339e-20,4.5288112084252276e-32,3.1274854401443724e-20,4.6188356421220097e-30,1.1545788810237486e-36,7.3136081663429249e-65,1.2706505873990303e-75,1.221127738609715e-66,7.8794446437077148e-74,1.6745682606404532e-101,3.9334812815185611e-106,4.1312049452691356e-120,4.7378884898885647e-56,1.4736798961128923e-75,8.892268681692244e-146,6.8603788702863663e-160,1.4001898553896474e-63,2.0078596082379727e-105,1.8013272529085364e-119,6.9177271635123532e-61
2.3605426034607746e-20,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039999318,0.099999999999993941,0.099999999999999631,1.1546936838078453e-103,1.377857497485834e-60,1.28355766273284e-50,1.8625611945437659e-85,4.6889387715086904e-46,2.1591539702634046e-98,3.9300208151514641e-36,0.0,2.9998710329179439e-43,1.2379601004387547e-97,2.1311777712806693e-60,4.5791467652476647e-83,8.4958217823053648e-94,3.9501120032050016e-52,2.092927979652862e-135,6.0638544270502977e-15,7.5397932760244276e-16,6.2576880673166127e-20,1.8127047253064261e-31,6.2576880709959646e-20,1.8487374976917822e-29,9.2436492239126521e-36,1.1714483401403179e-63,4.0709714518487424e-74,3.9124319146382965e-65,5.0491693117860782e-72,4.2923353659926892e-99,1.0092823428734476e-103,2.1187708728606703e-117,7.5867928856787265e-55,4.721446517928304e-74,1.8272393770405099e-142,2.8194300174216896e-156,2.2429109338870073e-62,5.1519178809621773e-103,9.2440045905844598e-117,1.1080385789596975e-59
4.722110192854446e-20,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039998635,0.099999999999987876,0.099999999999999256,2.9585193446585514e-101,2.2058541346877174e-59,1.0273663632574604e-49,2.3855834672334776e-83,3.7530514660980882e-45,2.7660393045995302e-96,1.5725202345830805e-35,0.0,1.2003391647682089e-42,7.9310751491196636e-96,3.4118675605304396e-59,2.9324895526431301e-81,1.0883789434311245e-91,3.1612901211789291e-51,2.6815868427477195e-133,1.2130341876795527e-14,1.5082860452732439e-15,1.2518093320751043e-19,7.253180055859653e-31,1.2518093335473239e-19,7.3973543819562093e-29,7.3977252584724456e-35,1.8753347512820746e-62,1.3034937454093052e-72,1.2527499314256466e-63,3.2334923983491691e-70,1.0995343162020876e-96,2.5867240413384811e-101,1.0857312391696871e-114,1.2143804005267676e-53,1.5117708583081723e-72,3.7484471472807846e-139,1.1567711213006998e-152,3.5907445927198069e-61,1.3204025618362389e-100,4.7383654124623007e-114,1.7738240602326387e-58
9.445245371641788e-20,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039997273,0.099999999999975747,0.099999999999998507,7.5770091072081996e-99,3.5303926620038307e-58,8.2210123534109156e-49,3.0545078328995578e-81,3.0032015356466863e-44,3.5420141923096236e-94,6.2911048988580854e-35,0.0,4.8021382754278099e-42,5.0784913276771916e-94,5.4605751130104823e-58,1.8773792914482083e-79,1.3937089294051227e-89,2.5295124057409966e-50,3.4341210193040364e-131,2.4263316772167906e-14,3.0168994806146203e-15,2.5038903816625786e-19,2.9017443189744474e-30,2.503890387552421e-19,2.9594204783603529e-28,5.9192986518721168e-34,3.0013497609360654e-61,4.1724330332111574e-71,4.0100314435367661e-62,2.0700812598793895e-68,2.8156972158091979e-94,6.62580082705876e-99,5.5612969638680957e-112,1.943402252896898e-52,4.8391200080264065e-71,7.6832311038700353e-136,4.7420925645867035e-149,5.7468615712267515e-60,3.382163825002074e-98,2.4274333541131006e-111,2.8388885803582967e-57
1.8891515729216473e-19,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039994544,0.099999999999951475,0.099999999999996994,1.9401206038292913e-96,5.6494492291186926e-57,6.5776425742051065e-48,3.9103783572503969e-79,2.4028654068210571e-43,4.5347201240752097e-92,2.516646764338755e-34,0.0,1.9210116460336721e-41,3.2510677134844574e-92,8.7381899861897769e-57,1.2017081895879913e-77,1.7843180715841914e-87,2.0238020665955139e-49,4.396756721864383e-129,4.8529266546440354e-14,6.0341263512964692e-15,5.0080524764398824e-19,1.1607921923884105e-29,5.0080525000011912e-19,1.1838621663109554e-27,4.7358797127037789e-33,4.802811041517021e-60,1.3353790927458531e-69,1.2834048978131872e-60,1.3250564840262285e-66,7.209310924610023e-92,1.696687010897671e-96,2.8479816170568617e-109,3.1097543175153509e-51,1.5487509622159883e-69,1.5741798812167413e-132,1.9431687975177776e-145,9.1963149015118709e-59,8.660799955464888e-96,1.2431997750674686e-108,4.542837875443067e-56
3.7784056444365843e-19,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039989088,0.099999999999902944,0.099999999999993983,4.9672115233415956e-94,9.0397755907203049e-56,5.2624471736948237e-47,5.0056561961854265e-77,1.9224139979029413e-42,5.8050242755522016e-90,1.0066996666374742e-33,0.0,7.6843592786615032e-41,2.0809500102663562e-90,1.398211985572065e-55,7.6914989371933597e-76,2.2841563352525985e-85,1.6191185109154519e-48,5.6285412086822977e-127,9.7061166029096027e-14,1.2068580092656556e-14,1.0016376648403905e-18,4.643357695840499e-29,1.0016376742653163e-18,4.7356224060536516e-27,3.7888694805375171e-32,7.6850188559699441e-59,4.2735339556429461e-68,4.1071929336148303e-59,8.480986171944078e-65,1.8457213154043766e-89,4.3441207543736762e-94,1.4583145061702831e-106,4.9758420023822392e-50,4.9563751880336773e-68,3.224579284360669e-129,7.9608464653398824e-142,1.4715173009225458e-57,2.2174721778546046e-93,6.3660671350217986e-106,7.2690335274562111e-55
7.556913787466459e-19,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039978174,0.099999999999805883,0.099999999999987946,1.2716616419467473e-91,1.4464166408096035e-54,4.210091016609051e-46,6.4074332330502968e-75,1.5379798587021216e-41,7.4307516452269814e-88,4.0268805776873628e-33,0.0,3.0738062608183849e-40,1.3318933372258211e-88,2.237220434572423e-54,4.9227061195372259e-74,2.9238462312410922e-83,1.2953255473815617e-47,7.2049768799733839e-125,1.9412496473085037e-13,2.4137487575362268e-14,2.0033024921969615e-18,1.8573808562361926e-28,2.0033025298975832e-18,1.8942723386303455e-26,3.0311448855730236e-31,1.2296447178316684e-57,1.3675822024768098e-66,1.3143400191350035e-57,5.4279930179066473e-63,4.7251899343072753e-87,1.1121642660146843e-91,7.4668969440378461e-104,7.9614921126504912e-49,1.5860995879618937e-66,6.604567529209516e-126,3.2610734485242205e-138,2.354513208470635e-56,5.6770832652580898e-91,3.2596303960054943e-103,1.1630847916639806e-53
1.5113930073526207e-18,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039956347,0.099999999999611747,0.099999999999975872,3.2554794330138104e-89,2.3143086574713586e-53,3.3681261697303696e-45,8.2015237610344108e-73,1.2304033352761109e-40,9.5114334891831569e-86,1.6107686037483134e-32,0.0,1.229535021777735e-39,8.5243902857959318e-87,3.579617651905087e-53,3.1505347388408636e-72,3.7425512185541238e-81,1.0362727251652373e-46,9.2226591011428445e-123,3.8825256108013125e-13,4.8275302540715882e-14,4.0066321187651707e-18,7.4295989171766852e-28,4.0066322695704041e-18,7.5770451288896619e-26,2.4249084541023289e-30,1.9674649233575767e-56,4.3763451692136227e-65,4.2058898979453708e-56,3.4739186434903445e-61,1.2096501190190508e-84,2.8471898186419815e-89,3.8230815951960315e-101,1.2738365159817344e-47,5.075613849622014e-65,1.3526611673919615e-122,1.3357808693553565e-134,3.7672895250221671e-55,1.4533587235731034e-88,1.6689600839343297e-100,1.8609671825672657e-52
3.0227962645645703e-18,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039912693,0.099999999999223488,0.099999999999951739,8.3338277055971829e-87,3.7029274597369118e-52,2.6945223498378097e-44,1.049766322782076e-70,9.8433042179074074e-40,1.2174338066754831e-83,6.4431070828860464e-32,0.0,4.9181651818725062e-39,5.4556969417904256e-85,5.7274400460754554e-52,2.0162866207991717e-70,4.7903486575171432e-79,8.2902308168679563e-46,1.1805211549089402e-120,7.7650774956178199e-13,9.655093247119183e-14,8.0132912593218588e-18,2.9718546139917064e-27,8.0132918625555469e-18,3.0307364273139744e-25,1.9398803034995744e-29,3.1479706207775552e-55,1.4004435814192037e-63,1.3458470385981401e-54,2.2232466115189878e-59,3.0966199231046961e-82,7.2886669203815853e-87,1.9573710020169274e-98,2.0380924422328356e-46,1.6242116087658523e-63,2.7702203469059849e-119,5.4712997793248853e-131,6.0277178528832802e-54,3.7205286181598231e-86,8.5449160961177193e-98,2.97757262034079e-51
6.04560277898847e-18,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039825385,0.09999999999844697,0.099999999999903458,2.1333153363839205e-84,5.9247107633891403e-51,2.155626559638329e-43,1.3436074901958687e-68,7.8746739756788979e-39,1.5582086100826967e-81,2.5772493046677312e-31,0.0,1.9672711395170261e-38,3.4916737040970344e-83,9.1639449954708405e-51,1.2903333094379644e-68,6.1312262841266892e-77,6.6322040456628928e-45,1.5110923290585505e-118,1.5530181096574394e-12,1.9310219233121868e-13,1.6026609090116346e-17,1.18874481391354e-26,1.602661150313473e-17,1.2122200288229737e-24,1.5518161009526127e-28,5.0367745266713759e-54,4.4814403857122797e-62,4.3064068379769936e-53,1.4227784523957228e-57,7.9267972031956704e-80,1.8657774637660243e-84,1.0021061282920327e-95,3.2607696764494577e-45,5.1975011100296646e-62,5.6730672719057524e-116,2.2409085222625214e-127,9.6443919322745139e-53,9.5239406287526024e-84,4.3747159967983535e-95,4.764136024132324e-50
1.2091215807836268e-17,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039650769,0.099999999996893935,0.09999999999980691,5.460495529066239e-82,9.4795586855504693e-50,1.7245049022466145e-42,1.7195657913348794e-66,6.2997507602357629e-38,1.9942144783583453e-79,1.0309009665073552e-30,0.0,7.8690950741318588e-38,2.9527389380355574e-81,1.4662342773730859e-49,8.2569191183508864e-67,7.8468169749735293e-75,5.3057706508261468e-44,6.6192787934723098e-117,3.1060387623781799e-12,3.8620471204757189e-13,3.2053242950429926e-17,4.7549848633821898e-26,3.2053252603135784e-17,4.8482653903634384e-24,1.2413063538214853e-27,8.0588569131755143e-53,1.434064248901986e-60,1.3778459072147482e-51,9.1044434168634733e-56,2.028963560331689e-77,7.2325523880429766e-82,5.1300402658194734e-93,5.2166363651703019e-44,1.663203951753409e-60,2.4385807666477636e-112,1.9262728681163212e-123,1.5431060752714865e-51,3.6918921427301029e-81,3.3894089425042062e-92,7.6226326364315969e-49
2.4182441865531867e-17,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039301537,0.099999999993787864,0.099999999999613801,1.3974740780647814e-79,1.5167310639924854e-48,1.3796056759350748e-41,2.200391705903448e-64,5.0398041826750802e-37,2.5518332025761164e-77,4.1236059580006192e-30,0.0,3.1476404390077118e-37,1.8969358704304183e-79,2.3459767468225283e-48,5.28285540533498e-65,1.0040927037285274e-72,4.2446189382472136e-43,8.3522205484365018e-115,6.2120797979373894e-12,7.7240975146547717e-13,6.4106503465957241e-17,1.9019948037696664e-25,6.4106542081763218e-17,1.9388108542825957e-23,9.9280851196892374e-27,1.2894186618532053e-51,4.589010648382736e-59,4.4077840560329353e-50,5.8251095144792954e-54,5.192609771928414e-75,1.8534313697992952e-79,2.6258057248727981e-90,8.3446945637757434e-43,5.3222570240829568e-59,5.0015903071523377e-109,7.9026747854797165e-120,2.4689720827307453e-50,9.4609574674222099e-79,1.7383081325094274e-89,1.2196221440607518e-47
4.836489398092306e-17,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575038603077,0.099999999987575722,0.099999999999227596,3.5754128679471263e-77,2.4267709251042679e-47,1.1036857105234558e-40,2.8148269738386642e-62,4.0318430841042306e-36,3.2643908829478678e-75,1.6494424837461397e-29,0.0,1.2590569025914516e-36,1.2141107825058938e-77,3.7535624966665396e-47,3.3790095025579614e-63,1.2844683955525732e-70,3.3956952406200748e-42,1.0724249990443819e-112,1.2424160789526913e-11,1.5448198302420824e-12,1.2821299567662552e-16,7.6079788268837482e-25,1.2821315017953342e-16,7.751276447525818e-23,7.9386767489169707e-26,2.0630715590132355e-50,1.4684840543780096e-57,1.4096423493716629e-48,3.7258450008632734e-52,1.3285192917330594e-72,4.7419343776118095e-77,1.3436162713027045e-87,1.3345344006216058e-41,1.7031220556831828e-57,1.0237170493567196e-105,3.2350138246878569e-116,3.9503561643071322e-49,2.4205633145060481e-76,8.8948786508735454e-87,1.9513952799787143e-46
9.672979821170545e-17,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575037206153,0.099999999975151438,0.099999999998455186,9.1422030595559301e-75,3.8828340898019977e-46,8.8294978661363959e-40,3.59869495162368e-60,3.2254716555428037e-35,4.1734161383393223e-73,6.5977675932907012e-29,0.0,5.0362310285451524e-36,7.7703068176542887e-76,6.0056939269033822e-46,2.1599848838103104e-61,1.6421485295321944e-68,2.7165548252933786e-41,1.3904602564151081e-110,2.4848318454591871e-11,3.0896399875584723e-12,2.5642586481652157e-16,3.0431897691020095e-24,2.564264831448754e-16,3.0973400681187113e-22,6.3448801159369893e-25,3.3009173165056288e-49,4.6991489829482206e-56,4.5054286940889474e-47,2.381694657765626e-50,3.3969734019807462e-70,1.212463959447182e-74,6.8711649347855118e-85,2.1332829247414892e-40,5.4499845545966108e-56,2.0940505058509024e-102,1.3234677982186776e-112,6.3205671431811949e-48,6.1891983122609393e-74,4.5487120871416112e-84,3.1222294849813456e-45
1.4509470244248785e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575035809228,0.099999999962727154,0.099999999997682776,6.9199853707819434e-74,1.4803302682632523e-45,2.6212590511680145e-39,2.3604091460854786e-59,9.575613559706238e-35,2.7611836525698632e-72,1.402025181155242e-28,0.0,1.0701995285210053e-35,3.9082964796832175e-75,2.2896697947467107e-45,1.2102167522171333e-60,1.0864663160890977e-67,7.7676462515000006e-41,1.8578814053783415e-109,3.7272471801544213e-11,4.6344601446380405e-12,3.8463861867508102e-16,6.4667752652899046e-24,3.8463993308732305e-16,6.5771960359395836e-22,1.8132445000075934e-24,1.2488045157603969e-48,2.2054790898583577e-55,2.1067587587861936e-46,1.3344383995557842e-49,2.5590819755297429e-69,7.4585289789427767e-74,5.8779201949015619e-84,7.8484103150691968e-40,2.5578725282618089e-55,1.6709539733020091e-101,1.1881537744330598e-111,2.4097156013567868e-47,3.8073276729946508e-73,3.2475707225057313e-83,1.1812022232680782e-44
1.9345960667327023e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575034412304,0.09999999995030287,0.099999999996910366,3.4832325450638519e-73,3.9829375098118617e-45,5.7115896375545662e-39,9.6605050999254801e-59,2.0864744688586911e-34,1.2463128863793137e-71,2.3916892913597996e-28,0.0,1.8256351397774981e-35,1.7012990850348381e-74,6.1605213755493693e-45,4.4161575968821047e-60,4.9039878059097628e-67,1.6384210145891788e-40,9.1405054485819851e-109,4.969662083038546e-11,6.1792803014807887e-12,5.1285125725240911e-16,1.1031552899249893e-23,5.128535002139375e-16,1.1212623501452528e-21,3.8227562481170593e-24,3.250632246115459e-48,6.8751419417206965e-55,6.7934217268228948e-46,4.8694502793479961e-49,1.164241225227413e-68,4.5359863515797267e-73,3.2006264501017266e-83,1.9897275726646944e-39,7.973654823709932e-55,1.4394371462182182e-100,1.0283364235785288e-110,6.4835156137672744e-47,2.3154693864017296e-72,2.0231688579671094e-82,3.0746609950326677e-44
2.90189415134835e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575031618461,0.09999999992545433,0.099999999995365546,4.7723512962008911e-72,1.6109670325544725e-44,1.6579006918512336e-38,7.3707238621306694e-58,6.0563835143852554e-34,1.4397035385131198e-70,4.9516862943111082e-28,0.0,3.7797478444158975e-35,1.6411238255226404e-73,2.4917242599777277e-44,2.8739029388582095e-59,5.6649973967071825e-66,4.475033380115093e-40,3.4131734480332435e-108,7.454490875373032e-11,9.2689206146104794e-12,7.6927626384939907e-16,2.2839411684352798e-23,7.6928091013198558e-16,2.3189120933954999e-21,1.0432492237432227e-23,1.1929371313207905e-47,3.387458133376337e-54,3.7357994648652025e-45,3.1688922752512551e-48,1.033427243233255e-67,9.7809903702250659e-72,4.8005761244338152e-82,6.9534610676481992e-39,3.9287027770675868e-54,1.3088057442006398e-98,9.2638783865512569e-109,2.6223669260824816e-46,4.9928781224730663e-71,4.7096683186122649e-81,1.1283559014893518e-43
3.869192235963998e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575028824621,0.099999999900605804,0.099999999993820726,2.3442556192839752e-71,4.3636667209817261e-44,3.6256462525423872e-38,3.0330955765770528e-57,1.324461232902127e-33,6.4748544814597037e-70,8.4215171776840723e-28,0.0,6.4283645699480831e-35,6.7057576083123321e-73,6.7493884004428833e-44,1.0560241131965624e-58,2.5477515275932949e-65,9.3632618958467121e-40,2.1269949437556114e-107,9.9393180797853059e-11,1.2358560926869299e-11,1.0257008465170554e-15,3.8843828756070075e-23,1.0257087526921855e-15,3.9397907898885012e-21,2.1812242883002405e-23,3.0933773246342321e-47,1.0628957299542355e-53,1.1981664561380776e-44,1.1644188150505579e-47,4.6919638945095699e-67,5.2809767800946036e-71,2.6597188453874754e-81,1.7365092479303362e-38,1.2327230632710024e-53,1.1048504637280715e-97,8.8588359857564848e-108,7.1032674839522268e-46,2.695777276337548e-70,2.8842211940532384e-80,2.925908520524919e-43
