Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),COX(58),CO2X(24)
4.306478248759136e-11,0.09977366400000001,0.80000000000000004,0.0,0.28932614611745855,0.099986472553279929,0.099998024127589388,6.3465997705611196e-24,2.8213842127096231e-18,7.566099836442663e-18,4.7648024886441808e-17,9.5869663903678788e-22,3.7016479445801021e-23,1.7224791806757026e-15,2.344437324988149e-52,2.2687636350327677e-16,8.2851840566036713e-35,2.0233759710244833e-24,6.9303214941129868e-36,9.3733122244149775e-37,1.1143640433230662e-19,1.8588143194312459e-40,1.3527354540367428e-05,3.9517447829861893e-06,2.5882791285123316e-11,3.7094776482493262e-14,2.9100297256019552e-10,6.2966531339442794e-16,2.3522361165179056e-14,6.6269782267553971e-11,1.1639671440451109e-15,3.0602168835415287e-19,1.5802009751299491e-23,3.8673251787462357e-24
4.402556778889983e-11,0.09977366400000001,0.80000000000000004,0.0,0.28932575664214205,0.099986171244167907,0.099997980048583443,7.2258095931837194e-24,2.9583368054400066e-18,7.8171660018008338e-18,5.2595787555437349e-17,9.9417227642851755e-22,3.9032664850679243e-23,1.7732751570149685e-15,2.6735451642468688e-52,2.3205889835849747e-16,8.9592649910814875e-35,2.1300877481099164e-24,7.805291393441906e-36,1.0590334346493064e-36,1.1657767476803862e-19,2.0579069299544789e-40,1.3828661536189359e-05,4.0399027939292387e-06,2.5973081373853651e-11,3.7968316889442736e-14,2.9919574631449249e-10,6.3186188578537181e-16,2.3606326053331846e-14,6.8295450498072133e-11,1.2548141049112469e-15,3.1359783586061986e-19,1.7534811106463419e-23,4.2971839225882676e-24
4.498635309020829e-11,0.09977366400000001,0.80000000000000004,0.0,0.28932536718850121,0.099985869956478707,0.099997935969715582,8.2014611869692946e-24,3.0986580019589835e-18,8.0707544558462812e-18,5.792485559969253e-17,1.0298894612215462e-21,4.1107533675568787e-23,1.8242267226541236e-15,3.0394403335144769e-52,2.3724729805607106e-16,9.6703598998234091e-35,2.23965699493609e-24,8.7680914519265269e-36,1.1932157886602895e-36,1.2183873693330012e-19,2.272995428947092e-40,1.4129947106610466e-05,4.1280605286649915e-06,2.6059091491499166e-11,3.8843744616147941e-14,3.0741177236605538e-10,6.3395433423630798e-16,2.368646642419644e-14,7.0328000087519819e-11,1.3503457505178256e-15,3.2119047654078029e-19,1.9409123627498421e-23,4.7625891444418574e-24
4.5947138391516755e-11,0.09977366400000001,0.80000000000000004,0.0,0.28932497775653565,0.09998556869021076,0.099997891890985804,9.2814242567953048e-24,3.2423559043888812e-18,8.3268841343245788e-18,6.3654638648393285e-17,1.0658376716447659e-21,4.3241261090870984e-23,1.8753266000260721e-15,3.4452120106744851e-52,2.4244157901708381e-16,1.0419532461165223e-34,2.3520882868522463e-24,9.8253071354182871e-36,1.3408281143132513e-36,1.2721984908231109e-19,2.5049470742850473e-40,1.4431211253150418e-05,4.2162179872071628e-06,2.6141143308164192e-11,3.9721062317391267e-14,3.1565008529487051e-10,6.3595048439789306e-16,2.3763074724797473e-14,7.2367108905169478e-11,1.4506801220345089e-15,3.2879963454851277e-19,2.1432621166909512e-23,5.2654844850331476e-24
4.690792369282522e-11,0.09977366400000001,0.80000000000000004,0.0,0.28932458834624458,0.099985267445362597,0.099997847812394139,1.0473992963123032e-23,3.3894386292155252e-18,8.5855767841475362e-18,6.9805028467556724e-17,1.1020071313306933e-21,4.5434014191560995e-23,1.9265680585090612e-15,3.8941247312863451e-52,2.4764175698955261e-16,1.1207848652399903e-34,2.4673864340962211e-24,1.0983852032593013e-35,1.5028679765485469e-36,1.3272126981369916e-19,2.7546537201369452e-40,1.4732453977328793e-05,4.3043751695694745e-06,2.6219534316098919e-11,4.0600272509690743e-14,3.2390979223613034e-10,6.3785757371733023e-16,2.3836421439128375e-14,7.4412479019992627e-11,1.5559349406507244e-15,3.3642533353508944e-19,2.361318294083462e-23,5.8078650671830227e-24
4.7868708994133683e-11,0.09977366400000001,0.80000000000000004,0.0,0.28932419895762734,0.099984966221932661,0.09999780373394053,1.1787896996826413e-23,3.5399143070325753e-18,8.8468567619374741e-18,7.6396397637525414e-17,1.138388760196836e-21,4.7685952604090387e-23,1.9779448733163494e-15,4.3896236476956599e-52,2.5284784709900144e-16,1.2036376718240615e-34,2.5855564912208317e-24,1.2250975880224397e-35,1.6803818446267554e-36,1.3834325806391667e-19,3.0230318696810655e-40,1.5033675280665055e-05,4.3925320757656435e-06,2.6294539647022052e-11,4.1481377645968593e-14,3.3219006742659104e-10,6.3968229565063715e-16,2.3906756722325953e-14,7.6463834881702895e-11,1.6662276060230959e-15,3.4406759669678196e-19,2.595889299240112e-23,6.391777302491432e-24
4.882949429544215e-11,0.09977366400000001,0.80000000000000004,0.0,0.28932380959068316,0.099984665019919455,0.099997759655625018,1.3232312612537684e-23,3.6937910823718405e-18,9.1107508480452137e-18,8.3449598226007332e-17,1.1749741280894766e-21,4.999722904767234e-23,2.029451287475939e-15,4.9353398108755169e-52,2.5805986389523715e-16,1.2906187149882165e-34,2.7066037648453755e-24,1.3634272566843146e-35,1.8744662581105493e-36,1.4408607309996925e-19,3.3110227272190017e-40,1.5334875164678556e-05,4.4806887058093901e-06,2.6366413752841741e-11,4.2364380235696034e-14,3.4049014716078467e-10,6.4143084055154571e-16,2.3974311938227554e-14,7.8520921638496436e-11,1.7816751956180274e-15,3.5172644673324815e-19,2.847803964700025e-23,7.0193186997914753e-24
4.979027959675061e-11,0.09977366400000001,0.80000000000000004,0.0,0.28932342024541119,0.099984363839321425,0.099997715577447549,1.4816873620939088e-23,3.8510771135467766e-18,9.3772880748593222e-18,9.0985960460072814e-17,1.211755411111507e-21,5.2367989853378444e-23,2.0810819766681106e-15,5.5350954755623855e-52,2.6327782139560712e-16,1.3818352673331524e-34,2.8305338186018642e-24,1.5141688114691864e-35,2.0862689896032036e-36,1.4994997452065237e-19,3.6195922499151277e-40,1.5636053630888549e-05,4.5688450597144268e-06,2.6435391960043073e-11,4.3249282787459511e-14,3.4880932512652017e-10,6.4310893348681313e-16,2.4039301083995852e-14,8.0583503581238575e-11,1.902394464828062e-15,3.5940190602801681e-19,3.1179114961696939e-23,7.6926376758074927e-24
5.0751064898059076e-11,0.09977366400000001,0.80000000000000004,0.0,0.28932303092181066,0.099984062680137098,0.099997671499408164,1.6551682340514642e-23,4.0117805725299509e-18,9.6464995683137918e-18,9.9027291400051857e-17,1.2487253505435425e-21,5.4798375444218065e-23,2.1328320167059121e-15,6.1929094292654552e-52,2.6850173312500844e-16,1.4773948245809419e-34,2.9573524756499716e-24,1.6781528639942461e-35,2.3169902042449391e-36,1.5593522225866049e-19,3.9497311993619247e-40,1.5937210680814174e-05,4.6570011374944731e-06,2.6501691907238948e-11,4.4136087752308751e-14,3.5714694809103099e-10,6.4472186920934701e-16,2.4101922073938548e-14,8.2651362704627037e-11,2.0285018477541731e-15,3.6709399681762167e-19,3.4070814170713568e-23,8.4139333683645823e-24
5.171185019936754e-11,0.09977366400000001,0.80000000000000004,0.0,0.28932264161988053,0.099983761542364907,0.099997627421506807,1.8447320509342535e-23,4.1759096448931519e-18,9.9184184015841715e-18,1.0759587361785587e-16,1.2858772142586145e-21,5.7288520779133638e-23,2.1846968534599601e-15,6.9130023457361043e-52,2.7373161215288722e-16,1.5774051059145244e-34,3.0870658200110815e-24,1.8562468291191539e-35,2.5678836159749409e-36,1.6204207657847568e-19,4.3024551931449337e-40,1.6238346315974476e-05,4.7451569391632432e-06,2.6565514874667032e-11,4.5024797586161847e-14,3.6550241191123204e-10,6.4627454450249355e-16,2.4162357955349778e-14,8.4724297376477063e-11,2.1601134585578022e-15,3.7480274119050863e-19,3.7162035128675115e-23,9.1854554524217375e-24
5.2672635500676004e-11,0.09977366400000001,0.80000000000000004,0.0,0.28932225233961983,0.099983460426003382,0.099997583343743521,2.0514860157560019e-23,4.3434725297786883e-18,1.0193079460039266e-17,1.1671446388187737e-16,1.3232047605247686e-21,5.9838555763623815e-23,2.2366722750438024e-15,7.6998021634855003e-52,2.7896747112745819e-16,1.6819740549197514e-34,3.2196801967053592e-24,2.0493557166291165e-35,2.8402576405725712e-36,1.6827079807597342e-19,4.6788047565574873e-40,1.6539460537888365e-05,4.8333124647344515e-06,2.6627047013754577e-11,4.5915414787118432e-14,3.7387515784387391e-10,6.4777148809294888e-16,2.4220778046132629e-14,8.6802121107016081e-11,2.2973450932968586e-15,3.8252816110926633e-19,4.0461877753079266e-23,1.0009503959132996e-23
5.363342080198447e-11,0.09977366400000001,0.80000000000000004,0.0,0.28932186308102753,0.09998315933105098,0.099997539266118249,2.2765874441170385e-23,4.514477439881289e-18,1.0470519316586726e-17,1.2640629185029026e-16,1.3607022040863289e-21,6.2448605629502544e-23,2.2887543860899572e-15,8.5579494899343241e-52,2.8420932230735239e-16,1.7912098410432455e-34,3.3552022102641229e-24,2.2584229207608027e-35,3.1354765454960892e-36,1.7462164768186195e-19,5.0798453745941985e-40,1.6840553348074672e-05,4.9214677142218132e-06,2.66864604842624e-11,4.680794185478195e-14,3.8226466913316823e-10,6.4921688831553909e-16,2.4277338940552406e-14,8.8884661410731328e-11,2.4403122321700408e-15,3.9027027852701246e-19,4.3979643467255311e-23,1.0888429098084399e-23
5.459420610329293e-11,0.09977366400000001,0.80000000000000004,0.0,0.28932147384410273,0.099982858257506191,0.099997495188631005,2.5212448437888193e-23,4.6889326014602683e-18,1.0750776116616213e-17,1.3669505877428159e-16,1.3983641844129581e-21,6.5118791286114416e-23,2.3409395839594714e-15,9.4923030317706096e-52,2.894571775908852e-16,1.9052208614884612e-34,3.493638722096148e-24,2.4844310075834438e-35,3.4549615965412577e-36,1.8109488666430079e-19,5.5066675443332198e-40,1.7141624748052114e-05,5.009622687639039e-06,2.6743914505954842e-11,4.7702381280261443e-14,3.906704678548496e-10,6.506146186985353e-16,2.4332185467298408e-14,9.0971758753738597e-11,2.5891300421023288e-15,3.9802911545203119e-19,4.7724834644898749e-23,1.1824631082808418e-23
5.5554991404601396e-11,0.09977366400000001,0.80000000000000004,0.0,0.28932108462884415,0.0999825572053675,0.099997451111281804,2.7867189905735953e-23,4.8668462543848844e-18,1.1033889471804503e-17,1.4760493621248542e-16,1.4361857360055047e-21,6.7849229645151505e-23,2.3932245367396622e-15,1.0507945052079824e-51,2.947110485431245e-16,2.0241157434806925e-34,3.6349968472527506e-24,2.7284025002500094e-35,3.800192201345612e-36,1.8769077662997334e-19,5.9603868278003357e-40,1.7442674739339285e-05,5.0977773849998418e-06,2.6799556331220772e-11,4.8598735582287602e-14,3.9909211199738114e-10,6.5196826162551637e-16,2.4385451604312673e-14,9.3063265580243215e-11,2.7439133796117541e-15,4.0580469394234363e-19,5.1707154057110033e-23,1.282055995963446e-23
5.7476562007218325e-11,0.09977366400000001,0.80000000000000004,0.0,0.28932030626332145,0.099981955165302255,0.099997362956997404,3.3854283895184365e-23,5.2330820621772676e-18,1.1608851064303461e-17,1.713870528112819e-16,1.5122895058167338e-21,7.349131385271576e-23,2.4980816162532233e-15,1.2804574369357798e-51,3.0523688219140691e-16,2.2769927679855972e-34,3.9265076382605133e-24,3.2745302726177958e-35,4.5741052433892719e-36,2.0125155764983993e-19,6.9531046316333842e-40,1.8044710501916709e-05,5.2740859516070232e-06,2.6905937726550547e-11,5.0397199017049857e-14,4.159813325738759e-10,6.5455628449061734e-16,2.4487728893069419e-14,9.7258972185067506e-11,3.0718345310600378e-15,4.2140616433787569e-19,6.0422987372940374e-23,1.5001646743769204e-23
5.920597554957356e-11,0.09977366400000001,0.80000000000000004,0.0,0.28931960580843818,0.099981413402437144,0.099997283618613445,4.0092162164827065e-23,5.5746052728532208e-18,1.2136510019863813e-17,1.9516722933386308e-16,1.5812859649507678e-21,7.8776355024748255e-23,2.5927655803443876e-15,1.5205304369035707e-51,3.1473081610411688e-16,2.5223794518276695e-34,4.1989356804085342e-24,3.8385838101168606e-35,5.3747488662241336e-36,2.1387835841131993e-19,7.9502451963592216e-40,1.8586469485748131e-05,5.4327627175780577e-06,2.6996745827630452e-11,5.202239076676122e-14,4.3123203239970464e-10,6.5676544169358808e-16,2.4575522426114236e-14,1.0104892315438254e-10,3.3885116710573754e-15,4.3550496745929909e-19,6.9179637796696684e-23,1.7194484123893038e-23
6.093538909192879e-11,0.09977366400000001,0.80000000000000004,0.0,0.2893189054237354,0.099980871708904143,0.099997204280676558,4.7225598213810163e-23,5.9274627711461957e-18,1.2674097678889271e-17,2.2135708253128121e-16,1.6507375218767262e-21,8.4258279910710416e-23,2.6877313104329428e-15,1.7959249137707419e-51,3.2424440786737845e-16,2.7852900284242857e-34,4.4809515049288968e-24,4.4786499067274871e-35,6.2845934863701739e-36,2.2690663267921325e-19,9.0530329601986245e-40,1.9128159129035514e-05,5.5914385893394854e-06,2.7083513726672701e-11,5.3653826953157764e-14,4.4652857389744317e-10,6.5887630809722188e-16,2.4659862174997611e-14,1.0485132522761408e-10,3.7262895271831806e-15,4.496583622554757e-19,7.8864582833621359e-23,1.962120001012146e-23
6.266480263428402e-11,0.09977366400000001,0.80000000000000004,0.0,0.28931820510920575,0.099980330084694397,0.099997124943186744,5.5348424788427264e-23,6.2917031141062227e-18,1.3221886777761994e-17,2.5011442188998676e-16,1.7206262472079958e-21,8.9937660532388379e-23,2.7829668105372061e-15,2.1104861402520043e-51,3.3377771577416496e-16,3.0663667150775502e-34,4.7726051264268984e-24,5.2022394375569715e-35,7.314518915650619e-36,2.4033791882056109e-19,1.0268887389572068e-39,1.9669779440631474e-05,5.7501135669712373e-06,2.716677150673037e-11,5.5291523094870515e-14,4.6186936562631556e-10,6.609017796608134e-16,2.4741230812956182e-14,1.0866564684553638e-10,4.085827159699736e-15,4.6386648308181543e-19,8.9541583703226947e-23,2.2297863607418275e-23
6.439421617663925e-11,0.09977366400000001,0.80000000000000004,0.0,0.28931750486484165,0.099979788529799052,0.099997045606143919,6.4560807705559015e-23,6.667375008893404e-18,1.3780159383199722e-17,2.8160189616609062e-16,1.7909365867754937e-21,9.5815045644472376e-23,2.8784616600569289e-15,2.468338597418825e-51,3.4333079617739975e-16,3.3662543947137359e-34,5.0739487836654395e-24,6.0173446605306007e-35,8.4761054842810786e-36,2.5417375903000943e-19,1.1605495523036536e-39,2.0211330429387499e-05,5.908787650553237e-06,2.7246979612295957e-11,5.6935495044059881e-14,4.772530251228808e-10,6.628530581638338e-16,2.4820047789154162e-14,1.1249142614899779e-10,4.4677806482579625e-15,4.7812946642492328e-19,1.0127646275044769e-22,2.5241054732705114e-23
6.612362971899448e-11,0.09977366400000001,0.80000000000000004,0.0,0.28931680469063537,0.099979247044209296,0.099996966269548057,7.4969443439006299e-23,7.0545273149857973e-18,1.4349205909297637e-17,3.1598697150508171e-16,1.8616550614271251e-21,1.018909638001833e-22,2.9742068061173205e-15,2.8738967836973389e-51,3.5290370374542865e-16,3.6856006823745296e-34,5.3850368173644317e-24,6.9324537109405746e-35,9.7816551419552422e-36,2.6841569940415979e-19,1.3070813092969671e-39,2.0752812104153934e-05,6.0674608401653935e-06,2.7324538028729542e-11,5.8585758904675619e-14,4.9267835135468485e-10,6.647398745245241e-16,2.4896677652066708e-14,1.1632826179110611e-10,4.8728031613458535e-15,4.9244745113386986e-19,1.1413709385989256e-22,2.8467861116825424e-23
6.785304326134971e-11,0.09977366400000001,0.80000000000000004,0.0,0.28931610458657914,0.099978705627916234,0.099996886933399143,8.6687755661622852e-23,7.4532090464599815e-18,1.4929324268092653e-17,3.5344191008064153e-16,1.9327700039453248e-21,1.0816592601138949e-22,3.0701943833813114e-15,3.3318761310108412e-51,3.624964916836973e-16,4.025055990884705e-34,5.7059255487395156e-24,7.9565650303170915e-35,1.1244212462426971e-35,2.8306529001175203e-19,1.4673065675409756e-39,2.1294224473780004e-05,6.2261331358876024e-06,2.7399794247434951e-11,6.0242331012347472e-14,5.0814430081773451e-10,6.6657068257833465e-16,2.4971437220326614e-14,1.2017580496482096e-10,5.301545024388455e-15,5.0682057847028579e-19,1.2819339308460155e-22,3.1995875797933077e-23
6.958245680370495e-11,0.09977366400000001,0.80000000000000004,0.0,0.28931540455266475,0.099978164280911025,0.099996807597697107,9.9836090801203128e-23,7.8634693742992842e-18,1.5520819134748933e-17,3.9414374922377497e-16,2.0042713285562272e-21,1.1464042805995053e-22,3.1664175574868713e-15,3.8473040305099999e-51,3.7210921192736487e-16,4.3852735952844002e-34,6.0366731599153003e-24,9.0992017325375762e-35,1.2877585555943938e-35,2.9812408495808629e-19,1.6420749866624555e-39,2.1835567547113798e-05,6.3848045377997508e-06,2.7473050186677232e-11,6.1905228001293516e-14,5.2364996676774235e-10,6.6835282744906975e-16,2.5044601954818542e-14,1.2403375247570715e-10,5.7546537861166127e-15,5.212489919801764e-19,1.4351730948293493e-22,3.5843194601335044e-23
7.131187034606018e-11,0.09977366400000001,0.80000000000000004,0.0,0.28931470458888436,0.099977623003184829,0.099996728262441922,1.1454191261500777e-22,8.2853576286534397e-18,1.6124001316662985e-17,4.382742810381475e-16,2.0761503301846717e-21,1.2131495249183564e-22,3.2628703899723627e-15,4.4255309702169655e-51,3.8174191530748049e-16,4.7669096953234858e-34,6.3773395779959516e-24,1.0370425907013465e-34,1.4696366889356103e-35,3.1359364245099181e-19,1.8322634486220991e-39,2.237684133300228e-05,6.5434750459817147e-06,2.7544568162510921e-11,6.3574466769329547e-14,5.391945613020644e-10,6.7009269081038884e-16,2.5116411385011324e-14,1.2790184076552598e-10,6.2327742827434363e-15,5.3573283746348296e-19,1.6018281616614429e-22,4.0028413699064935e-23
7.304128388841541e-11,0.09977366400000001,0.80000000000000004,0.0,0.28931400469522933,0.099977081794728834,0.099996648927633547,1.3093999583103771e-22,8.7189233010261154e-18,1.6739187208588856e-17,4.8602003247959666e-16,2.148399508918674e-21,1.2818997034799406e-22,3.3595477210336128e-15,5.0722417859225222e-51,3.9139465169522371e-16,5.1706234757971088e-34,6.7279863633246737e-24,1.178085286135421e-34,1.6715954017496235e-35,3.2947552486502687e-19,2.0387761805743927e-39,2.2918045840291269e-05,6.7021446605133549e-06,2.7614576071449985e-11,6.5250064414915189e-14,5.5477739980724812e-10,6.7179581697088274e-16,2.5187073716099021e-14,1.317798407249073e-10,6.7365486997847447e-15,5.5027226296571778e-19,1.7826590155102174e-22,4.4570627241069263e-23
7.477069743077064e-11,0.09977366400000001,0.80000000000000004,0.0,0.28931330487169171,0.09997654065553413,0.099996569593271939,1.4917261888444146e-22,9.1642160464016821e-18,1.7366698320737251e-17,5.3757224588241869e-16,2.2210124163034861e-21,1.352659426707826e-22,3.456445067484084e-15,5.7934670262616983e-51,4.0106747012743963e-16,5.5970771641509335e-34,7.0886766032053158e-24,1.3341665304910631e-34,1.895257022794711e-35,3.4577129879824789e-19,2.2625448801846791e-39,2.3459181077825474e-05,6.860813381474522e-06,2.7683271901081164e-11,6.6932038268423312e-14,5.7039788742305397e-10,6.7346702260945536e-16,2.5256770022021682e-14,1.3566755317849615e-10,7.2666166311392212e-15,5.6486741862382415e-19,1.9784456081210863e-22,4.9489425051760081e-23
