Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),COX(50),CHOX(53)
1.8634230883907896e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44406933066815196,0.09352697769349444,0.013042755814148346,0.0,0.0038671561901492241,0.028405766704981742,0.015594125781679393,5.5450915966985202e-05,3.5463771758251864e-11,0.0021912364764201777,5.876768138961942e-11,0.00046897168637310017,2.8328949798993697e-09,7.3062237174359856e-06,1.3299988402024255e-09,8.6291587564267057e-11,6.0239933478056376e-06,1.0898198587500642e-05,0.0067373717894540228,8.195805721433592e-05,0.0004026933382649559,7.8433016903621091e-08,7.1101598007473512e-09,2.1733353534641651e-08,8.6085296960072568e-10,1.0328146426305929e-05,0.00043460704837698812,7.367198806442056e-07,1.7412597600309437e-07,0.00056992731827508675,1.7246138072722022e-05,4.8448410257385079e-08,1.1234615626244e-10
1.8654221116998114e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44406781848232985,0.093510444776479365,0.01303490026921415,0.0,0.0038675341596621391,0.028440597832600105,0.015609963194250497,5.5431710964595707e-05,3.5578965386732959e-11,0.0021908578903404915,5.8753474274184155e-11,0.00046906128757410776,2.8327062228456497e-09,7.2882801152848056e-06,1.3316042126969529e-09,8.637939120615478e-11,6.0009883965859033e-06,1.0912312752494072e-05,0.0067361591575816112,8.1494334925887577e-05,0.00040291435732020341,7.8032915460294423e-08,7.1046497064452488e-09,2.1729591325983385e-08,8.6612496602186325e-10,1.0386424592608404e-05,0.0004368181760139069,7.3744225150738224e-07,1.7414233301858667e-07,0.0005706250440517752,1.7268474478529086e-05,4.8497449574988552e-08,1.1251841921131346e-10
1.8674211350088333e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44406629663829106,0.093493914920661225,0.013027049509143056,0.0,0.0038679082277451467,0.028475426305432653,0.015625791120754667,5.5412512066348156e-05,3.5694383291192693e-11,0.0021904794568830236,5.8739273661883944e-11,0.00046915083691383759,2.8325177927736668e-09,7.2703660010865927e-06,1.3332091436845913e-09,8.6467113473321982e-11,5.9781337681381224e-06,1.0926422545708597e-05,0.0067349466022939165,8.1034248286833419e-05,0.00040313521316422655,7.7635773358053524e-08,7.0991441940675525e-09,2.1725834440362055e-08,8.7141813453482272e-10,1.0444899115437073e-05,0.00043903528428921229,7.3816417452484304e-07,1.7415851104331596e-07,0.00057132269969918333,1.7290803965739867e-05,4.8546458029967083e-08,1.1269069271265332e-10
1.8694201583178552e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44406476518168353,0.093477388123033869,0.013019203531329253,0.0,0.0038682784217510618,0.028510252100890244,0.015641609574524894,5.5393319347240725e-05,3.5810025547195994e-11,0.002190101176320877,5.8725079674364549e-11,0.00046924033442406564,2.832329691422775e-09,7.2524815145790225e-06,1.3348136334848324e-09,8.6554754459286263e-11,5.9554284189696081e-06,1.0940527969072785e-05,0.0067337341241899178,8.0577762751674617e-05,0.00040335590606326385,7.7241563825574043e-08,7.093643260833415e-09,2.172208288375125e-08,8.7673248950552721e-10,1.0503569904684257e-05,0.00044125836179375086,7.3888565024941517e-07,1.7417451132124586e-07,0.0005720202847737879,1.7313126537405891e-05,4.8595435665834537e-08,1.1286297667892032e-10
1.871419181626877e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44406322415772076,0.093460864380616751,0.013011362333166316,0.0,0.0038686447688000844,0.028545075196593526,0.015657418568789414,5.537413288123173e-05,3.5925892229953289e-11,0.0021897230489162415,5.8710892431459186e-11,0.00046932978013676237,2.8321419204947694e-09,7.2346267931943426e-06,1.3364176824105485e-09,8.6642314257629075e-11,5.9328713095434373e-06,1.0954629024526045e-05,0.0067325217238631899,8.0124844111646718e-05,0.00040357643628276859,7.6850260332275163e-08,7.0881469039262616e-09,2.1718336662094048e-08,8.820680453835618e-10,1.0562436871775202e-05,0.00044348739721671466,7.3960667922884804e-07,1.741903350857826e-07,0.00057271779883605214,1.733544219659582e-05,4.8644382525755195e-08,1.1303527102226042e-10
1.8734182049358989e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44406167361118365,0.093444343690454609,0.01300352591204725,0.0,0.0038690072957816624,0.028579895570371147,0.015673218116671821,5.5354952741247636e-05,3.60419834143207e-11,0.0021893450749205343,5.8696712051204344e-11,0.00046941917408409068,2.8319544816543166e-09,7.2168019720755511e-06,1.3380212907679938e-09,8.6729792961981045e-11,5.910461404357224e-06,1.0968725714018363e-05,0.0067313094019019332,7.9675458492545334e-05,0.00040379680408740375,7.6461836587274175e-08,7.0826551204943912e-09,2.1714595781303908e-08,8.8742481670294761e-10,1.0621499929671022e-05,0.0004457223793454535,7.4032726200585578e-07,1.7420598355985874e-07,0.00057341524145038873,1.7357750946395091e-05,4.8693298652544005e-08,1.1320757565450669e-10
1.8754172282449207e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44406011358642361,0.093427826049617538,0.012995694265364498,0.0,0.003869366029356368,0.028614713200257894,0.015689008231191303,5.5335778999190889e-05,3.6158299174800603e-11,0.0021889672545745398,5.8682538649855788e-11,0.00046950851629840398,2.8317673765293805e-09,7.1990071840926305e-06,1.3396244588568064e-09,8.6817190666007905e-11,5.8881976720194773e-06,1.0982818039510133e-05,0.0067300971588889705,7.922957235251961e-05,0.00040401700974103681,7.6076266538287146e-08,7.0771679076515249e-09,2.1710860247265709e-08,8.9280281808271901e-10,1.0680758992871571e-05,0.00044796329706524871,7.4104739911816223e-07,1.7422145795601758e-07,0.00057411261218512377,1.7380052789905601e-05,4.8742184088667435e-08,1.1337989048718075e-10
1.8774162515539426e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44405854412736462,0.093411311455200555,0.012987867390509968,0.0,0.0038697209959577582,0.028649528064492832,0.015704788925262857,5.5316611725947814e-05,3.6274839585541985e-11,0.002188589588108544,5.8668372341904372e-11,0.00046959780681224357,2.8315806067116323e-09,7.1812425598588354e-06,1.3412271869700124e-09,8.6904507463396508e-11,5.8660790853235665e-06,1.0996906002971908e-05,0.006728884995401788,7.8787152479833965e-05,0.00040423705350673615,7.5693524370506581e-08,7.0716852624773654e-09,2.1707130065836482e-08,8.9820206422750932e-10,1.0740213977416442e-05,0.00045021013935905315,7.4176709109854369e-07,1.7423675947649656e-07,0.00057480991061245894,1.7402347730245359e-05,4.8791038876244072e-08,1.1355221543149394e-10
1.8794152748629645e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44405696527750593,0.09339479990432363,0.012980045284875036,0.0,0.0038700722217942414,0.028684340141517585,0.015720560211697588,5.5297450991396439e-05,3.6391604720340768e-11,0.0021882120757424745,5.865421324009183e-11,0.00046968704565833621,2.8313941737568755e-09,7.1635082277470233e-06,1.3428294753940375e-09,8.6991743447841134e-11,5.8441046213193359e-06,1.1010989606384204e-05,0.0067276729120125459,7.8348165990601014e-05,0.00040445693564676534,7.5313584505424674e-08,7.0662071820181656e-09,2.1703405242846499e-08,9.0362256992799548e-10,1.0799864800886126e-05,0.00045246289530719426,7.4248633847487608e-07,1.742518893133116e-07,0.00057550713630843432,1.7424635770548123e-05,4.8839863057045649e-08,1.1372455039835026e-10
1.8814142981719863e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44405537707992487,0.093378291394131396,0.012972227945850593,0.0,0.0038704197328509288,0.028719149409974453,0.015736322103203033,5.5278296864414373e-05,3.6508594652640199e-11,0.0021878347176860391,5.8640061455426446e-11,0.00046977623286959268,2.8312080791854557e-09,7.1458043139060399e-06,1.3444313244087177e-09,8.7078898713030291e-11,5.8222732613823528e-06,1.1025068851737288e-05,0.0067264609092880937,7.7912580326487002e-05,0.00040467665642258087,7.4936421599637714e-08,7.0607336632872907e-09,2.1699685784100009e-08,9.0906435006136067e-10,1.0859711382401359e-05,0.00045472155408704632,7.432051417701817e-07,1.7426684864833994e-07,0.00057620428885289275,1.7446916913963113e-05,4.8888656672497942e-08,1.1389689529834766e-10
1.8834133214810082e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44405377957727937,0.093361785921793047,0.012964415370827044,0.0,0.0038707635548914936,0.028753955848704642,0.015752074612383475,5.5259149412886666e-05,3.6625809455531315e-11,0.0021874575141388576,5.8625917097198876e-11,0.00046986536847910549,2.8310223244826679e-09,7.1281309422771426e-06,1.3460327342873176e-09,8.716597335263347e-11,5.8005839912808711e-06,1.1039143741030958e-05,0.0067252489877900118,7.7480363252392016e-05,0.00040489621609482765,7.4562010543600347e-08,7.0552647032657448e-09,2.1695971695376246e-08,9.145274195915917e-10,1.0919753642622735e-05,0.00045698610497266971,7.439235015026717e-07,1.7428163865340411e-07,0.00057690136782944355,1.7469191163654644e-05,4.8937419763681909e-08,1.1406925004178131e-10
1.88541234479003e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44405217281181064,0.093345283484502078,0.012956607557194338,0.0,0.0038711037134600097,0.028788759436746466,0.015767817751740368,5.5240008703713565e-05,3.6743249201753147e-11,0.0021870804652905978,5.8611780272997505e-11,0.00046995445252014697,2.8308369110991648e-09,7.1104882346104569e-06,1.3476337052965464e-09,8.7252967460288732e-11,5.7790358012404894e-06,1.1053214276274364e-05,0.0067240371480746207,7.7051482854106123e-05,0.00040511561492333653,7.4190326460366413e-08,7.0498002989027378e-09,2.1692262982430149e-08,9.2001179356979277e-10,1.097999150374826e-05,0.00045925653733442176,7.4464141818579587e-07,1.7429626049035476e-07,0.00057759837282542659,1.7491458522801815e-05,4.8986152371334964e-08,1.1424161453864421e-10
1.887411368099052e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44405055682534611,0.093328784079476215,0.012948804502341978,0.0,0.0038714402338828019,0.028823560153333563,0.015783551533672675,5.5220874802818397e-05,3.6860913963693247e-11,0.0021867035713211127,5.8597651088724198e-11,0.00047004348502616752,2.8306518404513576e-09,7.0928763104814638e-06,1.3492342376965803e-09,8.7339881129589897e-11,5.7576276860065454e-06,1.1067280459485779e-05,0.0067228253906930109,7.6625907535944051e-05,0.00040533485316712016,7.3821344704275894e-08,7.044340447116217e-09,2.1688559650993331e-08,9.2551748713438643e-10,1.1040424889511769e-05,0.0004615328406385365,7.4535889232828578e-07,1.7431071531115361e-07,0.00057829530343187559,1.7513718994598196e-05,4.9034854535852136e-08,1.1441398869863266e-10
1.8894103914080738e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44404893165930254,0.093312287703957095,0.012941006203659042,0.0,0.003871773141270277,0.028858357977893098,0.015799275970477363,5.5201747775155336e-05,3.6978803813387885e-11,0.0021863268324005696,5.8583529648609567e-11,0.00047013246603079355,2.8304671139218116e-09,7.0752952873075257e-06,1.3508343317410843e-09,8.742671445407465e-11,5.7363586449042993e-06,1.1081342292692408e-05,0.006721613716191073,7.6203606018359276e-05,0.0004055539310843727,7.3455040859640931e-08,7.0388851447933943e-09,2.168486170677479e-08,9.3104451551129685e-10,1.110105372517878e-05,0.00046381500444667921,7.4607592443420524e-07,1.7432500425795653e-07,0.0005789921592434837,1.7535972582251501e-05,4.9083526297287639e-08,1.1458637243114493e-10
1.8914094147170956e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44404729735468829,0.093295794355210265,0.012933212658534211,0.0,0.0038721024605187495,0.028893152890044033,0.015814991074349864,5.5182627684717179e-05,3.709691882252253e-11,0.0021859502486895831,5.8569416055228559e-11,0.00047022139556782562,2.8302827328596463e-09,7.0577452803644352e-06,1.3524339876772423e-09,8.751346752721267e-11,5.7152276818968782e-06,1.109539977793019e-05,0.0067204021251095229,7.5784547335539635e-05,0.00040577284893246511,7.3091390739372798e-08,7.0334343887912903e-09,2.1681169155461865e-08,9.3659289401400768e-10,1.1161877937543757e-05,0.00046610301841547254,7.467925150029941e-07,1.7433912846319549e-07,0.00057968893985856844,1.755821928898326e-05,4.9132167695356355e-08,1.1475876564528914e-10
1.8934084380261175e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44404565395210671,0.093279304030524812,0.012925423864355787,0.0,0.0038724282163122748,0.028927944869595303,0.015830696857384523,5.5163514594543166e-05,3.7215259062432101e-11,0.00218557382033935,5.8555310409515585e-11,0.00047031027367123773,2.8300986985809245e-09,7.0402264028029709e-06,1.354033205745784e-09,8.7600140442393837e-11,5.6942338056410881e-06,1.1109452917243608e-05,0.0067191906179839295,7.5368700832985897e-05,0.00040599160696794527,7.273037038361865e-08,7.0279881759372693e-09,2.1677482002720896e-08,9.4216263804366631e-10,1.1222897454924314e-05,0.0004683968722959998,7.4750866452951727e-07,1.7435308904966104e-07,0.00058038564487903515,1.7580459118028549e-05,4.918077876943533e-08,1.1493116824988024e-10
1.8954074613351393e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44404400149175921,0.09326281672721333,0.012917639818511687,0.0,0.0038727504331244498,0.028962733896544142,0.015846393331575167,5.5144408566726674e-05,3.7333824604101329e-11,0.0021851975474917735,5.8541212810779935e-11,0.00047039910037517435,2.8299150123690403e-09,7.0227387656654931e-06,1.3556319861810169e-09,8.7686733292917157e-11,5.6733760295410329e-06,1.1123501712685486e-05,0.0067179791953447471,7.4956036165074941e-05,0.00040621020544653408,7.2371956058331831e-08,7.0225465030295255e-09,2.1673800254198106e-08,9.4775376308900587e-10,1.1284112207157642e-05,0.00047069655593328199,7.4822437350411197e-07,1.7436688713058405e-07,0.00058108227391034397,1.7602692072635645e-05,4.9229359558565596e-08,1.1510358015344947e-10
1.8974064846441612e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440423400134475,0.093246332442611712,0.012909860518389502,0.0,0.0038730691352202363,0.02899751995107426,0.015862080508815601,5.5125309662422967e-05,3.745261551816513e-11,0.0021848214302796014,5.852712335672088e-11,0.00047048787571394982,2.8297316754751028e-09,7.0052824779025462e-06,1.3572303292108597e-09,8.7773246171979662e-11,5.6526533717996529e-06,1.1137546166316802e-05,0.0067167678577173418,7.4546523292608682e-05,0.00040642864462312676,7.2016124253868004e-08,7.0171093668376429e-09,2.1670123915520376e-08,9.5336628472637453e-10,1.1345522125593038e-05,0.00047300205926573515,7.4893964241263375e-07,1.7438052380971736e-07,0.0005817788265614737,1.762491815606574e-05,4.9277910101453759e-08,1.152760012642413e-10
1.899405507953183e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44404066955657778,0.093229851174078879,0.012902085961376481,0.0,0.0038733843466577512,0.02903230301355416,0.01587775840090019,5.5106217941856969e-05,3.7571631874908905e-11,0.0021844454688265446,5.8513042143442797e-11,0.00047057659972204639,2.8295486891183183e-09,6.9878576463894619e-06,1.358828235056877e-09,8.7859679172665678e-11,5.6320648554681542e-06,1.1151586280206498e-05,0.0067155566056220292,7.4140132480350954e-05,0.00040664692475178836,7.1662851683505309e-08,7.0116767641030784e-09,2.1666452992295937e-08,9.590002186194902e-10,1.1407127143087489e-05,0.00047531337232460246,7.4965447173650543e-07,1.7439400018141714e-07,0.00058247530244488884,1.7647137371592636e-05,4.9326430436473992e-08,1.1544843149022176e-10
1.901404531262205e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44403899016016268,0.093213372918996715,0.012894316144859561,0.0,0.0038736960912900613,0.029067083064535402,0.01589342701952445,5.5087133464330919e-05,3.7690873744268824e-11,0.0021840696632474126,5.8498969265470277e-11,0.00047066527243411259,2.829366054486373e-09,6.9704643759429811e-06,1.3604257039343188e-09,8.7946032387936373e-11,5.6116095084933865e-06,1.1165622056431295e-05,0.0067143454395740968,7.3736834294552673e-05,0.0004068650460857567,7.131211528200132e-08,7.0062486915396727e-09,2.1662787490115205e-08,9.6465558051947564e-10,1.1468927193996911e-05,0.0004776304852333703,7.5036886195276517e-07,1.7440731733072361e-07,0.00058317170117650483,1.7669349722502449e-05,4.9374920601669901e-08,1.1562087073907821e-10
1.9034035545712268e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44403730186282564,0.093196897674769796,0.012886551066225396,0.0,0.003874004392766969,0.029101860084750849,0.01590908637628562,5.506805628823208e-05,3.7810341195832237e-11,0.0021836940136482387,5.8484904815762924e-11,0.0004707538938849626,2.8291837727357961e-09,6.9531027693378871e-06,1.3620227360521606e-09,8.8032305910619573e-11,5.5912863637631995e-06,1.1179653497075504e-05,0.0067131343600838455,7.333659960046794e-05,0.00040708300887743755,7.0963892204072e-08,7.0008251458341702e-09,2.1659127414551503e-08,9.7033238626440582e-10,1.1530922214170756e-05,0.00047995338820716046,7.5108281353411061e-07,1.7442047633344172e-07,0.00058386802237565501,1.7691555212093335e-05,4.9423380634756426e-08,1.1579331891822529e-10
1.9054025778802486e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44403560470280246,0.093180425438825279,0.012878790722860356,0.0,0.003874309274536789,0.029136634055113034,0.015924736482683322,5.5048986471040385e-05,3.7930034298837936e-11,0.0021833185201264016,5.8470848885730529e-11,0.00047084246410957387,2.8290018449923435e-09,6.9357729273236092e-06,1.3636193316131422e-09,8.8118499833399842e-11,5.5710944591497895e-06,1.1193680604230847e-05,0.0067119233676566229,7.2939399559860974e-05,0.00040730081337840839,7.0618159822914252e-08,6.9954061236467027e-09,2.1655472771161721e-08,9.7603065177933518e-10,1.1593112140942071e-05,0.00048228207155210842,7.5179632694895182e-07,1.7443347825622138e-07,0.00058456426566505645,1.7713753843675171e-05,4.9471810573121974e-08,1.159657759348058e-10
1.9074016011892703e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44403389871794557,0.093163956208612717,0.012871035112150557,0.0,0.0038746107598481129,0.029171404956712384,0.015940377350120181,5.5029924069336144e-05,3.8049953122176469e-11,0.0021829431827707583,5.8456801565247622e-11,0.00047093098314308647,2.828820272351358e-09,6.9184749486408686e-06,1.3652154908138137e-09,8.8204614248808875e-11,5.5510328375510833e-06,1.1207703379996284e-05,0.0067107124627928489,7.2545205628506617e-05,0.00040751845983941345,7.0274895728645986e-08,6.989991621611287e-09,2.1651823565487167e-08,9.8175039307572503e-10,1.1655496913121441e-05,0.00048461652566472062,7.5250940266145301e-07,1.744463241566371e-07,0.00058526043067077605,1.7735945620569294e-05,4.9520210453830469e-08,1.1613824169569816e-10
