Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),C2H4(47),H2X(49),H2OX(23),C2H6X(52),C2H4X(205),C2H4X(65),CH4OX(60),C3H7(36)
4.068671639704e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43962898701657271,0.10687049939395389,0.020209808010178663,0.0,0.00026232783719574629,0.0015689800687093472,0.0,0.0001044831529479757,0.0,0.0039543149163223526,8.683178829230072e-11,0.00033173364534917429,4.4133051395414915e-09,3.9864553566028411e-06,0.0,0.0,2.7918131612087808e-05,1.4179957567752006e-06,0.0076239756527443723,0.0049281281091632179,9.3525796262045594e-05,1.1069391821387552e-06,1.988145867136932e-08,3.8951875691236053e-08,2.2428021838751442e-06,3.1085332195992663e-05,1.2086468568293992e-08,2.8458166190509299e-07,1.322896190628118e-07,3.9724512871419252e-13,4.3855671858963599e-11,7.1957477752479319e-13
4.0795166234579966e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43961873774757748,0.10686065083368544,0.020203339993291748,0.0,0.00026411841424076152,0.0015724721067196744,0.0,0.00010512468848543547,0.0,0.0039636560415250372,8.7719117084453457e-11,0.00033163431576222445,4.4409656283043608e-09,4.0219906061430391e-06,0.0,0.0,2.8022867722559577e-05,1.4312233919679812e-06,0.0076230898782863356,0.0049391299498416034,9.3583618312292332e-05,1.1101206292129845e-06,1.9922046720008624e-08,3.9042179408607311e-08,2.2637277205418717e-06,3.1154305319801905e-05,1.2168145908280963e-08,2.8632757557097855e-07,1.3359748455780019e-07,4.0094144461756578e-13,4.4245574477086028e-11,7.2800269619807421e-13
4.0903616072119933e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43960850014765152,0.10685080495845795,0.020196874371739244,0.0,0.00026591573554019898,0.0015759562291676921,0.0,0.00010576795830162552,0.0,0.0039729899360105535,8.861242851222491e-11,0.00033153506342304491,4.4687059995780278e-09,4.0577203999544902e-06,0.0,0.0,2.8127575240787055e-05,1.4445332808523759e-06,0.0076222045348133946,0.0049501200919352577,9.3641187632971287e-05,1.1132996105546743e-06,1.9962570741901991e-08,3.9132406735992056e-08,2.2847834047302695e-06,3.1223118568607897e-05,1.2250124366399512e-08,2.8807817257323151e-07,1.349140403645773e-07,4.0466064041865033e-13,4.4637600225710109e-11,7.3650291814871867e-13
4.10120659096599e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43959827421312259,0.10684096176567391,0.020190411144236291,0.0,0.00026771980116370588,0.001579432437697498,0.0,0.00010641295880726775,0.0,0.0039823166083770099,8.9511738809911128e-11,0.0003314358886929049,4.4965261247242498e-09,4.0936449890375851e-06,0.0,0.0,2.8232253355502952e-05,1.4579256567180878e-06,0.0076213196220134899,0.0049610985385186886,9.3698505084540771e-05,1.1164761118609218e-06,2.0003030830544501e-08,3.9222557771267492e-08,2.3059696056672729e-06,3.1291771989319803e-05,1.2332403906622377e-08,2.898334428940926e-07,1.3623931346816885e-07,4.084027801517014e-13,4.5031751747548395e-11,7.4507582263091747e-13
4.112051574719987e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43958805994026162,0.10683112125274541,0.020183950309498849,0.0,0.00026953061111707424,0.0015829007340161438,0.0,0.00010705968641096251,0.0,0.0039916360672226396,9.0417064142677858e-11,0.0003313367919222584,4.5244258748879669e-09,4.1297646215014055e-06,0.0,0.0,2.833690126108665e-05,1.4714007524561315e-06,0.0076204351395742238,0.0049720652927257251,9.3755571523454863e-05,1.1196501189286149e-06,2.0043427079339799e-08,3.9312632612301765e-08,2.3272866919489359e-06,3.1360265630077048e-05,1.2414984490102803e-08,2.9159337651129174e-07,1.3757333080950414e-07,4.1216792773671182e-13,4.5428031653571867e-11,7.5372178941166414e-13
4.1228965584739835e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43957785732528382,0.10682128341709402,0.020177491866243725,0.0,0.0002713481653424797,0.0015863611198932593,0.0,0.0001077081375193024,0.0,0.004000948321145564,9.1328420606495677e-11,0.00033123777345101001,4.5524051210022267e-09,4.1660795425684763e-06,0.0,0.0,2.8441518157539049e-05,1.4849588005582464e-06,0.0076195510871828725,0.0049830203577493114,9.3812387802197895e-05,1.1228216176540329e-06,2.008375958159883e-08,3.9402631356951698e-08,2.3487350315395e-06,3.1428599540241357e-05,1.2497866075181793e-08,2.9335796339836002e-07,1.3891611928531366e-07,4.1595614697927244e-13,4.5826442523067046e-11,7.6244119876666342e-13
4.13374154222798e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43956766636434846,0.10681144825615078,0.020171035813188583,0.0,0.00027317246371872295,0.0015898135971606803,0.0,0.00010835830853698518,0.0,0.0040102533787435678,9.2245824228078495e-11,0.00033113883360877497,4.5804637337930454e-09,4.2025899945796028e-06,0.0,0.0,2.8546103250457677e-05,1.4986000331163226e-06,0.0076186674645263948,0.0049939637368412717,9.3868954769318419e-05,1.1259905940324946e-06,2.0124028430538838e-08,3.9492554103060509e-08,2.3703149917704852e-06,3.1496773770389191e-05,1.258104861740173e-08,2.9512719352493793e-07,1.4026770574802809e-07,4.1976750157043845e-13,4.6226986903692968e-11,7.7123443147639159e-13
4.155431509735973e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43954731938896358,0.1067917859481604,0.020158130872552985,0.0,0.00027684129212348924,0.0015966948335026097,0.0,0.00010966379591035845,0.0,0.0040288419393529123,9.4098836704777079e-11,0.00033094119107985584,4.6368185413019829e-09,4.2761984464182728e-06,0.0,0.0,2.8755174875917124e-05,1.5261329779653791e-06,0.0076169015071643172,0.0050158154505307324,9.3981344143404888e-05,1.1323209242227767e-06,2.0204375540855717e-08,3.9672171990945755e-08,2.4138712403109756e-06,3.1632643398969252e-05,1.2748316381507257e-08,2.9867954335754638e-07,1.4299737982181341e-07,4.2745987098935574e-13,4.7034486231185552e-11,7.8904389258216897e-13
4.177121477243966e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43952701898226981,0.10677213430841227,0.02014523547735006,0.0,0.00028053709410340571,0.0016035444589268307,0.0,0.00011097611973496195,0.0,0.0040474018178176304,9.5976228399244417e-11,0.00033074386677608666,4.6934892592642738e-09,4.3505918582975239e-06,0.0,0.0,2.8964109893230267e-05,1.5540014357206079e-06,0.0076151372649774559,0.0050376204609779898,9.409274635664056e-05,1.1386409994287234e-06,2.0284469154113878e-08,3.985148705834405e-08,2.4579583635351413e-06,3.1767874944435536e-05,1.2916787371219648e-08,3.0225034569990992e-07,1.4576256696062509e-07,4.3524554322632509e-13,4.7850549386991566e-11,8.0715322891852409e-13
4.198811444751959e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43950676511154857,0.10675249331669599,0.02013234961735132,0.0,0.00028425986643190049,0.0016103624902903423,0.0,0.00011229525119135376,0.0,0.0040659330828850997,9.7878125026489437e-11,0.00033054686298898353,4.7504748465207199e-09,4.4257720657108256e-06,0.0,0.0,2.9172902146116475e-05,1.5822072486674299e-06,0.0076133747354505269,0.0050593787962948484,9.4203168059067319e-05,1.1449507111406548e-06,2.0364310012571685e-08,4.0030500087281162e-08,2.5025792772298145e-06,3.19024688543625e-05,1.308646113130698e-08,3.0583952019970649e-07,1.4856348037933553e-07,4.4312502367367471e-13,4.8675195619794528e-11,8.2556550449976329e-13
4.220501412259952e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43948655774320522,0.10673286295295242,0.020119473282341805,0.0,0.00028800960489151371,0.001617148945410994,0.0,0.00011362116144015184,0.0,0.0040844358032763907,9.9804651188699902e-11,0.0003303501818681993,4.807774259050705e-09,4.5017408585320428e-06,0.0,0.0,2.9381545565458399e-05,1.6107522526435321e-06,0.00761161391606365,0.0050810904855138695,9.4312615840845131e-05,1.1512499523982141e-06,2.044389885689176e-08,4.0209211859353912e-08,2.5477368869788058e-06,3.2036425595048701e-05,1.3257337162883459e-08,3.094469864707378e-07,1.5140033257506219e-07,4.5109881587958138e-13,4.9508443677980305e-11,8.4428379104034219e-13
4.242191379767945e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43946639684277572,0.10671324319727316,0.020106606462120154,0.0,0.00029178630428162213,0.0016239038430564548,0.0,0.00011495382162533548,0.0,0.0041029100476797581,1.0175593037409691e-10,0.00033015382542836392,4.8653864501165456e-09,4.5784999811868319e-06,0.0,0.0,2.9590034168514585e-05,1.6396382770238969e-06,0.0076098548042925164,0.005102755558581213,9.4421096233225865e-05,1.1575386177786847e-06,2.0523236426111548e-08,4.0387623155664426e-08,2.5934340881391743e-06,3.2169745651289387e-05,1.3429414923787597e-08,3.1307266410194493e-07,1.542733353244319e-07,4.5916742154469339e-13,5.0350311811644065e-11,8.6331116783098674e-13
4.263881347275938e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4394462823749325,0.10669363402990029,0.020093749146498589,0.0,0.00029558995842617248,0.0016306272029333834,0.0,0.0001162932028774728,0.0,0.0041213558847443439,1.0373208495598795e-10,0.00032995779555559408,4.9233103704048931e-09,4.6560511328280818e-06,0.0,0.0,2.9798362058135322e-05,1.6688671447066458e-06,0.0076080973976085488,0.0051243740463494383,9.4528615709501233e-05,1.1638166033853074e-06,2.0602323457615037e-08,4.0565734756756429e-08,2.6396737658187801e-06,3.2302429526153309e-05,1.3602693828960248e-08,3.1671647266621551e-07,1.5718269968096264e-07,4.6733134051897766e-13,5.120081777464046e-11,8.8265072161564353e-13
4.285571314783931e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43942621430349177,0.10667403543122578,0.020080901325303002,0.0,0.00029942056018141867,0.0016373190456767854,0.0,0.00011763927631687473,0.0,0.0041397733830740805,1.0573323619201606e-10,0.00032976209401368821,4.9815449681654711e-09,4.7343959675153215e-06,0.0,0.0,3.0006523421981959e-05,1.6984406720996893e-06,0.007606341693479032,0.0051459459805703288,9.4635180685925983e-05,1.170083806835678e-06,2.0681160687105662e-08,4.0743547442553554e-08,2.6864587948551224e-06,3.2434477740763692e-05,1.3777173250822401e-08,3.2037833172898768e-07,1.6012863597256145e-07,4.7559107079878815e-13,5.2059978826675961e-11,9.023055464691762e-13
4.307261282291924e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43940619259141883,0.10665444738179111,0.020068062988372975,0.0,0.00030327810144366611,0.0016439793928395585,0.0,0.00011899201305667483,0.0,0.0041581626112217971,1.0775950422360648e-10,0.00032956672245000915,5.040089189346943e-09,4.8135360943980966e-06,0.0,0.0,3.0214512531749676e-05,1.7283606691081909e-06,0.0076045876893672685,0.0051674713938876602,9.4740797522615633e-05,1.1763401272501517e-06,2.0759748848580276e-08,4.0921061992299405e-08,2.7337920397954614e-06,3.2565890834083106e-05,1.3952852519652705e-08,3.2405816085664487e-07,1.6311135379913902e-07,4.839471085241554e-13,5.2927811735442975e-11,9.2227874367587552e-13
4.3289512497999167e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43938621720083509,0.10663486986228653,0.020055234125561771,0.0,0.00030716257315701955,0.0016506082668822225,0.0,0.00012035138420583537,0.0,0.004176523637683522,1.0981100807560899e-10,0.00032937168240106904,5.0989419777298962e-09,4.8934730779032661e-06,0.0,0.0,3.0422323742393927e-05,1.7586289391228382e-06,0.0076028353827327019,0.0051889503198300048,9.4845472524419445e-05,1.1825854652402743e-06,2.0838088674304171e-08,4.1098279184499825e-08,2.7816763548782198e-06,3.2696669362702317e-05,1.412973092396467e-08,3.2775587962470585e-07,1.6613106203034131e-07,4.9239994797630038e-13,5.3804332778795746e-11,9.4257342160878209e-13
4.3506412173079096e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43936628809302447,0.10661530285355043,0.020042414726736422,0.0,0.00031107396532113442,0.0016572056911628151,0.0,0.00012171736087208177,0.0,0.0041948565308929748,1.1188786565612932e-10,0.00032917697529783233,5.1581022750570859e-09,4.9742084379260744e-06,0.0,0.0,3.0629951491360488e-05,1.7892472790088935e-06,0.007601084771031036,0.005210382792803483,9.4949211941770681e-05,1.1888197228972613e-06,2.0916180894787243e-08,4.1275199796866777e-08,2.830114584015611e-06,3.2826813900632695e-05,1.4307807710883529e-08,3.3147140762581421e-07,1.69187968803393e-07,5.009500815753588e-13,5.4689557746966288e-11,9.6319269560979807e-13
4.3723311848159026e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4393464052284396,0.10659574633656881,0.020029604781777753,0.0,0.00031501226699897044,0.0016637716899269475,0.0,0.00012308991416476762,0.0,0.0042131613592162418,1.139901937565432e-10,0.00032898260247075863,5.2175690211610328e-09,5.0557436500248268e-06,0.0,0.0,3.0837390297819139e-05,1.8202174790959971e-06,0.0075993358517143722,0.0052317688480845413,9.5052021971514788e-05,1.195042803780509e-06,2.0994026238761135e-08,4.1451824606264225e-08,2.8791095607774793e-06,3.295632503910206e-05,1.4487082086522711e-08,3.3520466447753496e-07,1.7228228152105035e-07,5.0959799987831269e-13,5.558350194481815e-11,9.8413968787060408e-13
4.3940211523238955e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43932656856670893,0.10657620029247443,0.020016804280580395,0.0,0.00031897746632454546,0.0016703062882980147,0.0,0.00012446901519767172,0.0,0.0042314381909466193,1.1611810805168852e-10,0.00032878856515459776,5.2773411540889592e-09,5.138080145619095e-06,0.0,0.0,3.1044634761901139e-05,1.851541323168718e-06,0.0075975886222313044,0.0052531085218126975,9.5153908757716351e-05,1.201254612906142e-06,2.1071625433157252e-08,4.1628154388655466e-08,2.9286641083763027e-06,3.3085203386353853e-05,1.4667553216359815e-08,3.3895556982995918e-07,1.7541420684966083e-07,5.1834419157712667e-13,5.648618019413776e-11,1.0054175273143721e-12
