Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),CO2X(34),CH3X(22),HX(19),H2X(36),CH2X(134),CHX(26),C2H6X(39),C2H5X(38),C2H4X(51),CH2(T)(29),C2H3X(50),C3H6(141),C3H6X(151),C3H5X(149),C4H8(196),C4H8X(205),C4H7X(204),C3H5X(150),C5H10(233),SX(254),C4H8(240),C4H8X(315),C3H8X(43),C4H7X(251),C5H9X(252),C6H12(377),SX(388),HOCXO(25),OCX(21),HOX(23),OX(20),COX(37),CH3OHX(46),H2OX(35),CH3OX(44),DME(448),DMEX(462),SX(449),C4H7X(197),C4H7(208),C4H7X(496)
1.0978499654466725e-20,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799999495,0.099999999999996855,3.614226173118366e-91,0.099999999999998104,5.3556716636779536e-87,7.6339656634611069e-59,4.8674404807669905e-36,3.4583343714882491e-54,8.20734772881513e-85,1.4849559142021599e-33,4.9613394655238531e-105,1.1890650545714802e-44,5.4925698075989631e-82,1.3588043997714475e-83,2.4642486759118844e-66,9.3583114700835038e-68,7.4522884629714569e-73,3.0690465220661368e-120,3.1530795134624723e-15,1.903694255524871e-15,1.8752438985065719e-24,1.8752438999915434e-24,3.6241323120105904e-72,7.9289321811673448e-39,3.7679119784304376e-50,4.2509957253599325e-68,5.3618642708780392e-75,3.6908741248045976e-134,9.8562731759609782e-63,9.6324558161321226e-137,7.8748929858771951e-169,7.6797797562646328e-183,1.0021357634796944e-185,7.3022721803605383e-218,6.1620115007863727e-232,8.0408192628840301e-235,5.010678817398472e-186,3.4919500043329466e-267,2.6353073908480477e-281,8.0252166867149132e-219,6.7720671454618962e-233,4.7589849137663266e-119,8.836881908744409e-236,1.7194085429078733e-284,3.2069074795055927e-317,0.0,1.1495096971310123e-47,1.9244915316077977e-34,4.5746525310115136e-55,1.9731659364154683e-34,6.6508635865025475e-50,1.5638740468050395e-97,8.22130346205131e-101,3.040900318394472e-74,1.9742355441502785e-102,1.867382461489065e-116,7.3115705315327076e-119,5.4213368682261627e-236,3.907116957110378e-243,3.3267313777630381e-257
2.1966537536261394e-20,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2411196879999899,0.099999999999993705,2.8943122063300108e-90,0.099999999999996203,9.2422452810513916e-86,6.1130959954584413e-58,1.9077188445235335e-35,2.7694723256867601e-53,1.2895333382259652e-83,5.9436935595706797e-33,3.1801961854412067e-103,4.7593590112491906e-44,1.7596126823160841e-80,2.3564551296573793e-82,1.9345751343172701e-65,7.3468058829412601e-67,6.443190994221613e-72,1.9662316362482227e-118,6.3088984527057739e-15,3.8090424590038781e-15,3.7521170241868531e-24,3.7521170301306103e-24,5.804637480540753e-71,3.1736392096578606e-38,3.0166206326090769e-49,6.8089809641947472e-67,8.5883844025229108e-74,4.7292689869179639e-132,7.8910115718130861e-62,1.2342462251559925e-134,4.0379348972678563e-166,7.8757884639647996e-180,1.0277129730345238e-182,2.9967609936037068e-214,5.057625783813825e-228,6.5997044670795526e-231,5.1385648651726189e-183,1.1469403877696519e-262,1.7311476884270912e-276,3.2934483593540089e-215,5.5583442842058387e-229,6.1010508237144659e-117,7.2530928878603892e-232,1.1294887780144136e-279,8.4301992376157505e-312,0.0,4.6010344670459581e-47,3.7572742941442003e-34,1.9869543426393836e-54,3.9480461785965579e-34,5.2213055611972905e-49,5.4183515382967466e-96,2.8345687104339592e-99,2.4351865315928332e-73,6.3270104893946179e-101,1.1969425966195455e-114,4.6865231084877201e-117,4.4496981688421443e-232,6.4137291693860911e-239,1.0921993900630851e-252
4.394261329985073e-20,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799997976,0.099999999999987391,2.3166228390892182e-89,0.099999999999992387,1.6926134602386523e-84,4.892847320584956e-57,7.327283606170468e-35,2.2167003353357604e-52,1.9892215636590396e-82,2.3782516225365889e-32,2.0369071412411708e-101,1.9043635397189212e-43,5.6339462543072904e-79,4.34833720429003e-81,1.4902477411576499e-64,5.6594136239845748e-66,5.9197271105839062e-71,1.2590427006029002e-116,1.2620536330045759e-14,7.6197388655438585e-15,7.5058632666254672e-24,7.5058632904082364e-24,9.2922432944285318e-70,1.2698690677767688e-37,2.4142133155989261e-48,1.0900283131886875e-65,1.3748938531525639e-72,6.0566374756888058e-130,6.3152074889540347e-61,1.5806633039271836e-132,2.068958480027125e-163,8.0708042889055211e-177,1.0531606211805377e-179,1.2286530176577288e-210,4.1471895301685623e-224,5.4116746551318384e-227,5.2658031059026883e-180,3.7627236409983655e-258,1.1358620760602707e-271,1.3502929575822258e-211,4.5577724026762971e-225,7.8154615978315288e-115,5.9474449421703048e-228,7.41094175219419e-275,2.2130110889347847e-306,6.0982522666185061e-320,1.8410130751389842e-46,7.16507830234117e-34,9.1980207878277087e-54,7.8978066629582572e-34,4.0220918174066885e-48,1.9961508476156856e-94,1.0364717694942054e-97,1.9491362159870412e-72,2.0261577263926646e-99,7.6662547720433158e-113,3.0016545465717036e-115,3.6486960156641515e-228,1.0518353626540993e-234,3.582358341731068e-248
8.789476482702941e-20,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799995953,0.099999999999974762,1.8537676189073881e-88,0.099999999999984768,3.3912659612317959e-83,3.9152262938304032e-56,2.7122084894516409e-34,1.7738093599774245e-51,2.9677487100009642e-81,9.5145550887549444e-32,1.304126502278665e-99,7.6186942059385353e-43,1.8033721143940455e-77,8.8025097280367161e-80,1.1090436989227285e-63,4.2117406696431654e-65,5.9580587367302891e-70,8.0599891123517826e-115,2.5243812080139265e-14,1.5241131676951698e-14,1.5013355715814907e-23,1.5013355810961474e-23,1.4871449006628937e-68,5.080303146288462e-37,1.9317374509590966e-47,1.744518515383022e-64,2.2004315332624984e-71,7.7545474472294961e-128,5.0531254791711781e-60,2.0237844248210333e-130,1.0597028171032729e-160,8.267596674473265e-174,1.0788400930875545e-176,5.0349932216431493e-207,3.3990186144429726e-220,4.4353851580878006e-223,5.3942004654377726e-177,1.2336987124866347e-253,7.4483896608097843e-267,5.5334710377547243e-208,3.7355305621784628e-221,1.0007704147906933e-112,4.8745001697453077e-224,4.8597081540176803e-270,5.8053378916980124e-301,3.1995165519069325e-314,7.3652509028681392e-46,1.3085119142227785e-33,4.6780619346386084e-53,1.5797327631679723e-33,2.993244319538507e-47,8.0620165169206354e-93,4.1433452504328273e-96,1.5597038620427996e-71,6.4861287261931805e-98,4.908266946567135e-111,1.9217887468070413e-113,2.990454626493453e-224,1.7241589898246265e-230,1.1744335413201792e-243
1.7579906788138678e-19,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799991904,0.099999999999949518,1.4832018574437321e-87,0.09999999999996953,7.6108960094165947e-82,3.1325604555426089e-55,9.4213561710279585e-34,1.4192271340040644e-50,4.1807931931778497e-80,3.8061317617717292e-31,8.3480237765607446e-98,3.0477257094486379e-42,5.7716022538252912e-76,1.9984991539737364e-78,7.7786491195296799e-63,2.9540452629080575e-64,6.7212891948945305e-69,5.1591273489409526e-113,5.0490363561980418e-14,3.048391729307888e-14,3.0028340471442644e-23,3.002834085205988e-23,2.3797406612552607e-67,2.0322866369900329e-36,1.5455366899146448e-46,2.7916082254177569e-63,3.521169423210321e-70,9.927243187191118e-126,4.042884204166776e-59,2.5908152972048814e-128,5.426752253129457e-158,8.4676960123241257e-171,1.1049510898888369e-173,2.0628537786360184e-203,2.7851789584065699e-216,3.6343847499511643e-219,5.5247554494441844e-174,4.0438238689020184e-249,4.8828738679866462e-262,2.267081828459771e-204,3.0609191359103908e-217,1.2812358468155125e-110,3.99419857557408e-220,3.1858351987497786e-265,1.5223838699088416e-295,1.6780736912738369e-308,2.9463399826206321e-45,2.2175013398084889e-33,2.6700457483522575e-52,3.1596369569114947e-33,2.0994120706349944e-46,3.6507389362294241e-91,1.8546632190545933e-94,1.247921059084079e-70,2.0759490991417542e-96,3.1418873979641526e-109,1.2301783877311841e-111,2.4503974386039792e-220,2.8255736064180086e-226,3.849350955009854e-239
3.5160767399010153e-19,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799983804,0.099999999999899031,1.1866365950698649e-86,0.09999999999993904,1.9168218342359125e-80,2.5062001417280705e-54,2.9693236670783244e-33,1.1354535498467123e-49,5.3932590581694326e-79,1.5225146397605147e-30,5.3432451653231117e-96,1.2191398909587382e-41,1.8470403037595752e-74,5.0856251323315275e-77,4.9819766907588587e-62,1.8919717829031477e-63,8.504458001367162e-68,3.3022270740547576e-111,1.0098346645227925e-13,6.0969488498579235e-14,6.0058309411693502e-23,6.0058310934224406e-23,3.8078321254129374e-66,8.129477249971459e-36,1.2364880372543544e-45,4.4668759843270095e-62,5.6342472584316909e-69,1.2708357744277451e-123,3.2344608752634794e-58,3.3166315203047238e-126,2.7788978410851472e-155,8.6721716036109229e-168,1.1316331450092566e-170,8.4508973695682252e-200,2.2820097091430306e-212,2.9777983437419904e-215,5.658165725046283e-171,1.32534329318799e-244,3.2006755737374881e-257,9.2875588464610737e-201,2.5079347831370336e-213,1.6401396891357759e-108,3.2726083563609862e-216,2.0882834948866677e-260,3.9917385949799114e-290,8.7999244483337544e-303,1.1785838261991043e-44,3.3501216773157832e-33,1.7070226027977277e-51,6.3194453443954528e-33,1.3446064777067399e-45,1.8534994758398553e-89,9.3187888644401558e-93,9.9840003004423661e-70,6.6436577294805576e-95,2.0109988203092613e-107,7.8738891279402394e-110,2.0077073630212781e-216,4.630208041550114e-222,1.2615686386167398e-234
7.03224886207531e-19,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799967609,0.099999999999798042,9.4933932074937534e-86,0.099999999999878075,5.3039013958467731e-79,2.0050208261140695e-53,8.2640455581347948e-33,9.0839154556863521e-49,6.2082303892086871e-78,6.0901823320881409e-30,3.4198315962021455e-94,4.8766587799467445e-41,5.9107186119997636e-73,1.4178454505534827e-75,2.8383245913587213e-61,1.0778914416704828e-62,1.1807319345297623e-66,2.1139396002278497e-109,2.0196967193934301e-13,1.2194063080256397e-13,1.2011824500817693e-22,1.2011825109842433e-22,6.0927290421498564e-65,3.2518569881959815e-35,9.8921388940547009e-45,7.1472435910954254e-61,9.0150740972021258e-68,1.6270640115055648e-121,2.5876300672589307e-57,4.2463171879858098e-124,1.4231594778595535e-152,8.8825732816754391e-165,1.1590884967433861e-167,3.4624190511662763e-196,1.869925392779584e-208,2.4400688215969529e-211,5.7954424837169307e-168,4.3441123661349811e-240,2.0981875992164422e-252,3.8052078119672734e-197,2.0550530156088662e-209,2.099474602657733e-106,2.6816421711147206e-212,1.3689642810452097e-255,1.046720256286294e-284,4.6150613060475705e-297,4.7144302299951983e-44,4.3750165612085703e-33,1.1940018481141359e-50,1.2639062119351023e-32,7.6604726670333384e-45,1.0316706049443087e-87,5.1476213523416971e-91,7.9874528374124363e-69,2.1260697095632404e-93,1.2871002906104281e-105,5.0395280800787219e-108,1.6451526519545812e-212,7.5881566548006893e-218,4.1350013952984636e-230
1.4064593106423898e-18,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799935218,0.099999999999596065,7.5948347470509713e-85,0.099999999999756131,1.5644543445079872e-77,1.6040409463362681e-52,2.0304001621477282e-32,7.2672466731732329e-48,6.3479103813510601e-77,2.4360976082543716e-29,2.1887308408940708e-92,1.9506833553672479e-40,1.8914510188487667e-71,4.2017985187602205e-74,1.4337278823920169e-60,5.4447719574416499e-62,1.7451804062968541e-65,1.3540935098448483e-107,4.0394208173933502e-13,2.4388291498246947e-13,2.4023810706507134e-22,2.4023813142630755e-22,9.748524521468398e-64,1.3007559703395327e-34,7.9138047124406884e-44,1.1435782557714771e-59,1.4424269435696708e-66,2.0844361716761479e-119,2.070128537972032e-56,5.4399686183004243e-122,7.2928945797397024e-150,9.1036363513814646e-162,1.1879350563998565e-164,1.4194450691712759e-192,1.5331802070582699e-204,2.0006494598044115e-207,5.9396752819992823e-165,1.4247310549197921e-235,1.3762779358988844e-247,1.5599739332677269e-193,1.6849691544663236e-205,2.687375491971154e-104,2.1987191154379594e-208,8.9795370936086752e-251,2.7463468321033314e-279,2.4217662534684791e-291,1.8857904829606471e-43,4.9742940476968269e-33,8.8655263347287664e-50,2.5278295669212798e-32,3.8695479936960969e-44,6.1080411398575396e-86,3.0332173052652401e-89,6.3900630834739759e-68,6.8035814230121912e-92,8.2376366844741647e-104,3.225374263506733e-106,1.3488794063642418e-208,1.2443231764942149e-213,1.356127576107058e-225
2.812928159512108e-18,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799870434,0.099999999999192124,6.0759158698824531e-84,0.099999999999512243,4.7937765078882134e-76,1.2832424713007948e-51,4.5377267283489994e-32,5.813842236906348e-47,5.8864275305906438e-76,9.7444391487909383e-29,1.4007861665236375e-90,7.8027731083392326e-40,6.0526175707459613e-70,1.2909241236427151e-72,6.5735139148902449e-60,2.4963791710553245e-61,2.6770924948873769e-64,8.6958322297815614e-106,8.0788689664277745e-13,4.8776748163002498e-13,4.8047779463457554e-22,4.8047789208000771e-22,1.5597765480502726e-62,5.2030498900132916e-34,6.3310808211381527e-43,1.8297403769127305e-58,2.3078721692156451e-65,2.6771484168554598e-117,1.6561125233373652e-55,6.9868310847399864e-120,3.7466496108047483e-147,9.3537761002305985e-159,1.2205758391638621e-161,5.833803954691181e-189,1.2602488361636503e-200,1.6445008548306195e-203,6.1028791958193105e-162,4.6844369319837967e-231,9.0502511395751444e-243,6.4113661731381211e-190,1.3850168467555288e-201,3.4398372684016348e-102,1.807310844561264e-204,5.9048440667484602e-246,7.2238929172169883e-274,1.2740255347941494e-285,7.5431939599614809e-43,5.1794954850714627e-33,6.8178173981938558e-49,5.0556762768738879e-32,1.7741530848748655e-43,3.7508512280999102e-84,1.8576530365499222e-87,5.1120904295897128e-67,2.1771711171187339e-90,5.2721491485000896e-102,2.0642636838428062e-104,1.1087463940546406e-204,2.0456070678317084e-209,4.4587747064870224e-221
5.625865857251544e-18,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799740868,0.099999999998384229,4.860751924753896e-83,0.09999999999902448,1.5000100208138535e-74,1.0265978627173859e-50,9.5895780507109625e-32,4.6510904282504025e-46,5.110039173185744e-75,3.8977848944649829e-28,8.9648481399292823e-89,3.1211171806606167e-39,1.93679550387353e-68,4.0451084534003245e-71,2.8297333912367531e-59,1.0746288193779725e-60,4.1911852771521446e-63,5.6411869577815714e-104,1.615776507663495e-12,9.7553660807611304e-13,9.6095702359649112e-22,9.6095741337914307e-22,2.4956525132004702e-61,2.0812248844802851e-33,5.064878856724743e-42,2.9275959135253249e-57,3.6925130862615952e-64,3.4731828828762605e-115,1.3248937346320419e-54,9.0643246337052261e-118,1.9442427570245826e-144,9.7077849139869427e-156,1.2667705187544904e-158,2.4218354163234973e-185,1.0463538235927176e-196,1.3653888967473442e-199,6.3338525937724519e-159,1.555751399283098e-226,6.0113686500165429e-238,2.6616036098776149e-186,1.1499456549823689e-197,4.4029023057459479e-100,1.5005660549742809e-200,3.9221226191116534e-241,1.9193080703100298e-268,6.7698883688088698e-280,3.0172801864542894e-42,5.2179164591277131e-33,5.3444050540535299e-48,1.0111369696700104e-31,7.6372853851693784e-43,2.3498865558306131e-82,1.162142389737394e-85,4.0896877481928124e-66,6.9669859140504277e-89,3.3741943266293559e-100,1.3211361562903179e-102,9.2054806886659914e-201,3.3967704482917588e-205,1.4807487121679943e-216
1.1251741252730416e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799481737,0.099999999996768452,3.8886131487281801e-82,0.099999999998048941,4.7456230531073416e-73,8.2127984439866927e-50,1.9700587538061207e-31,3.7208768850071933e-45,4.2676339812191569e-74,1.5591153981956397e-27,5.7372144600800939e-87,1.2484484596775685e-38,6.1974349088383374e-67,1.280695155807595e-69,1.1755507085372151e-58,4.4643098673057748e-60,6.6321500390979662e-62,4.4816365518252519e-103,3.2315556545602652e-12,1.9510748335722e-12,1.9219148968123057e-21,1.9219164559443538e-21,3.9930518472616841e-60,8.324907208741372e-33,4.0519077721797795e-41,4.6841598741008489e-56,5.9077193490125135e-63,5.8233158429629782e-114,1.0599162161174504e-53,1.5197709998090275e-116,1.3208540053691071e-142,1.3274662162110037e-153,1.7322129677519876e-156,1.3267711287266027e-182,1.147371005571743e-193,1.4972064091536124e-196,8.6610648387599378e-157,6.8251256324045333e-223,5.2749307155361695e-234,1.4581250244745924e-183,1.2609638085706965e-194,5.6354329572056697e-98,1.6454338542065788e-197,3.4416330968745049e-237,6.7368680342102343e-264,4.7525885640671296e-275,1.2069095525571415e-41,5.2216899765809599e-33,4.2315738361475393e-47,2.0222756536036573e-31,3.1727427373112297e-42,1.487712417991925e-80,7.3520757448503956e-84,3.2717554313117388e-65,2.2294400693211031e-87,2.1594888920733749e-98,8.4557798395725632e-101,1.0094221655376717e-197,7.4523698541218846e-202,6.4984446457958646e-213
2.2503492043688157e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968798963473,0.099999999993536898,3.1108939871412718e-81,0.099999999996097863,1.5098867440486406e-71,6.5702449713125575e-49,3.9923342217201872e-31,2.9766999440071702e-44,3.4902108353110117e-73,6.2364612209495019e-27,3.6714324466485636e-85,4.9937970131112481e-38,1.9829738019893192e-65,4.0762189039884393e-68,4.7931759904664381e-58,1.8202722106815042e-59,1.0552391914046821e-60,1.0072623631225429e-100,6.4631136477751737e-12,3.902151174980021e-12,3.8438283044147149e-21,3.8438345409425358e-21,6.3888885671536919e-59,3.3299626687505719e-32,3.2415265034503903e-40,7.4946524935322173e-55,9.4513558264089803e-62,2.467319687081568e-111,8.4793305149865256e-53,6.4392197450649015e-114,2.2069374328107454e-139,4.4048577801641856e-150,5.7479067209403209e-153,1.7579397547019215e-178,3.0378197087949984e-189,3.9640562892654557e-192,2.8739533604701604e-153,7.2266016618949766e-218,1.1169218008215627e-228,1.93198049938709e-179,3.338571997332672e-190,7.2126011069922953e-96,4.3565084803672292e-193,7.28736608875674e-232,5.7057459877184761e-258,8.0502370473317504e-269,4.827608826286605e-41,5.2218799495010882e-33,3.3676621628511795e-46,4.0445530213445594e-31,1.2936501667597266e-41,9.4694198525229973e-79,4.6779028418208538e-82,2.6174049516553686e-64,7.1342076035638503e-86,1.3820727803186006e-96,5.41170372015427e-99,2.6723176947946629e-193,3.9441176126671939e-197,6.8765083021824889e-208
4.500699362560364e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968797926947,0.099999999987073776,2.4887164591597285e-80,0.099999999992195707,4.8176514527951579e-70,5.2561984622498206e-48,8.0368889078680194e-31,2.3813539200879e-43,2.8235048992872382e-72,2.4945818118956774e-26,2.3492190287784284e-83,1.9975194397829222e-37,6.3441917027033289e-64,1.3008547989588984e-66,1.935831552267392e-57,7.3515772968934344e-59,1.683642563449527e-59,2.576652817302477e-98,1.2926228431890693e-11,7.8043034194583004e-12,7.6876457643254232e-21,7.6876707104099363e-21,1.0222224118646231e-57,1.3319836254253686e-31,2.5932187746242369e-39,1.1991414353724885e-53,1.5118961649681199e-60,1.2618057691550676e-108,6.7834581222547305e-52,3.2930654414042987e-111,4.514080211028269e-136,1.801840707761435e-146,2.3512252665479379e-149,2.8763520525418132e-174,9.940927142096651e-185,1.2971933983377346e-187,1.1756126332739689e-149,9.4592784447587904e-213,2.9239924378903932e-223,3.1611186105891786e-175,1.0925105557792639e-185,9.2301810196640068e-94,1.4256190195477553e-188,1.9077615161990853e-226,5.9748305349204174e-252,1.6859774284888712e-262,1.9310181822383956e-40,5.2218847930344727e-33,2.6870640981941529e-45,8.0891077563208065e-31,5.2246957217932438e-41,6.0437415630307467e-77,2.9850531933793207e-80,2.0939218255736047e-63,2.2829410513612448e-84,8.8452447715122371e-95,3.4634823898430034e-97,8.7435000647882541e-189,2.5809257684189259e-192,8.9982645122309021e-203
9.00139967894346e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968795853894,0.099999999974147546,1.9909736628833355e-79,0.099999999984391408,1.5393813089966551e-68,4.2049597618789354e-47,1.6125998373587194e-30,1.9050720668578575e-42,2.271521599593018e-71,9.9783010777673898e-26,1.5028617580014525e-81,7.990079025473127e-37,2.0292925273069144e-62,4.1569871089752166e-65,7.7808150793420281e-57,2.9548678148994212e-58,2.6899838732349923e-58,6.5934476799363199e-96,2.5852453190866318e-11,1.5608606155065803e-11,1.537524326315254e-20,1.5375343047228903e-20,1.6355553869103981e-56,5.3279204245964648e-31,2.0745699805923602e-38,1.9186152883762472e-52,2.4180061051868279e-59,6.4577091089430655e-106,5.4267534153105251e-51,1.6853355887315583e-108,9.2408958751923916e-133,7.37719137294808e-143,9.626511748482788e-146,4.7105939998492521e-170,3.2560454993312394e-180,4.2488201408101126e-183,4.813255874241394e-146,1.2393117771549172e-207,7.6617639506086449e-218,5.1769554240394134e-171,3.5784027256905205e-181,1.1809633335882591e-91,4.6694647160079436e-184,4.9989252777245336e-221,6.2623466711087258e-246,3.5342171506254249e-256,7.7238662673382105e-40,5.2218848564085488e-33,2.1467820454850726e-44,1.6178217224251061e-30,2.0999959771324171e-40,3.8625696624622688e-75,1.9075801966989533e-78,1.6751328007469108e-62,7.3053689234185925e-83,5.6609234484094976e-93,2.2166159730774778e-95,2.8629904125627264e-184,1.6902077170848089e-187,1.1782167085579319e-197
1.3502099995326558e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968793780841,0.099999999961221317,5.9107014713826686e-79,0.099999999976587109,7.0309520425934691e-68,1.2403982467329271e-46,2.4215107837110295e-30,5.6556636218245138e-42,6.5045236703169338e-71,2.1203850015268458e-25,8.5371058588299854e-81,1.6978918717516301e-36,9.472308290623212e-62,1.9442237193833821e-64,1.6557754225495836e-56,6.288026967487051e-58,9.8977038339607969e-58,4.3243153901286556e-95,3.8778673140588286e-11,2.3412907137324646e-11,2.3062803341167514e-20,2.3063015381932019e-20,6.1586501721251537e-56,1.1321809511970193e-30,5.9319649116932326e-38,7.2584908759162696e-52,9.154946699919295e-59,4.8727863653227137e-105,1.551710064400752e-50,1.2717018439673724e-107,8.8163176855161275e-132,7.77424205522265e-142,1.0144624196944815e-144,5.9058598772760295e-169,4.4077141673956144e-179,5.7516349227891354e-182,5.0723120984724076e-145,1.9255073495527701e-206,1.2670143256891237e-216,6.4905558250741508e-170,4.8440896768527154e-180,7.8370709415125456e-91,6.3210621869727321e-183,8.2666472744428299e-220,1.1608420667264202e-244,6.9047453062609435e-255,1.6412911550919064e-39,5.2218848580558696e-33,6.1362957750563206e-44,2.426732669015908e-30,4.4688394529998178e-40,2.1645148999190647e-74,1.0483899908736696e-77,4.9730422895155396e-62,3.4950148595253034e-82,3.232058747847986e-92,1.2655230404089571e-94,3.8754554679290556e-183,2.4569169126364188e-186,1.8304164826805248e-196
1.8002800311709655e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968791707789,0.099999999948295115,1.2879108268577067e-78,0.09999999996878281,2.1001612997782181e-67,2.6882865626905837e-46,3.2304217297824076e-30,1.2323348819215012e-41,1.3730913315805369e-70,3.6171210409846653e-25,3.2899415780455145e-80,2.8964038513518796e-36,2.892591257364169e-61,6.2709784783515732e-64,2.8266648988952562e-56,1.0734635186777684e-57,2.5097829796468529e-57,2.5164394796588642e-94,5.1704888281058418e-11,3.1217206366235217e-11,3.0750325998552485e-20,3.0750687714519291e-20,1.5961446623092584e-55,1.9313641093726389e-30,1.2512215283426164e-37,1.8893755839252962e-51,2.3928030787438354e-58,2.9470965441411299e-104,3.273001586717947e-50,7.6913451278450561e-107,6.3983553530574097e-131,5.8841110552579797e-141,7.6781885160121949e-144,5.2932250893715336e-168,4.0994299894662584e-178,5.3493543342325308e-181,3.8390942580060975e-144,2.0759941467523793e-205,1.4101328036590551e-215,5.8172685521105059e-169,4.5052845395116547e-179,3.3487689428699225e-90,5.8789547425653987e-182,9.200425230854117e-219,1.4695123666477759e-243,8.9838085380260092e-254,2.7998017751994631e-39,5.2218848593073153e-33,1.294063438049005e-43,3.2356436154044861e-30,7.6289997766895159e-40,7.9001803221918325e-74,3.6101559455734109e-77,1.0835978032241615e-61,1.1567254704737306e-81,1.2055457964650804e-91,4.7205200215187964e-94,3.6043183241019506e-182,2.3735205497248925e-185,1.8374641556361666e-195
2.700420094447585e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968787561691,0.099999999922442698,3.7384086285296794e-78,0.099999999953174212,9.2622331338501143e-67,7.7281426722308428e-46,4.848243621264956e-30,3.5770611066610792e-41,3.7534145181613682e-70,7.4887677096328569e-25,2.5355172799874046e-79,5.9966364056370522e-36,1.3314514225622182e-60,3.4508971177549458e-63,5.8565558836056126e-56,2.2241048412230769e-57,8.7749228146428216e-57,4.3488440653630976e-93,7.755730727498467e-11,4.6825800709056559e-11,4.6125283489959885e-20,4.6126032374728106e-20,5.8120205699423146e-55,3.9986322587621063e-30,3.4174663864815559e-37,6.9337000338499593e-51,8.8960558816965493e-58,5.6609884742158057e-103,8.9395625236431067e-50,1.4774072320652177e-105,2.4813049768202775e-129,2.3399007227877187e-139,3.0533412473136148e-142,3.433119410877722e-166,2.6820956772641943e-176,3.4998719846646046e-179,1.5266706236568074e-142,2.027696789219959e-203,1.3816115082175827e-213,3.7730074288056255e-167,2.9476303338071353e-177,2.9617662780912054e-89,3.8463686862066346e-180,9.0143377701192439e-217,2.0329950933725514e-241,1.2434381052466101e-251,5.7964685092823269e-39,5.2218848617823369e-33,3.5337329620307267e-43,4.8534655077070351e-30,1.580649192578505e-39,5.1441753580584623e-73,1.9532771181484194e-76,3.1453383829360918e-61,6.7490604604931884e-81,8.2546868680478142e-91,3.2325888286453319e-93,2.3581725225657662e-180,1.5717522490846718e-183,1.2355450447263374e-193
3.6005601577242046e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968783415594,0.099999999896590294,8.1754787077201554e-78,0.099999999937565615,2.7085435670820183e-66,1.6787372860042757e-45,6.4660655117129656e-30,7.8225793974090406e-41,7.8571768206597848e-70,1.273639677448219e-24,9.627219026311079e-79,1.0198708016571523e-35,4.0232210787393571e-60,1.1073487217349662e-62,9.9646315174324592e-56,3.7842010969220464e-57,2.1923272373559778e-56,2.2073131263925292e-92,1.0340970858359156e-10,6.2434388604194237e-11,6.1500103373877563e-20,6.1501377027156207e-20,1.4983932851024758e-54,6.8006069855377579e-30,7.1504685267018442e-37,1.7979513934995133e-50,2.3209031575265924e-57,3.2330416008479292e-102,1.8704517950368708e-49,8.4376063429659179e-105,1.7533507409555065e-128,1.8635707537644354e-138,2.4317773597591912e-141,3.4568527007863808e-165,2.9302172076520153e-175,3.8236463234883256e-178,1.2158886798795956e-141,2.6305881988637036e-202,1.9074453962529395e-212,3.7990903779892887e-166,3.2203165603431748e-176,1.2779752692806531e-88,4.2021975518638926e-179,1.2445146238817551e-215,3.2115159592046762e-240,2.0669641230548163e-250,9.8580069319935584e-39,5.2218848643148321e-33,7.3927729185451695e-43,6.4712873992659367e-30,2.6893936499505242e-39,1.8910378557145251e-72,6.5329281064550288e-76,6.8784784717468543e-61,2.2454816895621e-80,3.1333449677521743e-90,1.2270707685962708e-92,2.5762146417293268e-179,1.8379371372616172e-182,1.5303651992188938e-192
