Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),HX(19),CH3X(22),H2X(31),CH2X(58),CHX(26),C2H6X(34),C2H5X(33),CH2(48),C3H8X(38),HOCXO(25),OCX(21),HOX(23),OX(20),COX(32),CH4OX(41),H2OX(30),CH3OX(40),COC(79),C2H6OX(88),C2H5OX(80),CH3OX(39),CH3O(51)
0.08423945483734427,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103957178591204,0.099954740321797048,1.3260452279093671e-28,0.099964928356695112,9.3677892504494135e-12,1.0871016265671259e-07,2.1262249443777933e-10,7.3008529928397154e-07,0.0,8.6748332084595473e-06,1.3715428650072473e-13,7.4610387796653558e-13,1.3905559071550796e-09,2.2862004343728687e-12,0.0,0.0,2.4265614950937249e-19,0.0,3.5120837513944917e-05,3.5071430608004288e-05,9.9230724498867116e-06,2.3789247534111321e-10,3.8172073829297397e-11,6.6030564399059726e-12,1.3301661822695349e-10,2.5693862801408896e-10,1.6677717812885678e-16,1.2516698526421625e-11,4.8497560453273246e-17,7.9426694603352216e-21,6.7113409358634583e-22,3.049766893998177e-15,1.2644586416598566e-10,7.4518138757781882e-14,8.0363354012564588e-16,3.28907593313829e-15,2.584339084897855e-15,2.1207910166731147e-13,7.4732468884229448e-17,7.4362666586961912e-11,3.6001341702117286e-20,1.2610231367972282e-14
0.08446553178981302,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103955853401918,0.099954726496073107,1.3315327815952802e-28,0.099964928357653582,9.4296448186169616e-12,1.0900086848712289e-07,2.1359150837961637e-10,7.340882774916296e-07,0.0,8.6806408877558187e-06,1.385398755175842e-13,7.4711558667559742e-13,1.397987755862467e-09,2.2962470956789749e-12,0.0,0.0,2.4360415186413178e-19,0.0,3.5120830725159468e-05,3.5071428680175033e-05,9.9363307628005322e-06,2.3805172530413529e-10,3.8274149066810349e-11,6.5986594439235984e-12,1.3275066515252238e-10,2.5834738033427439e-10,1.6766850111070096e-16,1.2533492572779125e-11,4.8987500064049357e-17,7.9532817377686534e-21,6.7419270486613101e-22,3.0601073100916625e-15,1.2670529314328661e-10,7.4857746477062179e-14,8.0716504699775836e-16,3.3107935391000683e-15,2.5930376776692048e-15,2.1293697981395468e-13,7.5034764002216717e-17,7.4999747901435377e-11,3.6111413456277729e-20,1.2648790057790186e-14
0.08469160874228177,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103954533026198,0.099954712719845323,1.3372284419220602e-28,0.099964928358603766,9.4915568831497863e-12,1.092909042280334e-07,2.1456181375444754e-10,7.3809659182926505e-07,0.0,8.6863883552721091e-06,1.3993377989739087e-13,7.4812363881199087e-13,1.4054248831114015e-09,2.3062717025609518e-12,0.0,0.0,2.4455035416673887e-19,0.0,3.5120823960780833e-05,3.5071426759350701e-05,9.9495409060015155e-06,2.3820932410836365e-10,3.837598900811194e-11,6.5942603870367054e-12,1.3248602091933086e-10,2.59758010493337e-10,1.6856045706623612e-16,1.2550123718827366e-11,4.9480379931011795e-17,7.9638554589876445e-21,6.7725539228552895e-22,3.0704179708517602e-15,1.2696341500203262e-10,7.5197806784513336e-14,8.1068880118548635e-16,3.3325309794834653e-15,2.6017086944406638e-15,2.137920660209725e-13,7.5336075277984228e-17,7.5639396778899822e-11,3.6221020934531727e-20,1.2687186128039724e-14
0.08491768569475051,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103953217439553,0.099954698992866076,1.3424726155946019e-28,0.099964928359545679,9.5535236414727812e-12,1.0958027105893613e-07,2.1553340587356223e-10,7.4211019039950581e-07,0.0,8.6920759628278392e-06,1.4133600498539384e-13,7.4912805251756423e-13,1.4128671779386148e-09,2.3162741139095329e-12,0.0,0.0,2.4549474717883554e-19,0.0,3.512081722068462e-05,3.5071424845497578e-05,9.962703124740645e-06,2.383652814018769e-10,3.8477594067426322e-11,6.5898593181872762e-12,1.3222267420698361e-10,2.6117050022733528e-10,1.6945303268773752e-16,1.2566592636119968e-11,4.9976201943992851e-17,7.9743908202975999e-21,6.8032214104535174e-22,3.0806988719607847e-15,1.2722023539521244e-10,7.5538318036927323e-14,8.1420475308944755e-16,3.3542876214021367e-15,2.6103521278632424e-15,2.1464434894270807e-13,7.5636398713821584e-17,7.6281604831627758e-11,3.6330164461217052e-20,1.2725419691758124e-14
0.08511984171284767,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103952045089386,0.099954686759828326,1.347221612794444e-28,0.099964928360380997,9.608978626799498e-12,1.0983845481849305e-07,2.1640328089427158e-10,7.4570354776724696e-07,0.0,8.6971113634390764e-06,1.4259691318888886e-13,7.5002312384685677e-13,1.4195262985674369e-09,2.3251992728349693e-12,0.0,0.0,2.4633767569458657e-19,0.0,3.5120811214214267e-05,3.5071423140011389e-05,9.974432278018795e-06,2.3850335472694541e-10,3.856824984192786e-11,6.5859222570548352e-12,1.3198828159919427e-10,2.6243509608026556e-10,1.7025167991510259e-16,1.2581182158829572e-11,5.0422054764222659e-17,7.9837791210153763e-21,6.8306782820913595e-22,3.0898667620212451e-15,1.2744878438693382e-10,7.5843180759783357e-14,8.1734203926039193e-16,3.3737579666241173e-15,2.6180576458850876e-15,2.1540406980308808e-13,7.5904105540554608e-17,7.685802205794792e-11,3.6427367020406173e-20,1.2759470286222385e-14
0.08532199773094483,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103950876531502,0.099954674565795112,1.3524617092039783e-28,0.099964928361209765,9.6644746405353996e-12,1.1009610557477155e-07,2.1727417771794949e-10,7.493010521580433e-07,0.0,8.7020994317350817e-06,1.4386448211520935e-13,7.5091531332854105e-13,1.4261893844209139e-09,2.334106479817348e-12,0.0,0.0,2.4717914430673342e-19,0.0,3.5120805226975995e-05,3.5071421440037955e-05,9.9861234817697657e-06,2.386401300813429e-10,3.8658718456991254e-11,6.5819836606590989e-12,1.3175490959411285e-10,2.6370115131144956e-10,1.7105080262672244e-16,1.2595642990593505e-11,5.0870262770581845e-17,7.9931370460041717e-21,6.858167404808765e-22,3.0990108594937285e-15,1.2767630140508828e-10,7.6148401577759821e-14,8.204730148811621e-16,3.3932427157543895e-15,2.6257411034383557e-15,2.1616153289812381e-13,7.6171016761702764e-17,7.7436472768490479e-11,3.6524199187877225e-20,1.2793391145293104e-14
0.08552415374904199,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103949711748526,0.099954662410590783,1.3569726116828145e-28,0.09996492836203201,9.7200104187787376e-12,1.1035322423037828e-07,2.181460930406922e-10,7.5290266690501315e-07,0.0,8.7070404169491113e-06,1.451387151893164e-13,7.5180463383585973e-13,1.4328563574709539e-09,2.3429956420769118e-12,0.0,0.0,2.4801914673344429e-19,0.0,3.5120799258880355e-05,3.5071419745564109e-05,9.9977769097960104e-06,2.387756142999196e-10,3.8749000229610436e-11,6.578043563521733e-12,1.3152255035477468e-10,2.649686530169684e-10,1.7185039146473721e-16,1.2609975617463897e-11,5.1320827173956454e-17,8.0024647343815328e-21,6.8856886743231067e-22,3.108131164599308e-15,1.2790279057163786e-10,7.6453979332966325e-14,8.2359764734043557e-16,3.4127414250359891e-15,2.6334025009183912e-15,2.1691673093551984e-13,7.6437129807837911e-17,7.8016950900575084e-11,3.6620661277138327e-20,1.2827182377589779e-14
0.08572630976713914,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103948550723148,0.099954650294040256,1.3608813702378059e-28,0.099964928362847788,9.7755847055746477e-12,1.106098116941496e-07,2.1901902357374185e-10,7.5650835548034985e-07,0.0,8.7119345675777452e-06,1.4641961571269904e-13,7.5269109820151762e-13,1.4395271401004414e-09,2.3518666692756572e-12,0.0,0.0,2.4885767723354509e-19,0.0,3.5120793309840002e-05,3.5071418056555157e-05,1.000939273543046e-05,2.3890981419722495e-10,3.8839095478939235e-11,6.5741019999115264e-12,1.312911961228933e-10,2.6623758834176795e-10,1.7265043712063366e-16,1.2624180527225561e-11,5.177374914158625e-17,8.0117623248863823e-21,6.9132419868298725e-22,3.1172276848813636e-15,1.2812825603226604e-10,7.6759912872825312e-14,8.2671590488461647e-16,3.4322536535016733e-15,2.641041840019935e-15,2.1766965687070868e-13,7.6702442196747161e-17,7.8599450372294863e-11,3.6716753620094122e-20,1.286084409969997e-14
0.0859284657852363,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103947393438083,0.099954638215968741,1.3664293655921289e-28,0.099964928363657155,9.8311962530328454e-12,1.1086586889455576e-07,2.1989296604344404e-10,7.6011808149581347e-07,0.0,8.7167821313762535e-06,1.4770718686404159e-13,7.535747192174466e-13,1.4462016551028591e-09,2.3607194736406169e-12,0.0,0.0,2.4969473030157218e-19,0.0,3.5120787379774522e-05,3.5071416372974114e-05,1.0020971131506087e-05,2.390427365676464e-10,3.8929004531027149e-11,6.5701590038853241e-12,1.3106083922513983e-10,2.6750794447990981e-10,1.734509303351491e-16,1.2638258209337929e-11,5.222902979728962e-17,8.0210299558559766e-21,6.940827239001309e-22,3.1263004301849065e-15,1.2835270195542034e-10,7.706620105005584e-14,8.2982775666164234e-16,3.4517789630158906e-15,2.6486591240770123e-15,2.1842030389818574e-13,7.6966951530444726e-17,7.9183965083201276e-11,3.6812476573019098e-20,1.2894376437750671e-14
0.08611040620152374,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103946355065267,0.099954627378459948,1.3710750876239836e-28,0.099964928364380035,9.8812774787705597e-12,1.1109586778757244e-07,2.2068037677847502e-10,7.6337025695899245e-07,0.0,8.7211053112240492e-06,1.4887170681590837e-13,7.5436755763147376e-13,1.4522118463032693e-09,2.3686713465060039e-12,0.0,0.0,2.5044680991784544e-19,0.0,3.5120782058863011e-05,3.5071414862388471e-05,1.0031359828132886e-05,2.391612800145349e-10,3.9009763755953132e-11,6.5666091109312995e-12,1.3085436444948509e-10,2.6865246925534067e-10,1.7417174927762721e-16,1.2650819749444137e-11,5.2640799959741865e-17,8.0293453223344603e-21,6.9656811893514654e-22,3.1344455762003046e-15,1.2855383504473303e-10,7.7342162680532295e-14,8.3262292153608088e-16,3.469362566052981e-15,2.6554958272200966e-15,2.1909393234374858e-13,7.7204321411324164e-17,7.9711746296087764e-11,3.6898311722322954e-20,1.2924445029010147e-14
0.08629234661781118,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103945319695644,0.099954616571851396,1.374685088031674e-28,0.099964928365097738,9.9313869831565227e-12,1.11325438637217e-07,2.2146860217742612e-10,7.66625647058142e-07,0.0,8.7253911353775523e-06,1.500416345978739e-13,7.5515811257062065e-13,1.4582249428148014e-09,2.37660832921007e-12,0.0,0.0,2.511976840647082e-19,0.0,3.5120776753182136e-05,3.507141335617379e-05,1.0041718471692787e-05,2.3927879907553132e-10,3.909037267734244e-11,6.5630581099856337e-12,1.3064868586297757e-10,2.6979812529078409e-10,1.7489291660162596e-16,1.2663278991990492e-11,5.3054482293410056e-17,8.0376366336050313e-21,6.9905608528622081e-22,3.142571475903444e-15,1.2875414877252461e-10,7.7618409813301827e-14,8.3541285216273798e-16,3.4869560967743727e-15,2.6623146750805119e-15,2.1976570497668626e-13,7.7441037330175965e-17,8.0241150424897261e-11,3.6983848272941352e-20,1.2954409030061474e-14
0.08647428703409862,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410394428731672,0.099954605796016643,1.3792931671308689e-28,0.099964928365810307,9.9815238733913864e-12,1.115545821524093e-07,2.2225763988500943e-10,7.6988422555800761e-07,0.0,8.7296397828928955e-06,1.5121697227473345e-13,7.559463932878439e-13,1.4642408892054071e-09,2.3845303627771717e-12,0.0,0.0,2.5194734912207539e-19,0.0,3.5120771462675449e-05,3.5071411854299705e-05,1.0052047187146016e-05,2.3939529866105093e-10,3.9170831544140074e-11,6.5595060255790469e-12,1.3044379803007528e-10,2.7094490335338349e-10,1.7561442565927601e-16,1.2675636297047984e-11,5.3470077528289995e-17,8.0459039896863835e-21,7.0154661551925968e-22,3.1506781410284337e-15,1.2895364622223926e-10,7.7894941622934651e-14,8.3819752781172504e-16,3.5045592417174133e-15,2.6691156734266775e-15,2.2043561734835549e-13,7.767709771947198e-17,8.0772172986505133e-11,3.7069086532273571e-20,1.2984268549969044e-14
0.08665622745038606,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410394325791605,0.099954595050829639,1.3851010898265317e-28,0.099964928366517714,1.0031687262119528e-11,1.1178329905982746e-07,2.2304748755573796e-10,7.7314596631601628e-07,0.0,8.7338514323291201e-06,1.5239772183239011e-13,7.5673240902669943e-13,1.4702596303114108e-09,2.3924373898548071e-12,0.0,0.0,2.5269580114886708e-19,0.0,3.5120766187280629e-05,3.5071410356758654e-05,1.0062346099106478e-05,2.3951078366786591e-10,3.9251140611552023e-11,6.5559528822232935e-12,1.3023969555879529e-10,2.720927942429816e-10,1.7633626983483509e-16,1.268789202564587e-11,5.3887586366468727e-17,8.0541474903237136e-21,7.0403970223109613e-22,3.15876557869179e-15,1.2915233049040563e-10,7.8171757287428819e-14,8.4097692832434749e-16,3.5221716893312293e-15,2.6758988293966107e-15,2.2110366516803944e-13,7.7912501067419387e-17,8.1304809487277568e-11,3.7154026827757511e-20,1.3014023702713613e-14
0.0868381678666735,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103942231481215,0.099954584336164637,1.3879068887728677e-28,0.099964928367220013,1.008187626741071e-11,1.120115900868541e-07,2.2383814285389932e-10,7.764108432825192e-07,0.0,8.7380262617457806e-06,1.535838851782536e-13,7.5751616902326808e-13,1.4762811112372392e-09,2.4003293545948701e-12,0.0,0.0,2.5344303621482343e-19,0.0,3.5120760926921851e-05,3.5071408863543523e-05,1.0072615331874004e-05,2.3962525897866563e-10,3.9331300135021217e-11,6.5523987042685899e-12,1.3003637310316627e-10,2.7324178879211281e-10,1.7705844254471712e-16,1.2700046539741215e-11,5.4307009482278696e-17,8.0623672350133522e-21,7.0653533804940754e-22,3.166833797303228e-15,1.293502046863865e-10,7.8448855988201696e-14,8.4375103407083137e-16,3.5397931299694759e-15,2.6826641509839952e-15,2.2176984431376489e-13,7.8147245921696356e-17,8.1839055423419166e-11,3.7238669498449191e-20,1.3043674604591238e-14
0.0870019142413322,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103941310215407,0.099954574718958716,1.3914019645788085e-28,0.099964928367847719,1.0127067549821693e-11,1.1221668849400522e-07,2.245504212210894e-10,7.7935189255566048e-07,0.0,8.741752273865925e-06,1.5465606249198698e-13,7.5821963194075717e-13,1.4817027414610619e-09,2.4074191996420733e-12,0.0,0.0,2.5411450475316208e-19,0.0,3.5120756205417061e-05,3.5071407523312957e-05,1.0081832368116422e-05,2.3972742749323741e-10,3.9403316060469212e-11,6.5491990795614365e-12,1.2985404543521032e-10,2.7427681996464724e-10,1.7770867346508161e-16,1.2710899363904028e-11,5.4686127528981722e-17,8.0697447759066745e-21,7.0878358370351498e-22,3.1740787767633707e-15,1.2952760143091441e-10,7.8698486141127017e-14,8.4624318642790267e-16,3.555659861202885e-15,2.6887376992812527e-15,2.22367804541002e-13,7.8357952119969406e-17,8.2321249102905e-11,3.731459372150107e-20,1.3070271385707691e-14
0.0871656606159909,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103940391332881,0.099954565126282771,1.3955166953199176e-28,0.099964928368471304,1.017227823652746e-11,1.1242144308581982e-07,2.2526335019345078e-10,7.8229544227409128e-07,0.0,8.745448734689069e-06,1.5573262773667024e-13,7.5892128183322634e-13,1.4871265070486646e-09,2.4144967616915885e-12,0.0,0.0,2.5478498231201984e-19,0.0,3.5120751496003849e-05,3.5071406186551052e-05,1.0091025554754275e-05,2.3982878563856048e-10,3.9475211258390231e-11,6.5459986541081713e-12,1.2967234146730217e-10,2.7531273106539386e-10,1.7835916043740999e-16,1.2721670763330364e-11,5.5066797117205558e-17,8.0771032269943002e-21,7.1103388285609843e-22,3.1813082098763188e-15,1.2970434682938424e-10,7.8948344301231146e-14,8.487310210246324e-16,3.5715334045133013e-15,2.6947968162104464e-15,2.2296424512622267e-13,7.8568122818581014e-17,8.28047394722404e-11,3.7390277422392219e-20,1.3096783918952124e-14
0.0873294069906496,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103939474824662,0.099954555558045777,1.399193546182082e-28,0.09996492836909078,1.0217507696054123e-11,1.126258544139599e-07,2.2597692808845284e-10,7.8524147364157283e-07,0.0,8.7491157729737735e-06,1.5681358214132784e-13,7.5962112537289346e-13,1.4925523685370233e-09,2.4215620032513893e-12,0.0,0.0,2.5545446646024893e-19,0.0,3.5120746798637425e-05,3.5071404853242351e-05,1.0100194981702365e-05,2.3992933694561721e-10,3.9546985922509998e-11,6.5427974454409618e-12,1.294912574039245e-10,2.7634951547949933e-10,1.7900989872895895e-16,1.2732361003682166e-11,5.5449018681447387e-17,8.0844426602459036e-21,7.1328623019651197e-22,3.1885221075019781e-15,1.2988044317330375e-10,7.919842987885449e-14,8.5121452468287265e-16,3.5874135381899025e-15,2.7008415096663675e-15,2.2355916338155868e-13,7.8777757070465833e-17,8.3289523228571659e-11,3.7465720876284313e-20,1.3123212300752112e-14
0.0874931533653083,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410393856068177,0.099954546014156889,1.4029488757943726e-28,0.099964928369706163,1.0262755300571843e-11,1.1282992303718362e-07,2.2669115322991238e-10,7.881899679233854e-07,0.0,8.7527535171452646e-06,1.5789892688448871e-13,7.6031916921775818e-13,1.4979802866382705e-09,2.4286148878019998e-12,0.0,0.0,2.5612295479882799e-19,0.0,3.51207421132728e-05,3.5071403523373783e-05,1.0109340738651644e-05,2.40029084936257e-10,3.9618640249048797e-11,6.5395954710554414e-12,1.2931078947989369e-10,2.7738716661376976e-10,1.7966088362798522e-16,1.2742970351149689e-11,5.583279263834816e-17,8.091763147452311e-21,7.1554062043414376e-22,3.1957204805723155e-15,1.3005589276153385e-10,7.9448742286561301e-14,8.536936845664032e-16,3.6033000418013725e-15,2.7068717881943477e-15,2.24152556721525e-13,7.8986853964644592e-17,8.3775597063316364e-11,3.7540924369789612e-20,1.3149556631443487e-14
0.087656899739967,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103937648895271,0.099954536494525528,1.4067677085728105e-28,0.099964928370317493,1.0308020425904034e-11,1.1303364952029981e-07,2.2740602394797796e-10,7.9114090644644564e-07,0.0,8.7563620952941703e-06,1.5898866309442562e-13,7.6101542001081874e-13,1.5034102222395041e-09,2.4356553797902771e-12,0.0,0.0,2.5679044498435925e-19,0.0,3.5120737439865123e-05,3.5071402196932372e-05,1.0118462915070246e-05,2.40128033123153e-10,3.9690174436351381e-11,6.5363927483624346e-12,1.2913093396032897e-10,2.7842567789670338e-10,1.8031211044373049e-16,1.2753499072432398e-11,5.6218119386778739e-17,8.0990647602260089e-21,7.1779704829836723e-22,3.2029033407051839e-15,1.3023069790007002e-10,7.9699280939134977e-14,8.5616848817868124e-16,3.6191926961990953e-15,2.7128876609399347e-15,2.2474442265364427e-13,7.9195412622911799e-17,8.4262957662373441e-11,3.7615888197208573e-20,1.3175817014036561e-14
0.0878206461146257,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103936739456253,0.099954526999061322,1.4105219596092799e-28,0.099964928370924758,1.0353302451550802e-11,1.1323703443398756e-07,2.2812153857911427e-10,7.9409427059942078e-07,0.0,8.7599416351752902e-06,1.600827918493941e-13,7.6170988437984053e-13,1.5088421364025873e-09,2.4426834446416167e-12,0.0,0.0,2.5745693473914221e-19,0.0,3.5120732778369643e-05,3.5071400873905113e-05,1.012756160020288e-05,2.4022618500976768e-10,3.9761588684823533e-11,6.5331892947183524e-12,1.2895168714012448e-10,2.7946504277853039e-10,1.8096357450639623e-16,1.2763947434721618e-11,5.6604999307924264e-17,8.1063475700006327e-21,7.2005550853849155e-22,3.2100707001957968e-15,1.3040486090177759e-10,7.9950045253572346e-14,8.5863892336712989e-16,3.6350912835253723e-15,2.7188891376783288e-15,2.2533475878021585e-13,7.9403432200458869e-17,8.4751601706333872e-11,3.7690612662008317e-20,1.3201993554742003e-14
0.0879843924892844,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103935832355816,0.099954517527674064,1.4142734838651894e-28,0.099964928371527983,1.0398600760709027e-11,1.134400783547499e-07,2.288376954660858e-10,7.9705004183284059e-07,0.0,8.7634922642064202e-06,1.6118131417787254e-13,7.6240256893735058e-13,1.5142759903639462e-09,2.4496990487566492e-12,0.0,0.0,2.5812242184665475e-19,0.0,3.5120728128741697e-05,3.5071399554279111e-05,1.0136636883069921e-05,2.4032354409032081e-10,3.9832883196915957e-11,6.5299851274050003e-12,1.287730453438806e-10,2.8050525473125249e-10,1.8161527116711963e-16,1.2774315705682952e-11,5.6993432765369136e-17,8.1136116480302684e-21,7.2231599592371065e-22,3.2172225720072414e-15,1.3057838408614184e-10,8.0201034649078216e-14,8.6110497832197977e-16,3.6509955872204718e-15,2.7248762288065904e-15,2.2592356280347989e-13,7.9610911887693915e-17,8.5241525870693133e-11,3.7765098076377796e-20,1.3228086362841521e-14
0.0883118852386018,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103934025135218,0.099954498656770779,1.421742786325033e-28,0.099964928372722334,1.0489243780892579e-11,1.1384514555208765e-07,2.302719294099992e-10,8.0296873165307283e-07,0.0,8.7705072976978008e-06,1.6339154342182615e-13,7.6378262499120889e-13,1.5251493634987615e-09,2.4636927451481797e-12,0.0,0.0,2.5945037956162911e-19,0.0,3.5120718864910391e-05,3.5071396925179197e-05,1.015471759696252e-05,2.4051589776371344e-10,3.9975113831797699e-11,6.5235747205864665e-12,1.2841756226832e-10,2.8258819384646616e-10,1.8291934379181901e-16,1.279481304654702e-11,5.7774961655999215e-17,8.128083892969457e-21,7.2684303130533599e-22,3.2314799077382413e-15,1.3092352031258937e-10,8.0703686371120842e-14,8.6602390196775378e-16,3.6828204839896105e-15,2.7368072988466752e-15,2.2709656582866483e-13,8.0024248521866409e-17,8.622520123837564e-11,3.7913353045524883e-20,1.3280021233363544e-14
0.0886393779879192,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103932227162761,0.099954479881098568,1.4292267211155535e-28,0.099964928373900697,1.0579944626443238e-11,1.1424885583742819e-07,2.3170871264723378e-10,8.0889682875259008e-07,0.0,8.7774082083262561e-06,1.6561935806769028e-13,7.651556407647241e-13,1.5360300350186374e-09,2.4776362191963047e-12,0.0,0.0,2.6077430162120662e-19,0.0,3.5120709648016162e-05,3.5071394309529781e-05,1.0172705764395375e-05,2.4070512191101889e-10,4.0116868000308714e-11,6.5171616648638881e-12,1.2806445591287897e-10,2.8467444345517926e-10,1.8422429154468799e-16,1.2814993245156104e-11,5.8562708618552997e-17,8.1424820614617785e-21,7.3137811299259516e-22,3.2456754646542734e-15,1.3126612525919643e-10,8.1207231502848014e-14,8.7092517132582148e-16,3.7146656801559011e-15,2.7486809662738066e-15,2.2826341526206878e-13,8.0435416723474987e-17,8.7213957075452137e-11,3.8060655771981061e-20,1.3331622559301478e-14
0.089294363486554,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103928658681259,0.099954442612596228,1.4439752137379115e-28,0.099964928376209877,1.0761500653471078e-11,1.1505222500806022e-07,2.3458987497010856e-10,8.2078066115476042e-07,0.0,8.7908716838725649e-06,1.7012776863325763e-13,7.6788076059515662e-13,1.5578120606004536e-09,2.505371575406848e-12,0.0,0.0,2.6340997754461352e-19,0.0,3.5120691353627669e-05,3.5071389118173742e-05,1.0208407272262908e-05,2.4107429194792003e-10,4.0398953728367019e-11,6.5043281492470235e-12,1.2736526035460742e-10,2.8885666875829569e-10,1.8683666700801778e-16,1.2854410847920991e-11,6.0156865620842405e-17,8.1710584202042679e-21,7.4047225105447285e-22,3.2738817596460242e-15,1.3194381648411153e-10,8.2216983760357994e-14,8.8067442210678554e-16,3.7784102505647413e-15,2.7722565201603206e-15,2.3057859482730082e-13,8.1251227208422923e-17,8.9206603062486262e-11,3.8352415815565519e-20,1.3433828539766878e-14
0.0898838504353253,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103925477974641,0.0999544093895115,1.4572016278920847e-28,0.099964928378234577,1.0925051317813794e-11,1.1577066577947584e-07,2.3719150993401243e-10,8.3150682739539688e-07,0.0,8.8026085572782561e-06,1.7424553698600011e-13,7.7030981316938932e-13,1.577437824827195e-09,2.530159432172464e-12,0.0,0.0,2.6576813783006999e-19,0.0,3.512067504567725e-05,3.5071384490933121e-05,1.0240229144762069e-05,2.4139611748533738e-10,4.0651218630872102e-11,6.4927702782436803e-12,1.267438328309148e-10,2.9263148108281683e-10,1.8919043576635775e-16,1.2888823758341255e-11,6.1612892795821078e-17,8.1965294240540051e-21,7.4868408426642224e-22,3.2990575171024228e-15,1.3254527077753824e-10,8.3128770795080135e-14,8.8938759568523701e-16,3.8358331026420167e-15,2.7932793441805853e-15,2.3264107596815157e-13,8.1977992976586711e-17,9.1017090598817022e-11,3.8611772577689087e-20,1.3524683489530869e-14
0.09047333738409662,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103922326149022,0.099954376463982683,1.4704671875390294e-28,0.09996492838020922,1.1088716515206229e-11,1.1648478748756517e-07,2.3980120490128445e-10,8.4226123036620012e-07,0.0,8.8139911681996787e-06,1.7842035942485062e-13,7.727168616663565e-13,1.5970825937544659e-09,2.5547813524246349e-12,0.0,0.0,2.6811300900548616e-19,0.0,3.51206588843622e-05,3.5071379905696972e-05,1.0271762004495914e-05,2.4170822829795498e-10,4.090196693850086e-11,6.4812059064538542e-12,1.2612967803237705e-10,2.9641623009306951e-10,1.9154648322395702e-16,1.2922242830037655e-11,6.3089093876570091e-17,8.2217690950270265e-21,7.5692135716443817e-22,3.3240353759004697e-15,1.33138818004311e-10,8.4043382487792808e-14,8.9804243896592489e-16,3.8932961572772713e-15,2.8141180766364888e-15,2.3468342976664269e-13,8.2697666186065073e-17,9.2843621031997675e-11,3.8868091340334031e-20,1.3614474302439599e-14
0.09106282433286793,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103919202805352,0.099954343831955256,1.4832422178942555e-28,0.09996492838213443,1.1252470102671869e-11,1.1719462060813425e-07,2.4241888684141382e-10,8.5304304812288004e-07,0.0,8.8250252212890103e-06,1.8265225068021625e-13,7.7510220362540808e-13,1.6167446788897076e-09,2.5792363962692169e-12,0.0,0.0,2.704445282233631e-19,0.0,3.5120642867676684e-05,3.5071375361885004e-05,1.0303009844916756e-05,2.4201078082570165e-10,4.1151209353210084e-11,6.4696357944912674e-12,1.2552264360166272e-10,3.0021062652772094e-10,1.9390460688269755e-16,1.295468078587916e-11,6.4585474068055646e-17,8.2467806295799894e-21,7.6518383923899738e-22,3.3488163597295048e-15,1.3372456976374653e-10,8.496079324419173e-14,9.0663862160154258e-16,3.9507902356853273e-15,2.834773587901226e-15,2.3670561145808918e-13,8.3410231066684051e-17,9.4686036834884208e-11,3.9121392063380187e-20,1.3703207966860096e-14
