Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),OX(20),CH3X(22),HOX(23),HX(19),CH3OHX(46),H2OX(35),HO2X(135)
1.3841819436345706e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289571043906459,0.099999964460269861,0.099999997789397416,0.0,3.1912949019847596e-46,1.5747036999400192e-43,0.0,2.331959034386601e-37,0.0,1.012691739068434e-22,0.0,2.4651856956174019e-36,4.2620515529448984e-69,3.2662879193395309e-41,0.0,0.0,1.1090969404219354e-38,7.60695625813169e-97,3.5539730153967091e-08,4.4212052849151187e-09,1.1685358878475672e-19,1.4877786846346552e-24,1.1695337017997893e-19,1.6944855769438875e-48,2.2104080226562281e-53,2.9955937990803358e-42
1.7931266379128358e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289569863971218,0.099999953967124258,0.099999997136293983,0.0,9.0067308355295911e-46,3.4231364062068235e-43,0.0,5.0673203581443817e-37,0.0,1.6991813856307611e-22,0.0,4.1369955599438533e-36,2.0740406470891324e-68,9.220098523184063e-41,0.0,0.0,2.4103135329770732e-38,9.4178186199591382e-96,4.6032875745590669e-08,5.7274121321465907e-09,1.513388033180187e-19,2.4958332095215105e-24,1.5150622562337227e-19,6.2550779312484135e-48,8.1519007525421174e-53,8.4577907295522077e-42
2.202071332191101e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928956868434431,0.099999943477061898,0.099999996483190648,0.0,2.0461740707282065e-45,6.3397481260952211e-43,0.0,9.3812466705053095e-37,0.0,2.5621675358947622e-22,0.0,6.2391550233519222e-36,7.0393702988019827e-68,2.0944280518255223e-40,0.0,0.0,4.4627408874386059e-38,5.5625325551563264e-95,5.6522938125775918e-08,7.0336188110677738e-09,1.8580662039277794e-19,3.7626871563641419e-24,1.8605907445921105e-19,1.7393937120474028e-47,2.2663511247428462e-52,1.9216550785527871e-41
3.0199607207476314e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289566326015145,0.099999922506183142,0.099999995176984213,0.0,7.2990645769908409e-45,1.635201269102212e-42,0.0,2.4177779085644115e-36,0.0,4.8172732047059218e-22,0.0,1.1734521710166745e-35,4.9488563081624124e-67,7.4677817920304949e-40,0.0,0.0,1.1504104206329255e-37,1.1989153942334176e-93,7.7493816875042831e-08,9.646031664146304e-09,2.5469009778927329e-19,7.0716618105804685e-24,2.5516475344793332e-19,8.7268299726418242e-47,1.1372921302313804e-51,6.8547914130604898e-41
3.837850109304162e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289563968918252,0.099999901547626363,0.099999993870778139,0.0,1.8988943627343191e-44,3.3560347531691802e-42,0.0,4.9583782420754387e-36,0.0,7.7772968124208538e-22,0.0,1.8951283704716385e-35,2.0314610820112043e-66,1.9418428126968359e-39,0.0,0.0,2.3597621113856365e-37,8.8875886625248443e-93,9.8452373645882835e-08,1.225844384448469e-08,3.2350409218395152e-19,1.1412441822713634e-23,3.2427040942337088e-19,2.862781773956515e-46,3.7320368126207228e-51,1.7831705584166394e-40
4.655739497860692e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289561613052897,0.099999880601384344,0.099999992564572385,0.0,4.0926299251293608e-44,5.9913670641243181e-42,0.0,8.8453078107191976e-36,0.0,1.1441527115306568e-21,0.0,2.7889439011153503e-35,6.2873740829929887e-66,4.183126020610439e-39,0.0,0.0,4.2104848570323951e-37,4.476238742479755e-92,1.1939861567849624e-07,1.4870855352416723e-08,3.9224867471757786e-19,1.6782771139308158e-23,3.9337604465796924e-19,7.3925777660742185e-46,9.6407063944058517e-51,3.8428283027982044e-40
5.473628886417222e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289559258418362,0.0999998596674498,0.099999991258366963,0.0,7.785869492109232e-44,9.7360902678273347e-42,0.0,1.4363062971746049e-35,0.0,1.5809253613807839e-21,0.0,3.8548985691552283e-35,1.6244418476649276e-65,7.9540316709810292e-39,0.0,0.0,6.8384297051493803e-37,1.7924512670912993e-91,1.4033255020874325e-07,1.7483266188275989e-08,4.6092391645648993e-19,2.3180398758585269e-23,4.6248166141911228e-19,1.6359540133751705e-45,2.1342538698848173e-50,7.3098425838487228e-40
6.291518274973751e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289556905013919,0.099999838745815556,0.099999989952161875,0.0,1.3546366122579375e-43,1.4785095284104677e-41,0.0,2.1795258916633761e-35,0.0,2.0879766553154837e-21,0.0,5.0929921865495381e-35,3.6894173995341827e-65,1.3831906888730113e-38,0.0,0.0,1.0379144313593311e-36,6.0351304028722617e-91,1.6125418446811559e-07,2.0095676352395891e-08,5.2952988839253763e-19,3.0603078709558966e-23,5.3158726196914365e-19,3.2451099591172776e-45,4.2351707235990372e-50,1.2716687964817196e-39
7.927297052086812e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289552201892426,0.099999796939418961,0.099999987339752724,0.0,3.3974040852653827e-43,2.9575511566069327e-41,0.0,4.3533326623134171e-35,0.0,3.312631620941498e-21,0.0,8.0855955440702651e-35,1.457983085707285e-64,3.4654289088504465e-38,0.0,0.0,2.073965917942112e-36,5.0238169268916345e-90,2.0306058107984793e-07,2.5320494666750203e-08,6.6653430647598049e-19,4.8514635173910553e-23,6.6979842346174832e-19,1.0153214134739644e-44,1.3261655383721437e-49,3.1885650400495828e-39
9.563075829199872e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289547503682641,0.09999975518213676,0.099999984727344893,0.0,7.1744802690636631e-43,5.1921732898761356e-41,0.0,7.631113849755973e-35,0.0,4.8175512674812386e-21,0.0,1.1766752582348868e-34,4.4514249485265111e-64,7.310524344104895e-38,0.0,0.0,3.6370456289621172e-36,2.6303150719291731e-89,2.4481786327992805e-07,3.0545310298142832e-08,8.0326249543962275e-19,7.0499571500563297e-23,8.0800954713560364e-19,2.5705063630417392e-44,3.3602083438195741e-49,6.7318471427797072e-39
1e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289546249599257,0.099999744036875157,0.099999984029558772,0.0,8.5735330179215009e-43,5.9368527855959484e-41,0.0,8.7220948383833968e-35,0.0,5.2668777819667694e-21,0.0,1.2866527052350449e-34,5.811777927448099e-64,8.7336704576646455e-38,0.0,0.0,4.1574794412650603e-36,3.9313329563307555e-89,2.559631248853241e-07,3.1940882564481335e-08,8.3973656243664135e-19,7.7058890893678338e-23,8.4492638132771472e-19,3.2084886778582375e-44,4.1951129794122696e-49,8.0440673083930631e-39
1.1198854606312932e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289542810378801,0.099999713473911261,0.099999982114938421,0.0,1.346842411683053e-42,8.3382874344805859e-41,0.0,1.2236654561625531e-34,0.0,6.6021704211829143e-21,0.0,1.6136462000153723e-34,1.1389604477915916e-63,1.3709560976441717e-37,0.0,0.0,5.8345218756893949e-36,1.0484200693489248e-88,2.8652608876624084e-07,3.5770123249233805e-08,9.3971502058785281e-19,9.6540097317972672e-23,9.4622065091171797e-19,5.6264808559768594e-44,7.3609892707427235e-49,1.2634458267268455e-38
1.2834633383425991e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289538121975133,0.09999967181468486,0.099999979502533295,0.0,2.3205158295036365e-42,1.2551805170971006e-40,0.0,1.8392384228053239e-34,0.0,8.6659250597483089e-21,0.0,2.1194722584964396e-34,2.564664574288471e-63,2.3596113852489265e-37,0.0,0.0,8.7732960200029289e-36,3.4785701600151845e-88,3.2818531516920772e-07,4.099493352268003e-08,1.0758924460734546e-18,1.2661849968399978e-22,1.084431752633519e-18,1.1075347655267384e-43,1.4501342231928271e-48,2.1763109116526874e-38
1.6106190937652113e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289528759845306,0.099999588642999113,0.099999974277727013,0.0,5.7422170752197572e-42,2.4804698401002516e-40,0.0,3.6237401153518752e-34,0.0,1.3628590442556127e-20,0.0,3.33768928459935e-34,1.0040971251464275e-62,5.8266927661508382e-37,0.0,0.0,1.7300024793195882e-35,2.857621040484963e-87,4.1135700090992427e-07,5.1444546047250353e-08,1.3474242489268803e-18,1.9881846677203135e-22,1.3608540209026648e-18,3.4342625789520061e-43,4.5042769814191241e-48,5.3827891346863527e-38
1.9377748491878235e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289519417247192,0.099999505666619831,0.099999969052926074,0.0,1.2007987251224424e-41,4.3198148581759032e-40,0.0,6.2918682918979549e-34,0.0,1.9701058223096879e-20,0.0,4.8313255427940758e-34,3.0321191694029215e-62,1.2159210329669576e-36,0.0,0.0,3.0063164110682504e-35,1.4776053301513845e-86,4.9433338019622856e-07,6.189414789304685e-08,1.6178623942335859e-18,2.8695930782374445e-22,1.63727649314886e-18,8.622516855055579e-43,1.1327879168680341e-47,1.125100943912993e-37
2.2649306046104354e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289510094134926,0.099999422885088382,0.099999963828130492,0.0,2.2369440277092926e-41,6.8979455697673316e-40,0.0,1.0016736794999736e-33,0.0,2.687885756465715e-20,0.0,6.6003803794470954e-34,7.6764379171641653e-62,2.2604202031225764e-36,0.0,0.0,4.7901270442032083e-35,5.805917953858906e-86,5.7711491164287888e-07,7.2343739081212826e-08,1.8872113538687555e-18,3.9090208093265407e-22,1.9136993093524821e-18,1.8724967540881951e-42,2.4640235833334696e-47,2.0949407339964171e-37
2.5920863600330474e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928950079046276,0.099999340297947242,0.099999958603340211,0.0,3.8302311523058323e-41,1.0339592666108543e-39,0.0,1.4969341456755217e-33,0.0,3.515753591860448e-20,0.0,8.644853279850437e-34,1.7125829063944828e-61,3.8624348019309668e-36,0.0,0.0,7.164558756349843e-35,1.9027540559108627e-85,6.597020527872799e-07,8.2793319632841845e-08,2.1554755814170905e-18,5.105090567799216e-22,2.1901226082789167e-18,3.659608467889001e-42,4.8234945048958196e-47,3.5854027874804907e-37
2.9192421154556593e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289491506185039,0.099999257904739944,0.099999953378555231,0.0,6.1504295894249485e-41,1.4769487789971908e-39,0.0,2.1318581076947654e-33,0.0,4.4532658944378469e-20,0.0,1.0964743866962993e-33,3.4726275826328484e-61,6.1893481852927349e-36,0.0,0.0,1.0212011321259924e-34,5.4389690436147193e-85,7.4209526009229283e-07,9.3242889568977975e-08,2.4226595122528206e-18,6.4564370758147778e-22,2.4665465274896212e-18,6.6020717772479235e-42,8.7158410411730811e-47,5.7546011202183372e-37
3.2463978708782713e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289482241256214,0.099999175705011087,0.099999948153775567,0.0,9.3892955356648835e-41,2.0312363779148969e-39,0.0,2.9231277733316873e-33,0.0,5.4999810431126239e-20,0.0,1.3560051900191131e-33,6.5323518967358295e-61,9.4292290501310998e-36,0.0,0.0,1.4014166362864562e-34,1.3948524292494416e-84,8.242949889490079e-07,1.0369244891061586e-07,2.6887675636180802e-18,7.9617069638570957e-22,2.7429712033528244e-18,1.118357667810741e-41,1.4788082588748745e-46,8.7809166393455494e-37
3.900709381723495e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289463769263657,0.099999011884172484,0.099999937704232086,0.0,1.9498828231095807e-40,3.523599701644065e-39,0.0,5.0404059567364685e-33,0.0,7.9192624170582592e-20,0.0,1.9576920018103261e-33,1.9475303340069778e-60,1.9501199734050417e-35,0.0,0.0,2.4205755343684077e-34,7.2443084714494085e-84,9.8811582753729633e-07,1.2459153589412863e-07,3.2177736066673412e-18,1.1428662351245323e-21,3.2958233646028069e-18,2.779248428919945e-41,3.6869411401095697e-46,1.8218408471153658e-36
4.555020892568719e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289445374122893,0.099998848831809692,0.099999927254709658,0.0,3.6124984486923909e-40,5.6108387806604215e-39,0.0,7.9781470439877652e-33,0.0,1.077010072498721e-19,0.0,2.6695458393360595e-33,4.897312796518294e-60,3.5980894449638899e-35,0.0,0.0,3.8378650710872227e-34,2.8880512630354327e-83,1.1511681903406336e-06,1.454905807503529e-07,3.7425286886546055e-18,1.54953640432027e-21,3.8486801595001692e-18,5.990451159434743e-41,7.972724867949378e-46,3.3721401368705825e-36
5.209332403413943e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289427055473421,0.099998686544317872,0.099999916805208214,0.0,6.1572920491092347e-40,8.3927465504723311e-39,0.0,1.1862530951498452e-32,0.0,1.4049027516561502e-19,0.0,3.4915669894407784e-33,1.0870772120005072e-59,6.1075601384639958e-35,0.0,0.0,5.7161081123494497e-34,9.5164134102947421e-83,1.3134556821586046e-06,1.6638958364547766e-07,4.2630675022479791e-18,2.01514033520065e-21,4.4015426370784121e-18,1.1635939614041508e-40,1.5536585769693984e-45,5.7422848689290724e-36
5.863643914259167e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289408812956438,0.099998525018109158,0.099999906355727669,0.0,9.8480586714483885e-40,1.1969120057361955e-38,0.0,1.6816599609806339e-32,0.0,1.7752602648933462e-19,0.0,4.4237559462146577e-33,2.1938349405090585e-59,9.728483822070935e-35,0.0,0.0,8.1170370462992141e-34,2.7193286626410072e-82,1.4749818908805969e-06,1.8728854474491226e-07,4.7794244570029304e-18,2.5386552412222331e-21,4.9544118282510702e-18,2.0876319520399161e-40,2.796487866278818e-45,9.1757964538666843e-36
6.517955425104391e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289390646214821,0.099998364249612448,0.099999895906267941,0.0,1.4981260744208667e-39,1.6439761164061339e-38,0.0,2.2960316623599912e-32,0.0,2.1877414055689876e-19,0.0,5.466113407417619e-33,4.107256762608359e-59,1.4738819133200488e-34,0.0,0.0,1.1101312701145601e-33,6.952778439652476e-82,1.6357503875653041e-06,2.0818746421328964e-07,5.2916336816730266e-18,3.1190761043709482e-21,5.5072887461255933e-18,3.5181756125500048e-40,4.7280221574494307e-45,1.3945718351908947e-35
7.82657844679484e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289354538637568,0.09999804497155465,0.099999875007410588,0.0,3.092057483719837e-39,2.8463081814579818e-38,0.0,3.9281508279458685e-32,0.0,3.1377236434125361e-19,0.0,7.8813376315281215e-33,1.2133419805574772e-58,3.0172612998935547e-34,0.0,0.0,1.9057300622513229e-33,3.5888530107489216e-81,1.9550284453798406e-06,2.4998517891154574e-07,6.3037440655119483e-18,4.4467026330838582e-21,6.6130697272201858e-18,8.6600568008324388e-40,1.1713610435961779e-44,2.8730478372935099e-35
9.135201468485287e-12,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289318729918051,0.099997728681909578,0.099999854108635516,0.0,5.6977668717992799e-39,4.5261245640492359e-38,0.0,6.1726456019656024e-32,0.0,4.2521750970352963e-19,0.0,1.0737249184891489e-32,3.0234006435387882e-58,5.514872358564393e-34,0.0,0.0,3.0048627449860863e-33,1.4176085187060733e-80,2.2713180904592197e-06,2.9178272904192377e-07,7.2996661545507745e-18,5.990323537869427e-21,7.7188933407165424e-18,1.850055353156839e-39,2.5185498841216572e-44,5.2845488912239343e-35
1e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289295228507494,0.099997521289465902,0.099999840297804593,0.0,8.142797278009847e-39,5.9371329661833484e-38,0.0,8.033759373370714e-32,0.0,5.0776314843805551e-19,0.0,1.2866414676399174e-32,5.1518019647047119e-58,7.8392839576969975e-34,0.0,0.0,3.919692367988821e-33,3.158298678584468e-80,2.4787105341315942e-06,3.1940439090507567e-07,7.9490618886646912e-18,7.1253255441933187e-21,8.4496997115586959e-18,2.8813881837262776e-39,3.9391971990715808e-44,7.5432110828806647e-35
1.0443824490175735e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289283217259071,0.099997415352706634,0.099999833209942088,0.0,9.6640214877798075e-39,6.7632909620619164e-38,0.0,9.1149915535790264e-32,0.0,5.5284648711472978e-19,0.0,1.4033860629997988e-32,6.6515830889181827e-58,9.2782929342068611e-34,0.0,0.0,4.4523864075002267e-33,4.6227240958814252e-80,2.584647293393826e-06,3.3358011589391441e-07,8.2796631016994505e-18,7.7425074918437668e-21,8.8247670813224984e-18,3.5633526750812408e-39,4.8820885955552448e-44,8.946932685600161e-35
1.1752447511866183e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289247997889628,0.099997104956237051,0.099999812311329664,0.0,1.5386343157829448e-38,9.6376870594681064e-38,0.0,1.2836278232275872e-31,0.0,6.9640048372442446e-19,0.0,1.7771187464718625e-32,1.3308044892031593e-57,1.4653420308087187e-33,0.0,0.0,6.2916146739469908e-33,1.307241169676896e-79,2.895043762978459e-06,3.7537734074493419e-07,9.243993782604839e-18,9.6960791040584453e-21,9.9306981872254355e-18,6.3415864784898173e-39,8.7440531870531576e-44,1.4219025206465706e-34
1.306107053355663e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289213069064648,0.099996797465051357,0.099999791412797606,0.0,2.3305305175654392e-38,1.322920844052646e-37,0.0,1.7413376427201554e-31,0.0,8.5562489391210809e-19,0.0,2.1949248021971015e-32,2.4707182165037373e-57,2.2017398029898183e-33,0.0,0.0,8.5643707698081263e-33,3.3081919855694914e-79,3.2025349486610003e-06,4.1717440486043927e-07,1.0192912865104729e-17,1.1844110120037633e-20,1.1036693648897112e-17,1.0603969768591271e-38,1.4714328150629486e-43,2.1498712593456601e-34
1.4369693555247078e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289178428064754,0.099996492851957067,0.099999770514345276,0.0,3.3904888829761558e-38,1.7617768424863517e-37,0.0,2.2919099846824711e-31,0.0,1.0302692509031972e-18,0.0,2.6568063372689183e-32,4.3179649788424635e-57,3.1775725780497138e-33,0.0,0.0,1.1311038837921061e-32,7.6548156871230733e-79,3.5071480429703693e-06,4.5897130949403702e-07,1.1126670877617148e-17,1.4179910912582095e-20,1.2142760217608183e-17,1.6859738689899775e-38,2.354343622289792e-43,3.1221112784330463e-34
1.5678316576937528e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289144072196024,0.099996191090016132,0.099999749615972092,0.0,4.7710897877285976e-38,2.2883299826205092e-37,0.0,2.9422361366640639e-31,0.0,1.220087159460738e-18,0.0,3.1627657232014092e-32,7.1790576048990713e-57,4.435954290516085e-33,0.0,0.0,1.4570613548070494e-32,1.6448663395648607e-78,3.8089099839223206e-06,5.0076805588759756e-07,1.2045514276453949e-17,1.6697022255559078e-20,1.3248904413659668e-17,2.571397149428399e-38,3.6134767290943594e-43,4.3856824058995597e-34
1.6986939598627977e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928910999878973,0.099995892152542648,0.099999728717677386,0.0,6.5289431387882727e-38,2.9105756634794282e-37,0.0,3.6988323796137243e-31,0.0,1.4248362296890549e-18,0.0,3.7128055868736712e-32,1.1446331884677239e-56,6.0223083554616584e-33,0.0,0.0,1.8380747983369919e-32,3.3210329771341471e-78,4.1078474574018345e-06,5.4256464527136307e-07,1.2949685512022366e-17,1.9389207383458456e-20,1.4355132534328646e-17,3.7872740094605086e-38,5.3556204268553439e-43,5.991025054590877e-34
1.8295562620318427e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928907620520216,0.099995596013100513,0.099999707819460604,0.0,8.7245413679093957e-38,3.6365115625581735e-37,0.0,4.5678545267482191e-31,0.0,1.6442780119398862e-18,0.0,4.3069288017927747e-32,1.761079103433513e-56,7.9841296817688916e-33,0.0,0.0,2.2777799838463751e-32,6.3581950523888939e-78,4.4039868995225369e-06,5.8436107886405738e-07,1.3839423093924054e-17,2.2250444330904659e-20,1.5461450661533877e-17,5.4147626648325962e-38,7.7051159494546506e-43,7.9918002694579825e-34
1.9604185642008876e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289042688814315,0.099995302645501077,0.099999686921321093,0.0,1.1422117830810238e-37,4.4741377896455053e-37,0.0,5.5551119509332845e-31,0.0,1.8781779327792476e-18,0.0,4.9451384796590128e-32,2.6275313050705924e-56,1.0370762000095595e-32,0.0,0.0,2.7796876016438332e-32,1.1627173226103188e-77,4.6973544989641717e-06,6.2615735787299306e-07,1.4714961654993359e-17,2.5274918537714321e-20,1.6567864669235916e-17,7.5459659227172006e-38,1.0804905357676775e-42,1.0444736841773732e-33
2.0912808663699326e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289009447031721,0.099995012023800747,0.099999666023258271,0.0,1.4689510329460591e-37,5.4314570340515911e-37,0.0,6.6660811254549522e-31,0.0,2.1263052319831135e-18,0.0,5.6274379622183074e-32,3.8168124531421082e-56,1.3233189383638584e-32,0.0,0.0,3.3471875704581459e-32,2.0429211104651243e-77,4.9879761992886223e-06,6.6795348349417906e-07,1.5576532014306701e-17,2.8457015706208382e-20,1.7674380230584849e-17,1.0284271684334412e-37,1.4817526737723872e-42,1.3409485081897082e-33
2.2221431685389775e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19288976477284184,0.099994724122298789,0.099999645125271569,0.0,1.8598029581603054e-37,6.5164747055060045e-37,0.0,7.9059186936637264e-31,0.0,2.3884329005508791e-18,0.0,6.3538308133925581e-32,5.4156466824266564e-56,1.6623841182481879e-32,0.0,0.0,3.9835531977633201e-32,3.4654814612251191e-77,5.2758777012343267e-06,7.0974945691242579e-07,1.6424361239174195e-17,3.179131490271117e-20,1.8781002824823833e-17,1.3744643882361855e-37,1.9926058700317365e-42,1.6948476981465721e-33
2.3530054707080224e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19288943777025566,0.099994438915535042,0.09999962422736039,0.0,2.3222332503989201e-37,7.7371990689342867e-37,0.0,9.279474079103791e-31,0.0,2.6643376197297529e-18,0.0,7.1243208116810673e-32,7.5260392355692817e-56,2.0596409754715111e-32,0.0,0.0,4.6919451965191207e-32,5.6983751709785276e-77,5.5610844649890604e-06,7.5154527930145125e-07,1.7258672706120148e-17,3.5272581897155296e-20,1.9887737743954476e-17,1.8053866660352752e-37,2.6335015683728159e-42,2.1126792557054346e-33
2.4838677728770674e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928891134373357,0.099994156378287583,0.099999603329524123,0.0,2.8640300147304287e-37,9.1016413733529143e-37,0.0,1.0791301650222624e-30,0.0,2.9537997010348009e-18,0.0,7.9389119428243955e-32,1.0266662971334894e-55,2.5205680319870426e-32,0.0,0.0,5.4754155628832469e-32,9.113277961436669e-77,5.8436217124413239e-06,7.9334095182398358e-07,1.8079686160868058e-17,3.8895762733235863e-20,2.0994590099171645e-17,2.3350744863471861e-37,3.42711958255646e-42,2.6012032135362095e-33
