Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH3OO(77),C2H6X(52),C2H4(47),H2X(49),C2H4X(65)
4.4851303885211235e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756130424614,0.11866996422120957,0.022821567649571804,0.0,7.4169561150285477e-32,1.6287388412851156e-24,0.0,3.352314912692993e-31,0.0,4.6366406445977078e-16,1.3928183913323609e-67,4.5607339470291934e-16,1.9250508355967939e-45,3.3940592200869e-36,0.0,0.0,5.1156294991494057e-29,1.8886821176317726e-52,1.8087217801707688e-09,8.6964964123027321e-11,3.3513418044750846e-14,1.2931008863463657e-20,3.3520995781053356e-14,1.0799703012031777e-28,8.0700769018272318e-25,1.0616780054535065e-39,4.1769890408243075e-61,2.5766914189947054e-32,4.7007523323207759e-61
6.008382220488316e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756066040539,0.11866996360691527,0.022821567634804169,0.0,2.2453906156059976e-31,2.8695851655736909e-24,0.0,7.9712575310815072e-31,0.0,6.2433915883506175e-16,8.6679233011206049e-67,6.1096623837924842e-16,6.0568941829724366e-45,1.0816137483821074e-35,0.0,0.0,1.1787221614970309e-28,7.9121543177053569e-52,2.4230045249147117e-09,1.1650023473710378e-10,4.4892134628592856e-14,2.2751626856694491e-20,4.4905484793114746e-14,2.4878865972611437e-28,1.4269199718170639e-24,3.3404153614528415e-39,2.3574140300830497e-60,5.9436089370960923e-32,2.6457931236585083e-60
7.531634052455509e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756001656468,0.11866996299262107,0.022821567620036533,0.0,5.275840916380313e-31,4.4702911275991163e-24,0.0,1.5565826305488001e-30,0.0,7.8669063495929227e-16,3.1494522122067379e-66,7.6585907810559536e-16,1.4548491914106114e-44,2.6057477414606264e-35,0.0,0.0,2.2620195830450728e-28,2.3157097136500668e-51,3.0372872043728712e-09,1.4603550521667857e-10,5.6269177597347597e-14,3.5395613542001728e-20,5.6289973751882316e-14,4.7733970728656906e-28,2.2307193957139105e-24,8.0235829561392961e-39,8.334008046277125e-60,1.1417771929507643e-31,9.3348331480289514e-60
1.0578137716389893e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675587288835,0.11866996176403283,0.022821567590501263,0.0,2.0660856410246221e-30,8.7520010051689621e-24,0.0,4.3517973570273124e-30,0.0,1.1164248034011849e-15,2.7898273207918505e-65,1.0756447457004617e-15,5.8535834483595996e-44,1.0360876563595999e-34,0.0,0.0,6.2069080297848776e-28,1.367656216196102e-50,4.2658523673016158e-09,2.0510604577211317e-10,7.9018240624159094e-14,6.9100590224852297e-20,7.9058951568168281e-14,1.3091863688009342e-27,4.4001933193076055e-24,3.2282851083574838e-38,7.3930628501033863e-59,3.1405045925558237e-31,8.2272510068928615e-59
1.6671145044258664e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755615352185,0.11866995930685711,0.022821567531430723,0.0,1.3648102357133315e-29,2.1636778739014255e-23,0.0,1.7504082135265517e-29,0.0,1.7960105678815954e-15,5.521014832685372e-64,1.6952160334571408e-15,3.9586644308511945e-43,6.7640538429741166e-34,0.0,0.0,2.4567037477456249e-27,1.616298205984958e-49,6.7229819091800877e-09,3.2324712526844044e-10,1.2449628247333023e-13,1.6980710981874839e-19,1.2459690716838058e-13,5.1763107668271612e-27,1.1049955529928046e-23,2.1832227686938862e-37,1.5818776223011853e-57,1.2496658333177011e-30,1.7326794379879882e-57
2.885715969999621e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755100280172,0.11866995439250887,0.022821567413289646,0.0,1.3319353605923528e-28,6.4692493216936333e-23,0.0,9.3875142754392887e-29,0.0,3.2355888657680385e-15,1.9230085608063479e-62,2.934358419230942e-15,3.9423558817496952e-42,6.4106869262998718e-33,0.0,0.0,1.2972845628516465e-26,3.0742063520562613e-48,1.1637237856900609e-08,5.5952927780560339e-10,2.1537209229998779e-13,5.0146310373449061e-19,2.1567282118803715e-13,2.7272868018460976e-26,3.410384110871933e-23,2.1742210138376418e-36,5.8579814749428444e-56,6.6735045226681688e-30,6.2119336201520248e-56
5.3229189011471286e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754070137451,0.11866994456382489,0.022821567177007507,0.0,1.6189558862061367e-27,2.1994927567643936e-22,0.0,6.0430498840025578e-28,0.0,6.4358477281033593e-15,9.4467823613645684e-61,5.4126424318175346e-15,4.9221593558451936e-41,7.5878107652561328e-32,0.0,0.0,8.1668021658177661e-26,7.5508720262592838e-47,2.1465737208157934e-08,1.0320935570804328e-09,3.9680314127382735e-13,1.6632274809076662e-18,3.9782468302553717e-13,1.7091076283097608e-25,1.2329590233256722e-22,2.7145665146303764e-35,2.8530999175328949e-54,4.296961154955053e-29,2.8430324302738925e-54
7.760121832294636e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753039996451,0.11866993473515763,0.022821566940725384,0.0,6.3456884950318586e-27,4.674005686302502e-22,0.0,1.7959834358346397e-27,0.0,1.0063557754801877e-14,6.4471106202018941e-60,7.8909254324550399e-15,1.9565028394982578e-40,3.0467239195345885e-31,0.0,0.0,2.392721397202025e-25,3.8447712089979862e-46,3.1294219833829235e-08,1.5046578019190325e-09,5.7780744786180737e-13,3.4614441230379286e-18,5.79976618066801e-13,4.9913481194833533e-25,2.7523455989786699e-22,1.0790052460643517e-34,1.7942178901565404e-53,1.278699461307102e-28,1.7449606050593387e-53
1.0197324763442145e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752009857172,0.1186699249065071,0.022821566704443279,0.0,1.7085762528232378e-26,8.0704723131802452e-22,0.0,3.9530262911505944e-27,0.0,1.411776253693318e-14,2.816113542460319e-59,1.0369207421143353e-14,5.3353426874466083e-40,8.37980633732908e-31,0.0,0.0,5.1979113289667263e-25,1.2641745247054326e-45,4.1122685733926698e-08,1.9772220123803479e-09,7.5838596846601023e-13,5.8583620382253233e-18,7.6212866406719529e-13,1.0810133193118225e-24,4.9731381826522017e-22,2.9424138408111464e-34,6.9521509983536786e-53,2.8187394742819989e-28,6.6109214834917085e-53
1.2634527694589653e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756750979719602,0.11866991507787329,0.022821566468161192,0.0,3.7477516678941688e-26,1.2388900944022032e-21,0.0,7.3672477110105375e-27,0.0,1.8597475124054494e-14,9.5143854321950553e-59,1.2847488397883022e-14,1.1849094643329698e-39,1.866466896429907e-30,0.0,0.0,9.5642510227239934e-25,3.2823731716793577e-45,5.0951134908473396e-08,2.4497861885325748e-09,9.3853969002937753e-13,8.8171253407784825e-18,9.4428085788849412e-13,1.9830465023527279e-24,7.9716100897077455e-22,6.5346898344328536e-34,2.0757621067583456e-52,5.2617445553028302e-28,1.9311019103865414e-52
1.7508933556884668e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756748919449625,0.11866989542065584,0.022821565995597062,0.0,1.2479151424710253e-25,2.3791674159264967e-21,0.0,1.9037812808628428e-26,0.0,2.8829775740525761e-14,6.8439277087510651e-58,1.7804047315519501e-14,4.0451027495120877e-39,6.3348416413136536e-30,0.0,0.0,2.4106059356021281e-24,1.4528003913057375e-44,7.0607983081015615e-08,3.3949144381973986e-09,1.2975763839780119e-12,1.6295229675806925e-17,1.3085858139823074e-12,4.9678141906970411e-24,1.6583442638784611e-21,2.230827729596475e-33,1.1713801080206922e-51,1.3642469250538631e-27,1.0407971030581177e-51
2.2383339419179685e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756746859186521,0.11866987576350532,0.022821565523032994,0.0,3.0999400652979276e-25,3.8882390123982459e-21,0.0,3.9112300303641294e-26,0.0,4.0752580990989617e-14,2.8509625711382479e-57,2.27606021853712e-14,1.0276954170847424e-38,1.590661052626657e-29,0.0,0.0,4.8355310653821015e-24,4.4596601984928689e-44,9.0264764351674169e-08,4.3400425512089044e-09,1.6549254082594171e-12,2.5636320837421576e-17,1.672891745789402e-12,9.9054858878505933e-24,2.9196523206145185e-21,5.6675826299966617e-33,4.2494278418812112e-51,2.8120658290918953e-27,3.6447408485986164e-51
2.72577452814747e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756744798930288,0.11866985610642167,0.022821565050469002,0.0,6.4722719189178831e-25,5.7661116830007341e-21,0.0,6.9986667294670305e-26,0.0,5.435763121120508e-14,9.2141120513822942e-57,2.7717153007445704e-14,2.1936386378056432e-38,3.3364220583122531e-29,0.0,0.0,8.4499213831535789e-24,1.1149719610794253e-43,1.0992147872068284e-07,5.2851705277436258e-09,2.010595022472997e-12,3.6597624159183244e-17,2.0371988960696384e-12,1.7203998033604576e-23,4.6448845483817209e-21,1.2097496672454577e-32,1.2236629728366699e-50,5.0485841540798606e-27,1.0144833789805986e-50
3.700655700606473e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756740678438435,0.11866981679245509,0.022821564105341217,0.0,2.0640888300102865e-24,1.0628286598090424e-20,0.0,1.7317575004666899e-25,0.0,8.6582647982503341e-14,7.516294737057839e-56,3.7630242508296005e-14,7.3966127814668262e-38,1.0651491918640771e-28,0.0,0.0,1.9883408630189377e-23,5.2166527013568828e-43,1.4923470675468149e-07,7.1754260717962041e-09,2.716927839024463e-12,6.267471902545162e-17,2.7658175581333227e-12,3.9941574750082899e-23,9.7327797961730716e-21,4.0790151901809016e-32,8.1653318337862218e-50,1.2584242170735256e-26,6.0090926817302009e-50
4.675536873065476e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375673655797406,0.11866977747875607,0.022821563160213703,0.0,4.9563949047172424e-24,1.6965744707589886e-20,0.0,3.4647295474208115e-25,0.0,1.2544164516555991e-13,3.3778167774916326e-55,4.7543315818135276e-14,1.8674234638426444e-37,2.549856423582481e-28,0.0,0.0,3.7928218938908836e-23,1.6547594677804613e-42,1.8854766718484595e-07,9.0656810715944449e-09,3.4166380140241335e-12,9.3175820877111532e-17,3.4944431508243267e-12,7.5171009737433487e-23,1.7409778121698757e-20,1.0298119360450753e-31,3.231592225674812e-49,2.5357479088175253e-26,2.1888551037937894e-49
5.65041804552448e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756732437537146,0.11866973816532465,0.022821562215086459,0.0,9.9853075567087385e-24,2.4778538216391165e-20,0.0,6.071274679082428e-25,0.0,1.7087243883145413e-13,1.1282298055099925e-54,5.7456372937030692e-14,3.9434904127398484e-37,5.1130038911993519e-28,0.0,0.0,6.3515951236608792e-23,4.1800665091060011e-42,2.2786036001299935e-07,1.0955935528216234e-08,4.1097877309112074e-12,1.270673732435293e-16,4.2230767076748345e-12,1.2419939758991476e-22,2.8155732095907817e-20,2.1746474120657445e-31,9.6773718209601681e-49,4.4745527193487314e-26,6.1032114729852821e-49
6.625299217983483e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756728317127699,0.11866969885216083,0.022821561269959486,0.0,1.7870090824364963e-23,3.4066719295458645e-20,0.0,9.7186500106921575e-25,0.0,2.2281349145370245e-13,3.139022892673825e-54,6.7369413865051584e-14,7.3854742980576458e-37,9.105611626589939e-28,0.0,0.0,9.7350522138286977e-23,9.0997729209682055e-42,2.6717278524096327e-07,1.2846189442472818e-08,4.7964385267273087e-12,1.6356869063388134e-16,4.9517190093744759e-12,1.8779475441817551e-22,4.2445300371236802e-20,4.0726724034655991e-31,2.4300370745201546e-48,7.2124597784972211e-26,1.4350737263952984e-48
7.600180390442487e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756724196745708,0.1186696595392646,0.022821560324832776,0.0,2.9362927357057212e-23,4.4830340157619038e-20,0.0,1.4569292428742745e-24,0.0,2.812038095505726e-13,7.6546417239260362e-54,7.7282438602269051e-14,1.2685122895924315e-36,1.4893277326352215e-27,0.0,0.0,1.3996729139905546e-22,1.781500443399778e-41,3.0648494287056009e-07,1.4736442814969882e-08,5.476651394473352e-12,2.0208629337602123e-16,5.6803706494035874e-12,2.6633610153921036e-22,6.0748741857091931e-20,6.9950171405352804e-31,5.3889378970810323e-48,1.0887187494724248e-25,2.9913094238379629e-48
9.549942735360492e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756715956064065,0.11866958091427489,0.022821558434580173,0.0,6.6208258386662858e-23,7.078411020377438e-20,0.0,2.8508190761053713e-24,0.0,4.1709085734371759e-13,3.4718270779616058e-53,9.7108439504582874e-14,3.1154504735960679e-36,3.3326373303416413e-27,0.0,0.0,2.5318408907451838e-22,5.4593141819297879e-41,3.8510845534194703e-07,1.8516947936524611e-08,6.8180047286761996e-12,2.8335705868557552e-16,7.1377037577182873e-12,4.6867973533016064e-22,1.1125737240797847e-19,1.7179117635970507e-30,2.051873875714164e-47,2.1598246365316091e-25,1.0101753544078236e-47
1e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375671405391007,0.11866956276567772,0.022821557998259502,0.0,7.7838049048730309e-23,7.7613375528455587e-20,0.0,3.2627654131128201e-24,0.0,4.520369323716606e-13,4.7238818658180182e-53,1.0168480124464054e-13,3.7337503568582222e-36,3.9123771073943744e-27,0.0,0.0,2.8480981004852643e-22,6.8458335207997583e-41,4.032567115067327e-07,1.9389589260882811e-08,7.1240516605677007e-12,3.0270615225300257e-16,7.474101054574619e-12,5.2386484006955503e-22,1.2585064031645222e-19,2.0588371182946314e-30,2.6913342525239959e-47,2.4797714010137118e-25,1.2902735206522768e-47
1.14997050802785e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756707715492185,0.1186695022903555,0.022821556544328655,0.0,1.2662310574920888e-22,1.0264026647105931e-19,0.0,4.9095192197168503e-24,0.0,5.7805663768560222e-13,1.188621229773913e-52,1.1693437564456117e-13,6.4665231361356154e-36,6.3388551298997857e-27,0.0,0.0,4.0539790866898637e-22,1.3599279833486781e-40,4.6373089744175173e-07,2.2297450895371555e-08,8.1343246742826905e-12,3.6841009794772105e-16,8.5950785020875717e-12,7.2984468364668194e-22,1.8335488246206114e-19,3.5656328678898682e-30,6.1044178294809568e-47,3.7710345041004722e-25,2.7009638652770436e-47
1.3449467425196506e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375669947503,0.11866942366750642,0.022821554654078213,0.0,2.1648301845525449e-22,1.4039922716505939e-19,0.0,7.7466121612878653e-24,0.0,7.6363313397822557e-13,3.3592797641416446e-52,1.3676024702280207e-13,1.195689508631002e-35,1.0802708100391765e-26,0.0,0.0,5.979086006994535e-22,2.9365396179785974e-40,5.4235226918456716e-07,2.607795169297716e-08,9.4260792441989017e-12,4.5581063410672388e-16,1.0052496317158649e-11,1.0467033152958721e-21,2.8064257046779741e-19,6.5928000584491523e-30,1.5320092198260187e-46,6.032616714217921e-25,6.1547677319174482e-47
1.5399229770114513e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756691234677477,0.11866934504572764,0.022821552763828849,0.0,3.4128176655325801e-22,1.8406141049753147e-19,0.0,1.1468923005610582e-23,0.0,9.733610840098322e-13,8.263036112669554e-52,1.5658605363990848e-13,2.0317832045470167e-35,1.700887714517502e-26,0.0,0.0,8.3154014050204321e-22,5.7115848997720777e-40,6.2097257058498508e-07,2.9858450330277939e-08,1.0693727697013808e-11,5.4465241240360528e-16,1.1509958109078274e-11,1.4155044522529979e-21,4.0665120948702481e-19,1.1202487264327226e-29,3.3970476155731445e-46,9.054824602744664e-25,1.2488576321704865e-46
1.734899211503252e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756682994434567,0.11866926642501914,0.022821550873580565,0.0,5.0609512256930961e-22,2.336272346981923e-19,0.0,1.6176834602320482e-23,0.0,1.2067897920406674e-12,1.828822712156597e-51,1.7641179549648582e-13,3.2370696541663231e-35,2.5232040585525921e-26,0.0,0.0,1.1068329413504938e-21,1.0256841248704168e-39,6.9959180165759588e-07,3.3638946807893252e-08,1.1937720724912949e-11,6.3434411127445914e-16,1.296746446907657e-11,1.8323158608333251e-21,5.6484255957408129e-19,1.7847387505540041e-29,6.854405170976544e-46,1.2947899388883667e-24,2.3205907711094839e-46
1.9298754459950524e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756674754301219,0.11866918780538091,0.02282154898333336,0.0,7.1559226119710714e-22,2.8909711804197133e-19,0.0,2.1964553843991618e-23,0.0,1.4634769695034796e-12,3.7234867820627493e-51,1.9623747259314174e-13,4.9021898556427031e-35,3.5737840523552234e-26,0.0,0.0,1.4241210230021267e-21,1.7295269405769402e-39,7.7820996241699035e-07,3.7419441126211619e-08,1.3158500612977052e-11,7.2452363702161998e-16,1.4425015759157777e-11,2.293175879498962e-21,7.5861064310117899e-19,2.7027020317323012e-29,1.2837911128821716e-45,1.7822077162412531e-24,4.0245234106094471e-46
2.319827914978654e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756658274363033,0.11866903056931521,0.022821545202842186,0.0,1.2853662929742586e-21,4.1775073548160016e-19,0.0,3.7126848307393635e-23,0.0,2.0448987926050526e-12,1.2753649257340315e-50,2.358886325091263e-13,1.0014138453135561e-34,6.4618522631848704e-26,0.0,0.0,2.1853310875399569e-21,4.2579615800569217e-39,9.3544307305448819e-07,4.4980423285746249e-08,1.553214889610543e-11,9.0566193443566257e-16,1.7340253813448308e-11,3.3316898889298094e-21,1.2661210476623341e-18,5.5206765478946486e-29,3.7967591011687494e-45,3.0954659842659921e-24,1.0347438355170026e-45
2.709780383962255e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756641794862574,0.11866887333753039,0.022821541422355335,0.0,2.0804031938296586e-21,5.7002561003573432e-19,0.0,5.759572443529069e-23,0.0,2.7142508123808138e-12,3.6037834483058879e-50,2.7553953339274174e-13,1.8244014763354862e-34,1.0561736869597468e-25,0.0,0.0,3.1159138635177096e-21,9.0893725476066009e-39,1.0926719026141991e-06,5.2541396809842643e-08,1.7818048260750665e-11,1.0873125650066444e-15,2.0255673025916563e-11,4.5028328520341749e-21,1.9550248227249111e-18,1.0057025338772227e-28,9.4746361219657498e-45,4.93343893320606e-24,2.2804756115459891e-45
3.0997328529458565e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756625315799504,0.11866871611002636,0.022821537641872797,0.0,3.1251976885347165e-21,7.459250896481997e-19,0.0,8.3928529125945837e-23,0.0,3.4682823580312924e-12,8.8377323715322166e-50,3.151901752488715e-13,3.0573109412377877e-34,1.6057861268860543e-25,0.0,0.0,4.2162097818080186e-21,1.7481985254835675e-38,1.2498964512128393e-06,6.0102361699020217e-08,2.0019449352137748e-11,1.2691684903100613e-15,2.3171273702818868e-11,5.7828441148498425e-21,2.8501568204862903e-18,1.6852290015909063e-28,2.087370387424378e-44,7.3843001303201721e-24,4.4946097142544649e-45
3.489685321929458e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756608837173496,0.118668558886803,0.022821533861394575,0.0,4.4398128421208541e-21,9.4545252290299055e-19,0.0,1.1660740514986988e-22,0.0,4.3038631997898449e-12,1.944799161186781e-49,3.5484055808240014e-13,4.8073708079667426e-34,2.312390880755485e-25,0.0,0.0,5.4864257337812227e-21,3.1053235436870179e-38,1.4071167189671188e-06,6.7663317953640964e-08,2.2139482375430741e-11,1.4510709909427445e-15,2.6087056002123809e-11,7.1521125711208989e-21,3.9753817517398378e-18,2.6497012011976618e-28,4.181116312611962e-44,1.0536212939166277e-23,8.1392280070677978e-45
3.879637790913059e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756592358984255,0.11866840166786016,0.022821530080920676,0.0,6.0406970552173497e-21,1.1686112590496852e-18,0.0,1.5604602307077397e-22,0.0,5.2179790653948278e-12,3.9291721300172468e-49,3.944906818982135e-13,7.1896567479517766e-34,3.1923626256144517e-25,0.0,0.0,6.9266329210519237e-21,5.1809029861770504e-38,1.5643327059937409e-06,7.5224265573909232e-08,2.4181161579224815e-11,1.6330120553732988e-15,2.9003019931112607e-11,8.5943551393682648e-21,5.3536303732964034e-18,3.9624810518823805e-28,7.7693734616464443e-44,1.4477331180611648e-23,1.3792935627402411e-44
4.26959025989666e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375657588123146,0.11866824445319778,0.022821526300451089,0.0,7.9413204785265973e-21,1.4154046480552697e-18,0.0,2.0259577347287263e-22,0.0,6.2077273372088525e-12,7.4078906848024659e-49,4.3414054670119788e-13,1.0325951958689693e-33,4.2611571779885349e-25,0.0,0.0,8.5368409070061183e-21,8.2169160114823298e-38,1.7215444124094069e-06,8.2785204559962651e-08,2.6147389558391904e-11,1.8150521370912069e-15,3.1919165428595286e-11,1.0096136799591874e-20,7.0069342067989846e-18,5.6906084647481972e-28,1.3586898086684837e-43,1.9295800471440319e-23,2.2159045681518045e-44
4.659542728880261e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756559403914826,0.11866808724281568,0.022821522519985819,0.0,1.0152682282270086e-20,1.6858360406131778e-18,0.0,2.565514938715361e-22,0.0,7.2703129235591823e-12,1.3190702845978774e-48,4.7379015249623917e-13,1.4343703012152835e-33,5.5333088402027346e-25,0.0,0.0,1.0317101188690274e-20,1.2498908133060094e-37,1.8787518383308129e-06,9.0346134911992741e-08,2.8040961382706319e-11,1.9972051238999978e-15,3.4835492479936093e-11,1.1646582087067771e-20,8.9564588686896327e-18,7.9042243745625884e-28,2.2599584921067386e-43,2.5079758429004428e-23,3.4072616486667865e-44
5.4394476668474635e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756526450588925,0.11866777283489198,0.022821514959068232,0.0,1.5541773583481768e-20,2.2976262426095022e-18,0.0,3.8760751075003866e-22,0.0,9.6033299495318134e-12,3.6485841155783227e-48,5.53088587082035e-13,2.5556287751027315e-33,8.7417399631972034e-25,0.0,0.0,1.4388036925449273e-20,2.6170588059345396e-37,2.1931538491576072e-06,1.0546796971479377e-07,3.1620802573670248e-11,2.3618473149710315e-15,4.0668691243725343e-11,1.4859916434960631e-20,1.3824692230320217e-17,1.4081014039301562e-27,5.5467068922204501e-43,3.9896646355332459e-23,7.2572829300699759e-44
6.141362111017946e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756496794084567,0.11866748988239816,0.02282150815425716,0.0,2.1529021682948654e-20,2.9291130249747911e-18,0.0,5.3286328958395454e-22,0.0,1.1926172555907163e-11,8.0611398752286343e-48,6.2445629245109513e-13,4.0025050444457555e-33,1.245389802661207e-24,0.0,0.0,1.8634349669369336e-20,4.6550274667098778e-37,2.4761010207819586e-06,1.1907759151128374e-07,3.4620151725621014e-11,2.6901342748660351e-15,4.5919191315021261e-11,1.7846039957065945e-20,1.941489242201617e-17,2.2050161612515571e-27,1.1179567441856482e-42,5.741783449214623e-23,1.3061672550001016e-43
6.8432765551884285e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756467138989293,0.11866720694377073,0.022821501349460076,0.0,2.862199049513444e-20,3.6372390806860389e-18,0.0,7.046284791022106e-22,0.0,1.4446047778542493e-11,1.6272215843281884e-47,6.9582315871039588e-13,5.9499365154239123e-33,1.7014505148995762e-24,0.0,0.0,2.3432860248380321e-20,7.755888823529824e-37,2.7590343254195668e-06,1.3268718533697526e-07,3.7423054914491947e-11,3.0185285299745537e-15,5.1170279867807468e-11,2.089373257000298e-20,2.6257713805747197e-17,3.277444509538905e-27,2.0828796233302745e-42,7.9437523211039004e-23,2.1968440846874266e-43
7.545190999358911e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756437485301732,0.11866692401900904,0.022821494544676978,0.0,3.6839928896457318e-20,4.4220239762119617e-18,0.0,9.0318064332916862e-22,0.0,1.7150050731177132e-11,3.0546583775866683e-47,7.6718918588842984e-13,8.482135419449053e-33,2.2481661989841784e-24,0.0,0.0,2.8783766007839049e-20,1.2260944377736232e-36,3.0419537637508459e-06,1.4629675119283417e-07,4.0042416926223558e-11,3.3472257035059489e-15,5.6421956702167213e-11,2.3984249810295638e-20,3.4449256050265105e-17,4.6716548967822204e-27,3.6429914639959388e-42,1.0646941660734522e-22,3.4997465558398008e-43
8.247105443529393e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756407833020624,0.11866664110811237,0.022821487739907855,0.0,4.6196239587219069e-20,5.2834872853523486e-18,0.0,1.1285246839852672e-21,0.0,2.002612442544961e-11,5.4026044916283868e-47,8.3855437401368577e-13,1.1683754580908898e-32,2.8907193441747669e-24,0.0,0.0,3.4687422622049482e-20,1.8564586040336315e-36,3.3248593364561662e-06,1.5990628908001406e-07,4.2490294655689465e-11,3.676245643841578e-15,6.1674221793978532e-11,2.7105027894690224e-20,4.4078796549077286e-17,6.4341315847307052e-27,6.0495134955332148e-42,1.3902712772312722e-22,5.3331365304569074e-43
8.949019887699874e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756378182144769,0.11866635821108006,0.022821480935152724,0.0,5.6700349615189779e-20,6.2216485892674942e-18,0.0,1.3804433536814199e-21,0.0,2.3063003988375202e-11,9.0913135366677293e-47,9.0991872311465091e-13,1.5639101764774086e-32,3.6337086648009279e-24,0.0,0.0,4.1144314168852767e-20,2.7114344314253195e-36,3.6077510442158552e-06,1.7351579899982293e-07,4.4777952888767615e-11,4.0054656600966268e-15,6.6927075261662334e-11,3.0247749902363581e-20,5.5229240751173569e-17,8.6111413540304813e-27,9.6195359736363691e-42,1.7762417931307389e-22,7.8315913908979116e-43
