Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),H2OX(23),OCX(25),CO2X(24)
2.4990437743631785e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18740590080342592,0.097001419413897824,0.098651029872546911,1.791343214241706e-09,0.00012583610821354836,6.5447002969797043e-08,1.2450113120315546e-14,1.7784835567700596e-21,8.4263543051456439e-44,9.7556764761108249e-16,1.3804384008763635e-49,4.3406975750029845e-16,7.976802782339392e-35,1.0531995930036852e-15,1.230966805890385e-32,3.3110585992910715e-39,1.228170510915008e-13,1.0601127420275265e-39,0.0029137014114665179,0.0024464955002852129,5.1569344586300348e-10,1.5544826949411811e-06,3.2530688733989015e-16,6.5152348009340837e-10,2.4919829152258147e-06,2.8473101770565417e-07,4.293608783112771e-05,8.2384221554899673e-05,1.1590629561067199e-11
2.508809327333222e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18739245273558797,0.096997260727943499,0.098645920235547635,1.8132798630615923e-09,0.0001264287074721932,6.5441726012969381e-08,1.2551928822211862e-14,1.7851170152725314e-21,8.5703616012458803e-44,9.8318352141122216e-16,1.4131607201870162e-49,4.3426604115729398e-16,8.069879464402848e-35,1.0573305717946403e-15,1.2476908525149531e-32,3.3537879242085203e-39,1.232912617037345e-13,1.0768024612843447e-39,0.0029175394864714974,0.0024557393438851822,5.1563445637543272e-10,1.5483391561592335e-06,3.2527281003139567e-16,6.4656394816952903e-10,2.4814935302765202e-06,2.8473402718937627e-07,4.2987788580805223e-05,8.2715304880158971e-05,1.1681440178457976e-11
2.5185748803032657e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1873790351221577,0.096993130771853106,0.098640811595639602,1.8353879607216018e-09,0.00012702123248068537,6.5436336932408395e-08,1.2654073848959463e-14,1.7917489590594553e-21,8.7161867294096317e-44,9.9082731106635087e-16,1.4465219754179673e-49,4.3445971976875318e-16,8.1636624570202147e-35,1.0614611234547653e-15,1.264557585449533e-32,3.3968639853048247e-39,1.23765337879819e-13,1.0936865292200373e-39,0.002921348887580662,0.0024649814764018617,5.1557570656896815e-10,1.5422441193224202e-06,3.2523889124491341e-16,6.4166533275316665e-10,2.4710953459005175e-06,2.8473716636731921e-07,4.3039427409880579e-05,8.3046240803793779e-05,1.177257600544152e-11
2.5283404332733092e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18736564775562853,0.096989029340427191,0.098635703950988141,1.8576681193366739e-09,0.00012761368259357154,6.5430837129785065e-08,1.2756547495087081e-14,1.7983793944470053e-21,8.8638443948500347e-44,9.9849900100337145e-16,1.4805319885164716e-49,4.3465081508998065e-16,8.2581542470766797e-35,1.0655912517621238e-15,1.2815674428041892e-32,3.4402878899649959e-39,1.2423927990371367e-13,1.1107664176612034e-39,0.0029251298197894324,0.0024742218993763039,5.1551719473844447e-10,1.5361970134932117e-06,3.252051297397785e-16,6.3682662352427207e-10,2.4607871316593464e-06,2.8474043437025068e-07,4.3091005656816356e-05,8.3377030760642566e-05,1.1864036924453557e-11
2.5381059862433528e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18735229042997353,0.096984956229933014,0.098630597299770653,1.8801209507954597e-09,0.00012820605718785771,6.5425227984872652e-08,1.2859349058356151e-14,1.8050083277055618e-21,9.0133493520644821e-44,1.0061985756830079e-15,1.5152006917797601e-49,4.3483934862866402e-16,8.3533573199595106e-35,1.0697209604680722e-15,1.2987208606062967e-32,3.4840607432427435e-39,1.2471308805770305e-13,1.128043603606005e-39,0.0029288824866280671,0.002483460614357497,5.1545891919111863e-10,1.5301972766386258e-06,3.251715242872616e-16,6.3204683144206237e-10,2.4505676802494029e-06,2.8474383034076375e-07,4.3142524630264051e-05,8.3707676160935351e-05,1.1955822817695013e-11
2.5478715392133964e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18733896294063487,0.096980911238093867,0.098625491640176394,1.9027470667598962e-09,0.00012879835566247078,6.5419510855971629e-08,1.2962477839719875e-14,1.8116357650600598e-21,9.1647164047055895e-44,1.0139260195995407e-15,1.5505381286379767e-49,4.3502534164864262e-16,8.4492741595631278e-35,1.0738502532975398e-15,1.3160182728056435e-32,3.5281836478715391e-39,1.2518676262241886e-13,1.1455195692210591e-39,0.0029326070901721439,0.0024926976229018411,5.1540087824657944e-10,1.5242443554574457e-06,3.2513807367038372e-16,6.2732498819828509e-10,2.4404358069249808e-06,2.847473534329983e-07,4.3193985609710293e-05,8.4038178390882128e-05,1.2047933567148154e-11
2.55763709218344e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18732566508451357,0.096976894164078759,0.098620386970406551,1.9255470786648069e-09,0.00012939057743773265,6.5413687080324964e-08,1.3065933143283203e-14,1.8182617126903342e-21,9.3179604054521846e-44,1.0216813172805383e-15,1.5865544544393807e-49,4.3520881517360491e-16,8.5459072482941371e-35,1.0779791339493006e-15,1.3334601112795126e-32,3.5726577042755475e-39,1.2566030387686158e-13,1.1631958018383342e-39,0.0029363038310529651,0.002501932926572646,5.1534307023665878e-10,1.5183377052114556e-06,3.2510477668375357e-16,6.2266014568521235e-10,2.4303903489398349e-06,2.8475100281236986e-07,4.3245389846108767e-05,8.436853881324252e-05,1.2140369054591962e-11
2.5674026451534835e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18731239665995894,0.096972904808492077,0.098615283288673999,1.9485215977175422e-09,0.00012998272195484519,6.540775797452348e-08,1.3169714276263734e-14,1.824886176731459e-21,9.4730962558803619e-44,1.029464453286598e-15,1.6232599372378151e-49,4.3538978999071545e-16,8.6432590670763274e-35,1.0821076060962447e-15,1.3510468058377579e-32,3.6174840105803877e-39,1.2613371209842107e-13,1.1810737939520629e-39,0.0029399729084678998,0.0025111665269396486,5.1528549350533714e-10,1.5124767895605671e-06,3.2507163213340295e-16,6.1805137547255502e-10,2.4204301650065473e-06,2.8475477765536249e-07,4.3296738562498445e-05,8.4698758767877422e-05,1.2233129161616772e-11
2.577168198123527e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18729915746675857,0.096968942973363295,0.098610180593203242,1.9716712348976322e-09,0.00013057478867538745,6.5401724834902188e-08,1.3273820548953442e-14,1.8315091632740871e-21,9.6301389063345487e-44,1.037275412211085e-15,1.6606649585824284e-49,4.3556828665417201e-16,8.7413320953556242e-35,1.086235673385643e-15,1.3687787842278616e-32,3.6626636626237675e-39,1.2660698756289764e-13,1.1991550432156617e-39,0.0029436145201906299,0.0025203984255785477,5.1522814640865498e-10,1.5066610804017119e-06,3.2503863883660835e-16,6.1349776831078686e-10,2.4105541347729215e-06,2.8475867714929092e-07,4.3348032954608341e-05,8.5028839572283752e-05,1.2326213769638309e-11
2.5869337510935706e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18728594730612805,0.096965008462136779,0.09860507888223044,1.9949966009564768e-09,0.00013116677708082327,6.5395588937927126e-08,1.337825127468125e-14,1.8381306783647831e-21,9.7891033557986363e-44,1.0451141786798787e-15,1.6987800143096468e-49,4.3574432548869678e-16,8.8401288111050104e-35,1.0903633394394063e-15,1.3866564721399814e-32,3.7081977539659775e-39,1.2708013054452174e-13,1.217441052438662e-39,0.0029472288625813463,0.0025296286240705582,5.1517102731462848e-10,1.5008900577114411e-06,3.2500579562174363e-16,6.0899843364890648e-10,2.4007611583147404e-06,2.8476270049203611e-07,4.3399274191449258e-05,8.5358782522112556e-05,1.2419622759911016e-11
2.5966993040636142e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18727276598070075,0.096961101079661632,0.09859997815400319,2.0184983064170524e-09,0.00013175868667202005,6.5389351540573946e-08,1.348300576977643e-14,1.8447507280063616e-21,9.9500046517671502e-44,1.0529807373511178e-15,1.7376157153374009e-49,4.3591792659296178e-16,8.9396516908294071e-35,1.0944906078543459e-15,1.4046802932119852e-32,3.7540873759002408e-39,1.2755314131597404e-13,1.2359333295836519e-39,0.0029508161305968534,0.0025388571240019795,5.1511413460315473e-10,1.4951632093921345e-06,3.2497310132812979e-16,6.0455249915488923e-10,2.3910501556442897e-06,2.8476684689184631e-07,4.3450463415892492e-05,8.5688588891671426e-05,1.2513356013540805e-11
2.6064648570336578e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18725961329451818,0.09695722063218179,0.098594878406780537,2.0421769615736488e-09,0.00013235051696877846,6.5383013880697416e-08,1.3588083353532756e-14,1.8513693181582132e-21,1.0112857890116465e-43,1.0608750729149512e-15,1.777182788461588e-49,4.360891098429492e-16,9.0399032095705087e-35,1.0986174822024231e-15,1.4228506690344729e-32,3.8003336174629307e-39,1.2802602014840445e-13,1.254633387763226e-39,0.0029543765178006148,0.0025480839269637809,5.1505746666592599e-10,1.4894800311217063e-06,3.249405548058641e-16,6.0015911026337616e-10,2.3814200662340135e-06,2.8477111556713774e-07,4.3501601745236073e-05,8.6018259934411318e-05,1.2607413411497181e-11
2.6162304100037014e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18724648905301933,0.096953366927325799,0.098589779638832795,2.0660331764916245e-09,0.00013294226750937228,6.5376577177392659e-08,1.3693483348173451e-14,1.8579864547366334e-21,1.0277678214976074e-43,1.0687971700932901e-15,1.8174920771547827e-49,4.3625789489524987e-16,9.1408858409115922e-35,1.1027439660309975e-15,1.4411680191557873e-32,3.8469375654436701e-39,1.2849876731145121e-13,1.2735427452369485e-39,0.0029579102163727151,0.0025573090345512015,5.1500102190634802e-10,1.4838400262067091e-06,3.2490815491568233e-16,5.9581742973933672e-10,2.3718698485547621e-06,2.847755057462502e-07,4.3552690271758751e-05,8.6347796883399293e-05,1.2701794834624836e-11
2.625995962973745e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18723339306303127,0.096949539774097079,0.09858468184844156,2.0900675610071829e-09,0.0001335339378500982,6.5370042631348398e-08,1.3799205078816849e-14,1.8646021436151506e-21,1.0444480818599917e-43,1.0767470136395661e-15,1.8585545423671792e-49,4.364243011903003e-16,9.242602056982281e-35,1.106870062863075e-15,1.459632761087014e-32,3.8939003043952853e-39,1.2897138307325932e-13,1.2926629254083224e-39,0.0029614174171197654,0.0025665324483633632,5.1494479873944567e-10,1.4782427054387697e-06,3.2487590052882564e-16,5.9152663723670891e-10,2.3623984796280784e-06,2.8478001666724707e-07,4.3603730063261834e-05,8.6677200951776538e-05,1.2796500163654696e-11
2.6357615159437885e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18722032513275935,0.096945738982864141,0.098579585033899617,2.1142807247271686e-09,0.00013412552756483629,6.53634114251921e-08,1.3905247873442803e-14,1.8712163906248447e-21,1.0613280941237716e-43,1.0847245883384863e-15,1.9003812633297734e-49,4.3658834795555905e-16,9.3450543284632799e-35,1.1109957761975442e-15,1.4782453103069675e-32,3.9412229166436367e-39,1.2944386770049878e-13,1.3119954568217727e-39,0.0029648983094847201,0.002575754170002905,5.1488879559177874e-10,1.4726875869542389e-06,3.2484379052687603e-16,5.8728592888496086e-10,2.353004954591947e-06,2.8478464757774625e-07,4.3654722163599373e-05,8.700647333320324e-05,1.2891529279214477e-11
2.645527068913832e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18720728507177686,0.096941964365350644,0.09857448919351075,2.1386732770288898e-09,0.00013471703624461944,6.5356684723827412e-08,1.4011611062859755e-14,1.877829201554672e-21,1.0784093871006435e-43,1.0927298790057964e-15,1.9429834383597616e-49,4.3675005420862548e-16,9.4482451245910608e-35,1.1151211095094185e-15,1.4970060802671675e-32,3.9889064822973431e-39,1.2991622145838232e-13,1.3315418731596348e-39,0.0029683530815566347,0.0025849742010756178,5.1483301090136676e-10,1.4671741960969907e-06,3.2481182380162317e-16,5.8309451689579638e-10,2.3436882862795329e-06,2.8478939773470016e-07,4.3705667593196926e-05,8.7335615202290115e-05,1.2986882061838704e-11
2.6552926218838756e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18719427269101593,0.096938215734625771,0.098569394325589796,2.1632458270599509e-09,0.00013530846349721321,6.5349863674764054e-08,1.4118293980672529e-14,1.8844405821517791e-21,1.0956934943761721e-43,1.1007628704880442e-15,1.9863723856681749e-49,4.3690943876030064e-16,9.5521769131625299e-35,1.1192460662500654e-15,1.5159154823968074e-32,4.0369520792573694e-39,1.3038844461068289e-13,1.3513037132391587e-39,0.0029717819200803549,0.00259419254319011,5.1477744311759092e-10,1.4617020652843065e-06,3.247799992549526e-16,5.7895162915529492e-10,2.3344475048104428e-06,2.8479426640419673e-07,4.3756567349558846e-05,8.7664627715017544e-05,1.308255839197835e-11
2.6650581748539192e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18718128780275758,0.096934492905094677,0.098564300428462551,2.1879989837381035e-09,0.00013589980894670417,6.534294940844047e-08,1.4225295963250736e-14,1.89105053812182e-21,1.1131819542969466e-43,1.1088235476623475e-15,2.0305595441697318e-49,4.3706652021759176e-16,9.6568521605396349e-35,1.1233706498474401e-15,1.5349739261077061e-32,4.0853607832264984e-39,1.3086053741975088e-13,1.3712825210095153e-39,0.0029751850104661275,0.0026034091979574678,5.1472209070111297e-10,1.4562707338757236e-06,3.2474831579868425e-16,5.7485650884377902e-10,2.3252816571940157e-06,2.8479925286130878e-07,4.3807422407764883e-05,8.7993512009142369e-05,1.3178558150009965e-11
2.6748237278239628e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18716833022062185,0.096930795692488886,0.098559207500465512,2.2129333557511225e-09,0.00013649107223309787,6.5335943038539194e-08,1.4332616349697858e-14,1.8976590751292688e-21,1.1308763099577373e-43,1.1169118954361607e-15,2.0755564742949034e-49,4.3722131698666296e-16,9.762273331653969e-35,1.1274948637063111e-15,1.5541818187992546e-32,4.1341336677186948e-39,1.3133250014653051e-13,1.3914798455488194e-39,0.00297856253679915,0.002612624166990938,5.1466695212380473e-10,1.450879748044782e-06,3.2471677235444019e-16,5.7080841408372737e-10,2.316189806944205e-06,2.8480435638990306e-07,4.3858233720955728e-05,8.8322269204593268e-05,1.3274881216244389e-11
2.6845892807940064e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18715539975955894,0.096927123913856716,0.098554115539946127,2.2380495515566844e-09,0.0001370822530119259,6.5328845662295428e-08,1.4440254481820935e-14,1.9042661987977313e-21,1.148778109188662e-43,1.1250278987470497e-15,2.1213748588041959e-49,4.3737384727573108e-16,9.8684428900113082e-35,1.1316187112084811e-15,1.5735395658633485e-32,4.1832718040683528e-39,1.3180433305057676e-13,1.4118972410611565e-39,0.0029819146818490486,0.002621837451905622,5.1461202586865035e-10,1.4455286606536375e-06,3.2468536785355681e-16,5.6680661756156158e-10,2.3071710337056729e-06,2.8480957628244437e-07,4.3909002220808365e-05,8.8650900403854598e-05,1.3371527470935115e-11
2.69435483376405e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18714249623583926,0.096923477387554038,0.098549024545262362,2.2633481793822808e-09,0.00013767335095386102,6.5321658360798539e-08,1.4548209704100851e-14,1.9108719147102483e-21,1.1668889045423551e-43,1.1331715425624631e-15,2.1680265036046402e-49,4.375241290979101e-16,9.9753632976961225e-35,1.1357421957130111e-15,1.5930475706893156e-32,4.2327762614394266e-39,1.3227603639007109e-13,1.432536266873624e-39,0.0029852416270792874,0.0026310490543181787,5.1455731042966495e-10,1.4402170311304158e-06,3.2465410123692745e-16,5.6285040617476854e-10,2.298224432890645e-06,2.8481491183985487e-07,4.3959728818000861e-05,8.8979406692339476e-05,1.3468496794286198e-11
2.7041203867340935e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1871296194670439,0.096919855933234697,0.09854393451478291,2.2888298472251211e-09,0.0001382643657443418,6.5314382199287273e-08,1.4656481363663211e-14,1.9174762284096059e-21,1.185210253281146e-43,1.1413428118795124e-15,2.2155233385684893e-49,4.3767218027400361e-16,1.0083037015376069e-34,1.1398653205564345e-15,1.6127062346688267e-32,4.2826481068344615e-39,1.3274761042183748e-13,1.4533984874333774e-39,0.0029885435526565171,0.0026402589758465355,5.1450280431182938e-10,1.4349444253492295e-06,3.2462297145486382e-16,5.5893908072017495e-10,2.289349115326127e-06,2.8482036237135065e-07,4.401041440266732e-05,8.9307789138752571e-05,1.3565789066459862e-11
2.713885939704137e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18711676927205589,0.096916259371841479,0.098538845446886847,2.314495162852073e-09,0.00013885529708320475,6.5307018227438328e-08,1.4765068810249847e-14,1.9240791453986396e-21,1.2037437173642408e-43,1.1495416917247489e-15,2.2638774183541107e-49,4.3781801843524721e-16,1.0191466502306438e-34,1.1439880890529701e-15,1.6325159572008018e-32,4.3328884051035184e-39,1.3321905540135787e-13,1.474485472304689e-39,0.0029918206374598424,0.0026494672181096163,5.1444850603099355e-10,1.4297104155128696e-06,3.245919774670341e-16,5.5507195554264025e-10,2.2805442069111932e-06,2.8482592719425529e-07,4.4061059844842844e-05,8.9636048795442452e-05,1.3663404167583719e-11
2.7236514926741806e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18710394547105028,0.096912687525596661,0.098533757339963876,2.3403447337996008e-09,0.0001394461446843252,6.5299567479648685e-08,1.487397139619075e-14,1.93068067114053e-21,1.2224908634349137e-43,1.1577681671539461e-15,2.3131009232290878e-49,4.3796166102600227e-16,1.0300654216334558e-34,1.1481105044947373e-15,1.6524771356963058e-32,4.3834982189529829e-39,1.3369037158278759e-13,1.495798796166014e-39,0.0029950730590900393,0.0026586737827270748,5.1439441411379327e-10,1.4245145800380263e-06,3.2456111824231539e-16,5.5124835820245326e-10,2.2718088482839249e-06,2.8483160563386195e-07,4.4111665994899012e-05,8.9964186698744458e-05,1.3761341977757671e-11
2.7334170456442242e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18709114788548539,0.096909140217993003,0.098528670192413917,2.3663791673737256e-09,0.00014003690827526583,6.5292030975311921e-08,1.4983188476376705e-14,1.9372808110591036e-21,1.2414532628077017e-43,1.1660222232518854e-15,2.3632061598955014e-49,4.3810312530640071e-16,1.0410602613904176e-34,1.1522325701519574e-15,1.6725901655834321e-32,4.4344786089542893e-39,1.3416155921896977e-13,1.5173400388070667e-39,0.0029983009938786983,0.0026678786713190379,5.1434052709759114e-10,1.4193565034429612e-06,3.2453039275863658e-16,5.4746762920399e-10,2.2631421944976339e-06,2.8483739702329408e-07,4.4162233683969868e-05,9.0292203869314045e-05,1.3859602377060473e-11
2.7431825986142678e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18707837633809335,0.096905617273784647,0.098523584002647296,2.3925990706499902e-09,0.00014062758759693359,6.5284409719088348e-08,1.5092719408232308e-14,1.9438795705391298e-21,1.2606324914556067e-43,1.174303845132141e-15,2.4142055623174097e-49,4.3824242835494374e-16,1.0521314150059808e-34,1.1563542892731623e-15,1.6928554403121808e-32,4.4858306335525259e-39,1.3463261856145073e-13,1.5391107851259036e-39,0.003001504616897297,0.0026770818855058622,5.1428684353038336e-10,1.4142357762376714e-06,3.2449980000294668e-16,5.4372912167017976e-10,2.2545434147061471e-06,2.8484330070333186e-07,4.4212763724368722e-05,9.0620101312451019e-05,1.3958185245556019e-11
2.7529481515843114e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18706563065287121,0.096902118518978009,0.098518498769084487,2.4190050504734409e-09,0.00014121818240324361,6.5276704701169474e-08,1.5202563551689615e-14,1.9504769549266164e-21,1.2800301299973065e-43,1.1826130179368703e-15,2.4661116925505102e-49,4.3837958707105394e-16,1.0632791278451047e-34,1.1604756650853964e-15,1.7132733513593261e-32,4.537555349074962e-39,1.351035498604937e-13,1.5611126251260212e-39,0.0030046841019662194,0.002686283426907893,5.1423336197070918e-10,1.4091519948164042e-06,3.2446933897108423e-16,5.4003220102175544e-10,2.2460116918577872e-06,2.8484931602227783e-07,4.4263256909996016e-05,9.094788001841519e-05,1.4057090463299349e-11
2.762713704554355e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18705291065507196,0.096898643780822913,0.098513414490156159,2.4455977134586198e-09,0.00014180869246079096,6.5268916897536903e-08,1.5312720269162202e-14,1.9570729695290941e-21,1.2996477636843696e-43,1.1909497268366039e-15,2.5189372415739892e-49,4.3851461817758222e-16,1.0745036451336845e-34,1.1645967007944127e-15,1.7338442882332708e-32,4.5896538097394573e-39,1.3557435336509345e-13,1.5833471539134521e-39,0.0030078396216637045,0.0026954832971452362,5.1418008098760218e-10,1.4041047613524113e-06,3.2443900866758951e-16,5.3637624474686276e-10,2.2375462223976688e-06,2.8485544233583237e-07,4.4313714016738354e-05,9.1275540962733277e-05,1.4156317910342315e-11
2.7724792575243985e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18704021617119532,0.096895192887803586,0.098508331164303062,2.4723776659895615e-09,0.00014239911754852991,6.5261047270215358e-08,1.5423188925519772e-14,1.9636676196159144e-21,1.3194869823884808e-43,1.1993139570300401e-15,2.5726950301245401e-49,4.386475382232714e-16,1.085805211958976e-34,1.1687173995848723e-15,1.754568638478902e-32,4.6421270676627978e-39,1.3604502932298984e-13,1.6058159716938859e-39,0.0030109713473347238,0.0027046814978375407,5.1412699916050157e-10,1.3990936836950398e-06,3.2440880810570061e-16,5.3276064210259612e-10,2.2291462159781761e-06,2.8486167900693686e-07,4.4364135802858837e-05,9.1603085106497774e-05,1.4255867466739055e-11
2.782244810494442e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18702754702897895,0.096891765669630023,0.09850324878997592,2.4993455142198116e-09,0.00014298945745746006,6.525309676752072e-08,1.5533968888063184e-14,1.9702609104185309e-21,1.339549380588668e-43,1.207705693743841e-15,2.6273980095325669e-49,4.387783635851759e-16,1.0971840732700169e-34,1.1728377646205356e-15,1.7754467876824241e-32,4.6949761728689197e-39,1.3651557798068165e-13,1.6285206837697815e-39,0.0030140794490998131,0.0027138780306037824,5.1407411507914825e-10,1.3941183752690075e-06,3.2437873630725803e-16,5.2918479379564859e-10,2.2208108951773058e-06,2.84868025405645e-07,4.4414523009379199e-05,9.1930513396658e-05,1.4355739012551175e-11
2.7920103634644856e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18701490305738991,0.096888361957229038,0.098498167365635408,2.5265018640724438e-09,0.00014357971199031972,6.5245066324302473e-08,1.5645059526500013e-14,1.9768528471307846e-21,1.3598365573585438e-43,1.2161249222324306e-15,2.683059262560547e-49,4.3890711047103969e-16,1.1086404738780446e-34,1.1769577990444545e-15,1.7964791194761971e-32,4.7482021732970588e-39,1.3698599958343981e-13,1.6514629005374996e-39,0.0030171640958638196,0.0027230728970620613,5.1402142734355238e-10,1.389178454975723e-06,3.2434879230246815e-16,5.2564811179340377e-10,2.2125394952244606e-06,2.8487448090900736e-07,4.4464876360453457e-05,9.2257826766303308e-05,1.4455932427852703e-11
2.8017759164345292e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18700228408661532,0.096884981582735591,0.09849308688975203,2.5538473212400888e-09,0.00014416988096128589,6.5236956862181195e-08,1.5756460212920482e-14,1.9834434349091905e-21,1.3803501163535477e-43,1.2245716277777952e-15,2.7396920042435733e-49,4.390337949216322e-16,1.1201746584569139e-34,1.1810775059791605e-15,1.8176660155435563e-32,4.801806114809802e-39,1.3745629437532073e-13,1.674644237484441e-39,0.0030202254553246071,0.0027322660988294031,5.1396893456390753e-10,1.384273547096788e-06,3.2431897512992056e-16,5.2215001905742964e-10,2.2043312637336468e-06,2.8488104490092761e-07,4.4515196563733711e-05,9.2585026134939057e-05,1.4556447592734815e-11
2.8115414694045728e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18698968994805412,0.096881624379484194,0.098488007360806096,2.5813824911849769e-09,0.00014475996419568147,6.5228769289781158e-08,1.5868170321773884e-14,1.9900326788732122e-21,1.4010916657981995e-43,1.2330457956892839e-15,2.797309582732048e-49,4.3915843281304481e-16,1.131786871543505e-34,1.1851968885268496e-15,1.839007855623627e-32,4.8557890412010487e-39,1.3792646259917895e-13,1.6980663151861928e-39,0.003023263693981679,0.0027414576375215712,5.1391663536047241e-10,1.3794032811995633e-06,3.2428928383655394e-16,5.1868994921252031e-10,2.196185460443819e-06,2.8488771677204695e-07,4.456548431072794e-05,9.2912112408755245e-05,1.4657284387310307e-11
2.8213070223746163e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1869771204743082,0.096878290182000421,0.098482928777287662,2.6091079791389848e-09,0.00014534996152968836,6.5220504502957602e-08,1.5980189229845435e-14,1.9966205841055441e-21,1.4220628184733596e-43,1.2415474113034172e-15,2.8559254801365434e-49,4.3928103985894651e-16,1.1434773575381355e-34,1.1893159497695673e-15,1.8605050175161318e-32,4.9101519942038958e-39,1.3839650449668022e-13,1.7217307593036816e-39,0.0030262789771447586,0.0027506475147528837,5.138645283635511e-10,1.3745672920445625e-06,3.2425971747735414e-16,5.1526734639864701e-10,2.1881013569658997e-06,2.8489449591963299e-07,4.4615740277150146e-05,9.323908648088847e-05,1.4758442691717924e-11
2.83107257534466e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18696457549917389,0.096874978825992095,0.098477851137696359,2.6370243901036858e-09,0.0001459398728100678,6.5212163385019843e-08,1.6092516316233507e-14,2.0032071556523845e-21,1.4432651917034962e-43,1.2500764599836905e-15,2.9155533133748121e-49,4.3940163161280167e-16,1.1552463607049654e-34,1.193434692769388e-15,1.8821578770861899e-32,4.9648960134984307e-39,1.3886642030831345e-13,1.7456392005803403e-39,0.0030292714689422887,0.0027598357321360328,5.1381261221342122e-10,1.3697652194949107e-06,3.242302751153714e-16,5.1188166504654449e-10,2.180078236536503e-06,2.849013817474422e-07,4.4665965123262979e-05,9.3565949231676988e-05,1.4859922386126396e-11
2.8408381283147035e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18695205485763333,0.096871690148341183,0.098472774440541394,2.6651323288504217e-09,0.00014652969789388603,6.5203746806949215e-08,1.620515096232731e-14,2.0097923985237134e-21,1.4647004073439609e-43,1.2586329271203839e-15,2.9762068350209551e-49,4.3952022347004934e-16,1.1670941251723993e-34,1.1975531205685937e-15,1.9039668082691045e-32,5.0200221367194411e-39,1.3933621027340344e-13,1.7697932748392767e-39,0.0030322413323298904,0.0027690222912819225,5.1376088556018998e-10,1.3649967084277516e-06,3.2420095582179013e-16,5.085323695192596e-10,2.1721153937782104e-06,2.8490837366562412e-07,4.4716159494212918e-05,9.3892701528909455e-05,1.4961723350738398e-11
2.850603681284747e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18693955838584617,0.096868423987095151,0.09846769868434159,2.693432399920363e-09,0.00014711943664824732,6.5195255627612762e-08,1.6318092551784932e-14,2.0163763176935603e-21,1.4863700917682722e-43,1.2672167981303745e-15,3.0378999341567336e-49,4.3963683067024503e-16,1.1790208949334877e-34,1.2016712361898527e-15,1.9259321830751473e-32,5.0755313994640584e-39,1.3980587463012266e-13,1.7941946229804567e-39,0.0030351887290987426,0.002778207193799499,5.1370934706378849e-10,1.360261408647286e-06,3.2417175867554497e-16,5.0521893400126642e-10,2.1642121344657992e-06,2.8491547109061635e-07,4.4766324020358306e-05,9.4219344228067099e-05,1.5063845465794199e-11
