Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),COX(50),CHOX(53),HOCOX(206),CH4OX(60),C2H4X(210),C2H4X(65)
1.8754460507536356e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44675980880830179,0.11309864564156279,0.022751213278093797,0.0,7.9966235840681688e-07,1.2732099717656168e-05,1.1282850508157931e-06,1.5189223032827148e-08,2.7847304283446623e-19,0.00016562050095998685,3.1215556471465196e-17,0.0001308076341151053,5.1495297638697685e-13,4.1664891092831505e-09,2.4482849489486931e-14,2.0056529531044734e-16,1.7073302222027488e-05,6.8234556736484661e-12,0.0053979313337716352,0.00012150626104420056,2.1038550145434878e-05,1.7502759029225601e-07,9.371302574702699e-10,2.4642396496129244e-10,1.1357818482743535e-13,1.1146474784114482e-09,6.5831861379651423e-06,2.0199406160959356e-08,4.7870385083117384e-11,2.1202084344084036e-07,1.0657076062024896e-11,3.523875467993661e-12,2.1766622629437926e-14,6.1644952802193475e-15,4.6536512448514289e-14,1.0558461469703087e-13,1.9425267273294175e-18
1.884626687901892e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44674548492914662,0.11308362373700548,0.022751084672698315,0.0,8.135826439847881e-07,1.2860866631032079e-05,1.144506332698001e-06,1.5410739506967425e-08,2.8541227297646396e-19,0.00016643297025267589,3.1996052104395899e-17,0.00013131010474194452,5.2279259220296104e-13,4.2606762596341861e-09,2.4943521659533681e-14,2.045402767336393e-16,1.7271597302915049e-05,6.9606002010387936e-12,0.0054120704313744298,0.00012153386233375294,2.1138939649353582e-05,1.7590981743991478e-07,9.4172358408317542e-10,2.4751691370323474e-10,1.1409058540097102e-13,1.129004563624973e-09,6.6365580156986006e-06,2.0385867011217246e-08,4.8609089935671209e-11,2.1435479282562393e-07,1.0871956083544261e-11,3.5744399557580328e-12,2.2073082639653906e-14,6.2529594731551958e-15,4.7587256905061156e-14,1.0817521505511308e-13,1.9815062038828158e-18
1.8938073250501485e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44673124139758424,0.11306868011390489,0.022750956335464246,0.0,8.2765396861637139e-07,1.2990300474497894e-05,1.1608633439028758e-06,1.563437546921494e-08,2.9248304422237726e-19,0.00016724546839805914,3.2792126200435264e-17,0.00013181146913530495,5.3071304946028778e-13,4.3564153301559738e-09,2.5410002823906021e-14,2.0857115789645304e-16,1.7470787684817485e-05,7.0998191242667115e-12,0.0054261309062305111,0.00012155974669027358,2.1239140596471143e-05,1.7678841870155447e-07,9.4631703318687285e-10,2.4860983038220609e-10,1.1460310744410288e-13,1.1434666875343561e-09,6.6901000868152042e-06,2.0572935062070956e-08,4.935467212545423e-11,2.1670209876458852e-07,1.1090096604804835e-11,3.6254260206382665e-12,2.2381937861654743e-14,6.3420590059150666e-15,4.8655284540851311e-14,1.1081604722032227e-13,2.0210740550909048e-18
1.902987962198405e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.446717077743496,0.11305381433652864,0.02275082825196675,0.0,8.4187686253183607e-07,1.3120401181377566e-05,1.1773563328492455e-06,1.5860140574751598e-08,2.996870408991113e-19,0.00016805799543102894,3.3604011995422217e-17,0.00013231173005347324,5.3871479285816993e-13,4.4537218014912259e-09,2.5882327212470556e-14,2.1265838710881094e-16,1.7670868184184414e-05,7.2411336612094758e-12,0.0054401131940184245,0.00012158394733001675,2.1339154451407102e-05,1.7766341788864257e-07,9.5091060453669478e-10,2.4970271662544472e-10,1.1511575252652207e-13,1.1580340542392568e-09,6.7438120876711762e-06,2.0760609335064556e-08,5.0107152203677793e-11,2.1906276121369068e-07,1.1311531080433931e-11,3.6768344224155569e-12,2.2693192799190403e-14,6.4317936993463061e-15,4.9740767258429733e-14,1.1350782773556021e-13,2.0612362835803287e-18
1.9121685993466613e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44670299349976306,0.11303902597156772,0.022750700408049756,0.0,8.5625185213948208e-07,1.3251168683310488e-05,1.1939855464951945e-06,1.6088044472817039e-08,3.070259580763797e-19,0.0001688705513835972,3.4431945065766108e-17,0.00013281089024637127,5.4679826746305344e-13,4.5526111956595455e-09,2.6360528976196002e-14,2.1680241331424275e-16,1.7871833651064293e-05,7.3845651448941307e-12,0.005454017727995736,0.00012160649690321354,2.1438982663915188e-05,1.7853483891349679e-07,9.5550429787129224e-10,2.5079557402838284e-10,1.1562852220399626e-13,1.172706867477981e-09,6.7976937565971218e-06,2.0948888888136437e-08,5.0866550637965219e-11,2.2143678005498546e-07,1.153629314718141e-11,3.7286659164656902e-12,2.3006851980477576e-14,6.5221633912290008e-15,5.0843877415639032e-14,1.1625127968424163e-13,2.1019989244733324e-18
1.9213492364949177e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44668898820224523,0.11302431458812275,0.022750572789822007,0.0,8.7077946007050471e-07,1.3382602910301165e-05,1.2107512303747592e-06,1.6318096806706389e-08,3.1450150156226312e-19,0.00016968313628491953,3.5276163340431175e-17,0.00013330895245558687,5.5496391870687971e-13,4.6530990756851455e-09,2.6844642187425468e-14,2.2100368608587521e-16,1.8073678969185316e-05,7.5301350235836099e-12,0.0054678449390125434,0.00012162742750178921,2.1538626668579021e-05,1.7940270577281684e-07,9.6009811291287194e-10,2.5188840415505462e-10,1.1614141801852804e-13,1.1874853306028158e-09,6.8517448338524424e-06,2.1137772814715051e-08,5.163288781213799e-11,2.2382415509891893e-07,1.1764416624056424e-11,3.7809212538730898e-12,2.3322919957641571e-14,6.6131679361472472e-15,5.1964787821541655e-14,1.1904713271561227e-13,2.143368045412878e-18
1.930529873643174e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4466750613897606,0.11300967975769075,0.02275044538365318,0.0,8.8546020522315421e-07,1.3514703790766096e-05,1.2276536286337075e-06,1.6550307213767787e-08,3.2211538789878966e-19,0.00017049575016131851,3.6136907112920556e-17,0.00013380591941440344,5.6321219238535195e-13,4.7552010452294681e-09,2.7334700840152958e-14,2.2526265562255039e-16,1.8276399056016793e-05,7.6778648608623497e-12,0.0054815952555249568,0.00012164677066705438,2.163808788453506e-05,1.8026704253191141e-07,9.6469204936743176e-10,2.5298120853850307e-10,1.1665444149851189e-13,1.2023696465556275e-09,6.9059650615807832e-06,2.1327260242829539e-08,5.2406184026001729e-11,2.2622488608655087e-07,1.1995935512463413e-11,3.8336011815419776e-12,2.3641401306145461e-14,6.7048072053474095e-15,5.310367173239677e-14,1.2189612307000896e-13,2.1853497465876371e-18
1.9397105107914306e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44666121260406494,0.11299512105415152,0.022750318176170008,0.0,9.0029460280618922e-07,1.3647471251577905e-05,1.2446929840644083e-06,1.6784685325399843e-08,3.298693443575987e-19,0.00017130839303630766,3.7014419053260087e-17,0.00013430179384782992,5.7154353465619852e-13,4.8589327482286075e-09,2.783073885030363e-14,2.2957977274506769e-16,1.8479988862811531e-05,7.8277763357215341e-12,0.0054952691036084496,0.00012166455739736617,2.1737367715221701e-05,1.8112787330960033e-07,9.6928610692499527e-10,2.5407398868118591e-10,1.1716759415889036e-13,1.2173600178437394e-09,6.9603541837664918e-06,2.1517350334235484e-08,5.3186459495133491e-11,2.286389726917092e-07,1.2230883996337466e-11,3.8867064423046669e-12,2.3962300624207818e-14,6.797081086584354e-15,5.4260702847690832e-14,1.2479899360406251e-13,2.2279501607568696e-18
1.948891147939687e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44664744138983054,0.11298063805375452,0.022750191154252388,0.0,9.1528316438163214e-07,1.3780905218106834e-05,1.2618695381398216e-06,1.7021240767048937e-08,3.3776510893568051e-19,0.00017212106493061488,3.7908944219981247e-17,0.0001347965784726293,5.7995839203743893e-13,4.9643098685354129e-09,2.8332790056017326e-14,2.3395548889254799e-16,1.8684443374630432e-05,7.9798912426438163e-12,0.0055088669069711825,0.00012168081815575556,2.1836467548153557e-05,1.8198522226377115e-07,9.7388028525983633e-10,2.5516674605537982e-10,1.1768087750130944e-13,1.2324566465161085e-09,7.0149119461920667e-06,2.1708042283555623e-08,5.3973734350670515e-11,2.3106641452307673e-07,1.2469296442278934e-11,3.9402377750270842e-12,2.4285622532210439e-14,6.8899894839560852e-15,5.5436055306220101e-14,1.2775649381584287e-13,2.2711754532751749e-18
1.9580717850879434e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44663374729462585,0.11296623033510543,0.022750064305029585,0.0,9.3042639790682676e-07,1.391500561425965e-05,1.2791835310466142e-06,1.7259983158206456e-08,3.4580443035115034e-19,0.00017293376586220626,3.8820730072103846e-17,0.00013529027599734717,5.8845721140565116e-13,5.0713481295662091e-09,2.8840888217934946e-14,2.3839025611891421e-16,1.8889757610349762e-05,8.1342314916876703e-12,0.005522389086967225,0.00012169558287751809,2.1935388754719794e-05,1.8283911357757305e-07,9.7847458403070757e-10,2.5625948210358416e-10,1.1819429301427268e-13,1.2476597341398239e-09,7.0696380963965844e-06,2.1899335317435656e-08,5.4768028639102587e-11,2.3350721112621098e-07,1.2711207399687385e-11,3.9941959147115422e-12,2.4611371672097325e-14,6.9835323177281742e-15,5.6629903682224852e-14,1.307693798699474e-13,2.3150318221171219e-18
1.9672524222361998e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44662012986889504,0.11295189747915318,0.022749937615876435,0.0,9.4572480777580764e-07,1.4049772362516102e-05,1.2966352017174226e-06,1.7500922112405839e-08,3.5398906803904583e-19,0.00017374649584630928,3.9750026481117726e-17,0.00013578288912233962,5.9704043999423732e-13,5.180063293952022e-09,2.9355067019487242e-14,2.4288452708948703e-16,1.9095926622652113e-05,8.2908191085712721e-12,0.0055358360626097097,0.00012170888097776405,2.2034132690005674e-05,1.8368957144622728e-07,9.8306900288105859e-10,2.5735219823892242e-10,1.1870784217329416e-13,1.2629694817769372e-09,7.1245323836350913e-06,2.2091228693714901e-08,5.5569362322068001e-11,2.3596136198549794e-07,1.2956651600894837e-11,4.0485815925968194e-12,2.4939552706765701e-14,7.0777095241481033e-15,5.7842422981573682e-14,1.3383841462253102e-13,2.3595254979017693e-18
1.9764330593844562e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44660658866593794,0.11293763906917668,0.022749811074409543,0.0,9.6117889485998206e-07,1.4185205383962928e-05,1.3142247878622747e-06,1.7744067237219559e-08,3.6232079214715738e-19,0.00017455925489543684,4.0697085742963771e-17,0.00013627442053980096,6.0570852539169244e-13,5.2904711631942084e-09,2.9875360067185583e-14,2.4743875507769142e-16,1.9302945498001726e-05,8.4496762347559461e-12,0.0055492082505839086,0.0001217207413589254,2.2132700692636316e-05,1.84536620064437e-07,9.8766354143925201e-10,2.5844489584554209e-10,1.192215264410505e-13,1.2783860899616609e-09,7.1795945588389376e-06,2.2283721700611996e-08,5.6377755276154383e-11,2.3842886652604019e-07,1.3205663961298324e-11,4.1033955362556141e-12,2.5270170319450915e-14,7.1725210552505823e-15,5.9073788637996868e-14,1.3696436764627989e-13,2.4046627439170555e-18
1.9856136965327126e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44659312324188899,0.11292345469077199,0.022749684668483549,0.0,9.7678915654813298e-07,1.4321304598325589e-05,1.3319525259991952e-06,1.7989428134255973e-08,3.7080138353190257e-19,0.00017537204301941006,4.1662162590013936e-17,0.00013676487293379046,6.1446191553987157e-13,5.4025875773244173e-09,3.0401800890914534e-14,2.5205339396187113e-16,1.9510809356604893e-05,8.610825127529173e-12,0.0055625060652602382,0.00012173119241821679,2.223109408464172e-05,1.8538028361437791e-07,9.922581993187817e-10,2.5953757627901217e-10,1.197353472675311e-13,1.2939097586779242e-09,7.2348243745770381e-06,2.2476813655925417e-08,5.719322729270504e-11,2.4090972411548136e-07,1.3458279579491737e-11,4.1586384696893866e-12,2.5603229213105616e-14,7.2679668786546453e-15,6.0324176509367898e-14,1.4014801525532714e-13,2.4504498561440698e-18
1.994794333680969e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44657973315569793,0.1129093439318391,0.022749558386187467,0.0,9.9255608678574776e-07,1.4458069923997683e-05,1.3498186514839946e-06,1.8237014399156072e-08,3.7943263375423939e-19,0.00017618486022538197,4.2645514203050399e-17,0.0001372542489802596,6.2330105873225783e-13,5.5164284145687719e-09,3.0934422944225495e-14,2.567288982222087e-16,1.971951335235612e-05,8.7742881600871714e-12,0.0055757299187071995,0.00012174026205504754,2.2329314171342217e-05,1.8622058625425075e-07,9.9685297611847707e-10,2.6063024086671901e-10,1.2024930609018814e-13,1.3095406873373188e-09,7.290221585018046e-06,2.2670503906248794e-08,5.8015798077631264e-11,2.4340393406576644e-07,1.371453373739701e-11,4.2143111134206838e-12,2.5938734109774563e-14,7.3640469773526727e-15,6.1593762874032107e-14,1.4339014053011163e-13,2.4968931632812044e-18
2.0039749708292255e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44656641796910912,0.11289530638256939,0.022749432215840953,0.0,1.0084801761136803e-06,1.4595501278068283e-05,1.367823398539276e-06,1.8486835621590082e-08,3.882163450756106e-19,0.00017699770651786084,4.3647400223243437e-17,0.00013774255134707788,6.3222640361223277e-13,5.6320095910162107e-09,3.1473259604631476e-14,2.6146572293774613e-16,1.9929052672770857e-05,8.9400878216170091e-12,0.0055888802207042232,0.00012174797767838257,2.2427362241253422e-05,1.8705755210738035e-07,1.0014478714227144e-09,2.6172289090826029e-10,1.2076340433408421e-13,1.3252790747574478e-09,7.3457859458934268e-06,2.2864791826200982e-08,5.8845487251231872e-11,2.4591149563484022e-07,1.3974461900394568e-11,4.2704141845829756e-12,2.6276689749966105e-14,7.460761349492648e-15,6.2882724427181365e-14,1.4669153334217928e-13,2.5439990267681839e-18
2.013155607977482e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44655317724664162,0.11288134163543258,0.022749306145990699,0.0,1.0245619117061548e-06,1.4733598576347084e-05,1.3859670002826584e-06,1.8738901385253995e-08,3.9715433045391391e-19,0.00017781058189873331,4.4668082764128214e-17,0.00013822978269405919,6.4123839917134394e-13,5.749347060290847e-09,3.2018344173902431e-14,2.6626432378350625e-16,2.0139422538905291e-05,9.1082467173783383e-12,0.0056019573787544647,0.00012175436621404962,2.2525239566009929e-05,1.8789120525184198e-07,1.006042884801618e-09,2.6281552767583529e-10,1.2127764341203951e-13,1.3411251191406814e-09,7.4015172144614027e-06,2.3059676817670767e-08,5.9682314348019957e-11,2.484324080282835e-07,1.4238099717453126e-11,4.3269483970080164e-12,2.6617100892021176e-14,7.5581100081538139e-15,6.4191238277273684e-14,1.5005299037892751e-13,2.5917738408099793e-18
2.0223362451257383e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4465400105555698,0.11286744928516414,0.022749180165406793,0.0,1.040801777408112e-06,1.4872361733387616e-05,1.4042496887542469e-06,1.8993221267865991e-08,4.0624841353950142e-19,0.00017862348636728714,4.5707826423580212e-17,0.00013871594567298743,6.5033749474757497e-13,5.8684568132283369e-09,3.2569709878360812e-14,2.7112515702770791e-16,2.0350618205264002e-05,9.2787875687845969e-12,0.0056149617980975151,0.00012175945411199044,2.2622947400306753e-05,1.8872156971059882e-07,1.0106380158112591e-09,2.6390815241463337e-10,1.2179202472477704e-13,1.3570790180533378e-09,7.4574151494717759e-06,2.3255158309076059e-08,6.0526298816557538e-11,2.5096667040088986e-07,1.4505483021258752e-11,4.3839144613108731e-12,2.6959972311480512e-14,7.6560929811163222e-15,6.5519481942497101e-14,1.5347531516829211e-13,2.640224032400588e-18
2.0315168822739947e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44652691746590301,0.11285362892875252,0.022749054263079192,0.0,1.0572002537719164e-06,1.5011790662508441e-05,1.4226716949433501e-06,1.9249804841162745e-08,4.1550042867120621e-19,0.00017943641992023481,4.676689829578932e-17,0.00013920104292764208,6.5952414002361452e-13,5.9893548775560941e-09,3.3127389869177248e-14,2.7604867952907643e-16,2.0562634959696019e-05,9.4517332134838817e-12,0.0056278938817220436,0.00012176326735345438,2.2720486981857935e-05,1.8954866944213435e-07,1.0152332639938545e-09,2.6500076634322035e-10,1.2230654966106697e-13,1.3731409684052937e-09,7.5134795111315722e-06,2.3451235754637563e-08,6.1377460019298957e-11,2.5351428185818235e-07,1.4776647828343279e-11,4.4413130849725565e-12,2.730530880045141e-14,7.7547103106257995e-15,6.6867633347276551e-14,1.5695931810337726e-13,2.6893560613467089e-18
2.040697519422251e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4465138975503663,0.11283988016542662,0.02274892842821416,0.0,1.0737578180934196e-06,1.5151885275812536e-05,1.4412332488144725e-06,1.950866167089558e-08,4.2491222087239358e-19,0.0001802493825517359,4.7845567983232402e-17,0.00013968507709382293,6.6879878502512675e-13,6.1120573175773188e-09,3.3691417222665877e-14,2.8103534873424292e-16,2.0775468123279862e-05,9.6271066054392927e-12,0.0056407540303783669,0.00012176583145813208,2.2817859531371342e-05,1.9037252833156275e-07,1.0198286288779587e-09,2.660933706539211e-10,1.2282121959786924e-13,1.3893111664300455e-09,7.5697100610715502e-06,2.3647908633666769e-08,6.2235817232442656e-11,2.5607524145787165e-07,1.5051630339211967e-11,4.4991449724203942e-12,2.7653115166974327e-14,7.8539620531529074e-15,6.8235870818822897e-14,1.6050581646702826e-13,2.739176420291282e-18
2.0498781565705076e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44650095038438081,0.11282620259664339,0.022748802650230767,0.0,1.0904749444474e-06,1.5292645484204829e-05,1.4599345793325919e-06,1.9769801316826652e-08,4.3448564584703635e-19,0.00018106237425342007,4.8944107608644247e-17,0.00014016805079937521,6.7816188011902083e-13,6.2365802338587351e-09,3.426182494057915e-14,2.8608562267523241e-16,2.0989113050198216e-05,9.8049308150088957e-12,0.0056535426425909493,0.00012176717149122757,2.2915066252539055e-05,1.9119317018220252e-07,1.0244241099786515e-09,2.671859665131996e-10,1.2333603590047513e-13,1.4055898076652127e-09,7.6261065623134983e-06,2.3845176449868075e-08,6.3101389645792946e-11,2.5864954821125812e-07,1.533046693847056e-11,4.5574108251061373e-12,2.8003396234390446e-14,7.9538482791488333e-15,6.9624373083723246e-14,1.6411563445634743e-13,2.7896916347369162e-18
2.059058793718764e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44648807554604414,0.11281259582607517,0.022748676918757441,0.0,1.1073521037223781e-06,1.5434071197408051e-05,1.4787759144877303e-06,2.0033233332724878e-08,4.4422256997580915e-19,0.00018187539501440982,5.0062791826986847e-17,0.00014064996666421429,6.8761387601172141e-13,6.3629397629219635e-09,3.4838645950401838e-14,2.9119995996703605e-16,2.1203565127602782e-05,9.9852290290252245e-12,0.0056662601146708277,0.00012176731207046732,2.3012108332042483e-05,1.9201061870759648e-07,1.0290197067977293e-09,2.6827855506203617e-10,1.2385099992264697e-13,1.4219770869335093e-09,7.6826687792383437e-06,2.4043038730655049e-08,6.397419636263048e-11,2.612372010845757e-07,1.5613194194951549e-11,4.6161113415818671e-12,2.8356156840710754e-14,8.0543690727968087e-15,7.1033319264571367e-14,1.6778960320715246e-13,2.840908263069186e-18
