Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),CH3X(21),CH3OO(77),H2X(49),HOX(22),C2H4(47),H2OX(23),CH2X(27),CHX(28),CX(26),C2H6X(52),CH4OX(60),C2H4X(205),C2H4X(65),CH2(T)(34),CH2O2(180),O(29),OCX(25),CH2OX(54),COX(50),CH2OH(40),C2H5O(140),C3H6O(210),C2H3(46),C2H2(338),C2H2(362),C2H2X(364),C4H6(378),acetyl(43)
3.239911151534382e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45214947929000854,0.11851244691736545,0.022820006297906838,0.0,1.7729507461706407e-13,3.898751480923804e-09,1.8836550707269874e-13,8.213138040574156e-14,1.606138318958148e-16,2.8767191676695123e-06,1.7032521801417633e-26,2.8461016967150605e-06,1.0126165065179578e-18,2.4367763858375598e-17,2.7695670745475884e-23,6.509650068547608e-25,2.6348719737852347e-10,2.8547163335178575e-19,0.00015463904514035769,3.1223439176984449e-06,3.2774674838970904e-08,1.0351646076344713e-09,1.6030485522135949e-11,4.6184734034449013e-12,9.8283349344008309e-12,2.3473801223570105e-19,9.9120050311407218e-17,4.7424729323913022e-13,3.3219491634729218e-13,2.2958404165657893e-09,1.8455021162346872e-17,2.6316148689965928e-22,3.8482779463323963e-23,8.2145182646018921e-26,9.7090350679301271e-14,2.8855539205358283e-21,1.4063474579080088e-10,1.0022495606081601e-18,3.5445756996206062e-20,5.7101095879179508e-19,3.4900827541441173e-22,5.3578790798010491e-28,5.1897528043406954e-42,2.0599032724562454e-25,1.229696980116924e-25,2.2959380660669401e-29,1.7138120226055898e-29,1.6755329301134911e-51,1.3445919391937329e-24
3.260357846315192e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45214850473785656,0.11851146243926995,0.022820002302552527,0.0,1.8070190846000056e-13,3.9479747113051868e-09,1.9164272421129875e-13,8.3696463815090996e-14,1.6360532363631236e-16,2.8948900170446667e-06,1.7652940931461348e-26,2.8639785589804906e-06,1.0361104100413668e-18,2.4970309609556495e-17,2.8432632171007849e-23,6.6696154708062479e-25,2.6690361335038633e-10,2.9359104736074359e-19,0.00015560533450366081,3.130329157562502e-06,3.3034302494394874e-08,1.0363177207368611e-09,1.6133640131067205e-11,4.7050184600636724e-12,9.890938652238021e-12,2.4221077276558212e-19,9.9858711184628411e-17,4.7477518015128288e-13,3.3588651536246189e-13,2.3124551202328442e-09,1.8917562058701958e-17,2.6974152541184679e-22,3.9976499852618116e-23,8.4482091107229697e-26,9.8326501579497992e-14,2.9213155107374191e-21,1.4241150407097454e-10,1.0121075893235432e-18,3.6305684153465001e-20,5.8112751002684667e-19,3.5933287198944164e-22,5.4921802906451486e-28,5.4547067020272415e-42,2.1270373300042635e-25,1.2783258685264494e-25,2.3873966875464838e-29,1.7931511338279899e-29,1.7972419891487712e-51,1.376709120735782e-24
3.2808045410960017e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45214753041257977,0.11851047808084923,0.022819998361028288,0.0,1.8415198797662563e-13,3.9975049711436081e-09,1.9495195974894896e-13,8.5281306166782306e-14,1.6663377113178174e-16,2.9130610079984365e-06,1.8291699739595814e-26,2.881854365798585e-06,1.059986859018736e-18,2.5584067642264127e-17,2.9184248080465555e-23,6.8323513414347497e-25,2.7034154133687571e-10,3.0188652278199687e-19,0.00015657150403234051,3.1382067046641179e-06,3.3294563122503792e-08,1.0374705628667501e-09,1.6236795546369156e-11,4.7926199929614214e-12,9.953458239538354e-12,2.4986798559728501e-19,1.0059855994341785e-16,4.7530294773622688e-13,3.3961163875080214e-13,2.3290882287296508e-09,1.9388647143224306e-17,2.7644541361401819e-22,4.1517579531635184e-23,8.6869682242464027e-26,9.9570556119823478e-14,2.9572993752224383e-21,1.4419936712034186e-10,1.0219762106372796e-18,3.7180881013010329e-20,5.9134502681968176e-19,3.6989801708367127e-22,5.6289921414968066e-28,5.7313161302431429e-42,2.1958821008848361e-25,1.3285340629056011e-25,2.4818476978271782e-29,1.8756008589571049e-29,1.9268811020770134e-51,1.4093561619805646e-24
3.3012512358768115e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4521465563129779,0.11850949384208824,0.022819994472741422,0.0,1.8764557847956237e-13,4.0473422281973278e-09,1.9829324607261508e-13,8.6886031428868596e-14,1.6969940330399672e-16,2.9312321404915418e-06,1.8949214453285005e-26,2.899729117262321e-06,1.0842493707973028e-18,2.6209177060830237e-17,2.9950708225943447e-23,6.9978845761770145e-25,2.7380096655716097e-10,3.1036069033922155e-19,0.0001575375537415027,3.145977744416729e-06,3.3555456642433619e-08,1.0386231368931878e-09,1.6339951768137546e-11,4.8812839740836493e-12,1.0015894388288937e-11,2.5771286919515254e-19,1.0133961504962908e-16,4.7583059726511405e-13,3.4337042975399497e-13,2.3457397374581396e-09,1.9868378060832408e-17,2.8327470634504744e-22,4.3107182301875748e-23,8.9308713414607103e-26,1.0082251589989351e-13,2.993505559034852e-21,1.4599833403867017e-10,1.0318551222228757e-18,3.8071519465791826e-20,6.0166361920543164e-19,3.8070777573400448e-22,5.7683458139284482e-28,6.0200119385884857e-42,2.266468879356595e-25,1.3803616630870968e-25,2.5793676565278557e-29,1.961261129351729e-29,2.0649079011641889e-51,1.4425376721839904e-24
3.3216979306576213e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45214558243785558,0.1185085097229719,0.022819990637101856,0.0,1.9118294510302053e-13,4.0974864502375991e-09,2.016666145933107e-13,8.8510763569699418e-14,1.7280244912027432e-16,2.9494034144850564e-06,1.9625907866009321e-26,2.9176028134646634e-06,1.1089014680204509e-18,2.6845777808581642e-17,3.0732203380161603e-23,7.1662420965272737e-25,2.7728187434780399e-10,3.1901620217314688e-19,0.00015850348364624867,3.1536434569836905e-06,3.38169829737027e-08,1.0397754456780379e-09,1.6443108796460903e-11,4.9710163677415324e-12,1.0078247814358082e-11,2.6574867417209902e-19,1.0208189518523588e-16,4.7635813000576368e-13,3.4716303180886086e-13,2.3624096418672551e-09,2.035685698798066e-17,2.9023096793373363e-22,4.4746492164015552e-23,9.1799948150580285e-26,1.0208238252000511e-13,3.0299341072374756e-21,1.4780840392584162e-10,1.0417440293704108e-18,3.8977772196167439e-20,6.120833939299693e-19,3.9176625444222166e-22,5.9102726845804372e-28,6.32123788398488e-42,2.3388293001936096e-25,1.4338494997013273e-25,2.6800345296838833e-29,2.0502343757770115e-29,2.2118030289931584e-51,1.4762582593712845e-24
3.342144625438431e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45214460878602325,0.1185075257234852,0.022819986853522267,0.0,1.9476435280459828e-13,4.147937605048654e-09,2.0507209577083356e-13,9.0155626557921228e-14,1.7594313759349696e-16,2.9675748299403915e-06,2.0322209394184485e-26,2.9354754544985663e-06,1.1339466785514281e-18,2.7494010667416274e-17,3.1528925331229382e-23,7.3374508489171467e-25,2.8078425016665849e-10,3.2785573186267549e-19,0.00015946929376167547,3.161205017046609e-06,3.4079142036206545e-08,1.0409274920752568e-09,1.654626663142064e-11,5.0618231306209949e-12,1.0140519256693248e-11,2.7397868334833103e-19,1.028254192448636e-16,4.7688554722238663e-13,3.509895885474056e-13,2.3790979374528004e-09,2.0854186631511756e-17,2.9731577219360462e-22,4.6436713518022343e-23,9.4344156147366526e-26,1.0335015758113661e-13,3.0665850649119636e-21,1.4962957588185211e-10,1.0516426448803033e-18,3.9899812679434898e-20,6.2260445453087082e-19,4.0307760128737527e-22,6.0548043252134915e-28,6.6354509267532575e-42,2.4129953396327573e-25,1.4890391420944915e-25,2.783927705120979e-29,2.1426255728530256e-29,2.3680711244821868e-51,1.5105225302977337e-24
3.362591320219241e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45214363535629687,0.11850654184361308,0.022819983121418152,0.0,1.9839006636712259e-13,4.1986956604277075e-09,2.0850971913815334e-13,9.1820744362477924e-14,1.7912169778213492e-16,2.9857463868193049e-06,2.1038555134133193e-26,2.9533470404569719e-06,1.159388535398213e-18,2.8154017257393363e-17,3.2341066877437674e-23,7.511537803923449e-25,2.8430807959663778e-10,3.368819744457055e-19,0.00016043498410287568,3.1686635935830545e-06,3.4341933750212554e-08,1.0420792789301944e-09,1.6649425273091246e-11,5.1537102117917383e-12,1.0202709476531141e-11,2.8240621180921299e-19,1.0357020632843956e-16,4.7741285017528657e-13,3.5485024379685696e-13,2.3958046197572931e-09,2.1360470227511453e-17,3.0453070241787853e-22,4.8179071363619712e-23,9.6942113277949679e-26,1.0462584268494759e-13,3.1034584771587776e-21,1.514618490068104e-10,1.0615506889567467e-18,4.0837815179372131e-20,6.3322690141728926e-19,4.1464600603707057e-22,6.2019725027611963e-28,6.9631215313859926e-42,2.4889993163106102e-25,1.5459729062685728e-25,2.8911280078720932e-29,2.2385422839590591e-29,2.5342418437932582e-51,1.5453350904132091e-24
3.3830380150000506e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45214266214749838,0.11850555808334043,0.02281997944020801,0.0,2.0206035040052599e-13,4.2497605841849434e-09,2.1197951332545061e-13,9.3506240952611282e-14,1.8233835879026812e-16,3.0039180850838965e-06,2.1775387919108524e-26,2.971217571432813e-06,1.185230576639519e-18,2.8825940036337666e-17,3.3168821822080755e-23,7.688529955496428e-25,2.8785334834935052e-10,3.4609764643965921e-19,0.00016140055468493735,3.1760203496534709e-06,3.4605358036354898e-08,1.0432308090789199e-09,1.6752584721540374e-11,5.2466835527163e-12,1.0264819256619986e-11,2.9103460696229252e-19,1.0431627573394606e-16,4.779400401205509e-13,3.5874514157969611e-13,2.4125296843697871e-09,2.1875811540165878e-17,3.1187735137458295e-22,4.9974811501092049e-23,9.9594601597169027e-26,1.0590943943377883e-13,3.1405543890971763e-21,1.5330522240093724e-10,1.0714678891008701e-18,4.1791954745786093e-20,6.4395083194873742e-19,4.264757002576499e-22,6.3518091793824863e-28,7.304733972053729e-42,2.56687389218996e-25,1.604693862842916e-25,3.0017177156368755e-29,2.3380947065944089e-29,2.7108709171010766e-51,1.5807005438305768e-24
3.4034847097808604e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45214168915845587,0.11850457444265228,0.022819975809313369,0.0,2.0577546934375818e-13,4.3011323441435141e-09,2.1548150608380545e-13,9.5212240297861489e-14,1.8559334976760866e-16,3.0220899246966064e-06,2.253315737636802e-26,2.9890870475190101e-06,1.2114763453519167e-18,2.9509922299457795e-17,3.4012384968308215e-23,7.8684543202081629e-25,2.9142004226860951e-10,3.5550548586172143e-19,0.00016236600552294421,3.1832764421971054e-06,3.48694148156292e-08,1.0443820853475699e-09,1.6855744976829033e-11,5.3407490872590595e-12,1.0326849400453917e-11,2.9986724859349634e-19,1.0506364695028171e-16,4.7846711830976789e-13,3.6267442611369478e-13,2.4292731269257e-09,2.2400314860621288e-17,3.1935732130183298e-22,5.1825200732425956e-23,1.0230240934749027e-25,1.0720094943065236e-13,3.177872845865195e-21,1.5515969516456448e-10,1.0813939800037262e-18,4.2762407212070369e-20,6.5477634051277284e-19,4.3857095742329569e-22,6.5043465125141906e-28,7.6607866428872785e-42,2.6466520734761189e-25,1.6652458450371575e-25,3.115780574283255e-29,2.4413957181965319e-29,2.8985412422130194e-51,1.616623493298303e-24
3.42393140456167e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45214071638800346,0.11850359092153354,0.022819972228158923,0.0,2.0953568746673117e-13,4.3528109081395344e-09,2.1901572430853453e-13,9.6938866368067659e-14,1.888868999095225e-16,3.0402619056202167e-06,2.331231998429757e-26,3.006955468808473e-06,1.2381293895380537e-18,3.0206108178978744e-17,3.4871952114007977e-23,8.0513379365208067e-25,2.9500814733381349e-10,3.6510825224879376e-19,0.00016333133663197559,3.1904330218367832e-06,3.5134104009387424e-08,1.0455331105517183e-09,1.6958906039011677e-11,5.4359127416952646e-12,1.0388800731519607e-11,3.0890754892251e-19,1.0581233965024368e-16,4.7899408598975258e-13,3.6663824181195247e-13,2.4460349431066221e-09,2.2934085005846256e-17,3.2697222390326927e-22,5.3731527062782566e-23,1.0506633096469438e-25,1.0850037427927148e-13,3.2154138926196247e-21,1.5702526639813391e-10,1.0913287034391585e-18,4.3749349192771151e-20,6.6570351860157749e-19,4.5093609302406853e-22,6.65961685492359e-28,8.0317923730750386e-42,2.7283672115231014e-25,1.7276734566752937e-25,3.2334018133906944e-29,2.5485609224173463e-29,3.0978640160501642e-51,1.6531085401769877e-24
3.44437809934248e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4521397438349824,0.11850260751996917,0.022819968696172623,0.0,2.1334126887229659e-13,4.4047962440220774e-09,2.2258219406217791e-13,9.8686243133368278e-14,1.9221923845705168e-16,3.0584340278178468e-06,2.4113339129584133e-26,3.0248228353941017e-06,1.2651932620559625e-18,3.0914642643788526e-17,3.5747720046720992e-23,8.2372078640744015e-25,2.9861764966320543e-10,3.7490872667716632e-19,0.00016429654802710636,3.19749123269234e-06,3.5399425539332769e-08,1.0466838874957724e-09,1.7062067908136373e-11,5.5321804347200404e-12,1.0450674092555328e-11,3.1815895265735407e-19,1.0656237368363137e-16,4.7952094440228028e-13,3.7063673328293202e-13,2.4628151286401204e-09,2.3477227317496322e-17,3.3472368034365542e-22,5.5695099902295943e-23,1.0788716708348514e-25,1.0980771558402065e-13,3.2531775745360041e-21,1.5890193520219678e-10,1.1012718081566411e-18,4.4752958081161868e-20,6.7673245488743149e-19,4.6357546467289723e-22,6.8176527547609997e-28,8.418278746816347e-42,2.8120530037298312e-25,1.7920220802106326e-25,3.3546681618346283e-29,2.6597086958584147e-29,3.3094799050194037e-51,1.6901602844194665e-24
3.46482479412329e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45213877149823983,0.11850162423794419,0.022819965212785755,0.0,2.1719247749825397e-13,4.457088319653166e-09,2.2618094059713482e-13,1.0045449456420194e-13,1.9559059469693661e-16,3.0766062912529549e-06,2.4936685164436294e-26,3.0426891473687836e-06,1.292671520549435e-18,3.1635671499099074e-17,3.6639886538588189e-23,8.4260911829939339e-25,3.0224853551700753e-10,3.8490971178191496e-19,0.00016526163972340702,3.2044522122025174e-06,3.5665379327514415e-08,1.047834418972386e-09,1.7165230584244924e-11,5.6295580774573745e-12,1.0512470344822465e-11,3.2762493704816774e-19,1.0731376907046412e-16,4.8004769478383071e-13,3.7467004533049697e-13,2.4796136792995308e-09,2.4029847660781124e-17,3.4261332124463516e-22,5.7717250268192141e-23,1.1076572454301711e-25,1.1112297494996562e-13,3.291163936808599e-21,1.6078970067741251e-10,1.1112230497741395e-18,4.5773412046826175e-20,6.8786323529707963e-19,4.7649347221153562e-22,6.9784869556124074e-28,8.8207884281712944e-42,2.8977434944264709e-25,1.8583378847714137e-25,3.4796678634116487e-29,2.7749602352656869e-29,3.5340602553268888e-51,1.7277833245544647e-24
3.4852714889040996e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45213779937663062,0.11850064107544352,0.022819961777433027,0.0,2.2108957711938779e-13,4.5096871029077746e-09,2.2981198837794846e-13,1.0224374463130752e-13,1.9900119796163759e-16,3.0947786958893324e-06,2.5782835463851773e-26,3.0605544048253961e-06,1.320567727379446e-18,3.2369341386121263e-17,3.7548650341330469e-23,8.6180149932153783e-25,3.0590079130043696e-10,3.9511403177602434e-19,0.00016622661173594389,3.2113170909551694e-06,3.5931965296322511e-08,1.0489847077619006e-09,1.7268394067373017e-11,5.7280515734691081e-12,1.0574190367389491e-11,3.3730901194021341e-19,1.0806654599431269e-16,4.805743383653404e-13,3.7873832295394876e-13,2.4964305909037413e-09,2.4592052423333905e-17,3.5064278668065028e-22,5.9799330987224263e-23,1.1370281639234507e-25,1.1244615398285328e-13,3.3293730246503834e-21,1.6268856192454825e-10,1.1211821906710779e-18,4.6810890033249525e-20,6.9909594308499111e-19,4.8969455781550325e-22,7.1421523965520961e-28,9.2398794908474129e-42,2.9854730757510217e-25,1.9266678342268584e-25,3.6084906925049615e-29,2.8944396051845348e-29,3.7723083443034431e-51,1.7659822576738358e-24
3.5057181836849093e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4521368274690159,0.11849965803245213,0.022819958389552662,0.0,2.2503283134953311e-13,4.5625925616738123e-09,2.3347536110324069e-13,1.0405411730572507e-13,2.0245127762935727e-16,3.1129512416911062e-06,2.665227448293102e-26,3.0784186078568038e-06,1.3488854495566191e-18,3.3115799781754199e-17,3.8474211181262243e-23,8.8130064138303663e-25,3.0957440356660371e-10,4.0552453246924365e-19,0.0001671914640797788,3.2180869925255712e-06,3.6199183368483023e-08,1.0501347566318013e-09,1.7371558357550347e-11,5.8276668187639061e-12,1.0635835056428487e-11,3.4721471982611279e-19,1.0882072479574964e-16,4.8110087637196734e-13,3.828417113480643e-13,2.5132658593169702e-09,2.5163948514083525e-17,3.5881372617501868e-22,6.1942716898418608e-23,1.166992618957956e-25,1.1377725428911176e-13,3.3678048832930366e-21,1.6459851804447775e-10,1.1311489998814629e-18,4.78655717554191e-20,7.104306589055088e-19,5.0318320609802479e-22,7.3086822121953238e-28,9.6761257529639176e-42,3.0752764885162989e-25,1.9970596952734256e-25,3.7412279697897096e-29,3.0182737860757678e-29,4.0249606738332375e-51,1.8047616794232141e-24
3.526164878465719e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45213585577426446,0.11849867510895505,0.022819955048586471,0.0,2.2902250364366779e-13,4.6158046638521323e-09,2.3717108172729741e-13,1.0588573655879612e-13,2.0594106312406237e-16,3.1311239286227386e-06,2.7545493814235947e-26,3.0962817565558635e-06,1.3776282586747047e-18,3.3875194998288589e-17,3.9416769754339085e-23,9.0110925824492717e-25,3.1326935901929171e-10,4.1614408128667802e-19,0.00016815619676996928,3.2247630333226544e-06,3.6467033467052742e-08,1.0512845683362002e-09,1.7474723454800733e-11,5.928409701806226e-12,1.0697405324524116e-11,3.573456358973268e-19,1.0957632596591923e-16,4.8162731002286337e-13,3.8698035590313338e-13,2.5301194804485285e-09,2.5745643362128862e-17,3.6712779869617303e-22,6.4148805056126811e-23,1.1975588653826314e-25,1.1511627747585034e-13,3.4064595579869184e-21,1.6651956813818057e-10,1.1411232529872285e-18,4.893763769743213e-20,7.2186746088389075e-19,5.1696394421298539e-22,7.4781097327510384e-28,1.0130117116833973e-41,3.1671888230673931e-25,2.0695620455410595e-25,3.8779725779776825e-29,3.1465927228933298e-29,4.2927883069979519e-51,1.8441261839958969e-24
3.546611573246529e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45213488429125209,0.11849769230493722,0.02281995175397989,0.0,2.3305885730003002e-13,4.6693233773565164e-09,2.408991724813045e-13,1.0773872636216441e-13,2.0947078391550572e-16,3.1492967566490193e-06,2.8462992245192969e-26,3.114143851015418e-06,1.4067997308450708e-18,3.4647676183124482e-17,4.0376527721240003e-23,9.2123006545823326e-25,3.1698564451562634e-10,4.2697556728711912e-19,0.00016912080982156853,3.2313463224430097e-06,3.6735515515414234e-08,1.052434145615338e-09,1.7577889359142307e-11,6.0302861035252664e-12,1.075890209999521e-11,3.6770536809488999e-19,1.1033337014022533e-16,4.8215364053095506e-13,3.9115440220499716e-13,2.5469914502525856e-09,2.6337244915615632e-17,3.7558667265406084e-22,6.6419014933379576e-23,1.2287352203043041e-25,1.164632251508597e-13,3.4453370940010696e-21,1.6845171130674141e-10,1.1511047320118663e-18,5.0027269110112634e-20,7.3340642468624441e-19,5.310413419569146e-22,7.6504684840745923e-28,1.060245991380562e-41,3.2612455201297552e-25,2.1442242817191997e-25,4.0188189776010101e-29,3.2795293741243348e-29,4.5765982490697047e-51,1.8840803641298839e-24
3.5670582680273387e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45213391301886224,0.11849670962038365,0.022819948505182128,0.0,2.3714215546225958e-13,4.7231486701136714e-09,2.4465965489423663e-13,1.0961321068777628e-13,2.1304066951924825e-16,3.1674697257350704e-06,2.9405275815539507e-26,3.1320048913283018e-06,1.436403446632175e-18,3.5433393318502973e-17,4.1353687702484937e-23,9.4166578030385896e-25,3.2072324706863073e-10,4.3802190118112027e-19,0.0001700853032496256,3.2378379615324459e-06,3.700462943727075e-08,1.0535834911951064e-09,1.768105607058759e-11,6.1333018973239088e-12,1.0820326326228854e-11,3.7829755715941228e-19,1.1109187809213594e-16,4.8267986910273603e-13,3.9536399603508501e-13,2.563881764727915e-09,2.6938861640615671e-17,3.8419202589670303e-22,6.8754788625537212e-23,1.2605300631391506e-25,1.1781809892261153e-13,3.4844375366231883e-21,1.7039494665134933e-10,1.1610932253143883e-18,5.1134648008636468e-20,7.4504762358835463e-19,5.4542001187001711e-22,7.825792187720508e-28,1.1093777254202059e-41,3.3574823716480048e-25,2.2210966277023432e-25,4.1638632228344004e-29,3.4172197612920659e-29,4.877234874007537e-51,1.9246288111080194e-24
